date,CNI SECURITIES GROUP LTD,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,CMB WING LUNG BANK LTD,ADVENT SECURITIES (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-04-19,50.8679179841813,0.0,34.09650799139023,5.2283540454554895,5.260141323319923,0.0029784243916811484,1.6520675646254792,0.0,2.892032666635894
2024-04-22,50.93989357193197,0.0,34.03640615234631,5.221805517908898,5.260511330442744,0.002974693907095599,1.6499983455439626,0.0,2.8884103879190253
2024-04-23,51.01323824788565,0.0,33.89971627896545,5.219779185417721,5.324618487333354,0.0029755220958627565,1.6504577239332308,0.0,2.8892145543687255
2024-04-24,50.92581561435413,0.0,33.94467037928332,5.227237714237378,5.353137514171923,0.0029797738115996055,1.6528160586562726,0.0,2.8933429454853714
2024-04-25,50.89728663368255,0.0,33.95472198474321,5.2336216359235666,5.359675194785297,0.002983412950222285,1.6548346101086766,0.0,2.8968765278064805
2024-04-26,50.95938841695201,0.0,33.87621679556111,5.239289002502054,5.365479061817255,0.0029866436183943706,1.656626591840386,0.0,2.900013487708779
2024-04-29,50.89270672287811,0.0,33.948193791125135,5.2374594791184395,5.363605473740093,0.002985600703156107,1.6560481093237236,0.0,2.899000823111345
2024-04-30,14.995241769547324,0.0,10.00092393261317,1.5430812757201646,1.5796039094650205,0.0008796296296296295,0.4879115226337449,0.0,0.8541152263374485
2024-05-03,50.71779696377918,0.0,33.946885235906244,5.2399525204142146,5.535161113113607,0.002987021855124029,1.6568363915702582,0.0,2.9003807533613672
2024-05-06,50.71460295477581,0.0,33.943647505798026,5.242150193002894,5.537482598242494,0.0029882746328977246,1.6575312802944397,0.0,2.9015971932534397
2024-05-07,50.71420356550844,0.0,33.928169616272996,5.239220372308676,5.558839449942641,0.0029866044959239385,1.6566048914525473,0.0,2.8999755000187766
2024-05-08,50.67998509650806,0.0,33.94627746304222,5.244716475398245,5.564670843261526,0.002989737535771647,1.6583427208651504,0.0,2.9030176633890306
2024-05-09,50.681661972597304,0.0,33.94621317006493,5.244166346241431,5.564087153429424,0.0029894239360189504,1.6581687738678212,0.0,2.902713159863079
2024-05-10,50.6780233317942,0.0,33.95307596242173,5.243066434080296,5.562920141034773,0.0029887969338369216,1.6578209893241638,0.0,2.9021043444110086
2024-05-16,50.60853540088346,0.0,34.011811458209415,5.24673460350617,5.566812087443708,0.002990887964662239,1.6589808388784408,0.0,2.9041347231141414
2024-05-17,50.528263558222186,0.0,34.02371334297557,5.311558710015946,5.568760103533972,0.0029919345776586574,1.659561372461542,0.0,2.9051509782131197
2024-05-20,50.51588950376965,0.0,34.04336900300021,5.306759460920613,5.567396349153714,0.0029912018716684793,1.6591549563026622,0.0,2.904439524981487
2024-05-21,50.42131258094683,0.0,34.142266248807466,5.305274628415516,5.565838590387963,0.0029903649327039246,1.6586907243682294,0.0,2.9036268621412846
2024-05-22,50.407294079321744,0.0,34.157364453446554,5.304903550110308,5.5654492868936405,0.002990155771137578,1.6585747069730952,0.0,2.903423767483529
2024-05-23,50.398676418486154,0.0,34.16112226090463,5.306573811405797,5.567201581623996,0.0029910972286786687,1.6590969131004198,0.0,2.9043379172503285
2024-05-24,50.35873393161597,0.0,34.18863120782082,5.310847039204636,5.5716846852998945,0.0029935058712945786,1.660432935042636,0.0,2.9066766951447476
2024-05-28,50.3152451581268,0.0,34.21858253171441,5.3154996647763815,5.576565820541254,0.002996128364818331,1.66188757545625,0.0,2.909223121020092
2024-05-29,50.31348205110099,0.0,34.22088759211789,5.315313403241231,5.576370410932354,0.002996023376857851,1.6618293409062408,0.0,2.9091211783244306
2024-05-30,50.30995620771183,0.0,34.2254972283262,5.314940919329163,5.57597963279601,0.0029958134230087742,1.661712884049019,0.0,2.908917314364777
2024-05-31,14.773019547325102,0.0,10.040018582818929,1.560570987654321,1.6372170781893003,0.0008796296296296295,0.4879115226337449,0.0,0.8541152263374485
2024-06-03,50.33631776191201,0.0,34.19534173453789,5.316244841476446,5.5773475959486305,0.002996548390251248,1.6621205544756188,0.0,2.909630963259165
2024-06-04,50.02255623353101,0.0,34.56904587227079,5.2956434338672285,5.555734368072822,0.002984936224775595,1.6556795375436564,0.0,2.8983556184897066
2024-06-05,49.8617798052774,0.0,34.71284956619493,5.302678169937351,5.5596188179738695,0.0029889014159350208,1.6578789432832557,0.0,2.9022057959172565
2024-06-06,49.851344398781364,0.0,34.72867547566535,5.300825112196594,5.557675970537888,0.002987856923561986,1.657299585964061,0.0,2.9011915999311824
2024-06-07,49.90895707217603,0.0,34.662975634256604,5.303605184735375,5.560590751165074,0.0029894239360189504,1.6581687738678212,0.0,2.902713159863079
2024-06-12,49.910708395301896,0.0,34.661763719565045,5.303419755846943,5.560396337341628,0.002989319417387152,1.658110799644277,0.0,2.902611672882823
2024-06-13,49.84798794561928,0.0,34.74602962067831,5.296013217766658,5.552630916328405,0.002985144656738685,1.6557951502436508,0.0,2.8985580047069663
2024-06-14,49.80757486242363,0.0,34.768932780945356,5.299738182139415,5.560201937112211,0.0029892149060636265,1.6580528294744736,0.0,2.902510192998857
2024-06-17,49.784767063108106,0.0,34.785806772336734,5.301777125570248,5.562341087542695,0.0029903649327039246,1.6586907243682294,0.0,2.9036268621412846
2024-06-18,49.80392789485506,0.0,34.76070756513617,5.303817638471195,5.564481884577307,0.002991515844573511,1.6593291102795178,0.0,2.904744390836174
2024-06-19,49.77232673117329,0.0,34.784744182166584,5.306416927645903,5.567208919801997,0.002992981923402158,1.6601423124835948,0.0,2.90616794480523
2024-06-20,49.78458624465477,0.0,34.77302523932467,5.306231179645878,5.567014042931847,0.002992877155832259,1.6600842001794724,0.0,2.906066216107534
2024-06-21,49.707371674415626,0.0,34.85693566850135,5.29243414487515,5.570914174339913,0.002994973901790852,1.6612472197945163,0.0,2.908102144171655
2024-06-25,49.69497264515014,0.0,34.86230244917215,5.294845291132373,5.573452191534472,0.002996338362815043,1.6620040568012096,0.0,2.909427027846841
2024-06-27,49.68977027101878,0.0,34.87021029245908,5.293917667237873,5.572475757447461,0.0029958134230087742,1.661712884049019,0.0,2.908917314364777
2024-06-28,49.702044274735904,0.0,34.85847726882154,5.29373218146095,5.57228051168426,0.002995708457118631,1.661654661740948,0.0,2.9088153930992835
2024-07-02,49.728350972826,0.0,34.85131020519718,5.275658880451189,5.571694856477172,0.0029953936035765033,1.6614800192937504,0.0,2.9085096721511263
2024-07-03,49.72878652045482,0.0,34.8507395979519,5.275705087507545,5.5717436563757365,0.0029954198388438286,1.6614945714288725,0.0,2.908535146442277
2024-07-04,49.77068288990787,0.0,34.79911271473817,5.279034124043354,5.575259496987099,0.0029973099865905654,1.6625429954860536,0.0,2.9103704688508625
2024-07-11,49.74795817226024,0.0,34.82562297992837,5.277738999614452,5.5738916985220115,0.002996574645751046,1.6621351178332557,0.0,2.909656457195928
2024-07-12,49.59977514309847,0.0,34.867651853336646,5.314056821224152,5.612247442220875,0.00301719504085442,1.6735728048248053,0.0,2.929678740254198
2024-07-15,53.45175684247029,0.0,32.17562064819387,4.917210604262835,5.193132773141533,0.0027918751998968865,1.5485927643872497,0.0,2.710894492344322
2024-07-16,53.4910182903146,0.0,32.19138807591657,4.919620247378901,5.133605555723429,0.0027932433379324047,1.5493516409525647,0.0,2.7122229463760026
2024-07-17,53.4835739344659,0.0,32.20257344448797,4.918334810565489,5.132264207156865,0.0027925134974904906,1.5489468142513043,0.0,2.711514275574977
2024-07-18,53.484484387769726,0.0,32.197921978461444,4.919620247378901,5.133605555723429,0.0027932433379324047,1.5493516409525647,0.0,2.7122229463760026
2024-07-19,57.65978228239078,0.0,26.736137303257472,5.354821059703779,5.6291323095605375,0.0030262724984197182,1.678607874123452,0.0,2.9384928984655554
2024-07-22,57.64862233642142,0.0,26.748401783888788,5.35444201875347,5.628733851491399,0.0030260582837539234,1.6784890538833894,0.0,2.938284897277786
2024-07-23,57.617847549840725,0.0,26.77696734475449,5.355200154322506,5.629530824047364,0.003026486743416173,1.6787267111872748,0.0,2.9387009291042188
2024-07-24,60.42426813492187,0.0,23.201403795584387,5.619145406632187,5.90699719148817,0.0031756551748627748,1.7614672124896738,0.0,3.0835426037088602
2024-07-25,60.37689414669196,0.0,23.241476393447,5.621651010158037,5.909631149486962,0.0031770712145320146,1.762252659054746,0.0,3.0849175699467586
2024-07-26,60.3775952283703,0.0,23.24260126974079,5.621024399813587,5.908972439794122,0.003176717086236878,1.762056231751859,0.0,3.0845737134431066
2024-07-29,60.38208217087638,0.0,23.236897067151794,5.621442124521102,5.909411563272079,0.0031769531629946574,1.7621871784213057,0.0,3.084802942594344
2024-07-31,16.71849279835391,0.0,6.435851916152263,1.5564557613168724,1.6361882716049385,0.0008796296296296295,0.4879115226337449,0.0,0.8541152263374485
2024-08-01,60.349344763399316,0.0,23.264029655837156,5.620815560739548,5.908752902527412,0.010607240139410994,1.7619907657147684,0.0,3.0844591116423845
2024-08-05,42.527779223158326,0.0,16.403094444665538,3.9631469639105696,4.166166968671749,0.00747899501410538,1.2423514484901843,29.51517927282848,2.174802683261046
2024-08-06,53.957068150440136,0.0,20.81140612080132,5.028237888929947,5.285819272978247,0.009488965825263158,1.5762318888374964,10.572469453646972,2.7592782585406215
2024-08-07,53.961921916927416,0.0,20.80739092919373,5.028070774422958,5.285643597701668,0.00948865045755766,1.5761795024506902,10.57211807547843,2.759186553367555
2024-08-08,53.95759429372564,0.0,20.807525120500284,5.028906458058059,5.286522090876038,0.009490227505746185,1.5764414692119537,10.573875199922455,2.7596451401998188
2024-08-09,53.959124725882965,0.0,20.806833486232478,5.028739299108792,5.286346368880539,0.00948991205417209,1.5763890688935602,10.573523728308729,2.759553410638764
2024-08-14,53.94456024309845,0.0,20.81888140804382,5.029240809297718,5.286873569916127,0.009490858471813591,1.5765462803003838,10.574578213253602,2.759828617618089
2024-08-15,53.933764880831845,0.0,20.845606517826653,5.026066266430859,5.28353640484176,0.009484867679524153,1.5755511373079962,10.567903358517103,2.7580865665642564
2024-08-16,53.93529524030415,0.0,20.844914009066,5.025899296238931,5.283360881273066,0.00948455258416072,1.5754987961604978,10.567552283788178,2.757994940585019
2024-08-19,53.94220133679656,0.0,20.836332155478367,5.0262332477173075,5.283711940073313,0.00948518279582445,1.5756034819333606,10.56825445657358,2.758178198631684
2024-08-20,53.99269310082957,0.0,20.93028392157207,5.031247850752911,5.119376789392885,0.009494646030835038,1.5771754396229483,10.578798257123033,2.7609299946757444
2024-08-21,53.94262998130992,0.0,20.937017917959054,5.035266743255724,5.123466078095864,0.03280016773017279,1.5784352659598628,10.587248457603211,2.763135388086195
2024-08-22,53.93518758412789,0.0,20.929510089017807,5.054227091972035,5.122443143579592,0.032793618955730006,1.5781201207260227,10.58513464212858,2.762583709492344
2024-08-27,53.91600376701855,0.0,20.943674471531896,5.055236403974246,5.123466078095864,0.03280016773017279,1.5784352659598628,10.587248457603211,2.763135388086195
2024-08-28,53.89454146134408,0.0,20.942524490703466,5.059783300986593,5.128074343811201,0.03282966961153675,1.5798549785156066,10.596771084150015,2.765620670877505
2024-08-29,53.87045948177388,0.0,20.960737384084034,5.06096346162437,5.129270432878291,0.03283732691255579,1.580223469130348,10.599242710181628,2.7662657334148975
2024-09-03,53.82688783842497,0.0,21.005986188555255,5.060626216698018,5.128928636213981,0.03283513874779621,1.580118168558331,10.598536413672221,2.7660813991294178
2024-09-05,53.82842619462194,0.0,21.005286329102134,5.060457611088898,5.12875775496336,0.03283404477477152,1.580065523534794,10.59818330071519,2.7659892411989158
2024-09-09,53.61691240538764,0.0,20.991859832869643,5.039637227908453,5.436139012936885,0.03269895474021088,1.5735646154789458,10.554578896865632,2.75460905381259
2024-09-10,53.630425347167765,0.0,20.976661814057277,5.039971681091389,5.436499779776549,0.03270112479114847,1.5736690443634869,10.555279346589883,2.7547918621625027
2024-09-11,53.7170254943658,0.0,20.853778335917347,5.047173177099502,5.444267865380889,0.032747850652828966,1.575917622740146,10.570361534921252,2.758728118922233
2024-09-12,53.71856341174114,0.0,20.85308539454124,5.047005466717698,5.444086960107716,0.032746762488356784,1.575865257240305,10.570010296850628,2.7586364503129177
2024-09-16,53.72163893989534,0.0,20.851699649932588,5.046670079388531,5.443725185626326,0.032744586376346946,1.575760536680116,10.569307890731574,2.758453131369177
2024-09-17,53.724961576767626,0.0,20.848377013060304,5.046670079388531,5.443725185626326,0.032744586376346946,1.575760536680116,10.569307890731574,2.758453131369177
2024-09-19,53.72649907717138,0.0,20.847684320214064,5.046502402438947,5.443544316415709,0.032743498428794884,1.5757081816190739,10.56895672267849,2.7583614810335373
2024-09-20,53.71757517388217,0.0,20.860831419362093,5.045664184796597,5.442640150615505,0.03273805977527477,1.5754464584905186,10.567201232384479,2.7579033206933654
2024-09-23,53.71579074895227,0.0,20.863460315117152,5.04549657468147,5.442459353497657,0.032736972261368374,1.5753941242977119,10.566850204303684,2.7578117068886887
2024-09-24,53.71935971737229,0.0,20.85820234893873,5.045831806048025,5.442820959745822,0.03273914736143744,1.5754987961604978,10.567552283788178,2.757994940585019
2024-09-25,53.722681802340475,0.0,20.854880263970546,5.045831806048025,5.442820959745822,0.03273914736143744,1.5754987961604978,10.567552283788178,2.757994940585019
2024-09-27,53.702257323995205,0.0,20.87868251342267,5.045161387855679,5.4420977952945755,0.032734797450295595,1.575289466342231,10.566148218101501,2.757628497537839
2024-10-02,53.70047358566359,0.0,20.88131055428877,5.044993811142797,5.441917034206949,0.03273371015311482,1.5752371425788634,10.565797259975467,2.7575369019904534
2024-10-03,53.72579597098295,0.0,20.85769074515437,5.054563484521806,5.402322111224153,0.03279580158996783,1.5782251551539568,10.585839153494437,2.762767577878366
2024-10-04,53.68760666296557,0.0,20.91602500734674,5.0488921879012025,5.398482038883,0.03277248971629597,1.577103322978525,10.578314539577622,2.760803750631041
2024-10-07,53.669514978986776,0.0,20.924302376240494,5.066823050360899,5.396328600544284,0.03275941686816904,1.576474221180027,10.574094881547005,2.7597024742723426
2024-10-08,53.62133815063884,0.0,20.917416211421177,5.069182145556452,5.398841112378353,0.03277466953876256,1.620442184958098,10.579018143359077,2.760987382149232
2024-10-09,53.85905237171913,0.0,20.50319868466561,5.117743494124424,5.422102688708916,0.03291588326617471,1.667504284184447,10.624599154713522,2.7728834386177823
2024-10-10,53.8711629064723,0.0,20.538690557388055,5.124932789869986,5.429719541690447,0.03296212278947215,1.5862289936993574,10.639524362588627,2.7767787255017535
2024-10-14,53.87701950518412,0.0,20.550958641922787,5.125489946485064,5.40940311940588,0.03296570626373654,1.586401440444145,10.640681037538906,2.7770806027553596
2024-10-15,53.694936272804284,0.0,20.65486044405776,5.1060841914356185,5.557809912770492,0.032854295083064075,1.5810400246720586,10.604719701595823,2.767695157580903
2024-10-16,53.67525277353885,0.0,20.683946799393574,5.104212402186802,5.555772529826603,0.03284225134974353,1.5804604467393069,10.600832221566124,2.766680575398993
2024-10-17,53.778303542001694,0.0,20.536676842874304,5.114011946357784,5.561430603543415,0.03290530497436119,1.5834947624648192,10.621184690354433,2.7719923074291892
2024-10-18,53.81244213314966,0.0,20.50293866588765,5.0337317136138084,5.564961012520037,0.03292619333786714,1.584499968592947,10.627927042897554,2.8405732700004713
2024-10-22,53.81064428466935,0.0,20.505594625462123,5.0335635389955815,5.564775089779816,0.032925093289173785,1.584447031191341,10.627571968834278,2.840478367778341
2024-10-23,53.920533329819285,0.0,20.343255660420983,5.043842796907373,5.576139157785675,0.032992331046891,1.5876826990348105,10.649274993420626,2.846279031564356
2024-10-24,53.91331374221981,0.0,20.35392114920853,5.0431674611370925,5.575392551203166,0.03298791360126511,1.5874701192694043,10.647849128931943,2.845897934428777
2024-10-28,53.91872825165378,0.0,20.3459223004014,5.043673946008824,5.5759524873946384,0.03299122657457361,1.5876295487561172,10.648918491498595,2.846183747712073
2024-10-29,53.89088544426712,0.0,20.34166491022106,5.040130686787598,5.622214974185618,0.032968049725905106,1.5865142143592588,10.641437460994837,2.8441842594586015
2024-10-30,53.75819351015152,0.0,20.29385673670555,5.034909250669093,5.823584988266642,0.03293389573738914,1.584870629473039,10.63041322583814,2.841237763158625
2024-10-31,16.527134773662553,0.0,6.258897183641975,1.550025720164609,1.7928240740740742,0.010138888888888888,0.4879115226337449,3.272633744855967,0.8746913580246913
2024-11-01,53.691850087065376,0.0,20.356731133631108,5.0355823763716225,5.824363553388931,0.03293829872671855,1.5850825135612656,10.631834424118896,2.8416176131360844
2024-11-04,53.690055608029084,0.0,20.35939295616341,5.035414078073178,5.8241688925925645,0.03293719786901928,1.585029537228046,10.631479088924436,2.841522641120263
2024-11-05,53.597701531981066,0.0,20.41874717013466,5.0418173319881046,5.831575161805871,0.03297908225785631,1.58704513047066,10.644998545128455,2.8451360462333266
2024-11-06,53.49715676118449,0.0,20.42428604024744,5.1277088574709095,5.834113211621802,0.03299343559316139,1.5877358528723275,10.649631519213228,2.846374321796632
2024-11-07,53.653431098095695,0.0,20.144824433631918,5.189695118926376,5.851155653291759,0.033089815056704844,1.592373900623265,10.68074091277302,2.854689067601264
2024-11-08,53.67873712551695,0.0,20.11863860916252,5.189869377493468,5.851352122251228,0.03309092614003923,1.5924273690424762,10.681099548601194,2.8547849217921204
2024-11-11,53.55215003216237,0.0,20.16455604636502,5.280485231252504,5.702488649400647,0.03300669591944402,1.7658833509413354,10.65391169150192,2.8475183024567534
2024-11-12,53.521104662382555,0.0,20.212357588682057,5.275774241777432,5.697401169210369,0.039669739878710183,1.7643079165794977,10.644406794953785,2.8449778865355886
2024-11-13,53.566096233440874,0.0,20.51352013622235,5.362929785660757,5.277544811316357,0.016256629429100427,1.765459910709207,10.651356995668067,2.8468354975532817
2024-11-14,41.94815810451766,21.36782659490949,14.808788242775254,4.606369875264852,4.5997992028801935,0.07058216275600178,2.0112828169439716,8.360523542239495,2.226669457713078
2024-11-15,41.72953759271268,21.227658493978932,14.87975596767451,4.819684961941122,4.462187141860873,0.15908979774028179,2.3168734409222695,8.315909072579677,2.0893035305896506
2024-11-18,41.46362858646636,21.092391584717618,14.297080205169745,4.64967745525179,4.94093169249766,0.663306361221129,2.5514780337547878,8.262918427461422,2.078587653459487
2024-11-19,40.12558339299714,21.57835918050494,14.602567282626067,4.743518612955828,5.076029966707143,0.729080139528009,2.5650875860815754,8.453295634628844,2.12647820397045
2024-11-20,36.39350778998617,23.08577882191963,15.412284858381684,5.111851024853633,5.349247888354899,0.7913844783220982,2.545263976640831,9.043825422724918,2.2668557388161417
2024-11-21,36.3552721379851,23.039925836408184,15.029831738456892,5.087510717325108,5.3896969367312,1.3828353517244718,2.426711400441884,9.025862572120005,2.262353308807162
2024-11-22,36.427345865793605,23.078397287162822,14.972505301281231,5.08747920492875,5.302773366813304,1.390828707445759,2.4336056252627047,9.0409337155745,2.2661309257373268
2024-11-25,36.38391401635233,23.050881215033524,15.269758189159107,5.305676969322371,5.34754895182505,1.5311093642530056,1.8146891399889384,9.030154328204636,2.266267825861039
2024-11-26,36.397346136709984,23.059391080428743,15.070927932331706,5.441107550505107,5.397800196567109,1.517475482854988,1.815359082286216,9.033488057493082,2.267104480823064
2024-11-27,36.35295462083089,23.03126701551851,14.990146900625387,5.434471379523825,5.413907748259969,1.6404246840837693,1.8500177230137866,9.022470489700046,2.2643394384438196
2024-11-28,36.32822501342742,23.01559967300842,14.98278407634558,5.419436770294593,5.370542793156736,1.6818252640366884,1.9224544923913744,9.016332827566476,2.262799089772715
2024-11-29,36.2020120147153,22.93563793937529,15.01829244232033,5.400608342375069,5.555254423308664,1.7296493313258814,1.9157754227070556,8.985007916890739,2.257762166981669
2024-12-02,36.17646613019904,22.919453447809794,15.256082976776355,5.4165555623580035,5.240849161234093,1.8441551117480008,1.9144235592336196,8.978667662251596,2.2533463883895015
2024-12-03,36.148917038605575,22.901999832522073,15.219081179099872,5.41807163525553,5.332753224549398,1.8427507513026429,1.9129656879812929,8.97183022995723,2.2516304207263778
2024-12-04,36.18565849428529,22.925277232808362,15.288192615468931,5.423578517761683,5.154658239876832,1.8446237076898409,1.9149100102404277,8.980949122852637,2.2821520590159876
2024-12-05,36.160135676084856,22.90910735481374,15.082738413627261,5.419753106970099,5.151022506533398,2.133918459772186,1.9163806860538468,8.974614593061887,2.2523292030827196
2024-12-06,35.982479107814754,22.796553756253015,14.997406330518753,5.365051013325063,5.1032556145848424,2.1093971240799854,1.9069654111988743,8.930521859438526,2.808369782786182
2024-12-09,36.00674008079523,22.81192419732438,14.934475135690917,5.34338421469347,5.137599307371547,2.11081937257151,1.9082511713094317,8.936543210799119,2.810263309444398
2024-12-10,35.982479107814754,22.79936121361216,14.98898395844132,5.3425913544519075,5.134137645535431,2.1093971240799854,1.9069654111988743,8.930521859438526,2.8055623254270374
2024-12-11,35.94362867894787,22.811202190458733,14.978409143842633,5.336822936862917,5.158040770691077,2.123946156252136,1.924537435849804,8.920879538707798,2.8025331483870386
2024-12-12,35.92026515419079,22.83637216576151,14.996236637624923,5.334186354663576,5.149886432005073,2.1228968505708,1.9235866452379815,8.91647230382808,2.8000974561172773
2024-12-13,35.899133540770784,22.867759971385464,15.015428384327626,5.331048294199013,5.130048443905382,2.124449358458903,1.9224550141324606,8.911226812321104,2.798450180499266
2024-12-16,35.874260322148466,22.88830858143045,15.04141759254298,5.309858035937891,5.112496764534901,2.122977403898078,1.9211230141886797,8.905052543729239,2.8245057415893164
2024-12-17,35.897373695224765,22.93947156130206,15.020294807365303,5.3132791163633755,5.0933806528681735,2.1243452138076964,1.9027519914537092,8.910789966601765,2.798312995013151
2024-12-18,35.89938496136322,22.979976576840162,14.990320843950917,5.310775398701053,5.099268848469256,2.1076557695317053,1.9028585992708376,8.911289222348964,2.798469779523891
2024-12-19,35.90599365843576,22.997429296982396,14.97113036805356,5.3109241795291,5.093808724477798,2.107714815291898,1.9029119076593122,8.911538871202461,2.798548178367714
2024-12-20,35.900964849197045,23.011014979316418,14.969033588350841,5.310180358738783,5.090294214383781,2.1074196195695194,1.902645395581336,8.910290766793125,2.7981562280691583
2024-12-23,35.8577751675601,23.050477664425667,14.973407319426126,5.303792090342877,5.081372746451404,2.1440525319238906,1.900356469663932,8.899571483255013,2.7891945269509857
2024-12-27,40.2232618609227,23.114165182633787,10.607595194423828,5.2485794926204425,5.079383244157122,2.14321307423319,1.8996124259290985,8.896087047302853,2.788102477776982
2024-12-30,38.551270986744285,23.765160590409625,10.904895312988916,5.368480006514244,5.263680156139718,2.2003805296923242,1.9502821470382674,9.13337874085937,2.862471529613251
2025-01-02,38.547501493786555,23.795515993520638,10.917370680743522,5.350330912404885,5.251290581631998,2.208613729906511,1.9355925514092522,9.13180557068273,2.8619784859139097
2025-01-03,38.4730600767917,23.836608756504283,10.98715533395404,5.328141001791929,5.298058743144898,2.2213742526922333,1.8858711194674214,9.113491881543286,2.85623883411021
2025-01-06,38.10850267696877,23.812183589819096,11.028046839817792,5.318845595864287,5.325995542894621,2.5749962233979784,1.8825810530865263,9.097592601394972,2.8512558767559626
2025-01-07,36.76735632337137,24.340549724562386,11.231818916132804,5.43978836175588,5.444173519645244,2.637979431504623,1.9243534537825113,9.299458164044314,2.914522105200873
2025-01-08,36.74372435856721,24.36288527847751,11.096051120748232,5.471350690162939,5.443595874220316,2.7356169138900115,1.9231165888665092,9.293481001419469,2.930178173647801
2025-01-09,36.75016642659899,24.38761118702329,11.077542025674843,5.472309950934324,5.444550268897812,2.7360965340312955,1.9234537579508844,9.295110374541228,2.9131594743473364
2025-01-10,36.74157750441758,24.431575142182535,11.077874469906686,5.441817122575693,5.44327781701203,2.7354570778737686,1.9230042254384379,9.29293800397975,2.912478636613521
2025-01-13,35.76088874144164,24.518572613750127,11.919531872152923,5.434823354988868,5.460448953456416,2.7422465432092693,1.9277771647158413,9.316003282888099,2.9197074733968216
