date,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA INTERNATIONAL CAPITAL CORPORATION,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,DBS BANK LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,69.06335046605716,0.0,14.450195689111284,7.642077514988206,5.95560667043612,0.03218831204014201,0.0,1.704798529662226,0.0,1.1517828177048586
2024-03-04,68.13410908251508,0.0,14.21764237781976,7.552777425908489,5.888940386266728,0.03433995524255588,0.0,1.5985434724756598,1.4201646014514593,1.153482698320264
2024-03-05,68.23426406365965,0.0,14.237666512294428,7.508028525457008,5.896168995528094,0.017647388571213358,0.0,1.520983490701577,1.4279825647111566,1.1572584590768697
2024-03-06,68.38782079296259,0.0,14.187984964117936,7.385353344214544,5.88918239556176,0.031710344504299055,0.0,1.5127219495657085,1.4272212312781696,1.1780049777949961
2024-03-07,68.36691126988495,0.0,14.162994013269614,7.4588315395566305,5.881696789229992,0.02401692268247816,0.0,1.5103781719253089,1.4274915251755407,1.1676797682754825
2024-03-08,67.23772631036046,1.64212760515831,13.930586413342173,7.3288291200905205,5.793187368836102,0.023684699363263728,0.0,1.490220735250786,1.4066233797777963,1.1470143678205866
2024-03-11,67.16747334162307,1.6434977786724516,13.93952974892469,7.29755719962725,5.807147766128577,0.01732128783982737,0.0,1.5798894587768513,1.403621302469048,1.1439621159382405
2024-03-12,67.22083623853837,1.6491962308237913,13.820953636322294,7.357788641762891,5.805126420671717,0.017309307823671693,0.0,1.5798683853026476,1.4043993449275145,1.1445217938270948
2024-03-13,67.18392152153056,1.6491763182152495,13.809935966016795,7.50072806056097,5.772895206545418,0.026092044959915402,0.0,1.4993096637983223,1.4040857341964814,1.1538554841762854
2024-03-14,67.19424250230607,1.6762762094061485,13.878679340183508,7.483538648877368,5.69157833337486,0.017323166531350676,0.0,1.5020989763706942,1.3996858709833377,1.1565769519666613
2024-03-15,67.17729349871476,1.677511970503963,13.86148907620968,7.547609600594651,5.686872890926894,0.017308212654807708,0.0,1.484643389488525,1.3994814965234592,1.14778986438326
2024-03-18,67.16884946941003,1.677013799914312,13.85674240814364,7.486559456309943,5.685183456917466,0.018741641072477645,0.0,1.5648714789128004,1.3985258076865132,1.1435124816328115
2024-03-19,67.12456684149637,1.645999385536637,13.870077742517998,7.509096947004977,5.7028131065153715,0.017275755006786846,0.0,1.5861381515806552,1.400882335622842,1.1431497347183606
2024-03-20,67.16908946016636,1.6459682057567877,13.842998784690664,7.485473533350231,5.736504774592883,0.01923045919016525,0.0,1.5587300058516316,1.3990764336089514,1.1429283427923205
2024-03-21,67.14573355787863,1.64631566204518,13.84993739439205,7.454033272084157,5.786493910052326,0.026793407725608693,0.0,1.5464389882782537,1.4007036588174329,1.1435501487263662
2024-03-22,67.17780683252792,1.6471508486332374,13.873086713181895,7.3720981135874855,5.810283170674167,0.025803251962766154,0.0,1.5471708792252823,1.4025737471149324,1.1440264430923115
2024-03-25,67.19977944287449,1.6478169516799965,13.877502352215505,7.357246976204301,5.838758153178506,0.02195288716646952,0.0,1.5043097509886156,1.4048722441378172,1.147761241554301
2024-03-26,67.18908852270687,1.6474957989856758,13.869482572759303,7.359049979747086,5.864242411685075,0.020061859158885437,0.0,1.4935096228962035,1.4071775749715376,1.1498916570893576
2024-03-27,67.15817350478154,1.6467229055152244,13.360340108029014,7.448212582842427,5.882893271334737,0.017383551509100603,0.0,1.918016568105842,1.4087147140243315,1.1595427938577778
2024-03-28,67.30421808175323,1.650305203780279,13.566992589801233,7.493562606368549,5.894355864791096,0.017339145640592142,0.0,1.5283210197610415,1.4117965859211137,1.1331089021828689
2024-04-02,67.31486155776946,1.6505661827256781,13.562827445176293,7.4894236773997775,5.948146070642676,0.0173418876497266,0.0,1.4880173748261374,1.4114995905303722,1.1173162132798733
2024-04-03,67.36836895199914,1.6518781886244873,13.5631030127282,7.468371461698806,5.933244881375364,0.017355672409847728,0.0,1.4695246898980612,1.412968680066728,1.1151844611993529
2024-04-05,67.3507912500084,1.6514471818630594,13.57750943773227,7.460783698280412,5.903744090820229,0.02375371611055631,0.0,1.4886528843427638,1.4273484817711017,1.1159692590712103
2024-04-08,67.36406756044126,1.6517727181343187,13.584735273330839,7.476710733566005,5.907563095923371,0.021502305131106146,0.0,1.449430074235065,1.4272827520137186,1.1169354872243176
2024-04-09,67.34401222248124,1.6518014414526265,13.5900422101543,7.474484799681351,5.905804321866229,0.028643855346591533,0.0,1.4489985562011798,1.4282457793881171,1.1279668134283665
2024-04-10,67.36135928719006,1.6522269270384324,13.55929732287473,7.484149967892232,5.8958720391116834,0.018204206016966176,0.0,1.4606524226774384,1.4315117752493147,1.1367260519491469
2024-04-11,67.35216044852947,1.6520012996298805,13.558192115019313,7.500705001722594,5.894771925881863,0.017351496719076973,0.0,1.4595159757791374,1.4280368557283944,1.1372648809902692
2024-04-12,67.33674382622367,1.651623163577295,13.571870420821522,7.483063094351622,5.8876806069393295,0.019169015164197452,0.0,1.4906518357928855,1.42770998418193,1.1314880529475553
2024-04-15,67.34281983068776,1.6510916187867442,13.577144681649933,7.458353069503904,5.867784828474972,0.0198912075324384,0.0,1.53022851443744,1.425516307559026,1.1271699413677818
2024-04-16,67.29352383829426,1.6498744965954701,13.578845142567467,7.502017876067502,5.887026974985504,0.01732915822825256,0.0,1.522518873652814,1.4227325551186494,1.1261310844900685
2024-04-17,67.30623716702068,1.6501861966764904,13.55548118721205,7.5280125723541795,5.881691508039033,0.01793906723762885,0.0,1.5144176161195178,1.4205748022508977,1.125459883089518
2024-04-18,67.32457746604942,1.6537753648019748,13.527868877111542,7.539179298309002,5.883445223375565,0.027057933762953658,0.0,1.4961908945873035,1.4206801922988874,1.1272247497033527
2024-04-19,67.30941007574008,1.656868752353656,13.525653047454437,7.532108572940828,5.910072744529005,0.027467753456620208,0.0,1.4898230464883009,1.420360130713767,1.1282358763233133
2024-04-22,67.54586473683788,1.6626892511350375,13.201761401530119,7.572915822114898,5.924521719549363,0.027285995262225686,0.0,1.5071858945869376,1.425349786290407,1.1324253926931267
2024-04-23,67.5226077286052,1.6621167634223892,13.196589996742048,7.581973495048983,5.908000363617075,0.02778075671438559,0.0,1.5377605173969908,1.4249807108801007,1.1381896675728331
2024-04-24,67.54354884998128,1.662632243941506,13.199882776288238,7.58538572593136,5.914927939046024,0.0296501127093995,0.0,1.4989984193665773,1.4254226472185945,1.1395512855170165
2024-04-25,67.51114921431768,1.661834703985974,13.178846025273655,7.543211781366675,5.970962635747614,0.03151311938673093,0.0,1.5376265347929658,1.4254341633245102,1.139421821804194
2024-04-26,67.25160658745564,1.655190186531394,13.522557492277093,7.551969692482964,5.904310337379286,0.03223542096185942,0.0,1.5160859659489911,1.4212929497402007,1.1447513672225755
2024-04-29,67.23427734788167,1.6547632549467797,13.510434745696145,7.530706280265444,5.884389227188947,0.03458096585415096,0.0,1.5790272358589752,1.4207532705468555,1.151067671761043
2024-04-30,67.22823836243343,1.6511406254682326,13.526440318922436,7.521197525859918,5.865349640516964,0.036931222693581345,0.0,1.607538488675868,1.4208223606052865,1.14234145482429
2024-05-02,67.20113455679252,1.6452513302594278,13.519168951467329,7.387595027224429,5.99122108780954,0.03627551877396244,0.0,1.6673091291115165,1.4199954086022262,1.1320489899590553
2024-05-03,67.21188211781633,1.6455144573507794,13.58365848720695,7.413206302892982,6.003321460239813,0.14195503455719463,0.0,1.4042021013479142,1.4187691812350938,1.1774908573529503
2024-05-06,67.30783690147823,1.64082497653217,13.59543701246155,7.423927333893511,6.012003505882634,0.039591183435860704,0.0,1.3891315562278335,1.4210809135451663,1.1701666165430444
2024-05-07,67.29039662601156,1.640328457381819,13.601369349799056,7.4216808285411355,6.010184253424059,0.041744367289231095,0.0,1.3682547282489002,1.4306972519386993,1.1953441373655516
2024-05-08,67.2737896393148,1.6433110290791402,13.593268611644621,7.431083817538895,5.992444194252329,0.04389897738253459,0.0,1.367925851732466,1.428292625658927,1.225985253396293
2024-05-09,67.26651403546782,1.653323298468572,13.593995285598693,7.397788563267533,6.0122310968751425,0.047109196242033455,0.0,1.360131779640185,1.4326406928459776,1.236266051594042
2024-05-10,67.24451391616931,1.6527825641919878,13.589336225919107,7.414407332732961,6.018018515919789,0.047318786643289125,0.0,1.3596869362906696,1.4363259419702266,1.2376097801626513
2024-05-13,67.25719764072977,1.653076018321754,13.583220428705783,7.422942293738237,6.00504812561722,0.0458211657206941,0.0,1.359928350833204,1.4391429331086079,1.2336230432247315
2024-05-14,67.23497370932981,1.6521785438387977,13.584980974088365,7.455227519435454,5.9670989986625695,0.04745720452117725,0.0,1.359622559796954,1.439399677705477,1.2590608126213982
2024-05-16,67.26394583283628,1.6615080426198996,13.609798213208627,7.417012057457679,5.947020098921213,0.049934378904718066,0.0,1.3368000425027589,1.4440555055767712,1.2699258279720533
2024-05-17,67.30004380823526,1.6623979990850883,13.623062607264954,7.398281539487868,5.919484181960153,0.040609649542731725,0.0,1.3392478298306323,1.4494700903632725,1.267402294230046
2024-05-20,67.33567726346324,1.6631070121542233,13.611092769059411,7.435601677289549,5.880636901396243,0.04045372022897142,0.0,1.3237674682011735,1.449014143747579,1.2606490444596097
2024-05-21,67.33555485653989,1.6632233824801965,13.63924935716598,7.393932793097807,5.829468442651957,0.040924356783355646,0.0,1.3865465409852178,1.4558554044270249,1.2552448658685624
2024-05-22,67.19528521881534,1.6461311894449504,13.637403797697022,7.53459293163856,5.948067963213797,0.03802555266126841,0.0,1.2876837755268624,1.448766639513442,1.264042931488766
2024-05-23,67.21942046676496,1.6472379430417374,13.61429178310065,7.488151239452022,6.033605074145319,0.04249943428141623,0.0,1.2300300258849144,1.4528250852452467,1.2719389480837369
2024-05-24,67.20970637617305,1.6470143053399027,13.608500189100697,7.439314103140019,6.1131727951116135,0.04455176203710545,0.0,1.229863030528027,1.4500336012554258,1.2578438373141736
2024-05-27,67.22528411479189,1.6473735796876836,13.608873896403303,7.534436425737321,6.004797875434549,0.05006247062003084,0.0,1.2100129075632073,1.4510418553262323,1.2681168744357945
2024-05-28,67.25931178787292,1.6482159194499617,13.583536524105124,7.47473560756782,6.12344812858455,0.0625956686871852,0.0,1.1482897960628664,1.4508838132491577,1.2489827544204084
2024-05-29,67.23413040378917,1.65624937809117,13.585103974720376,7.416556375704948,6.211467175951865,0.06715701867427498,0.0,1.124822463184345,1.4517246993235318,1.2527885105603305
2024-05-30,67.22589869692011,1.65605512067207,13.601069144522082,7.380707831895847,6.240493010012262,0.06766811341899649,0.0,1.1246905355220411,1.451467934863625,1.2519496121729645
2024-05-31,67.23821627458891,1.656350029663971,13.612854795218626,7.357885713769527,6.282835283468567,0.07551802775405413,0.0,1.0717315187776268,1.4521070579498099,1.2525012988089048
2024-06-03,67.26639917774901,1.6567884882382293,13.597450779608788,7.3319696467564075,6.281867816499304,0.08317027675367798,0.0,1.072962434262063,1.4524741438994424,1.2569172362330747
2024-06-04,67.2612603979127,1.6566619187863114,13.632496231819664,7.34212155894779,6.28145713818198,0.06099572338430386,0.0,1.0432762283718349,1.4603236605461376,1.261407142049283
2024-06-05,67.25689728037514,1.6565587161887325,13.626421087488866,7.305117479096328,6.348016199548441,0.04861934335207872,0.0,1.0360991663298653,1.461513207737747,1.260757519882804
2024-06-06,67.27579353818317,1.6570228580230346,13.573556598936046,7.328402593709106,6.354641378180157,0.05076199197720529,0.0,1.0363894651058037,1.4622688840015978,1.2611626918838865
2024-06-07,67.29099190872061,1.6573929341728584,13.56768919630302,7.339925040105295,6.344287755856591,0.04971723470033083,0.0,1.02526358763894,1.4625954641908683,1.2621368783114837
2024-06-11,67.29711890390658,1.657541711192817,13.588057030755825,7.363196750288384,6.287251659615219,0.0488386542069456,0.0,1.0219370311721117,1.462553609317793,1.2735046495443152
2024-06-12,67.26817453307244,1.6568373310647575,13.565711821995144,7.470435857442196,6.184128766537525,0.04675834099409523,0.0,1.0694578893864422,1.4639224204222978,1.2745730390850993
2024-06-13,67.26849169766916,1.6567257918685525,13.563552535008233,7.498176422654061,6.160210827173584,0.04554376946348976,0.0,1.0688147931357526,1.4638238683634934,1.2746602946636665
2024-06-14,67.28011010462869,1.6569906218895136,13.563917715347776,7.544170242501361,6.137967109727778,0.04047956551924124,0.0,1.0324058601503754,1.465442568310837,1.2785162119244302
2024-06-17,67.24765320640839,1.6575750507915523,13.57185309343276,7.583400230020844,6.134591225623811,0.04156736819273384,0.0,1.028268114468081,1.4659594372537776,1.2691322738080573
