date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,HSBC BROKING SECURITIES (HONG KONG) LTD,CHINA SECURITIES (INTERNATIONAL),BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,CHIYU BANKING CORPORATION LTD,TOTAL_CCASS_PCT
2024-03-01,17.533370681139367,5.776254144934392,8.737024005867292,8.69146704768118,0.7203779555210019,2.102261113527614,2.539037949282188,1.0028232016132792,0.41934359798613324,0.7081789180827384,48.230138615635184
2024-03-04,17.535523979851806,5.644226838935885,8.841078145422367,8.688571016029169,0.7203779555210019,2.102221441861148,2.5485194775675377,1.0022479624495235,0.4046254097272852,0.7081789180827384,48.19557114544846
2024-03-05,17.593563627891413,5.668168689648055,8.842193831698388,8.61041783309135,0.7199217313566441,2.102221441861148,2.5450878784182374,1.006353979928744,0.39131556562797654,0.7081789180827384,48.18742349760469
2024-03-06,17.647112086242085,5.678999054593245,8.809915376995074,8.619066256380917,0.7199217313566441,2.102221441861148,2.5488566867324978,1.0099442657439077,0.38445236732937627,0.7081789180827384,48.22866818531763
2024-03-07,17.708861035096255,5.675051723779887,8.757370254760993,8.599389109813831,0.7199217313566441,2.102221441861148,2.5392561434477505,0.9669401792948747,0.3829448440036721,0.7081789180827384,48.160135381497795
2024-03-08,17.745319296578412,5.671758975463218,8.874495613341582,8.568167508305171,0.7199217313566441,2.102221441861148,2.5214038935380967,0.9438512694117224,0.3731261065533625,0.7084566197479997,48.22872245615736
2024-03-11,17.747388967417937,5.553239871896349,8.8997121146973,8.532324157653232,0.7199217313566441,2.102221441861148,2.5124777685832695,0.9418081785887286,0.37191612072615265,0.7084566197479997,48.08946697252876
2024-03-12,17.745159419762555,5.5536960960607065,8.642430328942677,8.539346042617696,0.7171447147040312,2.102221441861148,2.5144613519065646,0.938971654436417,0.3602526507851787,0.7084566197479997,47.82214032082497
2024-03-13,17.7172504024038,5.520768612894011,8.373431357810684,8.577073797426763,0.7171447147040312,2.102221441861148,2.4649114404906585,0.9423437460860181,0.3658661915901032,0.7084566197479997,47.48946832501522
2024-03-14,17.760472683018392,5.429047720024856,8.439141839934805,8.559400070016206,0.7171447147040312,2.102221441861148,2.4722355442102595,0.9391898486019793,0.3565433499706173,0.7084566197479997,47.4838538320903
2024-03-15,17.756465844705335,5.343198233792654,8.472882592264051,8.497631285328804,0.7051440355980972,2.102419800193477,2.433276023829091,0.9282999761570904,0.3905221322986586,0.7084566197479997,47.33829654391526
2024-03-18,17.763666252168896,5.478557959774297,8.442077543253282,8.39529822168002,0.6654723691321996,2.102419800193477,2.4422418204503837,0.9437917619120235,0.361700666611184,0.7084566197479997,47.30368301492376
2024-03-19,18.216753538187593,5.526699527030663,8.778119885159317,8.113550046439217,0.4235743828563889,2.102419800193477,2.4405343519256917,1.1952902914725814,0.35346879581951024,0.7087739930797268,47.85918461216417
2024-03-20,18.214393074032873,5.680764443750977,8.80401794574492,8.04509658595231,0.3839027163904913,2.1020230835288185,2.481951571716089,1.1109086568996172,0.4087710988729715,0.7087739930797268,47.940603169968796
2024-03-21,18.218380076512698,5.645198794764299,8.799959534265458,7.9775555737941195,0.3839027163904913,2.1018247251964888,2.4704864601074443,1.1142609127159855,0.398892853922963,0.7077028580851477,47.81816450575509
2024-03-22,18.219590062339904,5.5841044284068175,9.191634802893281,8.00197348450388,0.3839027163904913,2.1018247251964888,2.470664982606541,0.9281809611576927,0.3971869722649294,0.7082979330821362,47.98736106884216
2024-03-25,18.17505861673194,5.577578439273177,9.301495604925634,7.9155884307743865,0.3839027163904913,2.10176521769679,2.499022210453032,0.9312356794755668,0.37201529989231735,0.7077028580851477,47.96536507369848
2024-03-26,18.204574336582564,5.588904700049191,9.318611945422345,7.823708851239368,0.3839027163904913,2.1019437401958863,2.5014421821074517,0.9295694694839991,0.3681671482451253,0.7077028580851477,47.92852794780157
2024-03-27,18.25005393501907,6.148711585549472,9.05998616295119,7.889722504238622,0.465388319311445,2.1007535902019097,2.547262956875563,0.8881125780271362,0.3717375982270561,0.7088136647461928,48.43054289514765
2024-03-28,18.28835692899189,6.2688175557749775,8.96124104448925,8.017742971924074,0.5456242647387229,2.100575067702813,2.505000730589442,0.8942616863293503,0.39561994143952645,0.7088136647461928,48.68605385672624
2024-04-02,18.217721526849363,6.621458998990342,8.888503044024027,8.06419849335564,0.6249675976705181,2.100575067702813,2.444382424229551,0.8968403446496336,0.38627726398680756,0.7088136647461928,48.953738426204886
2024-04-03,18.18891989699512,6.752752379159229,8.830471330317712,8.06191737253385,0.6646392641364158,2.100575067702813,2.418437154360854,0.9050325437748415,0.4143648038446631,0.7088136647461928,49.04592347757169
2024-04-05,18.191895271980062,6.523489818652807,9.005930343658088,8.07193446831649,0.6646392641364158,2.100594903536046,2.426450830986965,0.8958287171547532,0.40028136224926947,0.7088136647461928,48.98985864541709
2024-04-08,18.05953710428323,6.7027065719125,9.071566719109251,8.068780570832452,0.6646392641364158,2.100594903536046,2.4167709443692864,0.8970982104816619,0.4292020071029088,0.7088136647461928,49.119709960509944
2024-04-09,18.073005635048403,6.7027065719125,9.162993446571562,8.068780570832452,0.6646392641364158,2.100594903536046,2.4159775110399684,0.8964634638182076,0.4466178686814378,0.7088136647461928,49.24059290032318
2024-04-10,18.061134325246815,6.843124435368544,9.171423715367231,8.032143786851194,0.6646392641364158,2.100594903536046,2.418437154360854,0.8896002655196072,0.44842292950563617,0.7088136647461928,49.33833444463854
2024-04-11,18.097457068316324,6.747614898351896,9.215846063892421,8.065765524181042,0.6646392641364158,2.100594903536046,2.418437154360854,0.8903936988489252,0.4425713587019163,0.7088136647461928,49.35213359907203
2024-04-12,17.996889393825274,6.642127937219073,9.416589932869837,8.125292859713122,0.6646392641364158,2.100594903536046,2.419171080190473,0.8896002655196072,0.4137498930144417,0.7085756347473974,49.37723116477169
2024-04-15,17.89945578098503,6.6301272581131405,9.675253363752468,8.160402284535442,0.6646392641364158,2.100594903536046,2.421553641463415,0.8890250263558518,0.3921089989572945,0.7085756347473974,49.5417361565825
2024-04-16,17.749675404243035,6.639251741400296,9.73069451763856,8.29042617137742,0.6646392641364158,2.100594903536046,2.4205618498017683,0.8895209221866756,0.44707409284579563,0.7085756347473974,49.64101450191341
2024-04-17,17.67425544043805,6.595989789119234,10.063116542277916,8.189560959387876,0.6646392641364158,2.100594903536046,2.40806527486501,0.8878943838615736,0.4389215653870537,0.7085756347473974,49.73161375775657
2024-04-18,17.64921754092476,6.658294141303927,9.867134503098068,8.277632058942169,0.6646392641364158,2.100594903536046,2.3947355949324685,0.8768259889175882,0.46278407276629113,0.7085756347473974,49.66043370330514
