date,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,PATRONS SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GUOTAI JUNAN SECURITIES (HONG KONG) LTD
2024-06-28,84.30759612378868,1.625507971241013,0.05626758361988121,3.8824632697718036,3.251015942482026,3.251015942482026,1.4191934979681151,0.0,1.7380431384807753,0.4688965301656768
2024-07-03,79.90053874844591,0.6285398535709352,0.020721094073767096,3.197955518718055,0.6216328222130129,3.5916563061196296,5.207901643873463,0.0,6.326840723856886,0.5042132891283326
2024-07-04,72.25352112676056,0.33290653008962867,0.04481434058898848,5.685019206145967,0.5761843790012804,3.329065300896287,9.955185659411011,0.0,7.4135723431498075,0.40973111395646605
2024-07-05,70.0018449049874,0.3197835311481459,0.05534714962179448,7.644056331098949,0.5534714962179448,3.197835311481459,11.130926757272,0.0,6.703154787528442,0.39357973064387186
2024-07-08,67.88109479789742,0.31418041205969427,0.0543773790103317,8.809135399673735,0.5437737901033171,3.141804120596943,11.91468793426379,0.0,6.95426258232131,0.38668358407346987
2024-07-09,68.23631195155112,0.32134470399209,0.024718823384006924,8.744283772092448,0.5561735261401557,3.2134470399209,11.759980224941293,0.0,6.8532937832159195,0.29044617476208134
2024-07-10,65.81670362158167,0.3202759300320276,0.02463661000246366,10.372012811037202,0.5543237250554324,3.2027593003202757,12.570830253757084,0.0,6.848977580684898,0.28948016752894806
2024-07-11,63.89938665510192,0.32216095657022487,0.012390806021931726,12.142989901493092,0.5575862709869277,3.2216095657022494,12.712966978501953,0.0,6.839724924106314,0.29118394151539556
2024-07-12,64.24879917310147,0.31616708214264,0.012160272390101538,12.269714841612451,0.5472122575545693,3.1616708214264,12.476439472244179,0.0,6.682069678360795,0.2857664011673861
2024-07-15,64.11307593465092,0.3181790368965306,0.012237655265251177,12.384507128434192,0.550694486936303,3.1817903689653066,12.494646025821453,0.0,6.657284464296641,0.2875848987334027
2024-07-16,62.37654512702653,0.32300142866016524,0.012423131871544816,12.702652338654573,0.5590409342195167,3.230014286601652,13.615752531213118,0.0,6.8886266227716,0.29194359898130323
2024-07-17,62.40278728302121,0.3235239221053941,0.012443227773284389,12.903627200895912,0.5599452497977975,3.2352392210539413,13.395134697940648,0.0,6.874883344739626,0.2924158526721832
2024-07-18,62.497666604442784,0.32356418393379377,0.012444776305145915,13.228797212370107,0.5600149337315662,3.2356418393379376,12.973679298114615,0.0,6.875738908593118,0.292452243170929
2024-07-19,62.1537309708011,0.32443224357374595,0.012478163214374845,13.613676066882954,0.561517344646868,3.2443224357374594,12.958572498128277,0.0,6.838033441477415,0.2932368355378088
2024-07-22,62.13725245983311,0.32382613027774315,0.012454851164528583,13.563332918171628,0.5604683024037863,3.2382613027774316,13.052684020425955,0.0,6.819031012579399,0.29268900236642176
2024-07-23,62.1455223880597,0.3233830845771144,0.01243781094527363,13.557213930348258,0.5597014925373134,3.233830845771144,13.084577114427862,0.0,6.791044776119402,0.2922885572139303
2024-07-24,62.776482450059866,0.327682903774655,0.0126031886067175,13.2144432541433,0.00630159430335875,3.27682903774655,13.384586300333984,0.0,6.704896338773709,0.29617493225786123
