date,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD
2024-04-16,57.06558243760094,7.2362897830872335,12.888068686551843,3.3674121386790232,5.8090178832149215,0.0,4.398280091490165,4.542772129071204,2.1188019027083658,2.573774947596304
2024-04-17,57.06771211120947,7.236559839655772,12.884817690536698,3.367537809678152,5.809234674344512,0.0,4.3984442342296886,4.5429416642183025,2.1188809758782368,2.573871000249165
2024-04-18,57.06797833158731,7.236593598144128,12.884411298973204,3.3675535192125796,5.809261774373455,0.0,4.3984647529335685,4.54296285700143,2.118890860439456,2.573883007334868
2024-04-19,57.06877700762403,7.236694875499017,12.884539784533244,3.3676006486952903,5.807995392976763,0.0,4.398526310193861,4.543026436537199,2.118920514676458,2.573919029264142
2024-04-22,57.064014862759784,7.236091004325627,12.895126293060827,3.3640025401341913,5.807510740652279,0.0,4.398159272023838,4.54264734045091,2.1187436998404685,2.5737042467520768
2024-04-23,57.06549370465005,7.236278531167627,12.892868927602146,3.364089719907422,5.807661245137148,0.0,4.398273252475217,4.54276506538134,2.1187986081210304,2.573770945558013
2024-04-24,57.0731257471471,7.2180144590371755,12.900450927234894,3.3645396393603066,5.808437972272127,0.0,4.398861485507078,4.543372623009994,2.1190819800848932,2.5741151663464255
2024-04-25,57.072179026327994,7.207527317345355,12.911381902482955,3.365365058735455,5.808341622736634,0.0,4.3987885178240544,4.543297258196959,2.1190468290571247,2.574072467293467
2024-04-26,57.077859795819016,7.212661911104493,12.900004550840652,3.3661991752744633,5.808260330302339,0.0,4.398726953224417,4.543233671080734,2.11901717128451,2.574036441069373
2024-04-29,57.077711860875,7.211865674383209,12.90048947840191,3.3661904507271814,5.805860811580825,0.0,4.401618379295152,4.543221895884166,2.119011679195498,2.574029769657057
2024-04-30,40.90242483631482,5.168090732071894,9.251001185709965,2.4122437183745666,4.160534431278969,0.0,3.1530895693926357,3.2557155157875504,1.5185036875134192,1.8445739281991695
2024-05-02,57.064430428513504,7.210187542884386,12.887381953749927,3.365925412014821,5.842859699952255,0.0,4.397692013930217,4.539573525527679,2.1185186056406393,2.5734308177865706
2024-05-03,57.062478667731455,7.2099409346001755,12.881551644606027,3.361664499501026,5.842659858048432,0.0,4.397541600743931,4.539418259602692,2.1314017358056656,2.5733427993605953
2024-05-06,57.065169766706006,7.209399937896009,12.87531827213827,3.3604237678763935,5.8434536492263485,0.0,4.3977489913089505,4.542223581218229,2.1315022539247432,2.574759779705052
2024-05-07,57.077179352080734,7.204915703280563,12.871020379594455,3.3607494661006565,5.838577875555548,0.0,4.398175228931395,4.54266382157385,2.1317088428989526,2.57500932998385
2024-05-08,54.793616280144775,6.912927287097835,12.36064981879719,3.230321718346957,5.58344164542646,4.012825023554865,4.2222115486882315,4.377090157637055,2.0349290334234995,2.4719874868831306
2024-05-09,54.805587448955016,6.914437605728818,12.38664133053346,3.2310274707543907,5.583218256419494,3.982448015462012,4.223134006642886,4.365604685630334,2.035373619501765,2.4725275603718195
2024-05-10,54.80043293328308,6.910851315583272,12.404286538669002,3.230723589662887,5.580205030174625,3.982073462580382,4.222736817023447,4.361213105382494,2.0351821907495458,2.4722950168912643
2024-05-13,54.79849683135561,6.907173671333647,12.408973639625428,3.2200104336349513,5.580007881262904,3.9819327757336986,4.241247864163309,4.361059023514022,2.028890208786862,2.472207670589579
2024-05-14,54.79781513789058,6.903106945112232,12.414541673336426,3.219970376695495,5.579938465948117,3.98188324047802,4.241195103027153,4.360507171806656,2.028864969386577,2.4721769163187384
2024-05-16,54.80247825996953,6.903694377847061,12.447049115608039,3.2202443860683014,5.551251452794083,3.982222086244184,4.241556015418939,4.349084110878638,2.0290376194276445,2.4733825757435746
2024-05-17,54.79397070430829,6.902622645946378,12.455167648645402,3.219744474217102,5.553375065860686,3.981603884711519,4.2408975547975,4.350896783608742,2.028722630926501,2.4729986069778764
2024-05-20,54.79617914277147,6.8904612204517335,12.456863851417896,3.221615792531287,5.5610626703079635,3.981764360892586,4.241068481656022,4.352813692345298,2.025072507906994,2.473098279718743
2024-05-21,54.7958792209291,6.890423506146531,12.459233824369388,3.221598159313806,5.562276188694928,3.981742567071891,4.241045268558091,4.351894219047107,2.025061423859036,2.4708456220101267
2024-05-22,54.799342154807675,6.898323169872452,12.442007583968065,3.2222993685625596,5.567603847594635,3.9819942011623968,4.2413132897952694,4.352169245602779,2.023945366651919,2.4710017719822566
2024-05-23,54.81529911761896,6.900331885341535,12.387542097071155,3.223685649524332,5.59471032726879,3.9831537138660944,4.2425483133516675,4.352988566190932,2.0280190293769667,2.4717213003895644
2024-05-24,54.82419540674029,6.90145177975921,12.381736459467591,3.2248560315193346,5.5965144362856805,3.98380016271566,4.243236860837758,4.343738244255169,2.0283481682108198,2.4721224502084937
2024-05-27,54.82146617667627,6.907330901302676,12.382464178388819,3.2246954933852487,5.598625344923023,3.9836018432128855,4.243025626189928,4.343522006498857,2.023269045149616,2.471999384272679
2024-05-28,54.8219975980339,6.907379041648314,12.363882289072398,3.2247179677617983,5.598664364301571,3.9836296067545995,4.2617233861424895,4.343552278488668,2.022436855030193,2.4720166127660685
2024-05-29,54.82186114138984,6.907361848590698,12.363801732599459,3.224709941162783,5.598949119017217,3.9836196911595625,4.261712778348234,4.343541467015297,2.022431821011767,2.4720104597051473
2024-05-30,54.82434475864133,6.907674775636449,12.365606454153788,3.2248560315193346,5.59342783033057,3.98380016271566,4.261905848469475,4.343738244255169,2.0225234440697237,2.4721224502084937
2024-05-31,40.90717956299604,5.154160868747999,9.220875534628155,2.408937697479029,4.173498490745741,2.972512107837201,3.1800206384855008,3.2410798727219103,1.5091056730575643,1.8445739281991695
2024-06-03,54.824317464921215,6.906426738167791,12.369583013446093,3.231226770664758,5.584613287926362,3.9837981794228887,4.2619037267247295,4.343736081771031,2.0222735174666533,2.472121219488481
2024-06-04,54.81954148236997,6.905825089572458,12.378959162886344,3.2309452845762956,5.582384502009937,3.98345113359592,4.261532453925083,4.343357680202293,2.022097348505873,2.4719058623558294
2024-06-05,54.8165398620775,6.905446964105433,12.38375681509415,3.2307683755641476,5.58207884096009,3.9832330214513574,4.261299115558055,4.343119861530377,2.021986629439816,2.4717705142190725
2024-06-06,54.816567148054176,6.907939246645989,12.384758517434074,3.2307699837406356,5.57854745932974,3.9832350041814526,4.261301236700844,4.343122023401001,2.0219876359221685,2.4717717445899194
2024-06-07,54.81850452183221,6.918139125657957,12.384997115457107,3.230884168363552,5.578744621102714,3.9709311171351227,4.26145184323653,4.343275521716579,2.0212128614472484,2.4718591040509805
2024-06-11,54.82217929126979,6.918483518522438,12.397760253341804,3.2310450054663242,5.570310637572757,3.953058240163685,4.26166398317481,4.352203434737739,2.0213134797312167,2.4719821560194326
2024-06-12,54.821960963285,6.922936250746522,12.415134209790812,3.2301360809258037,5.570288453947227,3.931885596218401,4.261647011202493,4.352186102194276,2.0218530202783533,2.471972311411109
2024-06-13,54.820896639261285,6.922801847539543,12.421314797042049,3.2268874519160113,5.570180311302994,3.9318092618402614,4.261564274773242,4.351354908366157,2.0212661878900655,2.471924320068392
2024-06-14,54.81980506780615,6.923908478163603,12.421814153648343,3.2268231994420944,5.570069400132246,3.9317309732492247,4.261479420234157,4.351268265952401,2.021225941257683,2.4718751001140964
2024-06-17,54.812656349481415,6.922010123359547,12.429203121695515,3.226402408997692,5.568148501294135,3.9312182600569456,4.260923706546663,4.35070084344606,2.027183927249078,2.471552757872952
2024-06-18,54.809082689439215,6.921558824104284,12.430383536007797,3.2287302866475973,5.567785470725406,3.9309619536024005,4.260645904049812,4.352407957661528,2.027051759485618,2.471391618276347
2024-06-19,54.82016726337097,6.916648261825833,12.4336317496119,3.2280876486503005,5.56269652584879,3.9301795452582424,4.259797876277938,4.35154166581148,2.026349744365789,2.4708997189787585
2024-06-21,54.818776112753106,6.916472740663034,12.435853888167397,3.228005730692894,5.562555363406296,3.9300798105807386,6.490095746700778,2.1210252686871987,2.026298322455941,2.4708370158926076
2024-06-24,54.82191312091016,6.916370927000075,12.440297600356244,3.2281904535383537,5.553916713942762,3.9303047096627304,6.490467142867221,2.1211466445011253,2.026414277513987,2.470978409707341
2024-06-27,54.819048881819214,6.916009572591795,12.439398849881272,3.233246417185466,5.553875334292465,3.9300993660009005,6.49012804033229,2.121035822554372,2.0263084049776654,2.4708493103645592
2024-06-28,54.814984903814214,6.9056454396544895,12.440815130408769,3.233006722360542,5.565902260889008,3.929808010391734,6.489646898500324,2.1233663127856737,2.0261581857936926,2.4706661354015518
2024-07-02,54.814793993492074,6.905621388585283,12.440771801380613,3.2329954624038733,5.565236067833035,3.9297943236067328,6.489624296276094,2.1243540068236286,2.026151129064358,2.4706575305343126
2024-07-03,54.81501217682593,6.9053503475494535,12.440821320294573,3.2330083309321833,5.565158710220635,3.929809965654517,6.489650127402354,2.124362462545264,2.026159193901896,2.4706673646731936
2024-07-04,54.81403036550141,6.905226663345039,12.44288716184946,3.23295042336151,5.564561492937687,3.9297395774200843,6.489533888953536,2.1243244123279914,2.0261229026385568,2.47062311166473
2024-07-05,54.814248542756246,6.9015226005044426,12.615433706479784,3.1023591172554412,5.564583641660247,3.9297552190320504,6.451000391716747,2.124332867814034,2.0261309672513925,2.470632945529612
2024-07-08,54.81296677625539,6.901361216544808,12.748028458859753,3.043976281607668,5.561518104784903,3.9296633263448344,6.3705982638431875,2.122790608565983,2.038521790499019,2.470575172694452
2024-07-09,54.81323948751184,6.901395552925399,12.747047070035922,3.04399142631968,5.561545775036658,3.9296828776204933,6.370629959515926,2.1228011700978264,2.0390792163754985,2.470587464560759
2024-07-10,54.810903307837414,6.902041140477698,12.746348693143059,3.0442761749562517,5.562066027019951,3.930050477815384,6.371225896869556,2.122999746458348,2.0392699610082543,2.4708185744140856
2024-07-11,54.819004482074284,6.903061277612732,12.738428914476396,3.044726125791398,5.562888112832856,3.930631348075844,6.37216757832303,2.123313530574517,2.0345948633071083,2.4711837669318335
2024-07-12,54.8173288410177,6.901834629501617,12.741037432664731,3.0449094772293623,5.563223106356932,3.930868048153291,6.372551306133073,2.123441395141968,2.033473183781415,2.471332580019915
2024-07-15,54.81271865165846,6.895033694292407,12.739965899329569,3.0418666204562643,5.5801725902500126,3.930537458421334,6.372015368522761,2.123262811706186,2.033302166757558,2.47112473860545
2024-07-16,54.81179125163567,6.89441940391433,12.74193991980391,3.041815153803222,5.580078176903718,3.9304709559631776,6.37190755764705,2.123226887307097,2.033267764441413,2.471082928580417
2024-07-17,54.81108208455748,6.886865844021306,12.751777301982711,3.04177579812599,5.578761920889776,3.9304201026606296,6.371825116497765,2.1231994165280255,2.03324145757337,2.4710509571629466
2024-07-18,54.8115457686473,6.886924104686836,12.75188517790902,3.0418015305689328,5.5779631476458835,3.9304533527479952,6.371879020084727,2.123217378110821,2.0332586581408245,2.4710718614576694
2024-07-19,54.81078205785628,6.886828146468874,12.754046320372186,3.0417591479537296,5.577885427694949,3.9303985881979906,6.371790238192182,2.12318779448933,2.0322848477314124,2.4710374310430643
2024-07-22,48.74659881388326,17.18306588318319,11.358978499199267,2.7052234488689773,4.959650083776966,3.4955451457580256,5.666824861931554,1.8790318503781829,1.807435880833181,2.1976455321873964
2024-07-23,48.74674982915579,17.183119115725365,11.360474158285228,2.705231829557401,4.957895182704535,3.495555974835657,5.666842417558443,1.879037671553688,1.8074414802068557,2.197652340417038
2024-07-24,48.7466419610085,17.1830810924473,11.360670302263282,2.7052258433460854,4.957884211737862,3.4955482397733593,5.666829877813852,1.8790335135675043,1.8074374806506908,2.1976474773915613
2024-07-25,48.74273745548545,17.181704763077118,11.362238504252337,2.7050091603332347,4.963018721011233,3.4952682535659156,5.666375976423601,1.8788830068569577,1.8072927086347759,2.1974714503593793
2024-07-26,48.72966946370105,17.1770983255152,11.386002404260438,2.7042839438327,4.96168812918858,3.494331167566928,5.664856813599092,1.8783792758607274,1.8068081710913109,2.1968823053839674
2024-07-30,48.728311312184,17.176619580175732,11.388472177533924,2.704208572352013,4.961549841276226,3.4942337765682083,5.664698927572776,1.8783269232859778,1.8067578132849558,2.1968210757661866
2024-07-31,40.91501743275962,14.422451150755295,9.56251007593447,2.2706048680971955,4.165994937701937,2.933954246156658,4.756398264821931,1.57714841210702,1.5168321039145516,1.8445739281991695
2024-08-01,48.727772384150946,17.17642960926241,11.389806123482431,2.7041786641986705,4.961406488420912,3.4941951308510575,5.664636276826862,1.8783061492635065,1.8064723942984737,2.1967967792447305
2024-08-02,48.728505329194185,17.17668797073322,11.392189448884547,2.704219339449169,4.957764949045759,3.4942476892356487,5.664721482180559,1.8783344020465589,1.8064995665848798,2.1968298226454763
2024-08-06,48.72725518502056,17.17654359130615,11.393774800360642,2.704196609011288,4.957723276328404,3.494218318178768,5.664673867108112,1.878318613621847,1.8064843819711245,2.1968113570931114
2024-08-07,48.7273629692447,17.176581585656898,11.393578804234824,2.7042025906684195,4.957734242765049,3.494226047356391,5.664686397312727,1.8783227684447221,1.8064883778973633,2.1968162164189002
2024-08-08,48.7278587828175,17.17675636183532,11.392677210887921,2.7042301066320653,4.957784688998502,3.4942616020138795,5.6647440369679485,1.8783418808666945,1.8065067593857564,2.1968385695944193
2024-08-09,48.72665160217711,17.17633082604814,11.394872362641758,2.704163112220379,4.957661865179739,3.494175035415967,5.664603698986658,1.8782953469534207,1.8064620051108686,2.1967841452659647
2024-08-12,48.71199775153078,17.202123389203127,11.390649450629086,2.7033498734472063,4.956082466840858,3.493124211741088,5.662900149617962,1.877730476218845,1.8059187372369077,2.196123493534141
2024-08-13,48.70448030028598,17.20057415718463,11.404545133238898,2.702932680521247,4.95531762224344,3.49258513734123,5.66202622578515,1.876114125510999,1.8056400398587278,2.1957845780297016
2024-08-14,48.70473874146657,17.200576990264487,11.404605649316478,2.7029470231260486,4.954901724018308,3.4926036700885392,5.662056270264288,1.8761240807583714,1.805649621148596,2.1957962295483133
2024-08-16,48.70519102013238,17.20073671710449,11.404357796562428,2.702751024653713,4.954593978457899,3.492636102869598,5.662108848870022,1.8761415026954984,1.8056663886505409,2.195816620003426
2024-08-20,48.70379113721309,17.20134779433444,11.405798749241857,2.7026733422770444,4.954451573688772,3.4925357176432734,5.661946108732909,1.876087578701181,1.8056144902495186,2.19575350791792
2024-08-21,48.70310199364308,17.201104400587237,11.4083346454684,2.702635100285771,4.956150181043024,3.4894352723331843,5.6618659939479326,1.8760610326426206,1.8055889413633477,2.195722438685403
2024-08-22,48.695565758824145,17.198442731071303,11.422043168453232,2.702216899146379,4.955383274828977,3.4888953230790025,5.66098988647434,1.8757707341626901,1.8053095476144574,2.1953826763454747
2024-08-23,48.69629774792704,17.197595967000577,11.422214863986529,2.70225751872422,4.955059859435148,3.488947767964237,5.6610749821672215,1.8757989306466112,1.8053366849296444,2.1954156772187723
2024-08-26,48.69317618288223,17.197598773631892,11.389387101169508,2.668662465742195,4.951824447739307,3.4887241169291623,5.732241883467742,1.8778891253902184,1.805220957941138,2.1952749451066045
2024-08-27,48.69123886103343,17.196914544619474,11.39070223995947,2.6679815983493285,4.953837783520443,3.488585313466624,5.732588509867901,1.8778144111095438,1.80514913485877,2.1951876032150155
2024-08-28,48.69149716170633,17.197005772008684,11.390762666149525,2.6658738038031577,4.953333576023749,3.488603819956806,5.734740868343075,1.8778243726701311,1.8051587109395422,2.195199248399002
2024-08-29,48.68968911454446,17.201892901252513,11.394981284822144,2.6366433188979523,4.948729084818308,3.488474278648708,5.761625957837245,1.8777546439654205,1.8050916805076533,2.195117734705602
2024-08-30,48.70727089504182,17.20852632140028,11.40034833320464,2.6376600653115276,4.950637421267414,3.4898195094147524,5.725506725725267,1.8784787465719968,1.8057877627115588,2.195964219350734
2024-09-02,48.706517019072315,17.208259973189303,11.400171882163665,2.63761924043051,4.952108565699217,3.4897654950752552,5.725418108115318,1.878449672062991,1.8057598132909625,2.1959302309004585
2024-09-03,48.69705510213234,17.207982874243932,11.417217183776746,2.6290819915559656,4.952845529458401,3.4898796987912726,5.7256054742935385,1.8785111449422445,1.805818907370838,2.196002093434728
2024-09-04,48.706230954009996,17.211225327029553,11.400525774156014,2.6295773822295527,4.9537787804908495,3.490537287204367,5.726684334352568,1.8788651076198721,1.806159172850489,2.1964158800567355
2024-09-05,48.7034950683327,17.210258552472403,11.399398871464042,2.6294296758076747,4.959604159243361,3.4903412196626356,5.726362659828758,1.878759569580142,1.806057718787731,2.19629250482055
2024-09-09,48.703128870739754,17.209023426689956,11.401170775388888,2.629409905341166,4.95956686838564,3.490314976072696,5.726319603776632,1.8787454433407185,1.8060441391875723,2.196275991076977
2024-09-10,48.70019948822974,17.20798834304319,11.406499793600974,2.6292517523114336,4.959268561710519,3.490105041559608,5.725975178667138,1.8786324410722792,1.8059355097373437,2.196143890067769
2024-09-11,48.70177183355896,17.20854392393158,11.403639444409137,2.629336640910567,4.959428677743744,3.4902177238569756,5.726160048758472,1.8786930950115872,1.805993816567571,2.196214795251405
2024-09-13,48.70299962584525,17.208977758609308,11.401405892651406,2.62940292760044,4.959553707040332,3.4903057137234113,5.726304407677526,1.8787404576598752,1.8060393464362716,2.1962701627561825
2024-09-16,48.70075948999391,17.20818621705461,11.40548106027072,2.629281985978548,4.959325588153381,3.4901451741463516,5.726041021440582,1.8786540433961354,1.805956276121918,2.1961691434438477
2024-09-17,48.70142720123734,17.208289467553335,11.405725889767,2.629318034721166,4.958066761385729,3.490193025744528,5.726119528264919,1.8786798006623553,1.8059810366661748,2.196199253997459
2024-09-19,48.70181491294211,17.208426462619585,11.406126284826403,2.629338966702758,4.957663955148511,3.4902208111456092,5.726165113860489,1.8780313407629528,1.805995414067963,2.196216737923614
2024-09-23,48.7064248473352,17.195503046055187,11.409417542896371,2.62958785024345,4.95658511203416,3.4905511825904005,5.726707131556258,1.8826323006383416,1.8061663629409765,2.1964246237096554
2024-09-24,48.70075948999391,17.193502926569415,11.419722082970218,2.629281985978548,4.956008579760641,3.4901451741463516,5.726041021440582,1.8824133195745743,1.805956276121918,2.1961691434438477
2024-09-25,48.699976896993846,17.193616989313128,11.420240112820519,2.6292994287950924,4.956041458222864,3.4901683279816234,5.726079008344838,1.8824258076189795,1.8059682569456486,2.1961837129634634
2024-09-26,48.69370997856571,17.19047579316814,11.427482120143285,2.6289610794550455,4.9611524733891015,3.4897191984007576,5.725342152347261,1.881520248416878,1.8057358573333442,2.195901098780474
2024-09-27,48.688935228997735,17.191566122988526,11.431186606060537,2.6289587543313298,4.961148085612742,3.489716111999467,5.725337088701048,1.881518584349888,1.805734260292103,2.195899156666625
2024-09-30,40.890983775238126,14.450459462611875,9.597910501928265,2.208347665614931,4.16759222869641,2.931391151305061,4.809331745452735,1.5882180101617425,1.5168321039145516,1.8445739281991695
2024-10-02,48.67886975129123,17.246805153140045,11.436388983783607,2.6123391550671404,4.957381117812998,3.4679533105174647,5.725838433129775,1.8787202519361834,1.7996124007176701,2.196091442603887
2024-10-03,48.68131239072465,17.254110418677925,11.430757824968584,2.6069147271811484,4.96428582673581,3.46891521326922,5.727426603226595,1.8821167869330957,1.7874596379854315,2.196700570297544
2024-10-04,48.711943271304555,17.20906658011579,11.443820014536888,2.5949057919678036,5.026254636889536,3.4719655306789172,5.732462894979636,1.84184205493577,1.7691070319904714,2.198632192600632
2024-10-07,48.71985997152542,17.165365655622928,11.478803987019036,2.566587477337479,5.0329612229862395,3.4725297970258877,5.7333945389917425,1.8642831802608992,1.767224653337016,2.198989515893357
2024-10-08,48.7610446238042,17.128338241449338,11.444839877633951,2.610929413768379,4.989985001847417,3.475259928669526,5.737902181192472,1.884008072519718,1.7669742794789822,2.2007183796360126
2024-10-09,48.74905432285412,17.129626604341745,11.489150954192095,2.589389597274402,4.99475963540098,3.4746043210320376,5.736819726190439,1.8825449036996635,1.75374672080707,2.2003032142074503
2024-10-10,48.78000619508353,17.12347673478464,11.459334631109193,2.5808358811899335,4.9278322826280165,3.476810425550088,5.740462162205551,1.8750055554334595,1.8345358957551314,2.2017002362604545
2024-10-14,48.783229003746285,17.113833166769524,11.46124459750468,2.575064685868563,4.942568711294403,3.477040132260526,5.7408414243792905,1.8752181159192745,1.8291144635596672,2.2018456986977863
2024-10-15,48.767681259072596,17.113919672587937,11.453779655705771,2.5744656196077536,4.9667030988858265,3.4759319618236653,5.739011755894829,1.8746204635483839,1.8327425663028318,2.201143946570399
2024-10-16,48.7713997063915,17.112786409153294,11.452081825826959,2.5775877205006577,4.967081800996426,3.4761969953366485,5.739449345140943,1.8747633999615303,1.8273410168846438,2.2013117798073982
2024-10-17,48.782298887733624,17.10153500209181,11.454419376878352,2.5781637465355898,4.961141719363214,3.4769738379464816,5.740731967735193,1.875182362435291,1.8277493816483539,2.2018037176320884
2024-10-18,48.77706494276149,17.100675526909885,11.45655990791616,2.577665453022869,4.967215417274221,3.4766007868572077,5.740116033761108,1.874981170578378,1.8275532789655258,2.201567481953158
2024-10-21,48.77920596631334,17.101426145035404,11.458747605488814,2.5781332967295274,4.962999704822404,3.4767533889904807,5.74036799077478,1.8750634711196306,1.8276334977039252,2.1996689330216914
2024-10-22,48.76895670908702,17.097921530087234,11.458290384694031,2.577591591492665,4.969847308251361,3.476022869928303,5.73916185166395,1.8746694916062192,1.8383315142531527,2.1992067489360614
2024-10-23,48.768913472400875,17.09790637172592,11.458368882377137,2.577589306298842,4.969842902175391,3.476019788219774,5.739156763543218,1.874667829596164,1.8383298844589544,2.199204799203724
2024-10-24,48.7677244935739,17.097489527322093,11.465891081264074,2.577526465056509,4.971007221182107,3.4759350433764697,5.739016843758448,1.8679730752963142,1.83828506625092,2.199151182919164
2024-10-25,49.68511175427069,16.794371195734314,11.26906929395057,2.530190015201102,4.879714333506094,3.412099258521459,5.633619406825456,1.833624109050537,1.8034370119354899,2.158763621004283
2024-10-28,49.6849604185867,16.794320041825983,11.270993045548208,2.5306609493080807,4.877567343191755,3.412088865621918,5.633602247406544,1.8336185240221667,1.8034315188538783,2.1587570456347684
2024-10-29,49.68364167521762,16.7982254497749,11.270519843101315,2.5305937802428713,4.875914974707545,3.411998301605597,5.6334527197517925,1.8335698559292548,1.8033836519875863,2.158699747681516
2024-10-30,49.67784868119948,16.798964224248937,11.275992752618683,2.5302987190489445,4.87969711185766,3.411600470748505,5.632795872612439,1.834443730360202,1.7999103888611205,2.1584480484440283
2024-10-31,42.41539372480088,14.343106649262385,9.632038667071809,2.160391789478533,4.16632925442171,2.9007825982946875,4.809331745452735,1.5693105423434415,1.5367796681943702,1.8429023446003021
