date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-08,23.702157155666512,20.76581799793248,19.471183442504984,3.315525400247986,5.488690779862902,7.004127919755189,6.518674368244047,6.370826842400897,5.985570145926532,1.3774259474584687
2024-04-09,23.51707947562592,20.830212554553654,19.537817995901925,3.399642020634839,5.452570625983267,7.0898255420450145,6.467773468334764,6.397695796916117,5.940378123309919,1.367004396694579
2024-04-10,23.723927509558944,20.719667557549986,19.454023645715402,4.342556677317821,4.600567347437551,7.059265644467963,6.543994272177581,6.393863308242861,5.871882489238762,1.2902515482931276
2024-04-11,23.194224140209826,20.823769438914738,19.556940338434018,3.8018615209245668,4.449029494908369,7.057142727191189,6.501490017774055,6.3915419693212305,5.941653856396663,2.2823464959253466
2024-04-12,22.73818981612927,21.024181202303176,19.503832706923955,4.0693648399464175,4.596972859573827,7.105824590025164,6.155939295289641,6.391986921107021,6.044689619418394,2.36901814928313
2024-04-15,22.874056855351384,20.95989273571652,19.47367629171297,4.0939208941288125,4.5823752637371005,7.113349757880908,6.099411256486174,6.387421939102146,6.037724930418642,2.3781700754653468
2024-04-16,23.41832809905425,20.980266742030537,19.496636396115974,3.3531104831006013,4.320423315030314,7.158252299795184,6.5972674245774705,6.420057680469446,5.885834733481878,2.369822826344347
2024-04-17,23.260746168643486,21.245529418198377,19.658881451785774,3.6051737511851956,3.7314042813410095,7.1100844198766096,6.552874411899381,6.372081565195248,6.097772039014956,2.365452492859961
2024-04-18,23.849744038194277,20.837532491704135,20.18937514975569,3.1215941455451923,3.2575352907244337,7.177466846000162,7.0192632273627,6.397556158440186,5.856361571493215,2.2935710807800143
2024-04-19,24.036222790545544,20.787881304118578,20.206412784566975,3.087666762083736,3.238551107441313,7.1512047533245635,6.978231890081093,6.421565557546787,5.910793128641697,2.1814699216497098
2024-04-22,23.494993701290458,20.7400406877961,20.173018869042988,3.485470944908574,3.5799439109328315,7.143068511972321,6.831614704144629,6.415852477139242,5.924640615454512,2.2113555773183475
2024-04-23,23.915282680166566,20.962322041244732,20.359608270709533,3.054031811352463,2.942696333645818,7.114266562324495,6.837129182048615,6.528505951468122,5.986921199233267,2.299235967806389
2024-04-24,23.523435282495665,20.73982596626393,20.447462270539532,3.1715990131321656,3.428314639723599,7.226879005116321,6.6101130298529025,6.5755923739590205,5.981025857170719,2.2957525617461454
2024-04-25,22.433109099365662,21.18319855603947,19.98962765673111,4.00939771667084,3.5839195672273942,7.358321916166272,6.266869089418931,6.687861170565879,6.03624679618465,2.451448431629791
2024-04-26,22.624663666094495,19.247399665671452,20.527636134868384,4.03467192978811,4.0177393729215165,7.565791714558253,6.23847131929066,6.890758773037563,6.257110399779011,2.5957570239905556
2024-04-29,22.81449460927453,19.164187516259233,20.831723920478105,3.8380995813377283,4.0886535037643545,7.235643312775059,6.289242503939087,6.938644634205916,6.272445808564657,2.5268646094013345
2024-04-30,22.446187731072552,19.233472966256333,20.559544269135518,3.687987219861493,4.446369808233029,7.325533132123796,6.034437753354187,6.989596067575625,6.39871596759961,2.878155084787857
2024-05-02,22.60094097466808,18.81591912813782,20.60686501674723,3.4828567589562898,4.61517670432743,7.340179979094658,6.112240897206226,7.10539698269363,6.389223507321281,2.9312000508473544
