date,CITIBANK N.A.,HAITONG INTERNATIONAL SECURITIES CO LTD,CMB INTERNATIONAL SECURITIES LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,REALINK FINANCIAL TRADE LTD,EAST ASIA SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-05-24,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6796843643247439,0.5973369406715988,27.43433922286773
2024-05-27,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6795025819325735,0.5973369406715988,27.43415744047556
2024-05-28,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6793207995404033,0.5973369406715988,27.433975658083387
2024-05-30,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6756851516969973,0.5973369406715988,27.430340010239984
2024-06-03,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6755033693048269,0.5973369406715988,27.430158227847812
2024-06-04,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6753215869126566,0.5973369406715988,27.429976445455644
2024-06-05,17.789535927458356,4.689927365845799,0.0,0.0,2.2130521084589736,0.0,0.7156772779744628,0.7491252381337976,0.6753215869126566,0.5964280287107474,27.429067533494795
2024-06-06,17.789535927458356,4.689927365845799,0.0,0.0,2.214869932380677,0.0,0.7160408427588033,0.7234939208377856,0.6811386234621062,0.6146062679277772,27.4296128806713
2024-06-07,17.789535927458356,4.689927365845799,0.0,0.0,2.214869932380677,0.0,0.7160408427588033,0.7234939208377856,0.6809568410699359,0.6146062679277772,27.42943109827913
2024-06-12,17.789535927458356,4.689927365845799,0.0,0.0,2.214869932380677,0.0,0.7154954955822925,0.7234939208377856,0.6780483227952111,0.6146062679277772,27.425977232827897
2024-06-13,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7154954955822925,0.7234939208377856,0.6780483227952111,0.6146062679277772,27.425795450435725
2024-06-14,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6793207995404033,0.6146062679277772,27.427613274357434
2024-06-27,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6791390171482329,0.6146062679277772,27.427431491965258
2024-07-03,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6787754523638923,0.6146062679277772,27.42706792718092
2024-07-04,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.678593669971722,0.6146062679277772,27.42688614478875
2024-07-05,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6784118875795517,0.6146062679277772,27.426704362396574
2024-07-08,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6782301051873815,0.6146062679277772,27.42652258000441
2024-07-09,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6780483227952111,0.6146062679277772,27.426340797612237
2024-07-10,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6778665404030408,0.6146062679277772,27.42615901522007
2024-07-11,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6776847580108705,0.6146062679277772,27.425977232827897
2024-07-12,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6775029756187002,0.6146062679277772,27.425795450435725
2024-07-15,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.67732119322653,0.6146062679277772,27.425613668043557
2024-07-16,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6771394108343596,0.6146062679277772,27.425431885651385
2024-07-17,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6769576284421893,0.6146062679277772,27.425250103259213
2024-07-18,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6767758460500191,0.6146062679277772,27.425068320867048
2024-07-19,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6765940636578488,0.6146062679277772,27.424886538474873
2024-07-22,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6764122812656784,0.6146062679277772,27.424704756082708
2024-07-23,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6762304988735082,0.6146062679277772,27.424522973690536
2024-07-24,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6760487164813378,0.6146062679277772,27.424341191298364
2024-07-30,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6798661467169141,0.6146062679277772,27.42815862153394
2024-07-31,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6796843643247439,0.6146062679277772,27.42797683914177
2024-08-01,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6795025819325735,0.6146062679277772,27.4277950567496
2024-08-02,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6793207995404033,0.6146062679277772,27.427613274357434
2024-08-05,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6791390171482329,0.6146062679277772,27.427431491965258
2024-08-06,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6789572347560626,0.6146062679277772,27.427249709573086
2024-08-07,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6818657530307873,0.6146062679277772,27.430158227847812
2024-08-08,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6816839706386171,0.6146062679277772,27.429976445455644
2024-08-09,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6815021882464468,0.6146062679277772,27.429794663063472
2024-08-12,17.789535927458356,4.689927365845799,0.0,0.0,2.2146881499885063,0.0,0.7160408427588033,0.7234939208377856,0.6813204058542766,0.6146062679277772,27.4296128806713
2024-08-13,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6815021882464468,0.6146062679277772,27.42943109827913
2024-08-15,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6813204058542766,0.6146062679277772,27.42924931588696
2024-08-16,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6811386234621062,0.6146062679277772,27.429067533494795
2024-08-19,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6809568410699359,0.6146062679277772,27.428885751102623
2024-08-21,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6875010071880666,0.6146062679277772,27.435429917220755
2024-08-22,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6873192247958964,0.6146062679277772,27.435248134828583
2024-08-23,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6933180437375162,0.6146062679277772,27.441246953770204
2024-08-26,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6931362613453458,0.6146062679277772,27.441065171378032
2024-08-27,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6934998261296865,0.6144244855356069,27.441246953770204
2024-08-28,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6933180437375162,0.6144244855356069,27.441065171378032
2024-08-29,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6931362613453458,0.6144244855356069,27.44088338898586
2024-08-30,17.789535927458356,4.689927365845799,0.0,0.0,2.214324585204166,0.0,0.7160408427588033,0.7234939208377856,0.6929544789531755,0.6144244855356069,27.44070160659369
2024-09-02,17.789535927458356,4.689927365845799,0.0,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6922273493844944,0.6144244855356069,29.887310822813728
2024-09-03,17.789535927458356,4.689927365845799,0.0,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6925909141688349,0.6144244855356069,29.887674387598075
2024-09-04,17.789535927458356,4.689927365845799,0.0,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6924091317766646,0.6144244855356069,29.8874926052059
2024-09-05,17.789535927458356,4.689927365845799,0.0,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6922273493844944,0.6144244855356069,29.887310822813728
2024-09-10,17.789535927458356,4.689927365845799,0.0,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6996804274634766,0.6144244855356069,29.894763900892713
2024-09-12,17.789535927458356,4.689927365845799,0.0,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.699316862679136,0.6144244855356069,29.894400336108372
2024-09-16,17.789535927458356,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.699316862679136,0.6144244855356069,33.10285955791413
2024-09-24,17.789535927458356,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6991350802869657,0.6144244855356069,33.10267777552196
2024-09-30,17.789535927458356,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6989532978947953,0.6144244855356069,33.102495993129786
2024-10-03,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6985897331104548,0.6144244855356069,33.09758786854119
2024-10-07,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6967719091887519,0.6144244855356069,33.095770044619485
2024-10-08,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6965901267965815,0.6144244855356069,33.09558826222732
2024-10-09,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6964083444044112,0.6144244855356069,33.09540647983515
2024-10-15,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7160408427588033,0.7234939208377856,0.6962265620122409,0.6144244855356069,33.09522469744298
2024-10-17,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.221232316106637,0.0,0.7171315371118252,0.7234939208377856,0.6998622098556468,0.6144244855356069,33.10176886356111
2024-10-21,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.221232316106637,0.0,0.7171315371118252,0.7234939208377856,0.6996804274634766,0.6144244855356069,33.10158708116894
2024-10-22,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7171315371118252,0.7234939208377856,0.6982261683261142,0.6144244855356069,33.09831499810987
2024-10-23,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7171315371118252,0.7234939208377856,0.6973172563652626,0.6144244855356069,33.09740608614902
2024-10-30,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7171315371118252,0.7234939208377856,0.6971354739730924,0.6144244855356069,33.09722430375685
2024-10-31,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.219414492184934,0.0,0.7171315371118252,0.7234939208377856,0.6969536915809221,0.6144244855356069,33.09704252136468
2024-11-01,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.224867963950043,0.0,0.7171315371118252,0.7234939208377856,0.6962265620122409,0.6144244855356069,33.10176886356111
2024-11-04,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.224867963950043,0.0,0.7171315371118252,0.7234939208377856,0.6960447796200706,0.6144244855356069,33.10158708116894
2024-11-06,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2232319224205104,1.1861301089111937,0.7171315371118252,0.7307652165245976,0.7104055886015241,0.6144244855356069,34.30862216517971
2024-11-07,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2232319224205104,1.1861301089111937,0.7156772779744628,0.7307652165245976,0.7305834341324272,0.585157520396189,34.29807878643384
2024-11-08,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2232319224205104,1.1861301089111937,0.7156772779744628,0.7307652165245976,0.730401651740257,0.585157520396189,34.297897004041666
2024-11-11,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2232319224205104,1.1861301089111937,0.7156772779744628,0.7307652165245976,0.7302198693480866,0.585157520396189,34.2977152216495
2024-11-12,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2232319224205104,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7358551235053659,0.585157520396189,34.308440382787545
2024-11-15,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2232319224205104,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7345826467601737,0.585157520396189,34.30716790604235
2024-11-18,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7345826467601737,0.585157520396189,34.32698218678892
2024-11-19,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7344008643680034,0.585157520396189,34.32680040439674
2024-11-20,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7342190819758332,0.585157520396189,34.326618622004574
2024-11-22,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7340372995836629,0.585157520396189,34.326436839612406
2024-11-26,17.78590027961495,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7338555171914926,0.585157520396189,34.32625505722024
2024-11-27,17.7868091915758,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7207671849552311,0.7307652165245976,0.7336737347993223,0.5844303908275077,34.32625505722024
2024-11-29,17.7868091915758,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7213125321317421,0.7307652165245976,0.7320376932697896,0.5844303908275077,34.32516436286721
2024-12-02,17.7868091915758,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7213125321317421,0.7307652165245976,0.7318559108776194,0.5844303908275077,34.324982580475044
2024-12-03,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7213125321317421,0.7369458178583876,0.7302198693480866,0.5844303908275077,34.3277093163576
2024-12-04,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7213125321317421,0.7369458178583876,0.7300380869559163,0.5844303908275077,34.32752753396542
2024-12-11,17.784991367654097,4.689927365845799,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7213125321317421,0.7369458178583876,0.7313105637011084,0.5844303908275077,34.32880001071062
2024-12-30,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2430462031670726,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7296745221715757,0.5844303908275077,35.49220732060053
2025-01-02,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7298563045637461,0.5844303908275077,35.49220732060053
2025-01-03,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7296745221715757,0.5844303908275077,35.49202553820835
2025-01-10,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7313105637011084,0.5862482147492106,35.495479403659594
2025-01-14,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7187675786413579,0.5989729822011316,35.49566118605176
2025-01-16,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7198582729943797,0.5989729822011316,35.49675188040478
2025-01-17,17.784991367654097,5.853334675735705,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7229485736612747,0.7369458178583876,0.7198582729943797,0.6006090237306643,35.49838792193432
2025-01-21,17.784991367654097,5.849335463107959,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7338555171914926,0.7369458178583876,0.7302198693480866,0.6006090237306643,35.51565724919049
2025-01-22,17.784991367654097,5.849335463107959,3.2084592218057573,2.442246438807952,2.2428644207749024,1.1861301089111937,0.7331283876228114,0.7369458178583876,0.7302198693480866,0.6006090237306643,35.51493011962181
2025-01-24,17.784991367654097,5.850789722245321,3.2084592218057573,2.442246438807952,2.248681457324352,1.1861301089111937,0.7351279939366847,0.7369458178583876,0.7338555171914926,0.6006090237306643,35.5278366694659
2025-02-03,17.784991367654097,5.848971898323619,3.2084592218057573,2.442246438807952,2.249408586893033,1.1861301089111937,0.7351279939366847,0.7369458178583876,0.7344008643680034,0.6006090237306643,35.52729132228939
2025-02-04,17.784991367654097,5.848971898323619,3.2084592218057573,2.442246438807952,2.253953146697291,1.1861301089111937,0.7351279939366847,0.7369458178583876,0.7347644291523441,0.6006090237306643,35.53219944687799
2025-02-05,17.784991367654097,5.848971898323619,3.2084592218057573,2.442246438807952,2.253953146697291,1.1861301089111937,0.7342190819758332,0.7369458178583876,0.7344008643680034,0.6006090237306643,35.530926970132796
2025-02-12,17.784991367654097,5.848971898323619,3.2084592218057573,2.442246438807952,2.2537713643051203,1.1861301089111937,0.7342190819758332,0.7369458178583876,0.7340372995836629,0.6006090237306643,35.530381622956284
2025-02-17,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.2537713643051203,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7322194756619599,0.6006090237306643,35.528745581426755
2025-02-20,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.2537713643051203,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7271295686811915,0.6006090237306643,35.52365567444598
2025-02-21,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25358958191295,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7029525105225419,0.6251496466736544,35.52383745683816
2025-02-24,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25358958191295,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7020435985616904,0.6251496466736544,35.52292854487731
2025-02-25,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25358958191295,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7016800337773499,0.6251496466736544,35.522564980092966
2025-02-26,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25358958191295,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.702407163346031,0.6251496466736544,35.52329210966165
2025-02-27,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25358958191295,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7027707281303717,0.6251496466736544,35.52365567444598
2025-02-28,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25358958191295,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7025889457382014,0.6251496466736544,35.523473892053815
2025-03-20,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25340779952078,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7027707281303717,0.6251496466736544,35.523473892053815
2025-03-24,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25340779952078,1.1861301089111937,0.7345826467601737,0.7369458178583876,0.7118598477388866,0.624240734712803,35.531654099701484
2025-03-25,17.784809585261925,5.848971898323619,3.2084592218057573,2.442246438807952,2.25340779952078,1.1861301089111937,0.7423992896234965,0.7369458178583876,0.7129505420919083,0.624240734712803,35.54056143691782
