date,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,SDICS INTERNATIONAL SECURITIES (HONG,BANK OF CHINA (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CSC SECURITIES (HK) LTD
2024-05-06,24.417859157613492,25.28452960834786,16.614409452652943,11.826578778225757,7.322718638037119,3.893259702467091,2.6168964874446496,2.6378545711738735,2.94718744444959,2.438706159587622
2024-05-07,24.413571137718705,25.280384535300637,16.61149179644839,11.821255341734794,7.321432695522621,3.892576007186846,2.6332108852946514,2.646147241614022,2.9476045078758646,2.4323258513034696
2024-05-08,24.415108405827723,25.28084493261541,16.612537785027357,11.823918249024155,7.321893709805686,3.8928211140138647,2.6262436251221546,2.6463630571719645,2.947790111955759,2.4324790094359217
2024-05-09,24.403859599346326,25.256658673493593,16.604736354927706,11.80912812704027,7.318520283644723,3.913154476233221,2.668549882808279,2.6503559105622747,2.941711565725954,2.4333251262176554
2024-05-10,24.395019098949998,25.261272105318994,16.59872115156493,11.817040139314413,7.315869089016894,3.911736903592418,2.6680255563244026,2.6493957971678195,2.9504765247265783,2.432443634023556
2024-05-13,24.39288490437668,25.26397700591468,16.59726901494384,11.816989303173393,7.31522906131101,3.9113946858783,2.6642534314986084,2.6565363339496444,2.949235426895421,2.432230832058426
2024-05-14,24.38877343626907,25.259620432526788,16.594471513029006,11.821385792686096,7.313996065250751,3.910735412710313,2.675106683182267,2.656088569593089,2.9480012199229315,2.431820874829687
2024-05-16,24.38877343626907,25.26453448329722,16.594471513029006,11.807184185959553,7.313996065250751,3.905821361939884,2.684394239138379,2.6610026203635186,2.9480012199229315,2.431820874829687
2024-05-17,24.38479514264,25.255500086446165,16.591518962481352,11.810417111223595,7.31280300714041,3.9046929199356906,2.6901961875633074,2.6710337787306733,2.947618607321731,2.4314241965170753
2024-05-20,24.392249514092068,25.264449318031833,16.596296063646538,11.79117393357923,7.315038512899312,3.905886574885884,2.6848259874112284,2.670375881790523,2.9475367367942518,2.4321674768691293
2024-05-21,24.384040371980213,25.258403188116578,16.590710627467796,11.78936741029978,7.312576657518923,3.9043755359974,2.713892309264272,2.666774970979441,2.9470360614105893,2.4328228669650085
2024-05-22,24.37629170016109,25.247675319740125,16.585438491679916,11.821278778180409,7.310744047042965,3.9023489719794475,2.714945397400003,2.6659275329113297,2.943299987557606,2.4320497733471096
2024-05-23,24.376818501679935,25.245765131930316,16.58579692331897,11.828115850762137,7.310902041175758,3.9024333065201886,2.7087171689456664,2.6659851468704483,2.9433635958751854,2.432102332921399
2024-05-24,24.374771287111603,25.243644941464797,16.58440401451561,11.806839123803064,7.30925669862605,3.9021055722706794,2.733880741920385,2.6700831340024895,2.943116406241601,2.431898080043719
2024-05-27,24.38160865099508,25.250726032982623,16.588859599215457,11.785489770794994,7.31130701725992,3.9032001513908323,2.726541820648858,2.675744725821279,2.943941979437094,2.43258025145386
2024-05-28,24.38554996002678,25.254807835623104,16.59154120333354,11.776585423036062,7.312488896634374,3.9038311072161593,2.721626961200703,2.676177262369845,2.944417870313633,2.4329734802458005
2024-05-29,24.38411225288713,25.253318879352065,16.590563010211593,11.785717330088794,7.312057771746376,3.9036009477215394,2.717536012039403,2.6760194820793295,2.9442442752706177,2.432830038603153
2024-05-30,24.382770545832532,25.2563017739469,16.58965013402403,11.785068834875135,7.311655434380381,3.903386156677455,2.7184673078982406,2.6759213656720062,2.9440822716974053,2.4326961749959164
2024-05-31,14.932042193652448,15.467625730775609,10.159524542690587,7.22146460738276,4.477667837065242,2.3904390471159433,1.6600695653252728,1.6387379220914606,1.814242394769604,1.4897864810356665
2024-06-03,24.37376576378861,25.249577233021466,16.583523423223838,11.796333565806613,7.308955172593351,3.901944600169015,2.7153025010126415,2.677388636682284,2.9614113458403537,2.431797757861829
2024-06-04,24.37625578270486,25.258247020135073,16.58521759257879,11.767283660585456,7.309701853956178,3.9023432220298604,2.734440165624407,2.6776621581568105,2.9568023544060718,2.4320461898224965
2024-06-05,24.394999971023925,25.216483797647783,16.598122347371177,11.759713120830416,7.315411107272375,3.905882689383438,2.7288096277800213,2.679802703746527,2.966828891890833,2.4339457430535045
2024-06-06,24.396273748967122,25.217740400240157,16.598989013580223,11.770158393729231,7.315793079370138,3.90608663393045,2.7323930467890065,2.6799426288779147,2.9485502236817154,2.4340728308340385
2024-06-07,24.39183741054314,25.213154682279505,16.59597057176743,11.768165492055632,7.314462739570139,3.910291059463629,2.7371057861899253,2.6873680062682515,2.948014044805098,2.4336302070572553
2024-06-11,24.39634471923472,25.213749492082872,16.596362091437097,11.761070852546856,7.314635296879951,3.9102358628080576,2.7383990688046573,2.687431404635315,2.948083592137687,2.4336876194327854
2024-06-12,24.39530159715931,25.21326117597893,16.595652475637344,11.760567980793818,7.314322542750612,3.910068671640877,2.7395106405615732,2.6873164972974912,2.9504148566833845,2.4335835614966603
2024-06-13,24.403229163412327,25.201199679390196,16.601045445836487,11.74767454484659,7.316699425705825,3.9113392986230773,2.7448254870646633,2.6882389375764926,2.951373631845769,2.434374385698574
2024-06-14,24.411137873710906,25.18477788119174,16.606425588694034,11.751481785029231,7.31907065517354,3.912606903380838,2.740846397231972,2.6891101543662166,2.94937943232015,2.4351633289013708
2024-06-17,24.410585657711593,25.184208164312622,16.60604992681588,11.752986325629786,7.318905086983444,3.912518394432904,2.741276166481538,2.689049322722119,2.94931271300051,2.4351082419096004
2024-06-18,24.410849757898497,25.193480145515583,16.606229589071877,11.746720386843563,7.318984270835423,3.912560724299697,2.7376175003466585,2.6890784157737437,2.9493446218637245,2.4351345875512345
2024-06-19,24.418138776815564,25.186245153686187,16.611188167852067,11.730550991976637,7.321169701303143,3.9137290051836664,2.743304987847357,2.6898813678887437,2.949930134774794,2.435861712671839
2024-06-20,24.417994635418008,25.186686782725914,16.611090111243435,11.730481745993988,7.321126484101286,3.913705902261137,2.7432887939916957,2.689865489395171,2.9499127212013763,2.4358473336679873
2024-06-21,24.426453810337456,25.143644292337697,16.616647888181873,11.73464397852738,7.323662756651964,3.9150617352566317,2.751620520850407,2.6907973448986353,2.96077648380633,2.4366911891516265
2024-06-24,24.44423235428421,25.075815491202096,16.628742144966818,11.743184918824802,7.328993209495481,3.9179112727971597,2.7670671196302643,2.692755814155759,2.962832964794616,2.438464709848793
2024-06-25,24.444328654982286,25.075914280090274,16.628807655695628,11.743083447065061,7.329022082857181,3.9179267078325126,2.766831795278449,2.6927664225586283,2.9628446371956407,2.438474316444344
2024-06-26,24.444340692622895,25.075926628756022,16.628865089699694,11.743089229961381,7.329025692043391,3.917928637220483,2.7667346675549256,2.6927677486148642,2.9628460962522354,2.43847551727411
2024-06-27,24.436429587872837,25.080775407741708,16.632080511917042,11.744374826522662,7.330442861039266,3.9186862231842965,2.7590933824444477,2.6957511651354666,2.9634190037304724,2.438947030411802
2024-06-28,24.43705547993854,25.07476825557131,16.632506510616693,11.748763876626303,7.33063061621063,3.918786592782328,2.7591640513058864,2.6958202116080408,2.963494905999055,2.439009499341214
2024-07-03,24.436911040462267,25.06673914768967,16.63240820128759,11.74869443350937,7.3305872872405,3.9187634301110505,2.757768585444537,2.7056554013588032,2.9634773897458175,2.438995083150401
2024-07-04,24.44561656766623,25.03087973974749,16.638333413431795,11.753126212908265,7.333198772257754,3.9319850298975383,2.7557453635448326,2.7066192775484774,2.964631660060751,2.439863962936866
2024-07-05,24.443882192102713,25.046348225434173,16.637152951535484,11.742241335490919,7.332678494083635,3.9331841522598996,2.754909342308391,2.7054911237022843,2.9644213244084754,2.4396908586740254
2024-07-08,24.444592774552014,25.04707632154134,16.637636592750933,11.742533410764382,7.332891654685675,3.9332984897291494,2.75617193385464,2.696700973688833,2.969336068066113,2.4397617803669167
2024-07-09,24.43817093519079,25.066767205327245,16.633265718973878,11.739448529623049,7.330965230601054,3.932265172819607,2.7554478598815377,2.695992523332633,2.9685559937398813,2.43912083051033
2024-07-10,24.447841107977688,25.009865619645772,16.639847494424234,11.749021588928354,7.333866090107384,3.93377189065553,2.7688576018670505,2.706914856357613,2.9699277605564243,2.440085989479948
2024-07-11,24.45962906956908,24.968383239736884,16.647870692966983,11.754686588738153,7.337402244134431,3.935668628766331,2.7755172081418293,2.708220043519824,2.971359764070191,2.4412625203563
2024-07-12,24.462837168881542,24.971658066713076,16.650054210238327,11.758693714943545,7.33836461012239,3.9361848269386797,2.7642445831800337,2.7085752508222285,2.9678048543704167,2.441582713789766
2024-07-15,24.457289858536285,24.977185723546288,16.646278564047662,11.760956926666859,7.336700527349081,3.93529223877891,2.768695309435852,2.70796104130082,2.968610761560979,2.4410290487772617
2024-07-16,24.452516362666536,24.96245334130112,16.643029596462462,11.794591737377637,7.3352685735280545,3.9345241609846515,2.7654934223267835,2.705017443481543,2.9665527453621907,2.4405526165090228
2024-07-17,24.456204809465927,24.953944375034737,16.645540050942355,11.796370847694899,7.336375034208478,3.9351176493125397,2.7631007856868797,2.705425471546374,2.9670002237246047,2.4409207523832044
2024-07-18,24.454035000129174,24.950744602431666,16.64406322129936,11.80518227417664,7.335724134562717,3.934768516849705,2.762855637188579,2.7051854401312876,2.9667369848108915,2.4407041884199865
2024-07-19,24.453661349607316,24.95036336233197,16.64380890486821,11.809930832600115,7.335612046837682,3.9342155009179725,2.7622219489805104,2.7051441056868324,2.9643750529974833,2.440666895171911
2024-07-22,24.452154810119005,24.948826222060188,16.642783514232725,11.812406859620076,7.3356529784050535,3.9339731220396965,2.7645160914522147,2.7049774473546293,2.964192423982889,2.440516530733522
2024-07-23,24.449154336572448,24.94576480298779,16.64074131255098,11.810957383507287,7.3347528355391445,3.933490392301675,2.764176863377395,2.70464552514418,2.976099488041727,2.4402170599773756
2024-07-24,24.44880493170415,24.95546133797847,16.64050349835313,11.802411061347499,7.334648013985269,3.933434178468118,2.763890962334606,2.704606872833327,2.9760569563600443,2.440182186635389
2024-07-25,24.447262850217086,24.95782941847045,16.639453916892936,11.800188342707255,7.334185389126994,3.933678846279375,2.7698269170522,2.7015289701324443,2.976017074294059,2.4400282748272013
2024-07-26,24.44584141616352,24.9563782986107,16.638486451268047,11.797432753853508,7.333758958531017,3.941333910034405,2.7696658713626885,2.7013718954816595,2.9758440401168054,2.439886404577646
2024-07-29,24.447985676692145,24.95807456133093,16.639945891716263,11.798960341970504,7.334402237262704,3.9426651819308267,2.760053223547572,2.7016581235462165,2.9761543434330964,2.440100418569744
2024-07-30,24.447576069775106,24.957804239620835,16.639667102411227,11.798762659599703,7.334279355078116,3.949990693055736,2.7600069810101826,2.701662136489164,2.9701912263680668,2.4400595365918614
2024-07-31,14.926549035649261,15.240507535871906,10.15940419746103,7.203683599715529,4.4779687001391375,2.4116799801329765,1.68516154568817,1.649508820136925,1.8134601507774752,1.4897864810356665
2024-08-01,24.447094196856302,24.96820233785928,16.639339126953384,11.793159000808119,7.334134793073682,3.946956268245931,2.7593612662718767,2.701608885491371,2.9701326825389534,2.4400114419010985
2024-08-02,24.444853737295492,24.96591412122325,16.637814210898647,11.792078214043741,7.333462654606629,3.946594548532493,2.768322178564225,2.701361295924762,2.9698112124184908,2.439787826492271
2024-08-05,24.444805559880052,24.96606200299692,16.637781420075026,11.792054973493515,7.333448201369119,3.9465867703421553,2.7683167225852645,2.7013559719164113,2.9698053593325975,2.4397830180089404
2024-08-06,24.448238676056615,24.970356781523424,16.640118089777534,11.79114861250993,7.334478137139665,3.9471410431446246,2.756385902020233,2.7017353600388954,2.970271727901563,2.4401256698875136
2024-08-07,24.448190485297776,24.97030756159974,16.64008528987204,11.791322483991694,7.334463679899132,3.9471332628000093,2.756380468813774,2.701730034555988,2.9702658730974423,2.4401208600724074
2024-08-08,24.448070009231827,24.97757622938142,16.640003290674027,11.788800473000489,7.334427537047147,3.9471138120726614,2.7524246369622754,2.7017167209405684,2.969758455071988,2.4401088356175977
2024-08-09,24.44808205678499,24.977834928544862,16.64001149055746,11.788806282301605,7.334431151316316,3.9471157571367694,2.7521796026263456,2.7017180522962057,2.9697106403776994,2.4401100380577456
2024-08-12,24.447937486930684,24.978278560214978,16.639913092489618,11.788736571066071,7.334387780321386,3.9465996380490087,2.7526561064939084,2.7017020761151587,2.969693079465002,2.4400956088541843
2024-08-13,24.445733008486084,24.976026260743968,16.638412666134553,11.789151778902744,7.333726436198812,3.9462437718809036,2.7521615315954,2.7014584627635743,2.977210498651446,2.4398755846425155
2024-08-14,24.440566690848275,24.970797134863254,16.63489633366081,11.794049728742694,7.3321765395266585,3.9454097797566057,2.75157989468323,2.714582651941029,2.9765813002917434,2.4393599456857036
2024-08-15,24.439627594969984,24.969837665593836,16.634257160159624,11.793596558256562,7.331894810512177,3.945159660506544,2.755415056519956,2.7144783477564345,2.976466929161734,2.4392662165631496
2024-08-16,24.449684487168454,24.990313981639797,16.640905021610074,11.799681650360556,7.33491188085964,3.945994589504312,2.751719334326767,2.727964976793866,2.9185541045781562,2.440269973158377
2024-08-19,24.450684606568014,24.997447354926187,16.64158572127092,11.798488683801988,7.335211916946811,3.9461560012289323,2.745622187886238,2.7279287146203455,2.9165050198443456,2.440369792906218
2024-08-20,24.45016646220731,24.998494658687388,16.6412330626876,11.798238657249575,7.335056473500115,3.946072376638808,2.746056827667139,2.727870905978067,2.916492497342478,2.4403180780415195
2024-08-21,24.449729078051984,25.00131596937838,16.63987989739478,11.79657505535349,7.3344817514587035,3.9457631909113284,2.7451024893519307,2.7307617136978495,2.916263982057301,2.4401268723442526
2024-08-23,24.44617530078625,24.993740313694023,16.65889430587944,11.791904139964004,7.333415681793021,3.9451896727558076,2.7447034876784304,2.730364796461454,2.9158401019968214,2.4397721989907457
2024-08-26,24.44110542781645,24.98092141194233,16.69312416854384,11.774680297821801,7.331894810512177,3.949297592476648,2.744380571266346,2.729798548264795,2.9155309547924673,2.4392662165631496
2024-08-27,24.439058806665447,24.98671070348799,16.691726338928458,11.773694323197414,7.331280860744625,3.948966890741072,2.744643335184389,2.7295699635363606,2.9152868174175803,2.4390619600966614
2024-08-28,24.440551602383977,24.991044769867063,16.6927459091914,11.769980090313648,7.331728672780548,3.9474347437804598,2.7470276835528393,2.729736692148425,2.910538892191286,2.4392109437903495
2024-08-29,24.43994964668513,24.99042925586131,16.692334777164067,11.773138316547833,7.331548096829202,3.947337520899466,2.7469600259567293,2.7286842851106976,2.9104672074150426,2.439150867530525
2024-08-30,24.446054851863693,24.974992702227716,16.69650459462266,11.76839301045305,7.333379549268947,3.94832358289315,2.738235454000822,2.740205557752999,2.914150518945012,2.4397601779719547
2024-09-02,24.446380066678646,24.97631038821503,16.695938366719375,11.772984025025925,7.33347710790111,3.947686304723883,2.7329998070750787,2.74024201171045,2.9141892869559456,2.4397926349945553
2024-09-03,24.453958816958025,24.986074192005383,16.701114361988047,11.783534009571587,7.335750597535514,3.957436798782163,2.6853979567574,2.7410915284836963,2.915092730034734,2.4405490078834515
2024-09-04,24.454790476221586,24.99732385895341,16.701682353313085,11.78344187121454,7.335457905002592,3.956684191802922,2.673610713772494,2.7411847507786624,2.9151918699691395,2.4406320089715683
2024-09-05,24.45292259252934,24.994582775720968,16.699834465191646,11.776864836393761,7.334646303797323,3.9710313880855406,2.6740048683772217,2.740881463802388,2.9148693306994855,2.440361975402328
2024-09-09,24.462989477652656,24.999942302564012,16.706709525401866,11.786643538428201,7.337665862767465,3.972666199493202,2.63393728100418,2.742009841759187,2.916069336735189,2.4413666341940417
2024-09-10,24.46758562514251,25.011148620101714,16.709848410006263,11.782545997437516,7.339044475735736,3.9731167140244628,2.6156932946244016,2.742525015166872,2.9166665255088446,2.4418253222516815
2024-09-11,24.461168385140287,25.001236427728056,16.7054658317948,11.77945572826829,7.337119626651345,3.9745396563228406,2.6248179319220752,2.7442707111033604,2.9306915091084655,2.4412341919604765
2024-09-12,24.47279909472795,25.00508423173635,16.71340888743945,11.779137788075282,7.340608254268961,3.9764294563421814,2.592476814953069,2.7455755472080074,2.932084983912972,2.442394941335777
2024-09-13,24.490918682622553,25.032581405996307,16.725388567410224,11.78267624752474,7.346043218857531,3.9892455533929594,2.4954792331882243,2.7591585569535617,2.934255890942233,2.4442526431116622
2024-09-16,24.489987890481917,25.025460286836747,16.724752908926792,11.787164232445367,7.346751186580962,3.9890939397088716,2.499431740959379,2.759053693467922,2.9341443727767738,2.4441597478152706
2024-09-17,24.485624990050905,25.018534535136133,16.72177338798945,11.79345369741894,7.345442360130668,3.988037837210258,2.4998254015327634,2.768431993682466,2.9351514769992515,2.443724319849161
2024-09-19,24.482918597830427,25.0140422117536,16.71992513304688,11.805423618439946,7.3446304695594655,3.9875970400248892,2.4990556594431066,2.7681259993362453,2.9348270551751607,2.4434542153902825
2024-09-20,24.48227833362195,25.013536085049022,16.719487882496527,11.805114889307895,7.344438396706901,3.989959877932675,2.4989903054744875,2.7680536087838346,2.9347503051457884,2.4433903154809267
2024-09-23,24.481517308405902,25.012758545824777,16.718968161590468,11.792462057626693,7.344210096761063,3.989835851073869,2.504438800720184,2.7778357354642997,2.93465907920045,2.4433143633322993
2024-09-24,24.468804316058876,24.994394325212184,16.710286178704727,11.79753291486127,7.340396326332583,3.9877639716228694,2.5492480144359653,2.7763932348218203,2.933135141858454,2.4420455760912505
2024-09-25,24.467658019231063,24.983114256904702,16.709503347317014,11.811774109195214,7.340052448760346,3.987577155743691,2.5491285891107833,2.7762631683618197,2.9329977324670824,2.44193117290828
2024-09-26,24.462169349452605,24.992300516198217,16.705755013661076,11.803947755822742,7.338405902776414,3.986682648627121,2.558910150358195,2.775640387393684,2.9348048852587927,2.441383390451157
2024-09-27,24.46026396976709,24.964127297581477,16.704453787846653,11.834086088543422,7.337834307946394,3.9863721224418605,2.5525978801572444,2.7844950259951937,2.9345762907490647,2.441193228971598
2024-09-30,14.927933005789182,15.234836266928973,10.19463526341421,7.222006160915773,4.478239476905644,2.43286074053523,1.5545267990026796,1.6993618314814336,1.7909555928500809,1.4898466536504456
2024-10-02,24.45797842706442,24.957796871146996,16.702724624221993,11.849423501667154,7.337074731109566,3.9908887643071758,2.550706981415591,2.789481130735797,2.9229844397823608,2.440940528548949
2024-10-03,24.423486551987814,24.913986031642068,16.67916959930873,11.8775061421071,7.326727618170212,4.029660119683717,2.615185809866428,2.789731252834539,2.907048683328626,2.4374981910707634
2024-10-04,24.366496445365414,24.892127768685036,16.639780686335882,11.968885267153109,7.308442944776466,4.0419965076354964,2.6045902391723876,2.8582770767346686,2.8876611790755833,2.4317418850659642
2024-10-07,24.34275191012944,24.83283312449745,16.62490584435606,11.971432970594547,7.301909689562872,4.02557772476557,2.691606105257447,2.899829839345779,2.8795847197074975,2.4295680717833315
2024-10-08,24.34934525796047,24.819537471271076,16.629425411222854,12.03668753618446,7.303858194266787,3.9880592528991268,2.6442363549047374,2.905710786999477,2.8934131128008818,2.429726621490133
2024-10-09,24.37224597915848,24.895997946048603,16.65030691702977,11.964516674095691,7.311685221139647,4.013771892071253,2.6010784753106337,2.871925600233387,2.8905634998903915,2.4279077950221475
2024-10-10,24.344808942523404,24.84863628347971,16.631562847186622,11.968517843317088,7.309735522688629,4.0067997097398464,2.646193402886742,2.924685550899614,2.8839724430707188,2.43508745420763
2024-10-14,24.380464764070936,24.811519736165227,16.652712343079934,12.015864465989099,7.318966147494471,4.004439960130368,2.5626632259937225,2.939876531785363,2.875330379027869,2.4381624462630107
2024-10-15,24.37245311951768,24.793002237139376,16.64724010891904,12.021739834412735,7.316561068024556,4.0031240643955694,2.558775704871715,2.9615054125117473,2.8852900389679945,2.440308411239591
2024-10-16,24.370477962773613,24.79099299886803,16.645891007603307,12.024989517271178,7.315968129970023,4.002799649062638,2.5441283896756985,2.9795854839382536,2.885056213507295,2.4401106473299663
