date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BNP PARIBAS,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-03,62.63005265355679,19.052226463985818,0.0,8.016038824701013,4.284579780687394,5.257783654082796,0.514391656903811,0.09652050267150564,0.08727051255928567,0.06113595085159322
2024-04-05,62.648989669646305,19.047257962492505,0.0,7.849033587629729,4.373938084625644,5.283719422464177,0.5376058260213882,0.11095522350525724,0.08734578750854465,0.061154436106448884
2024-04-08,62.69320254468336,19.054209735536038,0.0,7.654182661410896,4.432714497864604,5.394033148784939,0.5324134927691813,0.09031274808788747,0.0877335766234335,0.061197594239657316
2024-04-09,62.69455293020621,19.05430295312794,0.0,7.654220107439129,4.4327361837270365,5.394059537640093,0.5327259387434257,0.08847044964741235,0.08773400583634004,0.06119789363241327
2024-04-10,62.69241651717895,19.049426909464376,0.0,7.634604447254886,4.460752356272939,5.418309629251179,0.5132995813974472,0.08267012759315737,0.08733081468611462,0.061189616900945376
2024-04-11,62.714081860625036,19.03913481898719,0.0,7.61257884015779,4.452980405963019,5.4083240980942096,0.5488739926250553,0.07545422603738726,0.08736099460577175,0.06121076290454742
2024-04-12,62.71242477248469,19.01977688767678,0.0,7.595904155046937,4.495025218035521,5.40336961634032,0.5391384709194205,0.0844555920681301,0.08869614188973977,0.06120914553845896
2024-04-15,62.68374014089878,18.98602968817204,0.0,7.565872247744165,4.533677721702431,5.411332021117829,0.587502120609336,0.0688202330079727,0.08880229908451301,0.0742235276629351
2024-04-16,62.686110191575025,18.983682468443924,0.0,7.521993351823007,4.609644530064163,5.402439218303557,0.5720196194341269,0.05908959163482604,0.09063165878879625,0.07438936993257206
2024-04-17,62.687384853837635,18.982049121879726,0.0,7.499950157244091,4.618438649186455,5.428184705762701,0.5578622021871691,0.07615346960148489,0.07410986361536524,0.07586697668537444
2024-04-18,62.695846684836944,18.981088877667787,0.0,7.47327904989948,4.678309037077296,5.405564368752964,0.5423115040082696,0.07616374914642493,0.0715595110526478,0.07587721755818541
2024-04-19,62.70332164134743,18.977056272234606,0.0,7.475801051455569,4.642250983133776,5.430804249452684,0.543273208506282,0.08057651522696471,0.0710298145697618,0.0758862640729288
2024-04-22,62.69580169733461,18.97201453856648,0.0,7.4595749759159125,4.6582631605556,5.453212436485496,0.5455727128528913,0.0726900926451525,0.06699322253149002,0.0758771631123699
2024-04-23,62.68150333997714,18.958182405378647,0.0,7.4338901686346475,4.687396309933321,5.4418764373865445,0.5848193537510781,0.06972244199745095,0.06674968431752558,0.07585985862364687
2024-04-24,62.68869438061252,18.954787828583544,0.0,7.415534376103018,4.702772652875365,5.43927213246976,0.5858974270210416,0.06984458378752323,0.06732805701607941,0.0758685615311537
2024-04-25,62.68280699993031,18.939246607481085,0.0,7.3855874794996845,4.682357847060927,5.478479335173926,0.6313904715710231,0.05689917515272422,0.06737064776118028,0.07586143636914548
2024-04-26,62.68520883592792,18.935325316447347,0.0,7.377571110886294,4.683270997932435,5.486108137443957,0.6160062180859887,0.07322289517512424,0.06742214492627946,0.07586434317465442
2024-04-29,62.678834869331865,18.930351163095363,0.0,7.36866915531199,4.703011227885188,5.444530499431734,0.6749097050049433,0.05609538998339491,0.0677413608301283,0.07585662912538815
2024-04-30,62.67908012369624,18.92062674728356,0.0,7.356616990441695,4.69636144124742,5.463855313434504,0.6775372319469978,0.06255185107897476,0.06751337492781115,0.07585692594279705
2024-05-02,62.69613000534092,18.891983179472785,0.0,7.332182737737254,4.6515686266330185,5.534911833473103,0.6746882327350737,0.07163615622018059,0.07102166794277899,0.07587756044487817
2024-05-03,62.66942836061771,18.86848902105048,0.0,7.291648942584014,4.741428136444565,5.596324590771138,0.6402063357894844,0.04501850430906512,0.07161086347068563,0.0758452449628653
2024-05-06,62.70439619781896,18.879017124937516,0.0,7.2407846451492714,4.744073724437208,5.599447187742814,0.6241880871711742,0.06081561141709909,0.07138985677844244,0.07588756454751333
2024-05-07,62.698137758756076,18.87713283634839,0.0,7.238480018486121,4.743600224999935,5.59888831466317,0.6258218819661664,0.0665175506358714,0.07554142382961064,0.07587999031465009
2024-05-08,62.80067976285958,18.891295164918517,0.0,7.187182641436363,4.845188113784499,5.450262851647112,0.5694105961767529,0.10209021051605552,0.07764153854002315,0.07624912012109793
2024-05-09,62.79844345447885,18.8886949598388,0.0,7.170722697740429,4.842679718039103,5.48002658829893,0.5696190053184275,0.09377221874937672,0.07979495261723442,0.07624640491885817
2024-05-10,62.811054623818805,18.88477666210836,0.0,7.141199655934143,4.846952493568909,5.502350107330814,0.5719226838830779,0.08532798228697559,0.08015407436410085,0.07626171670480543
2024-05-13,62.807257894672134,18.879322174210266,0.0,7.138137739093883,4.763063178337391,5.574880443440037,0.6082313611374397,0.07103450080591471,0.08181560137716437,0.07625710692577332
2024-05-14,62.80704582386528,18.845715514907667,0.0,6.905254873998136,4.930048669184033,5.5746824951319915,0.6924156051416966,0.07627355525376944,0.0923052642456781,0.07625819827175334
2024-05-16,62.756024881100046,18.802923194459773,0.0,6.857905616493581,5.235908643066118,5.401118560118984,0.6980599816914301,0.07821634051044245,0.0922295504923058,0.07761323206732229
2024-05-17,62.584252977275625,18.742108100823135,0.0,6.87463663984387,5.341345648165249,5.379953822409048,0.8299418958864584,0.08069613205398576,0.08965694111613812,0.07740784242648978
2024-05-20,62.53080862964061,18.6977256967288,0.0,6.888745046165246,5.537388440175147,5.302683294802219,0.8270693042058423,0.07826812996295182,0.0599697189688487,0.07734173935034026
2024-05-21,62.49970446756562,18.676454795210045,0.0,6.885318436992825,5.529674267212053,5.340731899507775,0.8429356636700186,0.08299381720047569,0.06330601923338987,0.07888063340779816
2024-05-22,62.58036915841717,18.677438263901763,0.0,6.917488869743252,5.652319060094309,5.288959064746412,0.6751325105891083,0.06733948435025548,0.06197114815800768,0.07898243999972078
2024-05-23,62.571851574281666,18.66546645031727,0.0,6.898150648903377,5.792911341520766,5.239089064170577,0.6384625950887315,0.053247884135729937,0.06184875159190327,0.07897168998998175
2024-05-24,62.58887846166774,18.649326681569004,0.0,6.898399285313948,5.819745265609339,5.211006831824819,0.48007154012756736,0.21488868944725226,0.058690064882143574,0.07899317955818722
2024-05-27,62.587074456716195,18.639539706372073,0.0,6.897874767476021,5.8862940223437805,5.181105342065371,0.4801065556787239,0.1900816098795291,0.058932636737733884,0.07899090273056922
2024-05-28,62.567830363101315,18.62623863456526,0.0,6.895753828785065,5.870044448764155,5.196182197388908,0.5098764057448826,0.19513484087185892,0.059972665943528285,0.07896661483502423
2024-05-29,62.56730112598119,18.621994380257107,0.0,6.892211775522934,5.876115733255963,5.197749874560677,0.6467137775430318,0.06102639236981453,0.057920993622371165,0.07896594688691769
2024-05-30,62.50559033571054,18.596504102684676,0.0,6.87355816436407,5.876060908278982,5.206804642267987,0.741503156468986,0.06319423668873649,0.05789639159698538,0.07888806193904292
2024-05-31,62.502663170276506,18.593739478565574,0.0,6.875708137486751,5.876192286397928,5.204300349726778,0.7390521834981243,0.07156634619094134,0.05789368028244011,0.07888436757495763
2024-06-03,62.49495954131339,18.584618436442053,0.0,6.875348495088781,5.878801383578826,5.238813598810502,0.7171723376404494,0.07385022285498574,0.05756133941614034,0.07887464485486918
2024-06-04,62.505458491999,18.586992494251188,0.0,6.883529146078993,5.851735333260432,5.244865335578415,0.7150810526712076,0.08017267230605929,0.05859557834838444,0.07356989550632462
2024-06-05,62.50783725356656,18.58648008565032,0.0,6.8800016890741,5.863082345258895,5.25142401253256,0.7080173298521193,0.0746298303831874,0.054954758336629106,0.07357269534563757
2024-06-06,62.51549321520585,18.587520372043638,0.0,6.879770821748256,5.863231159469479,5.2280103729620455,0.7143988381033831,0.0830320247389877,0.05496148919695332,0.07358170653140264
2024-06-07,62.53665090541999,18.591093840742218,0.0,6.882229374421287,5.917950183166602,5.205129000368416,0.6767940101503725,0.05989006132977821,0.05498009031648914,0.07528253408485329
2024-06-11,62.53865552525728,18.580917958495725,0.0,6.882449985108444,5.959063044338546,5.166878522533251,0.674440046237932,0.07115195213247034,0.054103184451116434,0.0723397814452317
2024-06-12,62.539361141315986,18.575305548252718,0.0,6.885261304382224,5.954102287957713,5.155969614456146,0.6797109381173503,0.08239658117778377,0.05555198669387053,0.07234059764620439
2024-06-13,62.53767456832556,18.57065215002772,0.0,6.8866078971677736,5.977714201630307,5.147873862895208,0.6850096061259973,0.0660578943839844,0.056071172691787255,0.07233864675166574
2024-06-14,62.53630565569729,18.55715609957063,0.0,6.886457153402811,5.994537758996491,5.165643033286677,0.6735723535116788,0.0596456653459358,0.0543452168869281,0.07233706330156571
2024-06-17,62.53725237963328,18.54913803422519,0.0,6.886561406024596,5.9682527814327475,5.215820473175606,0.65223464520258,0.06431642261069777,0.054085699298201596,0.07233815839710371
2024-06-18,62.541353417275744,18.5419579150452,0.0,6.889160958013757,5.91606824580123,5.253214623645382,0.6555156120684251,0.07605299484686676,0.054089246103990164,0.0725869871994089
2024-06-19,62.543684023245305,18.541981691175405,0.0,6.887725296817744,5.870529193267138,5.307046004237324,0.6527085478425868,0.07340333929442687,0.050332211963762724,0.07258969215631239
2024-06-20,62.557162199191964,18.545733345055414,0.0,6.8700684982336195,5.826350446198194,5.31307260854822,0.6904637561212837,0.07638179708156162,0.0481620143207951,0.07260533524894558
2024-06-21,62.56353276023262,18.543265943890713,0.0,6.879395514185376,5.8127981023998485,5.317666918420615,0.6837949337328189,0.08031259929950553,0.047678575726573066,0.07155465211192927
2024-06-24,62.57561330118494,18.544339194555217,0.0,6.863433510802652,5.808938446786046,5.30605946911623,0.6828686880498833,0.09947485738943528,0.04770406334615082,0.07156846876944571
2024-06-25,62.566824962821244,18.524804640348556,0.0,6.863661206296897,5.829903872540324,5.3205676565150775,0.6827000166112174,0.0919562845295032,0.048022942894223965,0.07155841744295388
2024-06-26,62.55965538205665,18.521998230558967,0.0,6.861263261332441,5.858290439774755,5.3115915400478375,0.684851747952903,0.08273290956483101,0.048066271202953106,0.07155021750866683
2024-06-27,62.54190684413755,18.50657313175523,0.0,6.859072593852117,5.896788890264745,5.304665874687217,0.687512783660576,0.08181445133726463,0.04818281436531442,0.07348261593999063
2024-06-28,62.53553661623089,18.5008970365013,0.0,6.855721816464778,5.925280502153521,5.318281182026603,0.6827404889783203,0.05988931961445231,0.04817790668781978,0.07347513134231308
2024-07-02,62.52671609527008,18.497067379837283,0.0,6.854884977895723,5.898057200027167,5.357014765725942,0.6712236830774662,0.0731559911512483,0.04841513920318871,0.07346476781189229
2024-07-03,62.5458668085144,18.50154340253683,0.0,6.83625204280566,5.830034025502375,5.38838721886542,0.6809980900822007,0.09215331086950936,0.05062689175900241,0.07413820906460714
2024-07-04,62.53518130562836,18.491809174347704,0.0,6.818227642475481,5.821309409944628,5.402321829334629,0.734099726392047,0.07237220917841149,0.05055315960371504,0.07412554309501797
2024-07-05,62.51297660657493,18.47974563526038,0.0,6.83918053438123,5.8187544580915045,5.412504723362725,0.7311390834799419,0.08080428722955431,0.0501285855961124,0.07476608602361635
2024-07-08,62.510752194933026,18.47495691571291,0.0,6.8438978086522075,5.773739056761692,5.43589547199508,0.7548880044043795,0.08011830823032594,0.05098881370322205,0.07476342560715248
2024-07-09,62.49620622148213,18.432153449494272,0.0,6.844028886644981,5.8229984886838775,5.455411597031463,0.7536391464071711,0.07396942272524248,0.049676101654345085,0.07191668587652088
2024-07-10,62.453885240082165,18.41770542367705,0.0,6.840125500044215,5.831583714139496,5.4542847522178155,0.8123154515063994,0.06858947061765851,0.04964246215042567,0.07186798556478448
2024-07-11,62.455870652896664,18.416552163486706,0.0,6.784921998983274,5.791468864890255,5.589967686637301,0.7683339052364692,0.07137041732959404,0.04964404028732007,0.07187027025242153
2024-07-12,62.456794238142,18.416596999177003,0.0,6.733265015081928,5.76909654458606,5.659341779810209,0.7746016463081463,0.0681864070179855,0.05024603682068904,0.0718713330559737
2024-07-15,62.45277542060165,18.41468075485282,0.0,6.733124084080351,5.768969068170639,5.664908617017169,0.7738043368041231,0.06962820630740357,0.050242803711199976,0.07186670845463997
2024-07-16,62.442696298716115,18.410999843752553,0.0,6.733499639418218,5.816095668123167,5.633304414915498,0.7765388675876669,0.0644992689747085,0.050510888474148294,0.07185511003792992
2024-07-17,62.44976806490834,18.41222375717898,0.0,6.733336057449731,5.78373738647883,5.6323012992150385,0.7807539330746606,0.08718948972719978,0.04882676418752056,0.07186324777969999
2024-07-18,62.445983405443414,18.406591105158626,0.0,6.732927995341094,5.807693166811306,5.623949934806166,0.7804141614368004,0.08175753324342214,0.048823805126487194,0.07185889263268636
2024-07-19,62.44459344462933,18.393866052088995,0.0,6.733005589972168,5.8483117750622435,5.603012140437495,0.7779434692125855,0.0779376306328598,0.050544917427314325,0.0707849805370061
2024-07-22,62.36743791113199,18.36826669332885,0.0,6.845680905856312,5.850546086478345,5.594012081893203,0.7765278963853817,0.07696506950138067,0.05023905864985759,0.0703242967746792
2024-07-23,62.36944181825409,18.368402504903234,0.0,6.846144276234384,5.876357460667301,5.590784023631551,0.7630027944670382,0.06690642578124795,0.04863413972020375,0.07032655634095103
2024-07-24,62.35935436438225,18.360057938051064,0.0,6.848363771074065,5.897148512634157,5.5863751900190906,0.7625548889346458,0.06585720562256209,0.048188199236021044,0.07209993004614844
2024-07-25,62.359162126877706,18.359644390292974,0.0,6.848293984569301,5.896676035153842,5.586293068960643,0.7642074813331052,0.06629507579014178,0.04818805068446429,0.07123978633781765
2024-07-26,62.351240948876494,18.355657521929484,0.0,6.847748536867698,5.892147080210189,5.59992448837146,0.7657164721309904,0.06815228492280563,0.04818192959312847,0.07123073709775246
2024-07-29,62.34799415096642,18.348245326345975,0.0,6.84726217984635,5.88590299822465,5.60587836559553,0.7706080954543789,0.07470243501663161,0.04817942062961908,0.07122702792043983
2024-07-30,62.343210544675244,18.344420673446372,0.0,6.846736828439511,5.889798576145874,5.608822181259591,0.7705651918691725,0.07785975611673909,0.04736468497101628,0.0712215630764861
2024-07-31,62.33892412666569,18.34265659000807,0.0,6.856044917280256,5.887139088296947,5.610804617159903,0.7699283035073575,0.07592426245186977,0.04736142840407173,0.07121666622584315
2024-08-01,62.339662250528285,18.338721492200328,0.0,6.854520330189818,5.887727830449347,5.610968371032668,0.7713809873199968,0.07843923962603629,0.047361989186936716,0.07121750946658707
2024-08-02,62.337674007162946,18.33271350306917,0.0,6.870472398051108,5.88455569001336,5.602225603836087,0.769799328283412,0.08398375287102425,0.04736047863719405,0.07121523807570074
2024-08-05,62.320055932224115,18.31843577305885,0.0,6.879751255493716,5.920089232796989,5.59971804351828,0.7618959697996759,0.08151158864784229,0.047347093465625524,0.07119511099490751
2024-08-06,62.315511418030425,18.3098485932694,0.0,6.879249569050051,5.934979355959453,5.596180479789179,0.7624727401355759,0.08301350717801502,0.04755441729553087,0.07118991929237134
2024-08-07,62.31401612517167,18.3048209072037,0.0,6.882618972577857,5.911587233528719,5.613053829259669,0.7688262265297121,0.08654598989780016,0.047342504777365395,0.07118821105351537
2024-08-08,62.31158137617271,18.302792479811792,0.0,6.878280702325011,5.899926404574415,5.63694258103349,0.7694933265394521,0.08561849282532676,0.04709746670281655,0.06826717001499202
2024-08-09,62.31545079665399,18.301172740241054,0.0,6.877589093718087,5.894293760672444,5.644150959338744,0.7694762562460328,0.08422944340994096,0.04710039135820567,0.06653655836149747
2024-08-12,60.75038657835252,17.836872484891096,0.0,9.216454917013342,5.750983568508635,5.509604747942739,0.7465626737602292,0.08056498254366895,0.04591745620744719,0.06265259078032043
2024-08-13,60.769729321689994,17.840037681947983,0.0,9.14745203009705,5.752751419116952,5.516734861016163,0.7870561657396025,0.07763390502276914,0.045932076189642436,0.06267253917984754
2024-08-14,60.75521016121154,17.834890097421642,0.0,9.145210079154245,5.748436751235585,5.5166181758007715,0.8123183708772488,0.0787693120621667,0.04588948683854503,0.06265756539826087
2024-08-15,60.76862705038294,17.837468440136945,0.0,9.184754461330098,5.751145018455964,5.524919811718016,0.7491426850476259,0.07537150968128306,0.045899620852688214,0.06267140239443729
2024-08-16,60.76524016076779,17.83630037105791,0.0,9.185262631830538,5.743931228081603,5.540327241471909,0.7505396620265521,0.0698653530694392,0.04586544223906836,0.06266790945519807
2024-08-19,60.752241822688276,17.82515062278665,0.0,9.208971900658753,5.732649391773975,5.550538834647152,0.7498100674300969,0.07214239933398339,0.045855631127932915,0.0626393295531791
2024-08-20,60.741699742473564,17.82114086220393,0.0,9.224995154307024,5.7246060038017434,5.555581228426741,0.7519557454544473,0.07073912057770104,0.04678011548480677,0.06250202727003845
2024-08-21,60.74174774088529,17.82099690350792,0.0,9.225618804063632,5.714401075225368,5.563693124627434,0.7519405355482884,0.07393160579877667,0.04540519526718371,0.06226501507610524
2024-08-22,60.73936711108936,17.818812923792606,0.0,9.285452706411482,5.653871009569175,5.570017712041569,0.7536494484861475,0.07116309814677954,0.04540341571745451,0.062262574745432384
2024-08-23,60.73026292383029,17.81597774100387,0.0,9.323747633932783,5.613899987611292,5.591193781939233,0.7514090219791584,0.06585905723113519,0.04539661022673978,0.062253242245495784
2024-08-26,60.72684243597442,17.814799446654373,0.0,9.31172835794085,5.593927069461817,5.634865565216464,0.7529960832587945,0.05719697206940396,0.04539417147939159,0.06224989794448555
2024-08-27,60.74100806169977,17.81647384749407,0.0,9.290842358425037,5.585465109622113,5.649660771678479,0.7535984398715685,0.055724742592502936,0.04496224976621408,0.062264418850239096
2024-08-28,60.740729678023484,17.816155134127662,0.0,9.292348557742093,5.554195236430299,5.671586470382139,0.7532789083993341,0.06242533307885923,0.045120082516491924,0.0641605992996336
2024-08-29,60.74803569486294,17.808735598472172,0.0,9.301005618426261,5.5362440941396525,5.674260188804658,0.7528321176855589,0.06915029937693526,0.045568071566560994,0.06416831666525298
2024-08-30,60.7337229294043,17.803765404627082,0.0,9.300141593557191,5.521839800198138,5.673744990816515,0.7529865871256345,0.07460151928735687,0.045336106510363655,0.09386106847342561
2024-09-02,60.72824343485475,17.802143319531456,0.0,9.299413124196997,5.524944155230096,5.652708074053175,0.7523024267710379,0.08450178553868706,0.06193848154668162,0.09380519827712741
2024-09-03,60.72750689728373,17.798178910960928,0.0,9.305004296369127,5.514670061241926,5.651486083419148,0.7850330811708762,0.06263168571760386,0.061684923268261076,0.09380406056839456
2024-09-04,60.74358313567636,17.779752607719928,0.0,9.33337136558106,5.411345287227243,5.735308474521218,0.7836604385589456,0.05744854467551053,0.061701252961053644,0.09382889307868424
2024-09-05,60.74714025328466,17.780667337843013,0.0,9.331317910786842,5.3589980815239535,5.77899895459091,0.7741439717820612,0.0731942363716264,0.06170486615938723,0.09383438765754357
2024-09-09,60.74921423069453,17.781242778148382,0.0,9.329328803693793,5.335677389029276,5.792457565245708,0.7740597593243761,0.07629472882046501,0.06233921640878945,0.09938552863468214
2024-09-10,60.74301192349222,17.777309568432067,0.0,9.359922041326426,5.31842730213298,5.82194209028044,0.7808240681478493,0.0674680419792981,0.06296503079128295,0.06812993341743538
2024-09-11,60.71265071224913,17.766976960178877,0.0,9.354817159071164,5.309560935464261,5.846834079769468,0.8191001733835345,0.05912532039523829,0.06293355894719346,0.06800110054113415
2024-09-12,60.725888515644314,17.770139875905187,0.0,9.353103117198968,5.282262797004476,5.8589003389986,0.8102029225367127,0.06269321667112349,0.062473280388118266,0.07433593565250855
2024-09-13,60.726550557350365,17.770112405635285,0.0,9.353995095601261,5.264466167314642,5.8726155799018755,0.8124237824385026,0.0639105149899287,0.06247396148012273,0.07345193528801076
2024-09-16,60.715470456094145,17.759050421691963,0.0,9.35342578199108,5.270014110062239,5.892191152540406,0.8121491699892859,0.062018974091808635,0.06243096792874733,0.07324896561032784
2024-09-17,60.71176839722835,17.730323976842442,0.0,9.360011212120357,5.308820326981277,5.891879271721072,0.7920698827587898,0.07988086041650372,0.06242716126931467,0.06281891066189538
2024-09-19,60.711710855835165,17.73030717239793,0.0,9.360002340889958,5.308815295388129,5.891873687516382,0.7908054255305977,0.08123926921633758,0.06242710210210661,0.06281885112339514
2024-09-20,60.71006138227622,17.729825458533167,0.0,9.359542692705167,5.308671060440117,5.891713611482893,0.7912420213436191,0.08370122279460289,0.06242540602316521,0.06281714440104337
2024-09-23,60.70916734752453,17.728126957809092,0.0,9.361079202234835,5.30529158837102,5.8964919145970915,0.7884539644075322,0.0877278859632762,0.0624244867277288,0.06123665236489347
2024-09-24,60.706703637942915,17.722795363616992,0.0,9.373381137893263,5.3045550521936145,5.8952733303969955,0.7805249267397348,0.08876679766947637,0.06501233811292059,0.06298741543408766
2024-09-25,60.70747073893682,17.72123445129969,0.0,9.371477792428694,5.3043851530957395,5.896627237638518,0.7798397995507187,0.08996835669259634,0.06501315962069806,0.0639833107365218
2024-09-26,60.70928520171975,17.71950532946299,0.0,9.37327080518987,5.301416145194786,5.886441500263491,0.7781413765477749,0.10352375665123772,0.06206130680306031,0.06635457816703888
2024-09-27,60.72104415293331,17.707359892742343,0.0,9.379415200434318,5.301495065718671,5.857358633897157,0.778039316768599,0.12683118054375386,0.06208912639101445,0.06636743057083296
2024-09-30,60.727518123686366,17.698313912780733,0.0,9.397495971495012,5.274235719314295,5.8353094975393285,0.7806691435717076,0.13709919143216986,0.08265212430006047,0.0667063158803279
2024-10-02,60.747537658636084,17.608133451276803,0.0,9.705153095911285,5.030591667776197,5.860815209878637,0.7584192502031445,0.14046357493824155,0.0729114779012423,0.07597461347836365
2024-10-03,60.76770106471703,17.555583256251246,0.0,9.862404225279448,4.951420300205025,5.786773357350722,0.7989928899808528,0.13228441929626034,0.0686825468493945,0.07615794007001919
2024-10-04,52.982596181837785,15.306492793136965,12.791881093258306,8.657613937611833,4.317081240459108,5.045415090852404,0.6882873440009911,0.08990320132407052,0.06611441773263896,0.05461469978589846
2024-10-07,52.96775896972947,15.30220637275419,12.788298863116287,8.699345276806058,4.31587228780919,5.044002176060148,0.6868542646636738,0.0768683225290879,0.06667472459700435,0.05211874193488033
2024-10-08,52.94808853359092,15.296523650300209,12.783549720977739,8.725747554976797,4.314269518655449,5.042129004066149,0.7119648879945015,0.06297291924075403,0.06626422615788069,0.048489984039606755
2024-10-09,52.93942942972739,15.294941335495896,12.782227355161973,8.732811114219238,4.313823238658423,5.0416074322665185,0.6989791801141754,0.0845241570306374,0.06336463812312597,0.04829211920262066
2024-10-10,52.96838534148932,15.248519331873153,12.78806080055003,8.76412465618436,4.276432815501143,5.08807704969654,0.6518418961848276,0.0962767580961054,0.06996719207080458,0.048314158353718085
2024-10-14,52.97361700671244,15.23750208783787,12.789656630666544,8.79934486547576,4.264203483292026,5.118869039561942,0.6004715712894694,0.09776354578404062,0.06974161355167431,0.04883015582823552
2024-10-15,52.99511746774822,15.239653637663853,12.796338759919651,8.800208278281229,4.207966431908219,5.129036067353938,0.6052674571225111,0.10685127550729154,0.0661176816964912,0.05344294279859449
2024-10-16,53.00262472664499,15.2358244985115,12.798151482158826,8.797772758282044,4.245439219575614,5.075206105389662,0.6039189522629186,0.12148469578772221,0.0661270478905458,0.053450513496178804
2024-10-17,53.01162492900829,15.22998980213246,12.8000049709363,8.759378711306006,4.312066553388904,5.050658861469109,0.6125027985654132,0.10273024676257429,0.0673503938515311,0.053692732579406155
2024-10-18,53.0157828502726,15.22442114849648,12.801295368992784,8.924470384349235,4.330006129862357,4.975023927353163,0.569981922548572,0.03597657116034634,0.06934355149671255,0.05369814546775466
2024-10-21,53.014029125749374,15.222277565759407,12.80045559103998,8.956468743888742,4.380578035332041,4.905330971617759,0.5678522229633847,0.02983618517901043,0.06947693565532434,0.053694622814978485
