date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BOOM SECURITIES (H.K.) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-06-13,85.97573346854944,4.683749600731474,2.2656104999013427,1.6314396138362428,1.5174088866888904,1.0932946032636501,0.9857656281027697,0.8902398873784526,0.9567578115477414
2024-06-14,85.95982661430519,4.707885145633969,2.265191326553908,1.631137772012991,1.517128142332132,1.0865917776162566,0.9855832460568991,0.8900751790874076,0.956580796401242
2024-06-17,85.95423911682161,4.714079253660073,2.2650440862518337,1.6310317459941461,1.5170295270834577,1.08652114777599,0.9855191818989768,0.890017323074672,0.9565186174392402
2024-06-19,85.96842418290636,4.738361555941465,2.2254105075675152,1.6313009158843224,1.517279883137043,1.0867004568413956,0.9856818225652972,0.8901642030270062,0.9566764721295858
2024-06-20,85.95587958995546,4.7400323584812325,2.2250210570430284,1.6310154355223279,1.5170143566446177,1.0990104007596802,0.9855093266138898,0.8900084228172114,0.9565090521625423
2024-06-21,85.95065225461127,4.7462713726002095,2.224898686457189,1.6304257565251445,1.5169309246541822,1.0989499579399777,0.9854551260690155,0.8899594745828755,0.9564564465601354
2024-06-26,85.97143373824106,4.759532044750786,2.1894805116036284,1.6303578044376037,1.5173329995900886,1.0992412436054764,0.9857163290019989,0.8901953656131701,0.9567099631561765
2024-06-28,85.97100378886383,4.76000834924061,2.1894695618527455,1.6303496508999433,1.5173254112976773,1.0992357462202684,0.9857113993631251,0.890190913681564,0.9567051785802426
2024-07-10,85.96928403435814,4.761913519560189,2.1894257639444032,1.6303170375648137,1.5172950588870078,1.0992137572292824,0.9856916813006895,0.8901731064004197,0.9566860407550578
2024-07-11,86.00086038560829,4.770083778905292,2.1364388874451223,1.6287157615362486,1.5176669596133228,1.0994831830026643,0.9994392173063344,0.890391294697335,0.9569205318853944
2024-07-12,86.01887301976298,4.771277122617249,2.1139574970632657,1.6306242563145996,1.5180466381277986,1.0997582434426174,0.9996892494987941,0.8906140461000267,0.9571599270726693
2024-07-15,86.00549354789247,4.785571627436911,2.1138623076297587,1.6300505084633738,1.5179782819760208,1.0997087224071502,0.9996442344720138,0.8905739426227148,0.9571168270995807
2024-07-16,85.99468684902435,4.7993405339713515,2.1137565516462784,1.6274674704154661,1.5179023379159313,1.0996537042647385,0.9995942225300034,0.8905293874391422,0.9570689427927411
2024-07-17,86.00300204728231,4.806253174805603,2.0954237644888587,1.6301075990221352,1.5180314473398273,1.0997472383826434,0.9996792458091547,0.8906051339040518,0.9571503489654218
2024-07-18,86.00765540045211,4.80937553072153,2.0954761870127387,1.630148380441142,1.5180694248798112,1.0997747514455587,0.999704255408656,0.8826217750454801,0.9571742945929727
2024-07-19,86.00077048864223,4.8169955390980785,2.0953084441684524,1.6300178870823345,1.517947903440087,1.0996867144895552,0.9996242290946913,0.8825511211827005,0.9570976728018741
2024-07-22,85.99971981151832,4.81735706663892,2.095465702298126,1.6301402239941007,1.5180618292197978,1.0997692487228463,0.9996992533886475,0.8826173588476347,0.9571695053716128
2024-07-23,86.01356159539165,4.823108671522126,2.059759990245365,1.6394008085626375,1.5182973300302327,1.0999398587364704,1.0008551944826847,0.8827542815337279,0.9623222694951012
2024-07-24,86.00524404260068,4.822698391589512,2.055081310571788,1.6532721329752098,1.5181681753773566,1.099846291852152,1.0007700562803932,0.8826791896393068,0.962240409113598
2024-07-25,86.01401303210537,4.828975858009645,2.0378941487375886,1.6545378329387201,1.5184113082686257,1.100022430973777,1.000930328456576,0.8828205496987,0.9623945108109978
2024-07-26,85.99981986348739,4.832350789283316,2.037629010529867,1.6548229709779643,1.5182137568633636,1.0998793136406306,1.0123093045928095,0.8827056912020348,0.9622692994226263
2024-07-29,85.97527874837347,4.831096246075925,2.038577707612834,1.655593437886946,1.5264301155480187,1.100391405042488,1.0267983492912385,0.8831166690149902,0.9627173211540965
2024-07-30,85.97548022912711,4.830854397547349,2.0384756547879976,1.6560111655301315,1.5263537012398343,1.1003363185717139,1.0267469469474908,0.8830724594906747,0.9626691267576913
2024-07-31,85.97367935806659,4.830612573231822,2.0383736121803406,1.6584311829944667,1.526277294581989,1.100281237616009,1.0266955497499701,0.8830282543924659,0.9626209371863444
2024-08-01,85.98443994337103,4.833219761678468,2.038628737857175,1.646122615440666,1.5264683255713474,1.0984163680890575,1.026824052393189,0.8831387754371456,0.9627414201619224
2024-08-02,85.98337790903261,4.833413347834712,2.03871039156233,1.6466892136170197,1.526529465587806,1.098460363233731,1.026865180032991,0.8831741480147226,0.9627799810840769
2024-08-05,85.98768301666799,4.833655352338544,2.0338055610460115,1.646771661811997,1.526605897496132,1.0985153621208639,1.0269165942159943,0.8832183677216061,0.9628281865808666
2024-08-07,85.9825965221375,4.834010822371899,2.0387512208678293,1.6467221919042954,1.5265600374327142,1.0984823621277058,1.0268857450883886,0.8831918353661224,0.9627992627035451
2024-08-13,85.98431853229843,4.834107635169964,2.0387920518087403,1.6447524288290056,1.526590610502173,1.098504361902843,1.0269063109675163,0.8832095234259867,0.9628185450953357
2024-08-14,85.9869016768716,4.834252861638197,2.0388533012867187,1.641797636276805,1.5266364724025552,1.098537363217844,1.0269371613308103,0.8832360568442464,0.9628474701312278
2024-08-15,85.98561008518458,4.8376850996543865,2.0388226760877215,1.6397702024035579,1.526613541107923,1.0985208623124905,1.0269217359174647,0.88322278993584,0.9628330073960433
2024-08-16,85.99659479936908,4.838387638501536,2.0391187582226467,1.634499908359214,1.5193237506010584,1.098680391832143,1.027070867660768,0.8833510534147221,0.9629728320388383
2024-08-19,86.0181322732229,4.847112761451164,2.0396294466637706,1.6344083704479084,1.5197042586389686,1.0989555515668745,1.02732809310103,0.8835722848513977,0.9311569600559798
2024-08-20,86.0289050561316,4.835195955421246,2.0398848868211235,1.6346130613205616,1.5198945841393146,1.0990931831251338,1.027456754142958,0.8836829421297795,0.931273576768288
2024-08-26,86.03377466787731,4.835244400126433,2.039905324797757,1.6346294388052753,1.5199098122388006,1.0940946044593078,1.0274670484185167,0.8836917959094409,0.931282907367149
2024-08-28,86.03327370880935,4.835244400126433,2.039905324797757,1.6351303978732512,1.5199098122388006,1.0940946044593078,1.0274670484185167,0.8836917959094409,0.931282907367149
2024-09-03,86.03278391856082,4.835413964239529,2.0399768609412434,1.635187739222058,1.5199631129901114,1.0941329725677005,1.0275030800074878,0.8837227855354504,0.9313155659356022
2024-09-10,86.04183595795908,4.825401111663122,2.040191499478737,1.635359787401424,1.520123037676446,1.0942480930406586,1.0276111899388236,0.8838157674559166,0.9314135553857986
2024-09-13,86.04011161312285,4.829312561343473,2.0381465352431403,1.6358280328340347,1.5200925732368948,1.0942261634638688,1.0275905958170306,0.8832970357998172,0.9313948891388883
2024-09-26,85.9660301110969,4.925272053485707,2.036391668195097,1.6204031047068654,1.5187837564660582,1.093284022452825,1.0267058287778132,0.8825365071356825,0.9305929476830593
2024-09-27,85.96129668053686,4.930507023882356,2.036279541131163,1.6203138826552543,1.518700129742367,1.0932238244420993,1.026649296671587,0.8824879132286726,0.9305417077096441
2024-09-30,85.95928585448507,4.932836982892606,2.0362081939738177,1.620257110101585,1.5186469175311117,1.0931855200685392,1.0266133249361602,0.8824569926194298,0.9305091033916733
2024-10-02,85.9529897317222,4.938769334773151,2.0441861830209915,1.6202327802250123,1.5186241134391991,1.0931691047301288,1.0190898796843142,0.8824437415930482,0.9304951308119549
2024-10-03,85.9529897317222,4.9427736172080605,2.0441861830209915,1.6202327802250123,1.4660679064810198,1.0931691047301288,1.0190898796843142,0.9309956661163185,0.9304951308119549
2024-10-04,86.02289360754568,4.942400121870097,2.0458963354070403,1.6110682210257206,1.43272857964352,1.0630244916096327,1.0199424434105617,0.9317745308171144,0.9302716686706353
2024-10-07,86.01444744990738,4.942375362840608,2.048390844154303,1.6170715688261408,1.4327214023676464,1.063019166372079,1.0199373339931916,0.9317698630782596,0.9302670084603915
2024-10-08,85.88236124979622,5.113672269642228,2.045173810633053,1.5805207242847756,1.430471288434955,1.0613496762443968,1.018335504634115,0.9343078205582155,0.9338076557720494
2024-10-09,85.90350918218151,5.120623353538859,2.0376509556154723,1.568000919453732,1.4304569791507733,1.0613390593559233,1.0183253180248162,0.9262959179675636,0.9337983147113614
2024-10-10,85.87286770361247,5.156175364479092,2.0368766951231647,1.565905205970975,1.4299134384026146,1.060935774926695,1.0179383778278752,0.925943946825749,0.9334434928313571
2024-10-14,85.86857453477808,5.155917584204933,2.0367748625446,1.5658269193641845,1.434841398012519,1.0608827340008937,1.0178874865343166,0.9258976547453607,0.9333968258151125
2024-10-15,85.86728666783404,5.15584025514877,2.0367443147565165,1.5658034349085446,1.4363196898123398,1.0608668227573217,1.0178722201385046,0.9258837680238264,0.9333828266201317
2024-10-16,85.8664281113329,5.155788703733304,2.036723950073522,1.5667876434782564,1.4363053285619118,1.0608562155267585,1.0178620427957021,0.9258745104408843,0.9333734940567662
2024-10-17,85.85698012975807,5.166538098776287,2.036428707926886,1.5665605229854835,1.4360971226985624,1.0607024345166547,1.0177144941922287,0.9257402962888052,0.9332381928570191
2024-10-18,85.82784589927878,5.184792482458406,2.037654829686731,1.5665814037503283,1.4352003740352974,1.0650355716823021,1.0170789980981083,0.9291586131937533,0.9366518278162835
2024-10-21,85.82413277898824,5.188185646112793,2.037614114273728,1.5665501010939962,1.4351716965698507,1.0650142906672195,1.0170586753276074,0.9291400472049851,0.9371326497615872
2024-10-22,85.8233461568432,5.189106956802,2.037583578781751,1.5665266249226701,1.4351501892228415,1.0649983304640092,1.017043433782703,0.9291261232003082,0.9371186059805258
2024-10-24,85.84271333824144,5.177756738576174,2.0355333244516496,1.5668710126363214,1.4354656949311706,1.0652324613968869,1.0172670222345506,0.921835783901152,0.9373246236306565
2024-11-05,85.84442899063151,5.177860221217604,2.035574006618806,1.5684012780501795,1.4354943841472334,1.0652537511318836,1.0172873533323241,0.9218542077102839,0.9338458071601737
2024-11-07,85.84013998823376,5.1776015223694065,2.0354723042497898,1.5683229167992363,1.435422663257154,1.0701967785230853,1.0172365271115786,0.9218081495682037,0.9337991498877901
2024-11-12,85.8418555377624,5.178704268803609,2.0355129839778585,1.5653564503688342,1.4354513507531634,1.0702181668337194,1.0172568569904075,0.9218265722727416,0.9338178122372649
2024-11-14,85.85035885090348,5.169572809762138,2.0356553758317557,1.5654659529899095,1.4355517660197925,1.0702930326538098,1.0173280179659927,0.9218910575379453,0.933883136335187
2024-11-18,85.73469341600448,5.292347044419614,2.039399712948877,1.5618598242060153,1.4336176597264798,1.0688510362457777,1.0159573808573312,0.920649001808338,0.9326249237830807
2024-11-20,85.73326761628842,5.293817618688644,2.039389536461391,1.561852030615159,1.433610506056662,1.0688457027404699,1.015952311288327,0.9206444078226736,0.9326202700382532
2024-11-21,85.73241201666032,5.294762766082151,2.039369183791098,1.561836443666782,1.4335961989312025,1.0688350358895358,1.0159421723020983,0.9206352199888859,0.9326109626879282
2024-11-27,85.74653159465637,5.279165421363806,2.039705054806225,1.562093668104596,1.4338323030238032,1.0690110661597587,1.0161094914571749,0.9207868427006324,0.9327645577276324
2024-12-02,85.75473002023809,5.2805835740856475,2.030192300745481,1.562070280563755,1.433810835801811,1.068995061012001,1.0160942783475415,0.9207730567540345,0.9327505924516479
2024-12-10,85.75815392473807,5.2807944104308575,2.0302733596509515,1.558139977588562,1.4338680831556498,1.0690377424710762,1.016134847652246,0.9208098201956748,0.9327878341169195
2024-12-13,85.76699352449417,5.27816727844489,2.0302226970765163,1.5581010964289292,1.4338323030238032,1.0690110661597587,1.0161094914571749,0.9207868427006324,0.9267757002141325
2024-12-16,85.76228535851293,5.278376578323071,2.030111248312325,1.5630060053378076,1.4337535930190044,1.0689523829609144,1.0160537122821764,0.9207362962478465,0.92672482500393
2024-12-27,85.76114351716349,5.279242937706823,2.030559625439049,1.56296700586756,1.4337178186007344,1.0689257109094232,1.0160283601361277,0.9207133224219822,0.9267017017548081
2024-12-30,85.7684197131171,5.279690842253406,2.0307319033393223,1.5546153548542612,1.4338394589073171,1.0690164013155146,1.0161145625949521,0.9207914381079011,0.9267803255102289
2025-01-02,85.76820663159705,5.279769892121891,2.0307623083563366,1.5516441427082452,1.4338609269864229,1.0690324071023034,1.0161297763119934,0.9208052246049252,0.929788690210827
2025-01-03,85.766430704094,5.278931301990176,2.0310157189098903,1.5533351971608698,1.4340398526488363,1.0691658073003159,1.0162565750062758,0.9209201281368266,0.9299047147527957
2025-01-13,85.8053312345985,5.236229955429183,2.03187778805894,1.5539945137477074,1.434648534060785,1.0696196171104078,1.0166879273747855,0.9213110147379564,0.9302994148817414
2025-01-14,85.81554145666789,5.2367006510380305,2.0320604377822518,1.5531354046455645,1.4227918867637344,1.069715767443987,1.0167793195686077,0.9213938333025938,0.9318812427873387
2025-01-15,85.81483304878968,5.236962185166087,2.0321619240405218,1.5532129721715464,1.422862944603452,1.0697691917657404,1.0168301001097326,0.9214398500503226,0.9319277833029278
2025-01-17,85.81226163944015,5.236805261554544,2.0321010310691605,1.556162893293562,1.4228203090479328,1.0697371365323525,1.0167996311764096,0.9214122394501355,0.9318998584357467
2025-02-04,85.811404537235,5.236752955773857,2.032080734222981,1.556147350169282,1.422806097763891,1.069726451881451,1.0167894752710713,0.9214030362844433,0.9328893613980163
2025-02-06,85.80154909235378,5.249633912627835,2.031847349630591,1.5559686265541708,1.416151163320805,1.0740977264820353,1.01667269693976,0.9212972130912853,0.9327822189997405
2025-02-07,85.81033150477391,5.257570444685332,2.0320198461170946,1.556100722659343,1.4162713894293637,1.0567102468379879,1.0167590087722793,0.9213754278904005,0.9328614088342917
2025-02-10,85.82326009767178,5.25833197334813,2.0323141724361564,1.5568255776563034,1.416476528146704,1.0543659911557448,1.0169062804325422,0.9215088837907859,0.9200104953618579
2025-02-11,85.82933649593477,5.258857294076051,2.032517205787006,1.5569811084881047,1.4166180377517692,1.054471324997879,1.0170078719543731,0.9216009448702447,0.9126097161398034
2025-02-12,85.83839412412516,5.256649182201941,2.0319364948318004,1.5579178779204486,1.409568532058835,1.054429188935578,1.0169672329099178,0.9215641182312369,0.9125732487850785
2025-02-13,85.82724790129134,5.255966599731219,2.033670356885637,1.5537201572375285,1.4093854978220206,1.0542922699866355,1.0318180150603453,0.9214444519778979,0.912454750007382
2025-02-20,85.83486816216762,5.255362924526728,2.035933631854453,1.55354170436576,1.4092236225394328,1.0541711790151462,1.0431850274574326,0.9213386192718829,0.8923751288015471
2025-02-21,85.83450606583021,5.256125437706527,2.035842134294401,1.5534718861392893,1.4091602901591367,1.054123803162983,1.0431381453375042,0.9212972130912853,0.8923350242786596
2025-02-25,85.83337421344162,5.25654541304654,2.0360048023095954,1.5535960117697207,1.4092728849932985,1.0542080298443846,1.0432214942420273,0.9213708266522452,0.8924063237005756
2025-02-28,85.83337421344162,5.257044801028465,2.0360048023095954,1.5535960117697207,1.4092728849932985,1.0542080298443846,1.0432214942420273,0.9213708266522452,0.8919069357186504
2025-03-04,85.83229643502986,5.259200311352188,2.0358726325672887,1.5529958026206203,1.4091814003200613,1.054139594640556,1.0431537722425968,0.9213110147379564,0.8918490364888836
2025-03-07,85.8383594187325,5.259174049373977,2.0358624663747973,1.5519893415484103,1.409174363529477,1.0541343307621283,1.0431485632222102,0.9163128834431574,0.89184458301334
2025-03-10,85.84752171624726,5.251917650949153,2.0328440951464986,1.5518542023636785,1.409505168674059,1.0543817898904813,1.0433934434302299,0.9165279888436916,0.89205394445495
2025-03-11,85.84452034110245,5.255230204808537,2.0327730234647725,1.551799946905417,1.4094558899797511,1.0543449269125638,1.0433569646235648,0.9164959454687609,0.8920227567341729
2025-03-12,85.8445910406933,5.255203957543579,2.03276287077306,1.5527910971089542,1.4094488504475615,1.0543396609832751,1.0433517535736911,0.9164913680266746,0.8910194008499115
2025-03-13,85.8400959876621,5.259699010574773,2.03276287077306,1.5527910971089542,1.4094488504475615,1.0543396609832751,1.0433517535736911,0.9164913680266746,0.8910194008499115
2025-03-18,85.8405910221729,5.25951512991256,2.032691804770605,1.552736811064327,1.4093995756910682,1.0543028009510436,1.0433152776820132,0.9164593272122998,0.8909882505431841
2025-03-19,85.84480313522855,5.247134131667512,2.0327324133064066,1.5527678311964663,1.4094277322728943,1.0618155063118968,1.0433361207363843,0.916477635974756,0.8915054933051441
2025-03-20,85.82268603451647,5.2546782626985,2.0437405707134806,1.5557800287811565,1.4094418109856897,1.0623255605834734,1.0433465425758701,0.9164867906303119,0.8915143985150445
2025-03-24,85.74495573721933,5.341267973001746,2.0417113113784144,1.55423527246915,1.4080423559897082,1.0647634258263774,1.0423105888244155,0.9155767977466742,0.887136537544189
2025-03-25,85.74246097755244,5.3442616846020075,2.0412123594450375,1.55423527246915,1.4080423559897082,1.0647634258263774,1.0423105888244155,0.9155767977466742,0.887136537544189
2025-03-26,85.75693058362037,5.329792078534076,2.0412123594450375,1.55423527246915,1.4080423559897082,1.0647634258263774,1.0423105888244155,0.9155767977466742,0.887136537544189
2025-03-27,85.73675037524076,5.334807664278622,2.040458972142684,1.5536616226410316,1.40752266423531,1.0828248419754989,1.041925884332942,0.9152388691962418,0.8868091059569033
2025-03-28,85.73218967692098,5.341131806302313,2.0403979110589727,1.5521188705000057,1.4074805438788611,1.0827924382569127,1.041894704522658,0.9152114805165522,0.886782568042741
2025-04-02,85.73582398480201,5.341265004859613,2.0329673157148824,1.5546514040930544,1.4075156440008338,1.083816971797949,1.0419206875682996,0.9152343043024558,0.886804682860908
2025-04-09,85.71786768406174,5.348124916666763,2.032042875197104,1.5543258017151835,1.4072208573757614,1.0985498046771092,1.0417024702544173,0.9210265498132639,0.8791390402386489
2025-04-11,85.7109578024871,5.3553911871863935,2.031961814416193,1.5542637976773677,1.407164721541717,1.0985059821248768,1.0416609154148286,0.9209898088899897,0.8791039702615333
2025-04-15,85.69842212671317,5.368817710938102,2.0317591907552504,1.554108809223096,1.4070244015487894,1.0983964410389733,1.041557042819072,0.9208979694048951,0.8790163075586518
2025-04-16,85.6920117793232,5.37776553969589,2.031749060632975,1.5541010606117749,1.4070173862837436,1.0983909645581456,1.0390589061003974,0.9208933779114368,0.8790119248824381
2025-04-17,85.6967136348689,5.373010348918315,2.0316477649657845,1.5545221426167648,1.4069472374805998,1.0983362027532817,1.0390071023775937,0.9208474654949212,0.8789681005238473
2025-04-22,85.69244131936262,5.377727873524003,2.0315464793985627,1.5544446436232437,1.406877095671839,1.0982814464085973,1.0389553038200257,0.9208015576562318,0.8789242805348874
2025-04-25,85.69244131936262,5.377727873524003,2.0315464793985627,1.5544446436232437,1.406877095671839,1.080334041928021,1.0389553038200257,0.9208015576562318,0.8968716850154635
2025-04-29,85.69201411124095,5.37919667317003,2.0315363513972806,1.5539383576209382,1.4068700818756137,1.080328656068198,1.0384515877203768,0.920796967124117,0.896867213782505
