date,MINERVA HOLDING FINANCIAL SECURITIES LTD,OPEN SECURITIES LTD,UZEN SECURITIES LTD,VALUABLE CAPITAL LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,WEST BULL SECURITIES LTD,DBS BANK (HONG KONG) LTD,WATON SECURITIES INTERNATIONAL LIMITED,THE HONGKONG AND SHANGHAI BANKING
2024-05-21,0.0,84.2264390600622,0.0,4.564311044715003,0.0,7.72371178630796,0.0,0.0,0.0,3.4855381089148283
2024-05-23,0.0,84.17391368860338,0.0,4.561464644751372,0.0,7.751151373608459,0.0,0.0,0.0,3.513470293036794
2024-05-24,0.0,84.16848376832837,0.0,4.561170392194103,0.0,7.759252472941032,0.0,0.0,0.0,3.5110933665364974
2024-05-27,0.0,84.15853073376076,0.0,4.560631027760412,0.0,7.770160063378409,0.0,0.0,0.0,3.510678175100432
2024-05-28,0.0,84.15943545781465,0.0,4.560680055619571,0.0,7.770243594431657,0.0,0.0,0.0,3.5096408921341222
2024-05-29,0.0,84.17753402468989,0.0,4.561660834215983,0.0,7.7719145927287085,0.0,0.0,0.0,3.4888905483654162
2024-05-30,0.0,84.11628369874438,0.0,4.557589489983957,0.0,7.7705573830838395,0.0,0.06921751065487103,0.0,3.4863519175329554
2024-05-31,0.0,39.634748619657586,0.0,2.147490424018863,0.0,3.6666233374852557,0.0,0.03261459629754465,0.0,1.6402026286848208
2024-06-03,0.0,84.09658533687589,0.0,4.552225310069794,0.0,7.7803392571774195,0.0,0.06920130128954294,0.0,3.5016487945873456
2024-06-04,0.0,84.09369461071766,0.0,4.564959038416412,0.0,7.770618998971308,0.0,0.06919892257213105,0.0,3.5015284293224904
2024-06-05,0.0,84.09270096949854,0.0,4.5649050993965465,0.0,7.772675524532538,0.0,0.069198104925789,0.0,3.5005203016465916
2024-06-06,0.0,84.0847526849995,0.0,4.564473633121557,0.0,7.781392678400412,0.0,0.06919156445059432,0.0,3.5001894390279413
2024-06-07,0.0,84.08673961526026,0.0,4.564581492043614,0.0,7.779213544423791,0.0,0.06919319945347899,0.0,3.5002721488188686
2024-06-13,0.0,84.0854751942297,0.0,4.564512853957983,0.0,7.780600277960864,0.0,0.06919215898815759,0.0,3.500219514863291
2024-06-14,0.0,84.10191563427061,0.0,4.565405310113081,0.0,7.762999203898251,0.0,0.06920568747852429,0.0,3.500474164239535
2024-06-17,0.0,84.10534906493035,0.0,4.565591691153843,0.0,7.7597708276449655,0.0,0.06920851277599137,0.0,3.500079903494842
2024-06-18,0.0,84.12704036830746,0.0,4.566769186230788,0.0,7.783264317415658,0.0,0.06922636209073285,0.0,3.4536997659553625
2024-06-19,0.0,84.12875807444694,0.0,4.564928093436219,0.0,7.783315772955464,0.0,0.06922777555478266,0.0,3.453770283606595
2024-06-21,0.0,84.13147038485468,0.0,4.565075266677116,0.0,7.781417374249393,0.0,0.06923000745764726,0.0,3.45280696676116
2024-06-27,0.0,84.13219369716727,0.0,4.565114514477412,0.0,7.780624533758703,0.0,0.06923060265605002,0.0,3.452836651940566
2024-06-28,0.0,84.13490622911199,0.0,4.565261699739173,0.0,7.773352419471021,0.0,0.06923283474121272,0.0,3.4572468169365953
2024-07-02,0.0,84.11863366060348,0.0,4.56437873050443,0.0,7.7911900151649895,0.0,0.06921944438877925,0.0,3.4565781493383185
2024-07-03,0.0,84.1095960643487,0.0,4.574632209143173,0.0,7.790352939874566,0.0,0.06921200754198154,0.0,3.456206779091592
2024-07-04,0.0,84.11013826535992,0.0,4.574661698884247,0.0,7.789758522992056,0.0,0.06921245370772522,0.0,3.456229059056047
2024-07-05,0.0,84.10851168329717,0.0,4.574573230801611,0.0,7.79175662526946,0.0,0.06921111522775071,0.0,3.4559473454040224
2024-07-09,0.0,84.11393386818,0.0,4.574868137717939,0.0,7.792258932873515,0.0,0.06921557702900248,0.0,3.449723484199546
2024-07-10,0.0,83.75899668686779,0.0,4.555563478822525,0.0,8.18241961630192,0.0,0.0689235067300188,0.0,3.4340967112777503
2024-07-11,0.0,83.74555667420313,0.0,4.569808806469469,0.0,8.18217639778635,0.0,0.06891244722787593,0.0,3.433545674313163
2024-07-18,0.0,83.74376499839249,0.0,4.5697110387045505,0.0,8.184140773928418,0.0,0.0689109728957483,0.0,3.433472216078796
2024-07-22,0.0,83.7439441625237,0.0,4.569720815292792,0.0,8.183944340096597,0.0,0.06891112032612225,0.0,3.433479561760789
2024-07-25,0.0,83.74277960937394,0.0,4.569657268216974,0.0,8.185328115116127,0.0,0.06891016203996758,0.0,3.433324845252989
2024-07-26,0.0,83.74367541661437,0.0,4.569706150426117,0.0,8.184345961810076,0.0,0.06891089918079789,0.0,3.4333615719686468
2024-07-29,0.0,83.74403374487679,0.0,4.569725703602599,0.0,8.184380981558768,0.0,0.06891119404154579,0.0,3.432948375920298
2024-07-30,0.0,83.74492957894884,0.0,4.5697745872758855,0.0,8.183398803412029,0.0,0.0689119312044553,0.0,3.4329850991587816
2024-07-31,0.0,39.634748619657586,0.0,2.1627800981602143,0.0,3.8730339383934984,0.0,0.03246271211733255,0.0,1.6247610703632576
2024-08-05,0.0,83.75415778537881,0.0,4.565998763150221,0.0,8.177881486340171,0.0,0.06859857088806959,0.0,3.4333633942427375
2024-08-06,0.0,83.75442659857141,0.0,4.566013417953487,0.0,8.177586778620778,0.0,0.06859879105864185,0.0,3.4333744137956748
2024-08-07,0.0,83.75621873062026,0.0,4.566111119046003,0.0,8.175622012145519,0.0,0.06860025889857534,0.0,3.4334478792896492
2024-08-08,0.0,83.75747326868814,0.0,4.566179512298562,0.0,8.174246625583285,0.0,0.06860128642390492,0.0,3.4334993070061097
2024-08-09,0.0,83.75568108295278,0.0,4.57464073760425,0.0,8.167652521591638,0.0,0.06859981853999965,0.0,3.4334258393113446
2024-08-12,0.0,83.75568108295278,0.0,4.57464073760425,0.0,8.169792253922893,0.0,0.06859981853999965,0.0,3.43128610698009
2024-08-13,0.0,83.74537750317216,0.0,4.574077967709742,0.0,8.181624024997129,0.0,0.06859137942644791,0.0,3.4303291246945173
2024-08-14,0.0,83.74376499839249,0.0,4.573989894519251,0.0,8.18146648904423,0.0,0.06859005870964577,0.0,3.4321885593343855
2024-08-15,0.0,83.74377395658084,0.0,4.573990383805385,0.0,8.183606792363419,0.0,0.06859006604682084,0.0,3.430038801203535
2024-08-20,0.0,83.74153446914319,0.0,4.582425549223315,0.0,8.181783417040677,0.0,0.06858823180190922,0.0,3.4256683327909134
2024-08-21,0.0,83.74117616226845,0.0,4.582405942291251,0.0,8.18174840945138,0.0,0.0685879383318273,0.0,3.4260815476570916
2024-08-22,0.0,83.70258655276965,0.0,4.625200172032342,0.0,8.181185659944235,0.0,0.06855633163751214,0.0,3.422471283616272
2024-08-23,0.0,83.69972284923496,0.0,4.64001005002292,0.0,8.176629152817815,0.0,0.0685539861304338,0.0,3.4150839617938757
2024-08-26,0.0,83.64025582640771,0.0,4.687996217893158,0.0,8.19079874303709,0.0,0.06850527985854493,0.0,3.4124439328035003
2024-08-27,0.0,83.63936223035081,0.0,4.687946132262817,0.0,8.19177961450166,0.0,0.06850454796159706,0.0,3.4124074749231097
2024-08-28,0.0,83.64829905024195,0.0,4.688447036730834,0.0,8.181969956605768,0.0,0.06851186763490077,0.0,3.412772088786551
2024-08-29,0.0,83.57102245573486,0.0,4.727135079282013,0.0,8.220394832624487,0.0,0.0685150887867182,0.0,3.412932543571915
2024-08-30,0.0,83.44225698055567,0.0,4.758167850126114,0.0,8.289067874179697,0.0,0.06862361334040046,0.0,3.4418836817981266
2024-09-02,0.0,83.42053095194314,0.0,4.760103737477479,0.0,8.305288400412316,0.0,0.06865153324345036,0.0,3.445425376923631
2024-09-03,0.0,83.36886928060204,0.0,4.767561391650515,0.0,8.340817474868983,0.0,0.06882100822455053,0.0,3.4539308446539083
2024-09-04,0.0,83.3348813527751,0.0,4.77525187255438,0.0,8.358032773157285,0.0,0.06883903641452974,0.0,3.462994965098705
2024-09-05,0.0,83.32378485231101,0.0,4.7765851856485515,0.0,8.366809826047525,0.0,0.06885825717839546,0.0,3.4639618788145143
2024-09-09,0.0,83.29657631107877,0.0,4.787735475440154,0.0,8.378268584775187,0.0,0.06886417341914863,0.0,3.468555455286751
2024-09-10,0.0,83.29943736938165,0.0,4.790295031326923,0.0,8.366099524907005,0.0,0.06887009067662556,0.0,3.4752979837077986
2024-09-11,0.0,82.91921775724951,0.0,5.245580035368809,0.0,8.387082281820362,0.0,0.06409493581013051,0.0,3.384024989751175
2024-09-12,0.0,82.85558245208526,0.0,5.252242923850814,0.0,8.382569659235903,0.0,0.06404574696211579,0.0,3.445559217865899
2024-09-13,0.0,76.54075372640375,0.0,4.8677420974479535,7.623463328545636,7.727894806453217,0.0,0.05916450769368169,0.0,3.1809815334557663
2024-09-16,0.0,76.55435977081923,0.0,4.878483069173106,7.624818491326223,7.701616652397145,0.0,0.05917502490027177,0.0,3.1815469913840198
2024-09-17,0.0,76.60277601838472,0.0,4.861804595259634,7.6296407522767815,7.722298551800049,0.0,0.05921244971400989,0.0,3.1242676325648118
2024-09-19,0.0,76.6051908680891,0.0,4.861957860297794,7.629881271441658,7.719379678648688,0.0,0.05921431634566634,0.0,3.124376005177102
2024-09-20,0.0,76.60708348994994,0.0,4.862077980718207,7.630069776684271,7.717099776759873,0.0,0.0592157793053995,0.0,3.124453196582305
2024-09-23,0.0,76.60133020945466,0.0,4.859736486844032,7.629496749626928,7.716124944409088,0.0,0.05921133213194541,0.0,3.134100277533356
2024-09-24,0.0,76.58468084673363,0.0,4.860656135722553,7.627838472173833,7.704568255051715,0.0,0.059198462499744975,0.0,3.163057827818525
2024-09-25,0.0,76.58558880716895,0.0,4.860713761913745,7.627928905083693,7.703474033603529,0.0,0.05919916433542788,0.0,3.163095327894657
2024-09-26,0.0,76.62351537738708,0.0,4.8927746541640404,7.631706393586994,7.608344158198166,0.0,0.05922848083345306,0.0,3.1844309358302603
2024-09-27,0.0,32.705459869923885,7.027286956094329,2.0883986373661934,3.2574656222071714,3.2437810609427076,0.0,0.02528068170083887,0.0,1.362131990093196
2024-09-30,0.0,32.705459869923885,7.027286956094329,2.082491936034222,3.2574656222071714,3.181802887680804,0.0,0.02528068170083887,0.0,1.364030572664187
2024-10-02,0.0,65.79953211770744,14.138073447274582,4.177844842707779,6.553637058864798,6.448946899845849,0.0,0.050861753179676575,0.0,2.831103880419876
2024-10-03,0.0,66.0691653656034,14.099607854656544,4.166478139999642,6.535806515388495,6.199793796621199,0.0,0.05072337311785663,0.0,2.878424954612866
2024-10-04,0.0,66.13483500149495,14.113622200212525,4.16722998429546,6.542302798968712,6.151809818262964,0.0,0.049502750296374624,0.004406270139355495,2.8362911763296523
2024-10-07,0.0,66.06762402010352,14.092056681778372,4.226855546139324,6.5323062049256295,6.227608628491176,0.0,0.049427110431645806,0.01286018621295817,2.7912616219173785
2024-10-08,0.0,66.17400310960926,14.098497933536535,4.161071445213272,6.535292016704383,6.201675813352173,0.0,0.03252067066561442,0.012866064396599142,2.7840729465221608
2024-10-09,0.0,66.30995831621748,14.120238801248016,4.0318470049745105,6.5453698930753905,6.177583281623695,0.0,0.03257081980931489,0.012885904765788296,2.769545978285809
2024-10-10,0.0,66.29433430509998,14.116911778073604,4.035982360471223,6.54382766722313,6.187993513984206,0.0,0.03256314544389936,0.01288286857749272,2.7755043611264694
2024-10-14,0.0,65.77830566487687,14.005236576118222,4.781002320374076,6.492061155695204,6.137192038355984,0.0,0.03230554690528711,0.014462660249113437,2.759434037425245
2024-10-15,0.0,65.79440287777103,14.003293750235668,4.785383507262632,6.49116056794891,6.13407069216803,0.0,0.031880697586991864,0.014460653968783233,2.7453472530579557
2024-10-16,0.0,65.82704573175873,14.006661657760223,4.786534431424436,6.492721745548254,6.086267025786394,0.0,0.03188836515743682,0.017827883474094426,2.75105315909044
2024-10-17,0.0,65.87521917389913,14.013331595128298,4.785448413780634,6.495813563459565,6.020091412253311,0.0,0.031903550317439064,0.017836373067766566,2.7603559180938606
2024-10-18,0.0,65.82260904273775,14.002140084534895,4.791714593410209,6.490625791671341,6.071608218842622,0.0,0.03187807108582872,0.024547459802378654,2.7648767379149684
2024-10-21,0.0,65.8199491826923,13.999786254464187,4.790909082121783,6.4895346848781,6.077311751898504,0.0,0.03187271222197898,0.024543333251101963,2.7660929984720513
2024-10-22,0.0,65.827719764449,13.998221395536781,4.798777878624848,6.488809301925692,6.0728505059122435,0.0,0.03186914957485319,0.049753524652724396,2.7319984793238596
2024-10-23,0.0,65.81972321024539,13.98223988582514,4.794978146244273,6.481401148707828,6.082706678236265,0.0,0.03183276515793043,0.056412495216585576,2.750705670366596
2024-10-24,0.0,65.83316886113695,13.97262159760771,4.791679713218988,6.476942636709028,6.0869113673476125,0.0,0.03181086761415011,0.05805147781907141,2.748813478546477
2024-10-25,0.0,65.95427170750256,13.939353185055584,4.773240927651568,6.4615212214642765,6.019610417005174,0.0,0.03173512684782107,0.06126084613028751,2.7590065683427296
2024-10-28,0.0,65.84120180548364,13.91545600208264,4.664802388786528,6.450443795355408,6.152321692659492,0.0,0.031680721157479205,0.07285229126930873,2.871241303205513
2024-10-29,0.0,65.82777776826593,13.91085369387411,4.648226238788205,6.448310417158991,6.126066526970716,0.0,0.03167024328000158,0.07282819657215552,2.9342669150898812
2024-10-30,0.0,65.85060172394483,13.915676896463177,4.623102672104887,6.450546189900448,6.103544048702529,0.0,0.03168122405823029,0.06616964518491138,2.9586775996409793
2024-10-31,0.0,33.25393927932126,7.027286956094329,2.3346237014618136,3.2574656222071714,3.0822327795132813,0.0,0.02443686722484291,0.04016556905740755,1.5004753734327332
2024-11-01,0.0,65.82299499313298,13.909842988555155,4.621164515920386,6.447841909490065,6.123617132072815,0.0,0.04837044343762695,0.07616340541283802,2.95000461197814
2024-11-04,0.0,64.96256045928845,13.728014293750906,5.846521937603389,6.363556078250177,6.050163215919222,0.0,0.04773814768816357,0.07351938490649501,2.9279264825931937
2024-11-05,0.0,64.46629210932915,13.623141903352332,6.575603346061543,6.314942977835117,6.0023083929751335,0.0,0.04737346175805518,0.07295774842573415,2.897380060262937
2024-11-06,0.0,64.3419477775344,13.620713264645609,6.5842442873615585,6.313817193852573,6.092664600689483,0.0,0.047365016347758984,0.07948687135708173,2.9197609882115327
2024-11-07,0.0,64.33915921499323,13.620122946632154,6.587229850900295,6.313543554730247,6.0934635962022785,0.0,0.04736296356081498,0.07948342641766602,2.9196344465633213
2024-11-08,0.0,64.34757825367846,13.621905194696698,6.640433431096292,6.314369707388702,6.010841502271401,0.0,0.047369161195775264,0.08112950260049906,2.9363732470721713
2024-11-11,0.0,64.38059160740472,13.628893876894576,6.645476802425511,6.317609277957878,5.927926504455063,0.0,0.04739346381782745,0.08117112587583707,2.9709373411685833
2024-11-12,0.0,64.36468621101349,13.625526822413189,6.647107240364935,6.31604849578266,5.9460953183970915,0.0,0.0473817551365377,0.08278718266259695,2.9703669742295036
2024-11-13,0.0,64.31480817036437,13.63645909068413,6.668814692793442,6.321116097018789,5.929579592862129,0.0,0.047419771285568256,0.08449102894804289,2.9973115560435257
2024-11-14,0.0,64.30480522423701,13.63433819862937,6.67596332726476,6.320132967540804,5.927838775260536,0.0,0.04741239604134325,0.08447788797421657,3.0050312230519527
2024-11-15,0.0,64.24612752320095,13.621203378853336,6.69079463521185,6.314044383974821,5.980845836984961,0.0,0.0473667206834285,0.08603209626893438,3.013585424821707
2024-11-18,0.0,63.90175692911302,13.55820117933395,6.653335575125243,6.284840012452772,5.944554071650486,0.0,0.047147635224965324,0.08563417171385276,3.524530425385713
2024-11-19,0.0,63.889230245145924,13.56107129043616,6.658000749131947,6.286170438875624,5.945812463557573,0.0,0.04715761582265024,0.08565229945688545,3.526904897573243
2024-11-20,0.0,63.886109337065264,13.56040884925773,6.66256038772218,6.285863367401391,5.945522018139896,0.0,0.047155312232769434,0.08564811545040305,3.526732612730363
2024-11-21,0.0,63.87986843552908,13.559084161038385,6.6651658002222485,6.28524931444445,5.95145374083906,0.0,0.047150705728106576,0.085639748663619,3.52638809353505
2024-11-22,0.0,63.86219250093724,13.555332282854762,6.663321509718623,6.283510149062674,5.977477525684714,0.0,0.04713765885104154,0.08561605164243041,3.525412321248517
2024-11-25,0.0,63.861153044705866,13.55511164879793,6.663213053826432,6.283407875189454,5.980635543161323,0.0,0.047136891612534586,0.08561465810840191,3.523727284598057
2024-11-26,0.0,63.85855974893463,13.554561198139877,6.6629424717681465,6.28315271639111,5.981206473946837,0.0,0.047134977461350966,0.08561118143877972,3.526831231919266
2024-11-27,0.0,63.85648110680913,13.554119987407754,6.662725588190501,6.282948195243615,5.981011781367064,0.0,0.047133443183877105,0.08560839473314695,3.5299715030649144
2024-11-28,0.0,60.65317213750756,12.874188469508574,6.334678890601436,5.967769156896404,5.680979140158645,4.996322902671916,0.044769031949684,0.08440570250182135,3.363714568203962
2024-11-29,0.0,60.65645402892652,12.874885080867474,6.328837752137514,5.9680920677961335,5.67896756964398,4.9965932494432845,0.04477145436382349,0.08441026962240201,3.3669885271988713
2024-12-02,0.0,60.65185948037743,12.873909846071523,6.329904219764813,5.9676400023203335,5.687812555687138,4.996214772154558,0.04476806305742451,0.07976630019900223,3.3681247603677735
2024-12-03,0.0,60.64154772245073,12.871721081488868,6.328828037755348,5.96662541085315,5.691482326364204,4.995365338061002,0.0447604517915367,0.07975273868934024,3.37991689254582
2024-12-04,0.0,60.62945930888789,12.869155205558213,6.339928736743991,5.9654360112047256,5.693361085153499,4.994369551436617,0.044751529149011274,0.07973684061080738,3.383801731255246
2024-12-05,0.0,60.62477517319501,12.868160955074659,6.339438923923217,5.964975131096901,5.697556729788977,4.993983694380559,0.04474807171697432,0.07973068026919457,3.3866306405545084
2024-12-06,0.0,60.61957663008318,12.867057516929053,6.338895320314681,5.964463637564902,5.705643115519734,4.993555462861996,0.044744234592971346,0.07972384340460364,3.3863402387288777
2024-12-09,0.0,60.62051323866934,12.86725632063602,6.338993260025148,5.964555792082721,5.705731271106238,4.993632616269887,0.04474492591806186,0.07972507518549696,3.384847500107092
2024-12-10,0.0,60.62425996245505,12.868051596900404,6.339385049133421,5.964924438632601,5.701448455422411,4.993941253744249,0.04474769143206481,0.07973000268972873,3.383511549590072
2024-12-11,0.0,60.604594827826894,12.863877492883105,6.3342393886816035,5.962989552463184,5.7258581508044815,4.992321332492578,0.04473317629609686,0.07970414008558695,3.391681938466473
2024-12-12,0.0,60.594299133723794,12.861692137993385,6.337796483104029,5.96197654154303,5.732607381828281,4.991473221661217,0.044725576887162395,0.07969059970226448,3.3957389235568307
2024-12-13,0.0,60.547544578123706,12.8517680575308,6.331363040109808,5.957376280995699,5.808430492872172,4.9876218013856315,0.04469106663617819,0.07962911044291417,3.3915755719031
2024-12-16,0.0,60.54853035409643,12.851977297463591,6.331466121177804,5.957473273176625,5.808525060063279,4.98770300497146,0.04469179425246705,0.07808718194664478,3.3915459128516954
2024-12-17,0.0,60.54012192175647,12.850192531080188,6.330586864419938,5.956645953163378,5.81080444589196,4.987010357883186,0.04468558786024042,0.07807633790497809,3.401876000039655
2024-12-18,0.0,60.54021533595232,12.850212359094462,6.330596632597839,5.956655144345588,5.810659110737685,4.987018052905055,0.04468565681068391,0.07807645837778336,3.4018812491785866
2024-12-19,0.0,60.5375064413089,12.849637371522432,6.33015907328008,5.956388611576855,5.81194205458496,4.986794906911683,0.04468365733420865,0.07807296481736731,3.404814918663516
2024-12-20,0.0,60.53844051552559,12.849835637286386,6.330256745594741,5.956480516733737,5.807402827650461,4.986871851550145,0.04468434678864238,0.07807416945805609,3.4079533894122402
2024-12-23,0.0,60.53862733382793,12.849875291173381,6.3302762804193655,5.956498898105449,5.807420748976614,4.986887240762774,0.044684484682082276,0.07807441039065481,3.407655311661744
2024-12-27,0.0,60.54049558026951,12.850271843504427,6.332014655451122,5.956682718062405,5.804513928013558,4.98704113811315,0.04468586366329109,0.07807681979842988,3.4062174531241087
2024-12-30,0.0,60.54063570340106,12.850301585915927,6.332029311124387,5.956696505016543,5.8042959092087925,4.987052680797344,0.044685967090312834,0.07807700051000792,3.406225336935625
2025-01-02,0.0,60.53783336400594,12.84970676384386,6.3317362105484944,5.956420778059156,5.804027236656905,4.986821837265052,0.044683898640840325,0.07807338643737984,3.410696524542373
2025-01-03,0.0,60.54259749535217,12.850717994133772,6.332234497673758,5.956889529075887,5.796614318790622,4.987214283986594,0.04468741511888978,0.07807953055993863,3.41096493530837
2025-01-07,0.0,60.554464375733076,12.85323684762791,6.3381057997491785,5.958057131696328,5.773519499998592,4.988191821749929,0.04469617424439293,0.07809483483308985,3.4116335143675016
2025-01-08,0.0,60.55166075600248,12.85264175379297,6.337812350890237,5.957781278764548,5.77788210517722,4.987960872749626,0.04469410484988526,0.07809121910926084,3.4114755586637715
2025-01-09,0.0,57.921650596762895,12.29439813233802,6.062534833113104,5.69901008910523,5.530098670000188,4.771313011973641,4.3726603616786655,0.07469939307112199,3.2736349119571324
2025-01-14,0.0,57.92263395712691,12.294606859535852,6.062637759331521,5.6991068436102905,5.53004492705927,4.771394016572991,4.372734598183334,0.07617695892795989,3.2706640796518687
2025-01-15,0.0,57.91664880223556,12.293336455872286,6.063487451124374,5.69851795400236,5.532425796860956,4.770900987677621,4.372282762828466,0.0761690875507937,3.2762307018475836
