date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,DEUTSCHE BANK AG,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,UBS SECURITIES HONG KONG LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-03-22,70.96784104524677,8.915118500059767,4.851703369812434,4.968663203493171,2.2716714816235406,0.0,3.4024042016099854,3.1646828950434656,0.07476812843337349,1.3831471746774857
2024-03-25,71.00499703505399,8.874507110271807,4.88420595550139,4.9769903060650345,2.207868304506097,0.0,3.4255783099417916,3.1663397994054896,0.07564184273730477,1.3838713365170918
2024-03-26,70.79094019488872,9.002834092875817,4.873546585758894,4.975674026530607,2.2822636694750718,0.0,3.4613659999557678,3.156794320627205,0.07688169278297528,1.3796994171049426
2024-03-27,70.80513968872101,8.915004393183242,4.907802882970741,5.048349359855372,2.238892394046382,0.0,3.462311263749395,3.157427521448696,0.08509633399621865,1.3799761620289352
2024-03-28,70.84381371824627,8.858631810341286,4.770634817154827,5.040902147321237,2.443332319105641,0.0,3.4943210991973492,3.1592766569545865,0.08510012867179935,1.3039873030070128
2024-04-02,70.80350104627175,8.812529700734851,4.879678881164291,5.094553040047799,2.3654798571736024,0.0,3.4928472018304095,3.15783027879099,0.09033470654348197,1.3032452874428293
2024-04-03,70.75781422122942,8.91688075562532,4.775409027873168,5.237511775401161,2.5028847576567737,0.0,3.260864809161327,3.155904516118977,0.09027961707049252,1.302450519863365
2024-04-05,71.00249909251576,8.496126391688017,4.868624698445472,5.298259412868783,2.523682589544311,0.0,3.2708952229907275,3.166780074692709,0.10116271857287715,1.2719697986813288
2024-04-08,70.71322342017041,8.867185874656771,4.828259842672915,5.295385431400304,2.5242418682987164,0.0,3.257569066490672,3.153890633301387,0.09262908760097424,1.2676147754078602
2024-04-09,70.71135966650643,8.80456131072593,4.828132586602026,5.295245863529932,2.59368859230424,0.0,3.2575333396013284,3.1538075077565555,0.09178694766726772,1.263884185306296
2024-04-10,71.00625415100022,8.601330033652607,4.845285154931359,5.320890722100035,2.621529521685469,0.0,3.0528284300162722,3.1669601390109796,0.0905966006004614,1.2943252470026039
2024-04-11,70.99789264479625,8.608724895801634,4.828355908335245,5.334949208391201,2.559450446242359,0.0,3.052431186324189,3.1664739538802333,0.0940143337562379,1.35770742247266
2024-04-12,70.07093084147719,8.614146974049557,4.8562062752763335,5.389936840340457,2.6090820658208185,0.0,3.0450663116899324,3.190987242883695,0.8317856142721838,1.3918578341898251
2024-04-15,69.83170297586403,8.747053101143512,4.884073391361578,5.43883513539781,2.6783533948454257,0.0,3.048400954237508,3.1904077600155096,0.8301266025657181,1.3510466845689069
2024-04-16,69.82247344631547,8.637749861000508,4.8791676258602505,5.629276111878158,2.622318527221928,0.0,3.0464051207986986,3.1953692305257144,0.8217613942168654,1.345478682182406
2024-04-17,69.82828643877504,8.770667802166402,4.891189189994089,5.6684027757742745,2.844872568207018,0.0,3.267004285366446,3.195996154628965,0.18784346290335285,1.3457373221844158
2024-04-18,65.79885794691135,8.168936094613684,4.640727413724775,5.351190413908361,2.6487269496452224,5.378335850818003,3.0787470507887336,3.0113690456271014,0.6550021046051697,1.268107129357601
2024-04-19,65.8573536741981,8.325866572927938,4.593056429130965,5.39497301605989,2.6184350229838067,5.385913782492829,3.1441821855848358,3.0156119842438813,0.394713473918602,1.2698938584591632
2024-04-22,65.83981509335928,8.272634406984473,4.585115455686848,5.495444480422043,2.6014392488021167,5.38452837147959,3.1440553446981196,3.014836282622328,0.3925641104939088,1.2695672054512979
2024-04-23,65.79511338644672,8.181922461586506,4.629552032895985,5.7355071834828655,2.4996611891239335,5.381361487911927,3.1168938617589403,3.0130631216648696,0.37810475931134346,1.268820515816922
2024-04-24,65.83228217578034,8.29256127940994,4.677961881208272,5.669791668094894,2.5988685891577807,5.384744003555246,3.0866812597008657,3.0149570165771955,0.14860565901059872,1.293546467504874
2024-04-25,65.79652628619515,8.412122564120235,4.66555599570063,5.709980709430485,2.472020027048729,5.382895457422566,3.0696548856105266,3.0140416032895834,0.184100069415241,1.2931024017668613
2024-04-26,65.78449672358485,8.293528286692267,4.661593622592182,5.687789820255243,2.619453295469478,5.382449418356518,3.052849116198555,3.013851648447203,0.21099281606824544,1.2929952523354538
2024-04-29,65.75378518253918,8.43418403337434,4.6419223710900255,5.731747601946973,2.4787428600182175,5.380621326545622,3.051812248401862,3.0128280257264786,0.22180025013431645,1.2925561002229862
2024-04-30,49.243523447125796,6.211044225474384,3.4134588872443423,4.2651758778911315,2.035563306285017,4.031399053280342,2.2863643723036184,2.2574512608076907,0.17101452914083395,0.9684400968793012
2024-05-02,65.70578835051987,8.436630662555292,4.540306670672936,5.651489462700508,2.6736874008974945,5.379108447342125,3.1510973636520645,3.0120645651445264,0.2767090803570971,1.1731179961580867
2024-05-03,65.70555951631809,9.222794005215455,4.420858049707823,5.661533066969526,2.2439629559848835,5.379089713467701,2.944968285264913,3.0115760091176536,0.27778962119596673,1.1318687767579896
2024-05-06,65.72820643480486,9.266399362510883,4.422381799183975,5.663484443364791,2.2543698672908494,5.380943739324427,2.945170343583715,3.011023900490454,0.2740236551724741,1.0539964542735765
2024-05-07,65.88620551712269,9.1532940662833,4.433012429530221,5.677098466830661,2.216374984424786,5.393878584483491,2.95296908698914,3.0180701218453576,0.26818675775392953,1.0009099847364253
2024-05-08,65.58347498071682,9.256048636443637,4.355168344384808,5.758590707416117,2.234053737084188,5.392552055660551,3.070796305095331,3.019149077904403,0.2735005217813005,1.056665633512845
2024-05-09,65.44265867281618,9.151549051648576,4.372491791724047,5.850739121205591,2.3065050357352725,5.398985277084913,3.198380945715143,3.022750870586391,0.2931641172165503,0.9627751162673401
2024-05-10,64.82511719130167,9.099944147375107,4.466565265967346,6.067793197638746,2.672798080233307,5.391429256754239,3.193904728387113,3.018760033394372,0.2737981557349507,0.9898899432131519
2024-05-13,64.23286336417686,8.833202932428454,4.743706069601698,6.456123604864835,2.4369409088208704,5.396941102312656,3.1971220029828413,3.021846216721576,0.6922944482742225,0.9889593498159883
2024-05-14,64.1208483582177,8.78876353910405,4.789424426845129,6.57173029221747,2.430118542810588,5.4021839019584075,3.20021580936754,3.024589708963237,0.6822053569121003,0.9899200636037775
2024-05-16,63.98801816503219,8.308902095454263,4.860972594405222,6.528468979400634,2.9806514677811835,5.404397503099693,3.1926475457729877,3.026021192153309,0.7193546056832543,0.9905658512172588
2024-05-17,63.819412113655105,8.060935813528767,4.9680022529378585,6.501778215012437,3.318365684350319,5.404675580977167,3.1936524149501757,3.026393045971517,0.7291252254737632,0.9776596531428933
2024-05-20,63.471337521324834,8.015476999303003,5.078793834489807,6.565158316738355,3.385396694488209,5.402032895194956,3.192174855807829,3.0250332783247083,0.8156142949160972,1.0489813094122
2024-05-21,63.382438376134765,8.096001688170155,5.106916563032107,6.61141814530041,3.440629647606529,5.401068768654389,3.19455725163856,3.0240613688886033,0.6921460188651796,1.0507621717093043
2024-05-22,63.20587463490541,8.058604547638055,5.100467500190258,6.66485818135197,3.6628422086157584,5.414040136164244,3.202048955880314,3.03126389816724,0.6935537573071772,0.9664461797795716
2024-05-23,63.100898236969996,8.002036409354437,5.2516542520496685,6.754646551243493,3.5486325554697467,5.409866688076743,3.200722538396076,3.029095509068773,0.6979213757010284,1.0045258836700466
2024-05-24,63.057566988806926,8.083699015557167,5.279273620945854,6.7832078260119015,3.4278784127565403,5.4099255509377056,3.1972835380180116,3.0289601853502943,0.7149987991318987,1.0172060624837043
2024-05-27,63.03321269133545,7.981889805542955,5.284167798406892,6.731718535115541,3.5934345982208535,5.409250811749684,3.1956468428791553,3.028594424665474,0.714909622727414,1.0271748693565832
2024-05-28,63.04790113164973,7.981252334546607,5.185181829157748,6.820514908246351,3.576145803518363,5.411646346879779,3.196713368155848,3.0299356648097358,0.7182933046019764,1.032415308433866
2024-05-29,62.886616890501,8.178007634944889,5.1888865635600085,6.787792897426812,3.5892559617846596,5.398674757659634,3.193956942716658,3.0227449511431637,0.7160260324293295,1.0380373678338515
2024-05-30,62.993377689460026,7.809168882523916,5.270217078490362,6.85974245950068,3.779998573298135,5.4083041498811975,3.05944071027777,3.0288935390617366,0.746870399295649,1.0439865182105237
2024-05-31,46.93524336804777,5.672392841860987,3.9972862574003303,5.1332442412275014,2.720853044903153,4.031399053280342,2.317602965384035,2.2577647646034578,0.5545774660108925,0.7801676316440396
2024-06-03,63.052960743226016,7.622961087200858,5.4977666480067695,6.845967589288339,3.5341942818824137,5.417591716962555,3.206701367552295,3.034010733941007,0.7392979431113376,1.0485478888284097
2024-06-04,62.85114744721264,7.950838669194468,5.539977078173179,6.887627937722006,3.5000524024772424,5.43211454252011,3.014974470169243,3.024821369520221,0.7531445212322648,1.0453015617786208
2024-06-05,62.65174900700823,8.19769758142042,5.511708163891578,6.864895212614727,3.5474508186462645,5.4148817118044,3.0054695796978024,3.0152254314746982,0.7489370445176593,1.0419854489242253
2024-06-06,62.64809102160779,8.086137340225317,5.558477440800534,6.8871607953718215,3.5439183753084817,5.41456555848768,2.999600590581754,3.015049384504228,0.8048356583741473,1.042163834738243
2024-06-07,62.74723005314943,7.8842593887163055,5.631223298234668,6.881898416591013,3.665422261846175,5.423133972575541,3.0045151044480383,3.0204196288446017,0.6980848427463721,1.0438130328478554
2024-06-11,62.969695780191984,7.817626752893283,5.734709127189357,6.871780910209527,3.888417280521144,5.442361298483573,3.0186948132473845,3.0260788303153348,0.18252028303875903,1.0481149239096565
2024-06-12,62.884248992488814,7.599738071216137,5.785697991606502,6.933929434255432,3.6382786263506293,5.434976281219098,3.2561642997103375,3.021972589810543,0.3983010299611366,1.0466926833813799
2024-06-13,62.96072812671816,7.467454997839336,5.806450283629906,6.9292356353003335,3.654897771532321,5.441586239789078,3.2605571616252274,3.0256478797446116,0.4054762442729276,1.047965659548095
2024-06-14,62.977720699189476,7.242339112093303,5.808798961977274,6.967346397401718,3.8303548848718423,5.443054878276747,3.261461206845071,3.0263442357906474,0.4515898628119044,0.9909897607420152
2024-06-17,62.96515527933547,7.147731622463405,5.891683650466549,6.9659923259149314,3.867567901884407,5.441968870890729,3.260654192631349,3.025740414542065,0.46186426519363877,0.9716414766774518
2024-06-18,63.084412676928814,7.469300376691828,5.887196870491644,7.0210044497912225,3.7722926323541803,5.452276080369483,2.9384165453457882,3.032278212962342,0.3797708740594312,0.9630512810052666
2024-06-19,62.87209321321098,7.594053111948877,5.890562264457669,7.008537923934003,3.755113464341224,5.43392567835569,2.928538895099714,3.0220726541451968,0.5544030498531024,0.9406997446535448
2024-06-20,62.84051728713164,7.513542624760089,5.976232352940707,7.067659089465553,3.714095687800921,5.431196625976942,2.9272600765360095,3.020554894232065,0.5822356907056362,0.9267056704504362
2024-06-21,62.913256101184345,7.3271113178270095,6.016038199247899,7.092860708693122,3.7275387798171598,5.43748331517868,2.9550803956170153,3.0241953719505896,0.581780529105676,0.9246552813785036
2024-06-24,62.83946764971261,7.162395436808041,6.0872792045200885,7.172352926216753,3.8380736503859465,5.431105907640193,2.960912715464903,3.020768390669194,0.575399155402137,0.9122449631801388
2024-06-25,62.79836064657628,7.3878323527392915,6.1328512042178644,7.18349965826471,3.676529575650221,5.427553100846482,2.90141853504582,3.018792327848269,0.5764657312600903,0.8966968675509726
2024-06-26,62.765356373398326,7.594499450504771,6.161337186266107,7.162617393016914,3.282673108654871,5.436092423365959,3.237163986569448,3.0245799518374037,0.4345957372589371,0.9010843891272596
2024-06-27,62.81218238770633,7.484143639545344,6.13196199518058,7.1663381955928696,3.360608047721345,5.4401480132057065,3.239110242705491,3.026836435864322,0.43667397692929666,0.9019970655487208
2024-06-28,62.81138957461321,7.467043281782545,6.1640897765145555,7.136537030574143,3.323747226542178,5.441045695720785,3.2977827282210375,3.0273358961984678,0.4288828851365216,0.9021459046965583
2024-07-02,62.876672142365386,7.304505560393844,6.179643478951789,7.199847933797171,3.348660956107332,5.446700807583127,3.2826151638501284,3.030650835281809,0.42761957809008977,0.903083543579324
2024-07-03,62.77681307034291,7.443595070988527,6.2644714251431255,7.194421596756964,3.2621267320313176,5.4380505010434,3.2667190942831583,3.025837635573177,0.42794983357166,0.9000150402657593
2024-07-04,62.81533685519405,7.361599855123455,6.325658602678291,7.237090891990386,3.207441533139863,5.440421639711204,3.1892790586410507,3.027812556120829,0.5212515951759866,0.874107412224882
2024-07-05,62.83643095466053,7.15832985656637,6.346534770912833,7.0592427498712755,3.2596340849504863,5.4422485947345,3.1687474340422983,3.0288533861394398,0.8133084719085909,0.8866696962136782
2024-07-08,62.94751159843139,7.931919720820839,6.355693557940094,7.076497336918905,2.936188707797383,5.451869263322447,3.174385213472327,3.034448705051699,0.20324876790354918,0.8882371283413654
2024-07-09,62.98814918415333,7.726270304206216,6.358904424831026,7.077086889378868,3.0830545608976174,5.455388875121344,3.1762416139739615,3.0364438528107778,0.20337998102093582,0.8950803136059217
2024-07-10,62.94221859218403,7.699183029835101,6.374243854070376,7.086239859657514,3.1416811336644375,5.450675882749199,3.17280501260394,3.034229695616963,0.20429531337032625,0.8944276262481173
2024-07-11,63.03208448288743,7.613666504557994,6.4189383246213785,7.05839875936195,3.1016620901563794,5.458458097200718,3.177938273785229,3.0385618237226155,0.20458699645225742,0.8957046472540546
2024-07-12,63.056228597552476,7.57308649512187,6.479032552234247,7.02890188860336,3.09608237162811,5.460548931404828,3.1772557078839267,3.039737799406711,0.1925951035104428,0.8965305526540296
2024-07-15,63.066599064675366,7.495029422521501,6.463438421767141,7.034826424936945,3.0833443295380354,5.461446994045515,3.2460588638177565,3.040237726243632,0.19262677843349807,0.916391974020608
2024-07-16,63.04560163352594,7.456461495864418,6.386910011798016,7.104175655231288,3.1523540116209037,5.459628656622308,3.246872830321762,3.0393461899268965,0.19256264515886967,0.9160868699296033
2024-07-17,63.06959323683581,7.433363333921895,6.391779218915601,7.116392484114494,3.129249831611062,5.461706283634424,3.258663671236529,3.040732177343943,0.18208428141619548,0.916435480970045
2024-07-18,62.90870023840826,7.307880687016112,6.30222193879056,7.145081742435012,3.132617318337242,5.447773257347022,3.2508444155722858,3.0329751506640514,0.5521478842875316,0.919757367141931
2024-07-19,62.94718772794879,7.428168776640319,6.248385171375554,7.145717787651516,3.159767796180795,5.451106200413191,3.1086864714845706,3.037602081135294,0.5413459097951037,0.9320320773748737
2024-07-22,62.750782668436656,7.683811207876253,6.263855555069718,7.117968679030964,3.114234170183473,5.433641449448033,3.0989868840450927,3.0281242880987254,0.5458380932755059,0.9627570045355774
2024-07-23,62.68166109308404,7.673294581875259,6.313420978343448,7.054058790112296,3.2152346606060123,5.427656155864181,3.1042962239572507,3.0247887325525444,0.543892280277594,0.9616965033273792
2024-07-24,62.6616084530394,7.671218233294616,6.3772162682595255,7.039795394057307,3.1900764078690766,5.425919781408213,3.1031831739259963,3.0238210651581707,0.5457723782876966,0.9613888447000053
2024-07-25,62.68353076841166,7.67764568963418,6.4321345969384724,7.026971663375833,3.1149429465599856,5.427818052575666,3.1057806935999115,3.0252389237833057,0.5442114762068887,0.9617251889140974
2024-07-26,62.67113834352893,7.629990321031747,6.498103608400985,7.067174463930289,3.078008908180655,5.426744982398075,3.105166686164851,3.0247847978527806,0.543806972063338,0.9550809164483474
2024-07-29,62.66369889628325,7.503104160303329,6.574928679441464,7.077562980072244,3.161461714514201,5.426100794593619,3.104798083896544,3.0244257374060113,0.508951410984426,0.954967542504917
2024-07-30,62.67579481673353,7.519703080349273,6.554974367891715,7.064028340410706,3.134494542216957,5.427148190210581,3.105397400427462,3.0250095397313097,0.5382978429518124,0.9551518790766514
2024-07-31,46.79356831556511,5.513720061434383,4.938478395801794,5.228202749515174,2.4526793004008733,4.051893244272219,2.3184091180017226,2.2630137138697344,0.4021780756826199,0.7131136483550548
2024-08-01,62.621713087249766,7.419862182748238,6.617980223069152,7.005513410014699,3.2889079104195598,5.422465209146687,3.1026219164840865,3.028392859451013,0.5382155043978495,0.9543276970189499
2024-08-02,62.68920918976135,7.613279924375384,6.579813225533236,7.027133255128154,3.0221979973936457,5.428517577692419,3.1166213627776282,3.0293969553223747,0.5384376273537916,0.9553928846620195
2024-08-05,62.60792066044464,7.57435549107923,6.5604229197845045,7.040613854812289,3.16464308341011,5.421478468155643,3.112580068106797,3.025468763750054,0.5383626550882027,0.9541540353685353
2024-08-06,62.59817108288919,7.564029208257368,6.638995623522015,7.098558238008241,3.048846502642837,5.420634211961972,3.112095363608525,3.0249976246027606,0.539666694152556,0.954005450354538
2024-08-07,62.56313934657223,7.513161169301844,6.669592436183986,7.139437036631226,3.0504469451987606,5.417600669206662,3.13191113959306,3.02384368381008,0.5373960120265395,0.95347156147562
2024-08-08,62.56364945837929,7.475709741756685,6.646113136691641,7.157112573496536,3.0948383736953535,5.417644841895184,3.1281880539342564,3.0247545945238317,0.5385098899716847,0.9534793356555332
2024-08-09,62.5629350943824,7.788441268934634,6.6519056326193216,7.170108961863642,3.136568314822704,5.417582982165828,3.1281523356706864,3.024720057283749,0.16611690361520712,0.9534684486418268
2024-08-12,60.34645780976393,11.15147009901339,6.431779606633974,6.912436183788683,2.9207642205417814,5.2256490583594895,3.0139666430751433,2.917560390155196,0.16022698395495658,0.9196890047134556
2024-08-13,60.356051942682335,11.114497115606657,6.456117790743365,6.902790088193125,2.9262253771146476,5.226479853959934,3.016756582514979,2.9180473438043126,0.1631986846526185,0.919835220728033
2024-08-14,60.34229125984479,11.061795556919808,6.496911681590088,6.9239490660516445,2.93828544700948,5.2252882595909815,3.0154912269686975,2.9173820530387546,0.16020437007431154,0.9184010789114402
2024-08-15,60.34465071452115,10.97425985007008,6.526818802520859,6.990260811315172,3.028158617111942,5.2254925745177445,2.9557715922951338,2.9174961261139405,0.1602398599269172,0.8768510516070607
2024-08-16,60.37055173591762,11.113367076477955,6.484098754553992,7.0292484343891,2.8898835453019136,5.227735450951315,2.9570402632104287,2.918748368503147,0.16041264725687965,0.8489137234376474
2024-08-19,60.332273038980965,11.095479083668994,6.451668596834308,7.038696785345577,2.9859171209832915,5.222873136946813,2.9440895556670115,2.916897699906958,0.16503459113873664,0.8470703905273415
2024-08-20,60.31651420564946,11.065705738602778,6.493628291589111,7.082038800931456,2.9621349624612043,5.221508918707869,2.9419350057513785,2.909473610197763,0.16011896087362096,0.8469415052353576
2024-08-21,60.12646771799205,11.077811177732041,6.563658737698115,7.113913100071856,3.1423061631090508,5.205056883252223,2.8884036667471955,2.9003063821536363,0.13780322635950149,0.844272944884332
2024-08-22,60.034375308502376,11.045334531114277,6.628362654505569,7.138677574237725,3.2018749410203156,5.197084583396562,2.883060277109182,2.896634123123859,0.13088068436391198,0.8437153226262194
2024-08-23,59.915822652923254,11.450234005743079,6.663434001835171,7.099955352903524,2.991700124194457,5.186821660271856,2.9092453444191,2.890914005844837,0.12073994084684664,0.7711329110178731
2024-08-26,59.9171884414501,11.432922216861535,6.657713347173553,7.139366925420787,2.9504890073394145,5.189302677676098,2.918602216199771,2.89104872351144,0.12074613407497015,0.782620310292339
2024-08-27,59.925826843228855,11.476478464124797,6.607521899048329,7.1131744149315255,2.975291729155088,5.187687707814441,2.919022997935893,2.8914884757454815,0.12077432551504945,0.7827331425005314
2024-08-28,59.87119392117859,11.378493125735554,6.703890703730038,7.143273071334945,2.8788689135582404,5.182958218826269,2.920866891901391,2.8888867589226317,0.22089630969489538,0.8106720851174494
2024-08-29,59.93152954338744,11.181491877517573,6.83450442519548,7.108395314973261,2.8816956572590033,5.188181381895759,2.9155731135792284,2.8918210002679476,0.25368953579581,0.8131181501285022
2024-08-30,59.9104214779689,10.92818014729163,6.921173332169476,7.268951216812253,2.9286638805358804,5.186354088768975,2.910461609781301,2.890802492191858,0.2439720140950155,0.8110197403847103
2024-09-02,59.944659852467254,10.874622811770616,6.897508956749383,7.351097259078293,2.8991876187028054,5.1903116232109925,2.890554296117598,2.8931346175485895,0.24728436175927873,0.8116386025951944
2024-09-03,60.05071724264387,11.030599181848299,6.767323003181682,7.4325483381713315,2.8755284520673796,5.200402917170054,2.7083158788042185,2.8981038419021683,0.221558430201517,0.8149027140094821
2024-09-04,60.04153706201012,10.982359856760864,6.7127915977240455,7.555268121595601,2.855475601130373,5.19960791187553,2.7187424118569785,2.8979137059527025,0.2215255943492729,0.8147781367445126
2024-09-05,60.02965868180842,11.02036178289858,6.690778524432317,7.588487188726993,2.817667183490928,5.198778318358842,2.7113743135032564,2.8966467666058344,0.23013936375005617,0.8161078764247782
2024-09-09,60.028833752596576,11.089872166985835,6.787315237976685,7.5790154332093325,2.666200194797031,5.19728164124844,2.7127163137457115,2.8966414423072853,0.22602715568508536,0.8160966614480141
2024-09-10,59.989249325504176,11.142737797394053,6.781093611777288,7.5382494562636975,2.710959071903308,5.193854431300392,2.7109849159752937,2.8946049799068656,0.2218234603158646,0.8164429496590557
2024-09-11,59.99540808227949,11.173913930857521,6.847911455193848,7.453878508988899,2.6921411408702483,5.194387654945102,2.7080421611184935,2.8943737306824002,0.22159006390952035,0.8183532711544829
2024-09-12,60.093554359644486,11.093823122064302,6.8881704861812985,7.334648172756129,2.697054010407519,5.202885135466017,2.7138564367299343,2.89933875101669,0.2447233829702705,0.8319461427633573
2024-09-13,60.036679570284534,11.190730412290115,6.864155362736855,7.302704031855561,2.715426492194277,5.197960930211446,2.7197646020086057,2.8965947082902384,0.243388215365479,0.8325956747628926
2024-09-16,59.996101694392465,11.231750328132279,6.877298737394126,7.325430305133711,2.713862168538553,5.194447707711007,2.719350812817971,2.8947518197755246,0.21497349005720415,0.8320329360471507
2024-09-17,59.98644990771794,11.373342283663474,6.872505446294988,7.303589030003865,2.5803390698641886,5.193612058397953,2.722427970933401,2.8942861307348853,0.24154901844551097,0.8318990839437953
2024-09-19,60.03117681504347,11.34237141918973,6.877629702100482,7.309034708989557,2.556129384347949,5.197484503017998,2.7246992390040385,2.896444159218686,0.2325107071766978,0.8325193619113862
2024-09-20,59.876459229133,11.331826721341713,6.859904074838941,7.290197227109186,2.790306661856463,5.184089092536681,2.7182501393311362,2.8889791906504447,0.22961394281822015,0.8303737203842257
2024-09-23,59.88958666386105,11.324268414145585,6.8952247430382005,7.265742130618215,2.7679118278532693,5.18522566260216,2.7196029272574656,2.8896125762287546,0.23226928121512702,0.8305557731801756
2024-09-24,59.89461366570355,11.517785807802525,6.894492592457937,7.169929722497287,2.5031489342229647,5.188541932797504,2.8864932326894506,2.8918048960671126,0.2217580159992359,0.8314311997624273
2024-09-25,59.87416750422398,11.432366060444505,6.9174953751163475,7.199015049410272,2.5610972329179065,5.186870094829298,2.8867102354654457,2.891240172369221,0.21987497697622374,0.8311632982467959
2024-09-26,59.85623182016451,11.527776567967042,6.85235226058098,6.977024360854121,2.758212693061542,5.186011817507733,2.8848333611788917,2.8908993824766007,0.23820100738893143,0.8284567288196539
2024-09-27,59.815576863831986,11.619506818942249,7.053439316890908,6.890714432699141,2.634808189753705,5.194933778064762,2.899697424231133,2.895792435087066,0.24626453868156847,0.7492662018174788
2024-09-30,46.56666322544,9.048288062586536,5.474750823040395,5.445041232758192,2.0600786761064334,4.054069856339976,2.2808467054981127,2.25756770507469,0.23424493056412682,0.583081231122061
2024-10-02,59.7675158820148,11.678765773713655,6.944365286397229,7.0940129974384565,2.648024215658851,5.20542168839043,2.774751511742997,2.896158467335975,0.2451501106570006,0.7458340666506086
2024-10-03,59.76764815213432,11.473504405440908,6.889553825749108,6.923626360473614,2.994170046786473,5.205433208389861,2.906562200292599,2.8943369325722963,0.21461950165684285,0.7305453665039704
2024-10-04,59.555953665949055,11.784423247885895,6.865151316995956,6.899103168241114,2.930401965263604,5.186995783754766,2.9438775187513344,2.8848070277680065,0.2246277655722189,0.7246585398180484
2024-10-07,59.54996177325972,11.843585090031102,6.86446061778865,6.898409053156188,2.851240740382211,5.186473922879351,2.946857361449478,2.8819394967594993,0.2246057386242799,0.7524662056695189
2024-10-08,59.38735806308127,12.231739346124598,6.845716915331271,6.879572653048278,2.6894246248600733,5.17231203465153,2.9388222651071696,2.8740702380609435,0.23057229512945804,0.7504115646054048
2024-10-09,59.31892104757933,12.121376258526576,6.8378280236557245,6.8716447465769495,2.781001543180298,5.167606668179947,3.081155837933319,2.8708038475097366,0.22943941295247042,0.7202226139056521
2024-10-10,59.25379925136844,12.204808976526305,6.86630555805781,7.050470531125278,2.5932499667925506,5.162978615395063,3.053172695160802,2.8696318427249587,0.2301249791413741,0.7154575837074166
2024-10-14,59.25814414310163,12.151048781178313,6.919116767536806,7.022807776855933,2.7222614616523333,5.164351281691863,2.9189532573934134,2.870543097195742,0.263651435574736,0.7091219978192297
