date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HAITONG INTERNATIONAL SECURITIES CO LTD,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-04-11,34.12122443775646,20.728738771212313,17.93863090580374,13.153701805104115,2.305200145891859,1.8971685295823244,4.910578077732853,2.4049519034620754,1.2492227725692577,1.2905826508850018
2024-04-12,34.090190054944614,20.615081861148628,17.93222235487411,13.149002663437518,2.3070496124978863,1.8970253679951223,4.913768823426001,2.423605609639534,1.3785908148196808,1.2934628372169081
2024-04-15,34.20983079470338,20.60335570887835,17.978815227257748,13.184346572023257,2.329331940968562,1.902124484095972,4.928316896372655,2.443521054178241,1.1151091550363694,1.3052481664854705
2024-04-16,34.342433015461516,20.445764981667676,17.9980763678633,13.191784986991376,2.329470461605743,1.889789169038222,4.931097380484579,2.4502630392368716,1.1157382832669265,1.3055823143837921
2024-04-17,34.23619434543697,20.477378120430345,17.987068693012624,13.181752787304163,2.3228926993130687,1.8886199716400986,4.9277492861060725,2.448399642575991,1.2244171412081144,1.305527312972554
2024-04-18,34.237884733646936,20.65852219263705,17.99041830577158,13.179102752581743,2.2817771041649038,1.8748447117939306,4.926758620682264,2.446032040394196,1.1079678542629998,1.2966916840643934
2024-04-19,34.22845929561035,20.69429320895386,17.993916952974406,13.179703021573912,2.2110152116900044,1.874930105402794,4.9269830199063565,2.451501924040521,1.1080183189084103,1.3311789409393802
2024-04-22,34.20451846780186,20.741722305991686,18.008465431320744,13.188395391697114,2.153223245227853,1.8761666724486987,4.930098448079326,2.4598212660355547,1.109687438353662,1.327901333043499
2024-04-23,34.02366490993004,20.95594835270474,18.013777882689595,13.192285934698614,2.0721977830244414,1.876720136831617,4.931552814546528,2.4685922920170094,1.1216806015416352,1.343579292015776
2024-04-24,33.85083294443491,21.027827251135577,17.990678327196058,13.178508222391741,2.037617798823766,1.8747601345807732,4.920374680162586,2.476730129208238,1.3022357688004331,1.340434743265919
2024-04-25,33.827952953319155,21.08285871273587,17.98186261229423,13.172050546410485,2.0366193341040577,1.873841472674024,4.917695851156729,2.4781941739922964,1.3011960006075016,1.3277283427056512
2024-04-26,33.39853402413395,21.3300559936174,17.992292394146382,13.179690556608914,2.0372604737862448,1.8749283321505363,4.920548197215015,2.4823108027114484,1.4505223091380495,1.333856916492061
2024-04-29,33.225676453301766,21.402896517453108,18.030068297489326,13.207362112053303,2.041537825057347,1.8763142405286328,4.9308791850080285,2.48752256399768,1.4573265718934978,1.3404162332173142
2024-04-30,34.64145353241048,21.260509180682387,17.855406779592773,13.065411166141491,2.1416390011171256,1.492408223746728,4.682268121806561,2.2605243623969393,1.0313457147209648,1.5690339173845516
2024-05-02,35.62371319209948,20.879022784477026,17.808639774867633,13.02402202387753,2.31727354288432,1.3690685047461113,4.666244026667537,2.312669384830261,0.924293069258949,1.0750536962911592
2024-05-03,35.514633115039054,20.909133309958218,17.882473864301815,13.089695408173593,2.2334306094895546,1.3972595257017308,4.6763357274199615,2.32313355344486,0.9490438955665824,1.0248609909046307
2024-05-06,35.39110334646069,20.836405530662663,17.82212982716735,13.044165808042424,2.214657626657413,1.393857894982416,4.660070131536379,2.314390127919058,1.2394762999715623,1.0837434066000444
2024-05-07,35.34711539211236,20.810507754990244,17.799978524746713,13.027953084622668,2.212356292079716,1.4092075614587172,4.652424212017531,2.3157509711323105,1.3909077260740763,1.0337984807656648
2024-05-08,35.258455387903474,20.94549403076554,17.770899215812634,13.006098741558192,2.2442699084431563,1.4068007237507218,4.644610357919715,2.3412749124552747,1.385756084771374,0.9963406366199202
2024-05-09,34.5764284399425,21.084047971481603,17.893819289191583,13.040284064033298,2.2157081755907653,1.442308142181491,4.654830173995034,2.358164534616163,1.5703040433013298,1.164105165666241
2024-05-10,34.07863354167222,21.29856485209376,17.96613308495182,13.106819357094206,2.2813024974424856,1.4454068145960979,4.665893271745243,2.4364176805859423,1.6414890932194524,1.079339806598777
2024-05-13,33.52052403271516,21.510484624737636,17.966647930400992,13.113011702767274,2.2747652767981665,1.424827583703099,4.655606189839057,2.2491332637730785,2.186146635552713,1.0988527597128266
2024-05-14,33.76469252363879,21.550073027665828,17.84196269896548,13.01878577552053,2.3081200346377044,1.3981542353348035,4.627485467198033,2.273039649556289,1.9550333807113711,1.2626532067711682
2024-05-16,34.506862982821325,21.310967912621386,17.736018454874603,12.547365968825048,2.437903384445313,1.3897801592051993,4.614064882623131,2.3737870040213367,1.9081591093454635,1.1750901412171921
2024-05-17,34.86838896421452,21.23418003368568,17.66624639327567,12.519597003973296,2.450165692927199,1.382489716731945,4.576256466211988,2.4395033471062133,1.6812971389157847,1.181875242957711
2024-05-20,35.02325717175218,21.311875410294714,17.519538572408187,12.49126308106204,2.492167790658378,1.4321375945258703,4.62154320198908,2.6048224182873176,1.3812712989255767,1.1221234600966576
2024-05-21,34.651066784537896,21.254310165864062,17.51674213256803,12.495168623164417,2.542507660500939,1.4249896012454681,4.613717248167374,2.7717562579211013,1.394074953309064,1.3356665727216503
2024-05-22,34.33346508190462,21.333164612989005,17.5747418098035,12.538600943056133,2.545964474024262,1.4268926038977288,4.631144960295373,2.80006874763587,1.383954547992797,1.432002218400714
2024-05-23,34.729335430415475,21.06721128048364,17.587288466062827,12.512893861604091,2.5521338865769554,1.4307681054249213,4.632850991170604,2.7749898860784694,1.3112644156574291,1.4012636765255895
2024-05-24,34.31544944665546,21.103244293292107,17.568270436822708,12.49936303325624,2.5624730341139283,1.4292209431254395,4.611860596238702,2.77133420343735,1.6950232912975933,1.4437607217604798
2024-05-27,34.41838844227411,21.159223860062234,17.541163892601357,12.482776514220914,2.5671832011149034,1.4281092735058605,4.606263968002964,2.759807762494562,1.5826799618943768,1.4544031238287218
2024-05-28,34.29784539477308,21.19527858245629,17.55600125500235,12.499487467700773,2.5628915151087712,1.4323789386134154,4.604571051681644,2.7603586075354825,1.564888202882787,1.5262989842454062
2024-05-29,34.25851011997693,21.089066733858754,17.623041814167856,12.54422380173045,2.5802147064523986,1.4506514116313207,4.621051057694987,2.7819379404569107,1.500216233166058,1.5510861808643366
2024-05-30,34.24101182345712,21.059490155189525,17.62249323441055,12.543833318219072,2.5648856046386235,1.5903316466066773,4.620907211071092,2.778827877071911,1.5142044613307952,1.46401466800463
2024-05-31,34.123223703231886,21.006652353061558,17.57597485910253,12.510721162161682,2.581976696093793,1.7204165608253423,4.6043827640501345,2.7985008143355485,1.557166877856349,1.5209842092811758
2024-06-03,33.777462127291116,21.256449938563154,17.54116724861003,12.485944823285248,2.6581201704861206,1.7172711299542316,4.595525901916741,2.7874630075605005,1.7196735061838146,1.4609221461490396
2024-06-04,33.52550087438547,21.34267691993897,17.516036759180885,12.468056737506956,2.674433775295281,1.731518479668866,4.586328867707278,2.7677902169352238,1.9980785109990542,1.3895788583820095
2024-06-05,33.54129079334947,21.368551045187722,17.545005396975228,12.488676848357024,2.681991614081811,1.7212944249247204,4.594699161787724,2.7592799848454894,1.8856081541821212,1.413602576308691
2024-06-06,33.765165313181015,21.402047718372696,17.589753035486904,12.517914012174849,2.677775735631143,1.7253241366140617,4.605980517081533,2.7736107223563797,1.4733058615694157,1.469122947532001
2024-06-07,33.790282701469124,21.400883538636563,17.564632900492843,12.500223482611753,2.672157485099709,1.7248508493292913,4.595279330418638,2.769691008382259,1.4634697261598653,1.5185289773999502
2024-06-11,34.09818185440392,21.143529737275024,17.606375686308155,12.526567315601216,2.674638395941123,1.7284859189558202,4.62964326754879,2.7732963867138043,1.2945329031386947,1.5247485341134541
2024-06-12,33.868949241102364,21.211103358248597,17.67702203441155,12.574955520754957,2.661513063169211,1.7088065585616627,4.620511726404644,2.788226202363512,1.4152033611981212,1.473708933785384
2024-06-13,33.850383128151954,21.28689640949213,17.68212196661957,12.577458303919304,2.6580885597051007,1.7091466609404606,4.621431343093579,2.788781140755631,1.3560398869146217,1.4696526004076609
2024-06-14,33.61370964901044,21.101333468027498,17.601877891930524,12.520379945029832,2.653767107743869,1.7013903015751113,4.606625441351167,2.7633979441253507,1.9544601360906504,1.4830581151155613
2024-06-17,33.52720836204232,21.10154719840893,17.586855688789182,12.5096945117996,2.703941175041165,1.696136440833585,4.602693948154765,2.7374420328525346,2.0460022722197833,1.4884783698581332
2024-06-18,33.68271859417458,21.14380173695871,17.56105581233122,12.519016931741616,2.7270043544021925,1.6943739176829842,4.589420312500155,2.732704897527193,1.8252025737788558,1.5247008689024906
2024-06-19,33.862860762970584,21.346373884670335,17.606650859238922,12.548901450718256,2.733514067890309,1.5986814623328052,4.603000516444191,2.7392282189519483,1.4245742637250347,1.5362145130576108
2024-06-20,33.87996764493815,21.336942588672912,17.616091568129683,12.555630187855273,2.7288915030998093,1.59599348413437,4.605599954709763,2.7435856726439867,1.42533812228193,1.5119592735341234
2024-06-21,33.87181555335646,21.262757950702117,17.650050139772617,12.576833929346778,2.7413915219604963,1.6477955453646793,4.6146930680386635,2.7482189949457867,1.371273025070644,1.5151702714417545
2024-06-24,33.97709179108268,21.382409826414385,17.731507020909312,12.632994592716853,2.7372509954301143,1.655946295714889,4.64851079488549,2.779118771136565,0.9200225395568836,1.5351473721528277
2024-06-25,33.99050045881049,21.52040307944593,17.742781869934156,12.64102747489639,2.723921115345815,1.752709532185533,4.65146662133278,2.75312464775412,0.8196094114856188,1.4044557888091698
2024-06-26,33.86236152014475,21.499443585309944,17.755970881844707,12.656081938192754,2.714988526249149,1.7547968705268087,4.6570061499560795,2.7508445353460798,0.9291422127409616,1.4193637796887684
2024-06-27,33.97751363618088,21.454551227516678,17.777994989701885,12.671780258240181,2.7220666444760657,1.7580336261550908,4.649530783813675,2.7743993755322096,0.7511294055616107,1.4630000528217229
2024-06-28,34.02675085616495,21.363341390862704,17.777963891790662,12.671758092304275,2.7206041861606,1.775257876498893,4.649522650686422,2.7743945224525723,0.7751562352780907,1.465250297800826
2024-07-02,33.860092780590065,21.212052381594354,17.67113849403098,12.569270878176308,2.709393583597115,1.7645905903047427,4.622111179853984,2.7423121303328606,1.391670124754008,1.4573678567655877
2024-07-03,33.783047164937294,21.350393207054914,17.650910938795075,12.554883258439798,2.7036608157066184,1.7546764733037024,4.616820405338886,2.7404888065774764,1.3900771269781076,1.4550418028681316
2024-07-04,33.80533991887434,21.365199010969,17.649773063107148,12.554073900980905,2.7034865227241616,1.6230010094568437,4.616522779470567,2.7357074572901388,1.5173398674282008,1.4295564696986942
2024-07-05,33.75894543230322,21.323625745131526,17.6431981266341,12.545095683479776,2.7015530873944167,1.6218402981066964,4.613221210120257,2.7337509787187413,1.631024144811004,1.4277452933002563
2024-07-08,33.818682082231284,21.328984278848687,17.67214677320402,12.5656794539799,2.7059857477860034,1.624501384903192,4.620790501662646,2.7450840352710038,1.6430498621588827,1.275095879954386
2024-07-09,33.9014530422482,21.7054493592343,17.63497301850652,12.537752466486769,2.6995775711742365,1.620890960968305,4.612754533403383,2.7442387895480405,1.2920650378759349,1.2508452205543112
2024-07-10,34.00782888262312,21.61442937325598,17.638217530285473,12.540059183118338,2.7005999058760293,1.594906079539176,4.6188598148146705,2.744743679182269,1.2782412979837403,1.2621142533211964
2024-07-11,33.95050415009687,21.695820125708728,17.63868112942881,12.540388783356274,2.698568184949417,1.5949479997100162,4.618192702345585,2.744815821439057,1.2554080007730377,1.2626731021922082
2024-07-12,33.8708386263416,21.69906751311692,17.668076633694188,12.561287797815782,2.7030654470751396,1.5976060386180557,4.625889088616417,2.7546556748068394,1.2506550106776015,1.2688581692374619
2024-07-15,33.804537245225994,21.648804226855837,17.667342924146045,12.560766160006228,2.7121674693703066,1.6239978226934713,4.625696987401139,2.7516453665130025,1.340053662876476,1.264988134911498
2024-07-16,33.71492573188583,21.566970162842328,17.648203558957697,12.547158845560928,2.71817063915127,1.622238515279387,4.62318419049833,2.7778552107072736,1.5009761808711677,1.2803169642457977
2024-07-17,33.74919651034873,21.62600783190273,17.657328075579468,12.553646007784542,2.719575994268287,1.584399237069638,4.63346795210978,2.778633634767481,1.4311056464898126,1.2666391096795278
2024-07-18,33.7894504301354,21.680434596835,17.654780604975983,12.556138200065464,2.739853490816691,1.5847137773670206,4.631887708209806,2.7558948939162575,1.3556142242325355,1.251232073445841
2024-07-19,33.77187751513922,21.692232394453338,17.658294651035252,12.56144607686331,2.7410117135553778,1.5853836860090005,4.63371411405624,2.757059897863463,1.3430064748256367,1.2559734761991646
2024-07-22,33.75725594640563,21.717857247280232,17.66703921562946,12.567666630930766,2.694955363928006,1.5890662893938918,4.636008775753885,2.7594788599316873,1.3540762238865611,1.2565954468598812
2024-07-23,33.80317011714677,21.777865983110132,17.6786533717424,12.575928504380274,2.679594124944983,1.5924831723630826,4.640110778137563,2.7612929170511875,1.2337430922274943,1.2571579388961092
2024-07-24,33.76123879830977,21.621087613329188,17.670295661184,12.56998314371096,2.7033558510392597,1.630458661366493,4.637390216103043,2.7586702052502536,1.3912196994123331,1.2563001502947029
2024-07-25,33.78312603607743,21.656106827221105,17.677267985515062,12.57494299277033,2.712461181948388,1.631102005813774,4.639220032041402,2.7623943390424914,1.3075052071897622,1.2558733923802567
2024-07-26,33.7561350782561,21.761769924301024,17.66961659899153,12.570437189300987,2.6601130702545706,1.6305175558420426,4.633342242667851,2.761404528909459,1.3026894907680497,1.2539743207083838
2024-07-29,33.84659302066507,21.770315947688808,17.64397947095249,12.552198541850808,2.6562534698496396,1.64130608141582,4.614386182048191,2.741612839768762,1.2986947147331844,1.2346597310272334
2024-07-30,33.817373799725765,21.808941987486904,17.675391147451062,12.574545291947159,2.660982412933625,1.6442281079206373,4.622601199880682,2.7430675497225203,1.218909791574912,1.2339587113567296
2024-07-31,33.76596729578537,21.805782491433064,17.664078442061026,12.566497259226706,2.6592793156819448,1.643175759600662,4.618589075781938,2.7418386860306216,1.2203684311099214,1.3144232432887433
2024-08-01,33.626089107792204,21.821023525119678,17.59856150286008,12.520997373857195,2.6491563041106794,1.6375694881362253,4.602306163423061,2.732483939956886,1.4677507297536714,1.3440618649903204
2024-08-02,33.89720957478037,21.465215097081366,17.59820946321714,12.581957748112277,2.6494941202274984,1.6370483915808172,4.591657545628536,2.713771028196149,1.4702406903405254,1.3951963408353245
2024-08-05,33.94983533262143,21.37781898735389,17.637272657780034,12.609886240753754,2.654967905566009,1.6406821896648125,4.601849765038469,2.718216942677236,1.4628533130084904,1.3466166655358733
2024-08-06,33.863231653759236,21.396147062515393,17.61998858569144,12.597528877626068,2.6502642841964894,1.6390743634554623,4.597340071015867,2.715553160214875,1.6081531562103801,1.3127187853147857
2024-08-07,33.903245945386075,21.442918166726745,17.61006793329165,12.65765645464029,2.646146297915397,1.638151508883896,4.594751612312481,2.7096916457558446,1.498651032024643,1.2987194030629785
2024-08-08,33.813476962584296,21.58463522906447,17.584549752110277,12.639314653122852,2.6475558376236776,1.6357777163940208,4.588486804888495,2.7015699310953494,1.5074023435630806,1.2972307695534762
2024-08-09,33.70644509245124,21.480400817670866,17.503778390289266,12.581258309832375,2.6353947818379666,1.6282640754050752,4.567410443357879,2.6891607716078805,1.90552285398426,1.3023644635631895
2024-08-12,33.663619893405006,21.39885555703657,17.588311699125462,12.642018642289681,2.646810965236678,1.636127666161541,4.589468441864318,2.7014922525511054,1.8782719549843956,1.2550229273452398
2024-08-13,34.28470816603349,21.654273770594244,17.62458125353611,12.394388317743006,2.6670045495163928,1.5737320656936031,4.606311862140122,2.711116546443288,1.3803221061670508,1.1035613621326947
2024-08-14,34.266446769006556,21.52061299209845,17.616875111396517,12.383803302232117,2.651609836714287,1.5726504130374204,4.602115653625822,2.712211639447659,1.593747870119626,1.0799264123215446
2024-08-15,34.187231843428656,21.58702553512692,17.62344026782603,12.388418286748804,2.656534573751544,1.4813829406139563,4.6038306915642595,2.7158467670886557,1.6565397700375744,1.0997493238135974
2024-08-16,34.221701947811496,21.545160559840205,17.573290135877052,12.355005032037427,2.6493695374807484,1.4771257178099577,4.591413531924935,2.713756374847581,1.650108874801255,1.2230682875693444
2024-08-19,34.1111154281858,21.625053266708886,17.57908738274648,12.359080820560232,2.6192181991857066,1.5771035414755619,4.59266637461831,2.717269787017993,1.628529675460827,1.1908755240402122
2024-08-20,34.044172978470385,21.719368513629238,17.5750573330094,12.352935819583339,2.617915909911417,1.5763193971735918,4.590382876373713,2.715918745970674,1.6172524809761386,1.1906759449021118
2024-08-21,33.86955153934778,21.829516979506344,17.604056844344253,12.373318632312257,2.6223666298844073,1.5789203839788997,4.597957182262587,2.7205311743410427,1.6108779098268289,1.1929027241955954
2024-08-22,33.856694662395746,21.83109058856702,17.5716725401036,12.350556758807846,2.7167028217954505,1.5799403620250247,4.589498811240925,2.7202359627438866,1.551822274219303,1.2317852181012041
2024-08-23,34.10996158757945,21.947536691681762,17.67305850960402,12.42551789745486,2.7331917251594313,1.5913723099951422,4.617354564097117,2.736746310345052,0.9267885958525667,1.2384718082305926
2024-08-26,34.11111743837118,21.958292912349503,17.684653851087834,12.429967645324806,2.7088919061838443,1.6301234395190056,4.620193036857728,2.740886203160384,0.87116522990495,1.244708337240766
2024-08-27,34.175281652948016,21.866309188951107,17.679183931317148,12.427973502512652,2.721621149673351,1.7878278987393204,4.619451818135515,2.732284906452204,0.8009770343318364,1.1890889169388494
2024-08-28,34.46748804405802,21.464599436140446,17.667090328389495,12.419472036759553,2.7329142273901432,1.978534632321971,4.616291841054616,2.7198920011867442,0.7880635816245601,1.1456538710744515
2024-08-29,34.42676772853275,21.278251387321507,17.631477771072763,12.396283443750724,2.7278115599370167,2.253332617576313,4.604915333712336,2.7156014636548296,0.8073379947560766,1.1582206996856808
2024-08-30,34.41332599500343,21.312517196420195,17.636164775072043,12.397732234816605,2.728130367508284,2.2535959713613094,4.605453524067929,2.705150768321386,0.7900983749875687,1.1578307924412456
2024-09-02,34.44481350118175,21.29003611640023,17.6516803604383,12.410117740666728,2.7177108887548216,2.0192388083596993,4.610054435789883,2.718369186283105,0.9223368811416314,1.2156420809838566
2024-09-03,34.32831621887748,20.95908560063071,17.566360362069698,12.353812887038048,2.7592919554969626,1.9616619614180517,4.5891385633016775,2.702110328538669,1.5704879828059422,1.20973413982276
2024-09-04,34.17379538105176,21.03642934136249,17.59318002365499,12.372674226216414,2.7669121063098543,1.9646569534861626,4.596145088313058,2.7062358094626515,1.5770794276933762,1.2128916424492417
2024-09-05,34.17989882057703,20.988479369752604,17.564716408961758,12.359101206259274,2.763876759823561,1.9625016936327917,4.591103044219034,2.702350664133145,1.6953927297171516,1.192579302923652
2024-09-09,34.5724509715846,21.191711645310143,17.591566594512855,12.381777370632985,2.1911053434694026,1.9661024417977118,4.599526683248272,2.7073088683611557,1.540337695567754,1.2581123855151173
2024-09-10,34.49087776639595,21.191232172208142,17.563451399118893,12.361988565114748,2.187603474859269,1.9629601773485106,4.59217562723376,2.7029819928997325,1.6923293919876192,1.2543994328333787
2024-09-11,34.40613128212366,21.207102993979777,17.604243851663668,12.392917630691528,2.19307674730031,1.9678714037042078,4.606552890730407,2.682441179781605,1.6808114737020738,1.2588505463227597
2024-09-12,34.382337978977226,21.146435571981932,17.652107849637957,12.425686079235787,2.1988755208166895,1.9730747056832594,4.618733201764871,2.6883493682286854,1.6759111524882404,1.2384885711853486
2024-09-13,34.31402752105155,21.082752737096545,17.65225840087208,12.429499028389971,2.199550268311821,1.973680163883491,4.633315954942573,2.688647697889842,1.783976597100442,1.2422916304616858
2024-09-16,34.58939547521598,21.213014271611268,17.724894505845956,12.476922121327858,2.181511001391611,1.9838536125718107,4.145097577962592,2.6981129332595017,1.7179647326402152,1.26923376817321
2024-09-17,34.41534809488614,21.15311119838944,17.730070522268246,12.480565627007305,2.19536758312875,2.0108720122687886,4.146308027656859,2.6989008350914214,1.9203419735791674,1.2491141257238854
2024-09-19,34.296520733197084,21.080074935955313,17.668853140508414,12.437473437971308,2.1877875424700988,1.9512334109747322,4.131991890498571,2.689582223383352,2.306938827831534,1.249543857209595
2024-09-20,34.299096293375925,21.08165798287702,17.67808494552999,12.438407452869246,2.1861073547103036,1.9513799424293956,4.132302190014235,2.6950541558721883,2.2895894766661997,1.2483202056555038
2024-09-23,34.115606434344855,21.040151759710305,17.7025782311559,12.455641076726884,2.1851783021787816,1.9540836123371867,4.138027564575137,2.6987881989781286,2.45831186908817,1.2516329509046493
2024-09-24,34.28462870292482,21.025443566421522,17.723792397702727,12.47893761264518,2.1892653728073426,1.957738452644622,3.9504078850664817,2.7038359051400254,2.428803874016326,1.2571462306309533
2024-09-25,34.20481385706308,21.052595715191146,17.73497411618181,12.486810417977786,2.161019971664609,1.9589735652966966,3.9529001478879575,2.7399297173904014,2.440388051711949,1.267594439634563
2024-09-26,33.86794392189476,20.84507403942869,17.771088292635067,12.512610885442921,2.1874858867000144,1.9630212309570745,3.959477282095194,2.749169448117175,2.6064602118297415,1.5376688008993622
2024-09-27,33.803167772385564,20.524230626175676,17.844928412403952,12.5567353362748,2.211160094393452,2.087783552856349,3.973439976392433,2.7367857537816604,2.7539228180185877,1.5078456573175236
2024-09-30,33.60877532301977,20.321510428596355,17.932517846269995,12.627215045372333,2.2642307222263307,2.1013745565524973,3.9960099979937427,2.7350272265948403,3.1471398825602397,1.2661989708138957
2024-10-02,33.99225636638171,19.522712634775814,17.93156751200322,12.638611708169456,2.4752444590102702,2.1062162743278448,3.9980101542684126,2.769624379094565,3.262537732400555,1.3032187795681567
2024-10-03,34.818904762560535,18.443553934132403,17.787799115756105,12.57869324290026,2.9278326806819965,2.2645063976345012,3.9838524166503624,2.541053252077045,2.9972964856167645,1.6565077119900322
2024-10-04,34.72757897617683,18.395178717329035,17.01505860432933,12.141729546571556,3.680124339815216,2.31065790681122,3.9901467997691156,2.3673515581938522,3.4208858563353886,1.951287694668455
2024-10-07,34.88793850241197,18.480121066640084,15.595369749323536,12.197795706527566,4.709840592578821,2.3178567259972507,4.052493011572188,2.3634647607350776,3.273843511997136,2.1212763722163728
2024-10-08,35.11632855085045,18.60109914464452,14.565237492898362,12.274959776226636,5.074455202952868,2.3592330254687424,4.099581256846179,2.523253362648974,3.2209927133393186,2.1648594741239533
2024-10-09,35.14820534959465,18.6179842667038,14.383710559086305,10.988630767704025,6.125431278842465,1.8689890580470065,4.210898506860769,2.592118781268248,3.145434530227985,2.918596901664751
2024-10-10,33.69791365200935,19.95970564309764,14.489258811259734,10.966296337038054,5.934705227270438,1.8707321486245592,4.240925081011876,2.6648536960264115,3.2857263144233104,2.8898830892386314
2024-10-14,34.24992973902753,20.442465003220924,14.037645175945219,10.828619490806712,5.541110956764027,1.897242443974749,4.22589127949314,2.6909516112010916,3.1125922096348444,2.9735520899317645
