date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,CLSA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CMB WING LUNG BANK LTD,TOTAL_CCASS_PCT
2024-06-07,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.016176649007158164,0.6346807133902213,0.024264973510737253,0.0020220811258947705,0.0032858818295790023,90.17125055607231
2024-06-12,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.06698143729526429,0.620273385368221,0.09781817446515954,0.0017693209851579244,0.032100537873579485,90.30976311319611
2024-06-13,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.08796052897642254,0.5762931208800097,0.08391636672463298,0.0015165608444210783,0.03867230153273749,90.27917913616695
2024-06-14,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.14255671937558134,0.5047620010514822,0.07127835968779067,0.0020220811258947705,0.01390180774052655,90.22534122619
2024-06-17,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.09579609333926477,0.524730052169693,0.05459619039915881,0.0020220811258947705,0.014912848303473935,90.1828775225462
2024-06-18,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.08821328911715938,0.47544182472600804,0.059398633073158895,0.0015165608444210783,0.011626966473894933,90.12701753144337
2024-06-19,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.06243175476200105,0.5072896024588506,0.03841954139200065,0.0007582804222105392,0.006319003518421159,90.1060384397622
2024-06-20,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.05333238969547459,0.5942390908723257,0.04423302462894811,0.003791402111052695,0.012890767177579164,90.1993069316941
2024-06-21,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.05914587293242205,0.7494338172847494,0.0452440651918955,0.0005055202814736926,0.00909936506652647,90.35424889796579
2024-06-24,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.05990415335463259,0.7284547256035911,0.04322198406600073,0.0005055202814736926,0.00909936506652647,90.33200600558095
2024-06-25,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.06217899462126421,0.7299712864480122,0.04423302462894811,0.0005055202814736926,0.010868686051684394,90.3385777692401
2024-06-26,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.06217899462126421,0.8930015772232782,0.04751890645852712,0.0002527601407368463,0.010868686051684394,90.50464118170422
2024-06-27,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.06091519391757997,0.7671270271363286,0.049288227443685044,0.0002527601407368463,0.010868686051684394,90.37927215189873
2024-06-28,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.058134832369474664,0.7683908278400129,0.049288227443685044,0.0002527601407368463,0.012385246896105474,90.37927215189873
2024-07-02,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.061673474339790514,0.7701601488251709,0.052321349132527194,0.0002527601407368463,0.02932017632547418,90.40454816597241
2024-07-03,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.04676062603631658,0.6569236057750637,0.055859991102843044,0.0002527601407368463,0.05965139321389574,90.31026863347758
2024-07-04,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.04044162251789542,0.6574291260565375,0.05965139321389574,0.0005055202814736926,0.08922432968010677,90.33807224895862
2024-07-05,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.029067416184737332,0.6278561895903263,0.06647591701379059,0.0005055202814736926,0.09680713390221216,90.31153243418126
2024-07-08,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03184777773284264,0.630131030856958,0.0626845149027379,0.0005055202814736926,0.08518016742831723,90.30116926841106
2024-07-09,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.0278036154810531,0.6197678650867473,0.05712379180652728,0.0005055202814736926,0.08265256602094875,90.27867361588548
2024-07-10,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.021990132244105634,0.6121850608646419,0.059398633073158895,0.0005055202814736926,0.08214704573947507,90.26704664941157
2024-07-11,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02375945322926356,0.607129858049905,0.05358514983621143,0.0005055202814736926,0.08846604925789622,90.26426628786346
2024-07-12,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02375945322926356,0.5982832531241153,0.05307962955473773,0.0005055202814736926,0.09175193108747523,90.25820004448578
2024-07-15,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02375945322926356,0.5990415335463258,0.051563068710316656,0.0005055202814736926,0.09276297165042262,90.25845280462651
2024-07-16,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03665022040684272,0.5980304929833785,0.04246370364379019,0.0005055202814736926,0.08720224855421199,90.25567244307841
2024-07-17,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03665022040684272,0.5975249727019047,0.04195818336231649,0.0005055202814736926,0.08871880939863308,90.25617796335989
2024-07-18,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03639746026610588,0.5972722125611679,0.04195818336231649,0.0005055202814736926,0.08871880939863308,90.25567244307841
2024-07-19,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03639746026610588,0.5949973712945363,0.039936102236421724,0.0005055202814736926,0.08720224855421199,90.24985895984146
2024-07-22,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03639746026610588,0.5927225300279046,0.03690298054757957,0.0005055202814736926,0.08720224855421199,90.24455099688599
2024-07-23,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03639746026610588,0.5879200873539046,0.029572936466211026,0.0005055202814736926,0.09099365066526469,90.23620991224168
2024-07-24,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03386985885873741,0.5866562866502204,0.029067416184737332,0.0005055202814736926,0.08871880939863308,90.22963814858252
2024-07-26,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03386985885873741,0.5833704048206414,0.02881465604400049,0.0005055202814736926,0.08871880939863308,90.2260995066122
2024-07-29,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03285881829579003,0.580590043272536,0.030583977029158414,0.0005055202814736926,0.08871880939863308,90.22407742548631
2024-07-30,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03184777773284264,0.5778096817244308,0.02982569660694787,0.0005055202814736926,0.07835564362842237,90.20916457718283
2024-07-31,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03285881829579003,0.5719961984874834,0.030078456747684716,0.0005055202814736926,0.07936668419136976,90.20562593521252
2024-08-01,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.035639179843895336,0.5664354753912727,0.027298095199579406,0.0005055202814736926,0.08442188700610669,90.20512041493105
2024-08-02,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.034122618999474254,0.5585999110284304,0.0278036154810531,0.0005055202814736926,0.0861912079912646,90.19804313099041
2024-08-05,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.04018886237715857,0.5616330327172726,0.03892506167347434,0.0005055202814736926,0.08972984996158045,90.22180258421967
2024-08-06,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.037914021110526955,0.5601164718728515,0.03614470012536903,0.0005055202814736926,0.08972984996158045,90.21523082056052
2024-08-07,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03639746026610588,0.40795486714927004,0.035639179843895336,0.0005055202814736926,0.08972984996158045,90.06104713471105
2024-08-08,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03690298054757957,0.3556335180167428,0.03639746026610588,0.0005055202814736926,0.08972984996158045,90.0099895862822
2024-08-09,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03690298054757957,0.35361143689084806,0.03639746026610588,0.0005055202814736926,0.08972984996158045,90.0079675051563
2024-08-12,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.03690298054757957,0.3505783152020059,0.034375379140211104,0.0005055202814736926,0.09200469122821207,90.0051871436082
2024-08-13,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02375945322926356,0.3483034739353743,0.03690298054757957,0.0005055202814736926,0.09200469122821207,89.99229637643063
2024-08-14,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02375945322926356,0.34527035224653213,0.03513365956242165,0.0005055202814736926,0.09200469122821207,89.98749393375662
2024-08-15,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02274841266631617,0.34400655154284787,0.03513365956242165,0.0005055202814736926,0.09200469122821207,89.98521909248998
2024-08-16,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.02274841266631617,0.3447648319650584,0.03285881829579003,0.0005055202814736926,0.09175193108747523,89.98344977150484
2024-08-19,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.021231851821895097,0.33794030816516357,0.03235329801431633,0.0005055202814736926,0.09175193108747523,89.97460316657904
2024-08-20,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.018957010555263477,0.33794030816516357,0.03235329801431633,0.0005055202814736926,0.09200469122821207,89.97258108545316
2024-08-21,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.01870425041452663,0.33465442633558456,0.03235329801431633,0.0005055202814736926,0.09200469122821207,89.96904244348283
2024-08-22,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.018451490273789783,0.33111578436526873,0.03235329801431633,0.0005055202814736926,0.09200469122821207,89.96525104137177
2024-08-23,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.018451490273789783,0.3326323452096898,0.03235329801431633,0.0005055202814736926,0.09200469122821207,89.96676760221621
2024-08-26,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.018451490273789783,0.33313786549116353,0.03235329801431633,0.0005055202814736926,0.09503781291705424,89.97030624418652
2024-08-27,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.018451490273789783,0.33212682492821616,0.03235329801431633,0.0005055202814736926,0.09503781291705424,89.96929520362357
2024-08-28,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.018451490273789783,0.3318740647874793,0.03235329801431633,0.0005055202814736926,0.09529057305779108,89.96929520362357
2024-08-29,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.019715290977474015,0.33212682492821616,0.03184777773284264,0.0005055202814736926,0.09554333319852792,89.97055900432726
2024-08-30,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.019209770696000324,0.32530230112832126,0.03184777773284264,0.0005055202814736926,0.09655437376147531,89.96424000080884
2024-09-02,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.01870425041452663,0.30634529057305776,0.02856189590326364,0.0005055202814736926,0.0834108464431593,89.9283480608242
2024-09-03,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.01794596999231609,0.2866299995955838,0.023506693088526712,0.0005055202814736926,0.08543292756905407,89.90484136773567
2024-09-04,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.016429409147895015,0.28182755692158373,0.02300117280705302,0.0005055202814736926,0.08796052897642254,89.90054444534314
2024-09-05,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.016429409147895015,0.27677235410684675,0.023253932947789865,0.0005055202814736926,0.08796052897642254,89.89574200266914
2024-09-09,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.012385246896105474,0.27677235410684675,0.023253932947789865,0.0005055202814736926,0.08796052897642254,89.89169784041736
2024-09-10,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.011374206333158086,0.2765195939661099,0.023253932947789865,0.0005055202814736926,0.08796052897642254,89.89043403971367
2024-09-11,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.011374206333158086,0.27727787438832047,0.02300117280705302,0.0005055202814736926,0.08796052897642254,89.89093955999515
2024-09-12,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.011374206333158086,0.2775306345290573,0.02224289238484248,0.0005055202814736926,0.08796052897642254,89.89043403971367
2024-09-13,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.011374206333158086,0.27702511424758364,0.02224289238484248,0.0005055202814736926,0.08796052897642254,89.8899285194322
2024-09-16,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.011374206333158086,0.27727787438832047,0.02224289238484248,0.0005055202814736926,0.08796052897642254,89.89018127957293
2024-09-17,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.011374206333158086,0.27677235410684675,0.02224289238484248,0.0005055202814736926,0.08796052897642254,89.88967575929146
2024-09-19,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.010363165770210701,0.27020059044768874,0.019715290977474015,0.0005055202814736926,0.08796052897642254,89.87956535366199
2024-09-20,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.01390180774052655,0.2732337121365309,0.016176649007158164,0.0005055202814736926,0.08770776883568568,89.88234571521009
2024-09-23,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.015671128725684474,0.27727787438832047,0.012132486755368627,0.0005055202814736926,0.08366360658389614,89.88007087394347
2024-09-24,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.015418368584947629,0.27500303312168883,0.012132486755368627,0.0005055202814736926,0.08290532616168561,89.87678499211388
2024-09-25,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.014912848303473935,0.27222267157358354,0.01187972661463178,0.0005055202814736926,0.08290532616168561,89.87324635014356
2024-09-26,85.40419430177538,0.0,0.0,0.03614470012536903,4.050481255307963,0.014407328022000244,0.2651453876329518,0.012638007036842319,0.0005055202814736926,0.07860840376915922,89.86212490395114
2024-09-27,85.40419430177538,0.0,0.0,0.04044162251789542,4.050481255307963,0.01516560844421078,0.26438710721074127,0.014912848303473935,0.0005055202814736926,0.07860840376915922,89.86869666761031
2024-09-30,85.40419430177538,0.0,0.0,0.04044162251789542,4.050481255307963,0.01516560844421078,0.26539814777368864,0.014912848303473935,0.0005055202814736926,0.07860840376915922,89.86970770817325
2024-10-02,85.40419430177538,0.0,0.0,0.04044162251789542,4.050481255307963,0.01466008816273709,0.2633760666477939,0.014912848303473935,0.0005055202814736926,0.07860840376915922,89.86718010676589
2024-10-03,85.40419430177538,0.0,0.0,0.04044162251789542,4.050481255307963,0.013649047599789703,0.26539814777368864,0.014912848303473935,0.0005055202814736926,0.07734460306547498,89.86692734662515
2024-10-04,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.01112144619242124,0.26135398552189915,0.014912848303473935,0.0005055202814736926,0.06799247785821166,89.88638987746188
2024-10-07,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012638007036842319,0.2608484652404255,0.01466008816273709,0.0005055202814736926,0.060409673636106276,89.87956535366199
2024-10-08,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012638007036842319,0.261606745662636,0.014407328022000244,0.0005055202814736926,0.052321349132527194,89.87198254943989
2024-10-09,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.01466008816273709,0.2317810490556881,0.014407328022000244,0.0005055202814736926,0.04044162251789542,89.8322992073442
2024-10-10,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012638007036842319,0.2034719132931613,0.013396287459052858,0.0005055202814736926,0.04398026448821127,89.80449559186314
2024-10-14,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012638007036842319,0.17819589921947668,0.01314352731831601,0.0005055202814736926,0.03715574068831642,89.77214229384883
2024-10-15,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012638007036842319,0.17794313907873985,0.01314352731831601,0.0005055202814736926,0.03715574068831642,89.77188953370809
2024-10-16,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012638007036842319,0.17693209851579245,0.01314352731831601,0.0005055202814736926,0.04069438265863227,89.77441713511546
2024-10-17,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012132486755368627,0.17693209851579245,0.01314352731831601,0.0005055202814736926,0.03614470012536903,89.76936193230073
2024-10-18,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012132486755368627,0.17667933837505562,0.007077283940631698,0.0005055202814736926,0.03614470012536903,89.7630429287823
2024-10-21,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.012132486755368627,0.17642657823431876,0.007077283940631698,0.0005055202814736926,0.03614470012536903,89.76279016864157
2024-10-22,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008593844785052776,0.17592105795284507,0.007077283940631698,0.0005055202814736926,0.02502325393294779,89.74762456019735
2024-10-23,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008593844785052776,0.17592105795284507,0.007077283940631698,0.0005055202814736926,0.018451490273789783,89.7410527965382
2024-10-24,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008593844785052776,0.17693209851579245,0.007077283940631698,0.0005055202814736926,0.017693209851579246,89.74130555667892
2024-10-25,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.007077283940631698,0.1771848586565293,0.009352125207263315,0.0005055202814736926,0.0015165608444210783,89.72613994823472
2024-10-28,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.007077283940631698,0.17592105795284507,0.011626966473894933,0.0002527601407368463,0.0012638007036842318,89.7266454685162
2024-10-29,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.00909936506652647,0.1946253083673717,0.011626966473894933,0.0002527601407368463,0.0010110405629473853,89.74711903991587
2024-10-30,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.19058114611558216,0.010110405629473854,0.0002527601407368463,0.0030331216888421567,89.74332763780482
2024-10-31,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.18678974400452947,0.011626966473894933,0.0002527601407368463,0.0030331216888421567,89.7410527965382
2024-11-01,85.40419430177538,0.0,0.0,0.07582804222105391,4.050481255307963,0.008846604925789623,0.18754802442674,0.010363165770210701,0.0002527601407368463,0.0030331216888421567,89.74054727625672
