date,EVERBRIGHT SECURITIES INVESTMENT,CELESTIAL SECURITIES LTD,J.P. MORGAN BROKING (HONG KONG) LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-09-05,100.0,0.0,0.0,0.0,0.0
2024-09-09,99.21104536489152,0.0,0.7889546351084813,0.0,0.0
2024-09-10,99.21104536489152,0.0,0.7889546351084813,0.0,0.0
2024-10-08,99.1332611050921,0.0,0.8667388949079089,0.0,0.0
2024-11-13,98.92904953145917,0.0,1.07095046854083,0.0,0.0
2024-11-15,98.60383944153578,0.0,1.3961605584642234,0.0,0.0
2024-12-23,94.48160535117057,4.1806020066889635,1.3377926421404682,0.0,0.0
2025-03-06,94.48160535117057,4.1806020066889635,1.3377926421404682,0.0,0.0
