date,CHEONG LEE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CORE PACIFIC - YAMAICHI INTERNATIONAL,HANG SENG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIEF SECURITIES LTD
2024-10-02,90.92942924131513,3.719148783849086,1.8756823510461225,0.0,1.1526139638107853,0.9485798149374475,0.7803411307787304,0.5942047142627029
2024-10-03,90.95221897993162,3.737983136110564,1.8331871318856405,0.0,1.1529028446624536,0.9488175584954976,0.7805367084981829,0.5943536404160475
2024-10-04,90.98805451582284,3.7466196249798522,1.7873453086662967,0.0,1.153357092967029,0.9491913963859089,0.7808442430646345,0.5945878181134373
2024-10-07,90.9913136921286,3.746753828243933,1.7874093310647443,0.0,1.153398406017731,0.9492253962568281,0.7772902301423839,0.5946091161457867
2024-10-08,90.95547558945164,3.7506489786418893,1.8207207691068266,0.0,1.1529441251767907,0.9488515315895948,0.776984084358272,0.5943749216749915
2024-10-09,90.96198950817323,3.750917587237928,1.8136895063828262,0.0,1.1530266950745707,0.9489194850768983,0.7770397292893847,0.5944174887651514
2024-10-10,90.92780183985396,3.797830833661452,1.7986899094390951,0.0,1.1525933350037585,0.9485628378136521,0.7803271646919855,0.5941940795360992
2024-10-15,90.93593942973742,3.798170720793284,1.7899013764341585,0.0,1.152696486423598,0.9486477295101039,0.7803970001252931,0.5942472569761407
2024-10-16,90.9799075964328,3.760610293327603,1.9250743168224633,0.0,1.1532538232871317,0.9491064073636332,0.637512983059346,0.5945345797070306
2024-10-23,90.97664923716067,3.7622663133013394,1.9267960747797437,0.0,1.1532125205930808,0.9490724160160446,0.6374901511353055,0.5945132870138242
2024-10-25,90.97664923716067,3.764057015973068,1.9285867774514718,0.0,1.1532125205930808,0.9490724160160446,0.6339087457918487,0.5945132870138242
2024-10-30,90.97827838762245,3.7569614812957757,1.9339935175402465,0.0,1.1532331715702953,0.9490894113854915,0.6339200974159698,0.5945239331697796
2024-11-05,90.92942924131513,3.7549442485637066,1.9436937340039016,0.0,1.1526139638107853,0.9485798149374475,0.6335797254487857,0.6371592719202477
2024-11-06,90.94570646044788,3.7556164187386996,1.9440416733795176,0.0,1.1528202925012978,0.9487496196051054,0.6336931421513345,0.6193723931761631
2024-11-07,91.00109262211396,3.757903598488241,1.941643232012037,0.0,1.1212810546490175,0.94932741048559,0.6340790628526393,0.5946730193985205
2024-11-11,91.00435273254877,3.7580382252315183,1.9381302953767892,0.0,1.1213212244971071,0.9493614201013847,0.6341017787092267,0.594694323535207
2024-11-21,91.00272264813356,3.759762126531489,1.9345131475245396,0.0,1.1213011392132979,0.9493444149888945,0.634090420577488,0.5982661030307372
2024-12-04,91.04186079850906,3.763171098845961,1.890545480610709,0.0,1.1217833847036054,0.9497527058992187,0.6343631280911762,0.5985234033402623
2024-12-11,91.04186079850906,3.766755071321052,1.8869615081356175,0.0,1.1217833847036054,0.9497527058992187,0.6343631280911762,0.5985234033402623
2024-12-13,91.05165059679558,3.7599913975411305,1.8871644144951434,0.0,1.121904010896448,0.9498548335065773,0.6344313416251478,0.5950034051399692
2024-12-19,91.05001881754153,3.759924012975143,1.888922740550906,0.0,1.1218839047294755,0.9498378107134535,0.6344199716840804,0.5949927418054087
2024-12-23,91.00598287536273,3.758105542220471,1.8772614910615124,0.0,1.1804535521083366,0.9493784258230932,0.6341131372478773,0.5947049761759754
2024-12-27,91.00598287536273,3.7616881023179163,1.8736789309640667,0.0,1.1804535521083366,0.9493784258230932,0.6341131372478773,0.5947049761759754
2025-01-02,91.04022937012812,3.763103664546188,1.8367529791237343,0.0,1.1808977690171132,0.9497356867664187,0.6343517605949288,0.5949287698234925
2025-01-03,91.05001881754153,3.772469040663811,1.8261976021075648,0.0,1.1720640154841484,0.9498378107134535,0.6344199716840804,0.5949927418054087
2025-01-08,91.0581782987418,3.772807111875829,1.817399720400043,0.0,1.1721690504355307,0.9499229307810876,0.6344768254651038,0.5950460623006057
2025-01-09,91.05981037047658,3.774667072930296,1.8156399548330437,0.0,1.1703977201441043,0.9499399566253831,0.6344881974441238,0.5950567275464664
2025-01-10,91.04675543449042,3.7741259117220123,1.8297163133277183,0.0,1.170229924194907,0.9498037669575814,0.6343972330244978,0.5949714162828623
2025-01-13,91.05001881754153,3.7742611874764784,1.8261976021075648,0.0,1.1702718686714817,0.9498378107134535,0.6344199716840804,0.5949927418054087
2025-01-21,91.04838709677419,3.774193548387097,1.827956989247312,0.0,1.1702508960573477,0.9498207885304659,0.6344086021505376,0.5949820788530467
2025-01-22,91.04838709677419,3.7777777777777777,1.8243727598566308,0.0,1.1702508960573477,0.9498207885304659,0.6344086021505376,0.5949820788530467
2025-01-23,91.0549143307764,3.778048605634812,1.8173345759552657,0.0,1.1703347910244462,0.9498888809233638,0.6344540827299447,0.5950247329557674
2025-01-27,91.06307468946603,3.778387195067305,1.8085354268609632,0.0,1.1704396766503558,0.9499740101450055,0.6345109426251546,0.5950780591851733
2025-02-03,91.04675543449042,3.7777100768803424,1.8261321481693877,0.0,1.170229924194907,0.9498037669575814,0.6343972330244978,0.5949714162828623
2025-02-04,89.9920290496856,3.733947391727925,1.8049774156407759,1.158444779027544,1.156673456735453,0.9388008148082544,0.6270480914002303,0.5880790009742273
2025-02-10,89.99043502904918,3.7356525435737566,1.8049454442397619,1.1584242596003969,1.1566529686835767,0.9387841859146946,0.6270369845543432,0.5880685843842993
2025-02-25,89.98884106488124,3.7373576350142588,1.804913473971341,1.1584037409001542,1.1566324813574933,0.9387675576102166,0.6270258781019182,0.588058168163381
2025-02-27,89.96653149404119,3.924138053160029,1.641550530360716,1.158116555400117,1.1563457349790158,0.938534823183581,0.6268704290697881,0.5879123798055639
2025-03-04,88.9553809867254,4.319603906356601,1.806982320032748,1.2748289507027155,1.2728796709615797,1.0331182628018947,0.6900450283620203,0.6471608740570359
2025-03-11,88.9519131434809,4.319435510593923,1.8108102839989864,1.2747792526752821,1.2728300489250142,1.0330779876420484,0.6900181275948775,0.6471356450889811
2025-03-21,88.95017932324964,4.321300483393108,1.8107749883050057,1.274754405114611,1.2728052393575549,1.0330578512396695,0.690004677997817,0.6471230313425853
2025-03-24,88.94671188554945,4.321132031341364,1.8146025805948622,1.2747047128990763,1.2727556231240011,1.033017580789771,0.6899777803765641,0.6470978053249133
2025-03-28,88.84973326583857,4.452708227872747,1.7853666134496322,1.2733149020676766,1.2713679373856157,1.0318912814921537,0.6892254974494763,0.6463922744441416
2025-04-02,88.84108474312302,4.452274806782565,1.794926703914965,1.2731909591761248,1.2712441840091888,1.0317908384760643,0.6891584090953337,0.6463293554227422
2025-04-03,88.95364703130483,4.3409613660286155,1.7874546801294295,1.2748041012046314,1.2728548594596703,1.0330981248294413,0.6900315777162683,0.6471482593271217
