date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT
2024-03-13,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2024-03-15,0.0,0.0,68.74653355518579,0.0,0.0,0.0,31.253466444814197,0.0
2024-03-25,0.0,0.0,68.60384668603847,0.0,0.0,0.0,31.396153313961534,0.0
2024-04-08,0.0,2.2679601468274777,64.99737808075511,0.0,0.0,0.0,32.73466177241741,0.0
2024-04-11,0.0,2.2811181434599157,64.79430379746836,0.0,0.0,0.0,32.92457805907173,0.0
2024-04-12,0.0,2.2977819099482004,65.26763182361536,0.0,0.0,0.0,32.43458626643644,0.0
2024-04-15,0.0,2.303595206391478,65.43275632490013,0.0,0.0,0.0,32.26364846870839,0.0
2024-04-16,0.0,2.303901984285524,65.44147023571713,0.0,0.0,0.0,32.254627779997335,0.0
2024-04-22,0.0,2.2977819099482004,65.26763182361536,0.0,0.0,0.0,32.43458626643644,0.0
2024-05-06,0.0,2.5203962703962706,71.5909090909091,0.0,0.0,0.0,25.888694638694638,0.0
2024-06-13,0.0,2.520029133284778,71.58048069919883,0.0,0.0,0.0,25.899490167516387,0.0
2024-06-18,0.0,2.5273922571219867,71.78962746530314,0.0,0.0,0.0,25.682980277574874,0.0
2024-07-05,0.0,2.570093457943925,71.75817757009347,0.0,0.0,0.0,25.671728971962615,0.0
2024-07-17,0.0,2.930883639545057,71.65354330708661,0.0,0.0,0.0,25.41557305336833,0.0
2024-08-21,0.0,2.9261901295676225,71.5387974959965,0.0,0.0,0.0,25.535012374435873,0.0
2024-09-25,49.26077626801892,1.484726156664463,36.29823051666254,0.0,0.0,0.0,12.95626705865407,0.0
2024-10-15,49.42872919577375,1.4897882795910125,36.421988089105646,0.0,0.0,0.0,12.659494435529597,0.0
2024-10-16,50.5780263081648,1.455930926580518,35.594251608043116,0.0,0.0,0.0,12.371791157211566,0.0
2024-10-22,39.833411480810064,1.2005841648324407,29.351594955157285,0.0,0.0,0.0,10.201978873302533,19.412430525897676
2024-10-24,40.94021904828912,1.1784985576584817,28.811651305143176,0.0,0.0,0.0,10.014306151645208,19.055324937264007
2024-10-28,49.678419989185805,1.4300350038418852,34.96115427302996,0.0,0.0,0.0,12.151740231651441,1.778650502290902
2024-10-31,48.529492026182794,1.4626851552010827,35.759377376408565,0.0,0.0,0.0,12.429185298922635,1.8192601432849291
2024-11-01,48.529492026182794,1.2589280191531709,35.759377376408565,0.0,0.0,0.0,12.632942434970545,1.8192601432849291
2024-11-12,39.833411480810064,1.0333386095323993,29.351594955157285,0.0,0.0,0.0,10.369224428602573,19.412430525897676
2024-11-18,31.176180469686805,0.808757015265873,22.972439150384393,21.733591699254585,0.0,0.0,8.115619528910726,15.193412136497614
2024-11-20,31.176180469686805,0.808757015265873,22.97711404642639,21.733591699254585,0.0,0.0,8.110944632868726,15.193412136497614
2024-11-22,31.180553445063435,0.8088704568247861,22.956959208148554,21.73664019525104,0.0,0.0,8.121433430662735,15.19554326404945
2024-12-13,28.267600887594657,0.7333040859449345,20.812272034622126,19.70595777779191,0.0,9.342209279899627,7.362712123042492,13.775943811104257
2025-01-23,28.267600887594657,0.7333040859449345,20.808033282680245,19.70595777779191,0.0,9.342209279899627,7.3669508749843695,13.775943811104257
2025-01-24,28.32643456505903,0.7348303200334708,20.851341277712766,19.538840879502693,0.0,9.361653325744335,7.382283793168627,13.804615838779078
2025-01-27,28.028798567636915,0.7271091945689566,20.56920461399118,19.33353927755607,0.0,9.54488428246301,8.136898269858381,13.659565793925484
2025-02-03,26.929778689501028,0.6985989658312419,19.661724651053856,18.57546383135094,0.0,11.35122365867989,9.65924119230249,13.123969011280556
2025-02-04,26.880931603036817,0.6973317989346544,19.626060861345852,18.54177037629717,0.0,11.467681895775096,9.68605961179176,13.100163852818653
2025-02-07,26.624440820270003,0.6906780422271772,19.438794148000728,18.364849677716848,0.0,12.31243400132147,9.593637777294258,12.975165533169514
2025-02-10,27.43560941809115,0.6830425796109816,19.22389780419578,18.161825816245752,0.0,12.17631974289172,9.48757987748664,12.831724761477977
2025-02-12,26.7749014077452,0.6665934569806399,18.760945329703674,17.724450301219328,0.0,13.135358929751453,10.41504112265127,12.522709451948439
2025-02-13,26.31856030693656,0.6552322949984566,18.44119100778893,17.42236160111503,0.0,13.384918673552287,11.468458897429635,12.309277218179098
2025-02-14,26.237075158062062,0.6532036239586028,18.384095058118135,17.368420059014873,0.0,13.400113649879081,11.685926104924135,12.271166346043115
2025-02-17,26.138383327346215,0.6507465718256827,18.31494253305924,17.303088036983468,0.0,13.349708574620509,12.018123103948302,12.225007852216581
2025-02-18,26.99891448199973,0.6431322398846079,18.100640901723448,17.100626031613853,0.0,13.193504736129904,11.88121756457345,12.081964044075006
2025-02-24,26.13740015835491,0.6507220946480928,18.314253634922338,17.30243719873542,0.0,13.349206438763478,12.021432453730085,12.224548020845676
2025-02-28,26.141161557745946,0.6507220946480928,18.314253634922338,17.30243719873542,0.0,13.349206438763478,12.017671054339056,12.224548020845676
2025-03-10,27.00263200939791,0.6431322398846079,18.100640901723448,17.100626031613853,0.0,13.193504736129904,11.877500037175274,12.081964044075006
2025-03-14,26.14411171112202,0.6507955317055921,18.316320484823862,17.289342564849143,0.0,13.350712959671368,12.022789129081342,12.225927618746674
2025-03-28,22.831419997141904,0.5683339438269243,15.995479609787827,15.09862893542511,12.670890296765588,11.659058766715342,10.499394707923988,10.676793742413317
2025-04-02,22.8351708649788,0.5684273127680932,15.998107432762113,15.084680883920901,12.672971938419279,11.660974179271461,10.501119604663732,10.678547783215622
2025-04-07,22.771573254783362,0.5668442013967959,15.953551541046238,14.633099441838674,12.637676790678853,11.62849751882791,11.159949999754257,10.64880725167391
2025-04-11,23.51775584738519,0.5601315823555314,15.76462817623747,14.4598129872821,12.488020307198177,11.490791825316652,11.19615613748802,10.52270313673686
2025-04-24,19.311100240338604,18.347087223770124,12.944785928493948,11.873364953102069,10.254269732224515,9.435416976838166,9.19348320820129,8.640491737031287
