date,ABN AMRO CLEARING HONG KONG LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-04-10,27.48868074486701,0.0,25.324286691955905,17.402779712880424,7.7287269419740845,6.046282981816461,0.0,9.673789889037563,3.6102443311715677,2.7252087062969848
2024-04-11,31.965926488053054,0.0,25.442447686718072,17.48397962139173,7.764788532763093,6.074494430392897,0.0,7.333147283600537,1.1972916558455564,2.737924301235059
2024-04-12,34.35107708741321,0.0,25.636460744169487,17.678476054833542,7.851166102901905,6.05305323126224,0.0,4.450774434751647,1.210610646252448,2.7683816984155243
2024-04-15,30.099167177649814,0.0,25.209473933736348,17.37196919930617,7.715043722954704,5.703184248714815,0.0,9.99115656552845,1.1896212543331517,2.720383897776545
2024-04-16,29.871050414663625,0.0,27.953681218718035,17.160888097648748,7.652125026352982,5.65667292197522,0.0,7.827464535176784,1.179919505197285,2.698198280267321
2024-04-17,31.886126702692152,0.0,28.165061903006567,17.23715731563954,7.59898947383098,5.681813230433256,0.0,5.535497825312129,1.1851634959185933,2.710190053166783
2024-04-18,30.35546704713843,0.0,28.766222062804474,17.7214133448635,7.742020258878242,5.7887582669594195,0.0,5.639688863121615,1.2252279767490795,2.7612021794852444
2024-04-19,26.649581477298145,0.0,29.825438337287046,18.59487204979007,8.027093280899477,6.001909196268874,0.0,6.767889049369385,1.2703427439955592,2.8628738650914416
2024-04-22,29.44247029852451,0.0,28.689805644276518,17.88685413624647,7.739163621326443,5.773380641996385,0.0,6.492485307543205,1.2219732033673332,2.7538671467191347
2024-04-23,24.77268967168046,0.0,28.56559526617221,17.30128166768163,7.691414128969351,5.73775973923114,0.0,12.01515050178997,1.2320342998349074,2.6840747246403343
2024-04-24,20.759181154202242,0.0,33.391626375887256,20.224256763707437,8.929122518259438,6.707128896204094,0.0,5.410965950005144,1.4401810513321673,3.137537290402222
2024-04-25,27.525252525252526,0.0,30.321735877291434,18.48110736999626,8.118219229330341,6.378600823045268,0.0,4.919566030677141,1.3468013468013467,2.9087167976056865
2024-04-26,25.683425731217742,0.0,31.179506786465303,18.88740202638119,8.296692792965016,6.518830051615369,0.0,5.008602561651692,1.4337602752819727,2.9917797744217167
2024-04-29,28.406785911856907,0.0,29.85432417481099,18.218698137562235,8.002950396459523,6.380232343721187,0.0,4.849714180342984,1.401438318274018,2.8858565369721556
2024-04-30,23.883626522327468,0.0,33.90682389329209,19.118499903344286,8.389715832205685,6.591919582447322,0.0,3.498936787164121,1.4691668277595205,3.1413106514595017
2024-05-02,18.699720215032567,0.0,34.19594046418525,18.74710926778227,8.226739557348337,6.463866795059407,0.0,8.44435008757497,1.1942041292925003,4.028069483724703
2024-05-03,25.748337028824835,0.0,33.35181079083518,18.27420546932742,8.01921655580192,6.208425720620843,0.0,3.3444198078344423,1.0901699926090171,3.9634146341463414
2024-05-06,27.532110091743117,0.0,30.3302752293578,18.05504587155963,7.963302752293577,6.348623853211009,0.0,4.844036697247707,1.0825688073394495,3.8440366972477062
2024-05-07,27.51609935602576,0.0,30.413983440662374,17.920883164673413,7.985280588776448,6.366145354185833,0.0,4.857405703771849,1.0855565777368905,3.854645814167433
2024-05-08,27.72068269407231,0.0,30.611121306661772,17.654615525784546,7.964764176913196,6.349788952101303,0.0,4.7715177096715,1.0827674802716094,3.8447421545237654
2024-05-09,29.923929978920356,0.0,30.583814499129318,17.688571166712492,8.230226377050682,6.342223444230593,0.0,2.309595820731372,1.0814774081202456,3.84016130510494
2024-05-10,30.10999083409716,0.0,30.57745187901008,17.69019248395967,8.230980751604033,6.15948670944088,0.0,2.30980751604033,1.0815765352887259,3.84051329055912
2024-05-13,30.066018705299836,0.0,30.790390610673025,17.513295433706215,8.233999633229415,6.161745827984596,0.0,2.3106546854942236,1.0819732257472952,3.841921877865395
2024-05-14,30.196114369501466,0.0,30.681818181818183,17.50366568914956,8.229472140762462,6.158357771260997,0.0,2.309384164222874,1.0813782991202348,3.839809384164223
2024-05-16,30.374771480804384,0.0,30.639853747714806,17.422303473491773,8.208409506398537,6.142595978062157,0.0,2.303473491773309,1.0786106032906764,3.8299817184643508
2024-05-17,30.10428100987925,0.0,30.57080131723381,17.709476765459204,8.251006220270765,6.147091108671789,0.0,2.305159165751921,1.0793999268203438,3.8327844859129163
2024-05-20,28.718932748538013,0.0,32.20029239766082,17.671783625730995,7.986111111111111,6.140350877192982,0.0,2.302631578947368,1.0782163742690059,3.9016812865497075
2024-05-21,28.875296695271135,0.0,32.17089647617309,17.564360051122875,7.978820522183677,6.134745298521088,0.0,2.300529486945408,1.077232061347453,3.8981194084352753
2024-05-22,11.390532544378699,0.0,40.10013654984069,21.893491124260358,9.94538006372326,7.6467910787437425,0.0,2.867546654528903,1.3427401001365498,4.813381884387802
2024-05-23,10.756474329850068,0.0,41.16310767832803,21.512948659700136,9.927305770104498,7.632894139027714,0.0,2.862335302135393,1.340299863698319,4.804634257155838
2024-05-24,8.613254652746255,0.0,43.009532455742175,21.493418066273264,9.918293236495687,7.625964593735815,0.0,2.8370403994552884,1.339083068542896,5.1634135270086245
2024-05-27,8.966220811607345,0.0,42.80208569485377,21.49172523237361,9.861709362956246,7.617320335524824,0.0,2.833824529585128,1.3375651779641804,5.08954885513489
2024-05-28,9.293134598012646,0.0,42.637759710930446,21.40921409214092,9.823848238482384,7.588075880758807,0.0,2.8229448961156276,1.3324299909665764,5.092592592592593
2024-05-29,8.163956639566395,0.0,42.637759710930446,21.40921409214092,9.823848238482384,7.588075880758807,0.0,3.952122854561879,1.3324299909665764,5.092592592592593
2024-05-30,7.012987012987012,0.0,43.78317334839074,21.411631846414455,9.824957651044608,7.588932806324111,0.0,3.9525691699604746,1.3325804630152456,5.093167701863354
2024-05-31,5.2164900967296175,0.0,44.51865499769691,21.833256563795487,10.018424689083371,7.7383694150161215,0.0,4.122524182404422,1.3588208198986642,5.1934592353754025
2024-06-03,5.1934592353754025,0.0,44.51865499769691,21.833256563795487,10.041455550437586,7.7383694150161215,0.0,4.122524182404422,1.3588208198986642,5.1934592353754025
2024-06-04,5.285582680792262,0.0,44.56471672040534,21.764163979732842,10.041455550437586,7.7383694150161215,0.0,4.122524182404422,1.3588208198986642,5.124366651312759
2024-06-05,5.23590333716916,0.0,44.533947065592635,21.772151898734176,10.149597238204834,7.733026467203683,0.0,4.165707710011508,1.2428078250863062,5.166858457997699
2024-06-06,4.688940092165899,0.0,45.02304147465438,21.797235023041477,10.161290322580644,7.741935483870968,0.0,4.170506912442396,1.2442396313364055,5.1728110599078345
2024-06-07,4.372404245500692,0.0,45.08537148131057,21.82741116751269,10.359944623904015,7.752653437932626,0.0,4.1762805722196585,1.2459621596677435,5.179972311952008
2024-06-11,4.246702152279565,0.0,45.2210136542467,20.87479750057857,10.321684795186298,7.775977782920621,0.0,5.114556815551956,1.2497107151122426,5.195556584124046
2024-06-12,4.292987734320759,0.0,45.174728072205504,20.87479750057857,10.321684795186298,7.775977782920621,0.0,5.114556815551956,1.2497107151122426,5.195556584124046
2024-06-13,3.545853545853546,0.0,46.015246015246014,20.836220836220836,10.302610302610303,7.7616077616077614,0.0,5.105105105105105,1.2474012474012475,5.185955185955185
2024-06-14,3.4988452655889146,0.0,46.004618937644345,20.831408775981526,10.300230946882218,7.759815242494226,0.0,5.196304849884527,1.2471131639722863,5.161662817551963
2024-06-17,2.4019494082153634,0.0,45.996750986307724,20.956138315154327,10.350429333952194,7.797632861452773,0.0,6.05708981202135,1.2531909955906242,5.186818287305639
2024-06-18,2.170884606454609,0.0,46.2038541908521,20.96586951474344,10.35523566287439,7.801253772927792,0.0,6.059902484327838,1.2537729277919665,5.189226840027861
2024-06-19,3.6757884972170687,0.0,44.75881261595547,20.941558441558442,10.343228200371058,7.792207792207792,0.0,6.052875695732839,1.2523191094619666,5.183209647495362
2024-06-20,6.529093369418133,0.0,43.52728912945422,20.252593594948127,10.081190798376184,7.487595850248082,0.0,5.886332882273342,1.2178619756427604,5.018042399639152
2024-06-21,3.3243182330403425,0.0,45.751633986928105,21.095334685598377,10.074374577417174,7.48253324318233,0.0,5.9725039441063785,1.2621140410187062,5.037187288708587
2024-06-24,3.3243182330403425,0.0,47.10389903087672,21.095334685598377,10.119450078882128,7.437457741717377,0.0,5.9725039441063785,1.2621140410187062,3.684922244759973
2024-06-25,2.366532077164648,0.0,46.90444145356662,20.995962314939433,11.440107671601615,7.424854194706146,0.0,5.944369672498878,1.256168685509197,3.6675639300134586
2024-06-26,2.8382319946152124,0.0,46.57841597487099,20.551940767332287,11.554857527484854,7.42652008077182,0.0,5.9905766210455464,1.211577294144043,3.847879739735248
2024-06-27,2.18609865470852,0.0,46.54708520179372,21.09865470852018,11.591928251121077,7.533632286995516,0.0,6.00896860986547,1.2107623318385652,3.8228699551569503
2024-06-28,2.1107884744248384,0.0,46.526691981237434,21.018539200357385,11.726602635693546,7.505025686843869,0.0,6.053160598615144,1.206164842528479,3.8530265802993076
2024-07-02,2.420254293999554,0.0,46.24135623466429,20.990408208788757,11.71090787419139,7.5172875306714255,0.0,6.045059112201651,1.204550524202543,3.870176221280393
2024-07-03,2.6380231522707036,0.0,46.14870881567231,20.94835262689225,11.687444345503115,7.502226179875334,0.0,6.032947462154943,1.2243989314336599,3.8178984861976852
2024-07-04,7.448699829968497,0.0,41.50738217487368,19.17175905603706,11.000189622316347,7.061074100420208,0.0,9.065099122184868,1.152400817575998,3.5933952766233404
2024-07-05,7.372612684040024,0.0,41.487988304498344,19.17089045010692,11.011725914995768,7.068479301625855,0.0,9.074606016177798,1.1536093815709854,3.6600879469843077
2024-07-08,7.540074194330073,0.0,42.182815078900376,19.011387072048787,10.920107453857346,6.593664881662435,0.0,8.999104551188784,1.1440112570707694,3.608835510941428
2024-07-09,6.2946805267555135,0.0,42.20037060581878,19.019299178362115,10.966269876364152,6.596409014814869,0.0,10.084910558312151,1.1652962297464753,3.672764009825944
2024-07-10,6.74218324903023,0.0,41.8779406708524,18.894632994985177,10.882482610226436,6.690558568716064,0.0,10.007857276343817,1.197692583288678,3.7066520465572017
2024-07-11,6.513294814289041,0.0,42.546688015229826,18.770597653777866,10.811043676001022,6.646637857731179,0.0,9.942159890617676,1.1898302337913838,3.579747858562008
2024-07-12,6.05388471306745,0.0,42.675262018091765,18.809183403927726,10.936049804250876,6.660301008603916,0.0,10.044823414658213,1.233389075667392,3.5871065617326647
2024-07-15,3.807748717322383,0.0,42.942373674600674,18.80268369308519,10.920335944018909,6.650730913274675,0.0,12.000977082689728,1.2726707303179934,3.6024792446904486
2024-07-16,4.072091403579132,0.0,42.75183115898697,18.79111196815358,10.913615247879589,6.48252334272547,0.0,12.034619956940453,1.394973377548519,3.5592335441862946
2024-07-17,3.683074988022312,0.0,42.96578843965862,18.794967626899375,10.915854560600946,6.504371984418233,0.0,12.03708928327771,1.4773336999309552,3.6215194171918554
2024-07-18,3.168811511092379,0.0,42.94816378140738,18.787257891007243,10.911376853729097,6.7478251595429946,0.0,12.05266175039405,1.722848976904594,3.6610540759222627
2024-07-19,3.700556313548854,0.0,42.76654000034853,18.779554477621886,10.988909606992719,6.7450583222026195,0.0,11.719692597554761,1.7221425503496053,3.577546131381025
2024-07-22,12.380388725743105,0.0,32.69981711488734,18.72956902502644,10.995672505382444,6.544066285852611,0.0,13.285993133858979,1.7232024075599353,3.641290801689149
2024-07-23,12.192754401769234,0.0,32.72629782985407,18.756503401542226,11.114204096642217,6.553477092105115,0.0,13.325643098459317,1.7256804882032277,3.605439591424601
2024-07-24,12.149170867869808,0.0,32.55525921483288,18.793730083010775,11.276238049806466,6.55213103440485,0.0,13.363985256678193,1.7253260404075468,3.584159452989487
2024-07-25,12.92967550519703,0.0,31.548819024595137,18.793730083010775,11.48163400699784,6.55213103440485,0.0,13.38452485239733,1.7253260404075468,3.584159452989487
2024-07-26,12.999304306006707,0.0,31.56827101031826,18.723108652604125,11.488713212739524,6.5356186076049525,0.0,13.43388183889289,1.7263898208767798,3.5247125509567594
2024-07-29,12.733275570596359,0.0,31.642138157589,18.815918969689022,11.54566268282784,6.402782525360699,0.0,13.6450524563449,1.7556016601795466,3.4595679774126356
2024-07-30,12.278518592076994,0.0,31.797949580492567,18.847060551612707,11.730278082068502,6.413379551042743,0.0,13.667635914511719,1.7585072962536554,3.506670431941113
2024-07-31,12.050947059620638,0.0,31.73588461709538,18.847060551612707,11.93716129339246,6.413379551042743,0.0,13.667635914511719,1.841260580783239,3.506670431941113
2024-08-01,11.666489275406649,0.2066694291480363,31.97176068920121,18.827584995386104,11.924826061841694,6.4067523035891245,0.0,13.653512501950443,1.839357919417523,3.5030468240592154
2024-08-05,11.50115373208822,0.2066694291480363,32.17843011834925,18.72425028081209,11.924826061841694,6.427419246503928,0.0,13.653512501950443,1.88069180524713,3.5030468240592154
2024-08-06,11.07172430476084,0.20675488897779348,31.88160388037576,18.73199294138809,12.239889427485375,6.554129980596053,0.0,13.700509340668997,2.1088998675734936,3.5044953681736
2024-08-07,14.714332343687595,0.2085660147935874,31.74374745158401,18.896080940299022,12.347108075780376,5.339289978715838,0.0,10.984024886096885,2.335939365688179,3.4309109433545135
2024-08-08,11.287332826110855,0.2176920506482325,33.15449931372581,19.722899788729865,12.669677347727132,5.616454906724399,0.0,11.464643001363841,2.4816893773898503,3.385111387580016
2024-08-09,11.149511350594913,0.21797676149745673,33.19786077606267,19.748694591669583,12.686247519151983,5.623800446634384,0.0,11.479637155882811,2.484935081071007,3.4113363174351985
2024-08-12,11.616506440851273,0.215719711065019,32.854111995202395,19.54420582249072,12.554887183984107,5.565568545477491,0.0,11.360770723383693,2.459204706141217,3.8290248714040875
2024-08-13,4.759606134153381,0.22504047915618822,37.311711444096005,20.388667411550653,13.097355886890155,5.806044362229656,0.0,11.851644314521074,2.565461462380546,3.9944685050223407
2024-08-14,3.989082275102845,0.22473702958325886,38.160347623237364,20.361174880243254,13.079695121745669,5.7982153632480795,0.0,11.835663294487537,2.5620021372491513,3.989082275102845
2024-08-15,4.034029681019497,0.22473702958325886,38.160347623237364,20.361174880243254,13.079695121745669,5.753267957331428,0.0,11.835663294487537,2.5620021372491513,3.989082275102845
2024-08-16,1.0132174776674618,0.22268515992691476,41.152217554493845,20.197544005371164,13.13842443568797,6.057036350012081,0.0,11.727602604971,2.538610823166828,3.9526615887027363
2024-08-19,0.9464119296893876,0.22268515992691476,41.152217554493845,20.197544005371164,13.249767015651425,6.079304866004772,0.0,11.727602604971,2.4718052751887534,3.9526615887027363
2024-08-20,3.6994697426702174,0.22219037493514818,37.72792566398816,19.930476631682794,13.220327308641316,7.221187185392316,0.0,11.568230775811022,2.466313161780145,3.9438791550988803
2024-08-21,0.36661411864299454,0.22219037493514818,41.060781288015384,19.930476631682794,13.220327308641316,7.221187185392316,0.0,11.568230775811022,2.466313161780145,3.9438791550988803
2024-08-22,1.1146315811545597,0.22071912498110094,40.78889429650745,19.798505510804752,13.066572198881174,7.17337156188578,0.0,11.49163088257853,2.4499822872902204,3.8956925559164315
2024-08-23,4.426395446000735,0.22076785266836582,37.48638138308852,19.802876384352416,13.025303307433585,7.1749552117218895,0.0,11.494167865252134,2.4505231646188608,3.9186293848634937
2024-08-26,1.1569878207748734,0.2203786325285473,40.70393342802269,19.76796333781069,13.17864222520713,7.1623055571777865,0.0,11.47390331328255,2.446202821066875,3.88968286412886
2024-08-27,4.525788737062686,0.2202330285675273,37.28545173648237,19.7549026625072,13.169935108338132,7.157573428444637,0.0,11.466322515854026,2.5326798285265637,3.887112954216857
2024-08-28,4.587817090223769,0.22003918897955727,37.18662293754518,19.737515251466288,13.158343500977523,7.151273641835611,0.0,11.45623035462616,2.6184663488567317,3.8836916854891856
2024-08-30,4.867441868130781,0.21974906853863574,37.02771804876012,19.711491447915623,13.250868832879734,6.988020379528616,0.0,11.4411253789298,2.615013915609765,3.8785710597069207
2024-09-02,5.8911024823999245,0.2169835168471427,36.56172258874354,19.4634214611887,13.25769287936042,6.900075835739138,0.0,11.29713831288806,2.582103850480998,3.829759072352069
2024-09-03,10.24308953951668,0.2071403344694981,34.903146358110426,18.580488001913977,12.656274436086331,6.587062636130038,0.0,10.701801810199383,2.464969980187027,3.656026903386641
2024-09-04,10.220258478310168,0.2070974362372881,34.91662774960677,18.576640030484743,12.653653354098305,6.585698472345762,0.0,10.699585494481372,2.4644594912237285,3.6759794932118637
2024-09-05,8.534394453593043,0.21098626584902455,35.572284422145536,18.925468046657503,12.891260843375402,6.709363253998981,0.0,10.90049993195693,2.5107365636033925,3.7450062188201856
2024-09-09,7.880854178809706,0.21156655513583103,35.691277851414696,18.97751999568404,13.095969762907941,6.770129764346593,0.0,10.993950254355891,2.6234252836843046,3.7553063536610005
2024-09-11,7.52550871483629,0.2122851541561718,35.81250550614619,19.04197832780861,13.140451042267035,6.793124932997498,0.0,11.03129189314839,2.6747929423677648,3.76806148627205
2024-09-12,7.505873584951732,0.21233022871150584,35.82010958363104,19.046021515422076,13.143241157242214,6.794567318768187,0.0,11.033634169879045,2.675360881764974,3.768861559629229
2024-09-13,7.30906270580012,0.21278202928093504,35.896328339693746,19.086548026499877,13.17120761248988,6.809024936989921,0.0,11.05711176056915,2.681053568939782,3.776881019736597
2024-09-16,7.91327139751781,0.21300865134637445,35.934559482133366,18.403947476326753,13.185235518340576,6.816276843083982,0.0,11.068888062888673,2.683909006964318,3.780903561398146
2024-09-17,7.937275336324776,0.21251071850936482,35.97806464363546,18.36092607920912,13.154413475729681,6.842845136001547,0.0,11.043013231979888,2.6776350532179967,3.793316325392162
2024-09-20,9.063582144424409,0.21251071850936482,35.97806464363546,18.36092607920912,13.154413475729681,6.842845136001547,0.0,9.916706423880255,2.6776350532179967,3.793316325392162
2024-09-23,10.777347114556417,0.2153316106804479,36.7786391042205,18.6046511627907,13.329026701119725,6.933677863910422,0.0,6.804478897502153,2.7131782945736433,3.8436692506459944
2024-09-24,11.632169038378612,0.21561017680034494,36.826218197498925,18.65028029322984,12.311341095299698,6.985769728331177,0.0,6.813281586890901,2.716688227684347,3.8486416558861576
2024-09-25,12.234156820622987,0.21482277121374865,36.69172932330827,18.58216970998926,11.987110633727175,6.960257787325457,0.0,6.788399570354457,2.706766917293233,3.8345864661654137
2024-09-26,12.532271944922545,0.21514629948364886,36.46729776247849,18.610154905335627,11.790017211703958,6.970740103270224,0.0,6.841652323580035,2.710843373493976,3.8618760757314976
2024-09-27,12.545767822528536,0.21537798836958863,36.50656902864527,18.630195993969416,11.802713762653456,6.978246823174672,0.0,6.892095627826836,2.7137626534568167,3.715270299375404
2024-09-30,13.8309199318569,0.21294718909710392,36.0732538330494,18.206984667802384,11.669505962521294,6.856899488926746,0.0,6.793015332197615,2.6831345826235093,3.6733390119250426
2024-10-02,12.79626005653403,0.21743857360295715,36.83409436834094,17.938682322243967,11.741682974559687,7.00152207001522,0.0,6.979778212654924,2.73972602739726,3.7508153946510108
2024-10-03,14.134389043441045,0.21399529210357374,36.27220201155574,17.654611598544832,11.55574577359298,6.890648405735074,0.0,6.869248876524717,2.696340680505029,3.7128183179970042
2024-10-04,19.539391413088786,0.20842017507294708,32.70112546894539,16.56940391829929,11.33805752396832,6.711129637348895,0.0,6.690287619841601,2.626094205919133,3.6160900375156317
2024-10-07,18.577116512992458,0.20955574182732606,33.38222967309304,16.65968147527242,11.399832355406538,6.7476948868399,0.0,6.726739312657166,2.6404023470243088,3.6567476948868403
2024-10-08,20.37692628071637,0.20824656393169513,32.465639316951275,15.972511453561017,11.328613077884214,6.705539358600583,0.0,6.684714702207413,2.623906705539359,3.6339025406080796
2024-10-09,23.27155351936693,0.20824656393169513,32.36151603498542,15.972511453561017,8.246563931695126,6.705539358600583,0.0,6.684714702207413,2.8321532694710534,3.717201166180758
2024-10-10,20.77635177782453,0.2103934357248054,34.39932674100568,16.137176520092574,8.331580054702293,6.774668630338733,0.0,6.753629286766253,2.8613507258573536,3.755522827687776
2024-10-14,19.950844197478094,0.21372088053002777,34.40906176533448,16.392391536653133,8.4633468689891,6.988672793331909,0.0,6.860440265013892,2.906603975208378,3.814917717460996
2024-10-15,20.952279505752024,0.21303792074989347,34.27780144865786,16.34000852151683,7.946314443971027,6.966340008521517,0.0,6.83851725607158,2.684277801448658,3.7814230933106088
2024-10-16,21.10921865020226,0.21290185224611455,34.25590802639983,16.329572067276985,7.941239088780073,6.557377049180328,0.0,6.834149457100276,2.9806259314456036,3.779007877368533
2024-10-17,16.188431992769996,0.22593764121102575,36.285585178490734,17.329417080885676,8.540442837776773,7.004066877541798,0.0,7.252598282873928,3.1631269769543606,4.010393131495707
2024-10-18,16.479190101237347,0.22497187851518563,36.01799775028122,17.255343082114734,8.683914510686163,6.974128233970754,0.0,7.221597300337458,3.149606299212598,3.9932508436445446
2024-10-21,16.59167604049494,0.22497187851518563,36.01799775028122,17.255343082114734,8.683914510686163,6.86164229471316,0.0,7.221597300337458,3.149606299212598,3.9932508436445446
2024-10-22,5.531425651507409,0.25549310168625444,40.80224833929484,19.596320899335716,9.862033725089422,7.792539601430762,0.0,8.201328564128769,3.4491568727644353,4.509453244762391
2024-10-23,12.557485947879407,0.25549310168625444,33.77618804292284,19.596320899335716,9.862033725089422,7.792539601430762,0.0,8.201328564128769,3.4491568727644353,4.509453244762391
2024-10-25,13.042922841083291,0.25549310168625444,33.72508942258559,19.596320899335716,9.862033725089422,7.792539601430762,0.0,8.201328564128769,3.0403679100664283,4.483903934593766
2024-10-28,13.145120081757792,0.25549310168625444,33.72508942258559,19.596320899335716,9.862033725089422,7.792539601430762,0.0,8.201328564128769,2.9381706693919263,4.483903934593766
2024-10-29,15.389463070330226,0.25207965717166625,33.274514746659946,19.3345097050668,8.646332240988153,7.688429543735821,0.0,8.091756995210487,2.8989160574741617,4.423997983362743
2024-10-30,14.418212478920742,0.1873711823121604,24.73299606520517,14.371369683342703,6.426831553307101,5.714821060520892,24.095934045343824,4.609331084879146,2.1547685965898444,3.288364249578415
2024-10-31,13.403131484625542,0.18864365214110546,25.410299943406905,14.393510658366345,6.470477268439917,5.753631390303717,24.259573665346164,4.640633842671194,2.1694019996227127,3.3106960950764006
2024-11-01,11.086915356939974,0.1893580761219466,25.601211891687182,16.265858738875213,6.494982010982768,5.775421321719372,24.35144858928233,4.733951903048665,2.177617875402386,3.323234235940163
2024-11-04,10.629251700680271,0.1889644746787604,26.190476190476193,16.232048374905517,6.481481481481481,5.763416477702192,24.300831443688587,4.72411186696901,2.1730914588057444,3.316326530612245
2024-11-05,10.5765595463138,0.1890359168241966,26.200378071833647,16.238185255198488,6.483931947069943,5.765595463137997,24.310018903591683,4.725897920604915,2.1739130434782608,3.33648393194707
2024-11-06,10.69473286766094,0.18878610534264678,26.16575420049084,16.216726448933358,6.475363413252784,5.757976212950727,24.277893147064376,4.719652633566169,2.1710402114404377,3.332074759297716
2024-11-08,11.40695067264574,0.18684603886397608,26.02765321375187,16.050074738415546,6.408819133034379,5.698804185351271,24.028400597907325,4.7458893871449925,2.1487294469357248,3.2978325859491777
2024-11-11,11.551308220449064,0.18556318426424198,26.034514752273147,15.939877528298386,6.643161996659863,5.6596771200593805,23.863425496381517,4.713304880311746,2.1339766190387826,3.275190202263871
