date,KGI ASIA LTD,GRAND CHINA SECURITIES LTD,HANG SENG SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,2.7049711939715,2.5338652297711146,0.0,2.2858225044551954,2.3627592655707295,0.9667574009856957,0.0,10.854175594754235
2024-03-04,0.0,2.7049711939715,2.5338652297711146,2.285474374314401,2.2858225044551954,2.363107395711524,0.9695424421120499,0.0,13.142783140335784
2024-03-05,31.316530019784235,2.7049711939715,2.5338652297711146,2.285474374314401,2.282341203047253,2.3672849574010555,0.9733718736607869,0.468235039368297,44.932073891318645
2024-03-06,31.316530019784235,2.7049711939715,2.5338652297711146,2.285474374314401,2.282341203047253,2.366936827260261,0.9730237435199925,0.468235039368297,44.93137763103706
2024-03-07,31.316530019784235,2.7049711939715,2.5338652297711146,2.285474374314401,2.281644942765664,2.3638036559931126,0.9778975654911124,0.468235039368297,44.93242202145944
2024-03-08,31.331151485697596,2.7049711939715,2.5338652297711146,2.285474374314401,2.2781636413577213,2.3627592655707295,0.9545728460578962,0.468235039368297,44.91919307610925
2024-03-11,31.400777513856447,2.7049711939715,2.5338652297711146,2.285474374314401,2.2781636413577213,2.3021846210725263,0.9545728460578962,0.468235039368297,44.92824445976991
2024-03-12,31.45299703497559,2.7021861528451456,2.532820839348732,2.285474374314401,2.2757267303721616,2.3021846210725263,0.9148860100073491,0.468235039368297,44.9345108023042
2024-03-13,31.48781004905502,2.7021861528451456,2.532820839348732,2.241958106715117,2.2750304700905732,2.2924369771302864,0.9148860100073491,0.46858316950909124,44.915711774701315
2024-03-14,31.577975755520736,2.700445502141174,2.537694661319852,2.198441839115833,2.2750304700905732,2.2886075455815496,0.8657996601553565,0.47380512162100535,44.91780055554608
2024-03-15,31.604781776361897,2.700445502141174,2.536302140756675,2.198441839115833,2.266327216570716,2.2844299838920183,0.853615105227557,0.47380512162100535,44.91814868568687
2024-03-18,31.65421625635468,2.700445502141174,2.527598887236818,2.1925236267223305,2.253446401361328,2.2461356684046483,0.8518744545235857,0.4755457723249767,44.90178656906954
2024-03-19,31.71130959944494,2.700445502141174,2.531080188644761,2.180339071794531,2.255535182206094,2.21201891460681,0.8330754269206949,0.4755457723249767,44.899349658083985
2024-03-20,31.756218387607404,2.700445502141174,2.527598887236818,2.180339071794531,2.255535182206094,2.2026194008053643,0.8334235570614891,0.4755457723249767,44.93172576117785
2024-03-21,31.7868538399973,2.700445502141174,2.523769455688081,2.180339071794531,2.252053880798151,2.2207221681266662,0.8278534748087808,0.4755457723249767,44.967583165679656
2024-03-22,31.812615470416073,2.700445502141174,2.526206366673641,2.180339071794531,2.252053880798151,2.191479236299948,0.8313347762167236,0.4755457723249767,44.97002007666522
2024-03-25,31.86030929970489,2.698356721296409,2.525510106392052,2.180339071794531,2.252053880798151,2.1521405303901946,0.8313347762167236,0.47693829288815376,44.976982679481104
2024-03-26,31.86448686139442,2.698356721296409,2.523769455688081,2.180339071794531,2.2478763191086197,2.152488660530989,0.8330754269206949,0.47693829288815376,44.977330809621904
2024-03-27,31.908003128993705,2.698356721296409,2.5220288049841098,2.180339071794531,2.241958106715117,2.1242901191266528,0.8330754269206949,0.47693829288815376,44.98498967271937
2024-03-28,31.918795163358325,2.698356721296409,2.5220288049841098,2.180339071794531,2.2402174560111456,2.12568263968983,0.8330754269206949,0.475893902465771,44.99438918652082
2024-04-02,31.95326004729696,2.698356721296409,2.5188956337169612,2.180339071794531,2.2402174560111456,2.0960915777223166,0.8330754269206949,0.475893902465771,44.99612983722479
2024-04-03,31.993643143629097,2.698356721296409,2.5049704280851905,2.180339071794531,2.2315142024912893,2.091217755751197,0.8327272967799006,0.475893902465771,45.008662522293385
2024-04-17,32.0117459109504,2.6966160705924374,2.508451729493133,2.180339071794531,2.226292250379375,2.0859958036392827,0.8309866460759293,0.475893902465771,45.01632138539085
2024-04-18,32.01244217123199,2.6941791596068776,2.4980078252693048,2.180339071794531,2.2207221681266662,2.1100167833540877,0.8282016049495751,0.475893902465771,45.0198026867988
2024-04-19,32.03298184953885,2.6941791596068776,2.494526523861362,2.180339071794531,2.2141076954515753,2.1100167833540877,0.8282016049495751,0.475893902465771,45.030246591022625
2024-04-22,32.050388356578566,2.6941791596068776,2.494526523861362,2.180339071794531,2.2141076954515753,2.1100167833540877,0.8282016049495751,0.475893902465771,45.04765309806234
2024-04-23,32.05735095939445,2.6941791596068776,2.4875639210454765,2.180339071794531,2.2141076954515753,2.110713043635676,0.8282016049495751,0.475893902465771,45.048349358343934
2024-04-24,32.06083226080239,2.691045988339729,2.484082619637534,2.180339071794531,2.21201891460681,2.1159349957475904,0.8282016049495751,0.475893902465771,45.048349358343934
2024-04-25,32.06083226080239,2.691045988339729,2.4823419689335626,2.180339071794531,2.209930133762044,2.1222013382818874,0.8282016049495751,0.475893902465771,45.05078626932949
2024-04-26,32.070928034885426,2.6830389951014606,2.480601318229591,2.180339071794531,2.208537613198867,2.149703619404635,0.8282016049495751,0.475893902465771,45.077244160029856
2024-04-29,32.09390462417785,2.6830389951014606,2.480601318229591,2.180339071794531,2.208537613198867,2.1521405303901946,0.8282016049495751,0.475893902465771,45.10265766030784
2024-04-30,32.13742089177713,2.6830389951014606,2.480601318229591,2.180339071794531,2.2067969624948955,2.1556218317981375,0.8282016049495751,0.4727607311986225,45.14478140734394
2024-05-02,32.16283439205511,2.680602084115901,2.480601318229591,2.180339071794531,2.2019231405237756,2.1698951675707026,0.8282016049495751,0.47102008049465116,45.17541685973384
2024-05-03,32.24812627654971,2.680602084115901,2.480601318229591,2.180339071794531,2.2019231405237756,2.171635818274674,0.8282016049495751,0.4623168269747943,45.253746141412556
2024-05-06,32.33341816104431,2.680602084115901,2.480601318229591,2.180339071794531,2.2019231405237756,2.1584068729244916,0.8282016049495751,0.4536135734549375,45.31710582703711
2024-05-07,32.43820533342338,2.674335741581604,2.480601318229591,2.180339071794531,2.2019231405237756,2.156318092079726,0.8282016049495751,0.446650970639052,45.406575273221236
2024-05-09,32.44203476497212,2.674335741581604,2.480601318229591,2.180339071794531,2.2019231405237756,2.150051749545429,0.8282016049495751,0.446650970639052,45.40413836223568
2024-05-10,32.44899736778801,2.674335741581604,2.4771200168216483,2.180339071794531,2.2019231405237756,2.150399879686223,0.8275053446679866,0.4473472309206406,45.407967793784415
2024-05-13,32.56562096495409,2.674335741581604,2.4795569278072085,2.180339071794531,2.2019231405237756,2.1542293112349604,0.8275053446679866,0.4473472309206406,45.530857733484794
2024-05-14,32.56910226636203,2.674335741581604,2.4760756263992656,2.180339071794531,2.2019231405237756,2.168154516866731,0.8275053446679866,0.4473472309206406,45.544782939116566
2024-05-16,32.56910226636203,2.674335741581604,2.4760756263992656,2.180339071794531,2.2019231405237756,2.171635818274674,0.8275053446679866,0.43028885402172123,45.53120586362559
2024-05-17,32.56910226636203,2.674335741581604,2.4760756263992656,2.180339071794531,2.2019231405237756,2.1719839484154684,0.8275053446679866,0.43028885402172123,45.53155399376638
2024-05-20,32.57815365002268,2.674335741581604,2.4760756263992656,2.180339071794531,2.2019231405237756,2.173028338837851,0.8174095705849526,0.43028885402172123,45.53155399376638
2024-05-21,32.582331211712216,2.674335741581604,2.4760756263992656,2.180339071794531,2.2019231405237756,2.173028338837851,0.8139282691770099,0.43028885402172123,45.532250254047966
2024-05-22,32.588945684387305,2.674335741581604,2.480253188088797,2.180339071794531,2.184516633484062,2.180339071794531,0.8104469677690672,0.4306369841625155,45.52981334306241
2024-05-23,32.598693328329546,2.6708544401736614,2.480253188088797,2.180339071794531,2.184516633484062,2.1740727292602338,0.8104469677690672,0.4306369841625155,45.52981334306241
2024-05-27,32.598693328329546,2.6708544401736614,2.480253188088797,2.180339071794531,2.184516633484062,2.1723320785562628,0.8104469677690672,0.4306369841625155,45.52807269235844
2024-05-28,32.598693328329546,2.665632488061747,2.480253188088797,2.180339071794531,2.184516633484062,2.1897385855959763,0.8017437142492103,0.4306369841625155,45.53155399376638
2024-05-29,32.617492355932434,2.665632488061747,2.480253188088797,2.180339071794531,2.184516633484062,2.2217665585490494,0.8017437142492103,0.4306369841625155,45.58238099432235
2024-05-30,32.6864221238097,2.665632488061747,2.480253188088797,2.180339071794531,2.184516633484062,2.2217665585490494,0.7599680973538976,0.4306369841625155,45.6095351453043
2024-05-31,32.72645709000104,2.665632488061747,2.4788606675256197,2.180339071794531,2.184516633484062,2.2388249354479686,0.7599680973538976,0.4306369841625155,45.66523596783138
2024-06-03,32.73864164492884,2.665632488061747,2.475379366117677,2.180339071794531,2.184516633484062,2.24056558615194,0.7564867959459548,0.4306369841625155,45.67219857064727
2024-06-04,32.729938391408986,2.665632488061747,2.475379366117677,2.180339071794531,2.184516633484062,2.24056558615194,0.7564867959459548,0.4306369841625155,45.66349531712741
2024-06-06,32.729938391408986,2.665632488061747,2.475379366117677,2.180339071794531,2.184516633484062,2.24056558615194,0.7564867959459548,0.4254150320506014,45.658273365015496
2024-06-12,32.729938391408986,2.665632488061747,2.475379366117677,2.180339071794531,2.184516633484062,2.2318623326320832,0.7564867959459548,0.4254150320506014,45.64957011149564
2024-06-13,32.729938391408986,2.665632488061747,2.475379366117677,2.180339071794531,2.184516633484062,2.232906723054466,0.7564867959459548,0.4254150320506014,45.65061450191802
2024-06-14,32.729938391408986,2.665632488061747,2.475379366117677,2.180339071794531,2.184516633484062,2.2318623326320832,0.7564867959459548,0.4254150320506014,45.64957011149564
2024-06-17,32.729938391408986,2.665632488061747,2.472942455132117,2.180339071794531,2.184516633484062,2.2513576205165626,0.7564867959459548,0.4254150320506014,45.666628488394565
2024-06-19,32.729938391408986,2.665632488061747,2.470157414005763,2.180339071794531,2.184516633484062,2.253446401361328,0.7564867959459548,0.4254150320506014,45.66593222811297
2024-06-26,32.73307156267613,2.665632488061747,2.470157414005763,2.180339071794531,2.184516633484062,2.253446401361328,0.7564867959459548,0.4254150320506014,45.66906539938012
