date,NANYANG COMMERCIAL BANK LTD,BOCOM INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,UBS SECURITIES HONG KONG LTD
2024-04-22,26.776849365707346,39.28770340570453,10.029753355475691,11.57826696361494,1.6987201772887013,2.6220598105889543,4.702851560277761,0.6405317537295874,2.663263607612495,0.0
2024-04-23,26.770832675039923,39.29572786887778,10.027499695137008,11.575665356165405,1.7039559162262246,2.6158532032615778,4.701794841367088,0.6460052649429093,2.662665178982078,0.0
2024-04-24,26.766823049853606,39.28984231641513,10.025997817484509,9.010891749244275,1.7168060947552461,2.6154614115300756,4.701090625878324,0.6477807075085226,2.662266375945431,2.563039851384877
2024-04-26,26.801948048143963,39.34140075656405,9.904179333283498,9.022716370967117,1.7228082993805904,2.6188935737047716,4.707259673280372,0.6486307634229426,2.6657599583451574,2.566403222907539
2024-04-29,26.808984113047018,39.35172868678028,9.906779384909422,9.025085020360587,1.7082593919693527,2.6083302022276285,4.708495426163605,0.6488010423945072,2.666459775390142,2.5670769567574574
2024-04-30,9.186827309236948,13.484939759036143,3.3948273092369483,3.0984738955823294,0.5853815261044176,0.8931726907630522,1.6134939759036144,0.2248995983935743,0.9137349397590361,0.8796787148594377
2024-05-02,26.79541786547049,39.33181538862328,9.90176622136488,9.065498791024744,1.7073949552663927,2.6051361007906544,4.706112769126138,0.6559695217818194,2.6651104570678488,2.565777929483745
2024-05-03,26.766321931155403,39.28910674631786,9.891014340538588,9.055654975239467,1.8478254001574022,2.596690810555539,4.701002613774303,0.6271747812084394,2.662216533965376,2.562991867087623
2024-05-06,26.768326518537794,39.29204919197222,9.90111661854456,9.056333172705274,1.8479637877734354,2.580034548684695,4.701354681964636,0.6272217516758873,2.6624159130839162,2.5631838150575814
2024-05-07,26.75480137759999,39.27219623244228,9.896113915158724,9.051757310166549,1.908784878306777,2.5637600816473376,4.702721959985225,0.626904837483108,2.6610706832865065,2.561888723923507
2024-05-08,26.751797646610846,39.267787187831175,9.89500288975362,9.050741079712994,1.9197974669806765,2.5634722512315076,4.702193990762612,0.6268344555931058,2.6607719279205866,2.561601103602871
2024-05-09,26.74729331450964,39.26117547684599,9.91204514506085,9.049217161801995,1.9475367098275538,2.529365640429253,4.701402259170646,0.6304705775330313,2.6603239206289926,2.5611697941920473
2024-05-10,26.734289315891,39.24208747920587,9.909096030130069,9.1420536102253,1.9465898564623723,2.470168300083375,4.693506762459706,0.6432535164486609,2.659030524389523,2.5599246047041184
2024-05-13,26.931194020397125,38.798357700111445,9.99149746960834,9.209387113780622,2.0099030579676667,2.437501927844574,4.724308218728124,0.640456457084355,2.678614946982214,2.5787790874955347
2024-05-14,26.934238174530456,38.80274325319423,9.996394670328984,9.210428092276658,2.0402727805145475,2.394447556818088,4.722958320175411,0.6405288507617231,2.678917722891677,2.5790705785082317
2024-05-16,26.953025676023106,38.876939982293045,9.918532467419231,9.226278775859067,2.009647154692637,2.348987199575071,4.726252736223678,0.678680089764868,2.6807863545712287,2.5808695635780676
2024-05-17,26.915983565567704,38.9082290061282,9.914314377351378,9.213598906755847,2.006885254311756,2.3457589370285628,4.719757347616859,0.7210478915585389,2.6771020934627736,2.5773226202183803
2024-05-20,26.922065685264446,38.94526683035139,9.873244373013817,9.215680874566985,2.0073387438268098,2.3462890007581656,4.720823856260611,0.7136785965388001,2.677707029757714,2.5779050096612592
2024-05-21,26.925614857959946,38.97111739559603,9.818046819438818,9.22631231651016,1.975587185143735,2.346598315242225,4.721446208918345,0.7589720072573167,2.6780600355332616,2.5782448584001654
2024-05-22,26.931194020397125,38.979192464464674,9.789942055172968,9.239526241172827,1.9759965396514363,2.3452008502059467,4.7224245232661115,0.7591292711911618,2.678614946982214,2.5787790874955347
2024-05-23,26.94185157154127,38.994617801229644,9.774971845275154,9.243182622816668,1.9767785058786311,2.346128922610959,4.724293340550742,0.7387008334646553,2.679674962211071,2.579799594421207
2024-05-24,26.98151072020601,38.81045545335501,9.80634580711579,9.256788842597082,1.9796883783658181,2.349582489099565,4.761443068271649,0.7869685927345531,2.6836195176703463,2.58359713058418
2024-05-27,27.012097298908355,38.164837181357456,9.868474967591672,9.267282454441176,1.981932577922282,2.352246005255711,5.292081173270078,0.7878607101940817,2.686661702388451,2.5865259286707376
2024-05-28,27.01515977127719,37.95942199046666,9.894158186637869,9.268333124299827,1.9764885724806562,2.352512689042464,5.409834400585199,0.8503057912201675,2.686966300255729,2.586819173734243
2024-05-29,27.023329760181415,37.717623026250976,9.936843338828128,9.27113607565852,1.9770863068580655,2.353224141528003,5.475735211250302,0.9696417547019002,2.6877788989982494,2.5876014857444467
2024-05-30,27.058107413418952,37.62989848005146,9.913672676293709,9.283067557027346,2.004234157572265,2.35625262150847,5.501707928293271,0.9708896344046949,2.691237933963891,2.59093159746594
2024-05-31,9.186827309236948,12.749839357429718,3.365269076305221,3.1518072289156622,0.6804819277108434,0.8,1.89429718875502,0.325140562248996,0.9137349397590361,0.8796787148594377
2024-06-03,27.065278633276314,37.369161966913325,9.92008624845034,9.285527851732553,2.033161450104131,2.3568770999810456,5.728441851038268,0.9578954317995254,2.6919511937132907,2.591618272991206
2024-06-04,27.096276249517615,36.99202467530962,10.166924134922041,9.284473280047775,2.0442876946894186,2.356609425822524,5.727791263083501,1.0486438730166092,2.691645464674401,2.5913239389164944
2024-06-05,27.324037710196492,36.646794281232964,10.289187275277865,9.271837078416729,2.0415054117614813,2.3534020718917072,5.719995718509484,1.0774611895407817,2.6879821254859504,2.5877971376865445
2024-06-06,27.32197186007011,36.64402357854984,10.288409355152792,9.27113607565852,2.03190036316675,2.3683452605097095,5.7195632548303115,1.0792698673192689,2.6877788989982494,2.5876014857444467
2024-06-07,27.363197595349636,36.593126931342304,10.286853867739978,9.269734388092408,2.0315931635472655,2.386885735404834,5.714918815411099,1.0791066943120824,2.687372538199267,2.587210270601122
2024-06-13,27.377167085286096,36.61180849502396,10.269415696775043,9.280139239904978,2.023176240158583,2.3918859287856145,5.647876102199708,1.1212556172093828,2.6887444986032754,2.588531096053365
2024-06-14,27.379755593275707,36.61527013729353,10.270386668844464,9.28101667599953,2.0347135173951694,2.376984099782275,5.648410108233617,1.1156886387203997,2.6889987190854376,2.5887758413698765
2024-06-17,27.370439254529348,36.60281128758881,10.266892028399738,9.27785868231439,2.0453633036398062,2.3761752982211055,5.669172409996099,1.115309010302667,2.6880837502549024,2.5878949747531377
2024-06-18,27.367335217015228,36.598660221604725,10.284629075407366,9.27113607565852,2.0451313422757424,2.375905820000562,5.664749198521627,1.117072664773534,2.6877788989982494,2.5876014857444467
2024-06-19,27.355959767146537,36.583447698306024,10.280354187789056,9.267282454441176,2.0877364143032615,2.3749182559087783,5.662394600603507,1.1147189904424655,2.686661702388451,2.5865259286707376
2024-06-20,27.371991537349256,36.60488717371521,10.286378917951845,9.272713480951591,2.0492602269829816,2.3763100602560963,5.646808392987239,1.1153722637638002,2.688236201817159,2.5880417442248174
2024-06-21,27.379755593275707,36.61527013729353,10.287405648079185,9.275343682921289,2.0214765335459446,2.3788750974750217,5.648410108233617,1.1156886387203997,2.6889987190854376,2.5887758413698765
2024-06-24,27.384934077991456,36.62219538599135,10.27043780857167,9.277097980008847,2.021858866591123,2.3793250272887114,5.649478423299985,1.1158996550877103,2.689507304296143,2.589265470873009
2024-06-26,27.380791133532888,36.616654977495095,10.257537624594868,9.275694489258846,2.0215529885866883,2.384638277462875,5.667534431051735,1.1176219048220137,2.6891004207392615,2.5888737524557306
2024-06-27,27.37509663126455,36.60903965243705,10.272420403134646,9.273765382716528,2.021132557415692,2.3841423338645344,5.666355729256154,1.1211708199696027,2.688541156824241,2.5883353331170085
2024-07-02,27.3756142154102,36.60973182382065,10.272614624985613,9.273940722880518,2.0211707712047446,2.3841874111217805,5.666462863704977,1.1193013064108597,2.688591989385545,2.588384271075113
2024-07-03,27.385970010008016,36.623580750097354,10.276500604901964,9.277448919061351,2.0086953622921824,2.385089314360115,5.64212642722936,1.1216161486245424,2.6896090444251253,2.589363418999998
2024-07-04,27.38856018297503,36.62704461896084,10.260448107223782,9.278326382864321,2.0088853452807154,2.3928813199436014,5.64266006117926,1.121722231404392,2.6898634284267207,2.5896083217413364
2024-07-05,27.398407310278827,36.640213298464815,10.264137090435417,9.28166225961169,2.026638181456497,2.395633928780509,5.6030585016738454,1.108879527855749,2.690830526639719,2.5905393748029364
2024-07-08,27.436306965830866,36.69089695491385,10.302969005774955,9.294501392872464,2.0294415885354553,2.398947760117541,5.44595249808674,1.1123083216342784,2.6945526973832097,2.5941228148506426
2024-07-09,27.440986787664258,36.651669896053924,10.304726387311836,9.354838786097849,2.029787751197487,2.3993569495947886,5.4165577898435275,1.1124980485088,2.69501230831263,2.594565295414902
2024-07-10,27.49100440470294,36.718476137493944,10.298826306512169,9.371890167940721,2.0866505864195406,2.4056290200123365,5.156818009750203,1.1714862709925902,2.6999245986247375,2.59929449755082
2024-07-11,27.519742573801075,36.756860394421444,10.376115661226248,9.40069388562885,2.121143222070723,2.408143783479934,4.9398308549837004,1.1727109032416094,2.7027470087675343,2.602011712378871
2024-07-12,27.519219525360462,36.75616178256272,10.349309631845623,9.400515213235225,2.12110290698959,2.4080980135804753,4.934035077549261,1.2068999515576968,2.702695639551252,2.601962257767696
2024-07-15,27.51189893429157,36.74638400418407,10.365557777909203,9.398014512673948,2.1205386567214166,2.413157790355017,4.932722538394979,1.2084790194218824,2.701976675499869,2.601270090548046
2024-07-16,27.50980805216205,36.743591308637235,10.355270104696014,9.397300271150872,2.120377497493808,2.4129743923092617,4.932347655460506,1.2254869945192708,2.7017713274517874,2.6010723961191964
2024-07-17,27.52026564212488,36.75755903283724,10.342100242553347,9.400872564814536,2.121183538684396,2.4309979802664357,4.865797364724062,1.2563640851885176,2.7027983799365685,2.6020611688700157
2024-07-18,27.52235811427462,36.760353852101304,10.342886592402174,9.401587349485618,2.1137414340129412,2.431182818437547,4.866167330101736,1.2564596114051747,2.7030038841424484,2.602259013636436
2024-07-22,27.521311838426577,36.75895638934607,10.342493402531023,9.401229943563633,2.1136610791028634,2.4329911701903457,4.865982340380691,1.2583126208328195,2.7029011281333375,2.6021600874926434
2024-07-25,27.524974151969552,36.76384797389699,10.343869697886367,9.40438201048369,2.113942348020591,2.4390180148474983,4.866629865946685,1.2375687666919106,2.7032608083500724,2.6025063619066446
2024-07-26,27.52026564212488,36.727147799307716,10.342100242553347,9.402773266910131,2.151594772213921,2.448104299126794,4.865797364724062,1.2373570642325642,2.7027983799365685,2.6020611688700157
2024-07-29,27.54539632653537,36.66936892096822,10.349641901762395,9.411359598547584,2.153559544280547,2.4503398348351095,4.870240665510777,1.240389419497276,2.7052664946704397,2.6044372933922864
2024-07-30,27.52968427327095,36.62183356462496,10.358949226993218,9.40599130463923,2.201766309030165,2.454646204626894,4.867462652087412,1.2529913623928142,2.7037233950266795,2.6029517073076827
2024-07-31,9.303775100401607,12.376506024096386,3.5008514056224898,3.178795180722892,0.7453815261044177,0.8321285140562249,1.644979919678715,0.4260240963855422,0.9137349397590361,0.8796787148594377
2024-08-01,27.537014333596975,36.63158450279823,10.356001826735428,9.408495746136076,2.2061562695609154,2.462907214725332,4.868758663858572,1.2209933836707825,2.7044432890651913,2.6036447698524943
2024-08-02,27.583704010986615,36.69369424505232,10.404042015664071,9.424448079449602,2.2308527796716158,2.4670831337956813,4.602681738417271,1.2764059456703525,2.7090287384227483,2.6080593128697203
2024-08-05,27.58160220077526,36.69089827605462,10.4032492533237,9.518976876667864,2.249732177575494,2.4668951481458636,4.495654478474316,1.276308686685505,2.708822317114609,2.6078605851827703
2024-08-06,27.584229513591957,36.694393303884944,10.440437501235351,9.519883616231715,2.2518515978358793,2.4671301346848256,4.444644482022932,1.2802405023229364,2.7090803486654993,2.6081089995239584
2024-08-07,27.557978888045355,36.65947296007743,10.386725767514408,9.510823986709209,2.3239375801024504,2.4914285768665905,4.459447788845242,1.2980552249220894,2.706502243165999,2.605626983751232
2024-08-08,27.54749262214164,36.645523425428635,10.426532845352622,9.512912708799517,2.3230532834888415,2.4904805471637133,4.457750895343453,1.2861457982296944,2.705472374382582,2.6046354996693073
2024-08-09,27.546968518327823,36.64482622736237,10.42633447573314,9.512731721226544,2.323009086323522,2.490433164617109,4.457666084566759,1.288023875054074,2.705420901516829,2.604585945271827
2024-08-12,27.55378342381783,36.65389187200022,10.392756546319077,9.581690692652998,2.3235837806810946,2.49104927838784,4.403581382879651,1.288342522130304,2.7060902015794563,2.60523029955153
2024-08-13,27.566898493068887,36.67133841728324,10.416742526091477,9.58625139254105,2.324689761726439,2.4922349697787953,4.320000875804497,1.3079949764996426,2.70737824830057,2.6064703389054014
2024-08-14,27.566898493068887,36.67133841728324,10.435781754279246,9.58625139254105,2.324689761726439,2.4922349697787953,4.320000875804497,1.288955748311875,2.70737824830057,2.6064703389054014
2024-08-15,27.567423355532704,36.67203662455665,10.435980447292344,9.586433910843786,2.3247340228679763,2.492282420912515,4.320083126852939,1.2870763304330484,2.7074297956742526,2.6065199650337916
2024-08-16,27.581076798269205,36.69019935038077,10.399241277513035,9.598801435629431,2.3430295228863267,2.493516784925367,4.289839419138217,1.2877137865619162,2.7087707167027286,2.607810907992993
2024-08-19,27.56794823798323,36.67273485841772,10.481875035551163,9.594232417376718,2.3419142435747893,2.49232987385317,4.230677600994457,1.3042367941859598,2.707481345010854,2.6065695930519404
2024-08-20,27.57057295007654,36.676226426591256,10.435268587679358,9.595145873018556,2.361178980461006,2.492567165664078,4.25012216482981,1.304360969044991,2.707739121141573,2.6068177614928363
2024-08-21,27.568998062848994,36.674131405908945,10.43276843607723,9.594597778762076,2.3800847833801533,2.4924247851556967,4.247975321376899,1.2947661221588036,2.707584449573263,2.606668854757944
2024-08-22,27.565848828096833,36.66994208249336,10.431576690303762,9.593501778077211,2.398851407100077,2.4921400729317464,4.228451567594658,1.306041321643375,2.707275159441515,2.606371092317464
2024-08-23,27.57057295007654,36.676226426591256,10.433364411082213,9.595145873018556,2.418304278375385,2.507800578441246,4.162530041361096,1.3214985584193049,2.707739121141573,2.6068177614928363
2024-08-26,27.57057295007654,36.676226426591256,10.433364411082213,9.595145873018556,2.418304278375385,2.507800578441246,4.154913334972512,1.3291152648078888,2.707739121141573,2.6068177614928363
2024-08-27,27.600003907728986,36.7153774616012,10.353003744986372,9.6092008908669,2.4075422981878383,2.520008644659004,4.165067237957583,1.309565763147304,2.710629570881319,2.6096004799834924
2024-08-28,27.604213460318945,36.720977290963596,10.354582785115287,9.610666486184668,2.4079094965386303,2.520392996376935,4.121852994074836,1.3383629980761031,2.7110429961028757,2.609998496248127
2024-08-29,27.604213460318945,36.720977290963596,10.354582785115287,9.610666486184668,2.417441996524927,2.520392996376935,4.10850749409402,1.342175998070622,2.7110429961028757,2.609998496248127
2024-08-30,27.613689650182575,36.733583154676666,10.358137387117315,9.613965710792897,2.418271874883038,2.521258216557867,4.075589114057611,1.3426367507237056,2.7119736641038483,2.6108944769044786
2024-09-02,27.608424297186694,36.726578828758505,10.384764169303004,9.612132528635826,2.417810761021668,2.5188706745344036,4.067184821182349,1.3423807379804844,2.7114565474548993,2.6103966339421634
2024-09-03,27.624753431331982,36.74830093886289,10.3909062875696,9.617817670235826,2.419240786720696,2.520360472600977,4.0486032724142875,1.305016323436085,2.713060251353966,2.611940565473685
2024-09-04,27.607371467536574,36.725178284101474,10.384368152945486,9.609859257986349,2.5130544646876998,2.51877461900793,4.057496131149792,1.26224738666408,2.7113531477890054,2.610297088131609
2024-09-05,27.591062869997433,36.70348349316881,10.391572901627875,9.604182392761038,2.587793589160613,2.517286694610582,4.024609764585578,1.261501734922184,2.7097514608147217,2.608755098351163
2024-09-09,27.572673079628494,36.67902015986304,10.384646787611722,9.597781084420722,2.6622416579405095,2.509895926441768,4.021927311566778,1.2568522848646182,2.7079453773901316,2.6070163302722156
2024-09-10,27.587908592545556,36.69928746161565,10.390384911725219,9.603084419257518,2.6980094320771126,2.482702182200902,3.947934705694758,1.272789760330163,2.7094416754333714,2.608456859119751
2024-09-11,27.568998062848994,36.674131405908945,10.383262672582923,9.592693710935372,2.696160042613038,2.4790963103687678,4.019487182172403,1.2719173082383541,2.707584449573263,2.606668854757944
2024-09-12,27.568473140421613,36.673433118867976,10.430665761299654,9.592511063018447,2.7913102855071545,2.454296697147832,3.9070727870809554,1.268085027385924,2.7075328963104868,2.6066192229599547
2024-09-13,27.554307786984587,36.65458941507518,10.463367295697125,9.587582197032141,2.9040592363380404,2.4530356196852776,3.819427842287318,1.252209028512733,2.7061416999165746,2.6052798784710207
2024-09-16,27.55378342381783,36.65389187200022,10.463168176036685,9.587399743711183,2.904003971596519,2.4529889379999434,3.8212581749448304,1.252185198761802,2.7060902015794563,2.60523029955153
2024-09-17,27.53334881557301,36.62670838472621,10.493440530015539,9.580289476680491,2.9018502861084614,2.4511697370863743,3.8545547378386966,1.2512565453862172,2.7040832941325244,2.6032981924524794
2024-09-19,27.53282524980087,36.62601190239909,10.51225668526481,9.561091605497532,2.901795105407565,2.4435168482625955,3.863989288458828,1.2512327518729864,2.7040318741084906,2.603248688927232
2024-09-20,27.542252481268477,36.63855263836812,10.483518328252423,9.56436532052061,2.902788679219262,2.448157948987674,3.85960565539704,1.2516611736083056,2.7049577338465207,2.604140040531566
2024-09-23,27.543300349950577,36.639946583612556,10.493428647724109,9.564729205024621,2.902899118310973,2.448251091262269,3.8464364464120493,1.2517087941340894,2.70506064628978,2.604239117278979
2024-09-24,27.549589236842227,36.648312483009235,10.472991855613438,9.566913093642013,2.903561929375042,2.4488100937782957,3.7997465091493834,1.2995627770400746,2.7056782854333616,2.6048337361169285
2024-09-25,27.55325908060813,36.65319435547348,10.459163102343974,9.568187489280866,2.9039487089583536,2.4586512005073344,3.805961610692469,1.2864150244140544,2.706038705202345,2.6051807225189947
2024-09-26,27.554307786984587,36.65458941507518,10.423403177765868,9.568551664683923,2.9040592363380404,2.4587447793897432,3.8631980666882186,1.2617242946868419,2.7061416999165746,2.6052798784710207
2024-09-27,27.555356573193855,36.655984580875824,10.423799918688955,9.568915867809842,2.904169772131627,2.4588383653958465,3.8595388583767627,1.2617723190847108,2.70624470247128,2.6053790419712954
2024-09-30,9.303775100401607,12.376506024096386,3.5130602409638554,3.230843373493976,0.980562248995984,0.8302008032128515,1.29285140562249,0.4260240963855422,0.9137349397590361,0.8796787148594377
2024-10-02,27.591062869997433,36.70348349316881,10.460174204433311,9.581315291825893,2.9079330022526477,2.4734580844848866,3.7006591680043526,1.2634073266667794,2.7097514608147217,2.608755098351163
2024-10-03,27.71570584580016,36.86929194449489,11.313306491459915,9.735622621157512,2.921069626403139,2.4922887638118523,1.979283088925849,1.630898638070429,2.7219927973428986,2.620540182533353
2024-10-04,27.903182950710047,37.118686571219826,11.368634357540486,9.184789691490025,2.946610037408361,2.509147330742764,1.9714729027264573,1.6188047295114607,2.7404051492444013,2.638266279406178
2024-10-07,27.939257826680215,37.16667579225592,11.373684196561817,9.190875407726907,2.9562085082170104,2.525898784109704,1.975951378860456,1.4858228141821788,2.7439481061909845,2.641677185214809
2024-10-08,27.97975096205153,37.220542478461184,11.34185747264817,9.177141882642637,2.9373037821892622,2.5488840057287088,1.9633556859896646,1.4377329039136915,2.7479249857060073,2.645505840669145
2024-10-09,27.99814654164927,37.245013512987626,11.345446880942372,9.09615866647684,2.9392349432493194,2.558294624946612,2.020724023483907,1.370998404449847,2.7787372456903108,2.6472451561238937
2024-10-10,27.977047768359935,37.21694650879862,11.333032707437303,9.077710505957247,2.937020001927419,2.556366751677616,2.081033251365678,1.427932750937081,2.7476595018031515,2.6452502517359453
2024-10-14,27.995981100440826,37.24213289776725,11.340702282637306,9.083853802739899,2.9390076160418577,2.5542296452574305,1.993497929038918,1.438566885746804,2.764987428249906,2.647040412079805
2024-10-15,28.0290405173922,37.286110752846106,11.354094097838852,8.955200043750004,2.942478181258108,2.5572458404223424,1.99198029507539,1.4654315679028866,2.7682524994730886,2.6501662040410197
2024-10-16,28.0371818459296,37.29694089443916,11.343837191092254,8.979101610579152,2.956887677238379,2.5579886192743277,1.9828768706562545,1.4406839763361847,2.7535653418683532,2.65093597258634
2024-10-17,28.04478468741972,37.30705470442353,11.313985518071421,8.97766261663032,2.9576894963526428,2.535439129486319,2.022153133066247,1.4352638616878248,2.754312026072992,2.6516548267889775
2024-10-18,28.046414404223135,37.30922266308734,11.320454110170651,8.987869523834197,2.957861371313539,2.535586466960984,2.0009631935605015,1.4353472666295561,2.7544720825198774,2.6518089177002193
2024-10-22,28.042612026279173,37.30416448476494,11.338287127857141,8.986650998130767,2.957460360807259,2.5410530408507688,1.9929448010940862,1.431279113710913,2.754098646409903,2.6514494000950477
2024-10-23,28.000312317869973,37.24789457386378,11.365663067517467,8.973095459280108,2.952999303086363,2.537220095382651,2.0440866164782485,1.4813342934932245,2.74994434118455,2.647449931843635
2024-10-24,28.073551463929846,33.78205774323721,11.432231103088828,9.636740963339681,2.9704179047406947,5.096801353370482,2.0804558823673402,1.5162315936731223,2.7571372457841177,2.6543747464686755
2024-10-25,28.09043560439335,33.802375123060564,11.439106734624218,9.642536741912425,2.9722043888342156,5.099866697991217,2.031265009862548,1.507443087548424,2.758795457521054,2.655971154251985
2024-10-28,28.106794443388267,31.78349811254596,11.387532119884263,9.648152201504615,2.9739352916134276,5.1028366732305805,4.07101021757394,1.5083209670911444,2.7604020787691215,2.657517894398683
2024-10-29,28.097522096040606,31.77301283166426,11.426467960902432,9.644969304975607,2.963251346132606,5.101153262687701,4.069667203489953,1.5078233765193418,2.759491430386749,2.656641187200745
2024-10-30,28.098612642887215,31.774246035034732,11.426911455476793,9.63952171655102,2.9633663585668053,5.101351253335619,4.071765805098463,1.507881899545781,2.759598534303862,2.6567442991997097
2024-10-31,9.303775100401607,10.309946345381526,3.7996465863453817,3.2046083534136542,1.0525301204819277,1.691044016064257,1.0919476305220883,0.5146987951807229,0.9137349397590361,0.8796787148594377
2024-11-01,28.372807163782067,31.441228573315648,11.601125282894024,9.772778669480733,3.2685850092678006,5.149172154912549,3.3378435430058437,1.5872625045005504,2.7865275079009666,2.6826695909398195
2024-11-04,28.362802894102874,31.430142376314528,11.62641810463978,9.769332781565584,3.304651459517339,5.147356553567044,3.303365446664243,1.5886617271301493,2.7855449765463285,2.6817236799521265
2024-11-05,28.350029922801628,31.41598805214334,11.62118223619119,9.764933237285101,3.420643847996025,5.131332409407053,3.2529275458976445,1.5781562343931288,2.784290527676215,2.6805159862086767
2024-11-06,28.342815504900127,31.407993419784436,11.618224917790126,9.782023410218171,3.4197733743394245,5.126111581724172,3.2540572640562155,1.5855846784286969,2.783581991019268,2.6798338577393657
2024-11-07,28.31731702114537,31.379737362800775,11.680135417755674,9.779090310444454,3.3482455100629105,5.121499898990357,3.331315552552478,1.584158214457335,2.7810777542695435,2.6774229575211006
2024-11-08,28.586838917688933,30.6417176226149,11.791305986892867,10.00050064974643,3.3801138356988365,5.136681699699917,3.3630227402439727,1.5893642743794179,2.807547823810599,2.7029064492241277
2024-11-11,28.59474282424196,30.65018967765431,11.794566136814549,10.003265664194046,3.396847686835843,5.138101928507445,3.32050452252993,1.5898037138970078,2.8083240759770747,2.703653769347831
2024-11-12,28.589096730805984,30.644137731818883,11.792237274378031,10.001290497886307,3.396176971958443,5.137087399237145,3.3198488817744245,1.5993624112129876,2.817642173828313,2.7031199270994817
2024-11-13,28.518708227787666,30.568689563534996,11.822293702937158,9.99636317039578,3.504025273653861,5.13822712482214,3.317584144752446,1.6269392220562613,2.810704927208578,2.696464642851116
2024-11-14,28.472721330191504,30.51939703648998,11.852392154246164,10.001875189946988,3.5632689446997032,5.185003198019129,3.312234484413248,1.5948184956685756,2.8061726181492697,2.692116548175438
2024-11-15,28.53791616644667,30.599133140347455,11.909095729049248,9.381896605586446,3.8020333092807257,5.246150120989017,3.319818606153696,1.6871645996600837,2.8185109550396255,2.6982807674470264
2024-11-18,28.35902204567728,30.411518754232453,11.836076742722337,9.855235194570865,3.915844793072383,5.213984071385518,3.321011514229169,1.6043406130696756,2.8012296418676876,2.681736629172632
