date,SILVERBRICKS SECURITIES CO LTD,EMPEROR SECURITIES LTD,GREAT BAY SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT
2024-07-17,73.27126539082948,0.0,0.0,12.050335498540267,5.7511529528075656,4.834883288372064,0.0,0.8963491654889718,0.8421338476173175,2.353879856344331
2024-07-18,73.27191497387578,0.0,0.0,12.049555784819157,5.751203939390572,4.83492615180834,0.0,0.8963571120314309,0.84214131351636,2.3539007245583514
2024-07-19,73.25243249135286,0.0,0.0,12.053737807497338,5.764446563256395,4.833640579235468,0.0,0.8961187770326026,0.8463489425750009,2.353274839050333
2024-07-22,73.20161037555529,0.0,0.0,12.082278942610989,5.789970382617648,4.830287027238806,0.0,0.898449370904803,0.8457617505528141,2.3516421505196434
2024-07-24,73.19080625643387,0.0,0.0,12.092303191326216,5.792067697853167,4.8295741058131,0.0,0.8983167651605027,0.8456369211856126,2.3512950622275306
2024-07-26,73.18756564257298,0.0,0.0,12.094719539058579,5.791811246861233,4.829360270420514,0.0,0.898276991069882,0.8470753542988217,2.3511909557179917
2024-07-29,73.18868902288045,0.0,0.0,12.094905184934836,5.794792906188329,4.829434397878886,0.0,0.8982907790224334,0.8426606641644234,2.351227044930628
2024-07-30,73.1778887173695,0.0,0.0,12.093120364454139,5.808694576390655,4.82872172809837,0.0,0.8981582200849711,0.8425363144495077,2.3508800791528564
2024-07-31,73.16493255758807,0.0,0.0,12.09097927508351,5.822420329132868,4.827866801954069,0.0,0.8979992009931064,0.8453379798820425,2.350463855366323
2024-08-01,73.17141006395535,0.0,0.0,12.09057417603978,5.822935805105256,4.828294227181658,0.0,0.8951276055986677,0.8409861732844522,2.3506719488348327
2024-08-06,73.15413926180844,0.0,0.0,12.10099721839554,5.820086204620037,4.827154594718215,0.0,0.8963915274168325,0.8511140782609034,2.3501171147800406
2024-08-07,62.89701647583594,0.0,0.0,16.717760366386695,8.046446541834262,6.673688332096707,0.0,1.2392886036957913,1.1766911504321955,3.249108529718403
2024-08-09,62.89829929286894,0.0,0.0,16.720140885200465,8.046610653254124,6.6738244454061295,0.0,1.2393138796249004,1.1726360466857983,3.249174796959641
2024-08-12,62.89316833867592,0.0,0.0,16.726934473375714,8.045954247737043,6.6732800254789355,0.0,1.2392127820941465,1.1725403884262229,3.2489097442120194
2024-08-13,62.89227050775724,0.0,0.0,16.726695688157196,8.047266936977456,6.673184761123614,0.0,1.2391950917220447,1.1725236498353402,3.2488633644271023
2024-08-19,62.89265528929781,0.0,0.0,16.726798023844612,8.046704360463664,6.673225588371416,0.0,1.2392026732482417,1.172530823458628,3.2488832413156343
2024-08-20,62.87342197813427,0.0,0.0,16.721682772951123,8.074824756071267,6.671184837768421,0.0,1.2388237105458462,1.1721722497893705,3.247889694739698
2024-08-21,62.87406289898069,0.0,0.0,16.721853230908387,8.073887686650341,6.6712528426788955,0.0,1.2388363389016146,1.1721841987116155,3.2479228031684544
2024-08-23,62.872781070354456,0.0,0.0,16.72151231846903,8.077800530413606,6.671116834244378,0.0,1.238811082447535,1.1701215770850617,3.247856586985931
2024-08-28,62.86509119604662,0.0,0.0,16.729659509070434,8.076812546906194,6.6703009000821725,0.0,1.2386595653466048,1.1720169359655805,3.2474593465823953
2024-09-11,62.865092861982305,0.0,0.0,16.72965995240928,8.076810110925967,6.67030107684629,0.0,1.2386595981712958,1.1720169670242304,3.247459432640625
2024-09-23,62.863811399074855,0.0,0.0,16.729318929470995,8.078683903722812,6.670165107216366,0.0,1.2386343489231397,1.1719930762415753,3.2473932353502537
2024-10-02,62.872782736697744,0.0,0.0,16.71539658940707,8.077798094161587,6.671117011051744,0.0,1.2388111152802566,1.1762377803363855,3.2478566730652156
2024-10-03,62.87303909825529,0.0,0.0,16.715056999369526,8.077831031098857,6.671144212296433,0.0,1.2388161664889545,1.1762425764045137,3.2478699160864273
2024-10-04,62.93719514747631,0.0,0.0,16.732113149906606,8.086073701290452,6.677951490305943,0.0,1.1380396259872718,1.177442821815106,3.251184063218305
2024-10-07,62.95300788737135,0.0,0.0,16.70976347031079,8.083410249116339,6.6796293011728,0.0,1.1383255542774318,1.183862626438271,3.2520009113130146
2024-10-08,62.95364529141547,0.0,0.0,16.688506688829914,8.095740171126536,6.679696932932943,0.0,1.138337079911173,1.1920399977117326,3.2520338380722262
2024-10-14,62.95493041945963,0.0,0.0,16.68884736597199,8.095905436579935,6.679833291452221,0.0,1.1383603177856174,1.190022944055865,3.25210022469474
2024-10-15,62.96264228970636,0.0,0.0,16.690891720950958,8.084647343723768,6.680651559493662,0.0,1.1384997649584805,1.1901687198112194,3.252498601355553
2024-10-17,63.091452188500455,0.0,0.0,16.725038192496203,7.884330676452884,6.694318934622194,0.0,1.1408289245071956,1.204878472633374,3.259152610787699
2024-10-21,63.17131752786368,0.0,0.0,16.68884736597199,7.867270001285094,6.679833291452221,0.0,1.1383603177856174,1.2022712709466599,3.25210022469474
2024-10-24,63.1708017034442,0.0,0.0,16.687486270758356,7.869247132359386,6.679778747376449,0.0,1.1383510225219906,1.2022614538191303,3.2520736697204873
2024-10-25,63.161776139529366,0.0,0.0,16.68101987777918,7.884451445111217,6.678824370221251,0.0,1.138188379977742,1.2041307595201296,3.2516090278611105
2024-10-28,63.15919788066877,0.0,0.0,16.680338959826386,7.884129602407579,6.686715725792197,0.0,1.1340599268804141,1.2040816069948237,3.2514762974298326
2024-10-29,63.16435460889581,0.0,0.0,16.68170085132655,7.8847733140921905,6.679097021579321,0.0,1.134152518918191,1.2041799160585676,3.2517417691293655
2024-10-30,63.16196178229087,0.0,0.0,16.680774989707622,7.888556789766382,6.678844000375364,0.0,1.134109554332577,1.2041342986568204,3.2516185848703674
2024-11-04,63.165829588025105,0.0,0.0,16.681796458885213,7.889039855908177,6.679252988164751,0.0,1.1341790030215304,1.2042080354030158,3.24569407059221
2024-11-12,63.168408388358856,0.0,0.0,16.678394920228932,7.889361932872037,6.679525674519818,0.0,1.1342253068730053,1.2042571982510912,3.245826578896259
2024-11-14,63.16839291492895,0.0,0.0,16.66614307493369,7.90163225568724,6.679524038335292,0.0,1.134225029038622,1.2042569032620325,3.2458257838141704
2024-11-18,63.10099225998752,0.0,0.0,16.75404071587056,7.892181658986237,6.672396988332814,0.0,1.1350539265437687,1.2029719615332328,3.242362488745868
2024-11-19,63.09970558427036,0.0,0.0,16.753699088638065,7.89202073158823,6.672260933242828,0.0,1.1350307819580396,1.204986505716329,3.2422963745861524
2024-11-20,63.086841712499606,0.0,0.0,16.750283582420302,7.910798398193815,6.670900687449738,0.0,1.134799388003032,1.204740850181941,3.2416353812515677
2024-11-21,63.088770958885796,0.0,0.0,16.731427976588233,7.927350079286851,6.671104688960902,0.0,1.1348340910815018,1.204777692126607,3.2417345130701034
2024-11-26,63.05020843666299,0.0,0.0,16.721201020929403,7.942879289619148,6.667027027930124,0.0,1.1361779067018984,1.2427532901794947,3.239753027976945
2024-12-04,63.051236158779446,0.0,0.0,16.721473577492326,7.941378753121691,6.667135700863926,0.0,1.1361964264687936,1.242773547131427,3.239805836142394
2024-12-11,63.046097883208475,0.0,0.0,16.72011088352424,7.940731581155953,6.666592371619534,0.0,1.136103833671291,1.2508216342912417,3.23954181252927
2024-12-13,63.04943766706192,0.0,0.0,16.72079286441262,7.936058607798293,6.666945525554636,0.0,1.1361640172729244,1.2508878949170064,3.2397134229825943
2024-12-16,54.673275409455314,0.0,0.0,14.497656967903236,6.881747625108575,5.781237110841152,13.286837294387633,0.9852238263359977,1.0847065559298308,2.8093152100382652
2024-12-18,54.673661793184124,0.0,0.0,14.49775942488457,6.881089545319073,5.781277967657124,13.286931194335997,0.9852307890513808,1.0847142217036592,2.809335063864072
2024-12-19,41.0589234735596,0.0,0.0,10.887553078411539,5.167572827382643,4.341634378749479,34.88006584016445,0.7398903648428828,0.8146006094869709,2.1097594274024365
2024-12-20,41.058433177928336,0.0,0.0,10.871501375826522,5.183300130636151,4.341582534127449,34.879649327931475,0.7398815296133443,0.8159176897381661,2.109734234198554
2024-12-23,41.04536294589209,0.0,0.0,10.865387853550144,5.181650117954777,4.340200467479176,34.86854600335785,0.7383196160560367,0.8514703584000383,2.1090626373098877
2024-12-27,41.03175696658764,0.0,0.0,10.855156397467937,5.203799491730588,4.338761750082146,34.856987554820726,0.7380748731497706,0.8670994544171537,2.108363511744039
2024-12-30,41.03121291503717,0.0,0.0,10.853686537920739,5.203730493096575,4.338704221225676,34.85652537626621,0.7380650868084393,0.8697398132830856,2.108335556362103
2025-01-02,41.03665407986383,0.0,0.0,10.84053870739913,5.2070727694300505,4.339279578450691,34.861147713418404,0.738162961901687,0.868529045990169,2.108615143546031
2025-01-03,41.04389306550436,0.0,0.0,10.835421420012477,5.20799131227552,4.340045040042601,34.867297321698324,0.7382931760042104,0.8580715550462594,2.108987109416246
2025-01-06,50.58095232303382,0.0,0.0,9.082624949279108,4.365518422858722,3.6379758417961545,29.226974410343253,0.6188628720866707,0.719265251625156,1.767825928977109
2025-01-07,50.58488907947801,0.0,0.0,9.075548776417959,4.365858194689699,3.6382589883993957,29.229249169409062,0.6189110386847252,0.719321232621645,1.7679635202995037
2025-01-08,50.5849003282315,0.0,0.0,9.075550794582133,4.365836928163159,3.638259797452835,29.22925566922797,0.6200230452629507,0.7182095236312012,1.7679639134482517
2025-01-09,50.58321307111342,0.0,0.0,9.075248079985895,4.36569130586509,3.6381384434578514,29.22828072869505,0.6200023644216384,0.7215210633711141,1.7679049430899412
2025-01-10,50.57365407311494,0.0,0.0,9.0768679439045,4.375982513834105,3.637450923705986,29.22275729394226,0.618773577288954,0.7269428221899755,1.7675708520192783
2025-01-13,50.576465168058704,0.0,0.0,9.077372474139656,4.369555647971043,3.6376531084222625,29.224381616858558,0.6188079713090486,0.7280949122502046,1.7676691009905245
2025-01-14,50.5596032844053,0.0,0.0,9.061010378806898,4.365876239059721,3.6364403371603355,29.214638387057327,0.6186016645222587,0.7767499380470834,1.767079770941072
2025-01-15,50.556232256780355,0.0,0.0,9.060406242019567,4.36558514719086,3.636197879940802,29.212690520645058,0.6185604196713407,0.7833655816690134,1.7669619520830042
2025-01-16,50.552299959319605,0.0,0.0,9.060812669963953,4.3652455890667134,3.63591505404473,29.21041833809449,0.6185123076293823,0.7899715652771413,1.7668245166039889
2025-01-17,50.54219114560421,0.0,0.0,9.060111732692599,4.364372682106649,3.635187989440431,29.204577205687738,0.6183886253102092,0.8086994099194312,1.7664712092387354
2025-01-20,50.54241574198629,0.0,0.0,9.059707619427442,4.364392076246322,3.6352041432725484,29.204706983250446,0.6183913732687922,0.8087030035697567,1.7664790589784016
2025-01-21,50.541292780036386,0.0,0.0,9.059506328951224,4.363184196827913,3.635123375547597,29.20405810697061,0.6194885441637503,0.8109068565248165,1.7664398109776995
2025-01-22,50.51772210070643,0.0,0.0,9.055281294196044,4.376694854309695,3.6334280820025198,29.190438362581233,0.6191996365197252,0.8416196640359139,1.765616005648433
2025-01-24,50.525015437514945,0.0,0.0,9.056588621874887,4.377326725826325,3.6339526467229697,29.194652640060763,0.6192890315144528,0.8273039855947104,1.7658709108909536
2025-01-27,50.56881972071239,0.0,0.0,9.064440521955671,4.381121789675103,3.6371032185631718,29.219963880859456,0.6198259440098302,0.741323034890349,1.7674018893340273
2025-02-03,50.56938180722579,0.0,0.0,9.064541275736302,4.381170487063833,3.6371436459782913,29.22028866889505,0.6198328335478045,0.7402197470547207,1.7674215344982063
2025-02-04,50.54297724167453,0.0,0.0,9.0598082680199,4.378882879440747,3.6352445284809547,29.20503143220337,0.6195091907406483,0.7920477758070681,1.7664986836327896
2025-02-05,50.55196293371475,0.0,0.0,9.061418949690877,4.379661371234903,3.6358908138722494,29.210223596036933,0.6196193290646624,0.7744102689707532,1.766812737414875
2025-02-07,50.55083954748648,0.0,0.0,9.061217583162936,4.3795640446231685,3.6358100156315736,29.20957447459816,0.6196055596325645,0.7766153002796456,1.7667734745854626
2025-02-11,50.55140123435946,0.0,0.0,9.061318265308183,4.376279309498183,3.6358504143030235,29.209899031711245,0.6196124442721153,0.7788461947657498,1.7667931057820374
2025-02-13,50.54859292480938,0.0,0.0,9.060814876954954,4.3760361916680415,3.6356484299229304,29.208276318267018,0.6195780226042265,0.7843582816119644,1.766694954161492
2025-02-19,50.54578492726506,0.0,0.0,9.060311544528632,4.375793100848514,3.635446467983487,29.20665378510774,0.6195436047606165,0.7898697560602691,1.7665968134456822
2025-02-20,50.543538753838824,0.0,0.0,9.059908918848686,4.382264406501883,3.635284914586688,29.205355888365293,0.6195160732387812,0.7876127358966235,1.766518308723222
2025-02-21,50.54359490574145,0.0,0.0,9.05980788795007,4.382269275026928,3.6352889532466155,29.20538833437799,0.6195167614970054,0.7876136109036915,1.7665202712562482
2025-02-24,50.57281080556585,0.0,0.0,9.065044761982795,4.3848023742332956,3.637390272673713,29.22227003227662,0.6198748630463151,0.7302655107638374,1.7675413794575747
2025-02-25,50.56269187739473,15.582229440645465,11.002669932336158,9.062564141953718,4.3839250352133226,3.636662480599014,2.6544219056961293,0.6197508345591827,0.7278966330145153,1.7671877185877654
2025-02-26,50.56415297414474,15.58267971621325,11.002987873582613,9.031039611063095,4.384051716336962,3.636767568274018,2.6544986098247185,0.6197687433353292,0.7568144026808418,1.7672387845444306
2025-02-27,50.56021944447804,15.581467495116977,11.002131919775868,9.038116345931407,4.383710668450816,3.6364846537529734,2.6542921088073417,0.6197205297572306,0.7567555279300543,1.7671013059992902
2025-03-03,50.559657561627226,15.581294336070748,11.002009651531859,9.038015904069518,4.383661951655783,3.6364442409860454,2.6542626112847167,0.6197136427155643,0.7578584321053382,1.7670816679532055
2025-03-04,50.55909569126483,15.581121180873158,11.00188738600539,9.036804162683891,4.383613235943529,3.6364038291173335,2.6542331144177043,0.6197067558269697,0.7600726135235973,1.7670620303435964
2025-03-05,50.561905167965236,15.581986995348778,11.00249874081403,9.037306321403188,4.376077280768756,3.6366058974433484,2.654380605309114,0.6197411918007103,0.7623375763902932,1.767160222756545
2025-03-06,50.56680935194356,15.583498349217253,11.003565913379365,9.035152345114756,4.3487149498885715,3.636958625140584,2.654638063385381,0.6198013027639631,0.7835294730813087,1.7673316260852525
2025-03-10,50.56793344808255,15.583844769142713,11.00381052177204,9.0353531958308,4.34658862945048,3.6370394744407593,2.6546970757778126,0.6198150808974918,0.7835468908790058,1.767370913726349
2025-03-11,50.61012316063886,15.51341489231267,11.012991193618443,9.042891549253293,4.350215064473088,3.6400739201758245,2.656911936044272,0.62033220347534,0.7842006177736298,1.7688454622345855
2025-03-12,50.57973947561592,15.484089845863524,11.087537719001745,9.037462667611235,4.347603421662391,3.6378886091640377,2.655316864340095,0.6199597882923112,0.7826180690079053,1.7677835394408352
2025-03-13,50.52368183382515,15.47026036346554,11.230722644485523,9.004125436553116,4.341452334753075,3.633856728837221,2.6523739705418,0.6192726854306304,0.7584297012366359,1.7658243008713017
2025-03-14,50.50349785114878,15.491832056867855,11.29950128181902,8.98276705388859,4.3119526306612155,3.632405019488237,2.6513143591213826,0.6190252887900651,0.7425855961754859,1.7651188620393592
2025-03-17,50.505179794396135,15.489017639085615,11.41866007856531,8.994167378182997,4.172221533222143,3.632525991289283,2.6514026571694913,0.619045904498852,0.752601376914563,1.7651776466756137
2025-03-18,50.51868649562942,15.47761410832296,11.413940898802796,8.97871281478467,4.1733373187704315,3.6334974449795028,2.652111727084405,0.6192114571830675,0.7672380227790636,1.7656497116636878
2025-03-19,50.50195504705729,15.430306286787182,11.439021869032096,8.975739125599038,4.171773090060818,3.6322940551082548,2.6512333655503406,0.6190063785206992,0.8136058419081355,1.7650649403761438
2025-03-20,50.70796974321121,15.057453316138547,11.485685540021679,9.012354226281657,4.188791175098737,3.6471114211965086,2.6620486505373875,0.6215315166241538,0.8447891687227902,1.7722652421673257
2025-03-21,50.57010309494472,15.356646944302227,11.454457845904468,8.994075758848274,4.102929111284863,3.6371955237539346,2.654810977113851,0.6198416744272981,0.8424923256077246,1.7674467438126458
2025-03-24,50.49993698632866,15.359759600684889,11.541794898379692,8.992696476952467,4.097236289794547,3.632148908450454,2.6511274221282988,0.6189816429938844,0.8413233659970274,1.7649944082900821
2025-03-25,50.51956835011091,15.29466285134051,11.546281659905977,8.995081868100604,4.098820167449333,3.633560871331762,2.652158022361938,0.619222266141819,0.8749634104019615,1.765680532855191
2025-03-26,50.46689065843948,15.391860879229299,11.534242137695161,8.977937603805545,4.094546251577742,3.629772089964453,2.649392567962216,0.6185765915908045,0.8729417947465793,1.7638394249887224
2025-03-27,50.464091730504876,15.398771731015742,11.533602440814644,8.975221254215752,4.094319165269599,3.629570780346082,2.6492456308560968,0.6185422849141041,0.8728933808034433,1.7637416012596532
2025-03-28,50.46353198217286,15.399710128890092,11.533474509953171,8.974012499708586,4.094273751030584,3.6295305211019224,2.6492162453906674,0.6185354240354002,0.8739928999008061,1.7637220378159137
2025-03-31,50.46801031654912,15.392202362955182,11.534498036316604,8.974808889241617,4.094637093154388,3.6298526200645567,2.6494513473685877,0.6185903153270633,0.8740704615040964,1.7638785575187932
2025-04-01,50.61680571298764,15.154990524250417,11.568505325236222,9.001269418163972,4.105596787025323,3.640554554938317,2.657262754259876,0.6204141120375897,0.8655217908017762,1.7690790202988642
2025-04-02,50.538256091679656,15.288101233958725,11.550552755934449,8.986189966726876,4.098892269109732,3.634904965288923,2.6531390846579956,0.6194513232391219,0.8641786319843905,1.7663336774201306
2025-04-03,50.52817309562061,15.31503786791447,11.548248280336667,8.974401514031992,4.09803450791176,3.6341797575893633,2.652609751178697,0.619327735174673,0.8640062178487544,1.7659812723930146
2025-04-07,50.547821929933654,15.3121049779597,11.552739034764633,8.97455821767071,4.099628106019941,3.6355929770181663,2.653641268573942,0.6195685724602581,0.8376769080383463,1.7666680075606511
2025-04-08,50.55006848407631,15.3127855111965,11.553252486239824,8.972734877461935,4.099810310438516,3.63575455779755,2.653759207360569,0.6195961086485642,0.8354919311909083,1.7667465255893129
2025-04-09,50.300899372644345,15.333927741914477,11.585175858546263,8.999756238897415,4.143449733213276,3.6458006938533183,2.6610919427343624,0.6257648397061231,0.9325052668261761,1.7716283116642448
2025-04-10,50.28635130838063,15.356131853007163,11.582594854539954,8.997751227735561,4.1425266345489185,3.644988463956082,2.660499091227469,0.6256254286537566,0.9322975185917969,1.7712336193586702
2025-04-11,50.28635130838063,15.355017927747062,11.582594854539954,9.011118330856783,4.1447544850691225,3.644988463956082,2.660499091227469,0.6256254286537566,0.9178164902104716,1.7712336193586702
