date,BOCI SECURITIES LTD,GRAND CHINA SECURITIES LTD,CMB WING LUNG BANK LTD,FUBON SECURITIES (HONG KONG) LTD,PARTNERS CAPITAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,TAIPING SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,GF SECURITIES (HONG KONG) BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-20,79.344489626984,11.164480812805511,4.821505833708056,0.0,0.0,2.914135537548462,0.0,0.7063193327272693,0.0,1.0490688562266948
2024-03-21,79.33457850463228,11.172282944477562,4.820903567130222,0.0,0.0,2.913771525453886,0.0,0.7096032335653851,0.0,1.0488602247406802
2024-03-22,79.33457850463228,11.172282944477562,4.820903567130222,0.0,0.0,2.913771525453886,0.0,0.7105229051068891,0.0,1.0479405531991763
2024-03-25,79.3207181932692,11.178913169153342,4.820061321217391,0.0,0.0,2.9132624689826114,0.0,0.7162223405686517,0.0,1.0508225068087995
2024-03-26,79.30224530990186,11.201437172606434,4.818938784348861,0.0,0.0,2.9125840036455117,0.0,0.7142169471697305,0.0,1.050577782327602
2024-03-27,79.29689950203482,11.207729544032533,4.8186139370414045,0.0,0.0,2.9123876647597804,0.0,0.7138623898285924,0.0,1.0505069623028755
2024-03-28,79.29641355523978,11.209499319132659,4.818584407639701,0.0,0.0,2.9123698170827534,0.0,0.7126323763128337,0.0,1.0505005245922627
2024-04-03,79.2953019743407,11.211180616308791,4.8185168604941495,0.0,0.0,2.911892363632173,0.0,0.712622386598267,0.0,1.0504857986259137
2024-04-05,79.2921435538935,11.214410780950917,4.818324933585512,0.0,0.0,2.911776379706866,0.0,0.7129003952600141,0.0,1.050443956603205
2024-04-08,73.0619279681304,10.487205286706613,4.439649277402805,0.0,7.665207922384154,2.701852766499109,0.0,0.6734448403563456,0.0,0.970711938520573
2024-04-09,73.06388752599861,10.508942963556533,4.439768351042327,0.0,7.65129745141528,2.685832928032906,0.0,0.6799562881202126,0.0,0.9703144918341323
2024-04-10,73.0416166401379,10.533116492777182,4.430230231383862,0.0,7.621588429146288,2.683603073625254,0.0,0.721237581700089,0.0,0.9686075512294303
2024-04-11,73.04020546484254,10.535092138190672,4.429947996324793,0.0,7.621306194087218,2.683603073625254,0.0,0.721237581700089,0.0,0.9686075512294303
2024-04-12,73.05525715586023,10.54883716934011,4.422392097041856,0.0,7.605374567863386,2.6841560945816063,0.0,0.7151757592015817,0.0,0.968807156111231
2024-04-15,73.0503285904707,10.550101426799225,4.421811472692723,0.0,7.604861482462979,2.6839750119416586,0.0,0.7201802186702222,0.0,0.9687417969624903
2024-04-16,73.03280560670716,10.561681039254275,4.4311924276887,0.0,7.603037262547032,2.683331192105889,0.0,0.7194430521529792,0.0,0.9685094195439791
2024-04-17,73.01487902100826,10.572913298345314,4.43010475003284,0.0,7.601171025889045,2.682672543349701,0.0,0.7299876715328091,0.0,0.9682716898420266
2024-04-18,73.00725773773003,10.584504547624393,4.429642336293271,0.0,7.600377616676959,2.679571448893705,0.0,0.7299114755175725,0.0,0.9687348372640748
2024-04-19,73.00734012147456,10.585080707648569,4.429647334844565,0.0,7.600386193188216,2.679574472608559,0.0,0.7299122991732253,0.0,0.9680588710623139
2024-04-22,73.00651629239597,10.586089683053634,4.4295973498392724,0.0,7.60030042894665,2.6795442357670978,0.0,0.7299040627003464,0.0,0.9680479472970263
2024-04-23,72.99601410115814,10.60600373121368,4.42896013989094,0.0,7.599207104506264,2.6721071683717423,0.0,0.729799063962685,0.0,0.9679086908965538
2024-04-24,72.984465180122,10.763102798906019,4.280481112148821,0.0,7.598004810876019,2.658739703204758,0.0,0.7474508396187746,0.0,0.967755555123608
2024-04-25,72.96039094939601,10.793947595464076,4.279069177572637,0.0,7.595498577249139,2.6578627068069998,0.0,0.7457946566001028,0.0,0.9674363369110348
2024-04-26,72.95812837693758,10.79586820792076,4.279782233202515,0.0,7.595263033474424,2.6577802839076643,0.0,0.7457715287847538,0.0,0.9674063357722978
2024-04-29,72.9400328478659,10.810946972332431,4.277875191032299,0.0,7.592815513102981,2.6599395645154496,0.0,0.7455865578887046,0.0,0.9728033532622339
2024-04-30,20.684106822799375,3.078362834759468,1.2131064927057302,0.0,2.1531469212030294,0.7550966140511272,0.0,0.21135118306581552,0.0,0.27586453818058854
2024-05-02,72.89770793987634,10.860447222707778,4.275392868680883,0.0,7.588127946118653,2.661212925897994,0.0,0.7448722319929492,0.0,0.972238864725402
2024-05-03,62.19866706968526,9.289110645866344,3.6479166863773074,0.0,6.474459635227108,16.922102157858752,0.0,0.6381951560746109,0.0,0.8295486489106194
2024-05-06,62.18747144486506,9.291283424205215,3.647260069306234,0.0,6.473294246571619,16.919056216267812,0.0,0.6522352668263658,0.0,0.829399331957687
2024-05-07,62.20062463110073,9.310553861422253,3.6480314962484597,0.0,6.438610798504309,16.922634742491404,0.0,0.652132869503263,0.0,0.8274116007295835
2024-05-08,62.16610937766814,9.315956978747593,3.646007196132989,0.0,6.448490170885663,16.930059551270084,0.0,0.6524916516429542,0.0,0.8408850736525799
2024-05-09,62.1279034275649,9.330877586745622,3.6437664387427326,0.0,6.444527067899543,16.919654701796052,0.0,0.6520906443459717,0.0,0.8811801329051788
2024-05-10,62.12787359752488,9.330873106625798,3.6437646892277376,0.0,6.4445239736296624,16.91964657800708,0.0,0.6521383451687558,0.0,0.881179709816081
2024-05-13,62.126233004350716,9.333267404604104,3.643668469364876,0.0,6.444353794909071,16.9191997616823,0.0,0.6521211243360483,0.0,0.8811564407528822
2024-05-14,62.124741617639145,9.333043352536086,3.643581000376756,0.0,6.444679208339749,16.92119417846037,0.0,0.6516253547147282,0.0,0.8811352879331633
2024-05-16,62.12354855982357,9.335984805972485,3.6435110282098546,0.0,6.4445554432391114,16.92086921995853,0.0,0.651132735006141,0.0,0.8803982077903135
2024-05-17,62.12116258165767,9.335866282601911,3.6433710919383104,0.0,6.444307927298168,16.92021934039687,0.0,0.6547083817570694,0.0,0.8803643943500034
2024-05-20,62.122653796533136,9.33633043894143,3.6436986002636256,0.0,6.444462622533155,16.917744916289355,0.0,0.6547240979934918,0.0,0.8803855274458137
2024-05-21,62.124298868536464,9.33729784192571,3.643795089164044,0.0,6.444633278556183,16.918192915639356,0.0,0.6547414357634951,0.0,0.877040570414745
2024-05-22,62.140595919072375,9.383689023228486,3.644750964945214,0.0,6.3740481549745365,16.922631060615544,0.0,0.6570142329332457,0.0,0.8772706442306014
2024-05-23,62.12127907278583,9.501994308853408,3.643617968180357,0.0,6.276049095487811,16.917370540369046,0.0,0.6652115389967583,0.0,0.8744774753267925
2024-05-24,61.94667283376083,9.570316406910734,3.633376736200532,0.0,6.1267556342754075,16.872453416685993,0.0,0.6671717183950399,0.3107549610671517,0.8724982927043111
2024-05-27,61.94244710267305,9.569663561782647,3.640309475378293,0.0,6.126337693802309,16.870943422095696,0.0,0.6671262068583851,0.3107337627228405,0.8724387746867832
2024-05-29,61.93888903942136,9.574618671044979,3.64010037076627,0.0,6.125985788153835,16.869974330840517,0.0,0.6673272254956889,0.3107159137285899,0.8723886605487605
2024-05-30,61.91873439951519,9.578680975960962,3.6678665332305895,0.0,6.123992419536067,16.86424565453499,0.0,0.6671100801749051,0.3106148081477273,0.8687551288995787
2024-05-31,20.684026897228605,3.228463056665646,1.2252551794627797,0.0,2.045726954088065,5.633841028303652,0.0,0.22572623655945057,0.10376124623205152,0.2963629534053016
2024-06-03,59.62005828796806,9.319379704968265,3.531700358937042,0.0,5.8966448288819295,16.2390975491148,3.5815455924218704,0.6582403883755678,0.29908351884883677,0.8542497704836273
2024-06-04,59.61593800839545,9.320348194576034,3.531456286836756,0.0,5.896237317954683,16.237744918985495,3.581298075569882,0.6584252612376961,0.29906284950116074,0.8594890869428459
2024-06-05,59.615529445042036,9.32120576617263,3.5314320848587077,0.0,5.896196909524125,16.23763363754403,3.5812735320132383,0.6584207488800666,0.2990607999465491,0.8592470760186179
2024-06-06,59.61539211407994,9.321414654798973,3.5314239498145286,0.0,5.896183326982767,16.23759623236,3.581265282153776,0.6584192321350885,0.29906011102693764,0.8592450966479953
2024-06-07,59.61525478375054,9.321623542462925,3.531415814807829,0.0,5.896169744503985,16.23755882734831,3.5812570323323225,0.6588784364442006,0.29905942211050013,0.8587823962393895
2024-06-11,59.61058592898405,9.330798232803168,3.5311392468787104,0.0,5.895707977456012,16.236287159480707,3.5809765610162794,0.6567537530851816,0.2990360008399973,0.8587151394558934
2024-06-12,59.60783988542051,9.33152005611673,3.5312069119679554,0.0,5.89543638356557,16.235539212599207,3.5808115984096665,0.6599481450218468,0.299022225335654,0.8586755815628635
2024-06-13,59.607290707067584,9.331894742548489,3.5316350377866303,0.0,5.895382067790176,16.23538963149208,3.580778607712142,0.6599420647942125,0.29901947038708493,0.8586676704216029
2024-06-14,59.59576029877825,9.335846714766717,3.535557583737138,0.0,5.8942416676569565,16.23224906481027,3.5800859434616648,0.6687955284753707,0.29896162819128763,0.8585015701223381
2024-06-17,59.59823072500618,9.336694303599232,3.531098248583327,0.0,5.894486001970951,16.23292194109588,3.580234348955086,0.6688232520920574,0.2989740210635948,0.8585371576336799
2024-06-18,59.51347584390042,9.32292602253198,3.605251717721192,0.0,5.885648572871307,16.240317426125,3.574751634403947,0.6820773720245833,0.2992156265265145,0.8763357838950625
2024-06-19,59.50937059949547,9.322282926336555,3.6096016992542204,0.0,5.885242580353971,16.239197167707843,3.5745050477454106,0.6843296583168725,0.29919498660825644,0.8762753341814021
2024-06-20,58.283024418744546,9.13017291160403,3.5577359403274627,0.0,5.763961768802739,15.904546049330047,3.5008430249544213,0.6817122126753002,2.319786283843822,0.8582173897176322
2024-06-21,58.28519013388309,9.13051217597628,3.558093344375843,0.0,5.764175949507759,15.90288500397839,3.5009731113528604,0.6808367297842417,2.3198724838364138,0.8574610673051233
2024-06-24,58.287159105499164,9.130820620012809,3.5586639651391465,0.0,5.764370673052601,15.902521385355428,3.5006409577105435,0.6808597295924785,2.319950853025278,0.8550127106125485
2024-06-25,58.29549593188329,9.132126603481925,3.5591729617018903,0.0,5.76519515237622,15.902543492722868,3.499677505496637,0.6699201860791663,2.3202826761537025,0.8555854901042957
2024-06-26,55.11812333869754,14.09506594585114,3.3651816688559837,0.0,5.4509655060081394,15.017040684954994,3.3087160219891736,0.6334064553896284,2.1938166007596633,0.8176837774937357
2024-06-27,55.119285456853554,14.095363128176185,3.3646350046295312,0.0,5.451080434920785,15.017357306323293,3.3087857834166194,0.6321419836327725,2.193862855493103,0.8174880465541599
2024-07-04,55.11928637248111,14.095363362324775,3.3646350605219935,0.0,5.451080525472747,15.017357555787816,3.308785838381328,0.6321419941337545,2.193862891936995,0.8174863989594737
2024-07-08,55.11931571953455,14.095370867091416,3.364636851948033,0.0,5.4510834277808495,15.017365551450016,3.3087876000716756,0.6321423307038753,2.1938640600111072,0.8174335914084863
2024-07-09,55.119667886613186,14.095460924914448,3.364658349209299,0.0,5.451118255719135,15.016822582334399,3.308808740502172,0.6321463695732805,2.193878076997474,0.817438814136601
2024-07-10,55.126806109317684,14.097286344824662,3.365520086556072,0.0,5.451824197855395,15.015039819618789,3.309237244783527,0.6226432280880151,2.194162193192301,0.8174807757635577
2024-07-11,55.124457805693126,14.096685825568125,3.3653767214026105,0.0,5.451591959867604,15.014400205700994,3.309096277178747,0.6268765262522996,2.194068725796042,0.8174459525404434
2024-07-16,55.1082599619101,14.092543636711305,3.3682205475932503,0.0,5.445731486912968,15.00998835443372,3.3081239279404158,0.6439395322945243,2.193424017732065,0.8297685344716539
2024-07-17,55.16064387951257,14.105939498696149,3.371422256152983,0.0,5.450908002188406,15.024256306165748,3.2162121297365176,0.6445516379103431,2.1955090072253203,0.8305572824119614
2024-07-19,55.16123170765861,14.106089820876614,3.3714581842487235,0.0,5.445850894559922,15.027187145752292,3.2162464038109397,0.6445585066770524,2.1955324040151067,0.831844932400742
2024-07-23,55.16134927479125,14.106119885697172,3.372317904459084,0.0,5.445862501499336,15.02615350561681,3.2162532587134836,0.6445598804479618,2.195537083432904,0.8318467053419993
2024-07-26,45.470134654365886,29.19668669946453,2.7798404359039095,0.0,4.489087096451808,12.386231160407995,2.6511945534131174,0.5313181229626787,1.809806470197618,0.6857008068324572
2024-07-30,45.43820277591424,29.246409068036165,2.777888263833407,0.0,4.485934588006158,12.377532799805051,2.6493327242614173,0.530944999244208,1.808535514642579,0.6852192662567715
2024-07-31,20.685625408644007,13.314352803805251,1.2646265156241125,0.0,2.0422102289741826,5.6348400979382784,1.2061019355717981,0.24386934112425482,0.8233311598749269,0.3119443155460121
2024-08-02,45.436607359236376,29.24538217423438,2.7783174040658856,0.0,4.485777078808603,12.377098202460674,2.649239701444596,0.5358420075500189,1.8084720137216288,0.6832640584778396
2024-08-05,45.436846664595734,29.245536203707474,2.7783320368979436,0.0,4.485800704483102,12.377163390116735,2.6492536544506766,0.5353181500823342,1.8084815385754918,0.6832676570905123
2024-08-06,45.432938326019084,29.243020592133824,2.781603948841029,0.0,4.485414849626803,12.37785419216233,2.6490257737543454,0.5431716186783083,1.8083259785249777,0.6786447202593001
2024-08-07,45.431901532718065,29.24235325761907,2.773114514729582,0.0,4.48531249111248,12.377571725811258,2.6489653221904,0.5449146310624883,1.8130243128368781,0.6828422119197726
2024-08-08,45.43066541793308,29.241557629349284,2.7730390636096316,0.0,4.48519045437401,12.377234955856746,2.6488932489315395,0.5440221250007213,1.8129749839273888,0.6864221210175989
2024-08-09,45.42109777275555,29.235399391400048,2.775965045386739,0.0,4.484245878492801,12.374628324603448,2.648335395101186,0.5439075545753743,1.8125931735091971,0.7038274641756561
2024-08-12,45.42325014154957,29.23678476877788,2.7760965899955212,0.0,4.484458373376606,12.375390228252073,2.648460891725883,0.5439333287134887,1.8126790668313364,0.6989466107776444
2024-08-13,45.423648750749045,29.2370413345528,2.776120951476392,0.0,4.484497726491074,12.375498827799149,2.6484841331467983,0.5439381019700928,1.811817429469988,0.6989527443446641
2024-08-15,45.42540271434178,29.23817027745964,2.774121959126784,0.0,4.48467088840035,12.375976688450656,2.648586400244956,0.542203948673507,1.8118873899838475,0.6989797333184772
2024-08-16,45.43010719459428,29.2411983275477,2.7816061483850336,0.0,4.485135343184958,12.379013744439698,2.648860701003396,0.5475261171875869,1.8120750380383848,0.6744773856189652
2024-08-19,45.425322985785385,29.238118959981563,2.7813132196322803,0.0,4.484663017114363,12.377710120251715,2.648581751569159,0.5579993788855631,1.8118842098432804,0.6744063569366896
2024-08-20,45.42277181974467,29.236476895791764,2.7811570161896157,0.0,4.484411150550929,12.377014966279328,2.6484330025592118,0.55831905165251,1.8117824512390035,0.679633645992971
2024-08-21,45.40268739369965,29.225807972701606,2.8152304116497273,0.0,4.48277470721884,12.370743953500106,2.6474665411037344,0.564782086020327,1.8111212988129683,0.6793856352930352
2024-08-22,45.398704986347155,29.223244488484383,2.8149834792557673,0.0,4.482381509459447,12.369658878045232,2.647234323787447,0.5717495897965879,1.8109624398733177,0.6810803049506619
2024-08-27,45.39798822721577,29.22278310908288,2.814939036025194,0.0,4.482310741188013,12.368586468210827,2.6471925289967135,0.574196489067749,1.8109338482237152,0.6810695519891418
2024-08-28,45.39559919355967,29.221245282956687,2.8128613473763404,0.0,4.482074863087773,12.376706284111485,2.647053222558413,0.5725875458684397,1.8108385492450312,0.6810337112361617
2024-08-29,45.395175906909586,29.220972812425472,2.815290893105431,0.0,4.482033070436327,12.376590878771868,2.6470285403797202,0.5711789074233371,1.8108216642650559,0.6809073262832045
2024-08-30,45.39996466924745,29.218410176314023,2.8150439962566094,0.0,4.481640002762889,12.375505470051012,2.6467963998904507,0.5711288158776637,1.8106628578824613,0.6808476117174342
2024-09-02,45.38802328164528,29.210724964143132,2.8460420799799007,0.0,4.480461213291218,12.37225038585288,2.646100222658918,0.565542715766788,1.8101866058157396,0.6806685308461436
2024-09-03,45.38165710978855,29.206627837153754,2.8456428911260434,0.0,4.479832779091644,12.381911251417085,2.6457290778601448,0.5680932868607211,1.8099327071395652,0.6805730595624979
2024-09-10,45.37887247113348,29.204835705485603,2.8454682812131886,0.0,4.47955789456077,12.381502122949977,2.6455667347477454,0.5668312195129152,1.8098216488640337,0.6875439215322845
2024-09-11,45.37934981348977,29.205142912437466,2.8454982128192454,0.0,4.4796050152273725,12.38163236451562,2.6455945635806386,0.5657852776352513,1.809840686457594,0.6875511538370485
2024-09-12,45.37974760645799,29.205398923167774,2.842893372252466,0.0,4.479644283206813,12.381740901246753,2.645617754721951,0.5657902372789195,1.8098565514248457,0.6893103702424843
2024-09-13,45.37887247113348,29.204835705485603,2.842663232319078,0.0,4.47955789456077,12.381502122949977,2.6455667347477454,0.5647274328423324,1.8098216488640337,0.6924527570969777
2024-09-16,45.36869155928663,29.19828349645907,2.8406232609010975,0.0,4.478552889774315,12.378724288799832,2.6449731924174777,0.562146867104154,1.80941560892381,0.7185888363336085
2024-09-17,45.3676578159633,29.197618202187186,2.8405585361927326,0.0,4.47845084420084,12.378442234741293,2.6449129256721946,0.5621340583686443,1.809374380683793,0.7208510019900155
2024-09-19,45.34008222114802,29.17987116105977,2.8388319738129666,0.0,4.4757287299938255,12.38843487804407,2.643305281577895,0.5689741727370695,1.8082745977725114,0.7564969838538718
2024-09-20,45.33920861501117,29.179308927528858,2.838777275609692,0.0,4.475642492300953,12.388196179475267,2.643254350754605,0.5708899953404108,1.8082397561994847,0.7564824077795633
2024-09-23,45.32928363692822,29.17292143179552,2.8558433746991136,0.0,4.474662751917294,12.385484341767366,2.6426757292413434,0.5749680000994074,1.8078439235306485,0.7563168100210954
2024-09-24,45.3188075760512,29.166179271400317,2.853782692076392,0.0,4.473628611608159,12.385773432760839,2.6420649798626528,0.5800876241981856,1.8074261123172453,0.7722496997250083
2024-09-25,45.310001908485745,29.160512139086926,2.85322818804077,0.0,4.472759363530547,12.386867805629805,2.6415516136214965,0.5959044132809627,1.8070749205197232,0.7720996478040284
2024-09-26,45.07874668728134,28.962304209308815,2.913482843650546,0.0,4.4476972882123444,12.31432761387407,2.6267502885072282,1.0745614471977087,1.796949393058315,0.7851802289096356
2024-09-27,44.81158669750589,28.358066068748283,3.3288085682952246,0.0,4.421337931545085,12.241346533405336,2.611182806449919,1.6072033349693433,1.7862997406887224,0.8341683183921943
2024-09-30,20.71487816754585,13.09855376272608,1.8752578763073922,0.0,2.0422102289741826,5.70013928925742,1.2061019355717981,0.851463530118272,0.8250895224318683,0.5401170898118485
2024-10-02,44.22416458810901,27.955455220542515,4.002250060404417,0.0,4.358566422003204,12.165464335852509,2.574110795898265,1.7795291295090345,1.7609389261675583,1.1795205215134903
2024-10-03,44.23238882972172,27.960654016727094,3.97364907321964,0.0,4.359376972155444,12.204920141447055,2.574589495932975,1.853052636902403,1.7612664029515497,1.0801024309421265
2024-10-04,40.29127179889912,25.230851228119434,3.8210223915121784,8.847798700533636,3.967420380565269,11.076973140385306,2.3431051966821106,1.8519626393814104,1.606169632125056,0.9634248917964829
2024-10-07,40.24970528555247,25.104660420769797,3.922785985538234,8.843497215148192,3.9646566412517035,11.025647991667743,2.3414729693588834,1.9080832147910478,1.6066024001743073,1.0328878757476143
2024-10-08,40.22381640084179,25.076620140680077,3.9245141852899206,8.84879624389083,3.9676587984342335,11.024447133713394,2.3432460030737126,1.8196744536313032,1.6649625465449025,1.1062640938998305
2024-10-09,40.27906236630543,25.081917009917774,3.92270280772965,8.85019940931106,3.9571589354329655,11.038734997304738,2.3437409608311937,1.814778133767717,1.6100223543866292,1.1016830250128355
2024-10-10,40.273706681869925,25.09212758305466,3.9939088126895776,8.853802228358305,3.93794926769157,11.020699009062357,2.3446950720534345,1.7749633850341298,1.6106777768168594,1.0974701833691818
2024-10-14,40.2943200244456,25.097708425224337,4.008766714708799,8.855771438528883,3.9388251230076414,11.052678456783323,2.3452165652225503,1.7225180653576144,1.6110360142133844,1.0731591725078762
2024-10-15,40.30513286643287,25.10250694061769,4.003315493825285,8.857464603293087,3.9395782002473756,11.054947097360987,2.3456649550754527,1.692380813977976,1.6113440336142986,1.0876649955549749
2024-10-16,40.29505473657692,25.10203871200155,4.003240821328307,8.857299387985965,3.93950471662069,11.062512836296737,2.3456212021762526,1.6970124124547497,1.6113139777561816,1.086401196802644
2024-10-17,40.26935980312136,25.086031903758695,4.000688076154412,8.851651356984192,3.936992614026384,11.109439168731845,2.3441254707249395,1.7055613432865946,1.6102864917357473,1.08586377147583
2024-10-18,40.36847103574141,25.137204398212496,4.010405565885192,8.869707663446293,3.945023606471856,11.256704214621118,2.348907205361565,1.2850318544545762,1.6137269395435447,1.1648175162619514
2024-10-21,40.503129879842945,25.08978759192169,4.007804147906074,8.863954176272456,3.9424645996159864,11.221091233234038,2.347383546635554,1.2320871540870448,1.6126801680375342,1.1796175024466788
2024-10-22,40.52726081937602,25.084781373607857,4.012135001231179,8.873188213041157,3.9465716676747995,11.209578883605596,2.34982893675703,1.215774582554669,1.6143601798778118,1.1665203422738821
2024-10-23,40.51203167625365,25.083258069781518,4.011891359458579,8.872649377906203,3.9463320073152874,11.207652502360276,2.3496862405398584,1.2311158692754505,1.6142621458944788,1.1711207512146948
2024-10-24,40.626131852787104,25.13941033037629,4.0216528041458135,8.892512001758663,3.908349359213666,11.245226891437623,2.354946330506149,1.0148071308961726,1.6178758897084748,1.1790874091700476
2024-10-25,40.592777726033,25.13325245221379,4.090251995350162,8.890333788159147,3.8761882939153467,11.236231638576058,2.354369488313277,1.0218914285119525,1.6174795923220224,1.1872235966052496
2024-10-28,40.57211695577473,25.120749872416265,4.0882172924377125,8.885911276276754,3.874260077360524,11.239998614545483,2.3531983031490626,1.0466455255775462,1.6166749743080064,1.2022271081539107
2024-10-29,40.5891504984953,25.126274556795664,4.087556641438506,8.8878655115394,3.8751121245422295,11.229212674407608,2.353715830610347,1.0462518081386973,1.6170305217746417,1.1878298322576133
2024-10-30,40.589720287846205,25.126627278729842,4.087614022443453,8.887990279144994,3.8751665232570343,11.230930084425399,2.3537488720068502,1.0433029235633595,1.6170532216035391,1.1878465069793258
2024-10-31,20.798879942425184,12.875321643565297,2.0585981440272048,4.554361090306198,1.985702850439748,5.749257548774161,1.2061019355717981,0.5289318818327607,0.8286062475457511,0.6086732481398698
2024-11-01,40.62735544517199,25.149924915766885,4.02114915551614,8.896231304461098,3.8787596128553896,11.229337716212418,2.3559312893399875,1.0327172489693333,1.6185525680382433,1.1900407436685088
2024-11-04,40.636226288082,25.152516645628737,4.0207828488643,8.897148071743977,3.87915932367557,11.23127560378808,2.3561740708789176,1.033448224425631,1.6187193618174536,1.1745495610953347
2024-11-05,40.64027817358222,25.155894549771467,4.021322827397406,8.898342930841121,3.8796802826131747,11.23434552035453,2.3564904976710026,1.020001167595687,1.6189367507537276,1.1747072994196612
2024-11-06,40.63226715098668,25.15315877035481,4.020885496409347,8.897375209204968,3.8792583556791347,11.233069101633,2.3562342222208756,1.0347237448815607,1.6187606864984563,1.1742672621311692
2024-11-07,40.589845178895686,25.126897705585982,4.016687505397035,8.888085936681597,3.875208229972714,11.219547496169508,2.353774204372414,1.1403331793615377,1.617070625237305,1.172549938326221
2024-11-08,40.581299899761206,25.106013171768904,4.015685935862923,8.886214750059292,3.874392392024001,11.212507083580224,2.353278670144401,1.1382217521881364,1.6167301873811883,1.2156561572297262
2024-11-11,40.57857882559782,25.10432975295393,4.011986085746898,8.885618907899815,3.874132604657337,11.208168733376786,2.353120877126326,1.1562339901443603,1.6166217817176705,1.2112084407790589
2024-11-12,40.579401437441305,25.104838669716788,4.01206741701491,8.88579903779992,3.8742111413497504,11.206368739041885,2.3531685797605406,1.1562574294022558,1.6166545539897055,1.2112329944829379
2024-11-13,40.60446601958787,25.119958990451664,4.014483833505504,8.891150840024375,3.804769380932634,11.21311819048576,2.3545858628643006,1.1611667174610025,1.6176282441892489,1.2186719204976422
2024-11-14,40.598566289505335,25.09012065675248,4.0396693996706885,8.891635732122245,3.8049768796738235,11.227773444080487,2.354714273696509,1.1560806759034572,1.6177164639447124,1.2187461846502656
2024-11-15,40.590671798167094,25.08977417531587,4.048351813895954,8.891512943285779,3.8043001777952807,11.227618394404718,2.354681756324611,1.1566732642448054,1.6176941241268967,1.2187215524389883
2024-11-18,40.58381635166556,25.08351175414306,4.067621386941865,8.889293616857199,3.8033506224180704,11.224971975132213,2.3540940264876267,1.156228557636644,1.6172903468005932,1.2198213619171643
2024-11-19,40.57782483437101,25.08617290111751,4.069613095804919,8.890236695204656,3.8037541255280347,11.226162849061778,2.354343775815295,1.1544790209888882,1.6174619275328044,1.219950774575107
2024-11-20,40.5751929818817,25.08570324591638,4.074217324827041,8.890070255073686,3.803682912875714,11.225952676478197,2.354299698553932,1.1543013932400439,1.6174316459346552,1.2191478652186456
2024-11-21,40.5751929818817,25.08570324591638,4.078897743826986,8.890070255073686,3.803682912875714,11.225952676478197,2.354299698553932,1.1543013932400439,1.6174316459346552,1.2144674462187
2024-11-22,40.57677561781136,25.071079708898385,4.094658846485666,8.890417012379539,3.8038312755771706,11.226390544908257,2.3543915280442755,1.155906617300807,1.6174947338770278,1.2090541147175176
2024-11-25,40.60710382627373,25.089046779115893,4.224060073350574,8.896788287513239,3.806557273197432,11.032557385494963,2.3560787915524704,1.1487722672749316,1.6186539037970091,1.2203814124297618
2024-11-26,40.64225818151315,25.11076685220618,4.280847713855676,8.904490409222959,3.809852683458496,10.880840909489162,2.3581184945355904,1.159299070440325,1.620055203790902,1.2334704814875581
2024-11-27,40.67416545717888,25.130480721365533,4.28420850614923,8.911481114042582,3.8128437086932156,10.705938069406727,2.3599697975936427,1.2649903150541917,1.6213270708153718,1.2345952397006306
2024-11-28,40.7131638529489,25.146840783156232,4.290909834181221,8.91728253038988,3.8153258879783687,10.609779773125078,2.361506149092084,1.2694131347232416,1.622382562405667,1.2533954919993215
