date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,ABCI SECURITIES CO LTD,NANYANG COMMERCIAL BANK LTD,CHINA MERCHANTS BANK CO LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-05-06,40.08378161084688,31.532254450387565,9.821312389002964,9.064931412143192,0.0,0.0,3.6344078033258933,2.981538284689155,2.8817740496043527
2024-05-07,40.08362182119246,31.532527389640315,9.82127323740475,9.064895275775827,0.0,0.0,3.6343933151527827,2.981526399109676,2.8817625617241927
2024-05-08,40.083462032812,31.53240168913586,9.821632723699803,9.06485913969657,0.0,0.0,3.6343788270951825,2.9815145136249583,2.881751073935623
2024-05-09,40.08162760989736,31.53336709471794,9.821933425788723,9.065136672175713,0.0,0.0,3.6344900983406037,2.9816057965783744,2.8818393025012856
2024-05-16,40.08178739585701,31.53309415154434,9.821972581061392,9.065172810467717,0.0,0.0,3.63450458728536,2.9816176827908842,2.881850790993295
2024-05-21,40.09281570457598,31.514255815637004,9.82467504901232,9.067667048645205,0.0,0.0,3.635504603532971,2.9824380603844034,2.882643718212114
2024-05-30,40.10880953606777,31.486935473255834,9.828594309718609,9.071284323617066,0.0,0.0,3.6369548795236857,2.9836278149809368,2.8837936628361
2024-06-04,40.10448994415089,31.494314113588302,9.827535801200765,9.070307374989241,0.0,0.0,3.636563190987393,2.983306487702924,2.8834830873804824
2024-06-05,40.0404856608212,31.588170655350815,9.82162019484567,9.064847576212054,0.0,0.0,3.634374190941146,2.9815107102898617,2.8689910115392596
2024-06-06,40.04080489580616,31.5884225016763,9.821698500708436,9.06491984847429,0.0,0.0,3.6344031670979304,2.98073720079169,2.8690138854451908
2024-06-07,40.03601690545936,31.596603005877544,9.820524043857908,9.063835885530938,0.0,0.0,3.633968573254832,2.9803807708702417,2.8686708151491747
2024-06-12,40.00428553662018,31.658783058785694,9.812740585494264,9.056652155934142,0.0,0.0,3.6310883967022978,2.97005307538451,2.866397191078912
2024-06-13,40.02038411377396,31.6316795334042,9.816291004510617,9.060296745795739,0.0,0.0,3.632549624066376,2.971248288045941,2.8675506904031702
2024-06-14,40.02421142365643,31.625539671693698,9.817229775799369,9.06116321832071,0.0,0.0,3.6328970193596155,2.9715324404394763,2.8674264507307
2024-06-17,40.02740140780181,31.620090134110374,9.818012222379137,9.061885405366425,0.0,0.0,3.6331865661984244,2.9717692756208653,2.8676549885229643
2024-06-18,40.02947517018936,31.616547468832184,9.818520879542758,9.062354888681677,0.0,0.0,3.6333747963953127,2.97192323873442,2.8678035576242924
2024-06-26,39.94976967942714,31.696252959594396,9.818520879542758,9.062354888681677,0.0,0.0,3.6333747963953127,2.97192323873442,2.8678035576242924
2024-06-27,39.95056574928946,31.696884563529338,9.816723853971816,9.062535472141017,0.0,0.0,3.633447197818328,2.971982459564539,2.867860703685498
2024-07-05,39.966493811694505,31.66965250148651,9.82063772570871,9.066148653277274,0.0,0.0,3.634895832465343,2.9731673719980622,2.869004103369596
2024-07-10,17.705099402862775,14.029433988198777,4.35052841894026,4.016290842616675,0.0,0.0,1.610253637361089,1.3171088790173293,1.2709647004991111
2024-07-16,39.95836891321872,31.68354356580795,9.818641261248636,9.064305570976352,0.0,0.0,3.634156884491873,2.9725629486237524,2.868420855632721
2024-07-19,39.95327262414941,31.692256644435734,9.81738899206208,9.063149509739155,0.0,0.0,3.63369338424123,2.9721838280421347,2.86805501733025
2024-07-23,39.94228817317678,31.711036659404705,9.814689873292084,9.060657755874987,0.0,0.0,3.6326943640306886,2.9713666782720036,2.867266495948759
2024-07-24,39.940855863976466,31.71348546529305,9.814337923735692,9.0603328455091,0.0,0.0,3.632564097543777,2.9712601266440064,2.867163677297907
2024-07-29,39.9343191167678,31.71900571581368,9.814689873292084,9.060657755874987,0.0,0.0,3.6326943640306886,2.9713666782720036,2.867266495948759
2024-08-01,39.90808166206784,31.763867366995495,9.808241472852558,9.05470476599862,0.0,0.0,3.630307628613055,2.9694144451967333,2.8653826582756987
2024-08-06,39.89172060095731,31.791842040030595,9.804220401644903,9.050992621193748,0.0,0.0,3.62881931640941,2.9681970784585445,2.8642079413054855
2024-08-07,39.89017669619688,31.79265862597781,9.804472226895962,9.051225099493482,0.0,0.0,3.628912524058562,2.9682733177660934,2.864281509611211
2024-08-20,39.88096969397811,31.808401477862127,9.802209268818979,9.049135997451934,0.0,0.0,3.628074939258795,2.9675882142823276,2.863620408347734
2024-08-23,17.78328422667309,14.183475773736884,4.370893556859987,4.035091390287974,0.0,0.0,1.6177913510024562,1.3232743608608017,1.2769141781083335
2024-08-27,17.783789137678994,14.184824833206426,4.37101765723618,4.035205956417987,0.0,0.0,1.6178372840622872,1.3233119318617546,1.2769504328301218
2024-08-28,17.795473207675567,14.194144359262273,4.373889445462415,4.0378571140807535,0.0,0.0,1.610021744154259,1.3241813567699938,1.2777893979192732
2024-09-02,17.804958054798753,14.203002054705971,4.376220694102998,4.0400092601341555,0.0,0.0,1.6108798730688485,1.3248871350084126,1.2784704496088493
2024-09-12,17.89436379405099,14.272633302911913,4.553857898266498,4.059815698692932,0.0,0.0,1.6187773285391485,1.3313824903274707,1.2847382437595356
2024-09-13,39.732590070506475,31.73848112166634,10.111372004816042,9.014402231589807,0.0,0.0,3.5943281778846057,2.9561975672372265,2.8526288262995063
2024-09-20,17.947297536912874,14.33180489298597,4.5673287735538635,4.071825136007082,0.0,0.0,1.6235658722306554,1.3353208845171114,1.2885386584947387
2024-09-23,39.727277072667924,31.730022500342418,10.11203771312589,9.0149957180594,0.0,0.0,3.6064581631684964,2.9563921961446704,2.852816636491206
2024-09-24,17.94378053467942,14.337716261825806,4.567345130420921,4.0682584418708405,0.0,0.0,1.62894360137058,1.3353256666703721,1.2849619966401322
2024-09-25,35.48581037568644,28.300869890178472,9.025854947701294,8.018342668344609,5.782084379280786,5.02344695372123,3.2190710892483057,2.6052150749258347,2.5393046209130308
2024-09-26,35.49626818823191,28.29117388715496,9.027164634930559,8.01950616155976,5.782923382578972,5.024175875730314,3.2195381891873263,2.6055931019307983,2.533656578695402
2024-09-27,35.49149505807716,28.30081646587523,9.025950765587947,8.018427790546703,5.782145761510932,5.023500282306013,3.219105262696753,2.6052427317189255,2.5333158816803403
2024-09-30,17.95953815113766,14.337179070355639,4.567345130420921,4.057514612467495,2.925902874177782,2.5402196328097184,1.62894360137058,1.3183146034484081,1.281917911642518
2024-10-02,35.52901097334659,28.30258500263538,9.015805378273528,8.009414883463501,5.775646489602359,5.014319078919974,3.220435444722588,2.6023143757763987,2.530468373259687
2024-10-04,35.50398547840332,28.271667107851194,9.0116962962673,8.011064062890778,5.773014156264512,5.079161803002343,3.2189676852953473,2.6011283338503137,2.5293150761748864
2024-10-07,35.51740007591881,28.258848921499556,9.008736257551952,8.019734765071634,5.771117915551889,5.077493469418507,3.2179103628270047,2.600273950799814,2.5284842813608304
2024-10-08,35.51466363851872,28.25271471910534,9.008131757661578,8.030851103098827,5.770730664771362,5.077505927783537,3.216988104369788,2.600099468466969,2.528314616223879
2024-10-09,35.50933808873996,28.25520272679098,9.008925037219633,8.031205123783556,5.771238850352408,5.077953066187678,3.217271400725832,2.600328440002104,2.528537266197852
2024-10-10,35.48655213300555,28.26518590543295,9.012108086688023,8.034042723507625,5.773277954760389,5.079747217625398,3.2184081327975753,2.6012471926861798,2.529430653496305
2024-10-14,35.48542360804123,28.24662185652539,9.011821488291005,8.054632551377008,5.773094355962921,5.079585674133485,3.2183057826478736,2.6011644691692735,2.5293502138518087
2024-10-15,35.46388755560207,28.255852566583982,9.01487910624345,8.057365405009476,5.775053107250536,5.0813091250882545,3.219397720559678,2.6020470174075547,2.5302083962549933
2024-10-16,35.45636861467991,28.271063533097934,9.012967800177131,8.055657107960158,5.7738286988134275,5.080231802049181,3.218715154069248,2.601495339654519,2.52967194949849
2024-10-17,35.460503568667,28.274360530264957,9.014018900687336,8.04493447498655,5.77450204797274,5.080824263306946,3.219090523560813,2.601798728409414,2.5299669621442376
2024-10-18,35.46338607668239,28.276658892179096,9.014751630883392,8.0374596456199,5.774971444816073,5.081237272576129,3.2193521965011995,2.602010223028337,2.53017261771348
2024-10-21,35.46401277087171,28.27715858551867,9.01491093581984,8.03583452190637,5.7750734977063445,5.081327066085029,3.2194090875524535,2.60205620466934,2.53021732987024
2024-10-22,35.46777340119347,28.280157116471077,9.015866883688242,8.026082573319876,5.77568589080033,5.0818658937908205,3.2197504760893643,2.60233212864685,2.5304856359999732
2024-10-23,35.47040631700218,28.28225646654593,9.016536167834689,8.019254978634349,5.776114643248813,5.082243141183775,3.219989491147701,2.6025253102521204,2.530673484150444
2024-10-24,35.46721263102098,28.2836562064302,9.016982412472455,8.0196518660273,5.776400513580689,5.0824946705635,3.2201488542354038,2.602654113923811,2.530798731745664
2024-10-25,35.4697204316491,28.27858531761005,9.017619981440534,8.020218916170094,5.776808948858278,5.0828540414410455,3.2203765431548383,2.602838141287044,2.5309776783890094
2024-10-29,35.47428276328138,28.276586202315144,9.016982380596259,8.019651837676797,5.776400493160369,5.082494652596227,3.2201488428517626,2.602654104723094,2.5307987227989646
2024-10-30,35.4744081698841,28.27668616404336,9.017014256903238,8.019680188279365,5.776420913552421,5.082159105801275,3.2201602265329874,2.602663305473156,2.530807669530097
2024-10-31,17.96868240340667,14.322854859803627,4.567345130420921,4.062170271875611,2.925902874177782,2.574241759253646,1.6310923672512496,1.3183146034484081,1.281917911642518
2024-11-04,35.47440867151229,28.276685149835146,9.017014384408919,8.019680301682177,5.776420995234279,5.082159177665879,3.2201602720678735,2.6026633422762866,2.5308077053171485
2024-11-05,35.472127519998395,28.277684805968622,9.017333159883739,8.019963818740827,5.776625207101647,5.0823388455288665,3.220274113310215,2.6027553533574896,2.5308971761102015
2024-11-07,35.46984620718923,28.278684532785608,9.017651957898481,8.020247355846353,5.776829433408393,5.082518526095779,3.2203879626020226,2.6028473709445965,2.5309866532295398
2024-11-11,35.47298147896858,28.281184159117643,9.01844905156318,8.020956286329202,5.777340062357582,5.082967783101569,3.211833361472232,2.60307744338022,2.5312103737097873
2024-11-14,35.4615720406145,28.286184737706886,9.020043661710396,8.022374523346611,5.778361591118756,5.083866535421238,3.2124012664457027,2.6035377102932413,2.5316579333426668
2024-11-15,35.38827609515742,28.23306910167546,9.003105875276288,8.00731015431837,5.767511016749046,5.074320079897746,3.4008548743192812,2.5986488020613128,2.5269040005450685
2024-11-18,35.388026277738305,28.23357572792102,9.003042319406324,8.0072536280962,5.767470302001794,5.074284258612112,3.400830866572049,2.5986304573492056,2.526886162302989
2024-11-20,35.39052461065953,28.235215977836724,9.003677918488377,8.001112091960131,5.767877475343833,5.074642494228742,3.401070959298521,2.5988139161262156,2.5270645560579252
2024-11-25,35.39064953656547,28.23496265351455,9.003709700798277,8.001140335287618,5.767897835520091,5.074660407337346,3.4010829648247296,2.5988230897450415,2.5270734764068745
2024-11-27,35.39052461065953,28.235215977836724,9.003677918488377,8.001112091960131,5.767877475343833,5.074642494228742,3.401070959298521,2.5988139161262156,2.5270645560579252
2024-11-28,35.38427943965704,28.247879914105134,9.00208908902425,7.99970017976685,5.76685964976619,5.0737470000109655,3.4004707910341034,2.5983553177446317,2.5266186188908297
2024-11-29,35.39203212804207,28.244490692277807,9.001009005247173,7.998740364072937,5.766167733535324,5.073138244446617,3.400062797589526,2.5980435632843033,2.5263154715042466
2024-12-02,35.392385014684265,28.244490692277807,9.001009005247173,7.998387477430738,5.766167733535324,5.073138244446617,3.400062797589526,2.5980435632843033,2.5263154715042466
2024-12-05,35.383144523017364,28.2500733734572,9.002788104899444,7.999968403343768,5.767307448760994,5.070611414604783,3.400734838972593,2.5985570810907324,2.5268148118531184
2024-12-09,35.38291645289052,28.250173084248914,9.002819880927694,7.999996639843286,5.767327804913141,5.070629311715064,3.400746842125956,2.5985662528964277,2.526823730438995
2024-12-11,35.39016136499353,28.235481780039922,9.004663274442285,8.001634697931493,5.7685087076539165,5.0716675603206935,3.401443170027264,2.5990983284284477,2.5273411161624475
2024-12-13,35.38966162063314,28.235789116735138,9.004536119619727,8.0015217068724,5.7684272505601,5.071595943318587,3.4021011881057337,2.5990616265689015,2.5273054275862763
2024-12-16,35.37280352093458,28.269621617125658,9.000246749202145,7.997710129013287,5.765679422035027,5.06918005500183,3.4008334314304527,2.5978235463495114,2.526101528907513
2024-12-18,35.37280352093458,28.270327330641205,9.000246749202145,7.997710129013287,5.765679422035027,5.06918005500183,3.4008334314304527,2.5978235463495114,2.5253958153919642
2024-12-20,35.3718913423393,28.270726351314813,9.000373782910616,7.997823012449184,5.7657608015415285,5.0692516037892394,3.4008814323902845,2.597860213250792,2.5254314600142425
2025-01-08,35.370832757124816,28.271784936529293,9.000373782910616,7.997823012449184,5.7657608015415285,5.0692516037892394,3.4008814323902845,2.597860213250792,2.5254314600142425
2025-01-09,35.360726024854145,28.29228029412739,8.997802049053387,7.995537743779088,5.76411331415671,5.0678031343928875,3.3999096769793367,2.5971179101833957,2.5247098524736575
2025-01-10,35.360269977450905,28.29247990374808,8.997865530958537,7.995594154440925,5.764153981521103,5.0678388891023305,3.39993366425339,2.597136233546361,2.524727664978368
2025-01-15,35.365509753608734,28.281854098165226,8.999198857918724,7.996778962239192,5.765008128749666,5.068589854561582,3.400437475207422,2.597521083903099,2.52510178564635
2025-01-17,35.3754945768055,28.261605754176454,9.001739621791064,7.999036710668039,5.7666357763445815,5.070020880832864,3.401397528299209,2.598254447820467,2.5258147032618217
2025-01-22,35.36552269769742,28.285816711014807,8.998214697449248,7.995904427309802,5.764377662283026,5.068035549022876,3.4000656003111267,2.5972370166644736,2.524825638247223
2025-01-23,35.36825876941412,28.284619331128454,8.997833789893992,7.995565949010509,5.764133647767176,5.067821011684544,3.399921670574054,2.5971270718325594,2.524718758694595
2025-01-27,35.367884475877474,28.285378277268187,8.99773856804399,7.995481333913227,5.764072647366145,5.067767380187957,3.399885690043752,2.5970995870789793,2.524692040220288
2025-02-07,35.36813400402167,28.285577836785347,8.997802049053387,7.995537743779088,5.76411331415671,5.0678031343928875,3.3992041551538588,2.5971179101833957,2.5247098524736575
2025-02-12,35.36763495125419,28.28517872056685,8.997675087930325,7.99542492484332,5.765443004890196,5.067731626487524,3.399156191576231,2.5970812642331067,2.524674228218253
2025-02-25,35.36701115509943,28.293498583969175,8.997516391564867,7.988228911381332,5.765341316971795,5.067642244443564,3.3990962390076,2.5970354582495156,2.5246296993127224
2025-02-26,35.371570687083874,28.282684499361725,8.99688166207918,7.9964835027652335,5.764934601166047,5.067284747794993,3.3988564498798355,2.5968522504720597,2.5244515993970507
2025-03-04,35.37850039490403,28.276588438724747,8.99684992795568,7.9964552972819805,5.764914266882071,5.067266874286588,3.3981390141423073,2.5968430907617144,2.524442695060878
2025-03-06,35.37862518365897,28.276688177272895,8.99688166207918,7.9964835027652335,5.764934601166047,5.067284747794993,3.397798275393572,2.5968522504720597,2.5244515993970507
2025-03-07,35.390221572074765,28.265860952981157,8.996691260696123,7.99631427285028,5.7648125976138695,5.067177508635853,3.3977263676465004,2.5967972931792267,2.524398174322226
2025-03-11,35.39084572036542,28.266359454771028,8.99684992795568,7.9964552972819805,5.763503372543627,5.067266874286588,3.3974335669730857,2.5968430907617144,2.524442695060878
2025-03-12,35.41118580442795,28.27500964850455,8.99735770079732,7.996906608892362,5.7638286586725185,5.067552865552498,3.366583887293177,2.596989653881701,2.52458517197792
2025-03-18,35.412434955024445,28.27600706625168,8.997675087930325,7.997188704519314,5.7640319811494,5.067731626487524,3.3631750861859473,2.5970812642331067,2.524674228218253
2025-03-20,35.41493352062326,28.27094649638176,8.998309929377195,7.997752955483974,5.764438669140127,5.068089186195634,3.3634123789217845,2.5972645043269433,2.5248523595493193
2025-03-21,35.411287815163206,28.27254233810836,8.99881786703878,7.998204413587332,5.764764060854896,5.068375270292552,3.3636022372209653,2.5974111150204178,2.524994882713494
2025-04-01,35.411162884319175,28.278440184110675,8.998786119254929,7.998176195962676,5.76474372279649,5.062712597195246,3.363590370449311,2.597401951367161,2.524985974544338
2025-04-02,35.41103795435665,28.27869321651769,8.998754371695089,7.998147978537124,5.7647233848815915,5.062694736033864,3.3635785037613886,2.5973927877785634,2.524977066438038
2025-04-07,35.41764547141457,28.275800277199796,8.997833789893992,7.99732975979624,5.764133647767176,5.062176817170207,3.3632344062308603,2.5971270718325594,2.524718758694595
2025-04-16,35.41969580528209,28.274902588793072,8.997548130390117,7.997075863880306,5.763950650437315,5.062016105275335,3.3631276316566314,2.597044619316969,2.524638604968168
2025-04-22,35.42181996903867,28.276598270304003,8.998087724680866,7.997555458589477,5.76429632181557,5.062319680755067,3.3573321967392147,2.59720036735289,2.524790010724237
2025-04-23,35.423069596148714,28.277595825026182,8.998405163320923,7.997837599996211,5.764499677288561,5.062498271576156,3.353922792654979,2.5972919925712463,2.524879081417028
2025-04-24,35.42419433593535,28.278493684456702,8.998690877247435,7.998091544283318,5.764682709482298,5.062659014089178,3.350854123296382,2.5973744607953404,2.5249592504140033
2025-04-29,35.43845843868619,28.275800277199796,8.997833789893992,7.99732975979624,5.764133647767176,5.062176817170207,3.342421438959241,2.5971270718325594,2.524718758694595
2025-04-30,18.00037670014654,14.352936686813877,4.567345130420921,4.059484314524775,2.925902874177782,2.5695860998455293,1.6966297266116575,1.3183146034484081,1.2815597839957398
2025-05-02,35.46326449355301,28.27729655121925,8.998309929377195,7.997752955483974,5.764438669140127,5.062444693006758,3.31437584434342,2.5972645043269433,2.5248523595493193
