date,KINGSTON SECURITIES LTD,PRIME SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,CEPA ALLIANCE SECURITIES LTD,GOLDEN EAGLE BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD
2024-03-22,50.658860866439994,13.085867504921517,6.425460872999677,3.858760609851257,4.37505042639043,5.664086890830229,5.234347001968607,4.53687026395629,3.292535122913302,2.868160439728698
2024-03-25,49.75137983823038,13.192225907813526,6.614224824700118,3.8892001198825064,4.415226935730662,5.702207726393319,5.276890363125411,4.558705584704042,3.563615984477668,3.0363227149423615
2024-03-26,49.35534460816645,13.227509868145642,6.627682443763189,3.9601841794241235,4.440660247874646,5.724072620341345,5.291003947258257,4.6497342688505565,3.6657398097592018,3.0580680064165913
2024-03-27,48.73726181111042,13.189111419914518,6.6855990909600145,4.156020899529263,4.530644420300516,5.707456075853808,5.2756445679658075,4.859659993781703,3.683586928467926,3.1750147921160217
2024-03-28,48.42984915489985,13.162914102381821,6.659156680104142,4.147765862801536,4.329466729070814,5.696119448664709,5.265165640952728,4.980320179777185,4.154610578134774,3.1746316232124476
2024-04-02,48.20641561645487,13.12001600767905,6.735198527988784,4.194075517174762,4.338972973963569,5.677555727163033,5.24800640307162,4.99046048884088,4.158651473954029,3.330647263709404
2024-04-03,48.11927577322775,13.110572608034502,6.601867119647788,4.230650674886653,4.362071054709591,5.67346919040085,5.2442290432138,4.98201759105311,4.255298551389758,3.420548393436201
2024-04-05,48.12362975926945,13.114045647516967,6.61148440620897,4.23177138999725,4.376865191041378,5.674972113506492,5.245618259006787,4.900718858477091,4.274785459721106,3.446108915254509
2024-04-08,48.085733192568725,13.10729038606255,6.6080787214213625,4.244533845718636,4.37461059550992,5.672048841664708,5.2429161544250205,4.879319919115645,4.272583447144809,3.512884896368624
2024-04-09,48.0985942142959,13.11079606509139,6.609846119740334,4.245669089758545,4.375780629908512,5.673565889207648,5.244318426036556,4.8538789192181335,4.27372619333784,3.5138244534051433
2024-04-10,48.19204276530053,13.136268428989206,6.622688086378721,4.3117173864471265,4.410554670106841,5.684588799960789,5.254507371595682,4.592570805458916,4.274147658740217,3.520914027021977
2024-04-11,48.14557621255716,13.127180726643854,6.635565645071656,4.3617683400419525,4.40750343769358,5.680656187647861,5.250872290657541,4.563926923232268,4.308471986291779,3.5184782501623517
2024-04-12,48.11022750732531,13.124699746243905,6.636936491803877,4.402680529877518,4.4066704386003765,5.679582568189588,5.2498798984975625,4.554664552939022,4.307657703714712,3.5270005628081247
2024-04-15,48.10279188190493,13.12983503549215,6.639533319865974,4.4075543230643595,4.4188985005350245,5.681804813258873,5.25193401419686,4.532550352602245,4.30671718999178,3.5283805690878056
2024-04-16,48.10545246324819,13.134146264836883,6.6568177031143705,4.409001559643094,4.412074949869065,5.683670454645513,5.253658505934753,4.499758510333116,4.308131316329146,3.5372882720458696
2024-04-17,48.09616644260111,13.131610919108866,6.655532706435831,4.408150469435656,4.411223266390727,5.682573309135171,5.252644367643547,4.5050617580186785,4.320431308496008,3.5366054527344004
2024-04-18,48.08038306557232,13.130886714388371,6.656741362048391,4.407907361153033,4.424110875358587,5.682259916784424,5.252354685755348,4.495621684405147,4.333323924615307,3.536410409919076
2024-04-19,48.06239269473846,13.129559213177657,6.656068381433316,4.407461732271608,4.42366360834067,5.681685453910499,5.251823685271063,4.5184065076229585,4.3328858359407585,3.5360528872930073
2024-04-22,48.06586063324051,13.134094513301363,6.653113927268785,4.408984187170136,4.425191659799549,5.683648059686033,5.253637805320547,4.503812349556171,4.334382530334584,3.537274334322324
2024-04-23,48.060111883533246,13.136113125431889,6.601592008636121,4.409661815076231,4.425871778673014,5.684521593899396,5.254445250172755,4.554815865112253,4.3350486925237774,3.537817986941316
2024-04-24,48.0526634259049,13.134077262880153,6.621583403586636,4.408978396376239,4.425185847718633,5.683640594738757,5.253630905152062,4.548593637680655,4.334376837523079,3.537269688438883
2024-04-26,48.04704704861401,13.132542156852372,6.6261938176845305,4.455740228398442,4.422042125223959,5.682976292956296,5.2530168627409495,4.509714976663105,4.333870237182852,3.536856253683481
2024-04-29,48.02508482614224,13.130128109399472,6.639418919773016,4.461486230292847,4.394969001290629,5.681931638061527,5.252051243759789,4.545650351474097,4.33307357738292,3.5362061024234657
2024-04-30,47.98032930693218,13.121479316837842,6.6350455460718285,4.478229676043587,4.418317001482905,5.678188959568408,5.248591726735137,4.523367564893509,4.374832419026905,3.541618482407702
2024-05-02,47.97192879765164,13.12277074307448,6.635698572433611,4.478670426903888,4.418751855691011,5.6787478113580505,5.2491082972297916,4.534967113391678,4.367389331002617,3.5419670512632324
2024-05-03,47.95811374924337,13.122581317985665,6.63560278719008,4.478605778015328,4.418688071717406,5.678665839545117,5.249032527194267,4.549467717132451,4.367326288438809,3.5419159235375113
2024-05-06,47.94171974852258,13.121685927954449,6.6398738285864205,4.478300190351574,4.418386572404534,5.678278368463008,5.24867437118178,4.530262066626274,4.401144677095202,3.5416742488141852
2024-05-07,47.84221043074965,13.115989289126393,6.642368754381003,4.505998120279372,4.492541115268729,5.675813204976555,5.246395715650556,4.565544711652006,4.37300198888763,3.5401366690281044
2024-05-08,47.74440304254506,13.092549272159523,6.690592759302835,4.497945302450405,4.518029273033897,5.665669772034312,5.2370197088638095,4.613683438016295,4.365186852830707,3.5749205787631584
2024-05-09,47.68136883960118,13.078850432662497,6.683592338342454,4.584791019169838,4.53945972357023,5.6597417362303695,5.231540173064999,4.6088561039659375,4.360619522754003,3.5711801106384953
2024-05-10,47.627429262473655,13.071225767999609,6.679695959942403,4.5821181929722625,4.537336173491096,5.65644223884415,5.228490307199843,4.6587155759727406,4.389448325151949,3.569098195952293
2024-05-13,47.59463682499351,13.065811846205067,6.682155646556787,4.580220342687187,4.556362170256016,5.654099418326781,5.2263247384820275,4.672072999966008,4.400696087920329,3.567619924606294
2024-05-14,47.548147486147805,13.056633807193045,6.69012672183836,4.577002981111521,4.579274835393973,5.650127713724718,5.222653522877217,4.713314238058617,4.397604832600689,3.5651138610540603
2024-05-16,47.59556319329875,13.069654073127893,6.711174833400335,4.581567235334983,4.526334877221944,5.6557621036053645,5.227861629251157,4.6927899914973015,4.370623018594698,3.568669044667571
2024-05-17,47.568954014988826,13.062347241727066,6.752096054775082,4.579005825587423,4.630915593526046,5.65260014538497,5.2249388966908255,4.613882292722834,4.348586020243357,3.566673914353575
2024-05-20,47.6348474219873,13.080441450039556,6.764065273118989,4.585348750311367,4.610646324075743,5.696009033834225,5.232176580015823,4.440286654630428,4.351993674842661,3.6041848371439
2024-05-21,47.53543606696701,13.080441450039556,6.826851392079179,4.585348750311367,4.655119825005878,5.660430233090119,5.232176580015823,4.413864162901348,4.351993674842661,3.6583378647470632
2024-05-22,47.38148174590851,13.04166617238752,7.045537397974133,4.571756076730445,4.6804453226111224,5.56540062240465,5.216666468955008,4.3667410845005135,4.3443094186840066,3.7859956898440967
2024-05-23,47.367753502133944,13.045068761027062,7.068247698388075,4.572948854178036,4.681666457232437,5.51467236803658,5.218027504410825,4.344660150860062,4.345442854985724,3.841511848747249
2024-05-24,47.37608731905239,13.054554335060322,7.073387294664394,4.5762740221553955,4.685070677983789,5.466464082263159,5.221821734024129,4.340378225320856,4.361657148887004,3.844305160588564
2024-05-27,47.40139862101639,13.065129020134975,7.0782024481250625,4.579980978008315,4.675800634241985,5.418370307230376,5.226051608053989,4.342456932422261,4.365190256917296,3.8474191938493467
2024-05-28,47.40369016172997,13.065760631774054,7.094484859861722,4.580202389468395,4.6760266779418265,5.418632249209336,5.226304252709622,4.334958062409996,4.352335524050256,3.8476051908448237
2024-05-29,47.40387597203891,13.065811846205067,7.094512668423018,4.580220342687187,4.6760450067672545,5.4186534888581654,5.2263247384820275,4.334583079978531,4.35235258408937,3.847620272470468
2024-05-30,47.392357931654225,13.069841973272611,7.0967009585861245,4.581633103730715,4.677487324762695,5.420324863155618,5.2279367893090445,4.331214931522811,4.35369505971684,3.848807064289319
2024-05-31,47.38405928261808,13.067553375780788,7.128649874811793,4.581092186947471,4.676668272337932,5.419375736003809,5.227021350312316,4.314514098081543,4.352932705006339,3.8481331180999265
2024-06-03,47.42263677205421,13.092634980143814,7.206224523565298,4.6160703149493045,4.664696361265559,5.246480689243229,5.237053992057525,4.2696391933747,4.371761746219821,3.8728014271265403
2024-06-04,47.41197533547318,13.100542080518467,7.190008763633826,4.6319586634089145,4.6840202176368955,5.155849341208849,5.240216832207388,4.312829458327485,4.366541680857611,3.906057626727386
2024-06-05,47.40334330351068,13.098156938427996,7.201797876074124,4.6311153487199865,4.683167424393299,5.14168150617991,5.2392627753711976,4.33038166541368,4.365746689147435,3.905346472761691
2024-06-06,47.39974237777655,13.097161956068055,7.201250802017809,4.64386071476305,4.682811674420396,5.1412909258545145,5.238864782427221,4.3245519062741105,4.365415051577043,3.905049808821251
2024-06-07,47.39583164721285,13.096081370626237,7.200656660569027,4.643477571582945,4.6851754946670185,5.1408667420393295,5.238432548250495,4.32969546194274,4.365054881643431,3.904727621465919
2024-06-11,47.3452808607993,13.103838094259975,7.198369643527067,4.693401690221095,4.690440222811793,5.143911643901753,5.24153523770399,4.303300430154976,4.372881810435496,3.907040366184554
2024-06-12,47.33128455387263,13.107256025940373,7.200247225917419,4.7182189516577555,4.705295197216178,5.145253352982893,5.242902410376148,4.267460416925666,4.374022408416561,3.9080594566943807
2024-06-13,47.30307892856149,13.106740645724443,7.2145125927152485,4.717771295428514,4.705110183964744,5.14505104047913,5.242696258289778,4.283282843022748,4.373850420884704,3.9079057909292003
2024-06-14,47.285975993115805,13.109266396118677,7.2159028741374405,4.718680439282917,4.700773181385819,5.146042523796386,5.24370655844747,4.29367802272075,4.377315142327987,3.9086588686667443
2024-06-17,47.28585201654964,13.1092320256357,7.21588395514843,4.71866806762757,4.701023041321065,5.146029031663294,5.24369281025428,4.293666765356461,4.377303665680017,3.9086486207635405
2024-06-18,47.268997257677015,13.104559318359113,7.234279191420175,4.716986126643363,4.6993473898008515,5.14419476042187,5.241823727343645,4.2923984047285275,4.375743401993291,3.921670421612148
2024-06-19,47.180589087705776,13.087306078449561,7.230513077155563,4.710644949877136,4.695908643232801,5.137422001095376,5.234922431379825,4.377311264059026,4.377834756302163,3.96754771074277
2024-06-20,47.15058861560193,13.086244243609796,7.245629924635064,4.71026275304491,4.695527642026605,5.1370051778290255,5.234497697443919,4.395538578986094,4.377479561929913,3.9672258048927453
2024-06-21,47.105614841892184,13.081023208937406,7.268901173330108,4.708383493824931,4.700194773296135,5.134955660668379,5.232409283574963,4.427141494832776,4.375733073621652,3.9656429960214643
2024-06-24,47.09563468462852,13.07825176291695,7.3144428344593395,4.707385939544327,4.6991989539407415,5.133867729533049,5.231300705166779,4.400308588151037,4.374805997213349,3.964802804445903
2024-06-25,47.08288841395258,13.074712179300452,7.3124632057987204,4.706111901817405,4.684852419813863,5.132478265984393,5.229884871720181,4.4392570262378825,4.373621971097794,3.963729744276725
2024-06-27,47.085905023766436,13.075549878651573,7.312931716737898,4.706413423321848,4.68515257921916,5.132807104864676,5.23021995146063,4.43313443085803,4.373902189907739,3.9639837012120114
2024-06-28,47.08547405584123,13.075430200743732,7.312864782928141,4.7063703464556985,4.68510969694929,5.132760125301952,5.230172080297494,4.434009135374207,4.3738621564507865,3.96394741965747
2024-07-03,47.054465084199606,13.066819144947287,7.338625123297199,4.703270883032327,4.682024235102642,5.1293798553490575,5.226727657978915,4.432395722157569,4.404955401953179,3.9613368919822194
2024-07-04,47.044813884826176,13.064139049094138,7.35776125973584,4.702306209330944,4.681063919237117,5.128327783721903,5.225655619637655,4.431355965452731,4.4040519148401245,3.9605243941233783
2024-07-09,47.03326224216233,13.060931208451478,7.355954594519003,4.701151579170026,4.6773023187833935,5.127068545877629,5.224372483380592,4.457434602820321,4.402970519681078,3.959551905154151
2024-07-10,47.03596530959415,13.061681838454497,7.356377351528542,4.701421760933313,4.677571129896294,5.127363205685313,5.2246727353818,4.451943637818831,4.403223564561396,3.9597794661458656
2024-07-12,47.0422941598306,13.06343933248375,7.344303737965214,4.7020543533342005,4.678200513113086,5.128053109966496,5.2253757329935,4.4521507589037865,4.403816033373597,3.960312268035773
2024-07-15,47.04094222354186,13.063063905689528,7.313916994303114,4.701919222213888,4.685903905865514,5.127905736178424,5.225225562275812,4.477234523036029,4.403689473246997,3.9601984536488373
2024-07-16,47.01619095061017,13.056190585454628,7.362293433308518,4.699445239328538,4.683438349670771,5.125207614320214,5.22247623418185,4.475270446976283,4.401372408262609,3.958114737886424
2024-07-17,47.00747586300408,13.053770443744861,7.360928732532984,4.698574133521525,4.682570210957493,5.124257587692044,5.2215081774979435,4.4744408950024255,4.40055655429083,3.9759174017558094
2024-07-18,47.00765995116471,13.053821564221893,7.3609575590080505,4.698592533826028,4.682588548588292,5.124277655035304,5.221528625688757,4.472761420764989,4.400573787514843,3.9772383541871266
2024-07-19,46.97994024854369,13.046123924045716,7.377490712490471,4.695821845221015,4.679827297290135,5.121255946384147,5.218449569618286,4.508218583193238,4.397978836035052,3.9748930371782487
2024-07-22,46.955865381421724,13.039438438745684,7.373710117886538,4.693415471642122,4.677429120116219,5.118631559129618,5.215775375498274,4.543722718365321,4.403548755148805,3.9784630620456958
2024-07-23,46.899114644049725,13.023679007196407,7.403869307943786,4.687743021850274,4.698995480512492,5.112445194274949,5.209471602878563,4.589023534975725,4.398226637520298,3.9774315687977824
2024-07-24,46.84860062646187,13.01688094726321,7.400004659002028,4.68529612815792,4.7746439989799345,5.109776615848173,5.206752378905284,4.586758339387138,4.395930864700259,3.9753554412941843
2024-07-25,46.84823473572538,13.016779284543453,7.399946864465619,4.68525953567857,4.774606708687677,5.1097367081475324,5.206711713817381,4.5871130198731125,4.396287035561706,3.975324393499571
2024-07-26,46.84707611943043,13.016457363073586,7.399763854389202,4.685143663264706,4.774488626604843,5.1096103378745354,5.206582945229434,4.5872599038943935,4.398391107556195,3.9752260786826725
2024-07-29,46.82422041435858,13.010106906754555,7.393811845689849,4.6828578800172345,4.772159253825198,5.107117466246501,5.204042762701822,4.583850966456833,4.396245224861431,4.025587279087994
2024-07-30,46.69779619509833,13.024340544035457,7.422739950525637,4.687981135420123,4.803428890002452,5.112704880561118,5.209736217614182,4.607620954263424,4.403659781343829,4.0299914511354515
2024-07-31,46.69627572460539,13.023916474227013,7.422498267662822,4.687828495733271,4.803272491360819,5.112538411957814,5.209566589690805,4.607731409416775,4.403516399100896,4.032855736244394
2024-08-01,46.69870852492252,13.024594999176534,7.422884967798095,4.688072724003602,4.803522734076302,5.112804766926748,5.209837999670613,4.602761626758995,4.403745815171577,4.033065841495014
2024-08-02,46.70619097434568,13.026681906425509,7.424074323202129,4.688823885398798,4.804292393817353,5.113623982367334,5.210672762570204,4.5874763001668075,4.404451419381529,4.033712052324659
2024-08-06,46.66351844338564,13.014780240385907,7.469350530918177,4.684539999724503,4.81291779201567,5.108951983363488,5.205912096154362,4.583545305059109,4.42645690755765,4.030026701435496
2024-08-07,46.668195240936264,13.016084631790168,7.4700991379978205,4.685009502366554,4.808193727321815,5.109464022209231,5.206433852716067,4.579188734310099,4.426900544118154,4.030430606233826
2024-08-08,46.66582635618973,13.015423933338372,7.4697199546201105,4.684771690565814,4.807949662670928,5.109204665031978,5.206169573335349,4.584032309321775,4.426675833967714,4.030226020958227
2024-08-09,46.64469925756894,13.009531438412164,7.49235723852775,4.682650745942075,4.805772951475207,5.106891566148695,5.203812575364866,4.572069728715571,4.424671737518362,4.05754276032637
2024-08-12,46.71842355380606,13.030093658019917,7.504199286463733,4.690051911267689,4.655313681575408,5.114963265455719,5.212037463207967,4.57929611517452,4.431665154029154,4.063955910999832
2024-08-13,46.715258292013885,13.029210844464432,7.503690862731177,4.689734151356528,4.661773464884307,5.1146167169945125,5.211684337785773,4.578985859178579,4.431364900310798,4.063680570280011
2024-08-19,46.708077173263455,13.027207980438426,7.505142829057686,4.6890132404790075,4.661056852152987,5.113830492721105,5.210883192175371,4.591048636466111,4.4306837062269135,4.063055897018941
2024-08-20,46.70686025329818,13.026868572985958,7.504947292039174,4.6888910741605665,4.660935414202939,5.113697258325638,5.210747429194384,4.590929022491712,4.433173644072852,4.062950039228591
2024-08-21,46.70929415664264,13.027547405577483,7.505338376265668,4.68913541316356,4.66117829643119,5.113963734059441,5.211018962230994,4.585957237711385,4.433404657592073,4.063161760325562
2024-08-22,46.70211487126062,13.025545052890694,7.504184795012413,4.6884146863374765,4.656944969489692,5.113177710512242,5.210218021156278,4.604139409845274,4.432723236949232,4.0625372465460785
2024-08-23,46.70077660450735,13.025171800974041,7.503969759760813,4.688280338042596,4.659416557331638,5.11303119047236,5.210068720389616,4.6042679799263135,4.432596215589476,4.062420833005794
2024-08-26,46.70442660358962,13.026189811135252,7.50455624856738,4.688646760620023,4.659780723998548,5.1134308103611446,5.2104759244541015,4.604627836338201,4.425126940740757,4.062738340194974
2024-08-27,46.70430492776142,13.026155874899468,7.504536697463486,4.688634545611315,4.659768584192537,5.113417488691786,5.210462349959786,4.60487636333571,4.425115412262097,4.062727755822395
2024-08-30,46.70418325256721,13.026121938840502,7.504517146461463,4.6886223306662504,4.65975644444978,5.11340416709184,5.210448775536201,4.605124889038283,4.425103883843507,4.062717171504964
2024-09-02,46.70296653549322,13.025782587975824,7.504321642043908,4.688500184716018,4.6596350505010635,5.113270954909909,5.210313035190329,4.605004918327093,4.427593759478862,4.0626113313637795
2024-09-03,46.69390398833433,13.023254980465172,7.5028654547003315,4.687590397668633,4.678135514552816,5.112278742581602,5.2093019921860675,4.593692729259479,4.4371532043942885,4.061822995857281
2024-09-05,46.663396980614245,13.014746363573146,7.497963530577506,4.684527806104518,4.675079100244564,5.108938685020638,5.205898545429258,4.656025511568292,4.434254233533006,4.059169243334828
2024-09-09,46.67299448814185,13.01742317525589,7.499505676372342,4.6854912977016046,4.6744785576953385,5.1099894674467,5.2069692701023556,4.63537421847687,4.437769734676485,4.060004114130559
2024-09-10,46.67092886835624,13.016847059513514,7.499173768649745,4.685283930601295,4.689891894460362,5.10976331321203,5.206738823805406,4.623974580950986,4.437573331058752,4.0598244293916705
2024-09-11,46.66248602998368,13.014492293098778,7.497817157294633,4.684436355977974,4.707784355151793,5.108838949655925,5.20579691723951,4.622487372662824,4.436770567640304,4.059090001294577
2024-09-12,46.66236457258686,13.014458417785022,7.497797641288709,4.684424162897541,4.707772101299048,5.10882565190151,5.205783367114009,4.62273562999724,4.436759019207092,4.05907943592297
2024-09-13,46.6793139897327,13.019185728256119,7.50052110592796,4.686125711028508,4.693859107351091,5.110681357626939,5.207674291302448,4.598506591077343,4.443578280911096,4.060553836785801
2024-09-17,46.61110033750187,13.007416183540013,7.498943485627908,4.759933878204632,4.710427652210079,5.1060612228486315,5.202966473416005,4.617112448509363,4.4291552846572095,4.0568830334842945
2024-09-19,46.614253258661414,13.00829604600666,7.499450737707754,4.760255855075677,4.710746280324575,5.106406612859915,5.203318418402664,4.631473724220211,4.408641612952117,4.057157453789017
2024-09-20,46.60043207612936,13.004439070478483,7.497227141483637,4.81086218973281,4.709349538348655,5.104892557116329,5.201775628191394,4.607732851451937,4.407334445375863,4.055954501691534
2024-09-23,46.53519538474647,12.986233947898024,7.486731653105817,4.856072322476987,4.702756844488103,5.097746136247369,5.194493579159209,4.611411674898588,4.40116454728212,4.128193909697303
2024-09-24,46.53301994548655,12.985626864099723,7.486381661452573,4.85584530956145,4.702536998803889,5.097507825502346,5.194250745639889,4.615870925112888,4.400958800512036,4.128000923828661
2024-09-25,46.472551728826,12.968752444609835,7.478209590892508,4.9792228135835,4.696426197776338,5.0908837721315905,5.187500977843934,4.608575868716551,4.39523989100272,4.122636714617021
2024-09-26,46.444483290336606,12.960919592383432,7.47369291044127,5.0280591466692295,4.693589655668182,5.087808985990117,5.184367836953373,4.6143465932803505,4.39258525905467,4.12014672922277
2024-09-27,46.40713143828344,12.950496086365263,7.519484358074835,5.02401545174454,4.689814949739798,5.083717238702684,5.180198434546105,4.626305716932263,4.402003124716416,4.1168332008946535
2024-10-02,46.37710111495913,12.942115745399759,7.514618456229439,5.020764382270382,4.768315472540614,5.080427535856676,5.176846298159903,4.619429373005536,4.386212447273432,4.11416917430513
2024-10-03,46.323623422868344,12.927192120071815,7.557662076558576,5.014974911060659,4.7692806976265745,5.074569266734191,5.170876848028725,4.676411749435979,4.37598380456551,4.109425103049629
2024-10-04,46.0108607805041,12.854260329663033,7.685214157735801,4.986681752289478,5.190858823365845,5.0459398924092245,5.141704131865214,4.646943651776484,4.351295664194234,4.0862408161965815
2024-10-07,46.019319864247635,12.856623581789709,7.622343964276523,4.9875985523195,5.245168149157075,5.04686758703155,5.142649432715884,4.7174808908660975,4.352095648671635,4.009852328924392
2024-10-08,45.96023052588727,12.840115528579945,7.4841556312807365,4.981194418157304,5.40304357373327,5.040387350744058,5.136046211431978,4.700894696168404,4.346507507579597,4.107424556437439
2024-10-09,45.995961430133235,12.850097831392818,7.389100777293166,5.014750678701048,5.469824043301992,5.0443059037132505,5.0372383499059845,4.642354843547284,4.3236724173287415,4.2326937246824805
2024-10-10,45.89805554247066,12.822745424885465,7.429536141595279,5.002665900064816,5.428304111698464,5.03356871653879,5.026516206555103,4.817761911037967,4.317161929650439,4.223684115503024
2024-10-14,45.79681521084187,12.794461459827172,7.871573883756934,4.991631193936972,5.400977193882683,5.022465846055156,5.015428892252252,4.585534987202059,4.306743671992424,4.2143676602524724
2024-10-15,45.68441442250643,12.763059547973885,7.870377938391976,4.9793800520465314,5.5535135227525885,5.010139025557148,5.003119342805763,4.641797127002622,4.286728810377989,4.207470210585071
2024-10-16,45.718199309909075,12.772498183342037,7.947341115333778,4.957517444882379,5.513172205850491,5.013844161870917,5.006819287870079,4.559909576434941,4.300116963385764,4.210581751120537
2024-10-17,45.61990117621288,12.745036193302802,8.05260598315826,4.94685834806855,5.492396877286683,5.003063957681015,4.996054187774698,4.651683309831657,4.290871335199254,4.2015286314842015
2024-10-18,45.58370699469496,12.73492446264273,8.232401755610198,4.942933580930149,5.488039287629109,4.999094597810403,4.99209038935595,4.662128496528877,4.287467018837928,4.077213415959697
2024-10-21,45.49165102239618,12.709206373201331,8.464876923689623,4.932951361694364,5.464247024919673,4.988998961800182,4.9820088982949216,4.6182714118938994,4.2788085096656925,4.068979512444138
2024-10-22,45.446945199924485,12.696716707271275,8.532738570367373,4.928103622760272,5.478430111720239,4.984096143439339,4.97711294925034,4.611828409582145,4.279047464684565,4.064980820999971
2024-10-23,45.384021095893544,12.679137318394307,8.645940760494048,4.9212803587615666,5.47084488669005,4.977195354335685,4.970221828810568,4.615713149388263,4.276292643374848,4.059352603857121
2024-10-24,45.38321550786362,12.678912257656918,8.64680160390066,4.921193003686956,5.470747776582838,4.977107006743223,4.970133605001513,4.616391953012884,4.276216737139949,4.059280548411439
2024-10-25,45.328043320592606,12.66349855649793,8.673267138761217,4.914450519805716,5.464097011151953,4.9710563583532625,4.964091434147189,4.598242960849964,4.271018158150057,4.152234541690106
2024-10-28,45.352509413829914,12.670333758586901,8.70835738965135,4.917103125032404,5.46704629149011,4.973739516933287,4.966770833366065,4.511272334744866,4.278391600262039,4.154475736103059
2024-10-29,44.28859007220116,12.380019168033197,8.571094820260395,7.032841288976299,5.369016232869309,4.859776524411432,4.852967513869014,4.424618850655064,4.179123070552967,4.041952458171159
2024-10-30,44.288699731191485,12.380049821084015,8.571116042376573,7.032858702361406,5.369029526607,4.859788557266531,4.8529795298649345,4.424382205059006,4.179133418103332,4.04196246608572
2024-10-31,44.21048655625025,12.358186840045635,8.555979580874368,7.020438780093125,5.33483152785826,4.851206244059914,4.844409241297889,4.6178836765198525,4.171753131594206,4.034824421406499
2024-11-01,44.19786920860862,12.354659904430875,8.553537767241547,7.01843519850909,5.333309006184337,4.8498217454843395,4.843026682536903,4.632750370963489,4.182917203843161,4.033672912197636
2024-11-04,44.19808762954506,12.354720959781144,8.562598984171121,7.018469882832472,5.3328411739637716,4.849845712762088,4.843050616234208,4.623754319198093,4.182937875353102,4.033692846158946
2024-11-05,44.16682081035384,12.345980924926124,8.627284060793428,7.013504843832033,5.329068590358812,4.84641481207975,4.83962452257104,4.620483361153602,4.1799787617522375,4.030839312179131
2024-11-06,44.17391062370706,12.347962745188804,8.6286689427617,7.014630676286855,5.297695848419334,4.847192775623865,4.840401396114012,4.6250529258379185,4.192997709383762,4.031486356676693
2024-11-07,44.16731157026138,12.34611810737091,8.627503384095665,7.013582774435266,5.25393994506412,4.846468663048451,4.839678298089397,4.680907219228607,4.193605937530677,4.030884100875529
2024-11-08,44.160659975031614,12.344258782513013,8.626204082455738,7.012526529169992,5.253148701933543,4.845738785075484,4.838949442745101,4.69526227051665,4.192974380656195,4.030277049902673
