date,CHINA INTERNATIONAL CAPITAL CORPORATION,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,QUAM SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-04-17,0.0,54.65574663327908,0.9224189802925874,14.91473475597467,7.976451138041428,9.945706031291827,4.565183598982606,3.1130748250316773,1.8945970850693383,2.012086952036788
2024-04-18,0.0,54.71974652507949,0.9184761348136209,14.655307259990003,8.059117818470183,9.952709449744264,4.6010551708969,3.14026990492777,1.9459371169906683,2.007380619087103
2024-04-19,0.0,54.69330927367262,0.9367142738870485,14.630172285351199,8.239314290496145,9.940485262332361,4.595404030271772,3.0752564045099176,1.9338639461249651,1.9554802333539745
2024-04-22,0.0,54.76717962630694,0.9383641530394332,14.611013980324014,8.20073089786312,9.957993909158947,4.603498132729364,3.0755676445811497,1.938801758498507,1.9068498974985217
2024-04-23,0.0,52.989457943102714,0.734918159478597,17.24772044135176,8.950127715263267,9.798071565707472,4.501436518856942,2.5454390278263475,1.6821161483647558,1.5507124800481398
2024-04-24,0.0,53.25384659669826,0.8445725661753919,16.003115914415673,9.523197035635807,9.811428173466956,4.522663455915991,2.3230524271061315,1.7015119081336436,2.016611922452142
2024-04-25,0.0,53.755213243102816,0.9353124288446677,15.173070524950969,8.926375367078563,9.850577173118381,4.558385519844476,2.5595844772519136,2.3188384922597995,1.922642773548407
2024-04-26,0.0,54.00332204863022,0.914726788278462,15.096537459262368,8.884397892133169,9.879150612055039,4.571607968439313,2.6814765019401072,2.2213790573008056,1.7474016719605172
2024-04-29,0.0,54.0635807979724,0.9593101390703556,14.599738475350424,9.583482977699683,9.879122619502896,4.5515342798847325,2.7079376231742196,1.8439940490372513,1.8112990383080383
2024-04-30,0.0,54.4258245387501,0.9661237815670665,13.515514816274548,9.35111770175675,9.970336117018139,4.670194334904576,2.76155064205516,2.550144263840833,1.789193803832822
2024-05-02,0.0,54.888956028619816,0.9906115550490757,13.001712200651925,8.978416337823768,10.063396406445973,4.713784604218428,2.8579736389344026,2.6946145224901903,1.8105347057664263
2024-05-03,0.0,54.21938868648074,1.0246127522977069,13.09782199070967,9.03197924414791,9.942972581347464,4.657377010817174,2.7779182735343397,3.2236696571449572,2.0242598035200343
2024-05-06,0.0,54.34836595948723,1.0234674400339023,13.115791366376634,9.04437054311116,9.95712390812644,4.666317650324063,2.793464071621945,3.0526334763658842,1.9984655845527395
2024-05-07,0.0,54.39282415269315,1.0284068152703292,13.113717261981325,9.042940284869607,9.955039186508172,4.58906136417256,2.786390727365869,3.0827580848500205,2.0088621222889667
2024-05-08,0.0,54.37684270477141,1.0291470525710829,13.188499059114047,9.01779895023223,9.96220472764121,4.592364526254693,2.771039697800769,3.079872128274522,1.9822311533400367
2024-05-09,0.0,54.29805376868221,1.0576849196103244,13.28185675626106,9.255124606806648,9.928196828376855,4.576687607895372,2.7615802215626566,2.8419485042974335,1.9988667865074385
2024-05-10,0.0,54.36529363733472,1.0775387680345476,13.552748947292748,9.097462235792625,9.937698042624858,4.5810674656137955,2.7774631137117343,2.552404679767165,2.058323109827808
2024-05-13,0.0,54.45997773028299,1.079617692476778,13.26511360430234,8.844599574236742,9.956871109964235,4.589905841928683,2.7828217477820614,2.918491323460573,2.1026013755655963
2024-05-14,0.0,54.57733042349954,1.0542380667685887,12.90826317744769,8.391858074287315,10.006544685305938,4.612804303818202,2.857210776093351,3.6950449436660504,1.8967055491133316
2024-05-16,0.0,54.72244876618399,1.0129302452129978,12.48129968987023,8.554778123863995,10.074173491683492,4.633924021081232,2.878659138379482,3.7782215710616116,1.8635649526629772
2024-05-17,0.0,54.25665605548334,1.0105840197253733,12.218507750882953,8.818712953111856,10.01485185354553,4.597467209615583,2.9045728461727442,4.230065478790325,1.9485818326722928
2024-05-20,0.0,54.300888501257496,1.009591870233819,12.559486694004079,8.652181849366906,9.9909662006151,4.604087063393881,2.8732411227820682,4.20744544924775,1.802111249098906
2024-05-21,0.0,54.66263596204688,1.0162410260686745,12.536559554347185,8.391203157949406,10.056766543473724,4.63440950681318,2.679846137810508,4.260407042459612,1.761931069030831
2024-05-22,0.0,54.37029899888414,0.9983920910764663,12.579432518552865,8.20466922944237,10.012138570070524,4.67335742940161,2.674110615163802,4.660635369441475,1.8269651779667506
2024-05-23,47.126820458956445,28.126883944079072,0.5180402973525855,7.704059877568467,5.197900752249126,5.173775027039769,2.414958581670779,1.334656328010433,1.5235087932992541,0.8793959397740667
2024-05-24,47.27542531118256,28.280687477043248,0.5585513612005776,7.006772697366559,5.116905252275323,5.193010868903892,2.4239372792644405,1.3625034204950914,1.8010825262909247,0.981123805977384
2024-05-27,47.29757676499633,28.342126035686427,0.568663521879297,7.029490464279475,4.995772934487364,5.19544411492251,2.4250730434449985,1.3913620309202164,1.8216273343903804,0.9328637549930041
2024-05-28,47.2787970341772,28.33273551567436,0.5977112099582456,6.920782602927042,5.102899577448512,5.20509063026417,2.424110156504746,1.4387116399271003,1.738193165104719,0.9609684680139023
2024-05-29,47.283389893236496,28.335487875487864,0.6148027707920628,6.932100851969726,5.15822186178397,5.20559627442509,2.424345644651472,1.4404482926756719,1.6328341855209465,0.9727723494567054
2024-05-30,47.287920710588885,28.34485740282234,0.6268395077814499,6.873940674503586,5.169363091559889,5.20050543653247,2.4245779517542365,1.4395216246215021,1.6329906479378344,0.9994829518978108
2024-05-31,47.331624707985156,28.367057722043022,0.636210695846337,6.987660858734392,5.081160130310444,5.199184141307063,2.426818772388729,1.4408520457605358,1.5271593017659013,1.0022716238584255
2024-06-03,47.25577911954385,28.333571197547037,0.6325312833999892,7.1916519383034085,5.190586822652392,5.190852815622703,2.4229299665645505,1.4332233226307072,1.340760176255986,1.0081133574793772
2024-06-04,47.256659015280746,28.348462652368767,0.6312130714252171,7.216257654738606,5.226061194391588,5.190949468547455,2.4229750811682687,1.4345799986559125,1.2503458471745907,1.0224960162488554
2024-06-05,47.19150975709261,28.320005973514682,0.6356554889097177,7.227294000106809,5.487675196567428,5.183793090711717,2.419634704754959,1.4583684768960015,1.122181631264379,0.953881680181695
2024-06-06,47.30510379381431,28.437434734577533,0.6371855665300614,7.136318582771491,5.307838313084097,5.196270928054387,2.425458974309373,1.467204307853717,1.113965724342527,0.973219074662505
2024-06-07,47.19978466283835,28.399892947791646,0.641080505192161,7.402048883198837,5.266530814100376,5.184702055045595,2.4200589812662225,1.463937753713156,1.0527708220749603,0.9691925747786999
2024-06-11,47.326274474943425,28.41126856981471,0.6427985247387592,7.278834185645196,5.228432094922349,5.198596440230785,2.4297411289441455,1.4646642555817015,1.0609199182124787,0.9584704069664549
2024-06-12,47.37385153415503,28.437430473203733,0.6381115779826013,7.198687906066989,5.246221138833973,5.203822584342024,2.4295171696612954,1.4688032569342935,1.0582532539523952,0.9453011048676647
2024-06-13,47.44799440563527,28.464042709978663,0.6471225075417615,7.258294835931676,5.017002189092856,5.2119668735771665,2.433319507310354,1.5004802607804888,1.0609777823453523,0.9587989278064069
2024-06-14,47.43836551175447,28.44277913714313,0.663546467351371,7.206888995498391,5.092084962732653,5.21491448988824,2.432825699814222,1.5001757597076348,1.0604954513222111,0.9479235247876728
2024-06-17,47.306748883238875,28.366528114594075,0.6643682719814531,7.323228944302174,4.968249787026033,5.200445832383879,2.4260758821735546,1.472580928942618,1.303846033252098,0.9679273221052432
2024-06-18,47.40571467300902,28.468564842273693,0.6657581314050451,7.398053784851655,4.673381929229644,5.207589455912169,2.431151236565678,1.470324831931094,1.3095088873040257,0.9699522275179716
2024-06-19,47.37714381755781,28.451407179814165,0.665356886967132,7.377061147964638,4.738301069191183,5.212184511331701,2.4296860108847853,1.4694386847961085,1.3068529292603623,0.9725677622321164
2024-06-20,47.380049896826684,28.450485443625244,0.6653976994707955,7.349777635156574,4.78579627936009,5.205303526361116,2.429835046043454,1.4625948150051047,1.3058663208020989,0.9648933373488329
2024-06-21,47.41178725649095,28.462871123471988,0.6658434137778481,7.382989195256179,4.685989780571236,5.2082565383921775,2.4314626624969837,1.4635745289941782,1.318483379500923,0.9687421210475305
2024-06-24,47.403690824183386,28.43132801269876,0.665729708801954,7.482855292040881,4.617149050544694,5.20736713305769,2.4310474456491393,1.4646587244712168,1.31719092214171,0.9789828864105689
2024-06-25,47.33561323602948,28.423003059624,0.6647736382481709,7.493157927235796,4.615580655460146,5.199888707034591,2.427556159550736,1.465219716013764,1.4343989983366672,0.9408079024666499
2024-06-26,47.30637098121151,28.413432673570316,0.6696885196149172,7.47974175585806,4.6087351481093375,5.196676401115198,2.4260565018733637,1.5284874911703965,1.4377733216197754,0.933037205857125
2024-06-27,47.28886058635254,28.420217123154863,0.6800878023963499,7.496404218743015,4.594518809065908,5.195817574472309,2.4251585000521114,1.5279217234111655,1.4492351654051394,0.9217784969465989
2024-06-28,47.26508253251802,28.408587161314475,0.6754891113829,7.350832669361767,4.797329522038777,5.192140802579235,2.4239390680620727,1.5271534451201745,1.449570634085939,0.9098750535366358
2024-07-02,47.27464120289478,28.41832386891866,0.7078237152264469,7.475523169870893,4.705165012268434,5.1931908369771955,2.4244292742211124,1.5274622895273875,1.3679052530591522,0.9055353770359394
2024-07-03,47.28420374025563,28.437379869363337,0.6890700305278784,7.589617995570869,4.617753970513205,5.207548944499215,2.437695021091092,1.5277712588783805,1.2965867997949612,0.9123723695054333
2024-07-04,47.2848329901844,28.440419874135387,0.6944023307218988,7.5170582700569515,4.742642825271566,5.198302767853356,2.437727461510874,1.5251300251064104,1.2500266655551973,0.9094567896039587
2024-07-05,47.29842887764791,28.44859739583889,0.6679786896960374,7.64834268536778,4.618078258855107,5.1987325124330495,2.4384283853830233,1.5255685483045966,1.2503860878222652,0.9054585586513444
2024-07-08,47.28911233389449,28.475733985340927,0.614610996290414,7.426704810523535,4.871637268994005,5.197708499161072,2.4379480792654404,1.525268051512919,1.2512045171060093,0.9100714579111848
2024-07-09,47.283196975204,28.472171977678173,0.6195909137684479,7.444672268011608,4.862511166043618,5.197058321802612,2.437643118215298,1.5250772569054811,1.2510480048953005,0.9070299974754599
2024-07-10,47.289238208670625,28.47314796937536,0.6319144170675346,7.6197060248421415,4.6278281613884396,5.210232855804517,2.437954568627443,1.525538292795895,1.2333737001718081,0.9510658012562347
2024-07-11,47.28571396822168,28.49551285701618,0.6318673235123566,7.338603978046629,4.901895744366922,5.1944071969954315,2.437772879549147,1.5227629870593493,1.2154489644236206,0.9760141008086824
2024-07-12,47.237685674598424,28.550591443567725,0.6221852349939789,7.361195825131755,4.828582849354982,5.188865325174145,2.4321061301238998,1.498349673606013,1.3527437046054882,0.9276941388435865
2024-07-15,47.19928307079134,28.588486042838735,0.6416050423620726,7.22157691986992,4.969715909906803,5.186506681984422,2.430128912002434,1.4971315671713255,1.3505812709218206,0.9149845821511295
2024-07-16,47.18737339217062,28.591896697852004,0.6414431477450611,7.410992425831344,4.761287729390461,5.183338728051705,2.4295157235710447,1.5217209449527966,1.350506090011313,0.9219251204236467
2024-07-17,47.22512893188812,28.63816583253761,0.5991592870148028,7.389276779253544,4.789552809863672,5.194131529844386,2.4314596265858035,1.5362295259609353,1.2742329063198106,0.9226627707313134
2024-07-18,47.23266217630517,28.5826491231039,0.5989890006822971,7.3681230203769115,4.8573142665182285,5.188313514565037,2.431847487457156,1.5364745817768006,1.276563071833603,0.9270637573809011
2024-07-19,47.20693350806242,28.563890910154267,0.5986627182207649,7.6611821978433605,4.645282574316649,5.185487326266411,2.4305228067311746,1.5223517289083026,1.270553339326958,0.9151328901696911
2024-07-22,47.22989970764374,28.58257251048259,0.5989539679683512,7.2812917126876044,4.954596138937489,5.188010068753828,2.4317052574374207,1.5262825214824225,1.2783493413506855,0.9283387732558733
2024-07-23,47.287727755582885,28.61224541020603,0.5996873241471155,7.355419225690807,4.778334151393262,5.194362241780275,2.4346826249328295,1.5281512940050686,1.2759219537158235,0.9334680185459094
2024-07-24,47.286091540286975,28.611255390261903,0.5996665742058707,7.486117206442218,4.666646269663351,5.1941825102652315,2.4218225293826974,1.5280984180340633,1.2734823328658658,0.9326372285918202
2024-07-25,47.31455264986383,28.62607935540906,0.6000275085847144,7.468518163888659,4.69155996059846,5.197308845996761,2.4232802044439934,1.52901816790349,1.27424883140781,0.8754063119032209
2024-07-26,47.29137818239641,28.60274165574686,0.6021293578030861,7.487486550081876,4.7172123561575985,5.194763226139357,2.4220932920646683,1.5282692612816435,1.2789485767287092,0.8749775415997983
2024-07-29,47.26382510048897,28.583948711973772,0.6150804558890143,7.547239382835401,4.6985017004566965,5.1917366335095645,2.4206821228953896,1.527378855255194,1.278203430863979,0.8734036058320216
2024-07-30,47.263196409563484,28.622143530334217,0.6150722742511499,7.817164232956656,4.30630402392014,5.191667574399303,2.4283649305209756,1.5720523715419095,1.2811128104670084,0.9029218420451568
2024-07-31,47.260933260711106,28.61811276903252,0.6150428221569761,7.880369169877207,4.256883754392705,5.19141897681375,2.428248650799688,1.5725091394179573,1.2810514657166099,0.8954299910814801
2024-08-01,47.23705767887551,28.60365528700126,0.614732110873477,7.746634969852402,4.438993335221755,5.188796342429025,2.427021932548918,1.5717147291502154,1.2764159820404632,0.8949776320069739
2024-08-02,47.33674079460087,28.67201028619826,0.6133648769499331,7.735538274374656,4.246126272404055,5.19974612236227,2.4321436128579452,1.5856894247195663,1.2791095689890073,0.8995307665434292
2024-08-05,47.41304498177135,28.717160455586153,0.598340895704845,7.595086329555838,4.253771425798183,5.208127823229283,2.436064092771555,1.5882454676711302,1.2811714223047475,0.9089871056069145
2024-08-06,47.406972076122535,28.702808454423916,0.5982642571382473,7.619196848380184,4.259897681068233,5.2074607395418795,2.4357520692051384,1.588042037056707,1.2810073233068744,0.900598513756282
2024-08-07,47.29830295393953,28.636481680147497,0.5968928797055716,7.718341425309645,4.370469898861134,5.195523883788684,2.430168691325806,1.5841355989402728,1.2820644059397657,0.8876185820420943
2024-08-08,47.27124491672407,28.62116386941394,0.5965514139711995,7.961114320257935,4.200339260013094,5.192551669780535,2.428778459736445,1.5832293592379265,1.2773397723634838,0.8676869585013745
2024-08-09,47.271622257755716,28.6213923368368,0.596556175921649,7.969160334011324,4.192922488926559,5.192593119139599,2.4287978473741356,1.5832419973099894,1.2773499686827963,0.8663634740414314
2024-08-12,47.28735015738739,28.630915056060136,0.5967546581232622,7.745034363100216,4.396341074140018,5.1943207641728195,2.4296059408336923,1.5699278878423841,1.2830983736079957,0.8666517247320883
2024-08-13,47.29994001444919,28.632414239572153,0.5969135390041265,7.735648026656955,4.3943166642565155,5.195703708146979,2.4302528028678263,1.5674172108943323,1.2781151568421607,0.8692786373097559
2024-08-14,47.31152860526874,28.639429244933616,0.5970597841527684,7.71597242910005,4.392463907143515,5.196976667145974,2.4308482202259007,1.5678012316075727,1.2784282979067874,0.8694916125150708
2024-08-15,47.302962577746,28.633445133969786,0.5969516830050239,7.76676208441416,4.36104889203358,5.196035724283248,2.4304081010124254,1.5675173720727817,1.275534245463257,0.8693341859997338
2024-08-16,47.300821555508726,28.640669017827424,0.5969246638341678,7.743779593049406,4.377891278958617,5.19580054180365,2.43029809610985,1.5674464232491132,1.277073991381361,0.8692948382776795
2024-08-19,47.28055442090735,28.628397258585853,0.5966688976104328,7.750042358302148,4.39943512328192,5.193574280494022,2.4292567784959997,1.573428125090277,1.2818494479022957,0.8667933093296967
2024-08-20,47.25741323770698,28.61438526160721,0.602760913646692,7.781893437217111,4.405261911254574,5.191032316776343,2.4280677933658446,1.5726580201509144,1.2812220543940651,0.8653050538802687
2024-08-21,47.24660501623592,28.60784087857867,0.6082078244274479,7.805644011705301,4.394946439216443,5.189845078138018,2.4275124710860276,1.5696389249390832,1.2782696133693068,0.8714897423037808
2024-08-22,47.23743447430553,28.603351670107124,0.5966565139782143,7.923779310634922,4.3047544390852455,5.188837731855995,2.427041292153806,1.5773109501878622,1.2780215018894723,0.8628121158018296
2024-08-23,47.23266217630517,28.600461934042965,0.6045721205288698,7.974822043704475,4.252476283139521,5.188313514565037,2.4267960933102564,1.5744929693034622,1.277892386082787,0.8675104790174591
2024-08-26,47.29515507912783,28.627654237856394,0.6053720218055854,8.105702427412693,4.009192017762584,5.195178102698328,2.4300069547235634,1.5765761598667711,1.2854398697933695,0.8697231289528793
2024-08-27,47.28294529063975,28.615739199497327,0.6052157380524086,8.228432266212101,3.9091507302171404,5.1938369076925035,2.429379620467188,1.576169148590138,1.2896324987118208,0.8694985999196212
2024-08-28,47.322492606509805,28.620228419767486,0.6512709499314214,8.054716668701944,3.9915317728925768,5.198181017550793,2.43141154641064,1.5828148215470315,1.2744626658395215,0.8728895308487803
2024-08-29,47.33093961191736,28.62240651817729,0.651387200976809,8.056420841529123,3.9698653095114245,5.199108886324102,2.43184555031342,1.5830973520017975,1.2829490528490417,0.8719796763996303
2024-08-30,47.30913484409599,28.609220535948015,0.5978284553749085,8.095049984383895,3.969634202349114,5.196713722334673,2.4307252296936146,1.6356266987099168,1.2783636148979756,0.8777027122118924
2024-09-02,47.295784620569314,28.595024246949706,0.5976597534204939,8.089571014337885,3.9802276050734102,5.195247255234271,2.4300393003217233,1.6599234274064427,1.2764055629637412,0.8801172137230081
2024-09-03,47.29490326724382,28.59182924894191,0.5976486160767451,8.10486063093831,3.976426449148482,5.195150442199412,2.429994016725403,1.659892494860455,1.2729210057475828,0.876373828117882
2024-09-04,47.30762311973481,28.61017034544207,0.5978093522599863,8.062570854221766,3.98069131712006,5.196547665636362,2.430647557874902,1.6656646148136598,1.2748610635811255,0.8734141093152583
2024-09-05,47.306237457272026,28.619717142740857,0.5977918421437577,8.05274872610758,3.982704936723467,5.196395456318678,2.4305763630682495,1.665615826716095,1.274823722302816,0.87338852660647
2024-09-09,47.294147847680094,28.612403071162028,0.5710181761208265,8.038178940777788,3.994198934506704,5.195067462469897,2.4299552035575314,1.7184319489487923,1.2744979276099893,0.8721004871663532
2024-09-10,47.29364424804409,28.582815727728228,0.5710120957798386,8.068973256495426,3.9914943422484384,5.196343174649161,2.4299293288011037,1.718413650665741,1.2742181503395518,0.8731560252484245
2024-09-11,31.51312498589102,28.566085901493523,16.323515665180867,8.185303283431743,3.927966510972705,5.191971448227604,2.4285070653047183,1.7200683477879124,1.2729402363114564,0.8705165553984484
2024-09-12,31.445526965512354,28.502685664581108,16.285845701905945,8.290662245086327,4.02360872863455,5.180834279447299,2.423297735218803,1.7163786719693916,1.264369132809711,0.8667908748345085
2024-09-13,31.446528774915873,28.50624859979942,16.279992832353575,8.320661035514643,3.997984574002585,5.180999333399325,2.423374938010199,1.7164333533329907,1.2612235571743189,0.8665530014970739
2024-09-16,31.452337271276708,28.51151399625822,16.282999913987226,8.329367448377411,3.9716382595441515,5.1819563171093215,2.423822560213881,1.716750396176028,1.2629007743337712,0.8667130627232807
2024-09-17,31.460774813905246,28.515178495806087,16.288961713261237,8.343023079153532,3.9307375934670383,5.183346451551405,2.424472785537342,1.7172109392042094,1.2621771323641875,0.8741169957497144
2024-09-19,31.463449039179025,28.517602339829985,16.287424365850846,8.343732251871305,3.9310717135857964,5.18378704578869,2.424678870302801,1.7173569053770452,1.262284419804097,0.8686130484104031
2024-09-23,31.54321571814247,28.583243049062762,16.328716525172425,8.180336522608236,3.85928240398589,5.1969290721628925,2.430825958017058,1.735025994924708,1.2620226287101042,0.8804021272134523
2024-09-24,31.56355705725833,28.6016755844481,16.339246458554403,8.152035808925831,3.8593728628619512,5.2002804266209335,2.432393529807629,1.7337465801527605,1.26256999580119,0.8551216955688741
2024-09-25,31.519484165312395,28.555884145480192,16.316431607796623,8.110583191565551,3.8494601676297533,5.193019160189039,2.428997124991317,1.731325711505095,1.44993459057742,0.8448801349526108
2024-09-26,31.57342380941099,28.644202934076517,16.344354098826862,7.8651006595339785,3.886169000045614,5.208570015837251,2.433153894808722,1.7209605801560113,1.4508165235843518,0.8732484837196948
2024-09-27,31.626535008914537,28.689716670377365,16.393208356471337,7.871655735831837,3.7020625751266385,5.216263575021565,2.4372468219081105,1.724389507586214,1.4527229974572957,0.8861987513051072
2024-09-30,31.600125700459493,28.65748938345905,16.35844343150644,7.745829812129719,3.885987361144916,5.209773526598785,2.4352116320562125,1.7450927177482578,1.512870424288566,0.8491760106085587
2024-10-02,31.65138143230261,28.68954238229212,16.380968733646956,7.707889516199249,3.7661638010508662,5.215017223024599,2.4391615705968714,1.7308213546308122,1.540175545667272,0.8788784405886405
2024-10-03,31.521642238813254,28.472147959344106,16.27736430785672,8.562481755992641,3.693510001287393,5.193374715406259,2.4291634333706553,1.7210654860094983,1.3833095778465234,0.7459405240729564
2024-10-04,31.55935215125605,28.5914706875518,16.28857755652174,8.572725208248881,3.69792861430571,5.199587643791046,2.4320694856533267,1.4484242044159306,1.443314940123984,0.7665495081315316
2024-10-07,31.49590269544439,28.514311136920668,16.25582969221344,8.555489913092016,3.6904940016722336,5.189133975260007,2.39660079523538,1.4191875917375203,1.6704448472383573,0.8126053511859892
2024-10-08,31.556149605625123,28.60295564390053,16.228846492775396,8.571855274559201,3.6975533599256303,5.199060005688355,2.392926311611212,1.3118734962854521,1.6669798180083364,0.7717999916207617
2024-10-09,31.529354095382484,28.39366762331368,16.2754904891089,8.564576590731217,3.6944136286793654,5.225523016399209,2.3938224484987054,1.2780184965786705,1.6948449266485472,0.9502886846592216
2024-10-10,31.354927366560116,28.232352707503455,16.185186487287407,8.69137790613829,4.167403599315783,5.206673530771908,2.4335222821895446,1.2540065000748732,1.657375326117597,0.8171742940410229
2024-10-14,31.351434239314557,28.210679488844253,16.19158860193156,8.711055081133336,4.35539519795962,5.196035437930434,2.3803141303707602,1.257837074429882,1.598189703476781,0.7474710446088099
2024-10-15,31.142311627315483,27.64705724755785,16.033368631441245,10.236778191354249,4.36972527392597,5.159273107716565,2.359178392475194,0.9192198256738855,1.4184719808469737,0.7146157216925865
2024-10-16,31.139691711110572,27.78695896432048,16.021503885743115,9.807393955853877,4.598078549467479,5.173035541330565,2.364237872805091,0.9351792462073023,1.403630384657243,0.7702898885042717
