date,ABN AMRO CLEARING HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,OCBC SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.
2024-05-21,42.07106598984772,14.20304568527919,5.98984771573604,7.614213197969544,12.913705583756347,9.157360406091371,1.6751269035532996,2.67005076142132,0.0,3.705583756345178
2024-05-22,41.23857868020305,14.781725888324873,5.98984771573604,7.614213197969544,12.913705583756347,9.157360406091371,1.9289340101522845,2.67005076142132,0.0,3.705583756345178
2024-05-23,40.8270829110075,14.757753902290697,6.48692479221569,7.601864990877762,12.892763024528684,9.14250962902899,1.925805797689033,2.665720656801135,0.0,3.699574295560511
2024-05-24,40.83721873099534,14.757753902290697,6.18285019258058,7.601864990877762,12.983985404419219,8.838435029393878,2.432596797080884,2.665720656801135,0.0,3.699574295560511
2024-05-27,40.70499796830557,14.68915075172694,6.196668021129622,7.618854124339699,13.013002844372206,8.858187728565623,2.5396180414465666,2.6716781796017877,0.0,3.707842340511987
2024-05-28,40.83721873099534,14.656395702412325,6.18285019258058,7.5815933509020885,12.983985404419219,8.838435029393878,2.5339549969592543,2.665720656801135,0.0,3.719845935536185
2024-05-29,39.57024123251571,14.656395702412325,6.18285019258058,8.088384350293937,12.963713764443543,9.112102169065478,3.0407459963511045,2.665720656801135,0.0,3.719845935536185
2024-05-30,41.508668762039946,12.379600527222955,6.184730812126128,7.604177228023929,12.876406772787185,9.195984994423604,4.207644732839907,2.808476122883504,0.0,3.234310047652844
2024-05-31,40.39741882618048,12.506401720782545,6.2480794837652365,7.682064939055618,13.008296630134181,9.320905459387484,4.762880262214483,2.8372426508245416,0.0,3.236710027655434
2024-06-03,40.93794798279746,11.99057956174483,6.246160147450338,7.6797050993241855,13.004300634855623,9.348761007577309,4.7204587343846,2.8363710833503992,0.0,3.235715748515257
2024-06-04,41.697940967643774,11.877472360279947,6.187240085201339,7.607262399837713,12.881630997058524,9.057713764073435,4.675930621766914,2.8096155796733946,0.0,3.2051932244649555
2024-06-05,41.41465394763548,12.390907245788513,6.190379541303024,7.611122386847981,12.888167241729247,8.80860564237873,4.678303227115892,2.811041201542521,0.0,3.2068195656586163
2024-06-06,40.65911641669218,12.86603407815529,6.223854708703193,7.652280379553107,12.957861442709929,8.886848280787675,4.7036016732986425,2.8262422201816144,0.0,3.2241607999183755
2024-06-07,40.6530612244898,12.867346938775508,6.224489795918367,7.653061224489796,12.959183673469388,8.887755102040815,4.704081632653061,2.826530612244898,0.0,3.224489795918367
2024-06-11,40.23650385604113,12.894601542416453,6.272493573264781,7.712082262210797,12.544987146529563,8.956298200514139,5.254498714652956,2.848329048843188,0.0,3.2802056555269923
2024-06-12,40.1564268807245,12.92580014407739,6.277657713285993,7.718431614695893,12.555315426571987,8.963671915200164,5.258824740146135,2.8506740763610168,0.0,3.293197488936914
2024-06-13,43.69981470043236,12.929792052707434,6.279596458719375,7.720815318097592,12.54889849701462,9.017912291537987,1.6574016882849496,2.8515544574840437,0.0,3.294214535721639
2024-06-14,42.857142857142854,12.454471873735331,6.333468231485229,7.658842573856737,12.302711452853096,8.913395386483206,1.6288951841359773,2.8025091056252527,1.6187778227438283,3.4297855119384866
2024-06-17,45.991392253027726,9.868881993794416,6.26563907516765,7.526774096687018,12.170953858472625,8.85797217495746,1.611450305274747,2.7724952457211494,1.5413872485236713,3.393053748373536
2024-06-18,45.540094103513866,9.880868955851437,6.306937631394534,7.458204024426869,12.163379717689459,9.230153168485334,1.7118830713785165,2.77305035539093,1.5416958654519972,3.393733106417059
2024-06-19,44.833132287897065,10.625251306795336,6.0816244471250505,7.488942501005227,12.21351025331725,9.298351427422597,1.7189384800965017,2.7844792923200643,1.5480498592681946,3.407720144752714
2024-06-20,45.371302072851684,10.635942845642987,6.188367880861341,7.496478164620648,11.662306299054135,9.207083920305896,1.7206681424833972,2.7570939826926946,1.5496075669148723,3.4111491245723484
2024-06-21,44.08334164091317,10.816468946266573,6.330375834911774,6.828830625062307,11.564151131492375,9.091815372345728,3.499152626856744,2.8611304954640615,1.5352407536636425,3.3894925730236265
2024-06-24,41.41363362155641,11.220591192439173,6.806756485019102,6.947516589583752,11.642871506133119,9.491252764930627,4.474160466519204,3.036396541323145,1.5483611502111403,3.418459682284335
2024-06-25,39.18539325842696,13.001605136436597,7.092696629213484,6.932182985553773,11.67736757624398,9.159309791332264,4.965890850722311,3.0296950240770464,1.544943820224719,3.410914927768861
2024-06-26,37.67694006625841,14.506575645015559,7.097680955727337,6.937054512599136,11.685573737576549,9.165746411002912,4.9292239734966365,3.031824114044775,1.56610782049995,3.403272763778737
2024-06-27,35.70855882942474,16.867107636800963,6.885147324113048,6.925235518139908,11.585488073762278,9.120064141110444,4.920825816796953,3.0266586490278615,1.5634395670475045,3.3974744437763076
2024-06-28,35.30419016921837,16.95205479452055,6.919822723609991,7.030620467365028,11.643835616438356,9.186140209508462,4.925463336019339,3.041901692183723,1.5713134568896052,3.4246575342465753
2024-07-02,35.652869426114776,16.82663467306539,6.8686262747450515,6.978604279144171,11.557688462307539,9.118176364727054,5.018996200759848,3.019396120775845,1.5596880623875224,3.3993201359728054
2024-07-03,34.99,16.85,6.87,6.98,11.559999999999999,9.1,5.67,3.02,1.5599999999999998,3.4000000000000004
2024-07-04,35.002999400119975,16.85662867426515,6.818636272745452,6.978604279144171,11.527694461107778,9.158168366326734,5.668866226754649,3.019396120775845,1.5596880623875224,3.409318136372726
2024-07-05,35.06027697519179,16.797847962538608,6.794859021620006,6.954269203945403,11.487496263823852,9.225864302082295,5.718840290923582,3.00886719139185,1.5542492776726113,3.397429510810003
2024-07-08,34.97360294850085,16.79450144436697,6.942922601852775,6.952883753361888,11.485207690008965,9.174220539894412,5.717700966231696,3.008267755752565,1.5539396354218546,3.3967526646080284
2024-07-09,34.92427261857314,16.799521721801515,7.094459944200877,6.954962136309287,11.45874850538063,9.087285771223595,5.7194101235552015,3.0091669988043046,1.5544041450777202,3.3977680350737347
2024-07-10,34.405817312481325,17.11325829265863,7.211873692598865,6.952883753361888,11.415479629445164,9.224026297439984,5.717700966231696,3.008267755752565,1.5539396354218546,3.3967526646080284
2024-07-11,35.08353221957041,16.8854415274463,6.980906921241051,6.7919649960222745,11.296738265712012,9.307875894988067,5.708035003977725,3.0031821797931584,1.5513126491646778,3.391010342084328
2024-07-12,35.268302413724314,16.935966487133452,6.9020546578894875,6.642728904847396,10.981448234590067,9.385597446638739,5.725114701775384,3.012168362258129,1.5559545182525434,3.5906642728904847
2024-07-15,35.212830340932015,16.875126084325196,6.485777688117814,6.717772846479726,10.883598950978413,9.582408714948558,5.991527133346782,3.0461972967520676,1.5735323784547106,3.6312285656647165
2024-07-16,34.385080645161295,16.764112903225804,6.633064516129032,7.066532258064516,10.877016129032258,9.899193548387098,5.987903225806451,3.1754032258064515,1.5725806451612903,3.6391129032258065
2024-07-17,34.70932579733549,16.78441663302382,6.6410981025434,7.075090835688333,10.890189745660074,9.638675817521195,5.995155429955592,3.0480419862737183,1.5744852644327816,3.6435203875656033
2024-07-18,34.052636886155085,17.374205909045074,6.6350710900473935,7.06866996067359,10.688716345669052,9.629928405767874,5.98971463144096,3.3477866290208733,1.5730563678531813,3.6402137743269134
2024-07-19,37.11808006453565,17.374205909045074,6.998084098013512,7.028335182010689,10.688716345669052,9.629928405767874,2.9646062317233035,3.3477866290208733,1.5730563678531813,3.2772007663607945
2024-07-22,37.56314406950899,17.670236411396242,7.082238836128512,7.041826631642756,10.689028086482118,9.052333804809052,2.9905031319458475,3.0511214386744796,1.5760759749444333,3.2834916144675694
2024-07-23,36.72971323978035,18.19198698393329,7.230018303843807,7.107992678462477,10.758592637787268,9.21293471629042,2.8065893837705915,3.0709782387634736,1.586333129957291,3.304860687411023
2024-07-24,36.387674158446046,17.929421336316484,7.251093257398555,7.118885385945287,10.942743821824468,9.396928709447778,3.0102715346282927,3.0712905522221092,1.5864944574392352,3.3051967863317397
2024-07-25,36.046393325872415,18.516634449079255,7.2235222301353135,7.121782480415098,10.947197069895207,9.3397090243158,3.0114965917183842,3.0013226167463625,1.5871400956353647,3.204802116186794
2024-07-26,36.240723797905865,18.501575683643388,7.166819152180542,7.11599064755515,10.938294195384772,9.332113449222323,3.0090474738233204,2.9988817728982413,1.5858493443122905,3.110704483074108
2024-07-29,37.119057293783015,18.50873628606258,6.907761072734661,6.907761072734661,10.930516050386021,9.335635920357578,2.905323039414872,2.9967492889069485,1.5847216578626575,2.803738317757009
2024-07-30,37.2944996955551,18.489953318449363,6.9007509640755025,6.9007509640755025,10.919423584331236,9.214532169677287,2.9023746701846966,2.9937081388268725,1.58311345646438,2.8008930383600568
2024-07-31,37.169849654611944,18.559528646891508,6.907761072734661,6.907761072734661,10.930516050386021,9.22389272653393,2.905323039414872,2.9967492889069485,1.5847216578626575,2.813896789922796
2024-08-01,37.05171187646043,18.612211724067866,6.90846286701209,6.97957939652545,10.931626536625012,9.214670324088184,2.9056182058315554,2.9970537437773035,1.5848826577263029,2.8141826678858073
2024-08-02,31.79611650485437,24.09991909385113,6.877022653721683,6.947815533980582,10.881877022653722,9.142394822006473,2.8923948220064726,2.9834142394822005,1.5776699029126213,2.801375404530744
2024-08-05,31.659410752252708,24.228004454793968,6.884681583476763,6.955553305659613,10.89399615267794,9.112078566366305,2.895616077756404,2.986736863420067,1.579426951503493,2.804495292092741
2024-08-06,31.22217725617159,24.261432618373128,7.132739781464995,6.991096721974908,10.886280857952247,9.24726831242412,2.8935653581545933,2.984621610683934,1.5783083771752329,2.8025091056252527
2024-08-07,30.541822217737867,23.9531833316517,6.86106346483705,6.921602260115025,10.967611744526284,9.948542024013722,2.885682574916759,3.5616991221874685,1.5740086772273232,2.7847845827868025
2024-08-08,29.628504909403787,24.415426662617673,6.984512602490131,7.197084725174613,10.982893005364916,9.960522320072881,2.895029861321996,3.5732361575058205,1.579107197084725,2.783682558963458
2024-08-09,29.9302537147478,24.330334580006067,6.974628525219853,7.1868998281613266,10.987566966542,10.219347013039522,2.890932982917214,3.123420600424543,1.5768725361366622,2.7797432528050137
2024-08-12,30.278844210951704,24.06546777126692,6.971105273792685,7.183269347342898,10.98201656900384,10.163669428167307,2.889472620731461,3.1218427965245503,1.5760759749444333,2.7682360072741967
2024-08-13,29.96243273428775,24.18519646664636,7.005787389582699,7.05655396486953,10.93512031678343,10.366534673570921,2.903848106406742,3.218600873185095,1.5839171489491317,2.782008325718347
2024-08-14,29.813854134879463,24.22947818126335,7.0186145865120535,6.9779269657206795,10.95514189807751,10.487234258976706,2.9193367917811006,3.2244939477164074,1.5868172108635947,2.787102024209134
2024-08-15,30.36166548475332,24.131293688582716,6.99017323472799,6.9496504913382635,10.637220139803464,10.45486779454969,2.9075068382129468,3.2114274136359033,1.5803869921993718,2.775807922196333
2024-08-16,30.351728320194056,24.024661410956135,7.42874469375379,6.933495047503538,10.390135435617546,10.420456842530827,2.900747928037194,3.2039619971700017,1.5767131594906003,2.769355164746311
2024-08-19,30.51087506322711,24.80526049570056,7.233181588265047,6.939807789580171,10.379362670713203,9.671219018715226,2.9033889731917046,3.2068791097622658,1.5781487101669194,2.7718765806777945
2024-08-20,30.720338983050848,24.878934624697337,7.233656174334141,6.9209039548022595,10.189669087974172,9.624697336561743,2.8954802259887007,3.198143664245359,1.573849878934625,2.7643260694108154
2024-08-21,31.78928247048138,24.836007669795134,7.235846200423857,6.922999293571501,9.123019477242911,9.65788676960339,2.8963568473105257,3.1991119184579677,1.574326369966697,2.7651629831466344
2024-08-22,32.24473339381111,24.453180122971474,7.227094042939219,6.9146255417800635,9.111984678963815,9.595806874307025,2.892853542989618,3.225481302288076,1.572422134865437,2.761818365084165
2024-08-23,33.40378421900161,23.35950080515298,7.216183574879227,6.904186795491143,9.098228663446054,9.581320450885668,2.888486312399356,3.22061191626409,1.570048309178744,2.7576489533011275
2024-08-26,33.584867692926856,23.35244994466244,7.556092162189356,6.399034108059161,9.0954824429017,9.578428413321259,2.8876144481336152,3.219639802797062,1.569574403863568,2.7568165811449843
2024-08-27,33.81014304291287,23.21696508952686,7.612283685105532,6.361908572571771,9.042712813844153,9.542862858857658,2.8708612583775133,3.2409722916875063,1.5604681404421328,2.740822246674002
2024-08-28,33.80352140856343,23.219287715086033,7.613045218087235,6.362545018007203,9.043617446978791,9.543817527010805,2.8711484593837535,3.241296518607443,1.56062424969988,2.7410964385754304
2024-08-29,34.307153576788394,23.2216108054027,7.603801900950476,6.3631815907953975,9.044522261130565,9.544772386193097,2.371185592796398,3.2416208104052027,1.5607803901950976,2.7413706853426714
2024-08-30,39.942098432664466,17.679944095038437,7.587101926724568,6.349206349206349,9.024658081261855,9.523809523809524,2.365977837675951,3.234501347708895,1.5573525007487272,2.735349905161226
2024-09-02,39.93619778686073,18.153723457282425,7.576512810288107,6.3403449307147834,9.012062605921644,9.450702821254112,2.0137573522081547,3.2299870401754562,1.555178945269664,2.7315322500249226
2024-09-03,39.90624376620786,18.162776780371033,7.580291242768801,6.343506882106523,9.016556951924995,9.45541591861161,2.01476161978855,3.231597845601436,1.5559545182525434,2.732894474366647
2024-09-04,39.900249376558605,18.164588528678305,7.581047381546134,6.344139650872818,9.017456359102244,9.45635910224439,2.0149625935162097,3.2319201995012468,1.5561097256857856,2.733167082294264
2024-09-05,39.395450917797284,18.665203511572226,7.581803671189145,6.344772545889864,9.018355945730248,9.45730247406225,2.015163607342378,3.2322426177174783,1.5562649640861932,2.733439744612929
2024-09-09,36.24187906046977,21.649175412293854,7.596201899050476,6.356821589205397,9.035482258870564,9.415292353823089,2.0189905047476264,3.3883058470764613,1.5592203898050974,2.738630684657671
2024-09-10,35.94202898550725,21.649175412293854,7.646176911544228,6.356821589205397,9.035482258870564,9.665167416291855,2.0189905047476264,3.3883058470764613,1.5592203898050974,2.738630684657671
2024-09-11,34.772613693153424,22.89855072463768,7.646176911544228,6.356821589205397,9.035482258870564,9.585207396301849,2.0189905047476264,3.3883058470764613,1.5592203898050974,2.738630684657671
2024-09-12,34.15642007659746,23.090102801854464,7.710139084861924,6.409997984277363,9.111066317274744,9.665390042330175,2.0358798629308605,3.4872001612578107,1.5722636565208628,2.761540012094336
2024-09-13,33.95484781294094,23.090102801854464,7.710139084861924,6.409997984277363,9.201773835920177,9.75609756097561,2.0560370892965127,3.4872001612578107,1.5722636565208628,2.761540012094336
2024-09-16,34.4653834525849,23.087775874231582,7.709362088078202,6.409352010480701,9.200846518190064,9.755114380731634,2.055829890154187,3.4868487352615136,1.5721052101179078,2.2573818401693035
2024-09-17,35.0080064051241,22.928342674139312,7.656124899919936,6.365092073658928,9.047237790232186,9.687750200160128,2.0416333066453163,3.462770216172938,1.5612489991993594,2.241793434747798
2024-09-19,35.13811048839071,22.7982385908727,7.656124899919936,6.365092073658928,9.047237790232186,9.687750200160128,2.0416333066453163,3.462770216172938,1.5612489991993594,2.241793434747798
2024-09-20,35.63851080864692,22.7982385908727,7.656124899919936,6.365092073658928,9.047237790232186,9.687750200160128,2.0416333066453163,3.462770216172938,1.5612489991993594,1.7413931144915935
2024-09-23,35.273492286115,23.221799238629533,7.6637948306952515,6.371468643558405,9.046283309957923,9.607293127629733,2.0436786215187337,3.466239230615107,1.5628130635143258,1.7431376477659788
2024-09-24,35.80123727798842,23.01935741368988,7.633206944721612,6.3460387148273805,9.010177609259628,9.558970265416084,2.0355218519257634,3.302733985232489,1.5565755338255838,1.7361804031131511
2024-09-25,35.81121532628218,23.01935741368988,7.633206944721612,6.3460387148273805,9.000199560965875,9.558970265416084,2.0355218519257634,3.302733985232489,1.5565755338255838,1.7361804031131511
2024-09-26,36.94242091607624,23.02165452549646,7.633968665801816,6.346671988823472,8.003193294082427,9.520007983235205,2.035724977547151,3.3030635665103283,1.5567308651831155,1.636563217243788
2024-09-27,36.684619988031116,22.87053660482745,7.630161579892281,6.343506882106523,7.999202074606024,9.90424895272292,2.0347097546379413,3.3413125872730896,1.5559545182525434,1.6357470576501096
2024-09-30,36.82324840764331,22.82046178343949,7.613455414012739,6.329617834394904,7.981687898089172,9.882563694267516,2.0302547770700636,3.3339968152866244,1.552547770700637,1.6321656050955413
2024-10-02,36.62534986005598,22.920831667333065,7.646941223510597,6.347461015593763,8.016793282686924,9.856057576969214,2.039184326269492,3.348660535785686,1.5593762495002,1.639344262295082
2024-10-03,36.308154077038516,23.34167083541771,7.603801900950476,6.353176588294147,7.953976988494247,9.864932466233116,2.0410205102551275,3.3516758379189597,1.5607803901950976,1.6208104052026013
2024-10-04,38.67840538134335,22.32663962805421,7.518053219903057,6.281531308734791,7.686220199821942,9.021663863883669,2.0180037590266102,3.323770897220299,1.5431793451379958,1.6025323968740728
2024-10-07,41.03346456692913,21.8503937007874,7.480314960629922,6.25,6.456692913385827,8.484251968503937,2.0078740157480315,3.3070866141732282,1.5354330708661417,1.594488188976378
2024-10-08,40.92597603877094,21.83817560087579,7.518020123496274,6.248616202120593,6.465103692587763,8.492213830598539,2.007429457059214,3.3752367831926984,1.535093114221752,1.5941351570764348
2024-10-09,41.00399931300145,21.76067914714037,7.498098486149618,6.232058296734303,6.546114777829576,8.469710724538118,2.002110066982359,3.3662929067399463,1.531025345339451,1.5899109355448144
2024-10-10,41.12351281736784,21.75640868392003,7.398503618300012,6.230835275358763,6.535017784864467,8.46804857107813,2.0017171593278547,3.3656322825953633,1.53072488654483,1.5895989206427084
2024-10-15,41.35900895375935,21.56016190359377,7.398503618300012,6.201398258309824,6.525205445848154,8.46804857107813,2.0017171593278547,3.3656322825953633,1.53072488654483,1.5895989206427084
2024-10-16,41.37931034482759,21.619830654067982,7.402135231316725,6.204442262854338,6.528408393667935,8.374033623757517,2.00269971775678,3.3672843293655665,1.5314762547551846,1.5903791876303843
2024-10-17,41.77361175864354,21.419282016047898,7.400682158368708,6.203224302505337,6.232669987485584,8.480357274311094,2.002306578656786,3.3666233160748904,1.5311756189728365,1.59006698893333
2024-10-18,41.84211171294821,21.39408347834612,7.39197568687042,6.195926570427195,6.22533761427416,8.470380627925786,1.9999509815935883,3.3626626798362786,1.5293742800421557,1.588196367736085
2024-10-21,41.965797286355716,21.417179870942416,7.399955835807345,6.202615501631622,6.222244031700076,8.391196604264298,2.002110066982359,3.3662929067399463,1.531025345339451,1.501582550236769
2024-10-22,42.32175727083078,21.413670389004785,7.068351945023929,6.204442262854338,6.224076573812738,8.393667934715916,2.00269971775678,3.337832862927967,1.5314762547551846,1.502024788317585
2024-10-23,43.37372995470682,20.45048353531644,7.051046639735587,6.18925205043457,6.208838291100502,8.373117884686009,1.9977965479250828,3.329660913208471,1.5277267719427101,1.498347410943812
2024-10-24,43.97700868289103,20.22502140149199,7.044148220618809,6.1831967714320655,5.860339977987037,8.364926011984835,1.995841995841996,3.3264033264033266,1.5262321144674085,1.496881496881497
2024-10-25,44.00440044004401,20.21513262437355,7.04070407040704,6.180173572912847,5.857474636352524,8.360836083608362,1.9948661532819947,3.324776922136658,1.5254858819215253,1.4961496149614961
2024-10-28,44.131524263537464,20.21513262437355,7.04070407040704,6.180173572912847,5.730350812859063,8.360836083608362,1.9948661532819947,3.324776922136658,1.5254858819215253,1.4961496149614961
2024-10-29,44.16428449265802,20.154413740868332,7.232035964719392,6.176549634733319,5.678125534462118,8.35593344572308,2.0034694226587506,3.322827335141342,1.5245913655354393,1.3877690635002078
2024-10-30,43.71103777044371,20.166238846106832,7.236279183473902,6.180173572912847,6.16061606160616,8.360836083608362,2.004644908935338,3.266104388216599,1.5254858819215253,1.3885833027747219
2024-10-31,43.989570387698905,20.10137193264615,7.213002899822111,6.160294368496722,6.140799766064771,8.236469527499574,1.9981967492750445,3.255598606135926,1.5205789896922288,1.3841167726685673
2024-11-01,43.97864924809281,20.105291379268323,7.214409320236906,6.161495527553681,6.141997123985473,8.238075507567817,1.998586365741305,3.2562333958907113,1.5208754783202125,1.3843866533427576
2024-11-04,43.49542961608775,20.107251675807433,7.2151127361365015,6.649603900060938,6.142595978062157,8.229128580134065,1.9987812309567339,3.2565508836075563,1.5210237659963437,1.384521633150518
2024-11-05,43.6416819012797,20.107251675807433,7.2151127361365015,6.649603900060938,6.142595978062157,8.082876294942109,1.9987812309567339,3.2565508836075563,1.5210237659963437,1.384521633150518
