date,WELL LINK SECURITIES LTD,HEAD & SHOULDERS SECURITIES LTD,CINDA INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,WELL LINK INTERNATIONAL SECURITIES LTD,KGI ASIA LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,VALUABLE CAPITAL LTD
2024-07-17,0.0,36.83423845349011,21.244581734841315,14.194609137561656,8.873499078272134,9.336854167704649,3.168750934183648,4.558816202481192,0.0,1.788650291465298
2024-07-22,0.0,36.83240334794739,21.243523316062177,14.248704663212436,8.873056994818652,9.286568353925867,3.1685930649661223,4.558589079314467,0.0,1.7885611797528895
2024-07-23,0.0,36.836073741903334,21.245640259093175,14.240159441953166,8.873941205779772,9.287493771798705,3.1689088191330343,4.559043348281016,0.0,1.7887394120577975
2024-07-30,0.0,36.80673105645723,21.228716518968437,14.308473563676191,8.866872448471572,9.28009558896744,3.166384546450264,4.55541172956288,0.0,1.7873145474459822
2024-08-02,0.0,36.7975710517147,21.24832014334777,14.324822059628689,8.86466577074312,9.277786073366185,3.1456871235876758,4.554278034941019,0.0,1.7868697426708477
2024-08-21,0.0,36.788415605095544,21.243033439490446,14.346138535031846,8.862460191082802,9.275477707006369,3.144904458598726,4.553144904458599,0.0,1.786425159235669
2024-08-23,0.0,36.79390832628279,21.24620514607077,14.333349922858707,8.86378340715672,9.276862588961329,3.14537401084955,4.553824715074901,0.0,1.7866918827452345
2024-08-27,0.0,36.79207723698617,21.24514780531502,14.33263660794267,8.863342291231213,9.276400915696227,3.145217477854086,4.5535980889817855,0.0,1.7915795759928337
2024-09-04,0.0,36.79390832628279,21.24620514607077,14.333349922858707,8.86378340715672,9.276862588961329,3.14537401084955,4.548847857462798,0.0,1.7916687403573384
2024-09-05,0.0,36.85259957130751,21.230247744379643,14.201684861173423,8.877922336872539,9.351477992124021,3.070634564578037,4.56607347589851,0.0,1.8493594536663178
2024-09-09,0.0,36.84158070463946,21.228883241142174,14.207405192604774,8.875267852693478,9.348681915582798,3.0697164498928586,4.579658145213535,0.0,1.8488064982309265
2024-09-11,0.0,36.83790921321441,21.226767651601975,14.186058099556531,8.874383377348149,9.347750261597488,3.104290198814091,4.574218944640989,0.0,1.8486222532263692
2024-09-12,0.0,36.79940268790443,21.204579392732704,14.28073668491787,8.865107018417124,9.337979094076655,3.1010452961672477,4.564459930313588,0.0,1.8466898954703832
2024-09-13,0.0,36.79940268790443,21.204579392732704,14.260826281732205,8.865107018417124,9.337979094076655,3.1010452961672477,4.584370333499253,0.0,1.8466898954703832
2024-09-16,0.0,36.748185704344365,21.224773834377174,14.449746495675514,8.852768664877225,9.324982602644399,2.977433144447758,4.577989859827021,0.0,1.8441196938065414
2024-09-17,0.0,36.748185704344365,21.224773834377174,14.444775822646386,8.852768664877225,9.329953275673526,2.977433144447758,4.577989859827021,0.0,1.8441196938065414
2024-09-19,0.0,36.748185704344365,21.224773834377174,14.494482552937669,8.852768664877225,9.329953275673526,2.977433144447758,4.577989859827021,0.0,1.79441296351526
2024-09-20,0.0,36.748185704344365,21.224773834377174,14.484541206879411,8.86271001093548,9.329953275673526,2.977433144447758,4.577989859827021,0.0,1.79441296351526
2024-09-24,0.0,36.748185704344365,21.224773834377174,14.439805149617257,8.86271001093548,9.329953275673526,2.977433144447758,4.6227259170891735,0.0,1.79441296351526
2024-09-25,0.0,36.748185704344365,21.224773834377174,14.43483447658813,8.86271001093548,9.334923948702654,2.977433144447758,4.6227259170891735,0.0,1.79441296351526
2024-09-26,0.0,36.74270662491924,21.221609263953084,14.4525619999006,8.861388598976195,9.333532130609811,2.9769892152477513,4.617066746185578,0.0,1.794145420207743
2024-09-27,0.0,36.74270662491924,21.221609263953084,14.44759206798867,8.861388598976195,9.338502062521743,2.9769892152477513,4.617066746185578,0.0,1.794145420207743
2024-09-30,0.0,36.751839331875125,21.226884072380194,14.426327301650426,8.863591171207,9.340823225293299,2.977729170809306,4.61821435673096,0.0,1.7945913700536886
2024-10-02,0.0,36.751839331875125,21.226884072380194,14.44621197057069,8.863591171207,9.340823225293299,2.977729170809306,4.598329687810699,0.0,1.7945913700536886
2024-10-03,0.0,36.78109452736319,21.243781094527364,14.437810945273633,8.870646766169155,9.348258706467663,2.9800995024875623,4.54228855721393,0.0,1.7960199004975124
2024-10-04,77.74496852902324,8.206875881131845,4.727862082745912,3.217033180511306,1.9792857697900825,2.0914045935415118,0.6649423309614466,1.00240888957961,0.0,0.36521874271505167
2024-10-07,77.80036208945609,8.211433585463109,4.71938067153155,3.2210411737918316,1.9803849699554608,1.9004142925371807,0.7808248086812613,1.018515433230038,0.0,0.3676429753534815
2024-10-08,77.80727575673424,8.212163287975564,4.7142460427658985,3.247986670369342,1.9805609552901973,1.8961399611219107,0.779783393501805,0.9930574840322133,0.0,0.3687864482088309
2024-10-09,77.79431363838295,8.178587294535761,4.713460684140382,3.230786317192359,1.9802310084406929,1.896934695690804,0.8440693025322079,0.9984451354953353,0.0,0.3631719235895158
2024-10-10,77.79258568223717,8.178405632926857,4.724461917771706,3.225161591257413,1.9801870238333223,1.899113746918105,0.8440505541858243,0.9928699940027987,0.0,0.36316385686679553
2024-10-14,77.78135583809895,8.177225029148854,4.733773804897008,3.225806451612903,1.9799011715063017,1.89883959802343,0.8472600077730276,0.9927266670368109,0.0,0.3631114319027261
2024-10-15,77.77962845753245,8.177043428051123,4.73366867650488,3.226845220249398,1.9798572015501295,1.8999078361482173,0.8472411916897077,0.9927046204070755,0.0,0.3631033678670176
2024-10-16,77.74324249320087,8.174501859355052,4.732197369151357,3.2691347061108953,1.9792418271632348,1.899317311428096,0.8469778542487651,0.9923960703779764,0.0,0.36299050896375645
2024-10-17,77.73892773892774,8.174048174048174,4.731934731934731,3.263403263403263,1.9791319791319792,1.9047619047619049,0.8513708513708513,0.9923409923409924,0.0,0.3640803640803641
2024-10-18,77.73892773892774,8.168498168498168,4.731934731934731,3.266733266733267,1.9791319791319792,1.9058719058719058,0.8513708513708513,0.9923409923409924,0.0,0.3651903651903652
2024-10-21,77.72671772671774,8.155178155178156,4.731934731934731,3.277833277833278,1.9791319791319792,1.906981906981907,0.856920856920857,0.9923409923409924,0.0,0.372960372960373
2024-10-22,77.7318946760801,8.15572132676169,4.7322499000932465,3.2713911460414726,1.9792637982327606,1.90710892056303,0.8569779317081835,0.9924070867190622,0.0,0.3729852138004529
2024-10-23,77.7327575680206,8.148041250846441,4.732302432201414,3.2747577234328342,1.9792857697900825,1.9093502658659236,0.8569874449119146,0.9924181033047301,0.0,0.37409944162605596
2024-10-24,77.76556166361263,8.05041923482703,4.734299516908213,3.332778055416736,1.9801210505858182,1.910156033094564,0.8573491032261648,0.9928369148758954,0.0,0.3764784274529402
2024-10-25,77.75692632280273,8.041752262506247,4.733773804897008,3.3401810004996944,1.9799011715063017,1.9099439231580702,0.8583643329076676,1.0038309921714508,0.0,0.3753261895508301
2024-10-28,77.74656644497985,8.040680826495832,4.733143104577704,3.3530593891214315,1.979637381060766,1.909689453406908,0.8582499694671744,1.0036972476045611,0.0,0.3752761832857761
2024-10-29,77.14443097939848,7.978406962652859,4.696485623003195,3.329293819543902,1.964305387242481,1.8948991957695271,0.8516029525173515,0.9959237633579375,0.7722815908339761,0.37236972568029086
2024-10-30,77.14188139645049,7.978143280490895,4.696330406618708,3.332488735637249,1.964240467980567,1.8948365703458079,0.8515748074868077,0.9958908486003547,0.7722560673327972,0.37235741905632735
2024-10-31,77.14018176810796,7.977967502065547,4.696226934728725,3.33461856237951,1.9641971908565135,1.8947948223629854,0.8515560451666208,0.99586890663729,0.7722390526025887,0.3723492150922611
2024-11-01,77.1384822146579,7.975588530134285,4.696123467398129,3.33895149652445,1.964153915639424,1.8947530762197473,0.851537283673177,0.9958469656410766,0.7722220386221179,0.3723410114896945
2024-11-04,77.10875214729332,7.955997004801127,4.694313526846672,3.392723428621768,1.9633969078976348,1.894022816367881,0.8512090913095186,0.9954631546491652,0.7719244152755143,0.37219750693740916
2024-11-05,77.1104503909261,7.898909811694748,4.694416914436736,3.447858165400286,1.963440149763242,1.8940645303380683,0.8512278383437948,0.9954850787358219,0.7719414161435966,0.3722057042175972
2024-11-06,77.09092510431232,7.8892032631312405,4.69322823203021,3.4601961842061804,1.9629429832770027,1.8935849305869012,0.851012297292834,1.012847753569738,0.7717459513612894,0.3743133002322944
2024-11-07,77.08583317737975,7.8732702913946655,4.6819097524191156,3.542531291625844,1.962813329076718,1.8152995959885072,0.8575611796695252,1.0292935853543081,0.7716949768271337,0.37979282026442385
2024-11-08,77.17333803561982,7.871186739552108,4.687224475401164,3.5807176864750483,1.9650414388996649,1.680700052900723,0.8585346499735497,1.0304619996473285,0.7725709751366602,0.38022394639393403
2024-11-11,77.09771538673273,7.8568676025323425,4.682631434076521,3.6355628956785027,1.9631158821910268,1.7120836774015966,0.8576933663638866,1.0426644646297825,0.771813927883292,0.37985136251032203
2024-11-12,77.0849845882871,7.8555702333773665,4.681858212241304,3.65147512109203,1.9627917217084985,1.7129018053720828,0.8575517393218846,1.0402906208718625,0.7716864817261119,0.3808894760017613
2024-11-13,77.06292782779038,7.853322474853081,4.68161908744745,3.6823454317346425,1.9622300970660094,1.7124116831378071,0.8573063632161645,1.0267866968943278,0.771465674729822,0.38958466313032375
2024-11-14,77.06207974292097,7.853236048290359,4.681567565782958,3.682304907172021,1.9622085025366744,1.7134933474198553,0.8572969284778853,1.0267753970088151,0.7714571846765053,0.38958037571395554
2024-11-15,77.05783959855621,7.852803944009155,4.681309974469584,3.689805440619773,1.9621005370191038,1.713399066819262,0.8550488599348535,1.0267189013117353,0.7714147372127828,0.3895589400475394
2024-11-18,77.01715794104707,7.848658161020677,4.678838539375275,3.6922569291685,1.9610646722393315,1.7135943686757589,0.8545974483062033,1.0679718433787946,0.7710074791025077,0.39485261768587765
2024-11-19,77.00106664907246,7.84701833096911,4.677860983736351,3.6969836923652117,1.960654944523252,1.7154356216804671,0.8533192579641299,1.0677487106741883,0.7708463915371843,0.4090654174776499
2024-11-20,77.00021992522542,7.846932043105344,4.677809544754783,3.698042665493732,1.9606333846492192,1.715416758302177,0.8533098746426215,1.0677369694303935,0.770837915108863,0.40906091928744226
2024-11-21,77.00276015263314,7.847190912389896,4.6779638650934166,3.697065001044679,1.960698065693832,1.7154733496816479,0.8533380252262555,1.0633735443218932,0.7708633449530994,0.41127373896213865
2024-11-25,76.99090719178459,7.845983001836153,4.677243790612528,3.711888819254324,1.9603962573253733,1.7152092885179933,0.8532066717243351,1.0632098602544227,0.7707446866994315,0.4112104319908523
2024-11-26,76.99090719178459,7.845983001836153,4.677243790612528,3.711888819254324,1.9603962573253733,1.7163087816516587,0.8532066717243351,1.0621103671207575,0.7707446866994315,0.4112104319908523
2024-11-28,76.99006069135368,7.845896736740259,4.677192365203624,3.711848007740347,1.9603747031401177,1.7173893922068786,0.8531972908787053,1.0620986894185944,0.7707362125076963,0.41120591081009766
2024-11-29,76.96890422854128,7.843740725677918,4.675907097398244,3.7152247271288346,1.9598360025061279,1.7169174626553965,0.8529628367609395,1.0782945139980433,0.7705244182595601,0.41768798707365595
2024-12-02,76.97059631766969,7.843913162956856,4.676009892827699,3.715306402857928,1.9598790876614456,1.7169552074745809,0.8529815883484474,1.0761198131354768,0.770541357515801,0.41769716955207475
2024-12-04,76.96298250241801,7.8431372549019605,4.675547348984437,3.734722588587004,1.9596852193792313,1.6948034819308888,0.8528972126967379,1.0760133649872505,0.7704651367273367,0.429745889387145
2024-12-05,76.97144239013345,7.84399938443951,4.676061292237343,3.7241409633521667,1.9599006309495022,1.6949897772990083,0.8529909644513818,1.0761316420076066,0.7705498274232199,0.4297931277068174
2024-12-06,76.97144239013345,7.84399938443951,4.676061292237343,3.725240178512542,1.9599006309495022,1.6949897772990083,0.8529909644513818,1.0761316420076066,0.7705498274232199,0.42869391254644185
2024-12-10,76.94522278995659,7.841327399593428,4.674468435800231,3.747046865556838,1.95923300917532,1.6955112356463928,0.8527004010768638,1.0867534750837866,0.7702873468490743,0.4274490412614691
2024-12-11,76.91564147627416,7.838312829525483,4.672671353251318,3.7840509666080844,1.958479789103691,1.6959578207381372,0.8523725834797892,1.0797451669595783,0.7699912126537786,0.4327768014059754
2024-12-12,76.92679497319624,7.839001669742508,4.673081993145268,3.787679057913701,1.9586519026276474,1.6961068635205203,0.8524474909921786,1.063362334124264,0.7700588803937077,0.43281483434396695
2024-12-13,76.92594993024507,7.8389155580943175,4.673030659211495,3.8019179857853747,1.958630386782815,1.6971867344809026,0.8524381268331265,1.049070117429943,0.7700504212758011,0.4328100798611493
2024-12-16,76.93456958298546,7.839346135255086,4.673287340159072,3.808718196598849,1.9587379707342794,1.6972799578151776,0.8524849496858109,1.028255042404535,0.7700927187239092,0.43722810563782577
2024-12-17,76.94894023799321,7.840810451483887,4.674160266341431,3.8105283976662165,1.9591038445902142,1.698695762050741,0.8526441858676425,0.9965828306468449,0.770236564810847,0.44829745854896663
2024-12-18,76.9472492940569,7.840638150593872,4.674057552217815,3.806049685209805,1.9590607935130147,1.6986584334106116,0.8526254491116653,0.9965609308560315,0.7702196389526771,0.45488007207761527
2024-12-19,76.9472492940569,7.840638150593872,4.674057552217815,3.803852196938899,1.9590607935130147,1.700855921681518,0.8526254491116653,0.9965609308560315,0.7702196389526771,0.45488007207761527
2024-12-23,76.94217690811809,7.840121293356332,4.67374943693075,3.8090948043815027,1.9589316516331754,1.7007438007448992,0.8525692437842649,0.9942978938463397,0.770168865841198,0.4581461013634516
2024-12-24,77.15409445956219,7.586290473619848,4.686622084632418,3.8195859819982596,1.964327027950071,1.705428064647622,0.8549174277561723,0.9970364331434741,0.7722900990426247,0.45940794764732457
2024-12-27,77.15324446402997,7.586206896551724,4.686570452792773,3.8195439021703206,1.964305387242481,1.7065109617715104,0.8549080092541588,0.9970254489368734,0.7722815908339761,0.4594028864162168
2024-12-30,77.15239448722609,7.586123321325093,4.686518822090756,3.8206034967115046,1.9642837470117107,1.7064921615934605,0.8548985909596678,0.9970144649722928,0.7722730828127926,0.4593978252966256
2025-01-06,77.1498446691784,7.585872606693547,4.6863639368101,3.8381034216846235,1.9642188291801617,1.7064357635446274,0.8548703373212594,0.9947782404653315,0.7722475598739728,0.44726463524797855
2025-01-07,77.1498446691784,7.585872606693547,4.6863639368101,3.8392050587172535,1.9642188291801617,1.7064357635446274,0.8537687002886288,0.9947782404653315,0.7722475598739728,0.44726463524797855
2025-01-08,77.16599636383671,7.5874607459644094,4.687345049859512,3.8995096688887663,1.9646300479312435,1.6241529392319982,0.8539474409123464,0.9905790314583218,0.7724092336510385,0.4539694782656603
2025-01-09,77.16599636383671,7.5874607459644094,4.687345049859512,3.901713404220153,1.9646300479312435,1.6241529392319982,0.8528455732466531,0.9894771637926285,0.7724092336510385,0.4539694782656603
2025-01-10,77.18130420886739,7.58896591247231,4.688274904394018,3.912406184908031,1.9650197824481745,1.592514630194959,0.8530147569348776,0.9896734518443414,0.7725624607381774,0.4562637071977253
2025-01-13,77.1770514205109,7.588547750765907,4.688016574463864,3.9221088360406426,1.9649115073505103,1.5880187785149102,0.8529677547331996,0.9896189195741774,0.7725198915606886,0.4562385664851998
2025-01-14,77.19917103928745,7.590722695004189,4.689360201067067,3.9375633846289517,1.9654746681952466,1.541073239560827,0.8532122227611447,0.9854931875303143,0.7727413025265665,0.4651880594382468
2025-01-15,77.19661812850671,7.590471676275092,4.689205127922486,3.9407400875230105,1.9654096716233644,1.5410222775824247,0.8531840077602265,0.9854605981106493,0.7727157486303861,0.46517267606565327
2025-01-17,77.17790194068833,7.588631379420549,4.688068238172381,3.953009113851511,1.9649331614154573,1.5406486593711772,0.8529771547591497,0.9852216748768473,0.7725284050208836,0.4760802724237114
2025-01-20,77.18045361370099,7.588882276444268,4.688223236130398,3.949833586810377,1.9649981264740242,1.540699596640878,0.8530053560801429,0.9852542484956688,0.7725539465273645,0.4760960126958937
2025-01-23,77.18045361370099,7.569044942581939,4.688223236130398,3.9696709206727063,1.9649981264740242,1.540699596640878,0.8530053560801429,0.9852542484956688,0.7725539465273645,0.4760960126958937
2025-01-24,77.18385610686181,7.569378623228337,4.688429916018251,3.99629686776732,1.96508475323473,1.509908082967796,0.8530429607423898,0.9852976833381093,0.7725880044966607,0.4761170013445897
2025-01-27,77.18300545544719,7.569295200308591,4.6883782443379065,4.001763376866699,1.9650630958285116,1.5054829999448944,0.8530335592659943,0.9852868242684741,0.7725794897228192,0.4761117540089271
2025-02-04,77.18385610686181,7.569378623228337,4.688429916018251,4.017237198844975,1.96508475323473,1.4724359115656753,0.8530429607423898,0.9852976833381093,0.7725880044966607,0.49264884166905465
2025-02-05,77.18385610686181,7.569378623228337,4.688429916018251,4.018339321533273,1.96508475323473,1.4724359115656753,0.8530429607423898,0.9852976833381093,0.7725880044966607,0.49154671898075697
2025-02-06,77.18640817361211,7.569628903021018,4.688584937893333,4.019574346144096,1.9651497283177746,1.444930619082783,0.853071166415007,0.9853302619832252,0.772613549944341,0.5147083135863156
2025-02-07,77.18725890003306,7.569712333296594,4.688636614129836,4.037253389176678,1.9651713876336383,1.4284139755317975,0.8530805687203791,0.9831367794555275,0.7726220654689739,0.5147139865535104
2025-02-10,77.23748497314466,7.5746379768614,4.691687529640127,4.113773974038006,1.9664501328980601,1.2683217346229776,0.8756934411222992,0.9837765106814748,0.7731248138875715,0.5150489131034178
2025-02-11,77.23748497314466,7.5746379768614,4.691687529640127,4.115979750967784,1.9664501328980601,1.2683217346229776,0.8756934411222992,0.9837765106814748,0.7731248138875715,0.5128431361736387
