date,UOB KAY HIAN (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD
2024-05-23,38.436511269207706,33.455083403244366,0.33911181597138856,5.524831171862678,3.7602484727075676,2.5089697766688053,1.4199346509416046,12.101837136998409,1.18911182816359,1.2643604742338859
2024-05-24,38.43720923503499,33.45569091168344,0.3392476805043973,5.525190910124364,3.760316754787533,2.5096638699998426,1.4181445426671218,12.10205689338342,1.1891334211592464,1.263345780655646
2024-05-28,38.436212148755594,33.4548230492387,0.33949828672108545,5.524917879806779,3.760219209718132,2.50959876768205,1.4181077550726569,12.101742958133672,1.1915669362293007,1.26331300864204
2024-05-29,38.436212148755594,33.4548230492387,0.33975769324389044,5.525177286329584,3.760219209718132,2.50959876768205,1.4181077550726569,12.101742958133672,1.1913075297064957,1.2630536021192351
2024-05-31,38.43347172174354,33.45684089878077,0.33977818595146564,5.5255105410127925,3.759473176666072,2.5097501357737806,1.4181932891697875,12.102472882678493,1.1913793841996356,1.2631297840236766
2024-06-03,38.43169544540471,33.45710128419435,0.340040254539957,5.5260723929215505,3.7595024356143667,2.5097696684705193,1.4182043265790656,12.102567072904536,1.191388656378519,1.2636584629924184
2024-06-05,38.43686531762992,33.45527867140795,0.34002173046907136,5.525771353984664,3.7580005822614346,2.509632945977742,1.4181270683217706,12.10190777210893,1.1913237541570072,1.2630708036815101
2024-06-06,38.43309466926648,33.45436743947936,0.3400124691904475,5.5257505483104765,3.759843746845011,2.509564590317283,1.4180884423495843,12.1015781486475,1.19466354456837,1.2630364010254844
2024-06-11,38.433044821032766,33.45432404872092,0.34001202818976367,5.525873082665493,3.759838870277786,2.509561335378713,1.4180866030700594,12.10156245274008,1.1946619950739021,1.2630347628505143
2024-06-14,38.43334391237468,33.45458439495992,0.34001467421102616,5.526175490456673,3.7598681298708874,2.509580865136787,1.418097638818776,12.101656628795348,1.1936336734118211,1.2630445919640771
2024-06-17,38.440799363565766,33.45046272195768,0.33997278370996603,5.525624340726438,3.75940490645194,2.5092716796578505,1.4179229262985589,12.100165680026699,1.193486615309763,1.262888982295343
2024-06-18,38.45340888885827,33.45037596081,0.3399719019156202,5.525610008801842,3.7587467255058025,2.497463743471839,1.417919248602934,12.100134295580087,1.193483519739177,1.2628857067144221
2024-06-19,38.45445615998761,33.45128697530836,0.33998116098439846,5.526019876822524,3.7558662345438454,2.497531761412268,1.4179578653585272,12.100463840389637,1.1935160240312457,1.2629201011615858
2024-06-21,38.45430654633377,33.45115682734192,0.3397204601342508,5.526646822132778,3.755851621702402,2.497522044336805,1.4179523485503753,12.100416761460714,1.193511380452553,1.262915187554433
2024-06-25,38.45405719283112,33.450939916315,0.3397182572473894,5.526610985087029,3.7564757082524562,2.4975058493790585,1.4179431539655172,12.100338297393256,1.193503641235027,1.2629069982941437
2024-06-26,38.451314517718984,33.44855408066894,0.3403424221613992,5.526216808256031,3.7562077835343244,2.4973277187048057,1.417842021401551,12.099475259807122,1.1999024643068528,1.2628169234399922
2024-06-28,38.44634995189698,33.43780750897598,0.340233074707064,5.524441308933174,3.7797402971189005,2.49652536081199,1.4173864877813074,12.09558786072813,1.1995169517425086,1.2624111973039653
2024-07-05,38.44409569211543,33.438891240808864,0.34024410178811776,5.524879641128385,3.7798627999139454,2.4966062741315733,1.417432425806876,12.095979883249305,1.199555828535024,1.262452112522475
2024-07-08,38.44534172000279,33.43997504289234,0.34025512958397836,5.525058710345212,3.7767441682458562,2.4966871926961876,1.4174783668102786,12.096371931182494,1.1995947078476437,1.2624930303932256
2024-07-15,38.44509250796367,33.43975827685527,0.34025292396761836,5.525152540429,3.7767196864732075,2.496671008563638,1.4174691783713576,12.096293519562776,1.2001055112065786,1.2624848466068839
2024-07-18,38.445441405723095,33.440061750094046,0.34025601183852894,5.524295160190061,3.776753961043786,2.4966936664079573,1.4174820422192018,12.096403296115021,1.2001164024308313,1.2624963039374704
2024-07-19,38.44529187733649,33.4399316894601,0.3402546884584187,5.524662610769415,3.7767392718659343,2.4966839558528924,1.4174765291129645,12.096356248777223,1.2001117347390888,1.2624913936274693
2024-07-22,38.415913826921724,33.362176544440125,0.33946352199042173,5.684710787122831,3.76795752815564,2.49087862033788,1.4141805865821269,12.068229578451716,1.196933180609542,1.2595558253879888
2024-07-30,38.417339584503466,33.3586394376919,0.33944069157663315,5.68536314833788,3.7706788300758096,2.4907110978033056,1.4140854767223867,12.06741793697296,1.1968526815926508,1.2594711147230113
2024-07-31,38.41728989735752,33.358596293226306,0.33944025256030974,5.685485130369327,3.7706739532605145,2.490707876436935,1.4140836478119987,12.067402329552909,1.1968511336407495,1.2594694857834292
2024-08-01,38.41864460691279,33.35730201115131,0.33942708259864357,5.686299180425147,3.7705276546673288,2.4906112393203674,1.4140287827001152,12.06693412572354,1.1968046969455395,1.2594206195552127
2024-08-02,38.42174033300084,33.35583527954101,0.33941215787747536,5.685790502962274,3.770232538815447,2.4905017263198115,1.413966607386513,12.06640353863602,1.1967520730468866,1.2593652424137176
2024-08-05,38.421571526465435,33.35557645794033,0.3394095242393951,5.686393002079906,3.770203284035513,2.4904824014958975,1.4139556358399288,12.066309910464156,1.1967427869569247,1.2593554704825056
2024-08-21,38.75597674929441,33.1732634764316,0.3371358714443552,5.6593942899003595,3.748975711068969,2.476630012103287,1.3996608200936365,11.999195513947534,1.1855852003106186,1.264182355405225
2024-08-22,38.85890868361101,33.174842053137944,0.33715191432882785,5.66339329562017,3.749154109125414,2.476747864555462,1.4125884545827068,11.999766505419226,1.0632046070690826,1.2642425125501568
2024-08-23,38.872791720658675,33.17428740095962,0.337146277465707,5.663298609007252,3.7490914267925133,2.4767064556590443,1.399704021964493,11.99956588060175,1.063186831287351,1.2642213756035998
2024-08-26,38.88171502410245,33.17740222662789,0.3371779330628965,5.664602073169551,3.7481572370633582,2.4769390004835232,1.3998354440494019,12.000692553056272,1.0491384315368233,1.264340076847835
2024-08-27,38.891282998611004,33.17821303061246,0.33718617316589705,5.665255000706007,3.748248836182597,2.4769995330109773,1.399869653845215,12.000985831272367,1.0375879672453532,1.2643709753481203
2024-08-28,38.91135836739546,33.18260913150827,0.33723085020852567,5.666777487383331,3.746429950274652,2.4773277345285196,1.4000551360540852,12.002575957434821,1.0110968811798815,1.264538504032448
2024-08-29,38.91661804569945,33.182267645051525,0.33722737972289596,5.667362365314565,3.7463913952868833,2.477302240033288,1.4000407279083673,12.002452437396979,1.0058122730804004,1.2645254905056498
2024-08-30,38.934656974631004,33.172538234799106,0.3371285009012082,5.666215037075435,3.7452929116256466,2.4765758674396383,1.3983442066459155,11.998933184733247,1.0061603645934332,1.2641547175553687
2024-09-02,38.980014102772046,33.14789887320812,0.33687809404426117,5.662006377485911,3.74251104351352,2.474736356460001,1.3973055671456056,11.99002081115025,1.0054130250661937,1.263215749154087
2024-09-03,39.07642316389517,33.14362143954183,0.33686727169022407,5.661824483089508,3.742390813732431,2.439447381878937,1.397260678101726,11.989635626561451,0.9493539737052908,1.2631751678034313
2024-09-10,39.07622230941647,33.14345107991659,0.3368655401781059,5.662309385327996,3.7423715776843203,2.4394348430155377,1.3972534961223537,11.989573999323886,0.9493490939854484,1.2631686750292905
2024-09-11,39.076948508547105,33.144067023422316,0.33687180054433263,5.662414614644187,3.742441126551268,2.439480177885633,1.3972794629178673,11.987869263810365,0.9493667368497268,1.263261284827197
2024-09-12,39.07623456148055,33.14346147180356,0.3368656457998353,5.663110180572361,3.7436577621239384,2.4394356078825132,1.397253934220981,11.987650241997713,0.9493493916469222,1.2629812024716258
2024-09-16,39.07619439080739,33.14342740006731,0.33686529949933053,5.6632328598235695,3.743653913614633,2.439433100123729,1.3972524978330656,11.987637918599997,0.9493227155138544,1.2629799041171232
2024-09-24,39.076596101255575,33.143768120582266,0.33686876253641873,5.662263060548095,3.7436923990637645,2.4394581779435947,1.3972668618451165,11.987761153717338,0.9493324747255554,1.262992887782274
2024-09-25,39.083778069080616,33.14985968177213,0.3369306763379056,5.644281904636326,3.7450230895321512,2.439906530970535,1.3975236683903631,11.989964408951677,0.9495069544901458,1.2632250158381517
2024-09-26,39.0710887727737,33.15228841077658,0.33695536160999917,5.6457237163439355,3.7446547925225353,2.440085291056302,1.3976260581531073,12.000483004913082,0.9495765202470576,1.261518071603707
2024-09-27,39.0754081833147,33.15595348253469,0.33699261290210547,5.646604964868266,3.748925259983759,2.4403550488352175,1.397780569350967,12.001809689538893,0.9345126529619465,1.2616575357094515
2024-09-30,39.12375012078913,33.175144405168396,0.33718766683610685,5.637911236840672,3.7510951669557238,2.3762979581976738,1.3988468634550486,12.008756429928603,0.9319665814879042,1.259043570340737
2024-10-02,39.12783012073868,33.20718356460248,0.3375002232245659,5.6545954455890435,3.794482630806245,2.2734462418926578,1.4024609028006476,12.019887956697781,0.9288394303801134,1.253773483267785
2024-10-03,39.073524562671636,33.223540952979384,0.33767956278205996,5.659789959447602,3.8208443172847995,2.274654296924776,1.3999186078255446,12.026275038065272,0.9293329934682675,1.2544397085506565
2024-10-04,38.86368853536149,33.13124084012663,0.33636845288366213,5.758555738180522,3.7909966694775643,2.2658224868514614,1.3453398543861417,11.862303907312533,1.396114425349399,1.249569090070599
2024-10-07,38.82168378325936,33.15227276566646,0.3389555578834111,5.762760006998794,3.7724955446078763,2.256979691942586,1.3767326392150563,11.879972699545425,1.390426045963567,1.2477212649174692
2024-10-08,38.847048897081955,33.142898113101324,0.3388925025091869,5.764895356660175,3.7648657973822734,2.2565598295276414,1.3796839147127336,11.877762686737194,1.3799037490125818,1.2474891532749337
2024-10-09,38.84495577158737,33.13970115987166,10.537160832056793,5.759581483190404,3.7713339472497056,2.2564382433829193,1.3834582326206633,1.678836109184627,1.379829398146837,1.2487048227090207
2024-10-10,38.85536877346883,33.14650486790491,10.539324151679224,5.764228449773579,3.7650508969721734,2.2569014988277694,1.382587427791831,1.6622432135707688,1.378829533401912,1.2489611866089978
2024-10-14,38.854521219072,33.14578184128523,10.538837632587542,5.766284020085695,3.764583833389659,2.2568522689053947,1.3831988298500735,1.662206954963818,1.3787994569138895,1.2489339429467032
2024-10-15,38.85755962722236,33.14399567544795,10.538269713814827,5.766229895916072,3.7643809668207853,2.256730651245512,1.3831242917834237,1.662117381657276,1.3787251559214375,1.248866640170362
2024-10-16,38.858756214436674,33.14501631806773,10.535258193691769,5.766664080595949,3.764496887897093,2.2568001454461086,1.3831668839806492,1.6621685652217266,1.378767612650822,1.2489050980114709
2024-10-17,38.86976948921887,33.134752351257546,10.531368381366093,5.767026809148542,3.767305187587209,2.256791458436971,1.3831615598125413,1.6621621671037792,1.3787623054166502,1.2489002906518023
2024-10-18,38.882493257632014,33.13397712776449,10.530369033757445,5.767438829017071,3.768689820701222,2.2438927464532754,1.3831988298500735,1.662206954963818,1.3787994569138895,1.2489339429467032
2024-10-21,38.88239347599811,33.133892098176645,10.53034201035077,5.76768065195931,3.768680149355675,2.2438869880960866,1.3831952802361547,1.6622026893493482,1.3787959185897976,1.2489307378881014
2024-10-22,38.881703259223684,33.121238075537306,10.524624273319942,5.786423500165898,3.768700306913718,2.2438989899854516,1.3834593034605684,1.6622115799810446,1.378803293362306,1.2489374180500794
2024-10-24,38.88160347933947,33.121153078404376,10.523955703924385,5.786665275061725,3.7693321961704918,2.2438932315962186,1.3834557531683345,1.662207314342837,1.3787997550185238,1.2489342129736418
2024-10-25,38.881004810788475,33.10139658143111,10.522895493188097,5.78927068977826,3.7690175386272737,2.2438586818814605,1.3834344517975836,1.681428244310078,1.3787785253371942,1.248914982860461
2024-10-28,38.88095492257473,33.10096917905933,10.522881991261842,5.789263261565563,3.7690127026012115,2.243984112777533,1.3834326767129639,1.6814260868696504,1.3787767562265936,1.24929831035059
2024-10-29,38.881004810788475,33.10101165096438,10.522895493188097,5.773231920330982,3.7690175386272737,2.260025761484317,1.3834344517975836,1.681428244310078,1.378650215181616,1.2492999133271956
2024-10-30,38.88135403186943,33.100025844271194,10.522990007642049,5.773668708220832,3.7690513911572,2.2600460605646324,1.38344687751747,1.6814433465480956,1.3786625979304863,1.249311134278616
2024-10-31,38.87851055691938,33.09760516997428,10.520937420073714,5.78184269665349,3.7687757525257006,2.2598807786571684,1.3833457031463892,1.6813203790703706,1.3785617734438038,1.2492197695357052
2024-11-01,38.87616625005684,33.09560944169607,10.515812729186782,5.793297126844668,3.7672655599942875,2.2597445117595423,1.3832622897959628,1.6812189983629746,1.3784786485560543,1.2491444437468164
2024-11-04,38.88295055098795,33.10138497451241,10.50789578956312,5.78340120926299,3.7711309019741144,2.2601388610041817,1.3835036836510117,1.681512388805402,1.378719207615267,1.249362432623556
2024-11-05,38.88295055098795,33.10138497451241,10.504816191723206,5.780064978269752,3.7775467308072646,2.2601388610041817,1.3835036836510117,1.681512388805402,1.378719207615267,1.249362432623556
2024-11-06,38.88534557551272,33.10342387916585,10.502896754153085,5.745003449115009,3.809603882777453,2.260278075953788,1.3835889015988656,1.6816159628231353,1.3788041308597283,1.2494393880403663
2024-11-07,38.90876226845047,33.0992189134972,10.501562622661616,5.729005016069082,3.8087350429302136,2.2599909639092552,1.3834131510827863,1.681402355390341,1.378628988129622,1.249280677879419
2024-11-08,38.91311889299004,33.10096023432226,10.502115100644204,5.7293064139893,3.8089354171343524,2.2601098600481695,1.383485931233156,1.6814908124909271,1.371002620779198,1.249474716368396
2024-11-11,38.965859408545626,33.0992189134972,10.4923244337024,5.726567160649289,3.7708841298334232,2.2599909639092552,1.3834131510827863,1.681402355390341,1.3709304973302747,1.249408986059408
2024-11-12,38.983983523335596,33.10066292267466,10.490215903476109,5.723737461123917,3.7710486410052675,2.244691906503835,1.3834735048117248,1.6814757094002506,1.3709903064824174,1.2497201211862297
2024-11-13,38.98687595164329,33.10006831540181,10.48823110075154,5.723634642158322,3.7709808993726175,2.244651583742445,1.3834486526385321,1.6814455040328156,1.370965678552483,1.2496976717061448
2024-11-14,38.98772638898343,33.10014876994029,10.487689999376796,5.724016122783177,3.770036643213378,2.244700547284042,1.3834788303935754,1.6814821821201758,1.370995584011093,1.2497249318940407
2024-11-15,38.987476256502596,33.09993641022879,10.487622713793339,5.723979399370817,3.7706540231350805,2.244686146020654,1.3834699544466023,1.6814713942813184,1.3709867881525393,1.249716914068265
2024-11-18,38.986525782345666,33.09912946817522,10.487367036449887,5.726021130144816,3.7705620985083073,2.244631422905001,1.3834362268867588,1.6814304017560429,1.3709533649193182,1.2499430679089818
2024-11-19,38.98517518826143,33.097982828725925,10.486362197556131,5.7396798004865195,3.77338251161526,2.2318513814212118,1.3833883010778683,1.6813721526582301,1.3709058715490507,1.2498997666483724
2024-11-20,38.9794883560603,33.098492436450755,10.484342422005184,5.7466967979434385,3.7734406101672655,2.2318857451076797,1.3834096010274246,1.6813980406478926,1.3709269793073624,1.2499190112826952
2024-11-21,38.977275373544806,33.09661333572008,10.48195098649834,5.754325175833857,3.7732263806212725,2.231759034256952,1.3833310607133271,1.6813025826359362,1.3703680205454984,1.2498480496299282
2024-11-22,38.97722536554393,33.09657087263223,10.480526233694436,5.755857397831922,3.773221539556669,2.2317561709011464,1.3833292858940194,1.6813004255179689,1.3703662623578232,1.2498464460698597
2024-11-25,38.977125349927135,33.09648594678339,10.480499340648928,5.755842628293496,3.7734684576096877,2.2317504442115768,1.3833257362690665,1.68129611129864,1.3703627459960077,1.2498432389620675
2024-11-26,38.97722536554393,33.09657087263223,10.480013032087642,5.755857397831922,3.773478140360066,2.2317561709011464,1.3833292858940194,1.6813004255179689,1.3703662623578232,1.2501030468732566
2024-11-27,38.97736882970677,33.096910580386016,10.480120600382273,5.756429683617976,3.773516871858504,2.231779077953323,1.382060467390087,1.681317682616694,1.3703803279855482,1.250115878102803
2024-12-02,38.9769187571972,33.096528409653324,10.479999586206075,5.757646216372475,3.7734732989786655,2.2316250073155994,1.3820445087083795,1.6812982684055369,1.3703645041746597,1.2501014429880835
2024-12-03,39.114875888599194,33.213672151753705,10.517093095034044,5.7784114211397055,3.7868293457968347,2.2395237482677013,1.3866786872414771,1.3331746882314641,1.3752148505334556,1.2545261234024194
2024-12-05,39.11437227404035,33.213244516781884,10.516957684628691,5.778337022536807,3.7867805893493944,2.239494913796445,1.387948360305266,1.3331575232483925,1.375197144271975,1.2545099710407963
2024-12-06,39.12666417264305,33.22368195473965,10.515110968120087,5.797411178144434,3.7878418120473425,2.196795394120873,1.3883845304268556,1.3335764750593124,1.3756293072564068,1.254904207441986
2024-12-10,39.228812042118875,33.22304011972257,10.509756204273465,5.797556761609019,3.787768636247098,2.093462841268532,1.3883577087816803,1.3407629895047206,1.3756027320242838,1.254879964449758
2024-12-12,39.23194472124931,33.225693198391404,10.510595477557901,5.798534938519729,3.778153441348906,2.0936300180707796,1.389885388747605,1.3408700582640696,1.3757125829666412,1.2549801748836509
2024-12-13,39.23533294189779,33.22398148623453,10.50928122969113,5.7984937998156,3.777958799475297,2.093522159013257,1.3898137850130379,1.3408009796878662,1.3743537662339125,1.2564610529375848
2024-12-16,39.2356866752347,33.22428102313037,10.509118387090544,5.798546077199456,3.7776064739272717,2.0932834425939593,1.389826315134003,1.3408130679248995,1.374366156972244,1.2564723807925469
2024-12-30,39.23624255479395,33.22475173487919,10.507979304151627,5.798499431977822,3.7776599939341753,2.0933130996122515,1.3898460057805788,1.3408320641663414,1.3743856285838891,1.2564901821201755
2025-01-02,39.23619201963769,33.22470894235089,10.507965770175346,5.798620760811592,3.7776551284163364,2.0933104034849546,1.3898442156987438,1.3408303372130588,1.3743838584145769,1.2564885637968206
2025-01-03,39.23679845010448,33.22522245996601,10.508128180191687,5.798710383685621,3.777713515457611,2.093342757470899,1.3898656969851046,1.340851060946057,1.3744051007472782,1.2549623944452446
2025-01-06,39.23669737705822,33.22513687259448,10.5077147151256,5.799339440316549,3.7777037841587293,2.093337365070456,1.3898621167245986,1.3408476069460706,1.3744015603128947,1.2549591616923912
2025-01-09,39.23695006065023,33.22535084185008,10.507524785363913,5.798990389083524,3.777728112499938,2.0933508461236547,1.3898710674104495,1.340856241979402,1.3744104114330535,1.2549672436057528
2025-01-10,39.23695006065023,33.22535084185008,10.507395985740652,5.800407184939379,3.7770841143836407,2.0933508461236547,1.3898710674104495,1.340856241979402,1.373766413316756,1.2549672436057528
2025-01-13,39.23695006065023,33.22535084185008,10.507395985740652,5.80014958569286,3.7770841143836407,2.0933508461236547,1.3901286666569685,1.340856241979402,1.373766413316756,1.2549672436057528
2025-01-14,39.23644469672073,33.224922906094775,10.50713185465495,5.801491658554719,3.77703546630913,2.0933238841908905,1.390110762082724,1.340838972023957,1.3737487194850035,1.254951079883123
2025-01-15,39.23644469672073,33.224922906094775,10.507003056690605,5.802264446340798,3.7763914764873974,2.0933238841908905,1.390110762082724,1.340838972023957,1.3737487194850035,1.254951079883123
2025-01-16,39.23214962886296,33.22128589719772,10.505852894094094,5.812575922555792,3.7759780889398153,2.093094735800908,1.3899585918211441,1.3406921953622157,1.3735983403154506,1.254813705049905
2025-01-17,39.23225067848071,33.221371464730275,10.505879953850672,5.8123333255202105,3.7759878146659385,2.0931001269514047,1.389962171915167,1.3406956485615722,1.373601878270636,1.2548169370534132
2025-01-20,39.23194753118909,33.22111476345494,10.505669991797213,5.813189896079766,3.775958637637871,2.0930839535832293,1.3899514316884254,1.3406852890168681,1.3735912644597545,1.254807241092836
2025-01-23,39.23209910424929,33.22124311359673,10.50532422947024,5.813212355402781,3.7759732260955414,2.093092040236074,1.3899568017810486,1.340690468769208,1.373596571344692,1.2548120890543943
2025-01-27,39.231391773321846,33.22064415475335,10.498953318729358,5.818258801816144,3.777836868254332,2.09305430305739,1.3908332113467832,1.340666296934044,1.3735718062324769,1.2547894655542762
2025-02-03,39.22942644746218,33.218761853271836,10.497070700974556,5.824882936167358,3.7773652656061065,2.0929357093541134,1.3907544059087529,1.3405903339832599,1.37349397883594,1.2547183684358996
2025-02-04,39.229403669631054,33.21850474871872,10.497030148612318,5.825246754185696,3.7773506728602904,2.0929276239091887,1.3907490331359045,1.3405851550046302,1.373488672743703,1.2547135211984912
2025-02-05,39.23242202434238,33.22051537337579,10.495733784290174,5.8271447168682915,3.7743597710600136,2.09305430305739,1.3877424582851667,1.340666296934044,1.3735718062324769,1.2547894655542762
