date,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,UOB KAY HIAN (HONG KONG) LTD,BOCI SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,HANG SENG SECURITIES LTD
2024-03-15,33.01066415947082,14.955522800155933,13.80244895875351,8.729789098640905,6.578901862368819,7.1896080545737915,4.97205295596154,3.6731315247080496,4.0684856673857865,3.0193949179808452
2024-03-18,33.08607710402236,14.95902392057013,13.810640774699792,8.734824132965127,6.576418373361988,7.180047056836683,4.951169668255901,3.674818184891018,4.0315168282089795,2.9954639561880234
2024-03-19,32.98196652337786,15.04980700833566,13.832717179427345,8.72288146797045,6.565308688889085,7.184554650237135,4.941687287756038,3.6677802470638476,4.045910805132564,3.007386141810016
2024-03-20,32.9934887760548,15.046539875036766,13.802753971487238,8.717426762702404,6.563355626283278,7.195671460511376,4.940217223649586,3.666689147652333,4.047842002793865,3.026015153828359
2024-03-21,32.99667935842265,15.055974966103209,13.759861876993693,8.72514937552422,6.567526278152472,7.198736274568905,4.943315038813752,3.6689608682934005,4.028367964759908,3.0554279983677937
2024-03-22,33.06708467974312,15.04907086196222,13.722732559655032,8.72114835001309,6.5650097066686115,7.201337291100472,4.9410482203641655,3.667257243657423,4.009689034409929,3.0556220524259383
2024-03-25,33.0850930779187,15.037229641767993,13.683028268830247,8.718582148018218,6.564952835793582,7.220576231347932,4.940591465969208,3.6682932490068385,4.015258416640236,3.0663946647070515
2024-03-26,33.05033792878615,15.045741171906624,13.678760230859549,8.726488832801701,6.563055584902791,7.2192757124739035,4.943387991271212,3.6703963600678744,4.006359778314954,3.0961964086152434
2024-03-27,33.05749238515748,15.049724857742577,13.652024064251588,8.732487447262391,6.5647932960115645,7.227379856382646,4.9446968603058075,3.6797351815748462,3.99602600970786,3.095640041603235
2024-03-28,33.07809363491035,15.044153205243147,13.644493706609284,8.729254538623083,6.562362902943139,7.218486258482991,4.942866253242817,3.6783728838640597,3.9876684030231093,3.114248213058015
2024-04-02,33.049132835823656,15.04983338264553,13.609490277761493,8.73255041800516,6.565005774758292,7.264637889281225,4.944732516954149,3.6797436061803275,3.989174015445559,3.1156992831446124
2024-04-03,33.006942811708036,15.049873073327259,13.595083752025024,8.759326107900876,6.5943078929672065,7.257666126835794,4.9456263036148576,3.6797313471051982,3.9841752931672874,3.127267291348463
2024-04-05,33.00313648601325,15.06044473828751,13.562630976574045,8.734655171162407,6.603126494863338,7.2772791917420605,4.949045234618328,3.6823368575155073,3.998431686484203,3.128913162739355
2024-04-08,33.026063806862005,15.068971663660191,13.534142435214628,8.733647979980203,6.606975287197275,7.272261130608227,4.957358933972713,3.684410700378931,3.987191981640361,3.128976080485467
2024-04-09,33.04498721054044,15.075468498689037,13.502884702618601,8.740170416302814,6.609934098388619,7.273670602982311,4.959496249238257,3.686558649768429,3.979647458385818,3.127182113085673
2024-04-10,33.043372757739945,15.081526697750666,13.506269937291645,8.743958536549783,6.61264551631924,7.257397070643469,4.961489262956265,3.6880125420060583,3.9768888822085993,3.1284387965343288
2024-04-11,33.083891189366085,15.079232882640433,13.500520391061643,8.742352859737354,6.611694924261075,7.260540120401727,4.960734648435553,3.688003156225825,3.9716510828666474,3.1013787450036556
2024-04-12,33.13558328447243,15.075349936294966,13.490649128382785,8.727640081515407,6.609992393579088,7.2484145056475215,4.959402105019238,3.685399290399948,3.96643774564244,3.1011315290461745
2024-04-15,33.14499280109105,15.076438688936921,13.46207187485805,8.734556790220086,6.610469771995659,7.264538170020002,4.959760276615067,3.6856540378290634,3.9558057338945756,3.105711854539527
2024-04-16,33.11614803158188,15.066564534328608,13.451564267371097,8.759686240958674,6.606098345802587,7.282188039692635,4.957472957563942,3.6859771489716087,3.938327799474725,3.135972634254245
2024-04-17,33.11079316588383,15.061858215633347,13.44074953484732,8.766002889366833,6.604711350117187,7.276966939527211,4.9564321020933315,3.6852032527722955,3.919536107574261,3.1777464421843815
2024-04-18,32.93364126811351,15.088490705475493,13.474206504937039,8.800493255522209,6.61639040194509,7.312467860305228,4.96519610224009,3.690615372034086,3.9091871849641664,3.2093113444630896
2024-04-19,32.974006317195226,15.090898310714174,13.436757735598547,8.806148916047551,6.617446150760781,7.3084060045763595,4.9659883771190145,3.691204267575536,3.89970697127128,3.20943694914153
2024-04-22,33.0130117037705,15.091056623097392,13.421981080212905,8.806903861115908,6.617515571656038,7.292194657225483,4.966040473252646,3.692899398965664,3.8889260126840632,3.209470618019403
2024-04-23,33.0155148544708,15.028547016458132,13.417095388322567,8.808043225289685,6.60705148636241,7.318630571231606,4.9669320541045785,3.6935624057232537,3.8814511308752992,3.2631718671616667
2024-04-24,32.888010722680974,15.023238306161982,13.389712618826529,8.803536293006218,6.728933606726392,7.345512065567818,4.965542451520455,3.6847888820857078,3.908079669931123,3.2626453834927975
2024-04-25,32.9232360128624,15.013277544068949,13.380328242496528,8.820166537353524,6.717645481279557,7.331676333934703,4.963057232814227,3.684052532055405,3.8944339000445978,3.2721261830901156
2024-04-26,32.94794123247707,15.024541923325948,13.368044694083483,8.791890039714142,6.719899988730832,7.356045996755209,4.9655035994492245,3.6858960585136096,3.882119430217479,3.258117036733007
2024-04-29,32.940539026280405,15.024740976538709,13.355304476699606,8.807021528996598,6.720052113742006,7.359234779113924,4.965569385111741,3.6883185876168323,3.883708631455659,3.2555104944445197
2024-04-30,32.941552418639084,15.022353780495134,12.226507951042741,8.811472739060227,7.862317141700695,7.353815614738564,4.96478043390062,3.6877252860167307,3.876689128411109,3.2527855059950976
2024-05-02,32.876157761631355,15.032293935295632,12.29608965568782,8.833719499836363,7.864795659169041,7.317552959243269,4.96624094262951,3.6848350195824304,3.8678365921558453,3.260477974768736
2024-05-03,32.80948043193971,15.024863541608402,12.333924156756384,8.84977052723003,7.910958358332808,7.3033298659645585,4.963786152594922,3.683565446765898,3.858144238273615,3.2621772805336784
2024-05-06,32.91196314958342,15.020133086582522,12.259401918574115,9.230546795130628,7.883864048714435,6.92713835899863,4.962223345246429,3.682401844851,3.8577018438166006,3.2646256085022154
2024-05-07,32.89465802699898,15.018931732556084,12.219808934198275,9.27305444376837,7.8697742803317,6.96420385659887,4.961826452158895,3.6826589219272683,3.8449821516112035,3.270101199850349
2024-05-08,32.98183935349253,15.050130744100967,12.02023382919096,9.29602091330311,7.881866067507342,6.9686492860848395,4.9721337152533165,3.691414458920291,3.8666765838512673,3.2710350482953747
2024-05-09,32.97535569628767,15.063411203929267,11.964576738047235,9.301236365204266,7.893081091098851,6.9751857940937505,4.976521200198738,3.693288773604655,3.8804895075265433,3.2768536300090254
2024-05-10,32.97259326353992,15.061214357837754,11.535027540789072,9.299658610307056,7.890823425350146,7.395500855531294,4.975795424941063,3.693892584590335,3.898565043805966,3.2769288933073897
2024-05-13,32.97458073569511,15.058282328775881,11.52315887208664,9.298622479373867,7.888070572608203,7.400089404655183,4.974826766209752,3.6931181740458716,3.903502524994204,3.285748141555282
2024-05-14,32.94881839452673,15.047981448404418,12.01526988826149,9.29331167380416,7.882232461923393,6.973112134538871,4.970594639443938,3.690370762925568,3.895858207013815,3.2824503891576153
2024-05-16,33.11520761021989,15.045486153749113,12.083417771253078,9.29398095950294,7.638839417871325,6.968087764212222,4.96977040276608,3.6897459410844977,3.8919519545231984,3.303512024817654
2024-05-17,33.06774543213821,15.020187814906452,12.164757597445975,9.278132868670449,7.625774376461425,6.962163574523618,4.961413947259452,3.683445473223413,3.882980533704562,3.353398381666437
2024-05-20,33.08928068664852,15.016642260300792,12.141424600125045,9.277762764484937,7.62397440278587,6.958865570938641,4.959801574746403,3.682575986288681,3.8755008315399833,3.3741713221411285
2024-05-21,33.093374757258395,15.011244329580578,12.139100047991429,9.272828910404035,7.638159510246655,6.952670244040314,4.958018708455629,3.6823548835751416,3.8794555740177783,3.372793034430043
2024-05-22,33.10353323186335,15.011623125275927,12.137155273995042,9.242205259574703,7.642773016103146,6.960469227196023,4.958508045960134,3.6849238314733688,3.885683072341453,3.3731259162168468
2024-05-23,33.06747099832277,15.024248358996633,12.121636113211718,9.25268226293252,7.665700900848528,6.947957889036674,4.962678302731425,3.6896209893915075,3.8911032347630874,3.376900949765137
2024-05-24,33.072166095484256,15.024189808091501,12.096491192660444,9.255405404163765,7.664843266952495,6.966792702039032,4.962658962708579,3.6896146674558454,3.8902879028262367,3.377549997617845
2024-05-27,33.05922010442644,15.014000597647867,12.085579808358391,9.245140564305524,7.748137602186094,6.943359484725,4.9589290679397005,3.686841582593329,3.8900108345347086,3.368780353282952
2024-05-28,33.10203768301002,15.021222513927492,12.036879710230407,9.237327687982708,7.744023700463309,6.952942081809637,4.961041063723491,3.692440848616342,3.8804904514940612,3.3715942587425385
2024-05-29,33.084876892951556,15.021270717283247,12.036035677863385,9.238681319097429,7.775018349403134,6.95031641716821,4.961056983787726,3.692462793132502,3.8699997594423454,3.3702810898704674
2024-05-30,33.08634919723491,15.024970570352423,12.054174681654732,9.241287955097947,7.734720871325651,6.954952860708688,4.9622789298036984,3.6952829846642756,3.872663542651105,3.3733184065065687
2024-05-31,33.08369593169081,15.0241415333859,12.043081164004183,9.241881580499737,7.773414388840578,6.930898290123268,4.962005124763498,3.6955757347164746,3.8721739759938845,3.3731322759816695
2024-06-03,33.10426953322847,15.02912411083535,12.035760814844256,9.246891004320137,7.742970709689999,6.93012792473902,4.964917732759885,3.697057040982585,3.8730643506901044,3.375816777910197
2024-06-04,33.050250232995275,15.041478021467949,12.022753682555726,9.254491930645205,7.769665001518233,6.935382528841676,4.96899888542829,3.700427475267132,3.876855679827191,3.379696561453323
2024-06-05,33.05590476828572,15.039928622048365,12.020989484391192,9.252323409289128,7.769030373567835,6.94577091296216,4.968487036527669,3.7000462999481765,3.868170668849321,3.3793484241304337
2024-06-06,33.07729230527456,14.977143384088274,12.026421875515373,9.257525559759262,7.773785419090172,6.944204584740679,4.987253269907119,3.7021266636306076,3.8726668508300617,3.38158008716389
2024-06-07,33.07729032268757,14.980797069961808,11.989420801110235,9.25978394037926,7.7749078881134634,6.967685378422425,4.988469914253286,3.7030298003333852,3.876209858460599,3.382405026277968
2024-06-11,33.105458797681806,14.97550898394501,11.99972275329732,9.256515320308846,7.762754928700387,6.957102220743999,4.986709029443513,3.701722664270098,3.873846861480016,3.3806584401290065
2024-06-12,33.10498811600298,14.976296061649691,11.994384737429385,9.256449164311906,7.763162920932093,6.95790999517802,4.986971119199596,3.703569661919162,3.875432103752375,3.38083611962479
2024-06-13,33.28929541371924,14.961093609113698,11.89933037468188,9.246887305129645,7.7574357003130725,6.926333961572503,4.981908840020157,3.6997991228778213,3.8605114429438236,3.3774042296281586
2024-06-14,33.243491314403904,14.968137512688267,11.874595998402157,9.258200558044424,7.7598175973409775,6.941829660784189,4.984254396194274,3.7037145073722653,3.881992892005005,3.383965562764537
2024-06-17,33.1797108829381,14.969584506400544,11.933954762461308,9.266829290568243,7.759849619436113,6.939628211158635,4.984736232011561,3.704072551357344,3.877341247558687,3.3842926961094664
2024-06-18,33.27535808422774,14.970337111591325,11.849637024772333,9.279844784328608,7.760957918657545,6.948252609772042,4.984986842732337,3.7042587759134085,3.8419040044706554,3.384462843534007
2024-06-19,33.23587831823861,14.936730198770471,11.821933378778878,9.462018209210123,7.742818786920283,6.927914184324468,4.973796044757114,3.69598718037262,3.8316257232445716,3.3712979753828636
2024-06-20,33.308909774965926,14.971811207124585,11.850251340685972,9.264349558871599,7.747799342568859,6.941201910731638,4.98547770321086,3.7046677252727376,3.843276792445894,3.382254644121933
2024-06-21,33.309342983943345,14.971546514360643,11.85120204642599,9.261423363099341,7.746989388332377,6.942681390769641,4.985389562914767,3.704602228939252,3.8447381696558156,3.382084351558829
2024-06-24,33.29482404881731,14.974732216887112,11.853392230764213,9.26355982365664,7.748552390339861,6.939572108603712,4.986450373039545,3.7083712276533696,3.8398394092285355,3.3907061710096964
2024-06-25,32.88049789630283,14.977128134772858,12.021111537418491,9.27156895039491,7.936656773376752,6.9454361411277175,4.989273453384814,3.710442856353615,3.872493876942772,3.395390379925246
2024-06-26,33.01114753706376,14.99019821415953,11.855937388325176,9.281984220266533,7.943582849802041,6.946073944328413,4.9936274389774296,3.7164478179560936,3.855397689297449,3.4056028998235752
2024-06-27,32.97804642276,15.005298445599255,11.854861734338815,9.281433493094143,7.947298381054468,6.966350460747424,4.994345115512027,3.7160759449515126,3.848814515303981,3.407475486638366
2024-06-28,33.012548586371054,15.039922926492668,11.813334760535227,9.278626988414215,7.94308989131581,6.954719794880739,4.994574621021231,3.713831750524678,3.8475298073430433,3.4018208731013333
2024-07-02,33.01763953392546,15.031663488543739,11.842343689204503,9.283954036172283,7.896022674502451,6.955861922737788,4.9964287281567135,3.715223869898115,3.8512446279172607,3.40961742894169
2024-07-03,33.05591952587001,15.020809619467082,11.813277452352532,9.284533125729057,7.880318697883924,6.962663835146761,4.996501984626961,3.7152783416421733,3.859922571344612,3.410774845936891
2024-07-04,33.09061542384919,15.009090067736738,11.80570679235722,9.29543428093993,7.845298619798689,6.964980577319785,5.0002351771027795,3.720663981911225,3.8547785592549797,3.4131965197294605
2024-07-05,33.091243260990936,15.002048619562974,11.831644457224066,9.274712759792115,7.82123915180665,6.9836512520289595,5.0004734266212845,3.7208412628531833,3.8607866585543085,3.4133591505655287
2024-07-08,33.11484331514708,15.003200063156838,11.807723401243926,9.273817769651394,7.8221164934249385,6.98158306416248,5.000857225077041,3.7210991421831605,3.8611383917994337,3.413621134153713
2024-07-09,33.13207913757578,15.0008076465003,11.80311834115419,9.272998680428014,7.820983771977934,6.976550467855466,5.000983246038173,3.721192913404624,3.857578638096739,3.413707156968784
2024-07-10,33.15243561697705,15.00044109918356,11.802663704265342,9.267785323289358,7.805666018956005,6.97106077350282,5.000861046151801,3.7211075262706594,3.8615847212788603,3.4163941701245424
2024-07-11,33.2135731494843,14.99769879655361,11.800838393212564,9.257892068215464,7.7709445748345765,6.961698190514793,4.999946814742991,3.720427252744824,3.860878766442804,3.4161019932540775
2024-07-12,33.2435303276612,14.987602475535166,11.791288698168465,9.243798454901967,7.804908922467618,6.945994770617527,4.996580893823951,3.7179226933201415,3.8567849057563754,3.4115878577475898
2024-07-15,33.24638975267522,14.988317538303045,11.797635615392474,9.239921104964548,7.8017933792763134,6.943059703474684,4.996819282116521,3.7182949015793385,3.856138457484769,3.411630264733085
2024-07-16,33.2549510299966,14.990087681826292,11.79232912690864,9.226117740531594,7.804984965878303,6.947589500363077,4.996412748632744,3.7187340379681117,3.856206281239988,3.412586886654651
2024-07-17,33.359947644639206,14.988029417286794,11.788967178726626,9.220145087198027,7.717381087701777,6.940656365764338,4.995726699331133,3.7181957432968495,3.8568394086867124,3.4141113673685357
2024-07-18,33.37051292687803,14.983824270786354,11.781508545452352,9.211525376710732,7.714939109343938,6.953874172391003,4.994325063261308,3.717148223179504,3.8589674429262666,3.4133748690705166
2024-07-19,33.35659808472826,14.987776281222356,11.821011156042639,9.207532967406708,7.717638279592755,6.910898063091664,4.995642325424432,3.718128627668018,3.8715509357032505,3.4132232791199155
2024-07-22,34.51291487427463,14.739335887323119,11.614501545359676,9.042766018338579,7.588620273651115,6.783166158480047,4.912833553541235,3.6554072980767494,3.7938093873589076,3.3566450035959474
2024-07-23,34.59801508953808,14.727419994887994,11.57230865707535,9.032409066123455,7.581723716285286,6.775560761996418,4.908861814473531,3.6524521147154743,3.798405434190938,3.3528433507134685
2024-07-24,34.56262174745067,14.729492327285875,11.601412926598583,9.033680039175433,7.582844967468606,6.788701498487805,4.909552552795546,3.652966060461007,3.77997197008711,3.3587559101893585
2024-07-25,34.459660099491366,14.732472769014052,11.611279452953854,9.035507960759524,7.6709051058222695,6.7853407296787145,4.910545977074529,3.6537052205241163,3.7822355211037544,3.3583471635778213
2024-07-26,34.472033266612065,14.743729530298033,11.631261282451279,9.042847477933098,7.605630923477107,6.786222895835064,4.914298018208737,3.657586143307751,3.783625607776896,3.362764854099973
2024-07-29,34.44485611056325,14.73480615102691,11.616601839707542,9.037374455820839,7.667701257886927,6.788048236918251,4.9113237270039445,3.6553724545455912,3.7819887641076946,3.3619270024190517
2024-07-30,34.42042179914122,14.737068071896442,11.615391125183393,9.038870642798779,7.6707291307621785,6.782285797898028,4.912077657902069,3.6559335860023676,3.806139993658142,3.3610821947573886
2024-07-31,34.43832343350825,14.736482432467355,11.618576586199525,9.038946913583523,7.671730707118327,6.7867519935844705,4.911882455821088,3.655244238817352,3.781765813423109,3.3602954254770014
2024-08-01,34.46876892448314,14.737606904492623,11.600564009826218,9.046060281687149,7.667797772065573,6.761575265450655,4.912257258589543,3.655523153403034,3.782762072351313,3.36708435765075
2024-08-02,34.49749491793725,14.737118107211295,11.572391164938955,9.045927323033181,7.644984884675339,6.783109107261322,4.9121850584170135,3.6574291529823055,3.7823254151719015,3.3670348683714337
2024-08-05,34.47394006642237,14.739010279774659,11.58564613742953,9.047633213918507,7.617721300621868,6.796611006524767,4.912815758512248,3.6578987486688823,3.802345186993661,3.366378301133509
2024-08-06,34.460096597107785,14.738328711101358,11.571717811270185,9.049936897226244,7.617967893215336,6.789437101673186,4.9125885776327225,3.6577263318061934,3.830369986509516,3.371830092457473
2024-08-07,34.494644996537886,14.743379424903068,11.570727489071905,9.058811004951208,7.619761612813244,6.775752542707175,4.91536128511572,3.6617028082743324,3.783605640916585,3.3762531947088723
2024-08-08,34.51243037374296,14.739299215321397,11.562254503550001,9.056745823703007,7.620855774419742,6.760922624390388,4.9142407062728015,3.660868032057895,3.7996218332484184,3.37276111329339
2024-08-09,34.54917480826252,14.738589822116033,11.565726948785224,9.056309928220042,7.62206789213839,6.736532539759997,4.914004186956949,3.6606918367809187,3.7837588026564903,3.373143234323438
2024-08-12,36.383237730990594,14.302139035565645,11.329911736206887,8.788127311082235,7.396727014346828,6.527535116645019,4.7684868058238505,3.5522620636914124,3.6783181384258503,3.2732550472216806
2024-08-13,36.491310705083805,14.30205930286243,11.288259741177257,8.789808030097143,7.398436647869831,6.4555535223680325,4.769112062437808,3.55271109552844,3.678800449238051,3.273948443337211
2024-08-14,36.36759808506459,14.304319250162825,11.410749506886155,8.792148220144973,7.405683235563954,6.444048624205238,4.7698656561478145,3.553272479010315,3.679381756794389,3.272933186019747
2024-08-15,36.397781306911334,14.305506824994385,11.382410128376,8.792296786628324,7.406350923432646,6.446174479587376,4.770261660480778,3.5535694347434545,3.6719150191252465,3.2737334357204566
2024-08-16,36.43115571325861,14.321639485743232,11.278399738549584,8.812847379017533,7.406290235417785,6.4537614560085945,4.774582958373181,3.5575768796274083,3.688437330703294,3.275308823300777
2024-08-19,36.403644730559506,14.33862391737733,11.272473338951073,8.875786985334528,7.411078721111165,6.404165775863765,4.7771165107923474,3.5571027099959034,3.6835506019673723,3.276456708047009
2024-08-20,36.41377573948673,14.337278182113078,11.27205041900147,8.881092729023553,7.410753605787369,6.405046492370727,4.772540365925299,3.5546705139456853,3.676642752422537,3.2761491999235495
2024-08-21,36.4106558503711,14.333233899899408,11.305421927057829,8.895252771387332,7.409086412699854,6.373090167230249,4.771194120154606,3.5533503737884207,3.675605639192204,3.273108838218993
2024-08-22,36.320772711742585,14.322032456278249,11.417926892618642,8.9123543120773,7.40424775556951,6.362876035687183,4.765985228298157,3.549516141932478,3.672733147915737,3.27155531788016
2024-08-23,36.285657357847384,14.3284939024542,11.283901056187075,9.0028301960991,7.412520155138372,6.403598559661622,4.770424482406598,3.5528223217381756,3.6893824482704605,3.2703695201970118
2024-08-26,36.29876552991028,14.301573896943873,11.342468341078668,9.00334452726914,7.398857773030054,6.40091571980715,4.761461931685828,3.5429785311963906,3.692591217633169,3.2570425314454523
2024-08-27,36.26092195875094,14.314752030144506,11.369962536865202,9.055940946378744,7.3984263250407984,6.370327801053807,4.761014353950533,3.541061220207652,3.668902524421093,3.2586903031867247
2024-08-28,36.1828630563458,14.324449995201293,11.328801706327276,9.05221405062737,7.4891443203066395,6.397758384549334,4.758443228940924,3.539406289970242,3.667734828513696,3.2591841392174214
2024-08-29,36.19284567560532,14.318937991352538,11.317651730018639,9.11728149015006,7.48689578369131,6.367855156895848,4.73724490598536,3.5380364216420124,3.66637626745224,3.256874577206677
2024-08-30,36.38596881207146,14.273608032778762,11.279438995996987,9.102727113032842,7.46287862901336,6.345013370038805,4.722248045500887,3.526835937044454,3.654716888111826,3.2465641764106183
2024-09-02,36.49014960993382,14.266164118476468,11.28044081735786,9.142901040463178,7.33085782678988,6.3441056966940925,4.720728645490717,3.526885967567813,3.653134018641406,3.24463225858476
2024-09-03,36.49349878744491,14.255786825070196,11.258493942080658,9.199092836578433,7.3256304044271126,6.337809554200563,4.716769321036102,3.5227441752351463,3.6504767070298865,3.2396974468969892
2024-09-04,36.5095860870458,14.253923528751939,11.22523534874383,9.221164338811827,7.3302418270637215,6.335457602265928,4.716152817786031,3.5222837365141952,3.6499995730848043,3.2359551399319257
2024-09-05,36.47572256482688,14.256162650029419,11.225109279110255,9.223611232398559,7.3410616365621735,6.341339530236262,4.7168936691102905,3.522837045253634,3.660798922606584,3.236463469865939
2024-09-09,36.37985508437727,14.27401843769514,11.23780079813246,9.240950980107124,7.352135026501977,6.339443774524217,4.722801559884617,3.527249384801461,3.685227826339162,3.2405171276365783
2024-09-10,36.39628397683498,14.273065084243896,11.250621965911753,9.247172756595,7.349028863102316,6.339125581722954,4.722486126694847,3.5270138018512873,3.6549011476746287,3.240300695368333
2024-09-11,36.391068789866225,14.273007642905444,11.246368105653117,9.257972641972998,7.3489992872507575,6.336364491485451,4.722467121251913,3.5285778260153124,3.654886438681668,3.240287654917117
2024-09-12,36.3922947513974,14.271446016356737,11.239667068503932,9.265165554487073,7.348195224597634,6.33966893843561,4.721950430571402,3.5281917601663935,3.6544865532589217,3.238933702224896
2024-09-13,36.430563452778394,14.29182424127491,11.045068450992634,9.336971721971988,7.359899289181886,6.372079501383691,4.728692912574723,3.531637046460427,3.6597048015609785,3.2435585818203716
2024-09-16,36.42540847390691,14.28912464928641,11.03903213932985,9.358592064123316,7.35725665920626,6.3745625431941555,4.727799706690901,3.531004344585045,3.659013517537626,3.238205902139521
2024-09-17,36.38887766993012,14.284565585614398,11.015836152313796,9.408782509363132,7.368376052499653,6.373844933241241,4.726291263002406,3.528719450956534,3.6669018587825777,3.2378045242961444
2024-09-19,36.35898823421619,14.284732083181236,11.018896814431887,9.446274028428897,7.368672538559267,6.363547077488536,4.726346351551705,3.5282245988339254,3.66647600991738,3.2378422633909714
2024-09-20,36.29214314711812,14.286994673802841,11.153646289022772,9.418692599244327,7.360462604654429,6.347525575669609,4.721282817562835,3.524434670284001,3.661496077887269,3.2333215447538013
2024-09-23,36.54767770945986,14.287213277775509,10.912823093487459,9.41541804563818,7.357998076575255,6.356563830632423,4.721355057470778,3.5244885973300963,3.662551405092803,3.2139109065376354
2024-09-24,35.96628974452507,14.317326478623208,11.142797766367465,9.442905283143737,7.369131973293667,6.37549568228391,4.731306271213774,3.5308630571866777,3.901881223766267,3.222002519596219
2024-09-25,35.91817855255988,14.314660077045643,11.198923230636384,9.44499298360459,7.372858055932564,6.368735503433857,4.731295987339382,3.5309146237050983,3.897708997599573,3.2217319881430284
2024-09-26,35.907219614160475,14.316805095986682,11.225086166699395,9.446408294114148,7.368849649160447,6.347735290235078,4.73200496117836,3.5343288401963173,3.885325531426941,3.236236556842155
2024-09-27,35.93999910246926,14.316276832923048,11.206222926722658,9.44727210599671,7.3685777525281315,6.35409001918706,4.731830359134037,3.5315628507811168,3.8250909609069748,3.2790770893510026
2024-09-30,35.93573745668096,14.318254246238048,11.194449817902916,9.46750306921868,7.36959552578933,6.336657298017748,4.73248393579127,3.5312598593508686,3.8355831616290352,3.278475629381146
2024-10-02,35.93085319325875,14.348328381087331,11.181173673487578,9.49222886782874,7.367631914441987,6.34619503750537,4.730432404292189,3.5292569613456544,3.803992383341706,3.269907183410698
2024-10-03,35.1694921474999,14.350972619550772,11.245709028370312,9.511742978722047,7.368831544036791,6.345045131672121,4.730566167267991,3.529905150417504,4.482391465596658,3.2653437668658998
2024-10-04,35.1362863487747,14.39461147692388,11.262598764305139,9.510087799404998,7.366781634007999,6.337795022348759,4.728614642894889,3.5273463174556476,4.482775238037787,3.2531027558461956
2024-10-07,35.11604961235981,14.39461147692388,11.2761953215839,9.510403998411482,7.390496559494208,6.319191980800687,4.728614642894889,3.5282422146406827,4.483407636050753,3.252786556839713
2024-10-08,35.12483683852785,14.392381731539217,11.268089370802885,9.508456598533874,7.389351761274381,6.335058656415731,4.727882173894754,3.5274303824388995,4.476864374461716,3.2496481121106946
2024-10-09,35.11801750579306,14.388265282275809,11.282499045168983,9.508100410294789,7.389244469395316,6.350224808425901,4.7279146668413174,3.522657384349564,4.4707828663990075,3.2422935610562456
2024-10-10,35.76213800953905,14.38924052247298,11.393555676489978,9.509377218960866,7.413766394862719,6.324939773126251,4.728920168934289,3.5279188852045418,3.706154548956748,3.243988801452577
2024-10-14,35.788568431386146,14.38625255482416,11.404817186276349,9.50629619121186,7.396263452014351,6.340063995637879,4.727938194906087,3.527159064615852,3.680274075307519,3.2423668538197976
2024-10-15,35.737422107663015,14.384318109873659,11.464072770307457,9.50529733318249,7.395193616085481,6.342593627628404,4.727389015634633,3.5267230239978367,3.675000162776697,3.2419902328503265
2024-10-16,35.71870487290154,14.389638264073978,11.46594143741274,9.510393883619178,7.397928787129272,6.338141440823778,4.729137477976467,3.5280356313868255,3.675305430224484,3.2467727744517374
