date,BOCOM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,LIGHTHOUSE CAPITAL (HK) FINANCIAL LTD,KGI ASIA LTD,GUODU SECURITIES (HONG KONG) LTD
2024-07-24,0.0,19.410280274429535,24.27322090541249,18.89522617824596,16.177538054624986,10.307995401472587,9.47146458753685,0.0,1.4642745982775949
2024-07-25,0.0,19.406504728852138,24.280606896630704,18.90097572319356,16.182460646252583,10.290385231463182,9.474346617677794,0.0,1.4647201559300413
2024-07-26,25.39659117147443,14.784647362333322,18.497932302895254,13.661916141139812,12.328442316249724,7.839624857512645,6.374963761821438,0.0,1.1158820865733725
2024-07-30,26.956086438829097,14.784647362333322,18.497932302895254,12.081346613415487,12.328442316249724,7.839624857512645,6.396038022191096,0.0,1.1158820865733725
2024-08-06,26.990499129602036,14.67585970185147,18.52154714126294,12.096769907374409,12.344181057632078,7.849633082801937,6.4042033350279235,0.0,1.117306644447211
2024-08-07,27.046142877032814,14.481982062762706,18.559731255095254,12.121708668462972,12.369629882780234,7.883788891956598,6.417406272519317,0.0,1.1196100893901082
2024-08-08,27.03871045834665,14.505482852409877,18.554630945819444,12.11837756079171,12.36623064508857,7.88162238636115,6.415642736383558,0.0,1.1193024147990422
2024-08-09,27.030425270546154,14.46828290319711,18.548945445314832,12.114664253750563,12.452253999428754,7.852791830611329,6.413676858424484,0.0,1.1189594387267756
2024-08-12,27.01672300778671,14.406032309796672,18.539542614177012,12.108523088334707,12.551550033130521,7.848811093498194,6.410425637450759,0.0,1.118392215825429
2024-08-14,26.98423574292026,14.399257373411167,18.62800445493045,12.093962743743736,12.535402140914096,7.8393729982559375,6.402717182375342,0.0,1.1170473634490095
2024-08-15,27.007310757720422,14.414737748648058,18.643933810224777,12.104304647511666,12.457441440899888,7.846076677014234,6.4081923344290095,0.0,1.1180025835519476
2024-08-16,26.98651300170759,14.26966466164094,18.62957651304762,12.094983379762269,12.658828708486086,7.840034580122383,6.403257521709212,0.0,1.1171416335238973
2024-08-19,26.977690764243935,14.086779502336427,18.623486265380755,12.301940880708608,12.654690374909203,7.837471572193766,6.401164214641571,0.0,1.116776425585737
2024-08-23,26.935083870917847,14.025574710518985,18.59407348503558,12.282511957477608,12.831595150296138,7.825093555181825,6.391054612480312,0.0,1.1150126580917052
2024-08-26,26.88187289671602,13.961088394408922,18.55734039857998,12.258247528599826,13.068948996030691,7.781262950519198,6.3784289142000725,0.0,1.1128099209452844
2024-08-28,26.82380813033431,13.934078111328771,18.506771175293274,12.23176974999667,13.302855669984808,7.725659381764646,6.364651526508062,0.0,1.1104062547894624
2024-08-29,26.824089392247814,13.933175664302592,18.506965228644994,12.231898006616639,13.302995157511061,7.7257403894176315,6.364718263268869,0.0,1.1104178979904007
2024-08-30,26.726006647741563,13.905212590158712,18.42153396533221,12.187171861044062,13.614780651761707,7.6974910867234705,6.341445561402208,0.0,1.106357635836069
2024-09-02,26.72879905670597,13.906665446202663,18.423458699440864,12.188445211320598,13.605754879072208,7.698295342420828,6.342108133617592,0.0,1.1064732312192802
2024-09-04,26.69532861306975,13.88716414599063,18.00906840271245,12.173182547719694,14.107346865768507,7.688655352243684,6.334166393610093,0.0,1.1050876788851876
2024-09-05,26.612018093790102,13.843825220551897,17.952865878963102,12.13519259921462,14.375399813856829,7.664660672154072,6.314398789356028,0.0,1.1016389321133497
2024-09-17,26.611741261587785,13.84472146237479,17.952679123814296,12.135066362561657,14.375250273390726,7.6645809403244005,6.314333103660302,0.0,1.1016274722860395
2024-09-25,26.612018093790102,13.842784957159912,17.952865878963102,12.13519259921462,14.375399813856829,7.665700935546058,6.314398789356028,0.0,1.1016389321133497
2024-09-26,26.61478673262245,13.834861776655982,17.95473364417539,12.136455110210584,14.376895389653255,7.665458081696591,6.315055721484569,0.0,1.1017535435011794
2024-09-27,26.627807055536685,13.816648849002968,17.963517348972086,12.142392432427613,14.359988512945982,7.669208130138156,6.318145134356488,0.0,1.10229253662002
2024-09-30,26.616725122599235,13.810898650511383,17.956041311078057,12.17895691981023,14.354012187920373,7.666016367106213,6.315515655311444,0.0,1.1018337856630671
2024-10-02,26.610633990371213,13.807738081001778,17.95193214207196,12.199054418031366,14.350727329026707,7.6642620295932735,6.3140703745427755,0.0,1.1015816353609222
2024-10-03,26.603715632351154,13.82806687371485,17.947264914160158,12.237480404334775,14.307478683053992,7.662269438635108,6.3124288127734935,0.0,1.101295240976463
2024-10-04,26.561453532611413,13.847631372231975,17.918754268867605,12.21804020189996,14.402076536269757,7.650097319532518,6.302401021927577,0.0,1.0995457466591934
2024-10-07,26.548222491196544,13.874979857215925,17.92539495455764,12.211954036633387,14.39490243825296,7.64628658099977,6.299261610568487,0.0,1.0989980305752927
2024-10-08,26.515752145514927,14.049762345885968,17.89828843240129,12.13275493469334,14.377296458855348,7.636934634045578,6.291557170013119,0.0,1.097653878590427
2024-10-09,26.469386102927167,14.178328425002384,17.888719527435477,12.111539325612304,14.352155993812163,7.6235805178003035,6.280555611162845,0.0,1.0957344962473563
2024-10-10,26.411996937738436,13.979299450276697,17.87884284160018,12.085279890340757,14.677231978222563,7.607051576782769,6.266938527561266,0.0,1.093358797477328
2024-10-14,26.412815030760534,14.002446933280211,17.879396626177936,12.059842309702073,14.677686595156429,7.607287199853163,6.267132641572842,0.0,1.0933926634968105
2024-10-15,26.414996859940736,14.003603604664072,17.88190611461977,12.060838512334367,14.67889904467663,7.598622542893593,6.2676503377312285,0.0,1.0934829831395998
2024-10-16,26.415815138817226,14.000939624236683,17.882460056992826,12.061212130754226,14.67935376489038,7.59885793161426,6.26784449584163,0.0,1.0935168568527653
2024-10-18,26.423454853759328,13.977100738060793,17.88763184126604,12.064700352565703,14.682566286693334,7.601055596466848,6.2696572184473105,0.0,1.093833112740643
2024-10-22,26.431372075570014,13.980255474729802,17.864061832321497,12.068315281396902,14.686965602932833,7.603333089833465,6.271535786830975,0.0,1.0941608563845142
2024-10-24,26.383939783767772,14.11296348999602,17.659768880988214,12.04665814417557,14.85450256843121,7.589688564957667,6.260281232408349,0.0,1.0921973352751964
2024-10-25,26.385028269417138,14.109420167525075,17.66049744560577,12.04715513646028,14.855115400063132,7.590001682223467,6.26053950415769,0.0,1.0922423945474455
2024-10-28,26.38366767638788,14.113849274934253,17.659586749226275,12.046533902511475,14.85434936842368,7.589610289677835,6.260216667800579,0.0,1.0921860710380251
2024-10-29,26.374147452809773,14.10153970993402,17.653214503478953,12.042187058187185,14.850020323284808,7.5868716716920925,6.257957745233185,0.0,1.134061535379984
2024-11-01,26.349426995366482,14.08832235331963,17.726278054007267,12.030899930395519,14.840221411509665,7.579760505781484,6.252092168785651,0.0,1.1329985808343026
2024-11-04,26.79122172560723,14.324537986195592,18.02767952006912,12.232619238759879,13.408178084315118,7.706848591929622,6.356919547902271,0.0,1.1519953052211693
2024-11-05,28.537484512157924,15.257101699350478,12.685805683943046,13.02994636245253,14.28212861422711,8.209184134351112,6.771266163270995,0.0,1.227082830246803
2024-11-08,28.540986727635104,15.246701767643705,12.687362528415022,13.031545441018755,14.283881364784309,8.210191592864776,6.7720971556854455,0.0,1.2272334219528815
2024-11-11,28.53843957659083,15.254265607470213,12.686230239996904,13.030382435867766,14.282606594445015,8.209458871242745,6.771492777339782,0.0,1.2271238970467482
2024-11-13,28.538121214677016,15.255210992522406,12.686088718154847,13.030237074819595,14.282447264150958,8.20936729023564,6.771417237631518,0.0,1.227110207808018
2024-11-14,28.540349897248408,15.248592854178378,12.687079437362067,13.031254670268549,14.28356265086668,8.210008400197445,6.771946050984984,0.0,1.2272060388934896
2024-11-15,28.538121214677016,15.25967321145989,12.681626499217364,13.030237074819595,14.282447264150958,8.20936729023564,6.771417237631518,0.0,1.227110207808018
2024-11-18,28.39778200356948,15.186852302041826,13.10880364238908,12.966159514216766,14.212211828305058,8.16899686358642,6.738118081528681,0.0,1.2210757643626935
2024-11-20,28.252574537528442,15.620530617574946,13.041773894801695,12.899859154311663,14.139539981392252,8.127226019141263,6.703663804346714,0.0,1.2148319909030287
2024-11-21,27.13162255436341,15.000768876902356,12.524327164701084,12.388043047699234,13.578538173853286,7.804769383846468,6.437688566374243,3.8541285420434925,1.280113690216427
2024-11-22,27.101155186210118,14.992398881840577,12.510263011853809,12.374131934662156,13.563290198149017,7.796005043206954,6.430459384735182,3.849800560811804,1.382495798530381
2024-11-25,27.06416915617765,14.971938155665157,12.493189755740135,12.357244462072277,13.575460034871064,7.785365523427069,6.4216834797122315,3.8445465840649504,1.4864028482694704
2024-11-26,26.989075377324102,14.940946192387772,12.47224047603762,12.322957350669775,13.537792793441595,7.763763806650303,6.403865512483672,3.931994524716087,1.6373639662890707
2024-11-27,26.98452037925023,14.908889494188207,12.470135512064198,12.320877581496063,13.53550799415757,7.762453501325246,6.402784719804898,3.9313309144502226,1.6834999032633635
2024-11-29,27.053579382898835,14.362233664261945,12.502049184114803,12.484599773466194,13.570148176114373,7.782319235351126,6.419170778445622,3.941392008445937,1.8845077969011697
2024-12-02,27.035852923364285,14.35493668431151,12.493857400475951,12.344315537149422,13.561256536338458,7.777219985264551,6.41496471131347,3.938809469368254,2.0787867524141013
2024-12-03,27.031853388935943,14.381343312618961,12.451855487967498,12.34248938743907,13.559250359112895,7.802486335075562,6.41401571694321,3.9382267836980795,2.0784792282087796
2024-12-04,27.01757899220697,14.426554961830476,12.445280181321307,12.335971832478833,13.552090283324207,7.798366166775712,6.410628742189677,3.936147170039691,2.0773816698331293
2024-12-05,27.017008329900122,14.42413805682808,12.445017313493672,12.33571127345002,13.551804037576359,7.798201450550485,6.410493337600412,3.9360640311757393,2.0815621694251094
2024-12-06,27.006740529095584,14.477774983035607,12.440287590749257,12.331023092412673,13.546653681078672,7.774123886180123,6.40805703274217,3.934568131965415,2.080771072740497
2024-12-09,26.98765177524448,14.467541882796606,12.431494615995382,12.322307347382658,13.537078710809833,7.768629023254646,6.403527725577905,3.9317871224429743,2.1499817964955144
2024-12-10,26.993631913428672,14.471802896281535,12.412090491207469,12.325037822093801,13.540078364205954,7.770350457762831,6.40494667010054,3.7997055945687066,2.2823557903504894
2024-12-11,26.993631913428672,14.472858076952063,12.411035310536942,12.325037822093801,13.540078364205954,7.770350457762831,6.40494667010054,3.7997055945687066,2.2823557903504894
2024-12-12,26.979966918428456,14.443383900706655,12.403697821617886,12.318798514217166,13.533223965963332,7.766416870741424,6.401704291879475,3.799891361390732,2.3529163550548775
2024-12-13,26.956938585142865,14.433163466527319,12.393110837272296,12.308283994361709,13.521672892055086,7.759787965795953,6.3962402162386525,3.7966480229172754,2.4341540196888447
2024-12-16,26.952962363222927,14.487928444088755,12.190046958045887,12.306468488922892,13.519678408446431,7.758643375919538,6.395296753372026,3.7971415978834897,2.5918336100980532
2024-12-17,26.945581062293407,14.443935310266182,12.162482654315426,12.278872302153285,13.515975928048979,7.756518604594192,6.393545346263816,3.7961017179464243,2.706987074118288
2024-12-19,26.945864883725086,14.254491027732449,12.143651121137234,12.279001637167742,13.512958353268278,7.75660030504853,6.393612690337395,3.796141702796701,2.9176782787865876
2024-12-20,26.945864883725086,14.256597654648543,12.140491180763096,12.279001637167742,13.512958353268278,7.75660030504853,6.393612690337395,3.7971950162547468,2.9176782787865876
2024-12-23,27.90768702877363,14.765481351514781,12.387295488571901,12.71729581494522,10.422564376237327,8.22328765627768,6.621830203449925,3.932734412427838,3.021823667801695
2024-12-27,29.22872134561369,15.465560633813888,12.973658751724798,8.582266452489142,10.91592540598832,8.614829135561223,6.935280219211753,4.1188937710475075,3.1648642845496804
2024-12-30,29.07028929077025,15.381730741922686,12.902199666757008,8.535746931734062,10.856756464858847,9.111311841661946,6.897688061722127,4.096567621500538,3.147709379072536
2025-01-02,28.90082631797228,15.758643824149612,12.803262914814576,8.485988464054756,10.793467854034366,9.198285039517252,6.857478529829245,4.072687001653119,3.1293600539747954
2025-01-03,28.867561432241683,15.675056518460998,12.788526343854482,8.476221081161887,10.961593767211152,9.187697802412313,6.849585563822493,4.067999334032963,3.1257581568020276
2025-01-06,28.86853871820241,15.67220177149539,12.788959288191798,8.476508036188623,10.961964862349237,9.18800884385912,6.849817450531178,4.068137052580708,3.125863976601543
2025-01-08,28.86886449489399,15.67125014621972,12.789103609485174,8.476603692181856,10.96208856631226,9.188112529021456,6.849894749589811,4.068182960835465,3.1258992514602597
2025-01-09,28.85974552596174,15.664043727151075,12.785063844134969,8.473926140186913,10.958625910374183,9.185210228769467,6.847731035203962,4.066897921237279,3.158755666980411
2025-01-10,28.856164649855437,15.674508012445903,12.78347749162899,8.472874707504852,10.957266179684765,9.18407054097111,6.846881378493569,4.0663933063376145,3.1583637330777585
2025-01-13,28.856490147326667,15.673556821089205,12.78362168922585,8.472970281512167,10.957389777622204,9.184174137265803,6.846958611299854,4.066439175244806,3.158399359413442
2025-01-14,28.857141164299293,15.671654373997738,12.78391009417908,8.473161435995394,10.957636981862379,9.184381336866737,6.847113082139658,4.066530916163668,3.1584706144960526
2025-01-15,29.200696204090125,14.788688140887801,12.883600396987699,8.859401281684214,10.754786945310656,9.278885913652125,6.9286305198509535,4.109237211114239,3.196073386422186
2025-01-16,29.03333797976071,15.115902922071491,12.972053020365859,8.80862531193467,10.663640202401362,9.310824203969856,6.888920394697346,4.085685901303203,3.1210100634955027
2025-01-17,28.83632318043746,15.466468233866875,12.884027095671996,8.974293917639468,10.59127873518061,9.247642692999333,6.842173469832515,4.057961201218625,3.0998314731531162
2025-01-20,28.735264138387826,15.498755944862609,12.838874063231525,9.150646130223455,10.554160810112268,9.215233640502452,6.8181945633654175,4.043739773989374,3.145130935325069
2025-01-21,28.66153898454006,15.715558100857768,12.805933772131874,9.127168608300977,10.527082335186396,9.191590408457769,6.800701338290914,4.033364879381761,3.1370615728524807
2025-01-22,28.64549207874797,15.762746931144367,12.79876403805263,9.12205852628881,10.521188475174574,9.186444258230333,6.796893789304987,4.031106695469186,3.135305207587144
2025-01-23,28.61921401588809,15.911620707840523,12.715424660284086,9.113690367462759,10.5115368185945,9.178017034881787,6.790658630147788,4.027408742756513,3.1324290221439544
2025-01-24,28.55404801640209,16.104206269277203,12.685355439172923,9.09293847883745,10.487602031198266,9.157118674324243,6.775196288779638,4.018238326129604,3.1252964758785806
2025-01-27,28.49552486899119,16.071199781479358,12.658242191192915,9.280371567742948,10.466107093622126,9.138350638151973,6.761310138174362,4.010002717862884,3.118891002782243
2025-02-03,28.364091881263505,16.00261661020546,12.559942143772023,9.566866030704483,10.417833137219603,9.096200836286677,6.730124216999041,3.991506949126284,3.2708181944229273
2025-02-04,28.324521747378633,15.95371878109525,12.542420038911562,9.553519501886347,10.541700084308966,9.111191050706699,6.720735165608173,3.9859384837214864,3.2662551463828846
2025-02-05,28.303525415575887,15.957382029116216,12.533122624639395,9.605076065019235,10.533885758802986,9.104437129418105,6.715753235577579,3.982983797047658,3.263833944802942
2025-02-06,28.264123973836945,15.93627254314065,12.598538532549986,9.591704803333027,10.519221497728934,9.091762809033861,6.706404210819727,3.977439070667384,3.3145325588894865
2025-02-10,28.261938221167348,15.942773452805332,12.597564248356493,9.590963046949588,10.51840801359293,9.091059714720744,6.705885583710648,3.97713148292559,3.3142762357713256
2025-02-11,28.166408765899043,16.00118906241931,12.554982651831326,9.558544199091259,10.482854267067657,9.060330612719227,6.683218716636979,3.9636882009708607,3.5287835233643357
2025-02-12,28.192172191907304,15.924356507429465,12.566466521474556,9.56728726776809,10.492442789428093,9.068617972293223,6.689331764712585,3.9673137319547456,3.532011253031933
2025-02-13,28.131408857370698,15.973608203508983,12.53938168374053,9.546666640421535,10.469828149911125,9.04907214007128,6.6749140709968,3.9587628757147413,3.65635737826431
2025-02-14,28.111006642296704,15.899388441380308,12.530287536934603,9.674902587057359,10.462234940243412,9.042509329194731,6.6700731107318045,3.95589179549168,3.653705616669398
2025-02-17,27.88304850845241,16.580288246054966,12.429766717268135,9.59644674351768,10.377394451136558,8.96918169713294,6.615984068732161,3.9238126272546596,3.624076940450484
2025-02-18,27.87879440757073,16.59301554411977,12.42787031481648,9.594982619085938,10.375811177956411,8.967813274173228,6.614974671798699,3.9232139733896734,3.6235240170890735
2025-02-19,27.822398575756825,16.217950416765138,12.402730056818482,10.11936156469898,10.35482201703466,8.949672343049913,6.601593282575401,3.915277729369266,3.6161940139313358
2025-02-20,27.75267544017131,16.427908849601835,12.37164872402011,10.09400237014596,10.328872756855253,8.927244398294492,6.585049641225857,3.9054660145655817,3.6071318051195997
2025-02-21,27.75267544017131,16.42573914626041,12.37164872402011,10.09400237014596,10.331042460196677,8.927244398294492,6.585049641225857,3.9054660145655817,3.6071318051195997
2025-02-24,27.752976518800747,16.424832479659266,12.371782939514027,10.094111876287295,10.331154537899286,8.927341246705158,6.585121080021911,3.905508383538531,3.6071709375737817
