date,RIFA SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,DBS BANK LTD,CMB WING LUNG BANK LTD,JIMEI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,INTERACTIVE BROKERS HONG KONG LTD
2024-03-19,0.0,26.066675801108996,0.0,23.287035994999002,0.0,10.742094897460351,15.677366110521685,8.755379738932259,13.941331022870319,1.5301164341073918
2024-03-20,0.0,26.076782433182345,0.0,23.30057329776709,0.0,10.746259847439164,15.683444575315855,8.728117281248807,13.934112870642299,1.530709694404443
2024-03-21,0.0,26.07537173499429,0.0,23.299312786558858,0.0,10.745678497752564,15.682596134489177,8.73305489500162,13.933359064921477,1.5306268862820123
2024-03-26,0.0,26.130838051739786,0.0,23.318234786414095,0.0,10.75440535286806,15.69533239347265,8.752780330152417,13.811124956050847,1.5372841293021464
2024-03-27,0.0,26.126123000936257,0.0,23.314027242000524,0.0,10.752464826984424,15.692500326262751,8.751200977670608,13.808632875402965,1.5550507507424722
2024-03-28,0.0,26.081806606910707,0.0,23.27287351966044,0.0,10.733484667642236,15.794487595911184,8.800597201023763,13.784257994248724,1.5324924146029448
2024-04-02,0.0,26.07362654365722,0.0,23.302392076954725,0.0,10.730488839106615,15.790079188193607,8.790938009476871,13.780410662769693,1.5320646798412667
2024-04-03,0.0,23.549199183047808,9.475727898584607,21.062987760380743,0.0,9.679251923475524,14.267109948295243,7.939789008856112,12.451276001541526,1.5746582758184344
2024-04-05,0.0,23.537327424438104,9.470950939784913,21.05236936506519,0.0,9.67437236296628,14.282684501340434,7.9406649931246225,12.444998992207827,1.5966314210726318
2024-04-08,0.0,23.533500377845478,9.469411012593119,21.04894635968346,0.0,9.672799360512776,14.301499532885925,7.934496039017571,12.442975500324932,1.5963718171367425
2024-04-10,0.0,23.277661398017017,9.360067281183895,20.739558723569292,0.0,9.579086850904995,13.843584035607396,8.009774379036367,12.316213951920016,2.8740533797610253
2024-04-11,0.0,23.106375773465388,9.437355870400156,20.626599536977725,0.0,9.511041145521986,13.752176694780013,8.361372448318445,11.86238123166364,3.3426972988726473
2024-04-12,0.0,23.098110112630472,9.96714421443662,20.42735135970661,0.0,9.499422884254688,13.598052498740435,8.429401972356313,11.643499752207537,3.337017205667323
2024-04-15,0.0,23.097372473042682,9.966825913064172,20.4282957640863,0.0,9.499119519592107,13.597618244085355,8.430729531998375,11.643127916316386,3.3369106378146265
2024-04-16,0.0,23.123021267897506,9.962053830903187,20.416918777338385,0.0,9.494571373652777,13.591107750973459,8.439460836332197,11.637553226489137,3.335312936413357
2024-04-17,0.0,23.12929666384423,9.937618280034009,20.422459759542026,0.0,9.497148121475814,13.59479626474957,8.440154814179412,11.640711561790617,3.3378145343843273
2024-04-18,0.0,23.09366066509616,9.92367699120323,20.393809493238805,0.0,9.483824759549526,13.575724393001057,8.429908469481889,11.62438103696006,3.475014191469277
2024-04-19,0.0,23.095133379071157,9.924309837506822,20.37119577686207,0.0,9.484429555881404,13.57659013530689,8.43841747521016,11.625122339460866,3.484801500700628
2024-04-22,0.0,23.09366066509616,9.92367699120323,20.36989676099515,0.0,9.483824759549526,13.575724393001057,8.452227019575966,11.62438103696006,3.476608373618854
2024-04-23,0.0,23.114528644980638,9.929217134453488,20.381268770195863,0.0,9.489119344185323,13.583303383926488,8.469706265862001,11.55590225051145,3.4769542058847485
2024-04-24,0.0,23.106669870109453,9.918996435833552,20.43932333031099,0.0,9.47935166283923,13.569321329926629,8.468955074646816,11.544007113907572,3.473375182425754
2024-04-25,0.0,23.086045352289048,9.916981678468948,20.425214756522855,0.0,9.47742620659999,13.56656511459184,8.5134349422502,11.541662282603292,3.472669666673823
2024-04-26,0.0,23.091675917871918,9.912559984382987,20.416107746525096,0.0,9.474792893797584,13.560516177255977,8.512823841418676,11.536516190625735,3.495007248122026
2024-04-29,0.0,23.07966837744747,9.900578095256058,20.590238537340497,0.0,9.472882987935169,13.544124790813342,8.48662918053242,11.522571330960334,3.403306699714712
2024-04-30,0.0,20.611217453324464,8.841676782251593,18.33122620649411,10.752162919545109,8.459725156407272,12.095533467508632,7.5789546290278205,10.290192191666653,3.0393111937743487
2024-05-02,0.0,20.52799453381687,8.818129852083457,18.282406948110108,10.723528030976105,8.444278341669968,12.06332094844466,7.519106244113963,10.262787611865654,3.3584474889192153
2024-05-03,0.0,20.51774841274098,8.847904206617887,18.26651299263586,10.716696543776107,8.43889886401693,12.055635938211953,7.514316152838618,10.256249642085164,3.386037247076503
2024-05-06,0.0,20.513682699696286,8.846150942135479,18.21618519712772,10.714572967053284,8.50091961644068,12.053247042739114,7.515657945376758,10.254217305635734,3.3853662837949425
2024-05-07,0.0,20.294326781368856,8.75578662048818,18.082163996517814,10.60512252648975,8.414081867509795,11.930121911844445,8.18558623712533,10.149469444457585,3.5833406141982485
2024-05-08,0.0,20.30399797969908,8.794999375944327,18.08937938704819,10.61017636465718,8.418091572063389,11.935807174349389,8.108193759646076,10.154306142565451,3.585048244026919
2024-05-09,0.0,20.2764245756983,8.808926788477072,18.046127321655202,10.584807222237409,8.397963747920361,12.416234053628743,7.979742843478828,10.130026994900877,3.359746452003206
2024-05-10,0.0,20.27245612053397,8.801610791333749,18.042595375137786,10.582735588122246,8.466219296035408,12.371864469913783,7.835586742925487,10.128044369325414,3.498887246672158
2024-05-13,0.0,20.30919862990458,8.796937561162798,18.033015628535903,10.577116666720915,8.461724142547473,12.365295607499572,7.8146595292199565,10.122666866997536,3.519385367411269
2024-05-14,0.0,20.266443746834405,8.701118223319728,18.047537215060835,10.543968612714234,8.436598465220346,12.326543507137892,8.01859829034229,10.090943031611035,3.5682489077592403
2024-05-16,0.0,20.191728435632598,8.656495935068815,17.954983317141007,10.48989556202471,8.951777626535902,12.263328807211305,7.92066170222405,10.03919324990214,3.5319353642594717
2024-05-17,0.0,20.17409438561079,8.634122375159667,17.90857690767382,10.462783401566472,8.928640882231626,12.231633035179321,8.085396447540745,10.013245973625343,3.5615065914122197
2024-05-20,0.0,20.160808159758677,8.633765576843524,17.860846105406722,10.462351035271714,8.928271913169826,12.23112757256471,8.119614342842011,10.012832184111218,3.5903831100315995
2024-05-21,0.0,20.274737175996414,8.635197721675596,17.861044192544547,10.464086500733814,8.929752909887421,12.233156437720654,8.094697312208773,10.014493084646361,3.492834664586421
2024-05-22,0.0,20.26717298684977,8.631976063692143,17.85438051471453,10.460182512788059,8.926421357943893,12.228592437292326,8.09444089503338,10.010756833012492,3.526076398673408
2024-05-23,0.0,20.270980647683075,8.61245900363645,17.68993112559706,10.436531843603017,8.958628011262821,12.200943360043482,8.120256651854717,9.988122323733133,3.7221470325862436
2024-05-24,0.0,20.276291967589295,8.614715605117285,17.666985544883676,10.439266381230784,8.960975314539146,12.204140201600836,8.123763319703201,9.99073937092221,3.7231222944135647
2024-05-27,0.0,20.276012355047516,8.614596807137316,17.66674191499604,10.439122422472852,8.96085174159551,12.203971905017449,8.12365129201519,9.99060159740651,3.7244499643116122
2024-05-28,23.485604060104535,15.52848987465717,6.5934979879105375,13.521889634225385,7.9899656628270295,6.858516916220991,9.340758018248902,6.174460227908578,7.64667378001242,2.8601438378844537
2024-05-29,23.555965769769553,15.580305662220292,6.645010975868826,13.599452940266655,8.013903205279101,6.879064694117474,9.428026296076695,5.942060975683854,7.480086314649609,2.8761231660679414
2024-05-30,23.59893613895582,15.700996647519878,6.657132685403925,13.624260817782103,8.028522023404394,6.896916214941795,9.463254438113283,5.995323214108875,7.128894949896266,2.9057628698736586
2024-05-31,23.605445303783874,15.705327367114252,6.65896888571721,13.628018722748713,8.03073648650003,6.893514236065617,9.465864635563912,5.980003055594451,7.130861273801611,2.9012600331103235
2024-06-03,23.775970435720943,15.668094738079253,6.643182464174881,13.606294255394133,8.011698014681494,6.877171777720155,9.44342390457925,5.969001304202306,7.113956136691038,2.8912069687565456
2024-06-04,24.36499588693988,15.582824578936382,6.622521898683159,13.656680409027688,8.025136682959198,6.846302464044168,9.459264122349168,5.898444188324793,6.772867745844466,2.770962022891094
2024-06-05,24.362806504678645,15.576975533964726,6.620486523559621,13.652483145809855,8.0226702262502,6.844198311889338,9.456356898911308,5.932664481408935,6.77078616321842,2.7605722103089545
2024-06-06,24.36435578228802,15.577966103725723,6.620907533000063,13.65865065996178,8.023180403242598,6.8446335475916245,9.456958246789965,5.922443097817382,6.771216730501322,2.7596878950815205
2024-06-07,24.410867867209987,15.595528852847696,6.624901363988137,13.674758707847193,8.028020106313162,6.848762333476055,9.462662826216683,5.791331515584904,6.775301230257654,2.787865196258534
2024-06-11,24.479972041160096,15.5972803161886,6.626095954921282,13.677224517052167,8.029467705228708,6.849997290638033,9.38163483992062,5.743583788788757,6.776522941038586,2.838220605063148
2024-06-12,24.472184777592805,15.5901979868905,6.647316029782413,13.672873688872938,8.02691347104819,6.850999330235719,9.37865047118573,5.744937786858407,6.77436727802872,2.8415591795045767
2024-06-13,24.46286937193761,15.59100767334878,6.644497810021272,13.672376433169662,8.023510352245996,6.869292934122795,9.374674265154258,5.7478016870749045,6.771495193168208,2.842474279756517
2024-06-14,24.462091544283414,15.594751438463808,6.643226664672561,13.671941702790052,8.023255234657748,6.869074516326921,9.374376185612496,5.747618928501693,6.771279884974331,2.8423838997169746
2024-06-17,24.46857495320276,15.597824500092969,6.620603788596437,13.675565300903902,8.025381710411322,6.870895089146961,9.376860761147059,5.749142271824917,6.773074538400518,2.842077086273154
2024-06-18,24.486358009073243,15.596618585434346,6.5717216418388125,13.681947500975811,8.029127046754082,6.874101642307079,9.381236814356361,5.75712857254702,6.7762354400418685,2.8455247466713764
2024-06-19,24.405111108673978,15.606384811507182,6.575836695296738,13.690514806233628,8.034154692296388,6.878406038822174,9.387111118396685,5.809554038353024,6.780478555103488,2.832448135316714
2024-06-20,24.41184736033641,15.610692455720024,6.574466921166191,13.69429363570555,8.036372264167346,6.880304603180582,9.389702130688953,5.804787932479795,6.782350089706855,2.8151826068482975
2024-06-21,24.447403735384576,15.606850906015424,6.430948565078006,13.714239665735297,8.04807741134583,6.9062732264477456,9.403378431610438,5.829190042834212,6.792228726908618,2.8214092886398516
2024-06-24,24.4165130979793,15.624294172843204,6.422822708343031,13.696910970656315,8.037908223492003,6.899670392619203,9.391496746476935,5.892965868781619,6.783646372845681,2.8337714459627072
2024-06-25,24.61224536201734,15.62587038613874,6.423470656879828,13.680771098615566,8.038719105421773,6.900366446603298,9.236342238407426,5.8776315944967825,6.7843307220704725,2.820252389348772
2024-06-26,24.575347643057537,15.619561898740834,6.427429390522549,13.689202448535168,8.043673303777602,6.957747708868174,9.178280176462403,5.9078182426652335,6.788511850888122,2.812427336482377
2024-06-28,24.611969860946637,15.78132386876296,6.135549956568165,13.737518878772184,8.072063677978905,6.982305277729191,9.210675177961507,5.835899971006096,6.812472096964525,2.8202212333098267
2024-07-02,24.615710186324428,15.780987316227908,6.13541910982115,13.737225912425227,8.071891533137538,6.982156373077003,9.210478751089687,5.83364291445424,6.812326814174989,2.8201610892678324
2024-07-03,24.622616992570563,15.781997016899743,6.135811666805896,13.738104848955304,8.072407989690014,6.98260310608803,9.21106805684075,5.822286111925006,6.812762681134592,2.820341529090099
2024-07-04,24.62576820918421,15.806413406057946,6.136596931494393,13.739863059475862,8.07344110108418,6.983496743629523,9.21224689460194,5.819831737126663,6.813634582401304,2.7887073349439797
2024-07-05,24.63508845051544,15.793054145088236,6.136793279073341,13.740302682426,8.073699420252229,6.983720188756118,9.212541651190097,5.831749877256972,6.813852592589856,2.779197712851712
2024-07-08,14.493469377607873,18.322263801892213,6.95060201107914,15.562423421198787,9.144363982181805,7.909841081710998,10.152771706038543,6.599066506964678,7.717447106252095,3.147751005073866
2024-07-09,14.49399462871398,18.330175917864022,6.950853904625076,15.562987411772935,9.144695378838543,7.910127738595493,10.153139647932212,6.588433499722958,7.717726790675698,3.147865081259084
2024-07-10,14.493644457079927,18.33577300844794,6.950685973565888,15.562611413514874,9.144474445065228,7.909936631697309,10.152894350373302,6.549618686317739,7.717540332140926,3.182820701796871
2024-07-11,14.429080106611167,18.24496937521742,6.9162643247183935,15.485541215369928,9.099188571204717,7.870764518012745,10.10261451246329,7.0063998409591655,7.679321016192884,3.16585651925029
2024-07-12,14.64572487269942,18.1381387950836,6.875767214804242,15.394868037591328,9.04590968792365,7.824678480691238,10.043460224668168,7.243802559890749,7.634355946516851,3.1532941801307537
2024-07-15,14.45599586995982,18.710929143875113,6.831845762025342,15.308401093189037,8.98812566429573,7.7746955136036116,9.979303985776786,7.231962861986127,7.585588733531472,3.133151371756964
2024-07-16,14.082257812468804,19.20231930126412,6.817033554855562,15.275210764201985,8.968638400671077,7.7827190769465036,9.957667736482465,6.922462505728961,7.569142327137117,3.4225485202434096
2024-07-17,14.029660969340064,19.14981435508416,6.798435669757918,15.244171465495308,8.944170616389863,7.820563081749881,9.904508105917216,6.85158974146378,7.548492577043466,3.7085934177583444
2024-07-18,13.326006300673468,24.636555432889523,6.334758642930018,14.204465797172453,8.334146981497279,7.287173400062276,9.003292559998162,6.384287421534701,7.033659052807054,3.455654410435069
2024-07-19,13.3008195510837,24.86470705948438,6.322785664976148,14.232561884000972,8.318395069909432,7.2734003155009015,8.98627593325526,6.3799128749651395,7.020365121732302,3.3007765250917633
2024-07-22,13.301404208072801,24.865800024072648,6.323063592273441,14.233187497087918,8.31876071713869,7.273720028456382,8.986670938165311,6.375797667022678,7.020673712155524,3.300921615554606
2024-07-23,13.301857352593368,24.866647137719763,6.323279002735014,14.233672385060919,8.319044115851934,7.271660032378257,8.986977090856417,6.368322230826254,7.020912888393882,3.307627763584189
2024-07-24,14.505542667359537,19.726885808557768,6.717330357234121,15.144028855685313,8.837466693848473,7.744658542465254,9.54702362588558,6.773352599617791,7.493462073952436,3.510248775393729
2024-07-25,14.509608025700393,19.732414513108854,6.719212972426279,15.124917956901818,8.839943503559063,7.7433257990097815,9.549699297731708,6.775250915738594,7.495562209689709,3.5100648061338005
2024-07-29,14.511217859633613,19.73226803566935,6.719958465828195,15.12659605917178,8.840924290978997,7.741265193224015,9.550758832210812,6.776002626522986,7.496393838660824,3.5046147980994293
2024-07-30,14.523769857890228,19.749336168501383,6.7257711348793725,15.139680350869405,8.848571565477984,7.747961278152878,9.559020103550742,6.696534086814256,7.502878113330529,3.5064773405332246
2024-07-31,14.468635481900336,19.96897378183525,6.700239114047264,15.08220788765916,8.81498108060814,7.72437118499853,9.522732651075184,6.715362628912977,7.474396079605518,3.5281001093576423
2024-08-01,14.463919528193875,19.99855160143592,6.698055216503948,15.083112358911539,8.812107897248767,7.721853478545455,9.519628780886622,6.703861138398655,7.471959850844399,3.5269501490308173
2024-08-02,14.474243144933299,19.999948497373293,6.698523074692216,15.084165912128642,8.81272342171107,7.721228684637775,9.520293725580334,6.689195266795216,7.472481766159461,3.5271965059886945
2024-08-07,14.47370701214466,19.995991132287873,6.69719764621208,15.08118122686652,8.810979659021827,7.719700894662859,9.518409956829755,6.687871683996899,7.471003195429807,3.543957592547721
2024-08-08,14.4732016366418,19.99529293630635,6.696963801515254,15.080654640309266,8.810672007825618,7.719431347426737,9.521569284224539,6.68763816493281,7.470742331920991,3.543833848896634
2024-08-09,14.46680326699013,19.986453338910295,6.694003181534845,15.073987725455154,8.8067769514448,7.716018710989996,9.517359951592137,6.73121681668322,7.467439636898006,3.5399404195014204
2024-08-13,14.472359422559558,19.987146431468048,6.696574096641136,15.079777077761157,8.810159303572245,7.718982143860662,9.521015211950997,6.704706385761569,7.470307599886247,3.5389723265383783
2024-08-14,14.475728867139606,19.972010184454415,6.698133188330059,15.083287940894078,8.812210478688067,7.716122885888645,9.523231888041316,6.706267370804346,7.472046831667245,3.5409603640922263
2024-08-15,12.307691362101194,17.020381709835696,20.634718867486022,12.823929377490357,7.492401093237524,6.56047511411621,8.096932453176926,5.699886690894053,6.352954458554907,3.0106288731071107
2024-08-16,12.308056818765783,17.014948430837983,20.635331581545078,12.82431016299426,7.49262356777257,6.5606699166411335,8.097172878277025,5.703025275288232,6.353143099095069,3.0107182687828646
2024-08-19,12.306619481074197,17.015930410135148,20.632921782801276,12.82281253711901,7.491748577477889,6.5587161645597885,8.096227288575534,5.702359274691637,6.352401177590253,3.0202633059752704
2024-08-20,14.468070704968033,19.997512199136782,6.69458964377532,15.074924410305643,8.80754851399149,7.710644612730403,9.483289348907265,6.744604826354268,7.468093859978173,3.550721879852625
2024-08-21,13.433598798630339,20.317550792409776,6.706137286000175,15.100927472915876,8.822740844594186,7.740261695978141,9.180303687469372,6.436895148850271,7.48097573632691,4.780608536824952
2024-08-22,13.43798410356316,20.32418331561137,6.70832645789382,15.105857065702576,8.82562096700418,7.742788450595837,9.183300533783525,6.355053930551244,7.483417848845722,4.83346732644856
2024-08-23,13.438924184284865,20.318609436473427,6.708795752121984,15.106913825771858,8.826238380751972,7.743330112656049,9.183942969711925,6.354332561313999,7.483941366123159,4.834971410790764
2024-08-26,13.354840402695975,20.820630711414896,6.666820597785929,15.012393875723046,8.771014949911692,7.696040805968702,9.126481476202414,6.308781916325051,7.437116331423654,4.805878932548641
2024-08-27,13.360258376154782,20.858055623560592,6.669525284323862,15.018484308039662,8.77457329465955,7.699163040571838,9.05600005643546,6.315977847294975,7.4401335220211235,4.807828646938154
2024-08-28,13.076444161394168,21.572085363048853,6.6431136104310475,14.95901031356503,9.259366005587015,7.680219290696553,8.173864089913954,6.378710855520052,7.410670198632202,4.846516111211126
2024-08-29,13.035658346549447,21.795987539946804,6.622393543235152,14.921560186494231,9.403125778209006,7.6551135269213155,8.148369566844648,6.26098613034977,7.387556099809448,4.769249281640178
2024-08-30,13.04031099063438,21.8693935097505,6.624757186046884,14.92688594042963,9.406481910777748,7.591067802578455,8.15127785597429,6.263220780822404,7.355652516657692,4.7709515063280215
2024-09-02,12.174451887115634,26.89914609129083,6.1531785999085296,13.934841329060028,8.782679601663169,7.054332159133324,7.610715933140501,5.832817784038681,6.867853457619673,4.689983157029632
2024-09-03,12.214956657548798,26.877531528729502,6.151922079895457,13.931995741738831,8.780886120048956,7.052891617567224,7.609161774305595,5.811206018440412,6.866450996245242,4.702997465479979
2024-09-04,12.152325564492914,26.92568674265389,6.1452512892874,13.913667867229037,8.771364631984039,7.045243867392386,7.600910836754695,5.888645983224505,6.859005411561046,4.697897805420083
2024-09-05,12.149455942975859,26.92469533906352,6.143800164131655,13.914675738184748,8.76929338261302,7.043580220110433,7.599115975584246,5.890475511010567,6.857385742189111,4.707521984136843
2024-09-09,10.457418571022336,23.16846440478127,19.23349640025157,11.96663617267453,7.54800642139856,6.07648889453662,6.540797950081928,5.047020687097898,5.902367426624667,4.059303071530625
2024-09-10,10.440591583687084,23.15465305384078,19.245053335502703,11.973826630225433,7.552541832936425,6.080140107360695,6.544728154805332,5.040809080529573,5.905914014138365,4.06174220697361
2024-09-11,10.441170707642195,23.14669265770199,19.246120829745212,11.974490800428848,7.552960761103702,6.080477363612736,6.5450911810595205,5.0447865866539034,5.906241606330339,4.061967505721549
2024-09-12,10.514853761035477,23.30724523169767,19.381940173037215,12.058994451380514,7.69936169624226,6.123387124480048,5.846480512073691,5.045009544459729,5.947921790269324,4.074805715324073
2024-09-13,10.50116655530893,23.275046570723628,19.356710663568332,12.038648299130742,7.8288074889539345,6.115416299471847,5.8388701369449825,5.035653084320563,5.940179368830187,4.06950153274685
2024-09-16,12.229963003935373,27.011681685985877,6.196006603260306,14.015594978159873,9.114428148472946,7.1196695714105624,6.797709920257636,5.8615087680455105,6.9156558163724045,4.73778150409951
2024-09-17,12.104410558616772,27.09300939973004,6.214910814206073,14.058356999081242,9.142236555306809,7.141391907111637,6.8184499469408,5.7599570211516,6.936755699692772,4.730521098162263
2024-09-19,12.15717745995341,26.766461009524313,6.242003549053518,14.116370233791764,9.18209041617628,7.17252346203899,6.848173697128941,5.782885451400799,6.966995181560105,4.765319539371885
2024-09-20,12.159696910419955,26.772008084320277,6.243297140333701,14.119295706886865,9.183993310335643,7.154376654181241,6.849592910961514,5.821168903775909,6.968439019927885,4.728131358857013
2024-09-23,10.440235855822872,22.986270200105434,19.496428585959347,12.122734504318755,7.885316300609345,6.142700777931265,5.881015458989823,5.0026998569132095,5.983055947111899,4.059542512238052
2024-09-24,10.482234931018079,22.973360230594857,19.485716809153462,12.116074001051977,7.880983930304521,6.139325839827681,5.877784296692025,4.999951260981507,5.979768721472596,4.064799978903299
2024-09-25,10.468753831103127,23.160964652858933,19.4467648338488,12.059160003850582,7.865229832344653,6.127053318840006,5.86603459761689,4.981549336119046,5.967815155388902,4.05667443802906
2024-09-26,10.478482489132,23.204930997321675,19.489182705565135,12.073293854254723,7.882385709576591,6.139481682559393,5.878829769727583,4.807057478504974,5.9808323343310485,4.065522979026878
2024-09-27,10.515990215580917,22.977957624564592,19.558944232044894,12.115570706466658,7.910600708004682,6.161457956292389,5.899873039978918,4.777289276418946,6.0022407227466035,4.080075517901403
2024-09-30,10.47211840236144,22.69660113867097,19.652925731017454,12.17378650187939,7.948611456616236,6.191064004948125,5.928222162787733,4.805908433613118,6.031081726311287,4.099680441794247
2024-10-02,10.468812847182209,22.57981760770518,19.644951320494147,12.164128679041905,7.945386212104919,6.188551906412405,6.084346986699941,4.808676541411259,6.028634542505504,4.08669335644253
2024-10-03,10.478403977525826,22.59672639415797,19.662949281815962,12.367005902330892,7.9526654744150855,6.197999611933537,6.015305965375741,4.794192127223962,6.034157749437871,3.9005935157831546
2024-10-04,10.556113811580687,22.37955863731989,19.80341835668759,12.374498107327748,8.009478089142608,6.237520942413037,6.0582783827845335,4.709535542260922,6.0772648410824015,3.7943332894005852
2024-10-07,10.592880709340648,22.052617884744613,19.868812693617134,12.472623991772195,8.035926780947086,6.266707793496471,6.078283873283247,4.735585490603367,6.097333028173627,3.799227754021612
2024-10-08,10.410008889752405,21.824492187397308,19.891403736153098,12.815487430233134,8.045063711599344,6.272877633378486,6.085194943997157,4.73905895807217,6.104265757970796,3.812146751446102
2024-10-09,10.613314360200558,21.897961695903465,20.276156975757576,13.170508153710717,8.298072090649578,6.399081716252987,5.455877699748841,4.890136181974216,6.222338673132497,2.776552452669568
2024-10-10,10.618899201890034,21.61519632449444,20.286826510545428,13.284629727674035,8.30243862662329,6.4024489827948425,5.458748642057352,4.95507516109256,6.225612935558763,2.8501238872692567
2024-10-14,10.621847817461644,21.59955823668687,20.281292757875306,13.307309371981763,8.300173923373883,6.400702550491326,5.457259628245469,4.958594531237812,6.223914739826307,2.8493464428196202
2024-10-15,10.558294383639648,21.568288090443538,20.297705178189414,13.316128196109062,8.306890750784094,6.405882250908769,5.461675857518979,5.009406605600232,6.22895137658949,2.8467773102167726
2024-10-16,10.639116089111347,21.272652341920143,20.334780078371658,13.48305898799566,8.322063753973689,6.4175829551483226,5.471651915672729,5.016603032434322,6.240328906635362,2.8021619387367673
2024-10-17,22.557225533970293,18.37585049315852,17.633706033062946,11.692100809766979,7.216641894350473,5.560898649265669,4.74485099048806,4.35871660390809,5.411424419891967,2.448584572137006
2024-10-18,22.559437986783642,18.352843459062164,17.611628182783374,11.707070713005267,7.207606474401539,5.550552409338748,4.738910315874881,4.406555061084847,5.404649178322351,2.4607462193431853
2024-10-21,22.56263096803331,18.333231213044428,17.61147919615018,11.706125720288165,7.207545501218887,5.550505454105125,4.7388702267766085,4.424282860505568,5.404603457365929,2.4607254025117973
2024-10-22,22.45099944213455,18.07511928418853,17.46345061382943,11.606055317431503,7.146964403477196,5.508046391628763,5.537884506648207,4.387095733159115,5.359176507199552,2.4652078003031477
2024-10-23,22.62290512255741,17.9677948383342,17.428509224776146,11.60376275831982,7.132664545488413,5.497025729323855,5.526804143359309,4.411804590128236,5.348453708167212,2.4602753395453996
2024-10-24,22.580439009167105,17.91731930643065,17.439678168582564,11.61119895223172,7.137235465953909,5.500548461571429,5.530345958904756,4.4443703467604365,5.351881229026703,2.4869831013707304
2024-10-25,22.546617648957298,17.858680769363815,17.44786320667258,11.61497229174898,7.140585214933306,5.50313005730036,5.532941539619435,4.475789631904546,5.354393050133111,2.525026589366574
2024-10-28,22.488067182745603,17.869406097427245,17.461619663504283,11.62412990967848,7.146215082103789,5.507468902130571,5.537303888781652,4.480157246121874,5.358614625920453,2.527017401586047
2024-10-29,22.510110543077808,17.822028869714277,17.470265121313908,11.62736763738261,7.149753259098903,5.510195716191852,5.540045474503485,4.5201382071305325,5.361267740440136,2.4888274311464924
2024-10-30,22.515201757394397,17.814105838672337,17.462498471743366,11.626392528488628,7.146574736752869,5.5077460819764825,5.537582570162507,4.543292712315767,5.358884314229676,2.48772098826397
2024-10-31,22.522811378605333,17.6024864305484,17.460594499013368,11.62512487859544,7.145795530762747,5.507145560902089,5.536978795953406,4.543636056004987,5.358300023865154,2.6971268457490782
2024-11-01,22.51846750022303,17.618378086875545,17.45722694876791,11.622882790438556,7.14441735171535,5.506083421271824,5.535910902514585,4.542759744335499,5.357266591437545,2.6966066624201575
2024-11-04,22.51798428026041,17.5536181754988,17.456202299985925,11.622200587432928,7.1439980114295825,5.505760242700126,5.535585973224264,4.542493107872988,5.35695214764279,2.7652051739521823
2024-11-05,22.516534960662735,17.553042849719407,17.453129075211823,11.620154458832841,7.142740285877508,5.5047909345718535,5.534611414173003,4.537501637260479,5.356009037694194,2.7814853459961566
2024-11-06,22.49157019788272,17.5590783161266,17.459130187106535,11.624149951379811,7.145196257153817,5.5066837107160636,5.5373530818971,4.524804972109269,5.357850656432346,2.7941826691957345
2024-11-07,22.460249066602028,17.541422900669048,17.458251717847165,11.623565073537149,7.144836741233103,5.5072452336474385,5.537074465814363,4.548057987271925,5.3575810721490775,2.821715741228704
