date,EMPEROR SECURITIES LTD,CHINA GALAXY INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,ZHESHANG INTERNATIONAL FINANCIAL,HANG SENG SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-03,47.757015358927674,23.558223686869038,18.4271299207266,0.0,1.499933316462025,3.3256568555691692,3.3997062751627305,2.0323345862827695
2024-07-04,47.70193894747766,23.54575715437501,18.42366393412084,0.0,1.5248889367488965,3.323896985648372,3.387769678666385,2.0920843629628356
2024-07-05,47.69589986642966,23.544277331680117,18.42250602886283,0.0,1.5998061888831867,3.3188223687768046,3.387556761391196,2.0311314539762013
2024-07-08,47.659569206513545,23.526343313554797,18.4084733383546,0.0,1.6180356238002795,3.316294373558354,3.380924737159057,2.090359407059369
2024-07-09,47.655707499619254,23.52443704701307,18.41508444639168,0.0,1.6179045193982116,3.3160256645234405,3.380650791326479,2.090190031727863
2024-07-10,47.646395451936954,23.52134002265959,18.412660075305233,0.0,1.6541488223699934,3.3155891052034767,3.380205724020069,2.0696607985046866
2024-07-11,47.63887360074083,23.52262637991144,18.418325732083222,0.0,1.6542392860226272,3.3157704312710186,3.3803905839022717,2.069773986068595
2024-07-12,47.57434456714523,23.498257173389252,18.389127439983156,0.0,1.790117937105563,3.3123353261464974,3.384982205090544,2.0508353511397575
2024-07-15,47.50943316382868,23.497876805167227,18.373654384038137,0.0,1.7900889603192454,3.312281709102074,3.3849274121051147,2.1317375654395176
2024-07-17,47.50462715565442,23.495499782742773,18.35156391698511,0.0,1.7899078766564225,3.3119466418973253,3.384584996131517,2.1618696299324296
2024-07-18,47.49367309196087,23.490081969436112,18.34733224078725,0.0,1.8085086551773488,3.3111829420929646,3.3878499748439097,2.16137112570155
2024-07-19,47.4466033953426,23.47279969994012,18.29118576042788,0.0,1.9153136742109813,3.3087468179436224,3.385357444747445,2.1799932073873514
2024-07-22,47.407086245274,23.468245975760084,18.287637269581296,0.0,1.9646546146079187,3.3081049209145887,3.384700685253423,2.1795702886086925
2024-07-23,47.38420065830897,23.456916771062367,18.27880898363787,0.0,2.008749024065092,3.311355605884678,3.381450847533327,2.1785181095076975
2024-07-24,23.257743787513895,11.513435970787903,8.971848214723659,0.0,0.9839780938855516,1.6253236142226428,1.659728693306789,1.069289242478853
2024-07-25,47.3746316542767,23.45217976319796,18.27309821858469,0.0,2.0305573209590464,3.310686894062915,3.3807679803255777,2.1780781685931174
2024-07-26,47.35426255335193,23.442096311362633,18.265241554188044,0.0,2.0744967884843803,3.3044188408571857,3.3793143921542335,2.1801695596015906
2024-07-29,47.303082510814036,23.416760313678346,18.24550065253943,0.0,2.1640009100579602,3.305686816948397,3.3756620608747734,2.1893067350870576
2024-07-30,47.29087677092648,23.410718024883895,18.240792717596033,0.0,2.189245792487302,3.3048338418081795,3.3747910298367025,2.188741822461407
2024-08-07,47.28334668385944,23.406990355678623,18.23788825130752,0.0,2.2048201177180045,3.3043076158578453,3.374253664661368,2.1883933109171987
2024-08-13,47.27162739643376,23.401188878689645,18.237398067406353,0.0,2.2258347851703095,3.3034886355316,3.372611324222018,2.1878509125463186
2024-08-15,47.269627123043406,23.400198670017026,18.240857807761813,0.0,2.225740600173149,3.303348850193609,3.3724686139947764,2.1877583348162197
2024-08-16,47.2639129888738,23.397369964081864,18.233615955996736,0.0,2.2425967551456343,3.3029495286908213,3.3720609370293335,2.1874938701818096
2024-08-19,47.26524616327635,23.39802993429488,18.222444504329303,0.0,2.242660012129666,3.303042695072657,3.376991542937355,2.1915851479597914
2024-08-26,47.26315120869564,23.396992854961344,18.226069160464444,0.0,2.2425606098997664,3.302896293118028,3.3768418633212276,2.191488009539548
2024-08-30,47.242877838281586,23.386956793238983,18.206168144896036,0.0,2.2965763403563835,3.3014795268153763,3.375393378313901,2.1905479780977344
2024-09-02,47.234750562462715,23.388416905332985,18.20730480609265,0.0,2.2967197219395024,3.3016856472708,3.377416677207732,2.193705679693619
2024-09-04,47.22619051416112,23.38417837382761,18.21326775006765,0.0,2.3001293323881358,3.3010873041382385,3.3818385968137425,2.193308128603499
2024-09-09,47.20660918777232,23.37448262610613,18.20531345748498,0.0,2.344060178880252,3.299718579131277,3.367353450669936,2.2024625199551053
2024-09-11,47.205183997251396,23.373776939092313,18.207782878905586,0.0,2.343989410561898,3.2996189590204152,3.367251788629364,2.202396026539032
2024-09-19,47.16754652345996,23.373776939092313,18.207782878905586,0.0,2.381626884353335,3.2996189590204152,3.367251788629364,2.202396026539032
2024-09-23,47.15786523482267,23.368979397185434,18.204045673676816,0.0,2.403876879905772,3.298941701755837,3.364347134889456,2.201943977764014
2024-09-25,47.15852950997038,23.36930857731612,18.20430209951519,0.0,2.4039107413976257,3.298988171310286,3.362985905701886,2.2019749947885083
2024-10-02,47.156157184656905,23.368132976573847,18.20338632611993,0.0,2.403789811878355,3.2988222146269672,3.3628167295915223,2.206894756552474
2024-10-03,47.14676511998908,23.36347875898731,18.18970170632751,0.0,2.438316585585532,3.29816519010637,3.362146959320236,2.201425679683967
2024-10-04,47.10241686685603,23.341502076866384,18.17158673903686,0.0,2.5521963754196695,3.2950627956079748,3.3378802211831706,2.1993549250299047
2024-10-08,47.11576941538787,23.34811890377291,18.176738003238853,0.0,2.5529198696314817,3.2959968768891565,3.3104785349982677,2.1999783960814687
2024-10-09,47.10629874236501,23.34342573198393,18.208059812943684,0.0,2.5524067108814745,3.2953343532990154,3.2949384669376136,2.1995361815892687
2024-10-10,22.28568423950252,11.04362322704434,8.61411493661465,0.0,1.2075270511188527,1.5593816809140768,1.558814006262033,1.0405862936579027
2024-10-14,47.1058253086564,23.34319112292079,18.207876815987564,0.0,2.5523810583592583,3.296105260275249,3.2951063582694595,2.199514075531279
2024-10-15,47.08878803072796,23.33474833623163,18.20832405889702,0.0,2.6207800859324917,3.2949131219137464,3.2537278130259493,2.198718553271202
2024-10-16,47.08755803782203,23.334138815874116,18.20784844441727,0.0,2.6231227723850687,3.294827056420556,3.2486196085152317,2.2038852645657316
2024-10-21,47.07705840676881,23.328935746130846,18.203788440057185,0.0,2.636800614852245,3.294092372569489,3.2466899253131754,2.212634494308247
2024-10-22,47.07715297713748,23.328982610275055,18.203825008590613,0.0,2.63680591176787,3.294098989880354,3.2464955632074397,2.212638939141186
2024-10-23,47.07762583468019,23.329216933820415,18.204007853461576,0.0,2.636832396665218,3.2941320768334794,3.2455237409653637,2.2126611635737503
2024-10-28,47.07753126241173,23.32917006873477,18.20397128419354,0.0,2.7545461824095194,3.2941254593896803,3.1279990242092466,2.2126567186515205
2024-11-01,47.07809870172206,23.32945126207306,18.204190702005683,0.0,2.7545793837636285,3.294165164451282,3.1268313975315114,2.2126833884527777
2024-11-04,47.07612565264201,23.32996680079922,18.20419119639796,0.0,2.866336578049911,3.2942379595502134,3.0164095278024283,2.2127322847582525
2024-11-05,47.07375123196322,23.33127918401359,18.20461252688316,0.0,2.8664978183998815,3.294423270684136,3.016579210222714,2.212856757833298
2024-11-08,47.05611881300185,23.332497957784852,18.205563495070066,0.0,2.8817161425496796,3.294595363977525,3.0165358751016687,2.2129723525143588
2024-11-11,47.01299108859963,23.33352932735799,18.206368238063494,0.0,2.998379062977429,3.294740995423432,2.940921114746502,2.213070172831528
2024-11-12,47.02177751728601,23.337890215416575,18.232479473532614,0.0,2.998939440932577,3.295356761536715,2.900072809740063,2.2134837815554422
2024-11-13,46.98071548196228,23.339953999359697,18.23911624953357,0.0,3.0323661189456708,3.2956481719559316,2.854707107679675,2.257492870563179
2024-11-15,46.96958856954341,23.340516912875223,18.239556140933885,0.0,3.1679021418025193,3.2957276564698454,2.7291612615500402,2.2575473168250726
2024-11-18,46.91027305525638,23.34450499441725,18.2466930030075,0.0,3.2146775325447505,3.29629078155758,2.7296275801707046,2.2579330530458295
2024-11-21,46.87880109040594,23.34384804018173,18.2449734367205,0.0,3.264840115460763,3.2961980183059714,2.713469787971208,2.257869510953886
2024-11-22,46.879554959395605,23.344223438074327,18.247075977287572,0.0,3.3855018762699856,3.296251025238999,2.589486903450729,2.2579058202827818
2024-11-25,46.87898955538029,23.343941888522977,18.246654890306317,0.0,3.3868681355164076,3.2962112698794024,2.5894556722179654,2.257878588176631
2024-11-26,46.87701074872479,23.342956518573395,18.245683677159338,0.0,3.3911472720566924,3.296072133672316,2.5893463688356415,2.25778328097782
2024-11-27,46.800165940383145,23.346335276207963,18.245510163487612,0.0,3.4784846427044034,3.296549221005999,2.5698188338133265,2.263135922397551
2024-11-28,46.72703240651674,23.352485247444505,18.25031645798197,0.0,3.5385204091851135,3.2974176092412053,2.57049578425219,2.26373208537827
2024-11-29,46.70955369523737,23.3538001654183,18.254762750254063,0.0,3.549780038318319,3.2976032782882276,2.570640522213587,2.263859550270138
2024-12-02,46.707205515062554,23.35262612443061,18.253845047801462,0.0,3.5512102862483013,3.297437501353321,2.5705112911113117,2.267164233992439
2024-12-09,46.70729943773651,23.352673083803698,18.253881754127992,0.0,3.551217427312773,3.297444132110693,2.570315371916387,2.267168792991951
2024-12-12,46.54753685865741,23.272795134849847,18.191444249447763,0.0,3.5490904865449147,3.286165206005845,2.8935541350447247,2.2594139294495
2024-12-16,46.54735029653644,23.272701857690322,18.191371338298183,0.0,3.5494770609473827,3.2861520350844167,2.8935425377050374,2.2594048737382155
2024-12-20,46.546604063007145,23.272328756529184,18.19107969954431,0.0,3.5510233275700145,3.2860993524544635,2.893496149275915,2.259368651618969
2024-12-30,46.54399243406755,23.27102299666773,18.189658267327214,0.0,3.5568356405527544,3.285914976551215,2.8933338014863783,2.259241883347157
2025-01-03,46.52068730186779,23.259370917870896,18.18055048846211,0.0,3.605125883344968,3.284269679727266,2.8918850747395872,2.25811065398738
2025-01-09,46.522830399190504,23.260442421720757,18.18118772914685,0.0,3.606293432902204,3.2844209782132925,2.886610359056555,2.258214679769836
2025-01-15,46.51947607332638,23.258765328926607,18.17987685386869,0.0,3.606033416836289,3.2841841693574825,2.886001673487908,2.265662484196641
2025-01-24,46.51602907574525,23.257041902211682,18.17852976235283,0.0,3.6057662171703746,3.2839408180594174,2.885787826694535,2.272904397765908
2025-01-27,46.51938290451256,23.258718746467828,18.179840443364856,0.0,3.5789885087110735,3.2841775918211633,2.8859958934281287,2.2928959116943886
2025-02-04,46.52776959267358,23.2629119151853,18.183117972925565,0.0,3.5616053685003175,3.2847696756281333,2.886516191550781,2.2933092835363267
2025-02-07,46.52748998768237,23.262772118536148,18.183008702900686,0.0,3.5531707748422625,3.284749936061756,2.8864988452575577,2.3023096347192213
2025-02-10,46.518264907855254,23.258159771516134,18.199230688572587,0.0,3.5524662819919937,3.284098663440338,2.88592653451663,2.301853152107057
2025-02-12,46.52161905905115,23.259836776979824,18.20034263642416,0.0,3.525683443210291,3.284335459964912,2.886134621253231,2.3220480031164294
2025-02-13,46.522830399190504,23.260442421720757,18.201818010934627,0.0,3.5221699537675786,3.2844209782132925,2.8862097710606753,2.322108465112563
2025-02-14,46.52152588165323,23.25979019022918,18.201307625160553,0.0,3.515661962594927,3.284328881822572,2.8861288406609065,2.3312566178786334
2025-02-17,46.522830399190504,23.260442421720757,18.201617716936685,0.0,3.5131567238602974,3.2844209782132925,2.8862097710606753,2.331321989017784
2025-02-18,46.522923581814105,23.26048901108414,18.20185446815664,0.0,3.507956106139399,3.2844275567245553,2.8862155519771937,2.3361337241039672
2025-02-19,46.522923581814105,23.26048901108414,18.186832388222847,0.0,3.507956106139399,3.2844275567245553,2.8862155519771937,2.3511558040377607
2025-02-24,46.51155805623519,23.25480648594428,18.18238935470746,0.0,3.5315290613323116,3.2836251728128394,2.885510451047228,2.3505814179206928
2025-02-25,46.5111855100721,23.25462022065256,18.169828598702015,0.0,3.5447168696347813,3.283598871781219,2.885487338816806,2.3505625903405196
2025-02-26,46.50513247126648,23.2515938278169,18.16746394864218,0.0,3.557269711825154,3.283171539061681,2.885111816958065,2.350256684429536
2025-03-06,46.50047735955104,23.249266369296116,18.165645405832535,0.0,3.5669235211957897,3.2828428972648913,2.8848230204939806,2.35002142636565
2025-03-24,42.26943849349354,21.133835405970512,16.512586806203235,9.099096888428425,3.242372185222585,2.9841398155289864,2.62233542865638,2.1361949764963413
2025-03-25,42.26951541637678,21.1338738658037,16.512434873914422,9.099113447171394,3.2423780857650546,2.984145246134331,2.6223402008418923,2.1361988639924285
2025-04-03,42.26966926298318,21.13395078589001,16.51213100767785,9.099146564838142,3.2423898869144234,2.984156107404317,2.622349745265024,2.1362066390270504
2025-04-08,42.26974618670634,21.13398924614314,16.51197907373009,9.099163123761917,3.2423957875213216,2.9841615380689586,2.6223545175026444,2.1362105265655855
2025-04-25,42.271130861600824,21.134681554637265,16.512519974136275,9.099461194696215,3.2392261960879583,2.98425929341257,2.622440420750059,2.13628050467883
