date,CITIBANK N.A.,CHINA MERCHANTS SECURITIES (HK) CO LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,ZHONGRONG PT SECURITIES LTD,HGNH INTERNATIONAL SECURITIES CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,SUCCESS SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT
2024-03-01,0.0,97.41430435298304,0.0,2.585695647016961,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-04,0.0,87.09956256384734,9.817429342274144,3.0830080938785134,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,0.0,87.22758127902821,9.615679069055275,3.1567396519165007,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,0.0,87.5801442596674,9.436986575836507,2.9828691644960927,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,0.0,86.93858117759086,9.911125218219329,3.150293604189811,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-08,0.0,87.48862010664585,9.569514891403303,2.941865001950839,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-11,0.0,88.09641052222366,8.850589607360373,3.0529998704159644,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,0.0,88.5430890119799,8.42200180342651,3.034909184593585,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,0.0,89.09931902865219,8.387511242451497,2.5131697288963126,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-14,0.0,89.09975545139596,8.408905644996944,2.4913389036070916,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-15,0.0,89.6995488105004,6.201292042657916,4.099159146841673,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,0.0,89.5966627424886,6.190817423350565,4.212519834160823,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-19,15.092539168257069,77.69073720651546,3.561759353779238,3.654964271448227,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-20,15.055786770565838,78.39369520942176,3.553085982467015,2.997432037545382,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-21,15.051788243626063,78.37508852691218,3.5521423512747874,3.0209808781869687,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25,15.141934765668486,79.29644884782367,3.121451630858288,2.44016475564956,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-26,15.21034151141726,80.57388231610494,0.8945944132578891,3.3211817592199133,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,15.446637443503144,80.07222512434986,0.9084921301869223,3.5726453019600717,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,15.420020405849677,80.32422627819975,0.689264255753316,3.5664890601972568,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03,20.47877145438121,72.50526949713941,0.9153869316470942,6.1005721168322795,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-05,20.479388117678944,72.50745279894004,0.9124032641753741,6.100755819205637,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-08,20.47869938280897,72.50639771187717,0.9122384464850218,6.102664458828842,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,20.54736587723538,72.35379410343161,0.9726921217979699,6.126147897535041,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,20.425199687706446,72.03771545252538,1.1470782535583448,6.3900066062098375,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-11,20.442387449660394,72.01418524974454,1.1480435174610808,6.395383783133979,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,20.370148538572113,71.75371346430282,1.1439865836128413,6.732151413512219,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,20.357345943195764,71.70861640678777,1.1432675904588034,6.790770059557658,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,20.34395094960371,71.66143263047704,1.1604605951846867,6.83415582473456,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-17,20.357955225667425,71.701783790255,1.1612594277505088,6.779001556327067,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,20.2899415344231,71.52189476196158,1.1573797876148433,7.030783916000477,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,20.290546788771888,71.52402827909197,1.1574143125615248,7.028010619574621,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,20.26998837798373,71.65718032005245,1.0519414727180618,7.02088982924576,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,20.27482190229217,71.19735312527943,1.052192315717309,7.4756326567110785,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,20.039477948325132,69.71982441151341,1.0399787879680642,7.385911675455911,1.8148071767374718,0.0,0.0,0.0,0.0,0.0
2024-04-26,20.0802975733601,68.32083603944028,0.96239003365413,8.817972486272657,1.8185038672728346,0.0,0.0,0.0,0.0,0.0
2024-04-29,20.110575643792686,67.6817550187742,0.9638411731661887,9.42258226650504,1.821245897761878,0.0,0.0,0.0,0.0,0.0
2024-04-30,20.661583791500863,69.50578657999453,1.136052975304517,6.764679080222351,1.9318975729777346,0.0,0.0,0.0,0.0,0.0
2024-05-02,20.668489820723185,69.52901853539957,1.0969310240048618,6.773017319963537,1.9325432999088423,0.0,0.0,0.0,0.0,0.0
2024-05-03,20.32206985151325,69.74096979474768,1.078545606644558,6.9582623763855285,1.900152370708972,0.0,0.0,0.0,0.0,0.0
2024-05-06,19.025509062430075,64.17263369881405,0.9146341463414633,6.642985007831729,1.77892145893936,0.0,0.0,0.0,0.0,7.46531662564332
2024-05-07,19.023912739476998,64.16724933575723,0.9229478394630122,6.6424276324989515,1.778772199692351,0.0,0.0,0.0,0.0,7.464690253111453
2024-05-09,18.92914788222853,63.88935270217622,0.9183503088996493,7.065731619079424,1.7699115044247788,0.0,0.0,0.0,0.0,7.427505983191407
2024-05-14,18.908625913879852,62.708142217774444,0.9229144080282433,7.060851193951019,2.980012787368304,0.0,0.0,0.0,0.0,7.419453478998138
2024-05-17,18.899169236753632,62.72679280931344,0.92245283543108,7.057319885526938,2.978522408379873,0.0,0.0,0.0,0.0,7.415742824595038
2024-05-20,15.119923533465224,70.18027430146486,0.7379909751706049,5.646075532931736,2.382910618623158,0.0,0.0,0.0,0.0,5.9328250383444106
2024-05-21,18.863006100942872,63.06988352745424,1.5862451469772603,6.10648918469218,2.9728230726566833,0.0,0.0,0.0,0.0,7.4015529672767615
2024-05-22,18.8066799380668,62.88155275381553,1.5815085158150852,6.37303693873037,2.9777704047777043,0.0,0.0,0.0,0.0,7.379451448794515
2024-05-23,18.80928020352294,62.890246937477535,1.5651356358709179,6.373918093078561,2.980947377153444,0.0,0.0,0.0,0.0,7.380471752896607
2024-05-24,18.738808231631726,63.02928455329347,1.5592716052783824,6.350037191107193,2.969778781784622,0.0,0.0,0.0,0.0,7.352819636904598
2024-05-27,18.7905743252576,62.9271526837758,1.5635791043951492,6.367579214895438,2.977982817204895,0.0,0.0,0.0,0.0,7.373131854471119
2024-05-28,18.78746029553929,62.90291396215992,1.5937025272752383,6.366523960778898,2.9774892970584173,0.0,0.0,0.0,0.0,7.371909957188234
2024-05-29,18.891974451541238,62.36600944182171,1.935573451818939,6.40099972229936,2.9936128853096364,0.0,0.0,0.0,0.0,7.411830047209109
2024-05-30,18.138914811358486,63.87948273563525,1.8450873216904413,6.145847220370617,2.87428342887615,0.0,0.0,0.0,0.0,7.116384482069058
2024-05-31,18.139398464163822,63.76919795221843,1.8504692832764507,6.25,2.874360068259386,0.0,0.0,0.0,0.0,7.116574232081911
2024-06-03,18.79177945969836,62.59875145019612,1.9170211590519861,6.342191039169107,2.9777360366830563,0.0,0.0,0.0,0.0,7.37252085520137
2024-06-04,18.70909190913591,63.17584291293108,1.9085858863648866,5.8825147131620925,2.983884274792366,0.0,0.0,0.0,0.0,7.340080303613663
2024-06-05,18.49395133886095,65.52399075710208,1.756150604866114,5.814870191654207,2.949571836346337,0.0,0.0,0.0,0.0,5.461465271170314
2024-06-06,19.131584127787622,64.3353300149048,1.8166990072836693,6.015354762507382,3.0512669085182376,0.0,0.0,0.0,0.0,5.649765178998285
2024-06-07,19.132660235677925,64.46831847456197,1.681806676603763,6.015693112467306,3.051438535309503,0.0,0.0,0.0,0.0,5.650082965379531
2024-06-12,18.615405664249554,65.43713230264058,1.6363387604323438,5.853057873854152,2.960733342454508,0.0,0.0,0.0,0.0,5.49733205636886
2024-06-13,18.249859162486253,62.98790138691418,1.6042063470772865,5.968827963623682,3.6537274995305418,2.146095447595032,0.0,0.0,0.0,5.389382192773024
2024-06-14,16.323151858339134,64.9758859802769,1.434844158648655,5.338676008349929,3.267989538594428,3.8390479161168027,0.0,0.0,0.0,4.82040453967416
2024-06-17,15.87260849276715,65.93793747083527,1.3952403173121792,5.139990667288847,3.1777881474568366,3.78908072795147,0.0,0.0,0.0,4.687354176388241
2024-06-18,15.051432363676584,60.96007078862957,1.4290454595730562,4.873354717398517,3.012941046344431,10.228956973786085,0.0,0.0,0.0,4.444198650591749
2024-06-19,15.26313428148414,56.80829108528871,1.7116066221005877,4.917223742653327,4.176948270447306,12.616088653595945,0.0,0.0,0.0,4.506707344429988
2024-06-20,15.489334577822298,53.78468823274979,1.7369727047146404,5.081157374735357,4.254786350080816,15.07956382179525,0.0,0.0,0.0,4.573496938101851
2024-06-21,15.509106243304233,53.88753390622507,1.7163957967677965,4.950878712589182,4.257938045633789,15.098812427343802,0.0,0.0,0.0,4.579334868136127
2024-06-24,15.305020694619397,54.53032211624978,1.6668166276768042,4.885729710275329,4.192909843440706,14.900125967248515,0.0,0.0,0.0,4.519075040489473
2024-06-25,15.278900565885206,54.58322105452259,1.6909188897871192,4.877391538668823,4.1835084882780915,14.874696847210995,0.0,0.0,0.0,4.511362615647175
2024-06-26,15.340563208802111,54.80350821815886,1.5895204383018062,4.594954118097987,4.207156223930737,14.934728203278244,0.0,0.0,0.0,4.529569589430253
2024-06-27,13.61327770723744,55.34191910030836,2.26736803918012,4.870306548158897,4.210502448757483,15.019045891529112,0.0,0.0,0.0,4.6775802648285865
2024-06-28,13.625326222625667,55.64506978327471,2.0537841824577328,4.874617043004652,4.209690230341541,15.032338590718258,0.0,0.0,0.0,4.559173947577443
2024-07-02,13.631822722731812,55.735173916992096,1.9457814912360367,4.8769412405776045,4.209426936699664,15.039505948596856,0.0,0.0,0.0,4.561347743165925
2024-07-03,13.641734072525674,55.77569753703535,1.947196219212942,4.807779696446424,4.212487503408161,15.05044078887576,0.0,0.0,0.0,4.564664182495683
2024-07-04,13.607415633569794,55.85748929129932,1.985359109761349,4.79568479024545,4.188291820592434,15.012578473811844,0.0,0.0,0.0,4.553180880719806
2024-07-05,13.559168925022583,56.00948509485095,1.9783197831978319,4.7831978319783195,4.173441734417344,14.959349593495935,0.0,0.0,0.0,4.537037037037037
2024-07-08,13.557025763768149,56.01643823243842,1.9780070901167384,4.782441800076772,4.172782080520243,14.956985119786845,0.0,0.0,0.0,4.536319913292839
2024-07-09,13.098016972447043,57.61033181352124,1.806322127446061,4.6205196448439105,4.031501559807151,14.450577019568488,0.0,0.0,0.0,4.382730862366108
2024-07-10,13.911351050765772,54.97810421928219,1.9184874533700966,4.907435297388726,4.281841562594129,15.347899626960773,0.0,0.0,0.0,4.654880789638314
2024-07-11,13.003828750435083,55.744285880032486,2.016475229144912,4.914723285764009,4.2882004872955095,15.370692655760529,0.0,0.0,0.0,4.661793711567467
2024-07-12,13.000208782796296,55.75660565569397,2.015913888695571,4.9133551395365025,4.287006750643747,15.36641380750226,0.0,0.0,0.0,4.660495975131649
2024-07-16,13.034073729503431,55.81114083032911,2.021165251773462,4.756367019420863,4.298174206303059,15.406442609605769,0.0,0.0,0.0,4.67263635306431
2024-07-17,13.01863123170562,55.74501695860242,2.134925428611253,4.7507317753101335,4.295404915671607,15.388189378804071,0.0,0.0,0.0,4.6671003112948934
2024-07-18,13.06963944213816,55.9634311301833,2.14329026540417,4.37986846401418,4.3099025141098,15.448481738887073,0.0,0.0,0.0,4.685386445263305
2024-07-19,13.105093307141855,53.34175202282401,3.1336233104157896,4.253776717646509,4.323932463402086,15.490388662831487,0.0,0.0,0.0,6.351433515738273
2024-07-23,9.998335196327918,55.656765048636046,4.628154208385854,3.106047993911575,4.397459985254596,15.753799319808786,0.0,0.0,0.0,6.4594382476752195
