date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-05-08,47.188258348550654,14.920183635143285,11.615865481173318,9.508211031208644,7.286026642810955,2.6676451657372455,2.901355591256973,1.257474481119852,0.7308294696883524,1.9241501533107195
2024-05-09,47.038724615792184,15.034559132296287,11.60343219862251,9.413607803096331,7.369104383741928,2.787468624071875,2.885057960012754,1.2490387345201872,0.7291770390483533,1.8898295087975878
2024-05-10,46.93152558530789,15.035884202752605,11.610841127768358,9.450745180323937,7.442743481893432,2.8362076624299917,2.873843074180572,1.219166892532498,0.7301148083377108,1.868927984473008
2024-05-13,46.75610436663425,15.043306466274242,11.621372599802779,9.297629767060018,7.541859055268528,3.06197752867834,2.847588518003696,1.2380710905424925,0.7296418948045433,1.8624487129311078
2024-05-14,46.49402375898893,15.389301692760494,11.605291108647442,9.175684852194417,7.721901813778148,3.1072124156952605,2.7994422785235096,1.1353184552385815,0.722559925978025,1.849263698195189
2024-05-16,46.460413918042434,15.407570225838397,11.595829711325896,9.231007964594413,7.761230989280507,3.1080745158345384,2.782978315713083,1.092830709720612,0.7225921169680615,1.8374715326820623
2024-05-17,46.49219781084494,15.444940171634123,11.61104177605776,9.190066176006349,7.760045615656762,3.0641233415761655,2.788379254489836,1.111067797422406,0.724256599711064,1.8138814566005954
2024-05-20,46.354247659766024,15.320645280280237,11.466875755551358,9.384539853699925,7.751578226367546,2.8675981034158795,2.780472699874503,1.539059788510834,0.7254454405787467,1.8095371919549494
2024-05-21,46.21135702137976,15.065288210584324,11.450749555877545,9.474168576246253,7.581327239337093,3.31948686271986,2.788696091648617,1.562883599331509,0.7339266974602257,1.8121161454148098
2024-05-22,46.1961880246578,15.033992683045803,11.421759859214085,9.717185777108623,7.57035438748913,3.1873170024885287,2.7825057791872725,1.5497361290136442,0.7325815448239318,1.8083788129711842
2024-05-23,46.25439514211052,14.977268524024332,11.421008183045375,9.67753650270071,7.559742584541675,3.12728126557435,2.774074432492266,1.670225561633867,0.7327997722058216,1.8056680316710896
2024-05-24,46.22933364084826,14.970953074930874,11.423585455768928,9.655604784357672,7.569573169823417,2.9882161381337187,2.8053227266248997,1.8171364989442476,0.7328944647582334,1.8073800458097562
2024-05-27,46.22012933093063,14.903313279514,11.442449187125936,9.857721903277126,7.577485186171412,2.942934921636353,2.798043866523154,1.719200992957624,0.7351941673216156,1.8035271645421496
2024-05-28,46.31999065634184,14.941401167513776,11.466611493926258,9.766535904044803,7.547495856600723,2.884486640666121,2.77459955936417,1.7426826132028463,0.7440718883787719,1.8121242199606953
2024-05-29,46.218834831942836,14.96696920486274,11.477945435138015,9.934927276199556,7.4607196388746635,2.885167951090082,2.7855111779719595,1.7101531022216774,0.7458082852846012,1.8139630964138713
2024-05-30,46.19774468994699,14.986522292386203,11.456363590083747,10.067953737885842,7.367278216643311,2.863623718313661,2.7968164889099323,1.7089022852573668,0.7442515881510583,1.8105433924218928
2024-05-31,18.38563270053207,5.969151572771317,4.551115967955705,3.9658125087479568,2.897545080545731,1.123896402510716,1.1258419466478262,0.6803216214972784,0.2952611865045042,0.7195212120842828
2024-06-03,46.19707340557522,15.156959090893752,11.453079240564582,10.15029916228807,7.249373614386484,2.7672209897701636,2.758277258264391,1.7182197508801293,0.747320916955611,1.8021765704216053
2024-06-04,46.15662520547843,15.281121320524408,11.451736521753867,10.302117719043935,7.036245131039544,2.754579109577907,2.695484046537459,1.7712283467109058,0.7481483237331025,1.8027142756004504
2024-06-05,46.09826521381821,15.309243372534201,11.449729912661164,10.370534444274766,7.024949038875006,2.756577020440572,2.6909237001458943,1.7506906456751705,0.7473629423454485,1.801723709229563
2024-06-06,46.11816227951698,15.33811548781603,11.436986746907648,10.315004650406797,6.965584157708088,2.8363709050972274,2.681042880228054,1.7654273611378672,0.7460440922573136,1.7972614389239951
2024-06-07,46.168173801938835,15.362707777262493,11.44920874924485,10.358807007362463,6.87947367413195,2.7457550793076275,2.6775170553004424,1.8079718325047824,0.7521168799431922,1.7982681430033671
2024-06-11,46.32794595323881,15.535342099074576,11.53488810833071,9.948071681253852,6.933257278614656,2.667484018522802,2.60208725175567,1.8789108630684181,0.760985278266111,1.8110274678744
2024-06-12,45.97904028524257,15.567740972230926,11.458538186546313,8.76519622783757,6.872031738932047,2.5428375827424956,3.2325832764166735,3.0566013770171057,0.756627347502993,1.7688030055313042
2024-06-13,45.90590386208477,15.75535962175834,11.434812581538893,8.854585866251385,6.854840207332785,2.4574884106079984,3.220457222780814,2.9933807477038346,0.7616524235344662,1.7615190564067174
2024-06-14,45.609046183689614,15.861997839927461,11.370480948077336,9.639116412916325,6.818364390445833,2.5010138344455823,3.187648952675664,2.5000987872890863,0.7601880421419533,1.7520446083911445
2024-06-17,45.5892460573129,15.826483527921475,11.351457957414295,9.768951690944421,6.805554513752107,2.506030967226754,3.1798288668751464,2.4637809052684467,0.7595521026481713,1.7491134106362871
2024-06-18,45.799290518759264,16.009173462054914,11.395334525955505,10.342614306073832,6.8277372770909075,2.506949132767954,2.882771924290466,1.71611282648068,0.7627868937773458,1.7572291327491354
2024-06-19,45.85870390599431,16.09209232730941,11.416491578426204,10.272054302733874,6.861883300394868,2.5173260212250006,2.673554475408455,1.783086353561269,0.7643160574358482,1.7604916775107602
2024-06-20,45.89200102003353,16.195632986410693,11.425170378127827,10.148612384990937,6.8562480631587945,2.5152837221595803,2.664766924640493,1.7761790823753936,0.7642754374705194,1.7618300006322314
2024-06-21,46.16709782218757,16.245573224229958,11.427012804185855,9.898529363020337,6.87010904269615,2.4105378638505752,2.665575613016709,1.7890326272919266,0.7644175257073865,1.7621141138135277
2024-06-24,46.2089484921213,16.288531581727025,11.426379235853757,9.874828702134572,6.871793778853467,2.3976544719676243,2.6523735805008877,1.7759163779435045,0.7646912449842806,1.7388825339135823
2024-06-25,46.271221664788456,16.331257701821347,11.414028807504492,9.89260018229477,6.821136209847527,2.377672140742899,2.6041521226486077,1.7970470519108006,0.7652183739311748,1.7256657445099306
2024-06-26,46.172426785834354,16.392168101398102,11.420708129368485,9.918104187146714,6.8307251145523535,2.361549692741862,2.648612186983463,1.7669427823482124,0.7661740882629479,1.7225889313635077
2024-06-27,46.025288756826555,16.460631022399017,11.42070779610284,9.945202068785969,6.866243129545724,2.3723428110992657,2.6502802868747555,1.7699232914104635,0.76646454678781,1.7229162901676032
2024-06-28,45.975027745901635,16.565209194195045,11.446108130469836,9.801966609514889,6.852685503203245,2.3871380219666487,2.651046414683401,1.840969864108492,0.7670726050371887,1.7127759109196148
2024-07-02,45.81518663980496,16.56292962653281,11.446624054433382,9.99233170091807,6.841731973900117,2.3865075091063814,2.6554539268225588,1.8314005709777887,0.7578193542670453,1.7100146432368881
2024-07-03,45.67576508585521,16.630055234412573,11.450641650952056,9.763645851121153,6.8320874839934405,2.4673541094435247,2.6906330764522806,2.0198939392794113,0.7614574136864118,1.7084661548039424
2024-07-04,45.63468827038718,16.751683838307308,11.468646425213974,9.673171278489257,6.841892434246569,2.4633973115465104,2.6949946541169387,1.998870177373073,0.7615311910291854,1.7111244192900044
2024-07-05,45.61149452097603,16.753914555318246,11.449002803501354,9.726172231110052,6.81827425106872,2.4603058752016302,2.692314861685211,2.026115933999665,0.7551512946305173,1.7072536725085727
2024-07-08,45.61863131602297,16.7316586181616,11.44239581023817,9.742490778412876,6.813698645045463,2.473352409362467,2.688581837055283,2.0479613529332945,0.7528931301547551,1.6883361026131205
2024-07-09,45.584086516733514,16.774258598505625,11.419284841455218,9.76136061754326,6.797515958888847,2.4876872532031533,2.689054406198784,2.049090663861521,0.7535698980317262,1.6840912455783497
2024-07-10,45.63767402901043,16.80693448574636,11.40499338005274,9.739540509061632,6.794739500387667,2.450377802696794,2.6830718821275004,2.046685108133529,0.7552625223083753,1.6807207804749702
2024-07-11,45.550917578827814,16.844085105230747,11.41189023140988,9.854768345777812,6.823238440001147,2.426472158690939,2.673016058904269,1.9775346435399859,0.7563402881705722,1.6817371494468332
2024-07-12,45.463814618194064,16.856759552429033,11.442231724851599,9.833640376572392,6.907095003142636,2.442671259532255,2.6511143763561127,1.9719693533403253,0.7600310832029273,1.6706726523786548
2024-07-15,45.371050578590335,16.83556738368929,11.432041643524276,9.900494477943674,6.989573743458916,2.417706946051713,2.6491702911617487,1.9759688141222063,0.7592413160839023,1.66918480537394
2024-07-16,45.32486056244443,16.694627729540326,11.422586471973043,9.893067276305109,7.127080615981179,2.4345503770163948,2.649484124483667,2.0268732027329746,0.7590653774654932,1.667804262057387
2024-07-17,45.29430791144682,16.721347200009625,11.423367412383431,9.879533265376377,7.1243871944343065,2.4826621812987137,2.6504124537940927,2.0100183934046547,0.7593621298529989,1.6546018579989856
2024-07-18,45.253585668839555,16.783299515585316,11.432299510136579,9.858499572476262,7.100520052654994,2.5092401595238774,2.6450612152266277,1.99996761822695,0.7616310719820165,1.6558956153478184
2024-07-19,45.152324314951755,16.818033628925043,11.422617641614888,9.877819902408307,7.083666526535322,2.518990176956541,2.702864415117432,2.006913071074553,0.7616766932745198,1.6550936291416443
2024-07-22,47.25021460363234,16.180538863229398,10.960241728781316,9.616478864298813,6.739175628130561,2.4166794082719774,2.5931488450948366,1.9233172251196127,0.7312428197513667,1.5889620136897862
2024-07-23,47.19257951914026,16.33026155149895,10.980489788236328,9.544620040606565,6.692478829828839,2.4853335399516023,2.5782568071382252,1.8697239904966263,0.7351147122629044,1.5911412208397016
2024-07-24,47.10213247573071,16.383046888113427,10.996358859611137,9.529437836398726,6.701741588147255,2.4927691132106844,2.5892415939245303,1.8729538473378937,0.7388665357852782,1.593451261740355
2024-07-25,46.98587006129529,16.45497466001548,11.005158567757704,9.603848198719547,6.67413196360001,2.468169004756969,2.599337463556399,1.8737268062003944,0.7400568715382332,1.594726402559976
2024-07-26,46.868222126928245,16.490520320562315,11.021370018281763,9.692077660386927,6.644415578394851,2.487736544803388,2.6382226374574165,1.8872654985259851,0.7418539668048958,1.5283156478542141
2024-07-29,46.8130829624047,16.50933181425502,11.046154824564686,9.880404359667612,6.614747362408235,2.5015497237223383,2.467352619987717,1.892521795984128,0.7432131917166396,1.5316413452889275
2024-07-30,46.73016236245097,16.187558582930976,11.067724913372471,10.132030386747179,6.497546214523413,2.5056731861377997,2.6667221730232753,1.9337293081097888,0.7457253501000174,1.5331275226041126
2024-07-31,19.15336679024682,6.575214883658928,4.542597260027212,4.211892230050567,2.6185019569148906,1.0334514688984744,1.1103879624698367,0.7833476536955689,0.30617014806098264,0.6292513536399069
2024-08-01,46.639091487891704,16.0347890364063,11.089555041174268,10.46685032447511,6.321631719190643,2.5724415031700048,2.714553262789666,1.8792479614705764,0.7458299251968222,1.5360097382349063
2024-08-02,46.55115969931778,16.141248664205733,11.100947418941706,10.430216656319516,6.287543090245294,2.5814108264466005,2.726924850032989,1.8956929495403136,0.7467790251614304,1.5380768197886405
2024-08-05,46.37032490845889,16.118657158151233,11.07543497187252,10.777736009473047,6.2771723017799275,2.560488538439028,2.6633118168984242,1.8828549659288065,0.7395786063820639,1.5344407226160581
2024-08-06,46.301751076436574,16.12904399864318,11.080438375071159,10.826473450866562,6.279953448782155,2.5779786423840108,2.6633529952149297,1.884066579648188,0.7414674917230554,1.5154739412301883
2024-08-07,46.21441143935256,16.12003250516979,11.067762585746152,10.973586514090536,6.272343311413484,2.566744171687861,2.653745692653035,1.8733715531883368,0.7438775025161689,1.5141247241820737
2024-08-08,46.17754433944508,16.16083534464599,11.078226487242526,10.927868504870563,6.2640447863699285,2.592484171139776,2.677499463825245,1.8722367258024797,0.7348028974782366,1.514457279180177
2024-08-09,46.092101455341876,16.237499286076154,11.089619803480286,11.008557980709034,6.27628698920503,2.572629663379001,2.602871230208757,1.8712425012567337,0.7332762082661114,1.5159148820770174
2024-08-12,50.788965537658136,14.7899084816814,10.104948488308402,10.108396017241583,5.707328964707805,2.328397724540718,2.4195807318383897,1.7038260944061756,0.6673344369264722,1.3813135226909221
2024-08-13,50.75264171390553,14.782203369306973,10.097469350383708,10.142930035214556,5.718287934077677,2.339969618721647,2.4238941250805066,1.6947544177403038,0.6670098983261662,1.380839537242932
2024-08-14,50.74648117078296,14.775150443525648,10.09816677773508,10.226174887176489,5.71741770103199,2.339531937614249,2.424544279787938,1.6467660268971038,0.6674222082967151,1.3583445671518304
2024-08-15,50.65718910328574,14.7684549944838,10.076712920023542,10.305114676721093,5.777931884358809,2.334412772418749,2.4238842261264497,1.6463110277407673,0.6674892039852482,1.342499190855804
2024-08-16,50.69687569357465,14.79427204225031,10.095214963327821,10.118016444928806,5.773392120427228,2.3583541485745334,2.4996653429553577,1.6511273371889998,0.6687278457859093,1.3443540609863842
2024-08-19,50.93511988027659,14.899384472698518,10.166578943800324,9.485061833866911,5.807352521163156,2.389255410245162,2.5578176433742468,1.7329586069137821,0.6724278794703459,1.3540428081909612
2024-08-20,50.4969408656508,14.7864578006974,10.08265655503979,10.289825857545756,5.722720414104727,2.3609494401339863,2.5362377823687483,1.7143022269315962,0.6670435103967731,1.3428655471304252
2024-08-21,50.44660107212241,14.782320279670028,10.083136120723358,10.350248134086497,5.708343399956339,2.3616439636584383,2.5421973364479076,1.7155050376481642,0.6670752372710633,1.3429294184157887
2024-08-22,50.412235710329824,14.772232005702019,10.088254629115328,10.356388072997026,5.7104921699793065,2.356168742967853,2.578089773380985,1.7142209735404252,0.6683067915112598,1.3436111304759737
2024-08-23,50.21790691457755,14.788622330783646,10.090434901443285,10.522405565566993,5.705934326983521,2.3617287743664046,2.578915526249753,1.7215891070988956,0.668547738282846,1.343914814647106
2024-08-26,50.032080267301225,14.815323722099075,10.109546227661163,10.677825848864028,5.725747965076004,2.340499803789941,2.5964011347735387,1.6864693212502502,0.6696455142163422,1.3464601949684325
2024-08-27,49.76765658904659,14.837237107861151,10.122678128304337,10.9576754269827,5.731446139273469,2.3370731834296694,2.5773666077912307,1.6492275957953082,0.6712876583924642,1.3483515631230836
2024-08-28,49.71768155957643,14.837120104008484,10.12148171544991,11.102783204095541,5.731984780763558,2.3006408203588435,2.5803703474652337,1.5890680200438854,0.6706772485880179,1.3481921996501012
2024-08-29,49.743936186271995,14.840786778334014,10.122695515668436,11.05134961737465,5.732641780390884,2.2962400768034237,2.612968945236513,1.581318446822809,0.6697087739586862,1.3483538791385945
2024-08-30,49.72914088341219,14.828640291196072,10.127262742856292,10.915065263418743,5.728593239331701,2.3248544635552117,2.715400841325347,1.6061936315740848,0.6713205935885659,1.3535280497417843
2024-09-02,50.66380980665159,14.631442672438952,9.933734043743101,10.659637060372402,5.581968822057389,2.292910849765784,2.6643567429536987,1.5762804606625995,0.6585475763595058,1.3373119649949758
2024-09-03,50.317499409555566,14.8369652766862,9.957926816674323,10.502585512217069,5.536809411125041,2.3299335294559094,2.6858648813724675,1.8311509850236576,0.6608809888002085,1.340383189089557
2024-09-04,50.28562014612924,14.89202000005082,9.959540041116496,10.56867972471305,5.520505834138226,2.3408187330392956,2.7079757934859696,1.750290047699606,0.6663387015429556,1.3082109780843398
2024-09-05,49.65727880329079,15.06745682900776,10.127723621904694,10.60992209651872,5.612897536403982,2.383726825163164,2.7889245519996066,1.742723777665595,0.6790217007577676,1.330324257287923
2024-09-09,49.420688614239914,15.065359073230084,10.18310963355323,9.123131312830902,5.63020814969575,2.392205662884765,3.162479343062797,3.006377913854453,0.6807196775712753,1.3357206190768305
2024-09-10,49.314228261360434,15.129191540002207,10.176079077234354,9.136631888945223,5.628449125147348,2.3950114308631187,3.1546655511046704,3.0492807100779373,0.6816639957297316,1.3347984195349774
2024-09-11,49.73392397572128,14.962405028806522,9.997535762527809,9.43641238280271,5.508618843272382,2.3673889870982125,3.085659313113149,2.9092365779833935,0.6739395126747803,1.3248796159997578
2024-09-12,49.95280948490884,15.016194813492662,9.980222975871495,10.973541371616635,5.506074629762951,2.4308997858947223,2.8576122563523176,1.3337191809849867,0.6774559984652015,1.2714695026501908
2024-09-13,49.927212088975104,15.019760516670203,9.938907736105184,11.236975565700355,5.48385347621562,2.403206499009705,2.708618051985656,1.3367653296067177,0.6784947494861132,1.2662059862453425
2024-09-16,49.83405507558744,15.118830101251094,9.94820099844465,11.218414726954695,5.4753395070795,2.419073374622593,2.7119414415268794,1.3360991619382845,0.6800963262529063,1.2579492863419564
2024-09-17,49.750083560815426,15.13827754332802,9.935926248451231,11.322765017597455,5.468799723644775,2.4146451357681,2.719939802133257,1.3252275718843596,0.6769033820778496,1.2474320142995212
2024-09-19,49.539950423279144,15.155996653734984,9.949994601904576,11.357398837755829,5.479771061967872,2.4174714390666,2.7191792782058184,1.4574910016770901,0.6829049037561363,1.2398417986519483
2024-09-20,49.4938823504337,15.164837267435985,9.955798513096441,11.156665631832261,5.484179202662334,2.418881569433759,2.7589947411893436,1.6610878253182921,0.6836939645758157,1.2219789340220666
2024-09-23,49.30627998077101,15.346643649424937,9.959291498943694,11.020485671201957,5.485984523419535,2.5845105513558266,2.7595878008046,1.6564319267807361,0.6747305092572263,1.2060538880404812
2024-09-24,49.453496526786374,15.367571745366687,9.95241191983248,10.949057048300157,5.510369907053309,2.687489546660774,2.758966677969223,1.472788503537537,0.6752199520208183,1.1726281724726446
2024-09-25,49.75367951083992,15.484320263143154,9.956603969246407,10.602838380030931,5.496351451922687,2.7210150882614843,2.7602846101447507,1.4218309324296818,0.6748692576360021,1.128206536344978
2024-09-26,49.702138608754524,15.494740556139941,9.984213992244314,10.584278593558897,5.5075208509091835,2.699164658970005,2.7698576157651167,1.4633836704730678,0.6753851883126679,1.1193162648722823
2024-09-27,49.77641495281301,15.547216698463501,9.977484240524761,10.515192307044394,5.524978391509085,2.5721966269750167,2.8169399020798607,1.4721128620350603,0.6766195954596517,1.1208444230956582
2024-09-30,22.510135099072347,7.286373883515907,4.539363444715165,4.663584890578844,2.511964390543264,1.1912406812409233,1.2903916145851477,0.6783205186165433,0.31656437904225976,0.5484450760498293
2024-10-02,50.206848794467795,16.094550824874343,10.011880557288794,9.197144643114802,5.637080091970826,2.6772385615653893,2.811131620659117,1.496069572808134,0.6581244305237907,1.2099309027270035
2024-10-03,50.19579405902128,15.936102587722162,10.036168558361878,9.336246635115716,5.699202266096005,2.6745888252913588,2.725501422457795,1.5173591442801684,0.6645231954968303,1.2145133061567996
2024-10-04,49.98787736442603,15.797760108753693,9.924727313468315,9.788433293114696,5.703552617574381,2.651370522931957,2.7604955015626373,1.5280674433625472,0.6536307196458757,1.2040851151598622
2024-10-07,49.8512272906468,15.748893957996616,9.897240327110298,9.950103462962645,5.80529742662809,2.643169216493922,2.7652732388942223,1.5028001077235984,0.6535490119878398,1.182445959555969
2024-10-08,49.77952846157967,15.731396840656439,9.884918290255088,10.003426994334905,5.810949983285629,2.640232639356868,2.7718769315100706,1.5396549905770278,0.6504647391145691,1.1875501293297315
2024-10-09,49.6890718305044,15.764341017047087,9.89562745607145,10.10579704072747,5.79604850032284,2.6457617281380066,2.7660123148858653,1.5083436843153601,0.6389593700442866,1.1900370579432331
