date,CHINA CONSTRUCTION BANK (ASIA),FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CHINA RENAISSANCE BROKING SERVICES (HONG,CLSA LTD,CITIBANK N.A.
2024-04-30,53.003869679319656,16.422435730319375,12.367236120119157,5.282931448133992,1.3247906448052469,1.6934459505497306,1.1547504445574515,1.9528459314304563,0.0,0.38038963158668865
2024-05-02,56.647758494992736,17.535297262715808,13.217453918395746,5.646120304613539,1.4292569341990466,1.8151856546244567,1.2181786866630668,2.0870994018152524,0.0,0.4036493419803427
2024-05-03,57.03139440489623,17.532769828125286,13.219005734051484,5.269798104065474,1.4301585292572554,1.8146649783751627,1.2360060703148485,2.087344440954168,0.0,0.3788579099600881
2024-05-06,57.03704459583244,17.522765009412883,13.220315361970696,5.277658827656445,1.4303002173370167,1.8148447601202888,1.2280560234578335,2.087551237487272,0.0,0.3814639667251259
2024-05-07,57.040812011801435,17.522821556497156,13.221188591422935,5.27158569713487,1.4303946916548471,1.814964634408639,1.2257519247844895,2.0876891246082465,0.0,0.3847917676873744
2024-05-08,57.04044110854368,17.52411800218579,13.221102621715513,5.276321816735934,1.4397427091159498,1.8107328655875252,1.2187455975880634,2.0876755495788912,0.0,0.38111972894864704
2024-05-09,57.0627415505997,17.523076615788387,13.2273728148034,5.240022989237493,1.4228684750196774,1.830713386203078,1.2151840080420115,2.08849174396169,0.0,0.38952841634456065
2024-05-10,57.07269851496096,17.524849179869033,13.229680879157325,5.236898555763951,1.4376196203109448,1.8354387643811552,1.213927402603065,2.088856168055211,0.0,0.36003091489835426
2024-05-13,57.07947606827952,17.524163395373517,13.230826359217263,5.231844093299556,1.4388456742434041,1.8297225965943305,1.2151047129073356,2.0890370297940875,0.0,0.36098007029098017
2024-05-14,57.03659009125357,17.511180284766922,13.220885537150199,5.227913210238888,1.4395992003188802,1.8312831932691553,1.2079541680928274,2.0874674569767238,0.0,0.4371268579328401
2024-05-16,57.37738638172038,17.617853522159407,13.300677872458747,5.259319402244804,1.4406804689318586,1.845052862914654,1.2186416360191703,1.5000054611497664,0.0,0.4403823924012215
2024-05-17,57.37304497096115,17.614121375405663,13.300040581448009,5.258921460350289,1.4339277802439572,1.8572778867921733,1.2189185219240748,1.4998919645222866,0.0,0.44385545835239437
2024-05-20,57.3811988939047,17.61533270410949,13.301561652631502,5.259668864298879,1.4324704154437742,1.8617870223658486,1.2190917560221999,1.500105130888279,0.0,0.42878356033531984
2024-05-21,57.37728048583598,17.610992274980752,13.301207005627505,5.259309695628408,1.4377248449856699,1.8653510922041292,1.2195621884596526,1.5000026927349792,0.0,0.4285697195429222
2024-05-22,57.367539736387876,17.606526283734265,13.298948904098431,5.258416840170964,1.409247833040185,1.9082141994852106,1.2204623213464671,1.4997480422831333,0.0,0.43089583945346766
2024-05-23,57.34852304757635,17.602534598072694,13.294540453361451,5.256673734624686,1.3788968977557303,1.9876406787047483,1.2242820648324892,1.499250892815911,0.0,0.4076576322559413
2024-05-24,57.363538517426406,17.60603634420487,13.297652308888667,5.258050080897952,1.3578540631593556,1.9962798083056215,1.2246026166000945,1.4996434392213358,0.0,0.39634282129569964
2024-05-27,57.35538961246668,17.60371976948046,13.295763281334697,5.26283783389125,1.3644872964627637,1.9993170405309586,1.2235062034562654,1.4994304040394846,0.0,0.39554855833744224
2024-05-28,57.35610106443492,17.59535299547621,13.295714370010044,5.26281847341044,1.3748136732665792,2.0053978298990494,1.2161221336942907,1.4994248880622723,0.0,0.39425457174620493
2024-05-29,57.372797627511964,17.60115662128441,13.257835453375336,5.264333565374402,1.3824066139027167,2.011695968249034,1.2152675459306674,1.4998565515539823,0.0,0.3946500528174919
2024-05-30,57.37044122383291,17.600377097769567,13.227353753873594,5.264100417525514,1.3858515386369652,2.0363344512461934,1.22167241950679,1.4997901256095976,0.0,0.3940789719988752
2024-05-31,53.357936669892695,16.407450441348022,12.216375778522602,4.895912027997208,1.3153511467531303,1.948484025194192,1.1408585927150072,1.394889901985401,0.0,0.3620534924340707
2024-06-03,57.35556437371409,17.647284786699892,13.039437433209383,5.262735372543265,1.4292154254676634,2.176569457811733,1.2219090839779405,1.4994012118687858,0.0,0.36788285470725307
2024-06-04,57.37020847863936,17.600332913150524,12.856308338725754,5.209759007133272,1.482021192349438,2.3104103260135678,1.2432568935368735,1.4998178106745514,0.0,0.42788503977665715
2024-06-05,57.36875810197467,17.590661313970024,12.763716867959616,5.2096272991772965,1.5249798912191468,2.387302136096576,1.2384276073324774,1.4997798937693916,0.0,0.4167468885008019
2024-06-06,57.38282571997744,17.5972172289218,12.675665102540343,5.222164039497554,1.5366131047083387,2.4301559323231214,1.2427920063352242,1.500147660674791,0.0,0.41241920502138807
2024-06-07,57.49712463831119,17.77430691217157,12.609180213401345,5.028940560108447,1.5933081162686369,2.449422250941593,1.248041668970629,1.5031357542865065,0.0,0.29653988554007393
2024-06-11,57.74134895300698,17.858804257315995,12.57004247194172,5.044462643639483,1.4167361812443449,2.5058474773661117,1.2394833178005273,1.509496184079229,0.0,0.11377851360560494
2024-06-12,57.756474047126275,17.865711617600308,12.554385881201796,5.045784018592611,1.3496702222466936,2.5705969532315898,1.2373928934733496,1.5098915900105223,0.0,0.11009277651685428
2024-06-13,57.82877618071974,17.894959068762542,12.56675384918377,4.952585416267525,1.3461515306919416,2.540333211919282,1.2466639200115979,1.5117817397340587,0.0,0.11199508270953477
2024-06-14,57.91172163269579,17.798242716440225,12.492385602615323,4.959689049837747,1.3991220893550076,2.589055774190554,1.229647442152323,1.5139501311124184,0.0,0.10618556160061199
2024-06-17,57.952196557733025,17.8134781371588,12.446313082755719,4.9631554127232,1.3993543196118035,2.594220602908947,1.2350572231529027,1.5150082419117405,0.0,0.08121642204386102
2024-06-18,57.94085597208751,17.80943313176374,12.389830146411136,4.962184179666072,1.4352362849381584,2.6201775003175656,1.2443204125626117,1.5147117720323986,0.0,0.08325060022080909
2024-06-19,57.9806932117482,17.821678008785106,12.342399297734097,4.965595929753111,1.4379015660667123,2.6098566168012414,1.2158957187085124,1.5157532122194128,0.0,0.11022643818359805
2024-06-20,57.95471265524126,17.808372691940612,12.319893334335283,4.96329107336167,1.4713474818900063,2.647046020884086,1.2104846383540202,1.5150496524597277,0.0,0.10980245153333766
2024-06-21,57.96108738360588,17.811450116992635,12.30353740233197,4.963837010541542,1.4812037969399985,2.6298125562788695,1.2328032169263192,1.5152163003396129,0.0,0.10105221604316944
2024-06-24,57.91553713009831,17.79848390523188,12.29406606175106,4.961878704341073,1.4627387097547713,2.6367299666160258,1.2327992397156615,1.5140498772886664,0.0,0.18371640520255697
2024-06-25,57.2477337667361,17.6297157962695,12.137023905060145,4.90466505405737,1.4254327801099385,2.631554044768264,1.238287321872531,1.4965919091776179,1.1076060163236379,0.18138940562489547
2024-06-26,57.34644911133382,17.660115662875224,12.131205992452879,4.913122431652796,1.3074395423852403,2.6360917748627917,1.2404225672638631,1.4991725630536052,1.1067490482945035,0.15923130582527512
2024-06-27,57.32649152501112,17.693798727561312,12.11001987040592,4.909568637684774,1.267524218406748,2.6427345211238737,1.241097241983469,1.4986508242833168,1.1063638799011473,0.20375055363831504
2024-06-28,57.352134409358214,17.703373681736046,12.105475110669135,4.9154542807492705,1.2513038404307975,2.665315920174578,1.2532744179958102,1.4993211902649328,1.1068587708366187,0.147488377784594
2024-07-02,57.322313987537385,17.730491724082107,12.080742776721227,4.933180334604848,1.2493625572830473,2.678127382605706,1.2553884821793173,1.4985416135185912,1.1062832561538198,0.1455678853139454
2024-07-03,57.28954056361811,17.741546143225655,12.056698153775717,4.9244630371657445,1.2622846067722056,2.6979721062411475,1.2715256357445286,1.4976848382744652,1.1056507504574062,0.15263416472501956
2024-07-04,57.29038809510683,17.76852889699591,12.031814730704465,4.924535888814543,1.2366886594726694,2.69414218469534,1.2603034975495735,1.4977069947632087,1.1056671072621096,0.19022394463535597
2024-07-05,57.21563120626419,17.713688727485806,11.97323398460013,4.894185116119156,1.469722607304616,2.728906438907193,1.263922426355004,1.4957526718994767,1.1042243480876153,0.14073247297680982
2024-07-08,57.23100886880578,17.75471468938967,11.94147549012117,4.895500510628401,1.4097371316850273,2.758909688242819,1.2931825397646337,1.4961546805699957,1.1045211269404758,0.11479527385203203
2024-07-09,57.26819121392504,17.768091793096843,11.912392442197097,4.898681062450142,1.3763906217215567,2.7579390241454966,1.2950264469350161,1.4971267154997363,1.1052387219391515,0.12092195808991871
2024-07-10,57.272970808959,17.770127380974778,11.865488973613449,4.8990899056697845,1.390506353975709,2.781012707951418,1.2961383543947915,1.4972516654809198,1.1053309650045382,0.12208288397561375
2024-07-11,57.2661135247022,17.802445123383922,11.807150591257042,4.898503338365726,1.3956816622060573,2.8083097033118056,1.295983167942846,1.4970723997622195,1.105198623892879,0.12354186517530574
2024-07-12,57.24184033456046,17.794162775556917,11.724814823334194,4.896427026640978,1.4477488840655675,2.800122730366164,1.2954338440247422,1.4964378408445849,1.104730167161822,0.19828157344456693
2024-07-15,57.23040392814516,17.782139755594848,11.722288225559415,4.8954487644269715,1.412299419265682,2.7850205831687305,1.304195188483277,1.4961388659824366,1.1045094519804601,0.2675558173930207
2024-07-16,57.24968993936176,17.791999225227517,11.725501918872839,4.851061740542213,1.407803381034739,2.7966396269162304,1.305555422509389,1.496643048182289,1.1048816594124833,0.27022403794054606
2024-07-17,57.22576879195981,17.78493317586243,11.720602548062963,4.849034778246445,1.4322486659494575,2.8221612320186455,1.2866095372413395,1.4960176924991124,1.1044199968765898,0.27820358128321243
2024-07-18,57.218533160001314,17.81930974552829,11.718200360270362,4.84842166580165,1.4230492827273034,2.8345036217386443,1.300986549528484,1.4958285358716905,1.1042803539011665,0.2368867246310909
2024-07-19,57.24558925685464,17.82073862113755,11.722820706738379,4.832300893231179,1.455945586177954,2.8513111675686886,1.3140373852982747,1.4965358465891698,1.1048025189158626,0.1559180174882984
2024-07-22,56.88443386526737,17.707577881657002,11.648862870723223,4.8018145004100345,1.398821520406355,2.8644278485234125,1.954566266038877,1.487094385740995,1.097832455518395,0.15456840571433283
2024-07-23,56.88016679756635,17.706249584467283,11.647989055460737,4.801454302264975,1.400180257519477,2.876105272207785,1.9538707732566187,1.4869828344432041,1.0977501038961013,0.14925101891746717
2024-07-24,56.93322840455214,17.722767153059984,11.658855075239394,4.805933418545589,1.4102766321617581,2.855897166415091,1.9119256367083555,1.4883699910427381,1.0987741582873067,0.11397236398764107
2024-07-25,56.931143255585106,17.724681778685913,11.657695586645342,4.816927865292819,1.4102249815361887,2.847735188659819,1.9118556134569407,1.4883154802897676,1.098733916272839,0.11268633357526173
2024-07-26,56.956953496539384,17.71193366432487,11.662618658212889,4.809845545869738,1.4090549277330244,2.824338937190522,1.9427926960447883,1.4890141688726517,1.0992497160834933,0.0941981891286288
2024-07-29,56.96450463798441,17.630016788886287,11.642198346445024,4.790034888300123,1.5535340590337556,2.79925620402379,1.948611383594381,1.4891205683711815,1.0993282644418603,0.08339485891918211
2024-07-30,56.98422219298457,17.6098197332312,11.608237260205932,4.79136926784104,1.5242767016105894,2.849519557128946,1.9546523887531795,1.4895353987569158,1.0996345087968662,0.08873299069076367
2024-07-31,53.35656365199419,16.486767797444163,10.836321163303145,4.486924321484589,1.4318860408874432,2.6995248156680565,1.833370891093765,1.394889901985401,1.029763423867273,0.07743117275808918
2024-08-01,56.941513903934634,17.593024584076026,11.527766166793024,4.788394269618002,1.5764462670542725,2.932369552171361,1.9558197920698694,1.4886105347114338,1.0989517372284925,0.09710319234288674
2024-08-02,56.95745417156045,17.60069774243251,11.503694987268954,4.789734737774231,1.592094000498254,2.906808217710621,1.9712073079467036,1.4890272579189332,1.0992593789401064,0.0900221979492316
2024-08-05,56.90628458063281,17.5858008067579,11.478716642503374,4.78543172299331,1.603476862078737,2.898888477710155,1.9789547652239792,1.487689541604606,1.0982718233416007,0.17648477715353572
2024-08-06,56.917630228307644,17.586377653788517,11.453909096833286,4.781076442688874,1.5902485009893979,2.8542452372121474,1.988869571358751,1.487986148587701,1.0984907904600951,0.2411663297735775
2024-08-07,56.934389585963594,17.590357365673466,11.457097427555711,4.782407311720539,1.590508032658915,2.8033963113347924,1.9980304364525088,1.488400347086395,1.0987965683308567,0.25661661322321605
2024-08-08,56.92796348586558,17.58865484276518,11.455988526216904,4.781944435507413,1.5471389431008076,2.7941523414339238,1.9972877074044677,1.4882562888597803,1.098690218795697,0.3199232100502439
2024-08-09,56.92160533274549,17.572225934220803,11.454709033244882,4.78141035114762,1.5599658622343833,2.7956712148423475,1.9976139186950699,1.4880900689427645,1.098567508615763,0.33014077531086994
2024-08-12,56.83002854725729,17.54450373376166,11.436280434370426,4.773717908401171,1.554348553034941,2.7995822756356725,2.1611137279746133,1.485695995475685,1.0968001079865515,0.3179287161019897
2024-08-13,56.82763928575593,17.540658653930645,11.435799627563545,4.773517210623807,1.5603153517237602,2.8027548369236666,2.1597433235913917,1.485633533493253,1.0967539960570012,0.31718418033700757
2024-08-14,56.80656016435911,17.53451773253667,11.431557737320546,4.771746566091724,1.5688728091790307,2.8077451183141147,2.1523641252268355,1.4850824662661557,1.0963471762257377,0.34520610448008054
2024-08-15,56.77969378346444,17.526042231227702,11.425968600673368,4.769489792219014,1.5553461508150637,2.829064334913731,2.0848019796510098,1.4843801038790783,1.0958286642661323,0.4493843588904626
2024-08-16,56.76173838772966,17.518491601440594,11.422355376046607,4.767981540395767,1.5659917066525253,2.8674244786029974,2.1168245880234045,1.483910699583105,1.0954821312714411,0.3997994902539063
2024-08-19,56.763396608708184,17.51608201055327,11.422689065426935,4.768120830826964,1.5585514418289754,2.896356785582596,2.115608328500138,1.4839540501203194,1.095514134369008,0.37972674408360746
2024-08-20,56.756764306039564,17.514948232507756,11.421354424871618,4.742004708152165,1.5700534575817653,2.9102583915477815,2.1212031976877133,1.483780663166847,1.0953861331965804,0.38424648524820676
2024-08-21,56.72093524142259,17.506263341020826,11.414144421787306,4.709819347104045,1.5825635577429986,2.9773869839529623,2.1277094490666406,1.4828439911435554,1.0946946445074928,0.38363902225158436
2024-08-22,53.17972920383139,16.480705854410445,10.897463902771156,4.413369757192549,1.4896216250479681,2.8308069554163984,1.9976586616886565,1.390266954606813,1.0449126429230815,0.3887412297316629
2024-08-23,56.49171914665728,17.506383858378673,11.576149021868867,4.688230807984447,1.5931150355115664,3.0201905423848,2.1164381395663967,1.4768516409231398,1.109988945798342,0.42093286092648385
2024-08-26,56.49689801046418,17.50435418226923,11.57721026234974,4.688660600336611,1.5843563890343508,3.029917297864303,2.118186850523925,1.4769870309170516,1.1100907037491405,0.4133386724914662
2024-08-27,56.4838232224873,17.500303239161468,11.574531007826492,4.687575527608661,1.5769039595295555,3.0321230821797958,2.114971353222025,1.4766452193671458,1.1098338011385949,0.4432895874789517
2024-08-28,56.49698415151981,17.503653956254205,11.57722791417043,4.68866774915695,1.559470689735929,3.0465931673968414,2.1121930315742317,1.4769892828853275,1.1100923963090588,0.4281276609972108
2024-08-29,56.49303774397547,17.502431297150114,11.54007601567615,4.688340237979919,1.5546371408322757,3.0567381726956,2.1294720606139617,1.4768861127473731,1.1100148545238906,0.4483663638052505
2024-08-30,56.50053269312624,17.505662051027613,11.4870849936675,4.6889622415592696,1.5670199856489975,3.072409884424127,2.1352067830981114,1.4770820516941634,1.1101621205450414,0.45587719520893255
2024-09-02,56.49335649550058,17.50725469534526,11.43854274811609,4.688366691073269,1.6089793181381842,3.0667498589244024,2.1488262229922155,1.476894445804324,1.1100211175775678,0.46100840652810815
2024-09-03,56.50224305222964,17.508736413916697,11.403811183954005,4.689104183747654,1.5623420346236896,3.092858404976897,2.172539275446136,1.4771267652678794,1.110195726881099,0.48104295895630855
2024-09-04,56.61506892092124,17.53896371434889,11.407461355521987,4.528332995060581,1.5467045963381651,3.0975774758904815,2.1947241265943362,1.4800763492393496,1.1124126087345727,0.4786778573504037
2024-09-05,56.64119725563691,17.582221270869034,10.866876901890556,4.530422859163092,1.5217292540104166,3.096638530101413,2.766563255106429,1.4807594170337508,1.1129259965929106,0.4006652595954805
2024-09-09,56.66174578455953,17.623411237313263,10.870819232652194,4.5320664247948885,1.529389403276555,3.100131304830496,2.755641732499685,1.481296613088612,1.1133297485109095,0.3321685184738685
2024-09-10,56.634474106629106,17.647719750617743,10.86558703451132,4.5298851108557425,1.5672735489964058,3.123050104283331,2.7548369792292546,1.480583655102722,1.1127938954426475,0.28379581433172196
2024-09-11,56.64252263393181,17.64858795911258,10.867677772529394,4.530528869000722,1.5667674922970116,3.1140196940803166,2.758872416640621,1.4807940661316936,1.112952038555849,0.2772770577200004
2024-09-12,56.600736679759,17.63757104457852,10.859660539817098,4.5271866366477935,1.5592394801065457,3.122100000789605,2.777046093974937,1.479701664343965,1.1121309988013135,0.3246268611812203
2024-09-13,56.599997624115716,17.637340744635814,10.859518741425823,4.527127523586227,1.5548496782110521,3.1244260157144264,2.7886616794033636,1.479682343361067,1.112116477317337,0.31627917222917157
2024-09-16,56.61081952405217,17.638345764269854,10.861595077646863,4.527993108800296,1.550048307502943,3.1166470391117556,2.796114477059615,1.479965258112476,1.1123291136025033,0.3061423298415269
2024-09-17,56.614958912478684,17.6387249406497,10.86238927849638,4.528324196080564,1.5554427856455297,3.118144587165512,2.7781081069184985,1.4800734733107823,1.1124104472114853,0.31142327204286235
2024-09-19,53.202481036016,16.575547296698247,10.20765661048019,4.255378557093805,1.4616881632616403,2.930197803776275,2.612881800790863,1.390861751175291,1.0453596868899329,0.29316556739932353
2024-09-20,53.22525234432185,16.58264183233796,10.212025611534857,4.2571999108200735,1.462313783555365,2.931451964038871,2.6102336390266876,1.3914570569040852,1.0458071135372833,0.29346225068429216
2024-09-23,53.24348343058497,16.63146191238088,10.198397155842088,4.258658116754193,1.4789134347394122,2.9280032144378256,2.5830661896717806,1.3919336685220396,1.0461653307154406,0.30706689659271397
2024-09-24,56.59724220487378,17.721844667783767,10.8134772660498,4.526907132511796,1.554591933285009,3.1559457288956065,2.7099070949582664,1.479610308990537,1.112062336906215,0.3284113257452291
2024-09-25,53.270853489415124,16.71540607039017,10.160801803758728,4.26084729964913,1.4914969333694459,2.9783435572629298,2.5261345027897812,1.3926491984599856,1.046703116840668,0.30071338718596985
2024-09-26,53.284549073822085,16.72056046880452,9.452122361481372,4.261942735333282,1.5302730005483562,2.985965093490949,3.2217930910737507,1.3930072393659865,1.0469722172951703,0.30282362175729133
2024-09-27,56.60592297783238,17.808137142691752,10.022181083297758,4.527601460565444,1.5670296770946854,3.18538036770336,3.382558985967959,1.4798372486904088,1.1122329028257973,0.3091181533304575
2024-09-30,53.28677721655091,16.744213060848892,9.416814869009341,4.261942735333282,1.5114194851506695,2.9893930053814377,3.1252973713565,1.3930072393659865,1.0469722172951703,0.34762008852897824
2024-10-02,56.6270956852274,17.64724877896706,10.013381576333332,4.528974456111291,1.687167162295884,3.1623045972968846,3.2320489486274173,1.480286009467771,1.1125701875525613,0.5089225981203904
2024-10-03,53.29244350612602,16.41578322575387,9.403204952418442,4.26206692024721,1.7593039770380254,3.0727807967058616,2.9046244783817303,1.39304782895033,1.0470027240764117,0.5797964284806842
2024-10-04,56.6937306635856,17.421226811886797,10.001705281278749,4.5343330185980655,1.871690487762616,3.269073828763184,2.9865097584450844,1.4820374446231026,1.1138865510977076,0.625806153959093
2024-10-07,56.70511813011046,17.427601540497722,10.021331028319565,4.535375070166344,1.8721206277633846,3.269825106513651,2.963525476765127,1.4823780370403519,1.1141425374186715,0.6085824454047197
2024-10-08,53.371174750694806,16.374968755180433,9.45996265714474,4.268651765075322,1.7620220816363465,3.0775282080242974,2.7888985866869964,1.3952000719731226,1.0486203313551483,0.5786286175753701
2024-10-09,53.46381194466099,16.294806345610176,9.492909555562884,4.2759921641545215,1.7650520653355075,3.0828203439181685,2.7998301194379156,1.3975992663528096,1.0504235451421535,0.5995048552799559
2024-10-10,53.534081324093165,16.259408010827883,9.512407828813894,4.281749969807828,1.8964007033098818,3.0788636533104747,2.779833560721103,1.3994811933180464,1.051837985205278,0.526958258322415
2024-10-14,53.5608886570245,16.40408596575594,9.51629091206893,4.2839629641845,1.8715386736510087,3.0122316099214146,2.7349266711488247,1.4002045059899466,1.0523816207661685,0.5339495779394461
2024-10-15,56.815857600433574,17.489619044802595,10.092945796288856,4.544305291445466,1.9362974119865322,3.106106628554184,2.8600129758262103,1.4852968615444504,1.116336300721971,0.5532220883961686
2024-10-16,56.793419445762986,17.525602502372774,10.10247803905207,4.542510619512202,2.0153633218172597,3.0899002847941386,2.8227130879808975,1.4847102767049598,1.1158954286197464,0.5074069933829689
