date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,6.354858269790485,1.4612774190456639,1.74481975747599,0.812009190207182,0.6860125037494744,0.41683479969726905,0.17829215253226463,0.04874979049075799,0.11295055957748101,0.057965848016790285,11.873770290583359
2024-03-04,6.38134478682869,1.4633669193774381,1.7756759052509896,0.8073771168330652,0.6857159201468873,0.41807432278933365,0.2059297340127643,0.04584508243663168,0.08047349512469687,0.14696431907037286,12.01076760187087
2024-03-05,6.419034536054065,1.491861252233849,1.7341147338651934,0.811594753883226,0.6863465589689678,0.4184588171414694,0.23282853457757724,0.06284878771314292,0.1132411290166733,0.04615772661816365,12.016486830072328
2024-03-06,6.420235895010842,1.502374397657613,1.708080773414623,0.8122220298631642,0.6917913144748313,0.41828317986708663,0.27002825838143957,0.04584960865681801,0.08350824756760314,0.06304600328123548,12.015419708175257
2024-03-07,6.385104757496117,1.505482056921881,1.748243020178707,0.8130412413707788,0.6930399104846535,0.421771384533316,0.2895477121732748,0.023474108914005195,0.05923570018680871,0.06559913465943089,12.004539026918973
2024-03-08,6.402510474862849,1.51229517429384,1.8005467013234275,0.8089800224856937,0.6874460437609553,0.42229031656087956,0.286687733177465,0.024019218840096782,0.05856747931384029,0.040699434777414445,12.044042599396462
2024-03-11,6.394696649232065,1.5140373259972637,1.834374902265768,0.8105039026473306,0.7057224684364256,0.42423451725625605,0.3000930694630853,0.021666806198750388,0.04719431941942793,0.04898171179654663,12.101505672712918
2024-03-12,6.362587589294938,1.5161791024107247,1.8495116597820913,0.8114020517945927,0.7024395703922424,0.4248169583569137,0.30134962694568024,0.1506013411521281,0.02608040151295213,0.04397406763385158,12.188942369276115
2024-03-13,6.373650256844572,1.504784885069549,1.8741384377783876,0.8120063600684463,0.707831447785497,0.4265218948746214,0.30160907988297814,0.051544037083917624,0.011039029145486691,0.05281669190398816,12.115942120437444
2024-03-14,6.3241623384836645,1.5104984327321622,1.894733248983673,0.8051930808867019,0.6736892083237318,0.42649661369027353,0.2885242973000638,0.17374064162922834,0.010979112738582299,0.07041239621008856,12.178429370978169
2024-03-15,6.315276090589417,1.5126490839881597,1.9705828488576174,0.80623863742817,0.6712620199577372,0.4275373240508086,0.29534403787921315,0.15053985870422715,0.027399494417397356,0.05912754539403914,12.235956941266785
2024-03-18,6.30850299679056,1.542664159766318,1.979574955054863,0.8070621831966716,0.6748357017956382,0.4275373240508086,0.29452074550940954,0.025386241761783435,0.022378906013913583,0.05538383302977985,12.137847046969746
2024-03-19,6.311925176840745,1.5678600735445427,2.0970628284103445,0.8018246624200824,0.6725667971259052,0.4280826492622774,0.3354581680544418,0.02711602156374384,0.01112012382075702,0.028875075557750148,12.28189157660059
2024-03-20,6.3012393466933405,1.5964984710237908,2.077849106680411,0.8040865838667344,0.6705465982258983,0.4248973475133229,0.3359080775992504,0.02696774498288556,0.04301927932267484,0.021596425286888092,12.302608981195197
2024-03-21,6.133914630558528,1.6332301063994055,2.147953875226484,0.8069540621378533,0.6838816409822959,0.4251384186954082,0.3817149010642473,0.04079761806040537,0.08255495318464891,0.0187172740953736,12.354857480404648
2024-03-22,6.295367009146176,1.7004029074356724,2.018863187771031,0.8224240064431728,0.6759825602101832,0.4258656145595208,0.35747177381014766,0.12578878036858607,0.04665465999611666,0.027120487734883913,12.49594098747549
2024-03-25,6.276557945996082,1.756962396737068,2.1440926520617776,0.8212071620628122,0.53469874384716,0.42595991250828713,0.35458027574261103,0.19431990758995527,0.05952809402089186,0.025796057478514895,12.59370314804516
2024-03-26,6.285610887038691,1.7844894263119522,2.0835517988018184,0.8182790280295532,0.5611691352179102,0.4267772282346577,0.3609939525101891,0.062833753850953,0.0554241466031002,0.06511953173536994,12.504248888334194
2024-03-27,6.401579200824916,1.7881204664971513,2.1267129324158147,0.8188376495965068,0.5660677385223061,0.4436501387456004,0.3453779405248923,0.024739063930333066,0.06462870651313288,0.05143381118279225,12.631147648753446
2024-03-28,6.4320274456926345,1.7853941927431616,2.146129700242249,0.8189430711884083,0.5753010305393478,0.4449455220740489,0.3507071251603177,0.026194646730534506,0.05612079047081683,0.035397278829110035,12.671160803670627
2024-04-02,6.4637519012448434,1.786753086555846,2.169734066766847,0.8191081704366783,0.5777531353744241,0.4449455220740489,0.33781592185654463,0.024988152223945292,0.056108090528642206,0.030981508934993518,12.711939555996812
2024-04-03,6.558742389660802,1.7881936066581858,2.212275642586984,0.8189245532037441,0.6033786504705796,0.4448699350412776,0.34236695306219184,0.024765057098047907,0.03532176748041743,0.01795400569640021,12.846792560958631
2024-04-05,6.613843709280289,1.7901031429743783,2.2755463811408165,0.8355590123141892,0.5200387010416015,0.44490498859513167,0.3475560469553916,0.02755608599949256,0.033656218388989655,0.11292616528174242,13.001690451972022
2024-04-08,6.724738891745699,1.845406721240908,2.313617909806974,0.8367932712043216,0.5235481779750336,0.444998752456133,0.3388691779957841,0.02833572766876267,0.0571651746808782,0.07025788964654724,13.183731694421041
2024-04-09,6.724272370120309,1.8456970844906395,2.3499589469560234,0.8369249354118828,0.5241853774251124,0.44678510902837487,0.34085979846805853,0.029369989393636522,0.059093925986863916,0.09011490616135062,13.247262443442251
2024-04-10,6.665843557463025,1.8680782030749414,2.3803117303712145,0.8326713695127747,0.5216291182029524,0.44711060008455294,0.3444449820619617,0.02871345478168998,0.061920364583818915,0.09335903663864398,13.244082416775575
2024-04-11,6.651848717360316,1.8920471959820877,2.454311704441469,0.8333325831102132,0.5179288651865176,0.44711060008455294,0.3431278954384486,0.02772163438553219,0.033668742068647534,0.09538082436927331,13.296478762427059
2024-04-12,6.680047148336973,1.9183474390971944,2.511346844881537,0.8343318799689359,0.5121081100777956,0.4470092614781764,0.3660576746914841,0.027729317797473535,0.03405377578689565,0.08465732587731269,13.415688777993779
2024-04-15,6.689381900713526,1.9193873148398415,2.5211694700105864,0.8280260857527669,0.4756267427755895,0.44707963768851505,0.3851127850708281,0.03328031835933918,0.03920427710890336,0.036378037629877506,13.374646569949771
2024-04-16,6.685149649412062,1.9800713950975675,2.0139319476411384,0.8116190790875333,0.48218581115687814,0.4476862746327497,0.39090627517844356,0.033117743208945186,0.033690055025859915,0.019308716643859275,12.897666947085037
2024-04-17,6.702396243951569,1.9870729944694427,2.0005768024964756,0.807716417516823,0.4694872197097028,0.44777148175839576,0.3835122711124646,0.03360668374588595,0.033695509518195624,0.04037042271187343,12.906206046990828
2024-04-18,6.745845790426773,1.9918960557452834,1.9847968658683954,0.7811323146006465,0.4712558451875823,0.44777148175839576,0.38470849211491587,0.033121068921912133,0.03416636246596898,0.06572012735956312,12.940414404449438
2024-04-19,6.748775627003506,2.005886537530162,1.9886326019413763,0.789826875331349,0.4743645289004828,0.4500901657939333,0.38487230511822246,0.033290686681361564,0.050086962946120625,0.05082013881121955,12.976646430057734
2024-04-22,6.735307698818958,2.0346066555566233,1.9635167275448024,0.802968266879848,0.4666905400239332,0.45016474026307457,0.3844115589327625,0.033566903377147184,0.040577236214747466,0.049485289358069895,12.961295616969966
2024-04-23,6.715609189574119,2.0900643598788458,1.9304977263783398,0.8060310257163013,0.4781927004085052,0.4503670686659027,0.39134044230135884,0.034135436330613174,0.04058394043951867,0.04733108355374551,12.984152973247252
2024-04-24,6.702768524431736,2.1195922748970375,1.9250219929262162,0.806451402368241,0.47824431129199607,0.45056775373066094,0.38953523034715,0.03433290594527777,0.04220294310672866,0.04160556866415081,12.990322907709196
2024-04-25,6.6599131788168116,2.1471319021555537,1.9525053123966578,0.8096676008452904,0.4693748108922134,0.4505549565060985,0.38301376471009607,0.03350108634871478,0.040590492811852716,0.04347908234010192,12.98973218782339
2024-04-26,6.597998534366452,2.149317057302963,2.0036910152897884,0.8114501717787579,0.46021851963453775,0.45075040617377227,0.35625207443815904,0.03344959724008423,0.05401927279414776,0.05200588093737104,12.969152529956032
2024-04-29,6.58237631357337,2.1531446524528626,2.0130216425568754,0.8118726153906198,0.4660559222711742,0.45076320749534377,0.37275451410250293,0.038368121014313326,0.05161262433869237,0.04708095650235615,12.987050569698111
2024-04-30,6.575652333664561,2.150807626739633,2.0078783329294945,0.811429768447957,0.4691310523883373,0.45045307033374177,0.36869416134978295,0.06295313061441833,0.04906430905976018,0.055623666210797486,13.001687451738484
2024-05-02,6.648567912028125,2.1403255002357544,2.0187467140370936,0.8199896325847226,0.46000681851193226,0.4505074150670392,0.3531718340300199,0.03517366760446291,0.04277780172127295,0.05452703690977582,13.023794332730198
2024-05-03,6.598100591193208,2.1529563555063413,1.9657350947710939,0.8253408518585555,0.4518458670898622,0.4517100654533141,0.37012582303478636,0.03866426330225713,0.041711857009998486,0.05814897962237511,12.954339748841793
2024-05-06,6.455635993455301,2.1533046414936576,1.9715826521427153,0.8254743681059831,0.39957152009127755,0.457959269037847,0.3573780452341041,0.047921130666421466,0.05004459178657489,0.08477212495735811,12.80364433697124
2024-05-07,6.45405752011092,2.1536311864087496,2.0496647481697488,0.8255995498625488,0.387288489967607,0.4582337656200873,0.36286652172397804,0.03781697556267111,0.05315352974154648,0.07710952673881546,12.859421813906675
2024-05-08,6.406455989042542,2.198845056426019,2.108794840348926,0.8294773459064909,0.39820834328853977,0.4582830933044426,0.3570379964609821,0.04011751020499132,0.0704659680572291,0.0985418676774117,12.966228010717574
2024-05-09,6.398809016446692,2.2134186532102644,2.122405836325347,0.8337712376591052,0.38623671673050497,0.45835999882837,0.3542488894598811,0.04305273770155445,0.06553119693855311,0.1013617368880837,12.977196020188355
2024-05-10,6.39576266551466,2.2275974714821465,2.1121514566045008,0.8412259592650564,0.3887066813186759,0.45852373033437344,0.3657002559314809,0.039040864802801216,0.07810532173114997,0.08459341269286717,12.991407819677711
2024-05-13,6.397105365181691,2.2060440133053025,2.189139998914352,0.8463162167880827,0.3868126439350451,0.4586904138300897,0.36510814486746745,0.04096413590721919,0.05787250971267294,0.08877332189313555,13.036826764335057
2024-05-14,6.445575264043627,2.189406670218537,2.1426270229684183,0.8776426474624341,0.3873230021273872,0.4587880242297143,0.3660460005362692,0.0401180949646309,0.07398789039636104,0.10216680295029323,13.083681419897673
2024-05-16,6.44588308732302,2.1909714385554566,2.15527112068893,0.8977794203227967,0.3808587132601116,0.4502715801664782,0.37179434375955406,0.04100308689288887,0.06901141404615684,0.09299623441834473,13.095840439433736
2024-05-17,6.460460466959976,2.194190929896206,2.1558906068532804,0.9037995446445575,0.3810134932692258,0.4431706442397052,0.367547286829902,0.0429601524785913,0.07004501007193761,0.09361773648573433,13.112695871729116
2024-05-20,6.442737930028048,2.189974309912948,2.1553034293441957,0.9062879985204518,0.39311076147899815,0.44253333502468756,0.3652344740927637,0.044352874254090555,0.08379878474140999,0.1056705419505206,13.129004439348114
2024-05-21,6.459893984459709,2.1920127140954317,2.1478217943811058,0.9081889153191963,0.3932372130169943,0.44208941525939704,0.3621334145625844,0.05036711264600353,0.051675619395224616,0.11485002745130095,13.122270210586947
2024-05-22,6.4756960610170236,2.1945418423070877,2.044853446213248,0.9137373713590873,0.39406968603799564,0.4421464912267976,0.3628695615702608,0.04771759576330071,0.051683791614421576,0.13453689630911544,13.061852743418337
2024-05-23,6.490071113837691,2.1999595112692583,2.032824937309418,0.9177043374948948,0.3940049821243242,0.4425187954919705,0.3632226087182695,0.05131020354143777,0.05886027727758129,0.12528064199223146,13.075757409057076
2024-05-24,6.446953399449269,2.2101885197698823,2.0213251686422837,0.918862154975833,0.4086600586483965,0.4416990284438294,0.3503953368784572,0.050924098320824174,0.0678817603915354,0.16686305574070567,13.083752581261015
2024-05-27,6.414320433074454,2.223486061445761,1.882177739952758,0.9226835342513494,0.4736908352033499,0.44221654901770285,0.48054360128725976,0.0499978883021599,0.056379902727795556,0.1381431153789921,13.083639660641582
2024-05-28,6.428712999678798,2.236518265474444,1.893521468267782,0.9300801322296515,0.47505765875814965,0.44513371040731137,0.45125992975517054,0.05000439113434746,0.04605233164990959,0.13094613854641,13.087287025901972
2024-05-29,6.437453526560463,2.242036433226766,1.993958497232971,0.9308256982655111,0.4752216828049659,0.4453131259218257,0.3490987363648865,0.05415025638143832,0.046115820450518916,0.12312000077005465,13.097293777979402
2024-05-30,6.359717516496947,2.2444415678862426,1.98325680554974,0.9308256982655111,0.4082133450236769,0.4433838735211759,0.3670021986429165,0.052864088114338466,0.04598540298823499,0.1423819139717956,12.978072410460578
