date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,SHANGHAI COMMERCIAL BANK LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,FULBRIGHT SECURITIES LTD,TOTAL_CCASS_PCT
2024-05-10,84.9644645,3.26825,1.844,1.447,1.415243125,0.49,0.0,0.3845,0.39449999999999996,0.2525,94.460457625
2024-05-13,84.95943575,3.2597500000000004,1.851,1.447,1.415243125,0.49,0.0,0.3845,0.39449999999999996,0.2535,94.454928875
2024-05-14,84.95943575,3.24475,1.8599999999999999,1.447,1.415243125,0.49,0.0,0.3845,0.39449999999999996,0.2535,94.44892887500001
2024-05-16,84.95943575,3.26925,1.856,1.447,1.415243125,0.49,0.0,0.3875,0.39449999999999996,0.258,94.476928875
2024-05-17,84.95943575,3.2552499999999998,1.8644999999999998,1.447,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.258,94.472428875
2024-05-20,84.956218875,3.2542500000000003,1.8665,1.447,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.258,94.470212
2024-05-21,84.95541125,3.2542500000000003,1.8675000000000002,1.447,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.258,94.470404375
2024-05-22,84.940658625,3.2452500000000004,1.87,1.447,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.2645,94.45565175
2024-05-23,84.940658625,3.24225,1.872,1.447,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.26549999999999996,94.45565175
2024-05-24,84.940658625,3.2412499999999995,1.8695,1.447,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.26549999999999996,94.45215175
2024-05-27,84.940658625,3.2412499999999995,1.8704999999999998,1.4445,1.415243125,0.49,0.0,0.3885,0.39449999999999996,0.26549999999999996,94.45065175
2024-05-28,84.940658625,3.2337499999999997,1.8695,1.4445,1.415243125,0.49,0.44200000000000006,0.3885,0.39449999999999996,0.26549999999999996,94.88415175
2024-05-29,84.940658625,3.23625,1.8635,1.4445,1.415243125,0.49,0.44200000000000006,0.3885,0.39449999999999996,0.26549999999999996,94.88065175
2024-05-30,84.940658625,3.23625,1.863,1.4445,1.415243125,0.49,0.44200000000000006,0.3885,0.39449999999999996,0.26549999999999996,94.88015175
2024-05-31,84.940658625,3.22875,1.863,1.4445,1.415243125,0.49,0.44200000000000006,0.3885,0.39449999999999996,0.26549999999999996,94.87265175
2024-06-04,84.940658625,3.2237500000000003,1.864,1.4445,1.415243125,0.49,0.44200000000000006,0.3885,0.39449999999999996,0.26549999999999996,94.86865175
2024-06-05,84.940658625,3.2237500000000003,1.864,1.4445,1.415243125,0.49,0.44149999999999995,0.3885,0.39449999999999996,0.26549999999999996,94.86815175
2024-06-06,84.924051125,3.2237500000000003,1.8655000000000002,1.4489999999999998,1.415243125,0.49,0.44149999999999995,0.3885,0.39449999999999996,0.27,94.86204425
2024-06-07,84.924051125,3.22175,1.8655000000000002,1.4489999999999998,1.415243125,0.49,0.441,0.3885,0.39449999999999996,0.27,94.85954425
2024-06-11,84.924051125,3.22175,1.8655000000000002,1.4485,1.415243125,0.49,0.441,0.3885,0.39449999999999996,0.27,94.85904425
2024-06-12,84.91743687499999,3.22175,1.8685,1.448,1.415243125,0.49,0.441,0.3885,0.39449999999999996,0.27,94.85493000000001
2024-06-14,84.916273,3.22175,1.8689999999999998,1.448,1.415243125,0.49,0.441,0.3885,0.39449999999999996,0.27,94.854266125
2024-06-17,84.913273,3.22175,1.8695,1.448,1.415243125,0.49,0.441,0.3885,0.39449999999999996,0.27,94.851766125
2024-06-20,84.913273,3.22175,1.8845,1.448,1.415243125,0.49,0.441,0.3885,0.39449999999999996,0.27,94.866766125
2024-06-21,84.913273,3.2245000000000004,1.886,1.448,1.415243125,0.49,0.4405,0.3885,0.39449999999999996,0.27,94.87051612500001
2024-06-24,84.907420375,3.2245000000000004,1.8925,1.448,1.415243125,0.49,0.4405,0.3885,0.39449999999999996,0.27299999999999996,94.8741635
2024-06-25,84.907420375,3.2245000000000004,1.8964999999999999,1.448,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.8726635
2024-06-26,84.897045875,3.2245000000000004,1.8984999999999999,1.448,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.864289
2024-07-02,84.894623,3.2245000000000004,1.899,1.448,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.862366125
2024-07-03,84.894623,3.2245000000000004,1.9044999999999999,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.872866125
2024-07-04,84.894623,3.2245000000000004,1.9055,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.87386612499999
2024-07-05,84.89216075,3.2245000000000004,1.915,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.880903875
2024-07-08,84.89216075,3.2145,1.9269999999999998,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.882903875
2024-07-09,84.89216075,3.205,1.9345,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.880903875
2024-07-10,84.89216075,3.205,1.9375,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.883903875
2024-07-11,84.889718375,3.205,1.94,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.8839615
2024-07-12,84.870718375,3.205,1.959,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.8839615
2024-07-15,84.8623295,3.211,1.9675000000000002,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.890072625
2024-07-17,84.8623295,3.211,1.968,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39899999999999997,0.27299999999999996,94.890572625
2024-07-18,84.8623295,3.198,1.9725,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.877572625
2024-07-19,84.8623295,3.198,1.974,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.879072625
2024-07-22,84.8623295,3.198,1.9745,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.879572625
2024-07-23,84.8623295,3.1875,1.9895,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.884072625
2024-07-24,84.8623295,3.1875,1.9905,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.885072625
2024-07-25,84.8623295,3.18,1.9985,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.88557262500001
2024-07-26,84.8623295,3.179,1.9985,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.88457262499999
2024-07-29,84.8623295,3.164,2.0145,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.88557262500001
2024-07-30,84.8623295,3.161,2.0145,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.882572625
2024-07-31,84.8623295,3.16,2.0155,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.882572625
2024-08-02,84.8623295,3.16,2.0164999999999997,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27299999999999996,94.883572625
2024-08-07,84.8623295,3.1565000000000003,2.015,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27399999999999997,94.879572625
2024-08-08,84.8623295,3.1559999999999997,2.0140000000000002,1.4485,1.415243125,0.49,0.43499999999999994,0.3885,0.39449999999999996,0.27399999999999997,94.878072625
2024-08-09,84.8623295,3.1559999999999997,2.019,1.4495,1.415243125,0.49,0.43499999999999994,0.3885,0.382,0.27399999999999997,94.871572625
2024-08-16,84.8623295,3.1559999999999997,2.023,1.4495,1.415243125,0.49,0.43499999999999994,0.3885,0.382,0.27399999999999997,94.875572625
2024-08-20,84.8623295,3.1535,2.023,1.4495,1.435243125,0.49,0.43499999999999994,0.3885,0.382,0.27399999999999997,94.893072625
2024-08-22,84.8623295,3.1535,2.024,1.4495,1.435243125,0.49,0.43499999999999994,0.3885,0.382,0.27399999999999997,94.894072625
2024-08-26,84.8623295,3.1425,2.0295,1.4495,1.435243125,0.49,0.43499999999999994,0.3885,0.382,0.27399999999999997,94.888572625
2024-08-27,84.8623295,3.141,2.031,1.4495,1.435243125,0.49,0.43499999999999994,0.3885,0.382,0.27399999999999997,94.888572625
2024-08-30,84.856015875,3.141,2.033,1.4495,1.435243125,0.49,0.43499999999999994,0.39329100000000006,0.382,0.27399999999999997,94.88905
2024-09-02,84.856015875,3.1399999999999997,2.033,1.4495,1.435243125,0.49,0.43499999999999994,0.39329100000000006,0.382,0.27399999999999997,94.88805
2024-09-03,84.856015875,3.1390000000000002,2.033,1.4495,1.435243125,0.49,0.43499999999999994,0.39329100000000006,0.382,0.27399999999999997,94.88704999999999
2024-09-05,84.856015875,3.1390000000000002,2.0335,1.4495,1.435243125,0.49,0.43499999999999994,0.39329100000000006,0.382,0.27399999999999997,94.88755
2024-09-09,84.85556925,3.1390000000000002,2.0345,1.4495,1.435243125,0.49,0.43499999999999994,0.39373762500000004,0.382,0.27399999999999997,94.88855000000001
2024-09-10,84.843922,3.1399999999999997,2.04,1.4495,1.435243125,0.49,0.43499999999999994,0.39373762500000004,0.382,0.27399999999999997,94.88340275
2024-09-11,84.844922,3.1399999999999997,2.037,1.4495,1.435243125,0.49,0.43499999999999994,0.39373762500000004,0.382,0.27399999999999997,94.88140274999999
2024-09-12,84.844922,3.1399999999999997,2.0385,1.4495,1.435243125,0.49,0.43499999999999994,0.39373762500000004,0.382,0.27399999999999997,94.88290275
2024-09-17,84.844922,3.115,2.078,1.431,1.435243125,0.49,0.43499999999999994,0.396737625,0.382,0.27399999999999997,94.88190275000001
2024-09-19,84.844922,3.118,2.083,1.431,1.435243125,0.49,0.4175,0.396737625,0.382,0.27399999999999997,94.87240274999999
2024-09-20,84.844922,3.118,2.088,1.431,1.435243125,0.49,0.4175,0.396737625,0.382,0.27399999999999997,94.87740275
2024-09-23,84.845422,3.118,2.0869999999999997,1.431,1.435243125,0.49,0.4175,0.396737625,0.382,0.27399999999999997,94.87690275
2024-09-24,84.846922,3.118,2.0905,1.431,1.435243125,0.49,0.4175,0.398737625,0.382,0.27399999999999997,94.88390275
2024-09-25,84.844922,3.1774999999999998,2.1155,1.431,1.435243125,0.49,0.4175,0.398737625,0.382,0.27399999999999997,94.96640275
2024-09-26,84.844922,3.1774999999999998,2.176,1.431,1.435243125,0.4915,0.4175,0.398737625,0.382,0.27399999999999997,95.02840275
2024-10-02,84.844922,3.175,2.171,1.4315,1.435243125,0.4915,0.4175,0.398737625,0.382,0.27399999999999997,95.02140275
2024-10-03,84.844922,3.1719999999999997,2.1725000000000003,1.4315,1.435243125,0.4915,0.4175,0.398737625,0.382,0.27399999999999997,95.01990275
2024-10-04,84.84201575,3.1719999999999997,2.1715,1.434,1.435243125,0.4915,0.4175,0.398737625,0.382,0.27399999999999997,95.0184965
2024-10-07,84.84201575,3.1719999999999997,2.1715,1.431,1.435243125,0.4915,0.4175,0.398737625,0.382,0.27399999999999997,95.0154965
2024-10-08,84.84201575,3.154,2.174,1.429,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,95.0044965
2024-10-09,84.84201575,3.123,2.2355,1.3984999999999999,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,95.0044965
2024-10-10,84.84201575,3.123,2.234,1.3965,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,95.0009965
2024-10-14,84.84201575,3.123,2.2445,1.384,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.9989965
2024-10-15,84.839871,3.123,2.25,1.384,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,95.00235175
2024-10-16,84.839871,3.123,2.241,1.384,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.99335175
2024-10-18,84.8356135,3.123,2.243,1.384,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.99109425
2024-10-22,84.83053149999999,3.123,2.249,1.384,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.99201225
2024-10-23,84.824108,3.123,2.2544999999999997,1.384,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.99108875
2024-10-28,84.82248274999999,3.128,2.251,1.3835,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.9904635
2024-10-29,84.82248274999999,3.128,2.2575000000000003,1.3765,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.9899635
2024-10-31,84.82248274999999,3.128,2.258,1.3765,1.435243125,0.4915,0.4175,0.398737625,0.382,0.2805,94.9904635
2024-11-01,84.82248274999999,3.1274999999999995,2.2665,1.3765,1.435243125,0.48849999999999993,0.4175,0.398737625,0.382,0.2805,94.9954635
2024-11-04,84.82248274999999,3.1274999999999995,2.2689999999999997,1.3765,1.435243125,0.48849999999999993,0.4175,0.398737625,0.382,0.2805,94.9979635
2024-11-05,84.82248274999999,3.125,2.2715,1.3765,1.435243125,0.48849999999999993,0.4175,0.398737625,0.382,0.2805,94.9979635
2024-11-06,84.81301775,3.125,2.275,1.3765,1.440243125,0.48849999999999993,0.4175,0.398737625,0.382,0.2805,94.99699849999999
2024-11-11,84.81301775,3.125,2.2755,1.3765,1.437243125,0.48849999999999993,0.4175,0.398737625,0.3805,0.281,94.9934985
2024-11-13,84.81301775,3.125,2.2835,1.3765,1.437243125,0.48849999999999993,0.4175,0.398737625,0.3805,0.281,95.0014985
2024-11-18,84.83401775,3.125,2.2845,1.3765,1.437243125,0.48849999999999993,0.4175,0.398737625,0.3805,0.281,95.0234985
2024-11-19,84.82808737500001,3.125,2.291,1.3765,1.437243125,0.48849999999999993,0.4175,0.398737625,0.3805,0.281,95.024068125
2024-11-22,84.82366875,3.125,2.2929999999999997,1.3765,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.02464950000001
2024-11-28,84.82178337500001,3.125,2.2950000000000004,1.3765,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.024764125
2024-11-29,84.82178337500001,3.125,2.294,1.3765,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.023764125
2024-12-04,84.82178337500001,3.123,2.2960000000000003,1.3765,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.023764125
2024-12-06,84.822283375,3.123,2.297,1.375,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.023764125
2024-12-09,84.819698375,3.123,2.2995,1.375,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.023679125
2024-12-18,84.830698375,3.123,2.3175,1.375,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.052679125
2024-12-19,84.815919,3.123,2.291,1.3735000000000002,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.00989975
2024-12-27,84.800919,3.123,2.3025,1.3735000000000002,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.00639975
2024-12-30,84.792016625,3.123,2.3120000000000003,1.3724999999999998,1.437243125,0.48849999999999993,0.4175,0.40173762500000004,0.3805,0.281,95.00599737499999
2025-01-02,84.792016625,3.123,2.3165,1.3724999999999998,1.437243125,0.48849999999999993,0.4155,0.40173762500000004,0.378,0.281,95.00599737499999
2025-01-03,84.792016625,3.123,2.329,1.3675,1.437243125,0.48849999999999993,0.4155,0.40173762500000004,0.378,0.281,95.013497375
2025-01-06,84.792016625,3.123,2.329,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.281,95.01599737500001
2025-01-07,84.792016625,3.123,2.3345000000000002,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.281,95.021497375
2025-01-09,84.789273375,3.123,2.3395,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.024254125
2025-01-13,84.78470325,3.123,2.3615,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.041684
2025-01-14,84.78470325,3.123,2.3675,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.047684
2025-01-15,84.78470325,3.1265,2.377,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.060684
2025-01-16,84.78470325,3.1265,2.382,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.06568399999999
2025-01-20,84.78470325,3.1265,2.378,1.3675,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.061684
2025-01-21,84.783889125,3.129,2.378,1.3655,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.061369875
2025-01-22,84.783389125,3.129,2.3785,1.371,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.2815,95.06686987500001
2025-01-23,84.77736474999999,3.129,2.383,1.371,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.0668455
2025-01-24,84.77736474999999,3.129,2.3834999999999997,1.371,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.0673455
2025-01-27,84.77686475,3.129,2.384,1.371,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.0673455
2025-02-03,84.77486574999999,3.1265,2.3985,1.371,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.0773465
2025-02-04,84.77486574999999,3.1245,2.4005,1.371,1.437243125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.0773465
2025-02-05,84.734739125,3.127,2.4335,1.371,1.437743125,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.073219875
2025-02-06,84.718739125,3.127,2.4445,1.371,1.4382431249999998,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.068719875
2025-02-07,84.71473912500001,3.1265,2.455,1.371,1.4382431249999998,0.48849999999999993,0.4155,0.40423762500000004,0.378,0.28300000000000003,95.074719875
2025-02-10,84.705362,3.1254999999999997,2.476,1.371,1.4382431249999998,0.48849999999999993,0.409,0.40423762500000004,0.378,0.28300000000000003,95.07884275
2025-02-11,84.7020695,3.1254999999999997,2.488,1.3735000000000002,1.4382431249999998,0.48849999999999993,0.409,0.40423762500000004,0.378,0.2845,95.09155025
2025-02-12,84.7020695,3.1445,2.506,1.3735000000000002,1.396243125,0.48849999999999993,0.409,0.40423762500000004,0.378,0.2855,95.08755024999999
2025-02-14,84.7020695,3.147,2.5575,1.38,1.345743125,0.48849999999999993,0.409,0.40423762500000004,0.378,0.2885,95.10055025
2025-02-17,84.70806950000001,3.147,2.5545,1.38,1.345743125,0.48849999999999993,0.409,0.40423762500000004,0.378,0.2885,95.10355025
2025-02-18,84.70806950000001,3.1205,2.6005000000000003,1.38,1.314743125,0.48849999999999993,0.409,0.40423762500000004,0.378,0.29,95.09355025
2025-02-19,84.70806950000001,3.1329999999999996,2.6255,1.3815,1.229743125,0.48849999999999993,0.409,0.40423762500000004,0.378,0.293,95.05055025
2025-02-20,84.70806950000001,3.1329999999999996,2.6265,1.3815,1.229743125,0.48849999999999993,0.409,0.40423762500000004,0.378,0.293,95.05155025
2025-02-21,84.70806950000001,3.138,2.6235,1.3815,1.229743125,0.48849999999999993,0.41050000000000003,0.40423762500000004,0.378,0.293,95.05505025
2025-02-26,84.70100525000001,3.1489999999999996,2.674,1.3815,1.192243125,0.48849999999999993,0.41050000000000003,0.40423762500000004,0.378,0.295,95.073986
2025-02-27,84.70100525000001,3.15,2.6950000000000003,1.3815,1.192243125,0.48849999999999993,0.41050000000000003,0.40423762500000004,0.378,0.297,95.097986
2025-03-03,84.70100525000001,3.1485,2.6975,1.3815,1.192243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.297,95.096486
2025-03-05,84.70100525000001,3.1485,2.7085000000000004,1.3815,1.192243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.298,95.108486
2025-03-06,84.70100525000001,3.1485,2.7085000000000004,1.379,1.192243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.298,95.105986
2025-03-07,84.696624,3.1485,2.7085000000000004,1.379,1.192243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.298,95.10160475
2025-03-10,84.695074625,3.1485,2.715,1.379,1.188243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.3015,95.106055375
2025-03-11,84.695074625,3.1485,2.7255000000000003,1.379,1.177243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.302,95.106055375
2025-03-12,84.692574625,3.1485,2.7279999999999998,1.379,1.177243125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.302,95.106055375
2025-03-18,84.690796375,3.15,2.731,1.4045,1.156743125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.303,95.114777125
2025-03-19,84.690796375,3.15,2.7365,1.4040000000000001,1.156743125,0.48849999999999993,0.40800000000000003,0.40423762500000004,0.378,0.308,95.12477712500001
2025-03-20,84.686296375,3.15,2.7415,1.4040000000000001,1.156743125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.31,95.119777125
2025-03-21,84.685796375,3.15,2.7455,1.4040000000000001,1.156743125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.31,95.123277125
2025-03-24,84.685796375,3.1475000000000004,2.746,1.4024999999999999,1.156743125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3105,95.120277125
2025-03-26,84.685296375,3.148,2.7475,1.4024999999999999,1.156743125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3105,95.121777125
2025-03-27,84.684796375,3.15,2.7555,1.3925,1.140743125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.312,95.106777125
2025-04-01,84.684796375,3.1675,2.7725,1.3925,1.140743125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3125,95.141777125
2025-04-02,84.684296375,3.1675,2.7785,1.3925,1.113243125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3155,95.122777125
2025-04-07,84.684296375,3.1675,2.7885,1.3925,1.113243125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3155,95.132777125
2025-04-08,84.683796375,3.1675,2.793,1.391,1.113243125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3155,95.135277125
2025-04-09,84.683796375,3.1595,2.804,1.391,1.113243125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3165,95.13927712499999
2025-04-10,84.68167025,3.1585,2.814,1.391,1.113243125,0.48849999999999993,0.40049999999999997,0.40423762500000004,0.378,0.3155,95.145151
2025-04-14,84.68167025,3.1585,2.8165,1.391,1.113243125,0.48849999999999993,0.398,0.40423762500000004,0.378,0.3155,95.145151
2025-04-15,84.6794295,3.1585,2.819,1.391,1.113243125,0.48849999999999993,0.398,0.40423762500000004,0.378,0.3155,95.14541025
