date,MONMONKEY GROUP SECURITIES LTD,SR WEALTH SECURITIES LTD,HOPE SECURITIES LTD,GLORY SUN SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD
2024-03-01,0.0,0.0,0.0,0.0,33.6468277868322,0.0,0.0,0.0,66.3531722131678,0.0
2024-03-04,0.0,0.0,0.0,0.0,16.975750769938152,49.54584931846514,0.0,0.0,33.47839991159671,0.0
2024-03-05,0.0,0.0,0.0,0.0,10.592026466826168,31.23801380779453,37.104263809183955,0.0,21.06569591619534,0.0
2024-03-07,0.0,0.0,0.0,0.0,11.239812418569638,28.649726512150963,35.26789885605916,1.6031806894562117,20.368304246785552,2.8710772769784665
2024-03-08,0.0,0.0,0.0,0.0,11.091047903423624,28.804369083478814,35.23125013856631,1.5675902492337648,20.425434130703323,2.880308494594164
2024-03-11,0.0,0.0,0.0,0.0,10.977883913387256,28.839794931764185,35.278397125405675,1.5695181933655051,20.450554914587883,2.883850921489502
2024-03-12,0.0,0.0,0.0,0.0,10.316838732821001,28.754535469849703,35.23680112303123,1.71126654413385,20.383383602315355,3.597174527848869
2024-03-13,0.0,0.0,0.0,0.0,10.441495730427285,28.7755015899354,35.20863809095349,1.461023625411916,20.36709217210748,3.7462487911644313
2024-03-14,0.0,0.0,0.0,0.0,12.964972531916228,27.718502005918932,34.69491839328999,1.4401044032321255,19.353721620267244,3.8277810453754864
2024-03-15,0.0,0.0,0.0,0.0,13.301649451996807,27.640135992215143,33.85228241752521,1.5389458517743175,19.49111200036767,4.175874286120849
2024-03-18,0.0,0.0,0.0,0.0,13.275395620173548,27.943648745068757,33.06470408745431,1.559754019933903,19.41308790375956,4.743409623609921
2024-03-19,0.0,0.0,0.0,0.0,13.285997909835775,27.796195475182177,32.79017705880416,1.7553407008872435,19.340947008980578,5.0313418463100685
2024-03-20,0.0,0.0,0.0,0.0,0.7566844625966462,1.5817766235031054,1.8496291289276767,0.09823972652395381,1.1009496119109528,0.2777401870097936
2024-03-21,0.0,0.0,0.0,0.0,13.393005291318937,27.932286381336706,32.505207629319074,1.7401594359823278,19.533203898902883,4.896137363140063
2024-03-22,0.0,0.0,0.0,0.0,13.186719366684793,27.98208888876831,32.39381829075757,1.8559719088025883,19.675728670443018,4.905672874543724
2024-03-25,0.0,0.0,0.0,0.0,13.228612033402282,28.23644247605554,32.20055268263452,1.7130434061602835,19.689487456951422,4.9318619447959575
2024-03-26,0.0,0.0,0.0,0.0,13.22587737189359,28.266352291216123,32.096496810085334,1.7638436437704963,19.71034379998909,4.937086083045364
2024-03-27,0.0,0.0,0.0,0.0,13.396464071930195,28.298579059932464,31.733632488489118,1.806512977681248,19.822096494597485,4.942714907369487
2024-03-28,0.0,0.0,0.0,0.0,13.495036894990866,28.48270558643813,31.439923710468033,1.802938437943798,19.846460592279794,4.932934777879381
2024-04-02,0.0,0.0,0.0,0.0,13.386169504362835,28.623540212701474,31.45978665314093,1.5718837396924135,20.022174513746926,4.936445376355417
2024-04-03,0.0,0.0,0.0,0.0,13.278832037879376,28.613179414611796,31.266113229765796,1.6785345989059088,20.219789188675975,4.943551530161152
2024-04-05,0.0,0.0,0.0,0.0,13.093229310653465,28.84123047687575,31.156615979300078,1.6952760551980566,20.260378367239586,4.95326981073307
2024-04-08,0.0,0.0,0.0,0.0,12.17120161940465,29.868573150890747,30.209618262841474,1.8394304826960135,20.848638994458245,5.0625374897088715
2024-04-09,0.0,0.0,0.0,0.0,12.163684178702837,29.898229298941132,30.1761193339453,1.841256831160925,20.853146334785354,5.067564022464453
2024-04-10,0.0,0.0,0.0,0.0,12.032414993064208,30.443431513876018,29.72159146255981,1.7208480306079392,20.995967165699398,5.0857468341926255
2024-04-11,0.0,0.0,0.0,0.0,12.419294552003166,30.80444048863063,29.323622155449858,1.6214988793496796,20.745810302338413,5.085333622228253
2024-04-12,76.94561410770025,0.0,0.0,0.0,2.840618379641337,7.10770149232731,6.732179561557832,0.42031565016865224,4.780199930823708,1.1733708777808995
2024-04-15,76.95442001657104,0.0,0.0,0.0,2.7996517858136896,7.123499330435007,6.740686142822533,0.42064916128179586,4.7862400488569925,1.174853514218952
2024-04-16,76.97229324335858,0.0,0.0,0.0,2.7687788299646634,7.108529091766551,6.762844144331035,0.4210322539293752,4.79059896251007,1.1759234741397289
2024-04-17,32.22975149031675,0.0,51.1763302891074,6.931908189927737,1.1435920514184084,3.015803084946196,2.8438717589655047,0.16803415688129925,1.9977805065161565,0.4929284719205557
2024-04-18,32.14501100544483,0.0,51.29330993823924,6.940732118634736,1.124685691453515,3.048371572247086,2.849832237850207,0.1733205825561034,1.9306816381110259,0.49405521546325626
2024-04-19,31.258970944510423,0.0,51.49664202887478,6.968245912810282,1.6906839629167694,3.109798407767235,2.819711378488502,0.20533175147469238,1.9518907695519747,0.49872484360533703
2024-04-22,29.823041274020863,0.0,51.88087194539993,7.037046247174136,2.2541948545565496,3.336845648310406,2.853776515033042,0.1841724064025387,2.065413962149899,0.5646371469526347
2024-04-23,30.551699209638254,0.0,51.545483634112266,6.9915546629197936,2.501015559942602,3.3323915892705473,1.9820533187076939,0.16765976982636924,2.4106999021060216,0.5174423534764516
2024-04-24,30.688381295479704,0.0,51.52444572061765,6.988701110836831,2.5747792201972617,3.371219783398955,1.9785734855357788,0.16721574926018726,2.180438276651006,0.5262453580226306
2024-04-25,30.79789786104478,0.0,51.44012260096136,6.977263645149058,2.4574474326814912,3.5161932403552356,1.974793787721192,0.16694208976834649,2.1439968832708356,0.5253424590476946
2024-04-26,31.35206124435192,0.0,51.30578902921329,6.959042834251081,2.3995844798701134,3.4513267816149114,1.6291825879611805,0.1665061279926012,2.221055196764634,0.5154517179802693
2024-04-29,31.531068358725733,0.0,51.174791522989416,6.941274522443754,2.4036541923304906,3.44769576173539,1.6250228457518803,0.16608099297468726,2.2153842442762888,0.4950275587723607
2024-04-30,18.181981267795184,0.0,29.213578274008515,3.9624873995177183,1.3178436272860536,2.0042549877099436,0.9276585343801214,0.09480879049427071,1.237720919030795,0.26451333707467045
2024-05-02,31.97184752895499,0.0,51.01501758667234,6.903075109071179,2.271901140255711,3.4304031115792784,1.6199493263696993,0.16556246787267306,2.160330011698481,0.4619137175256455
2024-05-03,32.16655690015824,0.0,50.978166712981576,6.89808864898636,2.276742542598738,3.427903126782116,1.6074657114094268,0.16544287325367402,2.018053431269288,0.4615800525605859
2024-05-06,32.23902412755279,0.0,50.969033150564314,6.8968527449259005,2.270967899057664,3.380969968880929,1.6071364254236695,0.16541323148923273,2.008733556340986,0.46186889576452106
2024-05-07,32.40146389681387,0.0,50.95149459762405,6.894479523196724,2.26445015766431,3.372997297085977,1.6065834063543016,0.1653563124437228,1.8814648431239627,0.4617099656930815
2024-05-08,32.55337224484883,0.0,50.955111468410685,6.894968938507766,2.250537407042477,3.3487216122433177,1.6066974521665907,0.16536805051775944,1.763892797868548,0.46133002839402815
2024-05-09,32.58674946344392,0.0,50.94367381901881,6.8934212579117675,2.2388502415911957,3.347062177085162,1.606543114426703,0.16533093114488528,1.7571425195215717,0.46122647585598714
2024-05-10,32.57631875392567,0.0,50.92736723207325,6.891214739129989,2.245104650356857,3.3459921891781272,1.6060288752088905,0.16527801028148068,1.7565786999028898,0.48611684994284793
2024-05-13,32.57736689965684,0.0,50.92900582429623,6.891436464530146,2.248641895627358,3.346099846751596,1.5993980322635528,0.1652833281150346,1.7566352179668145,0.4861324907924162
2024-05-14,32.57010181455918,0.0,50.91764813653735,6.889899603908041,2.2360155991582764,3.317918119579206,1.5990413501889937,0.16524646824702627,1.818104829533354,0.48602407828856886
2024-05-16,32.57580030506176,0.0,50.92655672810308,6.891105066134721,2.213225369839802,3.318450502321413,1.6055083379599286,0.16527537989843136,1.8417693634212862,0.4623089472595825
2024-05-17,32.5525755069614,0.0,50.89024882509284,6.8861920778934325,2.1809395169974066,3.381237672289862,1.6043636966418837,0.16515754741870237,1.8782126226304485,0.46107253407402005
2024-05-20,32.550710546148736,0.0,50.887333285590145,6.885797562922691,2.1771050976568853,3.3756034001875115,1.6048075940568909,0.18089273207134485,1.8770746096461768,0.4606751717196207
2024-05-21,32.54653863786584,0.0,50.88081123787853,6.884915034848644,2.1749303566573857,3.379333079222213,1.6046019116007548,0.18082833662618483,1.8874252766718231,0.4606161286286289
2024-05-22,32.510712352700146,0.0,50.8248031175327,6.877336320192548,2.1376277377688435,3.2997036456126922,1.5984720475511767,0.46516664578970757,1.8267276883856394,0.45945044446653915
2024-05-23,32.514085285193474,0.0,50.8300761065722,6.878049832430921,2.040606027768222,3.2744794287664614,1.6253983713316347,0.5957237326908826,1.782782993164524,0.45879822208168564
2024-05-24,32.499942393962286,0.0,50.80796617386635,6.875058036419762,1.9973729314854294,3.282190863608071,1.6010289202391508,0.6517194844645494,1.8261636927845195,0.45855750316988214
2024-05-27,32.49466036508521,0.0,50.79970864709098,6.8739406727444745,1.9936743887283843,3.2816574279880473,1.6007687142090221,0.6516135642418313,1.8454932434580702,0.45848297645398267
2024-05-28,32.48960727145006,0.0,50.79180902045854,6.872871738172713,1.9933643616885242,3.2787610517167662,1.6005197861048277,0.66944883113222,1.8452062593795338,0.45841167989682174
2024-05-29,32.49274856017949,0.0,50.796719875055516,6.873536248345137,1.994256522344743,3.2729477608414492,1.580925913150783,0.6859707413815723,1.8444383768331036,0.45845600186819757
2024-05-30,32.48583852662107,0.0,50.785917248175735,6.872074495546568,1.992474987102574,3.2722517231141244,1.5805897073326445,0.7084486758298532,1.8440461314354346,0.4583585048419888
2024-05-31,18.686825758342206,0.0,29.213578274008515,3.953022748401351,1.1461311944073629,1.8810902996512686,0.9092024647032055,0.4099580110415054,1.0607504780964994,0.26366151847419744
2024-06-03,32.48501005457622,0.0,50.78462207727603,6.8718992400547005,1.9928355055019948,3.2680138230346594,1.5810018630223337,0.7142715174689259,1.8439991035383998,0.4583468155267362
2024-06-04,32.47755570727041,0.0,50.7729685112121,6.87032234278732,1.9923782087994113,3.2672639106905925,1.5806390699384374,0.7370546504085658,1.8435759603801776,0.45824163851297794
2024-06-05,32.45716058575825,0.0,50.741084311808294,6.866007946092205,1.9949080499337155,3.2623352949350757,1.5802629351982078,0.7978687633053245,1.8424182391505461,0.45795387381837965
2024-06-06,32.4544296121842,0.0,50.736814913072436,6.8654302342430595,1.996712729748276,3.268512626248094,1.5801196968976594,0.7978016299372533,1.842263216485819,0.45791534118320876
2024-06-07,32.4323652757538,0.0,50.702321188578544,6.860762730785508,2.0075520036639642,3.2664342413112597,1.5792507756582599,0.8290857783268503,1.8615439935963307,0.4606840123254752
2024-06-11,32.40900754985178,0.0,50.66580547623843,6.855821622914345,2.0261321882178116,3.2640817617730944,1.5781134023450667,0.8804824567958018,1.8602033132608917,0.46035222860276953
2024-06-12,32.39358285545984,0.0,50.64169166885354,6.852558673464983,2.0500244148519715,3.2561295460895785,1.5773623174218536,0.9096779599817374,1.8588394346221984,0.46013312925429595
2024-06-13,32.39562918327537,0.0,50.644890743891025,6.852991554924364,2.04063727987529,3.206577996033999,1.5774619606258704,0.9722088628105882,1.849440222341666,0.4601621962218321
2024-06-14,32.394021332514,0.0,50.64237715090966,6.852651429173854,2.0815539490474566,3.1642113780124927,1.5814854634280606,0.994761500592516,1.8287984387408978,0.4601393575810586
2024-06-17,186.86825758342206,0.0,292.1357827400851,39.53022748401351,8.657882283405684,18.644482881049896,9.170048864672605,5.737911218658205,9.957993098104296,5.993963551995305
