date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,BNP PARIBAS,DBS BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,ABN AMRO CLEARING HONG KONG LTD
2024-03-19,39.84867760839171,18.436678863505847,11.976470539588584,6.977810228928257,8.695782271297901,0.0,3.461974955798604,4.28644068304837,4.436016802712442,1.8801480467282874
2024-03-20,39.63702318388472,18.491432695953993,11.904465871157296,7.037568221777503,8.6755684668283,0.0,3.4218446489139125,4.27674598386427,4.3672743442865904,2.188076583333412
2024-03-21,39.444505974552335,18.394080601334252,11.842627941989656,7.00999383256217,8.630134410069118,0.0,3.8791958907913466,4.2546701952135155,4.34473126462554,2.2000598888620653
2024-03-22,39.43610281954589,18.458539052651776,11.825789792311966,6.991319117741095,8.59237597635806,0.0,3.8694837291125115,4.243211815179005,4.338573730787823,2.244603966311878
2024-03-25,39.38308434291884,18.421437297058862,11.805544581768082,6.99710033655114,8.58001637204599,0.0,3.9382884815402712,4.238098906814494,4.3379795077595995,2.298450173542717
2024-03-26,39.14493544620573,18.249731579387753,11.755518111614924,6.962540745755606,8.54847746739022,0.0,3.8387505535001467,4.222466899711428,4.321979096261601,2.9556001001725845
2024-03-27,39.07701911473202,18.448308446821056,11.766540881161726,6.978515121289715,8.557972421348897,0.0,3.8324669730396312,4.227824783384144,4.303826797740013,2.807525460482797
2024-03-28,39.88289770447668,17.568203254248445,11.842028370151226,7.016127136471689,8.612059020126987,0.0,3.860550278810446,4.254948122350841,4.331437722759382,2.6317483906043018
2024-04-02,39.17071545073813,17.804057990145665,11.640092105785971,6.899483929721837,8.47026348131306,0.0,4.9832416942534135,4.183606466484081,4.260121613069208,2.588417268488638
2024-04-03,40.013007494777675,17.559823356940793,11.893808523845191,7.071544202765493,8.679147632439829,0.0,5.030219845371266,4.274834901454837,4.353018550354998,1.1245954920499162
2024-04-05,39.81833002418073,17.54455799696683,11.864528193526118,7.04173347571446,8.651961692362763,0.0,3.440562931699262,4.2620894678923795,4.340040012000027,3.0361962056574314
2024-04-08,39.78650246050296,17.604543643486707,11.865348025820701,7.044350824805516,8.611089880475987,0.0,3.350681394753321,4.262188036422488,4.3401403832775,3.1351553504548173
2024-04-09,39.62356414693431,17.990842464935266,11.867070482377663,7.044300804556366,8.610962500118845,0.0,1.9452173042058911,4.263610348330268,4.341588708244823,4.312843240296569
2024-04-10,39.550564550995084,18.618383213140703,11.84110507623671,7.025129308732608,8.58991035268005,0.0,1.9508582946456885,4.253159691163019,4.330946916091176,3.8399425963149594
2024-04-11,39.89145842595788,18.73086794521638,11.822648923411295,7.003964879177955,8.577389265797889,0.0,1.6392552004175713,4.219785328392918,4.32463390927365,3.789996122354463
2024-04-12,40.16385859838083,18.457255671417386,11.764647997351457,6.976111695367547,8.545664863796585,0.0,1.5778796616210164,4.202580250495644,4.307001338539397,4.004999923030141
2024-04-15,41.01185307564298,18.156907465173518,11.713574874759217,6.949072288423245,8.49772733595997,0.0,1.7974122095430312,4.187470381413537,4.291239687090853,3.39474268199364
2024-04-16,40.59895597173342,18.06309942308165,11.687851330388616,7.411763637791914,8.47980382153091,0.0,2.0076744494963195,4.1786381156988055,4.282188549838584,3.290024700439783
2024-04-17,39.78305461391069,18.637421353463914,11.631874232344545,7.209237583261961,8.408687399188041,0.0,1.8745991678561638,4.158224406965968,4.262641418990955,4.034259824017756
2024-04-18,39.60122140490278,18.564022005963324,11.62825648596871,7.189955467217615,8.403864262981063,0.0,1.7715060575177017,4.156739677765451,4.261119406812992,4.423315230870363
2024-04-19,39.47697988418054,18.451007997670267,11.61065919171514,6.9374966915258875,8.39123470035403,0.0,1.640605200011854,4.151921488617888,4.256180228304364,5.083914617620038
2024-04-22,39.4308897336788,18.18348462244596,11.599593032373006,7.0127480919680645,8.402269212537975,0.0,1.5380725312934,4.147202364309603,4.253566607007065,5.432173804386126
2024-04-23,39.346617736067095,17.938683294403635,11.55539611184319,6.980597460055798,8.378106852081546,0.0,3.9240988053354706,4.135249967928921,4.241307664796743,3.4999421074875996
2024-04-24,34.925982041586785,17.645188775573406,11.45455811182889,11.427790222138453,8.305682299395514,0.0,1.6312955320190792,4.099163767829057,4.2667458210483815,6.243593428580433
2024-04-25,35.60129015513196,17.49662921171064,11.317823621904825,11.30727898381229,8.210739041488193,0.0,1.7105365495953442,4.049951731633792,4.139886344769935,6.165864359953018
2024-04-26,36.17507127401831,17.549253129117275,11.441795227078002,10.89657451004741,8.24194052326518,0.0,1.8456443967511813,4.092805941528942,4.183638229533938,5.573276768659757
2024-04-29,36.649160093481115,17.753940844614686,11.631093284953135,11.041042626321339,8.37797599044962,0.0,1.922362827578371,4.158808490949758,4.217001416527061,4.248614425124918
2024-04-30,36.00590612951105,17.458205504552094,11.424084607377024,10.814916370554572,8.2388754528478,0.0,1.9745350433989437,4.087578596212095,4.187037406620017,5.808860888926406
2024-05-02,35.78780729925622,17.753823702476723,11.338022915691155,10.648165270011047,8.173495565780552,0.0,2.173052159669655,4.056543813488266,7.995158749173298,2.0739305244530755
2024-05-03,37.23325323238378,18.480747709680642,11.798667667615673,11.07501508870976,8.50018193681411,0.0,2.264465306675244,4.219841810355385,4.350833103935649,2.0769941438297574
2024-05-06,37.23543214470683,18.137474067822225,11.796120444370775,11.083519010854834,8.51213184705159,0.0,2.9753862243085885,4.2259908068956635,4.265835490090844,1.7681099638986544
2024-05-07,37.25985263318629,18.03427145721527,11.78347424982669,11.078479702962285,8.508419049533153,0.0,2.9940556380593715,4.2236353986620045,4.2631828251923585,1.8546290453625787
2024-05-08,36.366142414970284,18.287118787793325,11.744869308659053,11.072362904211719,8.47993813439214,0.0,2.8387898273493106,4.208338255271596,4.247742449113222,2.754697918239345
2024-05-09,36.256328071536146,18.199400791614032,11.728116460286113,11.108734879307509,8.468574048088053,0.0,2.7269798776520786,4.20069611823192,4.241561118201341,3.069608635082813
2024-05-10,36.869718670092794,18.12167392532816,11.810292144799096,11.200574139267395,8.530824633867603,0.0,2.8981451957825524,4.2324145232192745,4.273533455632059,2.062823312011065
2024-05-13,36.27474276694219,18.03497577511898,11.628712587944328,11.025545557020852,8.397107656302525,0.0,2.979702615430208,4.167220744832843,4.277630013739095,3.214362282668974
2024-05-14,36.83488518363072,18.104039245382303,11.627154357800032,10.953065739095845,8.396938870756896,0.0,2.4858337012397365,4.163750234929709,4.204309038992432,3.230023628172328
2024-05-16,36.87591196068586,18.095281873381396,11.637187503815992,10.94191761182522,8.371105087380224,0.0,2.4868415895473697,4.15983445677057,4.200029856034146,3.231890060559227
2024-05-17,33.93451476785158,16.722678235932122,10.71203356885392,10.072115782407028,7.702896417609054,7.815668344510233,2.286031456074764,3.8292076869116682,3.866158428557721,3.0586953112919044
2024-05-20,33.90825339692276,16.643214804914287,10.702836076001777,10.044095927303056,7.698299216639256,7.810903614647207,2.485529230014872,3.8267744768675525,4.058840251649219,2.8212530050400138
2024-05-21,34.255242010308876,16.893570652712782,10.805810636171174,10.176143308476325,7.778759527728702,7.8941108486796,2.158113884982055,3.8675399676730984,4.039034541993565,2.13167462127382
2024-05-22,34.310650576836224,16.989028683517045,10.82678408615208,10.19118518625956,7.834261175998691,7.909678755212083,2.1528922333792293,3.885169904988444,3.9126623391237856,1.9876870585328599
2024-05-23,34.07358270661669,16.709063737875145,10.765010105115422,10.233689380361941,7.83469524728065,7.866183985252041,2.1525930673306592,3.853857836455509,3.875326910528741,2.6359970231831977
2024-05-24,34.03791058982969,16.696465907330477,10.755524570421388,10.226610958384445,7.823414510458572,7.862195200001781,2.20086602517589,3.8519036218930895,3.8733618094263984,2.6717468070782693
2024-05-27,33.94695487360557,16.728846767030568,10.487771304000805,10.143761382619187,7.815405162049083,7.848659992087585,2.1350419252894968,3.845272354790009,3.866544716408851,3.1817415221188514
2024-05-28,33.9142547616834,16.820258809247733,10.233584691181486,10.040486313802921,7.814772105525798,7.848971226488086,2.096196725524991,3.8456729875864806,3.866698042164844,3.5191043367942614
2024-05-29,34.309529987280776,16.87596317618133,10.175835830929968,9.951582248779964,7.769111064560508,7.803358151147188,2.1686360184698708,3.8233244572303917,3.844227327974613,3.2784317374453975
2024-05-30,34.21044062088177,17.565855803587553,10.015451939884267,9.823004624864492,7.665101033159691,7.7043698512548096,2.1380570254237123,3.7748242627464887,3.7954619733381496,3.3074328648590647
2024-05-31,35.0313635645226,16.511231150438366,10.02102709014472,9.832043901953313,7.66826876780746,7.707063989620923,2.2940187073982576,3.7761442797067266,3.7967892070920986,3.3620493413155352
2024-06-03,34.97485459224334,16.229095137329878,10.005464081619337,9.899321534683354,7.656005089688138,7.695618586568262,2.4917036978752636,3.7705365030845974,3.7911507716464232,3.4862500052614105
2024-06-04,35.240980703602354,16.06136634640106,10.001466646219264,9.902427151076457,7.656792522089656,7.69572531263737,2.794069805304174,3.771075405688383,3.791203348916814,3.084892758064468
2024-06-05,35.19973501391803,16.39638832229224,9.994672320828123,9.891239171310543,7.648333240878732,7.686832201927342,4.491009667770171,3.76671758498712,3.7868222685460307,1.1382502075416638
2024-06-06,35.19055186413469,16.330364800762837,9.991679010102947,9.83321287980388,7.646352289665262,7.685622749129127,4.4779350503058115,3.7658819401876467,3.786226446669252,1.2921729692385509
2024-06-07,35.18328342435882,16.323532537563878,10.00034275906178,9.830503093297292,7.631613346012746,7.683504784525402,4.476701043870172,3.7648441577058005,3.7851830577523753,1.320491795851731
2024-06-11,35.396269234597156,16.48606704532481,9.942158227974955,9.393035253074872,7.5691501861152855,7.673170463861504,4.47885718582513,3.7597804390166814,3.5073253165593474,1.7941866476502593
2024-06-12,35.38448830606039,16.438353458506608,9.933254411725175,9.368038094316915,7.563758361788075,7.6694269339279035,4.474691487970748,3.7562350670637796,3.5040632215785004,1.907690657061906
2024-06-13,35.48616794432928,16.77700770676314,9.846965253497665,9.273282195505466,7.49707917596982,7.601134233904839,4.196894943322114,3.7227875309100287,3.4728611590887346,2.125819856708912
2024-06-14,35.477841478063546,16.736522496402454,9.8561199016976,9.234909450317648,7.495687791254173,7.600551519232073,4.196573202883348,3.722502136276663,3.4725949241964655,2.2066970996760302
2024-06-17,35.444524089636325,16.81509107645364,9.752195036959218,9.195576725993519,7.485349440251168,7.590068536000843,4.3634836257652685,3.717367913138505,3.467805383033948,2.1685381727675592
2024-06-18,35.520161883073115,16.551987526365025,9.748484280744425,9.223174318113148,7.501982975864008,7.606934772681602,4.275466809419149,3.7861560347531977,3.475511351178456,2.3101400478078697
2024-06-19,36.211617102642606,16.90008359881025,9.601848055767626,9.199859864396853,7.481153251609748,7.586348453143909,4.267353609733642,3.775909723948627,3.46610572468496,1.5097206152617733
2024-06-20,36.404411388676,16.474667108961523,9.601582180670254,9.406665922001883,7.488895580605511,7.586468547922685,4.452441217091686,3.7759694980343776,3.4661605944556784,1.3427379615803943
2024-06-21,36.857340123925844,16.018262725954948,9.600165104158336,9.406007376262217,7.483343627050069,7.586478824269205,4.620987440361366,3.7750156304536127,3.4661652895871664,1.186233857977243
2024-06-24,36.59523097493749,17.53233688807592,9.526835948949042,9.322938832320997,7.4247342790785975,7.528267648345572,4.426617633538064,3.7416248218922523,3.439569346709545,0.46184362615251967
2024-06-25,36.57169830720769,17.517415610893828,9.528406203939229,9.245502585022248,7.424091230969873,7.52631336471403,4.354115237304712,3.740653523250073,3.4211578025559173,0.6706461341424035
2024-06-26,37.98746744341726,15.861693350679918,9.504806548863058,9.194672567169231,7.407904329319267,7.50879701936285,4.336683585573759,3.7319477232418587,3.413195580061781,1.0528318523110183
2024-06-27,37.92867081370889,15.516863057961618,9.489224459386953,8.93070161290781,7.396391857206402,7.4965994620166025,4.3823740313181165,3.7258854144259375,3.40765106358139,1.7256382274862778
2024-06-28,37.958893321227436,15.893919251735609,9.513748916282477,8.938347544866522,7.409793733775058,7.50230115122997,3.7253286525714002,3.732275492895877,3.410242821005618,1.9151491144100339
2024-07-02,37.91299098696696,15.916000021603763,9.49493315956833,8.84564082967167,7.403430942861173,7.495906892329971,3.7837432063035235,3.729094450798709,3.384832329690099,2.033427180205799
2024-07-03,37.94210932494964,16.005488964130777,9.52277714891889,8.837538425284572,7.406368235404577,7.498880874472956,3.578315776392534,3.7305739596113816,3.3861752533749954,2.091772037459673
2024-07-04,37.863525248621194,15.983337312030251,9.516743446044133,8.715479120366949,7.402480717529571,7.494129527425537,3.5824698613708317,3.728257605468624,3.3840297473906378,2.3295474137522714
2024-07-05,37.970725690720656,15.950925690767992,9.510555163567224,8.6962329750368,7.391155622891814,7.489852893524791,3.580425472892961,3.7261300210963624,3.3820986016470456,2.301897867854356
2024-07-08,38.357588707438524,16.090141114416447,9.511166814550858,8.698502989122524,7.376510625769055,7.489402632283375,3.4393732013964935,3.7259060204447034,3.3818952828453783,1.9295126117326402
2024-07-09,38.73075518005169,16.01099435193926,9.508115648028788,8.699177068544408,7.375267938808711,7.489534691485614,3.4301085766808828,3.7259717186319734,3.3887595224562097,1.64131530337247
2024-07-10,38.76565696975475,16.03557693820441,9.503791849124257,8.69898628910982,7.371387818790411,7.486315192793387,3.383589208675729,3.7243700488928577,3.374101630854134,1.656224053800242
2024-07-11,38.77926902930584,15.98518533762861,9.499459896885428,8.728204949882713,7.370544326717381,7.485362454548368,4.027805050038044,3.723896070748363,3.3575395094919886,1.0427333747532634
2024-07-12,38.23614170856081,16.143910337841287,9.4775590538402,9.142392499746968,7.355565568640435,7.4700065124395865,4.088498122841666,3.716256636742494,3.3506516423180503,1.0190179170285099
2024-07-15,38.219984268077276,16.16432505218167,9.489831117173898,9.128369857400495,7.3507510167217145,7.465835865166497,2.905905753449215,3.7141817797015633,3.348780909526609,2.212034380601066
2024-07-16,38.3506257725915,15.993600639186417,9.470343472172939,9.115579169334893,7.343535163692507,7.459847873557567,2.1962492495094876,3.711202811273572,3.3460950117452293,3.012920836935892
2024-07-17,38.315254185724214,15.990454997141123,9.46299066803862,9.11375228395699,7.341815347863411,7.4569517710550075,2.140301097914752,3.709762028038926,3.3447959726359118,3.123921647631046
2024-07-18,38.47099160381267,16.194732521927886,9.499863391825025,8.995389416342801,7.382394150698926,7.497396874747558,2.0814631573681277,3.7298830794424127,3.3629375168079942,2.7849482870266
2024-07-19,38.441547491843956,16.13810091122126,9.494895149985428,8.990721885378239,7.374737968660908,7.4943356777068315,2.0720399128276683,3.7283601632575305,3.3615644249807133,2.903696414137471
2024-07-22,40.365259453418695,15.570032272866285,9.182360165715545,8.694542690168044,7.129498839727176,7.249170194137751,2.018001528196502,3.606392685197564,3.2515960964668786,2.933146074105558
2024-07-23,40.45394777732052,15.736735873236125,9.20251088900156,8.715705264485036,7.1389239493479275,7.267580674663239,2.3535559460205357,3.614265582715777,3.3792813610592,2.1374926821500813
2024-07-24,40.39799507610588,15.670275439233293,9.18411110527269,8.69552583996431,7.127709123128269,7.2564905665401565,2.4687738376874266,3.608750322838774,3.239524536781023,2.3508441524481736
2024-07-25,40.40138118058682,15.650363979858742,9.175964716414816,8.797818766620551,7.122937439943347,7.2512127464058285,3.612446024202677,3.559287206111872,3.237168352662944,1.1914195871924074
2024-07-26,40.62044657081946,15.22770346780298,9.197872756484395,8.848623735092158,7.163809205297433,7.292820561777293,3.6245089146207556,3.5790191746760125,3.255743383882474,1.1894522295470327
2024-07-29,40.8026824146565,16.094056527739745,9.292015970127816,8.472286334407137,7.240834273273748,7.371232756101868,3.5570264681786887,3.6175472733168865,3.2907490419437675,0.2615689402538413
2024-07-30,40.59020635175815,15.850927511320148,9.25042761871553,8.42311145842512,7.199084107836053,7.328730721746113,3.5276002796823933,3.5964571377227625,3.271774803378165,0.9616800094155717
2024-07-31,40.93619738333859,15.519015658888232,9.33743637255372,8.997331065699644,7.267330072408153,7.39845324660377,3.565883249503964,3.6306723492927997,3.3029011209791537,0.04477948073197344
2024-08-01,40.70896183427241,15.650896329774348,9.334320135867683,8.83944963469435,7.267836130826202,7.393022250283403,3.561643994998293,3.5813274940525925,3.3004765542167953,0.36206564101392824
2024-08-02,40.6270876247418,15.87120181788488,8.75955425693601,8.825874010981046,7.272695056817227,7.396578069695141,3.5594694753568925,3.584182666410405,3.3031078213770466,0.8002491997995513
2024-08-05,41.07106554433957,15.609022489169543,8.92693572167779,8.97121811627319,7.409814420552102,7.53709598325669,3.4559592692136736,3.652651325393673,3.3662071062227414,3.0023901026810743e-05
2024-08-06,41.019014069000114,15.62205763951538,8.921627648563332,8.956176690122449,7.40738568647391,7.534625529770789,3.459257147441059,3.651454086401408,3.365103755794631,0.06329774691692955
2024-08-07,40.970164137213075,15.455163674716943,8.90679693852044,8.953288967551384,7.402092151307853,7.532196155166017,3.4581655989122906,3.650276755186612,3.364018751958084,0.307836869467305
2024-08-08,40.88804552103228,15.462788442614858,8.903116655453635,8.957969269589954,7.400413331284157,7.53577281447046,3.4662879192269376,3.566106773708909,3.365616154458184,0.4538831181606259
2024-08-09,40.9005003513775,15.077509099521553,8.904503524261974,8.764872419814354,7.394853445024377,7.530256687343965,3.4826532785715,3.5634964112690204,3.3517252517642024,1.029629531051551
2024-08-12,40.762352047095376,15.063538939056812,8.87393260286043,8.733389791594284,7.370348559013358,7.505206456795609,2.381134281823069,3.5279143725940467,3.340575367533489,2.4416075816335328
2024-08-13,40.746853328028465,15.08380263792238,8.87347214644914,8.718459352642851,7.368787019075332,7.505017695583237,2.455055422348315,3.5278256430703556,3.34049134971732,2.380235405162603
2024-08-14,40.76422796177104,15.159742552735784,8.857936480044458,8.772731191592326,7.372509314995064,7.5079385026155725,2.3362611899678596,3.529198604249807,3.34179140403051,2.357662797997584
2024-08-15,41.07516125444001,15.21559776617512,8.950539590151383,8.847918612906975,7.433455127971741,7.57146647078414,2.3273368126945626,3.559060705079912,3.3700677701551505,1.6493958896410021
2024-08-16,41.05301907847586,15.19727459781905,8.948190331726403,8.823744104215018,7.419801240266557,7.570626157113323,2.3312670521333585,3.558665705329562,3.3696937456475116,1.727717987273357
2024-08-19,40.94345436716313,15.177008016473492,8.941261011721693,8.825000863472534,7.460356260786333,7.569363790159134,2.325972570101005,3.5574501210631206,3.3691318647750492,1.8310011342845132
2024-08-20,40.94226005801741,15.16198391448,8.936008286140746,8.8488663144766,7.457986643047715,7.569819924931745,2.3221400311061258,3.5576644953153074,3.369334890846941,1.8339354416374072
2024-08-21,40.90087202843983,15.135167871161812,8.931088108616475,8.841603087975914,7.452913204028516,7.564670409169167,2.326300111267173,3.555244325538713,3.367042835910116,1.925098017892288
2024-08-22,40.88120284195555,15.112020970546899,8.913888446945412,8.841278068907844,7.451712050558071,7.56345124427807,2.330229318322172,3.554671342338319,3.366500184321834,1.9850455318258318
2024-08-23,40.88549804036447,15.068231400757458,8.910660228228785,8.84119819544546,7.442575613213982,7.564323992516718,2.331782416605163,3.553646642170315,3.3492741267914323,2.0528093439062185
2024-08-26,40.96246107368075,15.170074144602156,8.953245012474424,8.877918311303487,7.473699979030485,7.601086521801979,2.335987077659104,3.570917324769513,3.3655515612710163,1.6890589934070857
2024-08-27,41.015300013502134,15.220382318873742,8.953141574912106,8.84823521254487,7.472288034891493,7.600383655631513,2.335942634906809,3.5705871250042676,3.3652403515077025,1.6184990782253577
2024-08-28,41.02443260038019,15.09218121058287,8.954275199562897,8.644828863171439,7.473139334613683,7.602227405839971,2.336509302974527,3.571453301115149,3.382880797162011,1.9180719845972725
2024-08-29,41.00771469241645,15.102865628611594,8.94223047942843,8.570493557660242,7.470622111242591,7.598933531752287,2.335274964378126,3.5699058707561364,3.3814150710261517,2.0205440927279965
2024-08-30,41.04820386134685,15.354740047361423,8.930162579526268,8.31312673284967,7.460540206056547,7.588678465140515,2.0922077103529153,3.564944189692751,3.3600576158528774,2.287338591820183
2024-09-02,42.1610908207683,15.495901114659883,8.831888713118344,8.207778479699236,7.366208959313811,7.492727035220559,2.0576287269136526,3.519868951078127,3.3175729679216834,1.549334231306402
2024-09-03,42.12723707917841,15.49692712154408,8.80203362187466,8.195882177631596,7.35805127927235,7.486836856747614,2.044347280004611,3.516107790472838,3.3149649592772716,1.6576118339965724
2024-09-04,42.10863471654051,15.74731052388553,8.828430343356054,8.2070067650441,7.354485794220546,7.4856169617694395,2.0511922331154557,3.51553488066882,3.314424823411616,1.387362957987933
2024-09-05,42.1770227776016,15.744385545997334,8.78517742314622,8.188339944961049,7.353626201091357,7.485946480261332,2.051367254131704,3.515689635281298,3.314570725115494,1.3838740124126174
2024-09-09,42.43940652170326,15.205817523260368,8.802269878298816,8.287650957134563,7.362143001472224,7.494857744151201,2.301421499323419,3.5198747090294837,3.318516387095715,1.268041778530953
2024-09-10,42.59628209628331,15.264007363005042,8.804604931111218,8.292335105244346,7.369870407557401,7.5020966691548745,2.330445494658924,3.5232743878373802,3.32172158352101,0.9953619616264944
2024-09-11,42.57343242427496,15.014641688774203,8.81119341792867,8.295718694823591,7.360214530591741,7.506699411643332,2.3473013432888763,3.5254360135053178,3.3237595510041746,1.2416029241651254
2024-09-12,42.538850350770744,15.011172320112584,8.80550043206933,8.28894965083581,7.351371431853375,7.501647218145428,2.819860255870261,3.5230633082818903,3.3215225790047196,0.838062453055863
2024-09-13,42.556753802186314,15.040452911625584,8.824186366885577,8.286850865280728,7.341951423592036,7.500649138809812,2.818323128985225,3.5226419982046493,3.321080656990462,0.7871097074396156
2024-09-16,41.91140838680085,14.966536242726262,8.820660175741263,8.293617144914354,7.341740097932985,7.497333709310064,2.8644829458677843,3.5211797346178395,3.3196126762094047,1.4634288858791935
2024-09-17,41.18533187163644,15.145707900406638,8.833444142454205,8.292843316931197,7.339287386182248,7.504569835272588,2.8760505622130053,3.5250527493821022,3.2226943412716915,2.0750178942498767
2024-09-19,41.253951350280325,15.178982082377262,8.84313875010037,8.296698181882512,7.358003849754066,7.521033346979361,2.8823600367251503,3.5327860037165038,3.2297642822782366,1.9032821159062117
2024-09-20,41.29056378296511,15.321991125966697,8.850536045609068,8.214518483987439,7.365424692145411,7.5298352607483325,2.8864195949059663,3.5369204459313393,3.2335440962207094,1.7702464715199266
2024-09-23,41.31146550735425,14.94191053022246,8.853355981774685,8.219356667450906,7.370618727400166,7.534706888898343,3.149314040665284,3.5392087511348502,3.235636123987315,1.8444267811117359
2024-09-24,41.31766563211092,14.804847023281303,8.866808038619817,8.22371951118819,7.373186453415427,7.53626010284252,3.150916278228072,3.539461811068303,3.2363031220829486,1.9508320271624986
2024-09-25,41.31944224058536,14.809619001708674,8.866433462617033,8.229007063489563,7.369364931995916,7.5389804155490205,3.0497085126549006,3.540739426597416,3.2199158056139723,2.056789139188145
2024-09-26,41.24797653525305,14.863437131674084,8.893520691243731,8.54384480924214,7.410748163654124,7.579649145520602,3.0502006696021486,3.559648100397251,3.23728551334788,1.6136892400649896
2024-09-27,41.73414004772448,15.220510193825845,8.989483725751677,8.27217659962866,7.453857242667953,7.643141605837271,3.0320632207743228,3.5894662108950635,3.264403288596282,0.8007578642984459
2024-09-30,40.55765225337588,15.175020084194554,8.945130506107828,8.178346366088233,7.457136763344923,7.6196295529592435,3.2156921734897645,3.5775569720981713,3.2543612369511754,2.019474091390229
2024-10-02,37.219219067349215,14.924924247696378,8.422823964678333,7.178855561666831,7.030560288910567,7.208207424363156,4.487916214141692,3.3811051002740076,3.0786419033508885,7.0677462275689384
2024-10-03,35.07553549021619,14.787060292294083,8.513799749572847,7.5481715062831745,6.995059297028989,7.223290840114894,3.2665537411282615,3.38722104730089,3.0850840647712174,10.118223971289456
2024-10-04,35.59292646025934,16.07232264670257,8.659865774777483,7.6090561734800986,7.163840807006191,7.2518824380429985,3.7130292101608635,3.387051272277709,3.200282749701551,7.349742467591186
2024-10-07,34.315227132675105,16.598115274169693,8.778086215669026,7.64351299564093,7.150508215045033,7.265544654582746,4.306712710644063,3.435880854395592,3.475060757217305,7.031351189960515
2024-10-08,34.23546200810145,16.52321235354478,8.865677508197662,7.560392348050378,7.82752452425675,7.298655951708674,5.102750529475321,3.4500162806766177,3.69118576584411,5.445122730144254
2024-10-09,34.93676776011526,16.98577545337601,9.275264206177138,9.211884886346853,8.162414058034852,7.403878995452703,4.267688646836623,3.4042459193636416,3.639255024428016,2.712825049868903
2024-10-10,35.12209116447765,17.621414812326197,9.235302219236583,8.006722897197733,7.729252497803393,7.3443737824256505,4.465302491458514,3.3571960019170883,4.999396857994227,2.1189472751629586
2024-10-14,35.18173833064659,17.362737879133377,9.04846510904234,7.745436440953117,7.593848749201832,7.240115752022288,3.996566359876788,3.322448211080816,5.167028357688054,3.341614810354803
2024-10-15,35.17275878616585,18.48714214774242,8.982541609545544,7.724693824148838,7.584183770634535,7.163147298470272,4.024119648485631,3.275609483950323,4.998867268249206,2.5869361626073824
2024-10-16,36.60094687914721,17.267010470100782,8.89892619224796,7.633137563435686,7.537332352591132,7.105953696408116,3.974690985027686,3.2494556304094235,4.930872396400849,2.8016738342311545
2024-10-17,36.65372018225352,16.166861906168048,8.926339266727588,7.640398192943206,7.551933572974876,7.105049061088428,3.936690188343619,3.249869742688766,4.929932944255607,3.83920494255634
2024-10-18,38.73746712192018,16.762379170299205,8.890068676283601,7.680636854610742,7.494419151665152,7.115063584162154,3.93355245400359,3.254341370985097,3.4924679063553317,2.639603709714945
