date,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,KINGSTON SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG BANK LTD,CHIEF SECURITIES LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-03-18,60.035594094404466,12.847348448743979,9.87968070410052,5.511594822072096,2.9685691765826623,3.940817341941189,0.0,2.6009013806233328,1.308330774038678,0.9071632574930794
2024-03-19,60.03364663081327,12.846170797566451,9.879360222247149,5.508452518577968,2.95908841425605,3.9643842843942267,0.0,2.596011310161097,1.3057519914905065,0.9071338304932822
2024-03-20,60.01147740362346,12.864930924319387,9.875690012019016,5.510009049784789,2.9522844544968363,3.97027750871616,0.0,2.5963612893761026,1.312172529951319,0.9067968277129339
2024-03-21,59.97508703313185,12.85111993137765,9.869679544274636,5.499209384354613,2.9514678600228885,4.040096075619116,0.0,2.595054501438584,1.312040729892996,0.906244939887674
2024-03-22,59.95818989536571,12.86999957226051,9.866920840923179,5.510284698124197,2.951549487090957,4.0319273294822535,0.0,2.59326256114407,1.3118739829277968,0.905991632681326
2024-03-25,59.94817927905856,12.866037899347948,9.865273460326065,5.531945951017853,2.949330443977027,4.031087532407013,0.0,2.593096192872423,1.3091688822214085,0.9058803587717064
2024-03-26,59.932073401300734,12.877793528438234,9.862623023059907,5.545632002045492,2.9554745385396184,4.018916833807333,0.0,2.591140163620214,1.3105762617118117,0.9057702474766613
2024-03-27,59.932668429791214,12.889782135172634,9.862720942944145,5.600686296854372,2.955717108604267,3.9413954190498806,0.0,2.591965490645228,1.3191316797329329,0.9059324972053232
2024-03-28,59.933356713422505,12.88522099339618,9.862825436777213,5.617590745513015,2.938436874595626,3.941770348152065,0.0,2.5936854592057523,1.3211713335332351,0.9059420954044084
2024-04-02,59.93956456590159,12.896865168005112,9.863877727648223,5.626620219017359,2.9363113144874773,3.9174336822455316,0.0,2.5916164144071767,1.321672155530442,0.9060387527570877
2024-04-03,60.01037780702708,12.796309138399723,9.875531018041954,5.637430894875059,2.940487535782899,3.9167308538663974,0.0,2.596146017231499,1.3192303943712387,0.9077563404041505
2024-04-05,58.57137491173422,12.506134188288437,9.638723348321655,5.518327768977482,2.8828836977874146,3.780039776087744,2.3910988207965906,2.5354292582461646,1.2899991911095605,0.8859890386507351
2024-04-08,58.56576397060243,12.56086659800227,9.63778820407547,5.519674171375781,2.882024489286796,3.730883292718986,2.390866837553217,2.535176760757305,1.2910525952021474,0.8859030804255908
2024-04-09,58.583555246239406,12.549695144749073,9.640715998999404,5.521676621553898,2.8784904577719175,3.7243504525828786,2.3915931419337,2.5341296780410025,1.2908064860930906,0.8849867720356279
2024-04-10,58.543946029801276,12.584701520038335,9.640199864856584,5.521094435784123,2.887128910466347,3.7175338482136255,2.391465103427388,2.5349188554292628,1.2940720394044203,0.8849393925786415
2024-04-11,58.54274878147001,12.592630838787203,9.640002718712807,5.51720406081833,2.884848977818489,3.7107365382860786,2.3914161969597085,2.538872432083581,1.2966181598681046,0.884921295195686
2024-04-12,58.53975651168335,12.604542470728026,9.639514283069628,5.509754207717609,2.886904048982896,3.712372036236887,2.391295029679745,2.536542554061482,1.2944423994683545,0.8848764583720258
2024-04-15,58.52956385758309,12.610187566234279,9.637835898316485,5.513906332468704,2.8873455497640936,3.7167329297766614,2.390878669166111,2.532741016750703,1.2960857918988364,0.8847223880410389
2024-04-16,58.53531092489609,12.608476714602618,9.638777956311204,5.51293449912894,2.889750702470748,3.714764912561313,2.3911123675179455,2.53341837654806,1.2906446800231108,0.8848088659399731
2024-04-17,58.550432611673656,12.581770771004559,9.641267984618407,5.519250489471201,2.885683579838184,3.718714365284792,2.391730074192776,2.5335517475509097,1.292560933822509,0.8850374425430072
2024-04-18,58.540159994703565,12.575720886380557,9.639576433442878,5.524996617285272,2.8859262366945115,3.723688793754485,2.391310447456438,2.5363244552605964,1.2973618707660728,0.8849342642556207
2024-04-19,58.57601160224482,12.560106305038287,9.645479975749339,5.500007117140749,2.885328141341969,3.7227631293214145,2.3927749518868877,2.5366135550368485,1.2954389998489177,0.8854762223907671
2024-04-22,58.58446398908567,12.551588440976975,9.646871796834295,5.5006638880208225,2.8843823273505964,3.7211430186484846,2.3931202239353464,2.536979582672504,1.2938075424699726,0.88697919000534
2024-04-23,58.572133635857746,12.534832727373491,9.644841406374095,5.514571475809958,2.8870398345142663,3.7339850772926715,2.392616540609277,2.5331875501053522,1.299999245795669,0.8867925062674703
2024-04-24,58.59340005798218,12.051454020282028,9.648343263928854,5.524669698005032,2.8330653390515326,3.738886884149334,2.393485253940617,2.5359911508409168,1.3015598414771072,1.3791444903423993
2024-04-25,58.59318438943662,12.052367693193782,9.648302383781454,5.524744067115428,2.8290444700006296,3.7402334048006116,2.3934751127145737,2.536632253834963,1.3040378677058186,1.377978357416113
2024-04-26,58.598367753541446,12.055233148732732,9.649155907357102,5.515147824938641,2.829255623121738,3.7387128671745207,2.3936868481427527,2.535435499068008,1.3070476888293916,1.3779568390936654
2024-04-29,58.59827607222324,12.06288068631288,9.649140810565722,5.5132030392446305,2.828475429999524,3.7382441653805034,2.3936831030492622,2.5360834368628344,1.3020585731793073,1.3779546831820884
2024-04-30,58.59336008167892,12.062918172415987,9.648331314311475,5.530822837872134,2.835864785145417,3.7319791622586944,2.3934822895733463,2.5358771954824038,1.2895250789580528,1.3778390823035795
2024-05-02,58.60213839626643,12.070149613756676,9.649776803824343,5.511936555882004,2.830532949910309,3.7437648165237256,2.3938408752640847,2.5356377641805183,1.2841767175907606,1.3780455068011435
2024-05-03,58.60027020563352,12.067593910359859,9.649469176438586,5.5164938285506535,2.8268571170506744,3.7486261893359663,2.393764561477212,2.533705457768232,1.2874084518162399,1.3758111015690577
2024-05-06,58.60723545664306,12.078058529355886,9.650616116114579,5.49849567707641,2.821435920094941,3.761824957343881,2.394049085268142,2.532833007181899,1.2803763858923993,1.3750748650288038
2024-05-07,58.650486083796125,12.13151522356916,9.659332776381497,5.514736888133996,2.8390019640618736,3.6085692211773193,2.395805170390164,2.5369223836942476,1.267124072312838,1.3965062164827813
2024-05-08,58.595635321918195,12.16907417235859,9.64874139178641,5.5396561778402535,2.8465718097830885,3.61487802350913,2.393584018374072,2.5326864753557508,1.265127955158321,1.3940446539161873
2024-05-09,58.59226387834885,12.181102306189683,9.648169054015835,5.541758939628262,2.8412990592271936,3.6288410970225082,2.3934420373130054,2.5343874658979924,1.27084775993211,1.3678884024245637
2024-05-10,58.5850845261555,12.191015531941218,9.646986856929141,5.535135860556447,2.8284436548938037,3.6404865845832415,2.393148767140412,2.535784534530497,1.273637993360807,1.370275689908937
2024-05-13,58.60540130089588,12.20439713702444,9.650332344274272,5.53021607097157,2.839432505727914,3.5897532553066416,2.3941090864107633,2.5392718622163444,1.2788913299584383,1.3681951072137342
2024-05-14,58.634066842644295,12.232182936421918,9.655039702392438,5.554243982560134,2.8330551510675606,3.513828044525273,2.3952769144649313,2.53944072231368,1.264049054503056,1.3788166491067166
2024-05-16,58.63918653874298,12.224610481438042,9.655869851913753,5.537577539763756,2.8424709113882347,3.515036946216718,2.3954828626583367,2.5434623204761264,1.2719730028719318,1.374329544530117
2024-05-17,58.642528743320554,12.215047216635522,9.656933521301845,5.551634212654011,2.82982385995844,3.5168977705501083,2.3956172637304043,2.548458849479209,1.2722205151370523,1.3708380472328525
2024-05-20,58.62631940203668,12.225803786055874,9.653705967445479,5.5340342541146255,2.8900520262346863,3.505626967914731,2.394946033947923,2.5411704869490137,1.2567327070301124,1.3716083682708755
2024-05-21,58.494415345797435,12.214796583390662,9.63248641926312,5.586876406235534,3.070948260919813,3.460156611612125,2.3896817682935843,2.5386695040346496,1.2351953291384787,1.3767737713146002
2024-05-23,58.493779634388986,12.214663834212915,9.632381734371883,5.586815688626032,3.0720016760815114,3.4601190069789305,2.389655797473059,2.5386419140304337,1.235181905160177,1.376758808676063
2024-05-27,58.457258958179146,12.269472736255526,9.626367742856043,5.583327552142398,3.0700836673764917,3.4579586766550694,2.388163812407673,2.5370569092669437,1.2344107175450054,1.3758992273157031
2024-05-28,58.47221931065544,12.246903687738374,9.628831318074349,5.584756434537147,3.070986457509777,3.4588436357101666,2.3887749900961497,2.5377061916023025,1.2347266273184725,1.376251346757828
2024-05-29,58.41530619527007,12.279395666678212,9.618189258096256,5.65609095115252,3.0692496847613264,3.4470411547643467,2.386328314597662,2.5310063190726058,1.2285879759037253,1.3688044797032726
2024-05-30,58.35274324216857,12.221977560290103,9.607301376741102,5.750472216662477,3.07168141858409,3.4851572940482383,2.3836269683393825,2.531172635757226,1.2284630073098237,1.3674042800989878
2024-05-31,58.34968909288042,12.216535414540802,9.60660831400953,5.784634073929553,3.039875414594329,3.4906437780806163,2.383455015472189,2.5271928991101427,1.234060360691023,1.3673056366913998
2024-06-03,58.334258482786595,12.196352446880718,9.604065703990791,5.816087232223326,3.0752523554494386,3.459396243031707,2.382824179239101,2.522559167270657,1.242260441346162,1.3669437477815063
2024-06-04,58.391821038133486,12.208048163225028,9.613444332625134,5.717527713857175,3.0746179665628954,3.456356925656802,2.385151071179119,2.527062087492272,1.254762645298371,1.3712080559697244
2024-06-05,58.48585943347665,12.227329380751389,9.628745501171961,5.615001547418914,3.035467428812863,3.4609408938739232,2.388947379483095,2.526107334384155,1.2575404744896743,1.3740606261373784
2024-06-06,58.50968399025507,12.214322556534775,9.632674256008391,5.575189441396146,3.0461748796357706,3.473925062175516,2.3899221262525447,2.523987956159258,1.2602794702845552,1.3738402612979754
2024-06-07,58.518763845480116,12.194059842744137,9.634169107487834,5.565294493688264,3.0840639742771665,3.461868361139417,2.3902930075396345,2.5278622032814684,1.249975289441301,1.37364987492066
2024-06-11,58.54176428567841,12.212165406573511,9.637972912005875,5.525665042232757,3.0663186080346776,3.4751001087255733,2.3912367534133137,2.5245102291443238,1.249264084667686,1.3760025695238773
2024-06-12,58.44682526194561,12.230419981504951,9.62292919174147,5.541850789790029,3.134385474412915,3.489239955570924,2.387375274470236,2.5317526691350074,1.2479878881858426,1.3672335132430078
2024-06-13,58.44184457170858,12.226438241661382,9.622113431500251,5.53900164073681,3.1457889920458366,3.495087573257707,2.3871728905816116,2.528976666826941,1.245814787032456,1.3677612046484255
2024-06-14,58.41246865277002,12.226798003933302,9.617344253856217,5.526990470220852,3.187270820284745,3.5016983398267554,2.3859896940143237,2.527086407015693,1.2477963979747062,1.3665569601033802
2024-06-17,58.417536072101804,12.229294832638525,9.618178581137984,5.5165008127004995,3.190107655274342,3.5014887544036073,2.386196684243974,2.524979244924235,1.249750165558718,1.365967197016312
2024-06-18,58.42803051293368,12.22646117825948,9.619906442544286,5.5011586552860345,3.1898878078997717,3.5006553996647316,2.386625353469001,2.526524756971497,1.255824201564482,1.3649256914070347
2024-06-19,58.40735283744179,12.21610137779139,9.616509446507452,5.498943196350877,3.2018986800864964,3.521301732263183,2.3857825846837164,2.525528631876576,1.253886392485527,1.372695120512992
2024-06-20,58.38764317551215,12.216854048091035,9.61326220007295,5.501002819803818,3.2157104760464454,3.5237628597992128,2.384976967631634,2.5249616054190303,1.2595942507375253,1.3722315968861976
2024-06-21,58.380804867302686,12.224884996764718,9.61213095723919,5.501914100344264,3.212851275320832,3.5240755526073837,2.384696314920082,2.524664479983127,1.261907336299348,1.372070119218375
2024-06-24,58.3599960098365,12.224048972921842,9.60870701230704,5.519157313010141,3.217835180955189,3.5270594525396755,2.383846860319587,2.519727202522069,1.2680406225749847,1.3715813730129651
2024-06-25,58.33472673715985,12.22533890740962,9.605759946385316,5.556419021385719,3.265581057265559,3.470610529364473,2.382793739667695,2.5184258714557983,1.2693687453583467,1.370975444547629
2024-06-26,58.328437641488115,12.244543969004484,9.603671316323844,5.561814140024812,3.240766167739712,3.4891868388768565,2.3829219677062867,2.5172127886777083,1.260582610488343,1.3708625596698316
2024-06-27,58.2769929994423,12.276608638548876,9.59520104944938,5.575663400629835,3.2444100977443644,3.5015773505279553,2.3808202730165493,2.5139035448977993,1.265169162409249,1.3696534833336935
2024-06-28,58.28146267960209,12.275268106176497,9.595936974169454,5.567474763265233,3.2446200351404912,3.499609181069183,2.3810028751823547,2.5142649193715494,1.264942033454714,1.375418432568434
2024-07-02,58.28363164720369,12.276152847313417,9.596294090745584,5.562404375271815,3.2478010055128523,3.502417113393212,2.3810914851426777,2.5128024443792842,1.2619353717300301,1.375469619307437
2024-07-03,58.24527910533139,12.294503603920777,9.589979414385642,5.567296743025117,3.2647063668332748,3.5053217264404224,2.379524648823375,2.513682325367963,1.2651415507023704,1.37456451516966
2024-07-04,58.24073380874718,12.276325764811952,9.589263041078981,5.586965044958118,3.2578541495198303,3.5147715511125153,2.3793468978744623,2.5153863530020906,1.264891553958861,1.3744618349360116
2024-07-05,58.264572987500316,12.283633055864083,9.593102759817548,5.596137226685333,3.2260453763595356,3.494628402222328,2.380299632493398,2.519692573591041,1.2635443704651188,1.378343615001299
2024-07-08,58.27088393160119,12.286097922339232,9.59414183952185,5.588634311828571,3.222259249558039,3.502001070981136,2.3805574553376028,2.5157651173409596,1.2594808541585427,1.3801782473328714
2024-07-09,58.26178240746563,12.294496749719201,9.59264329843888,5.590749169123616,3.220109767019309,3.499056092651446,2.3801856281114824,2.5164285829822495,1.2629005584038246,1.3816477460843624
2024-07-10,58.27413246685149,12.288124720325158,9.594676701975603,5.588887529982378,3.205085434085537,3.503719673507242,2.3806901686978135,2.516793460651248,1.2655667595323887,1.382323084391142
2024-07-11,58.243974712746514,12.317080611777268,9.589679307423623,5.591619805407039,3.2026839303971713,3.504946390570677,2.3794501844389844,2.515482586890788,1.2734793699714282,1.381603100376507
2024-07-12,58.23342548254625,12.320310573957565,9.587942411288704,5.594869485489908,3.2050124219067104,3.507420950021322,2.3790192150920344,2.5168602179344095,1.2737669456468612,1.381372296116235
2024-07-15,58.229517653597995,12.32059144604112,9.587299000076012,5.599779626270798,3.206960810652981,3.5068552305442804,2.378859567946428,2.516730185435771,1.2721268820837752,1.3812795973508378
2024-07-16,58.22814098552007,12.329582114609853,9.587072336194552,5.596959161340194,3.2006084996178172,3.509389145338843,2.3788033267106936,2.5165152297451625,1.2716822599223083,1.3812469410005024
2024-07-17,58.216375958047195,12.328204784230353,9.585135263028368,5.596993968912019,3.210977455085976,3.5163346784478633,2.378322688208113,2.517334342157531,1.2693530025757906,1.3809678593067944
2024-07-18,58.209873296053075,12.325539170598791,9.58406462106968,5.597217053471773,3.228691233113564,3.514854067403503,2.3780570339433145,2.511937708646462,1.2689522079599957,1.380813607739842
2024-07-19,58.24258923984457,12.278552157450124,9.589397857714319,5.63904291392459,3.2312329690658523,3.4774638655888146,2.379380349406838,2.512817215872111,1.2679414431677059,1.3815819879650781
2024-07-22,58.25206737690566,12.291019365242343,9.590958393199005,5.640867774256836,3.226814631624079,3.4567691772413993,2.379767559065036,2.513401098102056,1.266527803958643,1.3818068204049467
2024-07-23,58.25829249500608,12.299390226903336,9.591983332765658,5.6441535573955255,3.209985860754535,3.4547407614304055,2.3800218733713576,2.5129179429240955,1.266533539576483,1.3819804098725208
2024-07-24,58.25404160322917,12.301836534489302,9.591283441276785,5.646411539134533,3.2081575273088103,3.454903410294979,2.3798482119924,2.5122356143855096,1.2694219864051552,1.3818601314833565
2024-07-25,58.25510615555367,12.317717628997201,9.591458715348788,5.6228553261886995,3.211851575104611,3.4574484824836187,2.3788419013746998,2.5134479689739964,1.2693933422043064,1.381878903770407
2024-07-26,58.250859503264465,12.32583955015928,9.590759521873771,5.623248926600791,3.2113517681845254,3.454643410233821,2.378862883083928,2.513264744870984,1.2693915234917372,1.3817781682366934
2024-07-29,58.248443906249534,12.302714921271143,9.590361803964207,5.627752258748416,3.2275534420819616,3.4583748971445156,2.378764234340746,2.513419703039925,1.2708939656948441,1.381720867464706
2024-07-30,58.26400266683285,12.308471825363341,9.59292455569895,5.627182118351119,3.2285325763946937,3.4325833717764724,2.379399891502875,2.5141691179495766,1.2706437830175867,1.3820900931125395
2024-07-31,58.21076873328056,12.330813457247865,9.584159811002465,5.635761947002871,3.2597271324134014,3.410325511828464,2.37722591083006,2.5121051145120874,1.2720923908296928,1.4070199910525274
2024-08-01,58.206162972212184,12.340456501167338,9.583401491689886,5.63342538960884,3.2569893645116927,3.414070060224045,2.3770378196093267,2.511330093487783,1.2702176428805738,1.4069086646083273
2024-08-02,58.215820078447976,12.33810680837931,9.58499149387487,5.6315300826548444,3.2574844072565536,3.4021380438719264,2.377432198925507,2.512653376966706,1.272584855982681,1.4072586536396294
2024-08-05,58.22052540336705,12.33670777256077,9.585766205959397,5.632639371023796,3.2548074072188258,3.4025360752051736,2.3776243561596395,2.512856463525166,1.2692552185770878,1.407281726403088
2024-08-06,58.21368634362323,12.337181868224798,9.584640183352786,5.631213589028157,3.289438880348271,3.3772051543728026,2.377798356040373,2.5125612828244996,1.2691579266193163,1.4071164155657743
2024-08-07,58.21772775473071,12.346450807484032,9.585305584802704,5.644394814515272,3.2906775161211703,3.3683925092268265,2.377963431665901,2.5133638953126805,1.2692525123875853,1.3864711737531237
2024-08-08,58.217275330073804,12.350849234406754,9.585231094973613,5.638321753839993,3.293663303743017,3.3691564099264006,2.3779449519118607,2.5133702675021485,1.2677272544867304,1.3864603991356785
2024-08-09,58.231288756369295,12.35188872981228,9.587530881486032,5.641391120893794,3.289809115685892,3.3557464458849044,2.3785154927442607,2.511816261001364,1.2652201432513632,1.3867930528708197
2024-08-12,58.231488944030495,12.351516159112435,9.587563841522206,5.6381717050118985,3.2938624601165762,3.3538600396943665,2.3785236696104066,2.513379524866582,1.264835835643798,1.3867978203912328
2024-08-13,58.22988211022667,12.355567037622924,9.587299283257318,5.63883876087986,3.2994263755994666,3.347536195381932,2.378458036869344,2.5105896457082757,1.2656430012214657,1.386759553232737
2024-08-14,58.23277145718,12.354755008929649,9.587775001788264,5.655183408905769,3.2996354363513185,3.327893301556243,2.378576055148506,2.510960375284325,1.265705801996893,1.3867441528590367
2024-08-15,58.24117708864378,12.39969296436973,9.589158952804263,5.630499555375028,3.323331375102977,3.263742181916735,2.3789193916105673,2.514303021633544,1.272276496456156,1.386898972087221
2024-08-16,58.246870905409565,12.399850098038028,9.590096415210498,5.633110435610521,3.3226325387989823,3.256221263992894,2.379151961276799,2.5145488267737295,1.270482995764984,1.3870345591239956
2024-08-19,58.25498237687899,12.407642401973392,9.591431934050425,5.646557279284262,3.330165183646393,3.2135422943501477,2.379483282478356,2.5165255418863093,1.2724419876038542,1.3872277178478647
2024-08-20,58.2452481274162,12.41613013358654,9.589829231803474,5.648399789514903,3.3582595247018494,3.1875746552318174,2.3790856772792957,2.5160272874940244,1.27244965711103,1.3869959158608711
2024-08-21,58.252498494188934,12.41588074506019,9.591022973464018,5.657014929435351,3.350493375281201,3.1778043921758017,2.3793818257943866,2.5156924868144244,1.2730357287572167,1.3871750490284809
2024-08-22,58.26374938228316,12.423852587572586,9.59287538372921,5.6609592570300284,3.343985235570917,3.1566412932492414,2.379841379622076,2.516178367684435,1.2744741452281554,1.3874429680301918
2024-08-23,58.258406556348255,12.42457972857689,9.591995710451503,5.661230778080138,3.3406651042981155,3.1677577077631436,2.3796231465289632,2.5137831073094072,1.2746164996327458,1.3873416610108447
2024-08-26,58.2542423718849,12.423213637817724,9.590926016385207,5.692195390806652,3.337681158969515,3.1463642340688116,2.3793901717259325,2.5138397259534733,1.2749927464096609,1.3871545459781207
2024-08-27,58.25605041011238,12.424002450462357,9.590839629980435,5.686914895456783,3.336257932065735,3.1475152240568107,2.379368740326906,2.513817083554217,1.2780915822423584,1.3871420517420179
2024-08-28,58.24484490338343,12.42228647609797,9.588994839314857,5.700047997813549,3.3432091088534177,3.148037075972877,2.378911070569985,2.511934178064323,1.2748591139000227,1.3868752360295662
2024-08-29,58.244571085607674,12.430508290872297,9.58848048736408,5.706278791470217,3.3393436617013625,3.1377880758710384,2.378783466209948,2.5119290031498327,1.2754903805048785,1.3868267572486666
2024-08-30,58.260664552087086,12.44176434025998,9.591129865433757,5.695822070520676,3.3410245139315924,3.1379941102318787,2.3794407441546843,2.512908191607809,1.2779682587858738,1.361283352986663
2024-09-02,58.249540843716005,12.463140085037363,9.589298631059888,5.693127826874305,3.336894543353322,3.137874403627165,2.3789864375461396,2.5124284020602365,1.2776983411458236,1.3610104855797436
2024-09-03,58.24504651552953,12.471520170269269,9.588558754753535,5.680723160108637,3.3423055858317703,3.1421152743713257,2.3788028833816495,2.511897680806226,1.2783706752084798,1.3606592997395728
2024-09-04,58.24596343801187,12.476031113487556,9.588709702612991,5.6768089414382334,3.3408422578922363,3.1408690603294516,2.378840331679407,2.513206989555623,1.278390799955269,1.3603373650373574
2024-09-05,58.24740394625202,12.484441393648616,9.588392282789895,5.669786539883626,3.340427189896037,3.145604286633942,2.3787615837455687,2.515740978115992,1.2807907544043664,1.3486510446299338
2024-09-09,58.24987247459972,12.501846849763284,9.589469483544862,5.661903744784816,3.3278381742957905,3.141882444537589,2.379028823935407,2.518589254421532,1.2808698548106858,1.3486988953063141
2024-09-10,58.25631155389478,12.50106463938847,9.590529526284511,5.667687405332029,3.315130161338849,3.14022107242223,2.37929180743377,2.5188676652614523,1.2820481849574235,1.348847983686479
2024-09-11,58.310214791546365,12.523173374748342,9.59936071673976,5.675623810552436,3.2763572428920975,3.0757857534784963,2.3814827166054138,2.520726622350795,1.2871849357063763,1.3500900353799197
2024-09-12,58.30262956486877,12.522970954312267,9.598111993385595,5.690565619331204,3.2824093028093024,3.0432731789615333,2.3811729237792547,2.519983692351807,1.286537622295308,1.372345147904958
2024-09-13,58.30770534634748,12.498688730758952,9.598776776743334,5.705746004398967,3.2782332009274877,3.049794057033015,2.3813378483115706,2.520158231180026,1.2885852593622182,1.3709745449369477
2024-09-16,58.324210667556954,12.499530043520512,9.601664797814623,5.678354886876829,3.2787589482042905,3.051937731091377,2.3820543306346558,2.521565195601283,1.290529876205191,1.371393522494286
2024-09-17,58.305372939241884,12.498526606222288,9.598741916901297,5.744610373885388,3.3089156142280265,2.9815006056266675,2.3813292000157342,2.5201425935587687,1.284871061255475,1.3759890890644735
2024-09-19,58.298072928387654,12.509799839635496,9.597529449972358,5.750673859679141,3.299432522735706,2.9849821867067474,2.381028401960434,2.518067001660686,1.2888457795917077,1.371568029670068
2024-09-20,58.286666357948256,12.529971658999688,9.595651602382956,5.75000898480894,3.284692732768171,3.0001001762257706,2.3805625311893963,2.5175743179889487,1.283465485216641,1.3713061524712316
2024-09-23,58.32300947359693,12.48184771980738,9.601656077585368,5.755170451603455,3.27958632446364,3.001270389375414,2.382052167253586,2.5163407571416685,1.2853000686306677,1.3737665705418873
2024-09-24,58.32506398416819,12.47560542012501,9.601994309512886,5.749171260524388,3.2886090106616916,3.007000662606023,2.382136078413231,2.5164293988069923,1.2798764927771151,1.3741133824044724
2024-09-25,58.32602121205508,12.481337312161026,9.602256564663717,5.7664359454081735,3.278740447083984,2.984421791447693,2.382201140673883,2.5161348263570362,1.2859902806061114,1.3764604795432918
2024-09-26,58.340013135776694,12.474532935083456,9.604560065547476,5.772296746036961,3.2661789048755434,2.9792650911453897,2.382772610764885,2.5147527605442344,1.2802509350400726,1.3853768151852874
2024-09-27,58.36035345308452,12.482153844432375,9.607908707222972,5.772290449790624,3.267077481650876,2.9807906679787837,2.3836033673652066,2.5156295321860433,1.27952235898595,1.35067013730264
2024-09-30,58.370294249584106,12.49548228122714,9.609547405718635,5.756225723166905,3.2689072300017474,2.9682167314842087,2.384009908202696,2.514760096556268,1.272456036729969,1.3601003373283256
2024-10-02,58.39532627890139,12.498678062298517,9.61362353717626,5.767578821817527,3.2661641543670994,2.9475413958502705,2.385021146023983,2.5167880888659693,1.25760209447086,1.3516764202281242
2024-10-03,58.375199715451,12.513668979328674,9.609702980751598,5.775907020796307,3.2811025709315835,2.9317635148582633,2.3840485044449946,2.5164823871802744,1.25150561185213,1.3606187144051773
2024-10-04,58.40119913981966,12.54317928944378,9.612953388060529,5.797442418865724,3.268410984442417,2.8452186023611756,2.3848548903134463,2.5135146408973807,1.263989718486567,1.3692369273093197
2024-10-07,58.38776294777948,12.523086202255627,9.610688967916122,5.789532761677991,3.232053621656404,2.913880477982181,2.3842802285924796,2.521817659152904,1.2680940324139391,1.3688031005728742
2024-10-08,58.43967088905835,12.537819595478233,9.619023406884327,5.818755152802342,3.238820767329874,2.9180386188671537,2.386347888685802,2.3929035021016385,1.2799168153528262,1.3687033634394603
2024-10-09,58.489973599414135,12.542687471383527,9.627718522921343,5.828457736203418,3.269126841285784,2.941354866200908,2.3885050278171986,2.273903256160071,1.2701783998847391,1.3680942787288823
2024-10-10,58.48975277968328,12.530940449572498,9.627888824863891,5.834031395505504,3.2630376042985345,2.9439437783841242,2.388091939348578,2.2760965770586927,1.2741558038825203,1.3720608474023783
2024-10-14,58.494573189707154,12.515792008927274,9.628685516052535,5.843699730451619,3.258467621608272,2.936218309461469,2.3882895498362307,2.2784967450743037,1.2780083297585265,1.3777689991226119
2024-10-15,58.47289109391265,12.471692861029968,9.625116465620161,5.867031746163545,3.2576499876676186,2.9437463627429827,2.3874042861274654,2.276949858833821,1.3261116949007783,1.3714056430010044
2024-10-16,58.46068922819321,12.509804126515276,9.622673450397487,5.876601316414292,3.257323742255535,2.934384960846582,2.386798323068782,2.2625046460881646,1.3187536955590893,1.3704665106615885
