date,THEIA SECURITIES LTD,QUAM SECURITIES LTD,ROOFER SECURITIES LTD,CITIBANK N.A.,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,BONUS EVENTUS SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD
2024-05-13,35.52449852022362,36.66030910884577,0.0,1.3008878658336074,1.3653403485695497,11.401512660309109,5.988161788885235,3.4159815850049324,1.3416639263400196,3.0016441959881615
2024-05-14,35.52590039725343,36.71437215542869,0.0,1.3009392018100023,1.3653942279866356,11.349346241877353,5.988398095288206,3.4161163873615537,1.3377706453395068,3.001762647654626
2024-05-17,35.52590039725343,36.71437215542869,0.0,1.3009392018100023,1.339086054036989,11.375654415826997,5.988398095288206,3.4161163873615537,1.3377706453395068,3.001762647654626
2024-05-20,35.51655663975172,36.70471581494437,0.0,1.3005970384787355,1.3387338576050078,11.398963730569948,5.986823071460509,3.4152179058941114,1.3374187948765155,3.0009731464190845
2024-05-22,35.50721779600852,36.69506455260183,0.0,1.3002550550866399,1.3383818463884727,11.422260787252505,5.985248875917016,3.414319896926192,1.3370671294470302,3.0001840603718017
2024-05-23,35.48855483430133,36.67577724632729,0.0,1.2995716275524953,1.3376783790176343,11.468818165094216,5.982102967070511,3.4125252949988174,1.3363643531050433,2.9986071325326535
2024-05-24,35.462274316049516,35.662663267719644,0.0,1.2995716275524953,1.3376783790176343,12.508212661953694,5.982102967070511,3.4125252949988174,1.3363643531050433,2.9986071325326535
2024-05-27,28.751229378908498,25.218504704114014,25.678709940804247,0.917626973965002,0.944534134981165,8.7949303197313,4.223960362968324,2.409582660654308,0.9436063018426767,2.11731522203047
2024-05-28,28.751229378908498,25.329844680732617,25.678709940804247,0.917626973965002,0.944534134981165,8.7949303197313,4.223960362968324,2.298242684035703,0.9436063018426767,2.11731522203047
2024-05-29,28.74589510009462,25.34369839885712,25.67394571327854,0.9174567246145569,0.9443588934859646,8.793298576968033,4.223176682313215,2.297816286016438,0.9434312324903987,2.116922391881111
2024-05-31,28.743761942749014,25.360369552715063,25.672040517225387,0.9173886425616385,0.9442888150937795,8.781514943509636,4.222863291468007,2.2976457711073595,0.9433612229374989,2.116765300632618
2024-06-03,28.743761942749014,25.378921395840674,25.672040517225387,0.9173886425616385,0.9442888150937795,8.762963100384024,4.222863291468007,2.2976457711073595,0.9433612229374989,2.116765300632618
2024-06-04,28.738696962670996,25.411546487363783,25.667516809645257,0.9172269881752839,0.9441224205889172,8.742870391838627,4.222119174588453,2.2972408996058427,0.9422675631810805,2.1163923023417572
2024-06-06,28.733633767293497,25.407069470716966,25.66299469604243,0.8985200845665962,0.9068654723489484,8.815511294091467,4.221375319906532,2.2968361707651797,0.9421015540966582,2.1150921701717293
2024-06-07,28.733633767293497,25.407069470716966,25.66299469604243,0.8985200845665962,0.9254107785319536,8.796965987908461,4.221375319906532,2.2968361707651797,0.9421015540966582,2.1150921701717293
2024-06-18,28.72298023803344,25.39764932705498,25.65347966334211,0.8981869415297913,0.9250676652701049,8.830781209447185,4.219810166475103,2.295984576026102,0.9417522524192652,2.1143079604019133
2024-06-19,28.71765643534994,25.3929418742586,25.648724792408068,0.8980204626334519,0.9248962040332147,8.847679418742587,4.219028024911032,2.2955590154211154,0.9415776986951363,2.1139160735468563
2024-06-24,28.71765643534994,25.411476868327405,25.648724792408068,0.8980204626334519,0.9248962040332147,8.829144424673784,4.219028024911032,2.2955590154211154,0.9415776986951363,2.1139160735468563
2024-06-26,28.730866165079128,25.425299284681813,25.643971683777472,0.8978540454393833,0.9247248063452059,8.80897668729847,4.218246173233016,2.295133612542159,0.9414032096660613,2.113524331937289
2024-06-27,28.72554287408286,25.42058845327207,25.639220336470764,0.8976876899132884,0.9245534721707552,8.788816423330616,4.217464611279923,2.294708367301564,0.9412287852960795,2.1501889868820867
2024-06-28,28.720221555333257,25.415879367196474,25.6344707495091,0.8975213960208959,0.9243822014745656,8.787188322033272,4.216683338890741,2.2942832796117223,0.9410544255492571,2.1683153643807196
2024-07-03,28.71490220773448,25.411172025485257,25.629722921914354,0.8973551637279596,0.9242109942213661,8.785560823825753,4.2159023559045785,2.293858349385094,0.9408801303896874,2.1864350274114686
2024-07-04,28.70426942161001,25.401762571280457,25.62023254091683,0.8970228838035992,0.9238687699029845,8.782307635340295,4.214341257498334,2.293008960971636,0.9220173294823373,2.2411686291935125
2024-07-11,28.68575501740354,25.401762571280457,25.62023254091683,0.8970228838035992,0.9238687699029845,8.800822039546768,4.214341257498334,2.293008960971636,0.9220173294823373,2.2411686291935125
2024-07-12,28.683365268019955,25.399646404339414,25.618098173706183,0.896948154730499,0.9237918043560764,8.818601723547435,4.213990169670378,2.2928179352605222,0.9117584441790934,2.240981922190442
2024-07-15,28.66214053814065,25.436349005207514,25.599141638840845,0.8962844431289484,0.9231082293526218,8.830575416462406,4.2108719580438985,2.291121326759964,0.9110837734592511,2.239323670603905
2024-07-19,28.656839262759746,25.431644363885216,25.59440688781408,0.8961186686765371,0.9229374936420889,8.847437877428723,4.210093126057726,2.2906975668852247,0.9109152617609796,2.2389094910896765
2024-07-23,28.656839262759746,25.46863584659632,25.59440688781408,0.8961186686765371,0.9229374936420889,8.810446394717616,4.210093126057726,2.2906975668852247,0.9109152617609796,2.2389094910896765
2024-07-24,28.656839262759746,25.487131587951872,25.59440688781408,0.8961186686765371,0.9229374936420889,8.791950653362063,4.210093126057726,2.2906975668852247,0.9109152617609796,2.2389094910896765
2024-07-29,32.344023000194134,25.477707006369428,21.887162230870917,0.8957873036709715,0.9225962116239727,8.80718848511181,4.208536326070276,2.2898505172270345,0.9475562293733187,2.2195926894881346
2024-07-30,32.308182430997384,25.44947503532084,21.862908959951245,0.8947946774029716,0.9215738782746807,8.797429196716317,4.203872826498481,2.287313122731848,1.0573167240726549,2.2171331480335756
2024-07-31,32.28433281352366,25.430688455611637,21.846769951925296,0.8941341478043424,0.9024387993319369,8.790935011488102,4.200769564374891,2.285624648205734,1.1488101279839074,2.2154964797504912
2024-08-01,32.28433281352366,25.430688455611637,21.846769951925296,0.8941341478043424,0.9024387993319369,8.772480230315669,4.200769564374891,2.285624648205734,1.1672649091563396,2.2154964797504912
2024-08-05,32.28433281352366,25.430688455611637,21.846769951925296,0.8941341478043424,0.9024387993319369,8.754025449143237,4.200769564374891,2.285624648205734,1.185719690328772,2.2154964797504912
2024-08-20,32.27837590988348,25.425996143662417,21.84273892225513,0.893969167750685,0.9022722869557998,8.770861587002852,4.1999944645871965,2.285202919007685,1.1855009087302686,2.215087690164494
2024-08-22,32.275993763895166,25.413049695113514,21.84112692687337,0.8939031927749743,0.902205699209417,8.788664311214841,4.199684504755491,2.28503427090156,1.1854134186953995,2.214924216566268
2024-08-26,32.27629151291513,25.409594095940957,21.841328413284135,0.8939114391143912,0.9022140221402214,8.792435424354244,4.199723247232472,2.285055350553505,1.1854243542435425,2.214022140221402
2024-08-27,32.27629151291513,25.41328413284133,21.841328413284135,0.8939114391143912,0.9022140221402214,8.788745387453876,4.199723247232472,2.285055350553505,1.1854243542435425,2.214022140221402
2024-09-11,32.29535888347363,25.428297149608625,21.85423128046079,0.8944395214887019,0.8473637571998227,8.790245163195982,4.202204253433762,2.286405257716733,1.1861246492394035,2.2153300841825434
2024-09-13,32.29535888347363,25.428297149608625,21.85423128046079,0.8944395214887019,0.8473637571998227,8.793937380002955,4.202204253433762,2.286405257716733,1.1824324324324325,2.2153300841825434
2024-09-17,32.29714760454168,25.429705529400902,21.85544170589864,0.8944890612018832,0.8474106895596788,8.801809286439582,4.202436998061479,2.286531893289024,1.178805501707745,2.2062217298993816
2024-09-26,32.29595510181476,25.43245887717614,21.85463474070929,0.8944560341167132,0.8473794007421492,8.801484298558163,4.202281832111803,2.2864474680155813,1.1787619768493733,2.2061402699060313
2024-09-27,32.28761004780274,25.433269965486055,21.84898765249811,0.8942249127923072,0.8471604436979754,8.817666709732194,4.201195991214632,2.28585666562079,1.178457392812979,2.205570218342223
2024-09-30,32.27093287092549,25.427512036746663,21.837702226567544,0.893763028279437,0.8467228688963087,8.820491062369717,4.235920234647383,2.2846759763138964,1.1778486967108783,2.2044309985426773
2024-10-02,34.680834030137525,24.522763258552903,21.06068423206248,0.8619616075717411,0.8165952071732285,8.506644843352488,4.085199879022932,2.2033837997473715,1.1359390844882493,2.125994057891085
2024-10-03,34.6771324379614,24.520145868540425,21.058436360402027,0.8618696077559371,0.8165080494529929,8.51641021079783,4.084763853064128,2.203148625811616,1.1358178422129324,2.1257671440007115
2024-10-07,34.67589874948859,24.51927352935945,21.057687176476865,0.861838945514702,1.2611843392568085,8.07495953181422,4.084618531760855,2.203070245655229,1.1357774338723161,2.1256915168009676
2024-10-08,34.67404838135894,24.525080042689435,21.056563500533617,0.860014229811455,1.2611170401992173,8.074528637495554,4.084400569192458,2.2029526858769124,1.1357168267520454,2.1255780860903593
2024-10-09,34.67281491231191,24.5277649318772,21.055814449859486,0.8599836362989577,1.2610721781509018,8.074241400163636,4.08425527373626,2.2028743196613427,1.1356764255985201,2.125502472341788
2024-10-10,34.67281491231191,23.638433353491518,21.055814449859486,0.8599836362989577,2.1504037565365874,8.074241400163636,4.08425527373626,2.2028743196613427,1.1356764255985201,2.125502472341788
2024-10-14,34.67435676233335,23.646599489500975,21.05675077152945,0.8529069095242753,2.1496100107613905,8.071042965519082,4.084436894671777,2.2029722783020125,1.135726927489572,2.125596990368111
2024-10-15,34.6570958709276,23.641939641761855,21.046268723054357,0.8524823325481132,2.148539935108227,8.109693764167297,4.082403662384995,2.201875638917285,1.1351615627361216,2.1245388683941506
2024-10-16,34.832084744105856,20.475085979364952,21.04028366525367,0.8522399068667964,5.350715828201231,7.908324224408364,4.0812427239684705,2.201249477903081,1.1348387498111563,2.1239347001164166
2024-10-17,34.83084661115603,20.4779127529303,21.03953577236495,0.8522096133509877,5.350525632936702,7.908043117007758,4.081097653091148,2.201171232815846,1.1347984111044958,2.123859203241773
2024-10-18,34.83115613614147,20.478094730294146,21.039722740602507,0.852217186528037,5.350573180485204,7.90811339198436,4.081133919843597,2.20119079356616,1.133919843597263,2.1238780769572556
2024-10-24,34.82991806920575,20.480921321556153,21.03897488758953,0.8521868946274014,5.350382995361402,7.907832299571685,4.080988856701086,2.2011125526507547,1.1338795386283256,2.123802584107914
2024-10-25,34.82960856622384,20.480739325543166,21.038787932643178,0.8521793219887146,5.350335451192962,7.907762029590794,4.08095259252677,2.201092993290976,1.134758075265473,2.123783711734127
2024-10-29,34.82837060929989,20.48356569722496,21.038040146082693,0.8521490327797474,7.873714889949262,5.38391135517465,4.0808075422742345,2.2010147593278773,1.1347177422937826,2.123708225592906
2024-10-31,34.82868009028061,20.487302066857417,21.03822708773925,0.8521566048801295,7.8702304999200265,5.383959196004906,4.0808438038706925,2.201034317297269,1.1347278252679096,2.122838507881782
2024-11-05,29.3123211715154,20.487302066857417,21.03822708773925,0.8521566048801295,13.386589418685244,5.383959196004906,4.0808438038706925,2.201034317297269,1.1347278252679096,2.122838507881782
2024-11-06,29.291929326112047,20.63748557222765,21.021042351060995,0.8514605344934743,13.37565479889905,5.290775104323893,4.077510432389239,2.199236437893989,1.1338009411346888,2.121104501464974
2024-11-07,29.29401005132212,20.660261760579637,21.0225355614356,0.8515210172080055,13.38370833407327,5.2556338903589,4.077800074585783,2.1993926586279766,1.1338814796398573,2.1212551721688477
2024-11-08,29.296091072157992,20.665281403733108,21.024028983962918,0.851581508515815,13.384659100999876,5.245351377271032,4.078089757934182,2.199548901557533,1.1339620295877955,2.121405864279752
2024-11-11,29.290889074347,20.743292433900955,21.020295825416838,0.8514302963581157,13.38228243691958,5.180496120176856,4.077365626720173,2.1991583358488556,1.1337606761723813,2.1210291741392475
2024-11-12,29.290889074347,20.768151712626736,21.020295825416838,0.8514302963581157,13.38228243691958,5.155636841451072,4.077365626720173,2.1991583358488556,1.1337606761723813,2.1210291741392475
2024-11-15,29.290889074347,20.768151712626736,21.020295825416838,0.8514302963581157,7.881279187456718,5.144982864854307,4.077365626720173,2.1991583358488556,6.6454179022320075,2.1210291741392475
2024-11-19,29.301294918024052,20.850134110165726,21.027763468746112,0.8517327743929517,7.884079080590441,5.036680462546849,4.0788141464021175,2.1999396060180825,6.647778744870952,2.1217826882427127
2024-11-20,29.303376974046508,20.89424972909598,21.029257634164107,0.8517932957916615,7.884639297958894,4.987298598404775,4.0791039738511,2.2000959266693902,6.6482511147034264,2.12193345531416
2024-11-21,29.305459325978433,20.924159249586953,21.03075201193839,0.8518538257918954,7.885199594947504,4.952122084243813,4.079393842491428,2.200252269537565,6.648723551670842,2.1220842438131786
2024-11-25,29.306500612930165,20.963988132250787,21.03149928047329,0.8518840940181569,7.885479773304671,4.909659424023309,4.079538792261091,2.2003304493044573,6.6489597953346244,2.1221596460994547
2024-11-28,29.305459325978433,20.966796354527528,21.03075201193839,0.8518538257918954,7.885199594947504,4.9094849793032385,4.079393842491428,2.200252269537565,6.648723551670842,2.1220842438131786
2024-12-03,29.304418113019842,20.96605141141568,21.03000479650388,0.8518235597164734,7.884919436499619,4.912863512817324,4.0792489030217975,2.2001740953260733,6.648487324794372,2.122008846884937
2024-12-04,29.304418113019842,20.96605141141568,12.147590200920218,9.734238155300137,7.884919436499619,4.912863512817324,4.0792489030217975,2.2001740953260733,6.648487324794372,2.122008846884937
2024-12-05,29.300254000959164,21.009254160819907,12.14586404731878,9.7328549352564,7.883799001758468,4.880193253876623,4.078669248121637,2.199861454022274,6.647542585125846,2.1217073127409014
2024-12-06,29.298172388682666,21.014865992931107,12.14500115446779,9.732163472639114,7.883238903788431,4.879846544589098,4.078379482443209,2.199705166687388,6.6470703159689535,2.1215565778022487
2024-12-09,29.28256971934745,21.056929330942786,12.138533364102747,9.726980633021496,7.879040704382866,4.877247794365648,4.076207551523973,2.1985337191344327,6.643530435091331,2.1204267480872665
2024-12-10,29.281530132244608,21.05973196059288,12.138102423005236,9.726635306647733,7.878760983402858,4.877074642762048,4.076062838377563,2.198455666992101,6.643294577083518,2.120351468891453
2024-12-11,31.12912990832036,20.53969901401142,11.828403390416883,9.478463933575506,7.634492302369831,4.742259124718907,3.9720636568067813,2.142362912990832,6.473793461338868,2.059332295450614
2024-12-12,31.123746108612938,20.546523694223453,11.826357661708752,9.476824628156347,7.63317191283293,4.748356969906607,3.9713766862677273,2.1419923901764095,6.472673815288828,2.058976132826012
2024-12-13,31.123746108612938,20.549982704946384,11.826357661708752,9.476824628156347,7.63317191283293,4.744897959183674,3.9713766862677273,2.1419923901764095,6.472673815288828,2.058976132826012
2024-12-16,31.1240152543692,20.55707849427961,11.826459931338043,9.476906579960048,7.633237921462483,4.741479950535719,3.9714110291510654,2.1420109132732037,6.464946946964259,2.0624529786663666
2024-12-17,31.12347696751152,20.56364092320198,11.826255393848202,9.476742677769995,7.633105905344991,4.748315908717497,3.971342343978347,2.1419738673999706,6.452728703487518,2.0624173087399797
2024-12-18,31.11701897721869,20.57666536981801,11.823801495698785,9.474776293606537,7.631522068041326,4.740414127004712,3.970518307180219,2.141529416850387,6.458306315652964,2.0654476289283705
2024-12-20,31.115942906050886,20.5759537992029,11.823392611676422,9.47444864224641,7.631258159057309,4.743708340177576,3.970381000959635,2.14145535969015,6.458082978153179,2.0653762027855347
2024-12-23,31.11056366638142,20.57239668421371,11.821348615685155,9.47281072530664,7.629938887880439,4.742888260768094,3.969694612279474,2.1410851507057713,6.474254250620197,2.065019146159099
2024-12-27,31.101960750425594,20.566707857692208,11.818079691672212,9.47019123581718,7.627829002514669,4.741576723325931,3.9685968838845156,2.140493082500151,6.500116659897512,2.0644481122700284
2024-12-30,31.094437100968474,20.565188468150915,11.815220865839015,9.467900370629552,7.625983809795334,4.740429722934971,3.9676368694329973,2.1399752913632084,6.519278784265954,2.063948716619582
2025-01-02,31.091213793937513,20.563056642565286,11.813996078126484,9.466918910513904,7.62519328616719,4.739938321196258,3.967225576835031,2.13975345755479,6.528969169236616,2.0637347638669326
2025-01-03,31.090139506759385,20.56234613225068,11.813587871982033,9.466591802358227,7.624929814710836,4.6879454066427675,3.967088498250767,2.139679523171943,6.58402798773377,2.0636634561395932
2025-01-06,31.078327245723564,20.5752575361155,11.809099465499227,9.46299510400746,7.622032829918228,4.67234843578651,3.965581258796812,2.138866582044573,6.612612145860858,2.0628793962472693
2025-01-07,31.069742146562962,20.569573812380764,11.805837311487297,9.460381039528318,7.6199273141633785,4.629621636553552,3.964485803817301,2.1382757400229626,6.679845650503707,2.062309544979757
2025-01-08,31.06330643421223,20.59293142881802,11.803391878479266,9.458421438743365,7.601087472489536,4.618305786907176,3.9636646096750527,2.137832822681569,6.699175764898804,2.061882363094981
2025-01-09,31.06330643421223,20.599836016053167,11.803391878479266,9.458421438743365,12.959047166961552,4.611401199672032,3.9636646096750527,2.137832822681569,1.34121607042679,2.061882363094981
2025-01-13,36.421266128684245,20.599836016053167,11.803391878479266,9.458421438743365,7.601087472489536,4.611401199672032,3.9636646096750527,2.137832822681569,1.34121607042679,2.061882363094981
2025-01-14,36.421266128684245,20.603288309670738,11.803391878479266,9.458421438743365,7.601087472489536,4.60794890605446,3.9636646096750527,2.137832822681569,1.34121607042679,2.061882363094981
2025-01-16,36.40367146591213,20.6416438781584,11.797689805988561,9.453852192441405,7.597415481232908,4.605722862984274,3.9617498123722195,2.1368000621112655,1.3405681455473986,2.0608862932514382
2025-01-20,36.398647541337105,20.659496105643584,11.79606165417425,9.452547504247995,7.596366992418297,4.5981869463587985,3.961203067183039,2.1365051709117884,1.3403831391186594,2.0606018786064846
2025-01-21,36.398647541337105,20.676746853894787,11.79606165417425,9.452547504247995,7.596366992418297,4.580936198107593,3.961203067183039,2.1365051709117884,1.3403831391186594,2.0606018786064846
2025-01-23,36.398647541337105,20.687097302845512,11.79606165417425,9.452547504247995,7.596366992418297,4.580936198107593,3.961203067183039,2.1365051709117884,1.330032690167936,2.0606018786064846
2025-01-24,36.39896149599779,20.687275738338393,11.796163400496825,9.452629036709908,7.596432514490753,4.580975710736959,3.9612372343361852,2.13652359922716,1.3291816174441071,2.0606196522219156
2025-01-27,36.39017281225208,20.70642613224794,11.793315166775896,9.45034665930806,7.594598323617674,4.579869614708013,3.9602807767927977,2.1360077265358215,1.3288606809009693,2.06012210686075
2025-02-04,36.3851526125194,20.710467321952063,11.791688222107261,9.449042938437662,7.593550612174512,4.58613554061045,3.9597344369718916,2.1357130539748233,1.328677358165201,2.059837903086739
2025-02-06,36.372608171005,20.720565419755214,11.787622823651095,9.445785209446647,7.590932597827961,4.601792794345803,3.958369246681607,2.1349767281503187,1.3282192725392172,2.059127736597138
2025-02-07,36.36132556696767,20.731371062245813,11.78396636106707,9.442855173364583,7.588577927896878,4.6141517887916175,3.957141380023437,2.134314468877094,1.3278072654580548,2.0584890053077824
2025-02-10,36.323767387412204,20.761603084974524,11.771794518661341,9.433101501170638,7.580739567552679,4.661031538355599,3.953053987054125,2.1321099022173255,1.32643575265115,2.05636275995042
2025-02-11,36.321266267300146,20.78427322178613,11.770983956482821,9.432451972732906,7.580217585898231,4.643496522757006,3.952781794395097,2.131963093024857,1.3263444191971356,2.0562211664256695
2025-02-12,36.312515058685854,20.799917392351908,11.768147867690084,9.430179327436065,7.5783912160534195,4.669913606168038,3.951829415206691,2.1314494200254708,1.3019309537741368,2.0557257426083364
2025-02-13,36.311577679301294,20.809706148087596,11.767844082089232,9.429935894677968,7.578195585767758,4.662909263003915,3.951727401798391,2.131394398313471,1.3010368713160951,2.05567267564428
2025-02-14,36.310327915401096,20.812431702217367,11.767439059017889,9.429611337216807,7.577934761097584,4.662748776017691,3.9515913921131656,2.131321040449496,1.3009920925149931,2.0556019239539145
2025-02-17,36.311577679301294,20.81314804457256,11.767844082089232,9.429935894677968,7.578195585767758,4.659467366518951,3.951727401798391,2.131394398313471,1.3010368713160951,2.05567267564428
2025-02-19,36.32032843605567,20.821606548064757,11.770680024443354,9.432208422629037,7.580021861309786,4.633048447760937,3.952679731811649,2.1319080447898644,1.3013504092540473,2.0561680738808987
2025-02-21,36.311577679301294,20.8372413199673,11.767844082089232,9.429935894677968,7.578195585767758,4.635374091124209,3.951727401798391,2.131394398313471,1.3010368713160951,2.05567267564428
2025-02-24,36.301581976309066,20.852151023252212,11.764604677970183,9.427340060388655,7.5761094909976165,4.640979982279113,3.9506395863979282,2.1308076767572497,1.3006787271929598,2.055106798455014
2025-02-25,36.30782864566753,20.862622282257995,11.766629096509416,9.428962289313155,7.577413165615562,4.617687800597108,3.951319400827691,2.1311743398693936,1.3009025441592745,2.0554604351828747
2025-02-26,36.30283113821908,20.880397099180165,11.765009505948745,9.427664461515963,7.576370190032948,4.61017007475719,3.9507755305695826,2.1308809992859787,1.3007234844248685,2.0551775160654833
2025-02-27,36.301581976309066,20.934733799581924,11.764604677970183,9.427340060388655,7.5761094909976165,4.558397205949401,3.9506395863979282,2.1308076767572497,1.3006787271929598,2.055106798455014
2025-02-28,36.31001548786784,21.00843228360007,11.767337807606264,9.429530201342281,7.57786955773533,4.483737738771295,3.9515573911547066,2.1313027017725004,1.3009808982963345,2.0392359318533817
2025-03-03,36.291279669762645,21.02855177158583,11.761265909872721,9.42466460268318,7.563639490884073,4.515823873409013,3.949518403852769,2.130202958376333,1.3003095975232197,2.034743722050224
2025-03-04,36.27817609738484,21.375148295249392,11.757019308471312,9.421261670191365,7.47494025205894,4.31646636061966,3.948092364299101,2.129433813036227,1.3858083595536528,1.913653479135503
2025-03-11,36.27443395739853,21.383258548661612,11.755806556982481,9.420289855072465,7.477607578180068,4.312582735915553,3.947685113552358,2.129214159231179,1.385665411659532,1.9134560833462273
2025-03-12,36.273186748955624,21.38252333717272,11.755402362082897,9.419965961250838,7.477350478777356,4.3158727157076795,3.9475493819732157,2.129140951365848,1.385617768914714,1.9133902937991025
2025-03-13,36.27443395739853,21.383258548661612,11.755806556982481,9.420289855072465,7.477607578180068,4.312582735915553,3.947685113552358,2.129214159231179,1.385665411659532,1.9134560833462273
2025-03-14,36.26695199298716,21.37884803795184,11.753381804431152,9.418346826174393,7.469189913886454,4.311693222640471,3.9468708640574777,2.128774987538459,1.4128809364203578,1.9130614139122364
2025-03-17,37.13785870256701,20.525781881329415,11.757019308471312,9.421261670191365,7.454307869534568,4.213304447997799,3.948092364299101,2.129433813036227,1.4992864634376988,1.913653479135503
2025-03-19,37.13402788522701,20.523664620833117,11.755806556982481,9.420289855072465,7.453538948200871,4.22318496742139,3.947685113552358,2.129214159231179,1.4991318101328932,1.9134560833462273
2025-03-20,37.15723259631002,20.517491771863643,11.7522707937681,9.417456539112651,7.45043783138121,4.218477429555981,3.9464977786180166,2.128573761053201,1.4986809201763356,1.9128805781608502
2025-03-21,37.16882224036437,20.46319769690199,11.7526747733425,9.448717397842994,7.447256477463155,4.180810381128346,3.9466334378893997,2.12864692991879,1.5502943324882912,1.9129463326601641
2025-03-24,37.16882224036437,20.442572938598374,11.7526747733425,9.448717397842994,7.447256477463155,4.228934817170112,3.9466334378893997,2.12864692991879,1.5227946547501396,1.9129463326601641
2025-03-25,37.17521165499162,20.446087068632085,11.75469508788517,9.450341656280889,7.445098629077314,4.2021573767673726,3.9473118741673474,2.1290128497142122,1.4852378701276376,1.964845932356354
2025-03-26,37.17425310276069,20.445559872107815,11.75439199642452,9.45009798191632,7.444906659332348,4.20548698731392,3.947210093856362,2.1289579537250316,1.48434008319868,1.964795269364321
2025-03-27,37.17553118338719,20.446262806848654,11.754796121845562,9.450422883861652,7.445162621192327,4.202193495152307,3.9473458021041052,2.1290311490063947,1.4843911160008252,1.9648628206009762
2025-03-28,37.17680935189961,20.44696578992608,11.75520027505587,9.45074780814853,7.445418600653257,4.274540140966134,3.9474815196836857,2.129104349320956,1.4088017878631598,1.9649303764827228
2025-04-01,37.178087608306974,20.44766882134507,11.755604456058313,9.451072754779261,7.445674597716957,4.27124879658919,3.9476172465960664,2.129177554669234,1.4088502269288956,1.9649979370100399
2025-04-02,37.16786401759934,20.442045923277878,11.752371786058022,9.44847380723223,7.443627113983226,4.2597621339199785,3.946531692561529,2.12859205279802,1.4531486319263027,1.9575828406434757
2025-04-07,37.17041938810588,20.443451357854933,11.75317978686834,9.449123410106566,7.440701271914747,4.256617394293571,3.946803025094534,2.12873839807494,1.4532485390168441,1.9577174286696462
2025-04-08,37.15764604810997,20.436426116838486,11.74914089347079,9.47680412371134,7.438144329896907,4.258591065292096,3.9454467353951888,2.1280068728522337,1.4527491408934707,1.9570446735395188
2025-04-09,37.15126266964439,20.43291530664834,11.747122487545095,9.475176086583062,7.436866517780451,4.326576189658135,3.9447689400446655,2.12764129874592,1.452499570520529,1.9051709328294106
2025-04-10,37.15636919693481,20.439160166317308,11.748737156798736,9.476478471530188,7.437888732345968,4.313425655475757,3.945311157692175,2.127933747981169,1.452699219958077,1.9019964949658088
