date,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-03-01,0.7725576466621692,1.7003843364721993,1.9456580032847535,0.9370623382065731,0.4896210147042632,0.0,0.0,0.0,0.65476552833647,6.500048867666429
2024-03-04,0.7724260298788722,1.700351432276375,1.9456580032847535,0.8602956318933118,0.4895881105084389,0.0,0.0,0.0,0.6548313367281184,6.42315054456987
2024-03-05,0.7707479158918346,1.7006146658429693,1.942038541744084,0.9394660226157316,0.48981843987920887,0.9854576319997305,0.0,0.0,0.6549300493155913,7.48307326728915
2024-03-06,0.7704188739335919,1.700581761647145,1.942038541744084,0.9394660226157316,0.48981843987920887,0.9854905361955548,0.0,0.0,0.6555881332320765,7.483402309247393
2024-03-07,0.7697607900171066,1.7005488574513208,1.942038541744084,0.8625660214051863,0.48935778113766915,0.9854905361955548,0.0,0.0,0.6552919954696582,7.4050545234205805
2024-03-08,0.7718008501582111,1.7009108036053877,1.935622223558352,0.9396947067767102,0.49182559582448915,0.9854905361955548,0.0,0.0,0.6552919954696582,7.480636711588364
2024-03-11,0.7737751019076672,1.7010753245845092,1.9296336599183352,0.939628865480866,0.493404997224054,0.9854905361955548,0.0,0.0,0.6554565164487794,7.478465001759766
2024-03-12,0.7770984256859181,1.7013714623469276,1.9267051864899756,0.8625002130135377,0.49399727274889077,0.9849640690623666,0.0,0.0,0.6554565164487794,7.402093145796396
2024-03-13,0.776966808902621,1.7015359833260488,1.926639378098327,0.9396289312892575,0.49399727274889077,0.9849640690623666,0.0,0.0,0.6576281933731811,7.4813606368006935
2024-03-14,0.776966808902621,1.701897929480116,1.926639378098327,0.8625448640072713,0.49399727274889077,0.9849640690623666,0.0,0.0,0.6575294807857084,7.404539803085301
2024-03-15,0.7776577970149307,1.7018321210884673,1.926639378098327,1.1628279628240104,0.49399727274889077,0.9843717935375298,0.0,0.0,0.657726905960654,7.70505323127281
2024-03-18,0.780158515897575,1.7016346959135218,1.924204467607331,1.2220363979699178,0.4940630811405393,0.9843717935375298,0.0,0.0,0.6576940017648297,7.764162953831244
2024-03-19,0.780388845268345,1.701437270738576,1.9212759941789714,1.0741523396286594,0.49409598533636356,0.9844046977333539,0.0,0.0,0.6583849898771393,7.614140122761409
2024-03-20,0.780388845268345,1.7013056539552789,1.9205521018708376,1.222168903166502,0.4941617937280121,0.9844046977333539,0.0,0.0,0.6591746905769217,7.762156686299251
2024-03-21,0.7818695340804369,1.701667600109346,1.9204533892833646,0.9587779228995399,0.4941946979238364,0.9844046977333539,0.0,0.0,0.6595366367309886,7.500904478760867
2024-03-22,0.7831857019134075,1.7019637378717645,1.9116021606066367,1.010087672933636,0.4942934105113092,0.98637894948281,0.0,0.0,0.663386427642428,7.550898060961991
2024-03-25,0.7830540851301104,1.7023256840258312,1.9116021606066367,1.2427281028014208,0.49465535666537613,0.9870370333992955,0.0,0.0,0.663386427642428,7.784788850271099
2024-03-26,0.7837779774382445,1.7023256840258312,1.9115692564108124,1.2426951986055965,0.49465535666537613,0.9869054166159984,0.0,0.0,0.6633535234466037,7.785282413208463
2024-03-27,0.786311600516713,1.702062450459237,1.910253088577842,1.242300414064097,0.4943263147071335,0.9872673627700652,0.0,0.0,0.6660516675041936,7.7885728985992815
2024-03-28,0.7870025886290226,1.7023585882216554,1.910253088577842,1.2386809196192319,0.49544505736515854,0.987728021511605,0.0,0.0,0.6675323563162856,7.789000620240801
2024-04-02,0.7872000138039683,1.701897929480116,1.8864304508010723,0.9503162799013711,0.4913320328871251,0.9934862557808517,0.007436348256284424,0.0,0.7196855066977494,7.537784817608538
2024-04-03,0.7875290557622108,1.701897929480116,1.8742888025419175,0.8504191084746997,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.45680755878082
2024-04-05,0.7875290557622108,1.701897929480116,1.8742888025419175,0.9499192907787515,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.556307741084872
2024-04-18,0.7875290557622108,1.701897929480116,1.8742888025419175,0.8715918397449578,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.477980290051079
2024-04-19,0.7875290557622108,1.701897929480116,1.8742888025419175,0.9501191179599923,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.556507568266113
2024-04-22,0.7875290557622108,1.701897929480116,1.8742888025419175,0.9501188547264258,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.556507305032547
2024-04-24,0.7858838459709975,1.701897929480116,1.8742888025419175,1.150944283460118,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.755687523975026
2024-04-25,0.7858838459709975,1.701897929480116,1.8742888025419175,1.1509441847475306,0.4922204461743803,0.9921371837520568,0.00710730629804175,0.0,0.7512077262973976,7.755687425262438
2024-04-26,0.7842386361797842,1.7022269714383582,1.8737952396045536,0.8391659722153878,0.49228625456602887,0.9910184410940317,0.00710730629804175,0.0,0.7599602423866526,7.449799063782839
2024-04-29,0.7832186061092319,1.7022269714383582,1.8737952396045536,1.2392590792440599,0.49231915876185317,0.9909526327023832,0.00710730629804175,0.0,0.7625267696609455,7.851405763819427
2024-04-30,0.7821985760386795,1.7022269714383582,1.8726435927507044,1.0842748877194497,0.4923849671535017,0.9909197285065589,0.00710730629804175,0.0,0.7636126081231464,7.695368638028441
2024-05-02,0.7818695340804369,1.702194067242534,1.8718538920509218,1.2396868337897753,0.4923520629576774,0.9907223033316133,0.00710730629804175,0.0,0.7657513808517237,7.851537380602725
2024-05-03,0.7823960012136252,1.702194067242534,1.8716235626801518,1.13712448830973,0.49228625456602887,0.9907552075274375,0.00710730629804175,0.0,0.7706541060295395,7.754140993867089
2024-05-06,0.7809153124015332,1.7026547259840739,1.8716235626801518,1.2367254890697872,0.49162817064954356,0.9898338900443581,0.00710730629804175,0.0,0.772299315820753,7.8527877729482425
2024-05-07,0.7809153124015332,1.701667600109346,1.8716235626801518,1.2367254890697872,0.49162817064954356,0.9898009858485337,0.00710730629804175,0.0,0.7741090465910877,7.853577473648025
2024-05-08,0.7809153124015332,1.701667600109346,1.8713603291135577,0.9362003798927605,0.49166107484536775,0.9898009858485337,0.00710730629804175,0.0,0.7742406633743847,7.552953651883526
2024-05-09,0.7822314802345038,1.701667600109346,1.8713603291135577,0.9338186096780209,0.49195721260778624,0.9898009858485337,0.00710730629804175,0.0,0.7737141962411964,7.551657720130987
2024-05-10,0.7821985760386795,1.7009766119970362,1.8703732032388298,0.9338515138738451,0.4912991286913008,0.9898009858485337,0.00710730629804175,0.0,0.7755897354031797,7.5511970613894475
2024-05-13,0.7821985760386795,1.700943707801212,1.8701099696722356,0.9338515138738451,0.4912991286913008,0.9894719438902913,0.00710730629804175,0.0,0.7756555437948282,7.550637690060434
2024-05-14,0.7821985760386795,1.6976532882187854,1.8693202689724533,0.9323379208659289,0.4912991286913008,0.9907881117232618,0.00710730629804175,0.0,0.7772678493902173,7.547972450198668
2024-05-16,0.7819682466679098,1.693046700803388,1.8689912270142106,0.9323379208659289,0.4912991286913008,0.9921371837520568,0.00710730629804175,0.0,0.7832893172260583,7.550177031318894
2024-05-17,0.7816392047096671,1.6900853231792037,1.868431855685198,0.9323379208659289,0.4912991286913008,0.9922358963395297,0.00710730629804175,0.0,0.7864481200251879,7.549584755794057
2024-05-20,0.7799939949184537,1.6782398126824676,1.8674776340062944,0.9326011544325231,0.49547796156098284,0.9926636508852451,0.00710730629804175,0.0,0.7878300962498073,7.5413916110338155
2024-05-21,0.7812772585556,1.6631038826033044,1.8671156878522273,0.9196831316728947,0.5082447895407985,0.9856550571746762,0.00710730629804175,0.0,0.794081893456418,7.526269007153961
2024-05-22,0.7812772585556,1.6631038826033044,1.861785208128696,1.2237957195122497,0.5162405091260955,0.9856550571746762,0.00710730629804175,0.0,0.7954309654852129,7.834395906883877
2024-05-23,0.7845676781380269,1.6631038826033044,1.861785208128696,0.8224334318422437,0.5159114671678529,0.9856550571746762,0.00710730629804175,0.0,0.7958916242267527,7.436455655579595
2024-05-24,0.7845676781380269,1.6631038826033044,1.8610942200163862,0.9044825448489372,0.5198599706667649,0.9785806550724587,0.00710730629804175,0.0,0.7967142291223593,7.515510486766279
2024-05-27,0.7829224683468136,1.6630709784074802,1.8597780521834157,0.8849730548692042,0.5196954496876436,0.9779225711559734,0.00710730629804175,0.0,0.8008272536003928,7.496297134548965
2024-05-28,0.7862128879292403,1.6630709784074802,1.8487880507781103,0.8225979528213652,0.5244336538863381,0.980225864863672,0.00710730629804175,0.0,0.8045125235327107,7.436949218516959
2024-05-29,0.7862128879292403,1.6630709784074802,1.8415820318925957,1.1977873218152655,0.5325938944507563,0.9799297271012536,0.00710730629804175,0.0,0.8045125235327107,7.812796671427344
2024-05-30,0.7862128879292403,1.6630709784074802,1.8415820318925957,1.1977873218152655,0.5334823077380116,0.9792058347931197,0.00710730629804175,0.0,0.8045125235327107,7.812961192406466
2024-05-31,0.7862128879292403,1.663038074211656,1.8415820318925957,1.233986576713571,0.5348313797668066,0.9792058347931197,0.00710730629804175,0.0,0.8068158172404093,7.852779908845441
2024-06-03,0.7862128879292403,1.6630051700158317,1.8400355346888553,1.2339865438093751,0.5347984755709823,0.9792058347931197,0.00710730629804175,0.0,0.8068816256320579,7.851233378737504
2024-06-04,0.7862128879292403,1.6630051700158317,1.8400355346888553,0.8348882622372539,0.5349629965501037,0.9792058347931197,0.00710730629804175,0.0,0.8055983619949115,7.451016354507358
2024-06-05,0.7849954326837423,1.6625445112742923,1.8400355346888553,1.0335072343115583,0.5349629965501037,0.9757508942315717,0.00710730629804175,0.0,0.8023737508041332,7.641277660842298
2024-06-06,0.7830211809342862,1.6620838525327524,1.8400355346888553,0.976590609309007,0.5349629965501037,0.9750928103150863,0.00710730629804175,0.0,0.8038544396162254,7.582748730244358
2024-06-07,0.78397540261319,1.6616231937912125,1.835198617902688,0.9347854336639254,0.529106049693384,0.9866092788535799,0.00710730629804175,0.0,0.8033608766788612,7.541766159494882
2024-06-11,0.7846334865296755,1.6612612476371456,1.8347050549653239,0.9347853678555338,0.5312777266177857,0.9873002669658895,0.00710730629804175,0.5280136303920183,0.7988530018509367,8.06793708911235
2024-06-12,0.7846334865296755,1.6611625350496726,1.8347050549653239,0.9154431957115673,0.5317383853593255,0.9877609257074293,0.00710730629804175,0.5280136303920183,0.7984581515010456,8.0490226715141
2024-06-13,0.7852915704461607,1.6607676846997816,1.8347050549653239,0.8617260759983801,0.5308499720720702,0.9885177222113875,0.00710730629804175,0.5335744394863196,0.7925683004485016,7.995108126625968
2024-06-14,0.7850941452712151,1.660537355329012,1.8320727192993824,0.8350199119247467,0.5328242238215263,0.9884848180155632,0.00710730629804175,0.5335744394863196,0.7926999172317987,7.967414836677605
2024-06-17,0.7854231872294578,1.6604057385457147,1.83174367734114,0.8352173370996924,0.5330545531922961,0.9891429019320485,0.00710730629804175,0.5335744394863196,0.7929302466025686,7.968599387727279
2024-06-18,0.7854231872294578,1.6603728343498905,1.8314146353828973,0.8228940905837836,0.5330545531922961,0.7739494612413399,0.00710730629804175,0.5335744394863196,0.7931934801691628,7.740983987933189
2024-06-19,0.7856206124044035,1.6601425049791205,1.8297694255916839,0.8232560367378506,0.533416499346363,0.7743114073954069,0.00710730629804175,0.5335744394863196,0.7946083605896062,7.741806592828795
2024-06-20,0.7884832774411146,1.6599121756083506,1.8294403836334412,0.8232560367378506,0.5336797329129572,0.7742785031995827,0.00710730629804175,0.5335744394863196,0.7941147976522422,7.743846652969901
2024-06-21,0.7884832774411146,1.6597805588250536,1.8283545451712402,0.8244734919833484,0.5339100622837271,0.7748707787244193,0.00710730629804175,0.5335744394863196,0.7935883305190539,7.744142790732318
2024-06-24,0.7874961515663865,1.6597476546292294,1.8283545451712402,0.824440587787524,0.5339100622837271,0.7748707787244193,0.00710730629804175,0.5335744394863196,0.7946741689812548,7.744175694928143
2024-06-25,0.7874961515663865,1.6596818462375806,1.8283545451712402,0.824440587787524,0.5341732958503213,0.7748707787244193,0.00710730629804175,0.5335744394863196,0.7952335403102673,7.744932491432101
2024-06-26,0.7884174690494661,1.7187777819379648,1.8262486766384873,1.1517996938389614,0.5342062000461455,0.7754630542492562,0.00710730629804175,0.5335744394863196,0.7956283906601586,8.131223012204801
2024-06-27,0.789009744574303,1.7185474525671949,1.8250970297846378,1.1518655022306101,0.5423993448063881,0.7768450304738754,0.00710730629804175,0.5335744394863196,0.8238601906773798,8.16830604089875
2024-06-28,0.7893716907283698,1.7174945183008186,1.8248008920222194,1.1517996938389614,0.5353907510958191,0.7787863780275073,0.00710730629804175,0.5335744394863196,0.831888814458501,8.170214484256558
2024-07-02,0.7893716907283698,1.7172312847342244,1.8248008920222194,1.151733885447313,0.535127517529225,0.7794444619439925,0.00710730629804175,0.5335744394863196,0.8312965389336643,8.16968801712337
2024-07-03,0.7893716907283698,1.7172312847342244,1.8248008920222194,1.095240901965999,0.5352262301166978,0.7794444619439925,0.00710730629804175,0.5335744394863196,0.8313623473253129,8.113359554621177
2024-07-04,0.7895362117074912,1.7170009553634544,1.8248008920222194,1.095240901965999,0.5331861699755932,0.7796418871189382,0.00710730629804175,0.5335744394863196,0.8509732480365761,8.131062011974635
2024-07-05,0.7895362117074912,1.7169680511676302,1.8248008920222194,1.1510962021322386,0.533284882563066,0.7796418871189382,0.00710730629804175,0.5335744394863196,0.85169714034471,8.187707012840654
2024-07-08,0.7895362117074912,1.7169680511676302,1.8128566689380103,1.1508000643698202,0.5337126371087815,0.7796418871189382,0.00710730629804175,0.5335744394863196,0.848242199783162,8.172439465978195
2024-07-09,0.7909510921279348,1.7169680511676302,1.812198585021525,1.1508000643698202,0.5355552720749405,0.7786547612442102,0.00710730629804175,0.5335744394863196,0.848242199783162,8.174051771573584
