date,PHILLIP SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,IFAST SECURITIES (HK) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-09-13,99.61094697936804,0.12036327825801509,0.024315813789498,0.0,0.017021069652648598,0.0012157906894749001,0.0875369296421928,0.1373843479106637,0.0012157906894749001
2024-09-23,99.64745927546804,0.12035010940919039,0.024313153415998056,0.0,0.01701920739119864,0.0012156576707999028,0.05105762217359591,0.13736931680038902,0.0012156576707999028
2024-09-26,99.64868347475141,0.11913155527461039,0.024312562300940897,0.0,0.017018793610658625,0.0012156281150470449,0.05105638083197588,0.13736597700031605,0.0012156281150470449
2024-09-30,99.64956104185866,0.11883397196488334,0.0242518310132415,0.0,0.01697628170926905,0.001212591550662075,0.050928845127807154,0.13702284522481448,0.001212591550662075
2024-10-02,99.5808448520237,0.11266308890692575,0.024228621270306613,0.05088010466764389,0.01696003488921463,0.0012114310635153306,0.0751087259379505,0.13689171017723237,0.0012114310635153306
2024-10-03,99.27283726557773,0.3484573502722323,0.03629764065335753,0.05565638233514822,0.016938898971566845,0.008469449485783423,0.1839080459770115,0.07622504537205081,0.0012099213551119176
2024-10-04,99.51465711311756,0.14887076081431097,0.03630994166202706,0.055675243881774826,0.016944639442279297,0.020575633608482004,0.18397037108760378,0.01573430805354506,0.007261988332405413
2024-10-07,99.57924070190927,0.17520141264761063,0.04138616046793952,0.06345877938417394,0.01931354155170511,0.02345215759849906,0.07173601147776185,0.01793400286944046,0.008277232093587904
2024-10-08,99.45096632685437,0.17519416203390767,0.041384447724545116,0.057938226814363156,0.019312742271454388,0.0234511870439089,0.20554275703190739,0.017933260680636217,0.008276889544909023
2024-10-09,99.54999723924686,0.19877422560874605,0.0414112970018221,0.059356192369278346,0.019325271934183645,0.023466401634365853,0.08144221743691679,0.01794489536745624,0.008282259400364419
2024-10-10,99.55490434590291,0.19351984960743115,0.041468539201592394,0.05943823952228243,0.019351984960743116,0.023498838880902356,0.0815547937631317,0.017969700320690035,0.008293707840318477
2024-10-14,99.63613308707997,0.1268021060175869,0.027565675221214544,0.05926620172561126,0.019295972654850183,0.02343082393803236,0.08131874190258291,0.017917688893789453,0.008269702566364362
2024-10-15,99.63836629905175,0.12698587972228742,0.02760562602658422,0.05659153335449764,0.019323938218608953,0.023464782122596586,0.08143659677842344,0.017943656917279744,0.008281687807975266
2024-10-16,99.60928871217142,0.12701568367572344,0.027612105146896403,0.08559752595537884,0.019328473602827478,0.02347028937486194,0.08145571018334437,0.01794786834548266,0.00828363154406892
2024-10-17,99.60796764352664,0.1269963971674282,0.027607912427701782,0.08558452852587552,0.020705934320776335,0.023466725563546512,0.08144334166172025,0.017945143078006157,0.008282373728310534
2024-10-18,99.60934803914802,0.1269963971674282,0.027607912427701782,0.08420413290449043,0.020705934320776335,0.023466725563546512,0.08144334166172025,0.017945143078006157,0.008282373728310534
2024-10-21,99.59968526979833,0.1269963971674282,0.027607912427701782,0.09248650663280096,0.022086329942161424,0.023466725563546512,0.08144334166172025,0.017945143078006157,0.008282373728310534
2024-10-22,99.59975709396048,0.1269736115711604,0.027602959037208788,0.09246991277464944,0.02208236722976703,0.02346251518162747,0.08142872915976593,0.017941923374185716,0.008280887711162636
2024-10-23,99.59981232578036,0.12695608975243564,0.027599149946181657,0.09245715231970855,0.02207931995694533,0.02345927745425441,0.0814174923412359,0.017939447465018077,0.008279744983854496
2024-10-29,99.59983993597439,0.1269473306564005,0.027597245794869673,0.09245077341281341,0.022077796635895736,0.02345765892563922,0.08141187509486553,0.017938209766665287,0.008279173738460903
2024-10-30,99.63718132656439,0.12691755876834787,0.027590773645293016,0.05518154729058603,0.02207261891623441,0.02345215759849906,0.08139278225361439,0.01793400286944046,0.008277232093587904
2024-10-31,99.64959717470478,0.12691755876834787,0.027590773645293016,0.05518154729058603,0.02345215759849906,0.02345215759849906,0.06759739543096789,0.01793400286944046,0.008277232093587904
2024-11-04,99.64951497840515,0.1269473306564005,0.027597245794869673,0.055194491589739346,0.02345765892563922,0.02345765892563922,0.0676132521974307,0.017938209766665287,0.008279173738460903
2024-11-08,99.6522842989803,0.12418417893560361,0.02759648420791191,0.05519296841582382,0.023457011576725126,0.023457011576725126,0.06761138630938418,0.017937714735142742,0.008278945262373574
2024-11-12,99.65224111282845,0.12419960256127181,0.027599911680282623,0.055199823360565246,0.02345992492824023,0.02345992492824023,0.06761978361669242,0.017939942592183705,0.008279973504084787
2024-11-13,99.64542921001076,0.13106702353687813,0.027593057586711184,0.05518611517342237,0.023454098948704503,0.023454098948704503,0.0676029910874424,0.01793548743136227,0.008277917276013355
2024-11-14,99.64539985650423,0.13107787405485954,0.027595341906286215,0.05519068381257243,0.023456040620343288,0.023456040620343288,0.06760858767040123,0.01793697223908604,0.008278602571885866
2024-11-15,99.63024282560707,0.14486754966887416,0.02759381898454746,0.05518763796909492,0.024834437086092714,0.02345474613686534,0.06760485651214128,0.01793598233995585,0.008278145695364239
2024-11-18,99.63012545371738,0.14491353492416192,0.02760257808079275,0.0552051561615855,0.02484232027271347,0.023462191368673835,0.06762631629794222,0.017941675752515287,0.008280773424237824
2024-11-19,99.65400157506745,0.13555908439521283,0.025820777980040538,0.051641555960081076,0.023238700182036484,0.021947661283034457,0.06326090605109931,0.01678350568702635,0.007746233394012162
2024-11-20,99.6527060524685,0.13556083453831852,0.0258211113406321,0.0516422226812642,0.024530055773600495,0.021947944639537285,0.06326172278454864,0.016783722371410865,0.00774633340218963
2024-11-21,99.67596178672864,0.11231603408210689,0.02581977794990963,0.05163955589981926,0.024528789052414148,0.021946811257423187,0.0632584559772786,0.016782855667441258,0.007745933384972889
2024-11-27,99.67627523054105,0.1122073902108725,0.025794802347327013,0.051589604694654026,0.024505062229960663,0.021925581995227962,0.06319726575095119,0.01676662152576256,0.007738440704198104
2024-12-05,99.67480514117585,0.1135601094306509,0.02580911577969339,0.05161823155938678,0.024518659990708715,0.021937748412739377,0.0632323336602488,0.016775925256800703,0.007742734733908016
2024-12-06,99.66857953446386,0.11993036301502352,0.025791475917209362,0.051582951834418724,0.024501902121348895,0.02192275452962796,0.06318911599716294,0.016764459346186086,0.007737442775162809
2024-12-11,99.67502740344317,0.11348249403572121,0.025791475917209362,0.051582951834418724,0.024501902121348895,0.02192275452962796,0.06318911599716294,0.016764459346186086,0.007737442775162809
2024-12-12,99.6813519963878,0.10707604979681352,0.025801457782364704,0.05160291556472941,0.024511384893246467,0.02193123911501,0.06321357156679352,0.016770947558537058,0.0077404373347094105
2024-12-16,99.69418565640403,0.1070995380525949,0.025807117603034918,0.051614235206069836,0.02451676172288317,0.021936049962579682,0.05032387932591809,0.016774626441972695,0.007742135280910475
2024-12-23,99.70192779168495,0.09935740277168444,0.025807117603034918,0.051614235206069836,0.02451676172288317,0.021936049962579682,0.05032387932591809,0.016774626441972695,0.007742135280910475
2025-01-06,99.7006412985974,0.09935612072413838,0.025806784603672306,0.05161356920734461,0.025806784603672306,0.02193576691312146,0.050323229977160995,0.016774409992387,0.007742035381101691
2025-01-09,99.68773790629557,0.11225951302597453,0.025806784603672306,0.05161356920734461,0.025806784603672306,0.02193576691312146,0.050323229977160995,0.016774409992387,0.007742035381101691
2025-01-13,99.69292303722341,0.09934842913360427,0.025804786787949164,0.05160957357589833,0.025804786787949164,0.021934068769756787,0.050319334236500875,0.016773111412166957,0.015482872072769497
2025-01-14,99.69291511296336,0.09935099286479233,0.025805452692153855,0.05161090538430771,0.025805452692153855,0.021934634788330777,0.05032063274970001,0.0167735442499,0.01548327161529231
2025-01-16,99.70065674877101,0.09935099286479233,0.025805452692153855,0.05161090538430771,0.025805452692153855,0.021934634788330777,0.05032063274970001,0.0167735442499,0.007741635807646155
2025-01-24,99.69806841202049,0.09935355672830028,0.025806118630727345,0.05161223726145469,0.025806118630727345,0.021935200836118243,0.05032193132991832,0.016773977109972773,0.010322447452290938
2025-01-27,99.70064902388356,0.09935355672830028,0.025806118630727345,0.05161223726145469,0.025806118630727345,0.021935200836118243,0.05032193132991832,0.016773977109972773,0.0077418355892182045
2025-02-04,99.69811515487724,0.10191838788332279,0.025802123514765265,0.05160424702953053,0.025802123514765265,0.021931804987550475,0.05031414085379227,0.01677138028459742,0.007740637054429579
2025-02-05,99.69808788996981,0.10192759270250046,0.02580445384873429,0.05160890769746858,0.02580445384873429,0.021933785771424148,0.050318685005031866,0.01677289500167729,0.007741336154620288
2025-02-06,99.69858955368068,0.10175822760352933,0.025761576608488438,0.051523153216976876,0.025761576608488438,0.021897340117215173,0.050235074386552454,0.016745024795517486,0.007728472982546532
2025-02-11,99.69865942075644,0.10173464000103022,0.025755605063551956,0.05151121012710391,0.025755605063551956,0.021892264304019162,0.050223429873926306,0.016741143291308772,0.0077266815190655865
2025-02-14,99.68578161822467,0.10173464000103022,0.025755605063551956,0.05151121012710391,0.025755605063551956,0.021892264304019162,0.050223429873926306,0.016741143291308772,0.020604484050841563
2025-02-17,99.6986361353304,0.10045462155653148,0.02575759527090551,0.05151519054181102,0.02575759527090551,0.02189395598026968,0.05022731077826574,0.01674243692608858,0.009015158344816927
2025-02-18,99.6987525264879,0.10041582450403595,0.025747647308727164,0.05149529461745433,0.025747647308727164,0.021885500212418092,0.050207912252017976,0.01673597075067266,0.009011676558054507
2025-02-20,99.67800085316013,0.10733304894662245,0.02752129460169806,0.05504258920339612,0.02752129460169806,0.02339310041144335,0.053666524473311224,0.017888841491103744,0.009632453110594323
2025-02-21,99.67937691789021,0.10733304894662245,0.02752129460169806,0.05504258920339612,0.02752129460169806,0.02339310041144335,0.053666524473311224,0.017888841491103744,0.008256388380509419
2025-02-25,99.6794651332352,0.10730351762941767,0.02751372246908146,0.05502744493816292,0.02751372246908146,0.023386664098719236,0.053651758814708836,0.017883919604902945,0.008254116740724437
2025-02-26,99.70147611121047,0.10730351762941767,0.02751372246908146,0.05502744493816292,0.02751372246908146,0.0013756861234540726,0.053651758814708836,0.017883919604902945,0.008254116740724437
2025-02-27,99.70168130765317,0.10722976038272775,0.027494810354545582,0.054989620709091164,0.027494810354545582,0.001374740517727279,0.05361488019136387,0.017871626730454625,0.008248443106363674
2025-02-28,99.70184526181284,0.10717082755114658,0.027479699372088866,0.05495939874417773,0.027479699372088866,0.0013739849686044434,0.05358541377557329,0.017861804591857766,0.00824390981162666
2025-03-03,99.67985128575855,0.11507649636328765,0.029506793939304526,0.05901358787860905,0.029506793939304526,0.0014753396969652264,0.057538248181643825,0.019179416060547943,0.008852038181791358
2025-03-04,99.67989851160183,0.11505952117537727,0.029502441327019815,0.05900488265403963,0.029502441327019815,0.0014751220663509904,0.05752976058768863,0.019176586862562878,0.008850732398105942
2025-03-05,99.70792583086251,0.11505952117537727,0.029502441327019815,0.05900488265403963,0.0309775633933708,0.0014751220663509904,0.02802731926066882,0.019176586862562878,0.008850732398105942
2025-03-06,99.72562729565871,0.11210927704267527,0.029502441327019815,0.05900488265403963,0.0309775633933708,0.0014751220663509904,0.013276098597158914,0.019176586862562878,0.008850732398105942
2025-03-10,99.72574461810675,0.11206133883810085,0.029489826010026542,0.058979652020053085,0.030964317310527865,0.001474491300501327,0.013270421704511943,0.01916838690651725,0.008846947803007963
2025-03-11,99.72869360070776,0.11206133883810085,0.029489826010026542,0.058979652020053085,0.030964317310527865,0.001474491300501327,0.01032143910350929,0.01916838690651725,0.008846947803007963
2025-03-12,99.7243920412675,0.11201179071481208,0.029476787030213707,0.058953574060427415,0.03537214443625645,0.0014738393515106854,0.010316875460574798,0.019159911569638907,0.008843036109064112
2025-03-14,99.7245219645856,0.11195898765504846,0.029462891488170648,0.058925782976341295,0.035355469785804776,0.0014731445744085325,0.010312012020859728,0.01915087946731092,0.008838867446451194
2025-03-18,99.73188768745764,0.11195898765504846,0.029462891488170648,0.058925782976341295,0.035355469785804776,0.0014731445744085325,0.010312012020859728,0.01178515659526826,0.008838867446451194
2025-03-19,99.73041454288324,0.11343213222945699,0.029462891488170648,0.058925782976341295,0.035355469785804776,0.0014731445744085325,0.010312012020859728,0.01178515659526826,0.008838867446451194
2025-03-20,99.73188768745764,0.11195898765504846,0.029462891488170648,0.058925782976341295,0.035355469785804776,0.0014731445744085325,0.010312012020859728,0.01178515659526826,0.008838867446451194
2025-03-21,99.70907125369622,0.12241264188738038,0.03179549139931957,0.06359098279863915,0.03815458967918349,0.0015897745699659787,0.011128421989761852,0.01271819655972783,0.009538647419795872
2025-03-24,99.69784676059922,0.12245157596768551,0.009541681244235234,0.0652014885022741,0.03816672497694094,0.03339588435482332,0.011131961451607773,0.012722241658980312,0.009541681244235234
2025-03-25,99.61833275023059,0.12245157596768551,0.08905569161286218,0.0652014885022741,0.03816672497694094,0.03339588435482332,0.011131961451607773,0.012722241658980312,0.009541681244235234
2025-03-26,99.61674247002323,0.12245157596768551,0.08905569161286218,0.0652014885022741,0.03975700518431347,0.03339588435482332,0.011131961451607773,0.012722241658980312,0.009541681244235234
2025-03-27,99.58493686587578,0.15425718011513628,0.08905569161286218,0.0652014885022741,0.03975700518431347,0.03339588435482332,0.011131961451607773,0.012722241658980312,0.009541681244235234
2025-03-28,99.61662053386785,0.12249053482230919,0.08908402532531577,0.06522223282746334,0.0397696541630874,0.03340650949699341,0.011135503165664471,0.012726289332187966,0.009544716999140975
2025-04-02,99.61674247002323,0.12245157596768551,0.08905569161286218,0.0652014885022741,0.03975700518431347,0.03339588435482332,0.011131961451607773,0.012722241658980312,0.009541681244235234
2025-04-09,99.60083332008078,0.12245352332183011,0.08905710787042191,0.06520252540513033,0.03975763744215263,0.033396415451408215,0.027035193460663794,0.012722443981488845,0.009541832986116633
2025-04-10,99.63020257826888,0.11344383057090238,0.08250460405156537,0.06040515653775322,0.036832412523020254,0.030939226519337015,0.025046040515653775,0.011786372007366484,0.00883977900552486
2025-04-11,99.639074262312,0.11343380327337546,0.07365831381388017,0.06039981732738174,0.03682915690694009,0.03093649180182967,0.025043826696719257,0.011785330210220827,0.008838997657665621
2025-04-15,99.6391061617099,0.11342377774831705,0.07365180373267342,0.060394479060792206,0.03682590186633671,0.030933757567722833,0.02504161326910896,0.011784288597227747,0.00883821644792081
2025-04-24,99.63911147772802,0.11342210699976432,0.07365071883101579,0.06039358944143295,0.036825359415507894,0.03093330190902663,0.02504124440254537,0.011784115012962526,0.008838086259721895
2025-04-29,99.63763846335141,0.11342210699976432,0.07365071883101579,0.06039358944143295,0.038298373792128214,0.03093330190902663,0.02504124440254537,0.011784115012962526,0.008838086259721895
2025-04-30,99.60882839333418,0.12243989314336598,0.07950642411906883,0.06519526777763643,0.04134334054191579,0.033392698130008905,0.027032184200483398,0.012721027859051012,0.009540770894288259
