date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,NANYANG COMMERCIAL BANK LTD,BNP PARIBAS,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.
2024-03-20,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2024-03-25,76.21419676214197,0.0,0.0,0.0,23.785803237858033,0.0,0.0
2024-03-28,76.37271214642263,0.0,0.0,0.0,23.62728785357737,0.0,0.0
2024-04-03,66.52110625909754,0.0,12.809315866084425,0.0,20.66957787481805,0.0,0.0
2024-04-11,66.66666666666666,0.0,12.837345003646975,0.0,20.49598832968636,0.0,0.0
2024-04-23,69.1900075700227,0.0,13.32323996971991,0.0,17.48675246025738,0.0,0.0
2024-04-25,80.75680664513152,0.0,16.243654822335024,0.0,2.9995385325334563,0.0,0.0
2024-05-06,76.9404332129964,0.0,15.884476534296029,0.0,4.73826714801444,0.0,2.436823104693141
2024-05-16,76.97516930022573,0.0,15.891647855530474,0.0,4.695259593679458,0.0,2.4379232505643342
2024-05-17,77.02031602708803,0.0,15.891647855530474,0.0,4.650112866817156,0.0,2.4379232505643342
2024-05-23,76.9508344609833,0.0,15.877311682453765,0.0,4.7361299052774015,0.0,2.435723951285521
2024-05-31,77.02031602708803,0.0,15.891647855530474,0.0,4.8758465011286685,0.0,2.2121896162528216
2024-06-03,76.9508344609833,0.0,15.877311682453765,0.0,4.9616599007668025,0.0,2.2101939557961208
2024-07-05,76.26285203397407,0.0,15.735359856951275,0.0,5.811354492624051,0.0,2.1904336164506035
2024-07-24,74.30313588850174,0.0,15.33101045296167,0.0,8.231707317073171,0.0,2.1341463414634148
2024-07-26,72.7815699658703,0.0,15.017064846416384,0.0,10.110921501706486,0.0,2.0904436860068256
2024-07-29,73.26297273526825,0.0,15.479331574318381,0.0,9.102902374670185,0.0,2.154793315743184
2024-07-30,71.23947051744885,0.0,14.119534697152025,0.0,12.675491375852388,0.0,1.965503409546731
2024-07-31,71.26805778491172,0.0,14.125200642054574,0.0,12.640449438202248,0.0,1.9662921348314606
2024-08-01,71.7219589257504,0.0,13.902053712480253,0.0,12.440758293838861,0.0,1.9352290679304898
2024-08-02,72.37654320987654,0.0,13.580246913580247,0.0,12.152777777777777,0.0,1.8904320987654322
2024-08-15,73.91975308641975,0.0,13.580246913580247,0.0,10.609567901234568,0.0,1.8904320987654322
2024-08-20,73.63566487317448,0.0,13.528055342044581,0.0,10.953112990007687,0.0,1.8831667947732513
2024-08-21,73.53395061728395,0.0,13.580246913580247,0.0,10.99537037037037,0.0,1.8904320987654322
2024-08-27,73.53395061728395,0.0,12.037037037037036,0.0,12.53858024691358,0.0,1.8904320987654322
2024-08-30,73.55435620663069,0.0,12.02775636083269,0.0,12.528912875867388,0.0,1.8889745566692366
2024-09-03,74.81624758220504,0.0,10.522243713733076,0.0,12.76595744680851,0.0,1.8955512572533848
2024-09-11,74.87417731320171,0.0,10.530391018195896,0.0,12.698412698412698,0.0,1.8970189701897018
2024-09-16,74.93219682293685,0.0,10.53855094924448,0.0,12.630763270050368,0.0,1.8984889577683068
2024-09-20,74.90317583268784,0.0,10.53446940356313,0.0,12.664601084430673,0.0,1.8977536793183578
2024-09-24,72.81814686658977,0.0,10.457516339869281,0.0,14.840445982314495,0.0,1.8838908112264514
2024-09-27,72.84946236559139,0.0,10.44546850998464,0.0,14.823348694316435,0.0,1.881720430107527
2024-09-30,72.50390015600624,0.0,10.530421216848673,0.0,15.054602184087361,0.0,1.9110764430577223
2024-10-02,78.73782295637442,1.3553578991952562,11.435832274459974,0.0,6.3955950868276155,0.0,2.075391783142736
2024-10-03,76.17204301075269,1.3763440860215055,11.612903225806452,5.806451612903226,2.924731182795699,0.0,2.10752688172043
2024-10-04,72.87658376349133,3.707179727827311,10.558423275457532,6.428906616611919,4.1295166588456125,0.0,2.299389957766307
2024-10-07,72.24378881987577,1.746894409937888,8.734472049689442,5.240683229813665,8.88975155279503,1.2422360248447204,1.9021739130434785
2024-10-08,74.60711331679074,1.8610421836228286,9.305210918114144,5.583126550868486,5.293631100082713,1.3234077750206783,2.026468155500414
2024-10-09,76.56867046950417,2.150065818341378,8.951294427380429,5.923650724001755,2.588854760860026,1.4041246160596754,2.413339183852567
2024-10-10,69.9956766104626,5.14483354950281,7.911802853437094,5.836575875486381,7.047124945957631,1.3834846519671422,2.680501513186338
2024-10-14,66.02160216021602,9.945994599459947,8.235823582358236,6.075607560756076,5.4905490549054905,1.4401440144014401,2.7902790279027903
2024-10-15,66.9753086419753,9.74426807760141,8.068783068783068,5.952380952380952,5.246913580246913,1.3227513227513228,2.689594356261023
2024-10-16,66.88191881918819,10.193726937269371,8.440959409594095,6.226937269372694,3.920664206642067,1.5682656826568264,2.7675276752767526
2024-10-17,73.08845577211395,8.28335832083958,6.859070464767616,5.059970014992503,3.185907046476762,1.2743628185907045,2.2488755622188905
2024-10-18,77.98142103941753,5.548581471252825,4.594526738639217,3.3894049711272913,6.126035651518955,0.8536279186542807,1.506402209389907
2024-10-21,83.71704418863722,4.103230597846268,3.397697734868177,2.506498329001114,4.530263646490902,0.6312662458225028,1.1139992573338284
2024-10-22,83.47168419110865,4.07673860911271,3.3757609297177646,2.4903154399557277,4.501014572957019,0.977679394945582,1.1068068622025455
2024-10-24,83.49013097214537,4.058291828076001,3.3757609297177646,2.4903154399557277,4.501014572957019,0.977679394945582,1.1068068622025455
2024-10-29,83.46878463243443,4.063538973032878,3.38012560029553,2.493535278906539,4.506834133727374,0.9789434798670114,1.1082379017362394
2024-10-30,83.42582315945246,4.069552349241583,3.3851276359600444,2.497225305216426,4.532001479837218,0.9803921568627451,1.1098779134295227
2024-10-31,83.44125809435707,4.070305272895467,3.385753931544866,2.497687326549491,4.514338575393154,0.9805735430157262,1.1100832562442182
2024-11-01,83.45669874167282,4.071058475203553,3.3863804589193194,2.4981495188749077,4.496669133974834,0.9807549962990377,1.1102886750555145
2024-11-04,86.23155332420508,3.3622394644758864,2.784116841624829,2.0538566864445458,3.6969420356001828,0.9584664536741214,0.9128251939753538
2024-11-05,86.24620060790274,3.358662613981763,2.781155015197568,2.0516717325227964,3.693009118541033,0.9574468085106382,0.911854103343465
2024-11-07,86.25664388762338,3.3561123766135155,2.7790432801822322,2.050113895216401,3.690205011389522,0.9567198177676537,0.9111617312072893
2024-11-08,87.04974271012007,3.1589479702687253,2.615780445969125,1.9296740994854202,3.487707261292167,0.9005145797598628,0.8576329331046313
2024-11-11,86.81772837394898,3.1494940857916487,2.6079521162890122,1.923899102180419,3.7480404731366685,0.8978195810175289,0.8550662676357419
2024-11-12,86.83197947840958,3.1779962947128406,2.6079521162890122,1.923899102180419,3.705287159754881,0.8978195810175289,0.8550662676357419
2024-11-13,86.91935024223424,3.177543459675121,2.6075805072670275,1.9236249643773153,3.619264747791394,0.8976916500427472,0.8549444286121403
2024-11-14,86.93518168930807,3.1771586513460184,2.6072647228534587,1.9233920086623877,3.6045790977154377,0.8975829373757809,0.854840892738839
2024-11-15,86.9246601195012,3.1762535875285756,2.606522002321656,1.922844100073353,3.617795566063938,0.8973272467008981,0.8545973778103791
2024-11-18,83.60854351219025,3.1785172145926723,2.608379597625377,1.924214457264622,6.92717204615264,0.8979667467234904,0.8552064254509433
2024-11-20,83.64431008791004,3.179876940188368,2.609495426253235,1.9250376095310753,6.887356780766736,0.8983508844478352,0.8555722709027
2024-11-21,83.65623908098434,3.180330440611251,2.6098675813087846,1.9253121501458244,6.8740774545947225,0.8984790034013849,0.8556942889536998
2024-11-27,83.70272403421575,3.1712849392407407,2.602444591394868,1.9198361739798202,6.854526191542766,0.8959235478572495,0.8532605217688091
2024-12-02,85.97808542559923,3.1712849392407407,2.602444591394868,1.9198361739798202,4.579164800159275,0.8959235478572495,0.8532605217688091
2024-12-03,86.28704737654431,3.1721871732682776,2.603184989722398,1.9203823694673428,4.267516376594095,0.8961784390847599,0.853503275318819
2024-12-04,86.30322080545027,3.1575129607373222,2.6028147379050894,1.920109232880804,4.266909406401787,0.8960509753443752,0.8533818812803573
2024-12-05,86.28899777409559,3.1575129607373222,2.6028147379050894,1.920109232880804,4.281132437756459,0.8960509753443752,0.8533818812803573
2024-12-10,86.30847127832577,3.153028398559833,2.5991180042182407,1.917382134259358,4.275052017867162,0.8947783293210337,0.8521698374486035
2024-12-11,77.66765528975334,4.090854151752095,3.4028468625937878,2.510296865847876,10.041187463391504,1.1714718707290088,1.1156874959323893
2024-12-12,78.000128869538,4.050185480085053,3.3690179220707495,2.485341090052192,9.830904756206449,1.1598258420243563,1.1045960400231964
2024-12-16,78.000128869538,4.01336561208428,3.3690179220707495,2.485341090052192,9.867724624207222,1.1598258420243563,1.1045960400231964
2024-12-19,78.00417828579843,4.012626890122127,3.3683978022584835,2.4848836246169137,9.865908316997524,1.1596123581545599,1.1043927220519616
2024-12-23,78.000128869538,4.01336561208428,3.3690179220707495,2.485341090052192,9.867724624207222,1.1598258420243563,1.1045960400231964
2024-12-30,77.88682072790738,3.9840273399307367,3.3443899229693796,2.467172893993805,10.069720478448788,1.1513473505304421,1.0965212862194686
2025-01-02,77.85836294381468,3.9825716817231016,3.3431679713547138,2.4662714542780675,10.102578623820529,1.150926678663098,1.096120646345808
2025-01-03,77.77716658874006,3.997176306645764,3.3554278170466736,2.4753156027393493,10.13962613566563,1.155147281278363,1.1001402678841552
2025-01-06,77.90551628665987,3.997176306645764,3.3554278170466736,2.4753156027393493,10.011276437745813,1.155147281278363,1.1001402678841552
2025-01-08,84.33736043305824,3.9935151176529855,3.3523544336261297,2.473048352675014,3.5904998305503906,1.15408923124834,1.099132601188895
2025-01-16,84.31221798145656,3.990590991881527,3.3498997775886212,2.4712375408440646,3.624481726571295,1.1532441857272302,1.0983277959306954
2025-01-23,84.19060136804984,4.035654451715616,3.387728278275035,2.4991438118422393,3.609874394883234,1.166267112193045,1.1107305830409953
2025-01-27,84.20229936087756,4.0326683130312535,3.3852215655262357,2.497294597519354,3.6072033075279557,1.1654041455090318,1.1099087100086018
