date,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,HAITONG INTERNATIONAL SECURITIES CO LTD,CMB WING LUNG BANK LTD,ZHONGRONG PT SECURITIES LTD
2024-03-04,0.0,0.058527449373756285,0.0,0.0,0.0,2.0055405985407155,97.93593195208553,0.0,0.0,0.0
2024-03-05,0.0,0.05844990842847679,0.0,0.0,0.0,2.1353699879203525,97.80618010365117,0.0,0.0,0.0
2024-03-06,0.0,0.044860483895086276,1.327870323294554,0.0,20.516194634686126,3.044531507013189,75.06654305111104,0.0,0.0,0.0
2024-03-07,0.0,0.06645695804350715,1.9671259580878115,0.0,30.392982145230608,4.510212219219352,63.06322271941872,0.0,0.0,0.0
2024-03-08,0.0,0.044860483895086276,1.327870323294554,0.0,20.516194634686126,3.044531507013189,75.06654305111104,0.0,0.0,0.0
2024-03-15,0.0,0.04487793202489229,1.1488750598372426,0.0,20.52417424605074,3.186333173767353,75.09573958831976,0.0,0.0,0.0
2024-03-19,0.0,0.04489405004190111,1.1492876810726684,0.0,20.53154555249611,3.1515623129414583,75.12271040344787,0.0,0.0,0.0
2024-03-20,0.0,0.08078027764480612,1.1488750598372426,0.0,20.52417424605074,3.1504308281474387,75.09573958831976,0.0,0.0,0.0
2024-03-22,0.0,0.08073921234412847,1.1482910200053826,0.0,20.51374061780449,3.199665081785832,75.05756406806017,0.0,0.0,0.0
2024-03-25,0.0,0.04484304932735426,1.147982062780269,0.0,20.508221225710017,3.261584454409566,75.0373692077728,0.0,0.0,0.0
2024-03-27,0.0,0.044789489399820845,1.1466109286354136,0.0,20.483726485518066,3.3771275007464916,74.94774559570021,0.0,0.0,0.0
2024-03-28,0.0,0.17667844522968199,4.522968197879859,0.0,80.80094228504122,13.14487632508834,1.3545347467608952,0.0,0.0,0.0
2024-04-02,0.0,0.044789489399820845,1.1466109286354136,0.0,20.483726485518066,3.3323380113466707,74.99253508510003,0.0,0.0,0.0
2024-04-03,0.0,0.045710802986439134,1.307328965412159,0.0,20.905073899131494,3.269846106963279,74.47204022550663,0.0,0.0,0.0
2024-04-05,0.0,0.17663683466792277,5.051813471502591,0.0,80.78191238813001,12.635421573245406,1.3542157324540745,0.0,0.0,0.0
2024-04-09,0.0,0.04478681476173414,1.2809029021855967,0.0,20.482503284366416,3.2037501492893825,74.98805684939687,0.0,0.0,0.0
2024-04-10,67.74022569795792,0.014455462719361645,0.41342623377374305,0.0,6.610964950321393,1.0658494511742655,24.15507820405331,0.0,0.0,0.0
2024-04-12,67.72912973097974,0.030833269097356047,0.4133585138364295,0.0,6.609882062745702,1.0656748631773685,24.151121560163418,0.0,0.0,0.0
2024-04-15,67.72912973097974,0.026015570800894165,0.45864487782317115,0.0,6.609882062745702,1.0252061974870885,24.151121560163418,0.0,0.0,0.0
2024-04-16,67.7239093571759,0.02601356559272391,0.45860952674579925,0.0,6.60937259133652,1.0328349005703716,24.149260058578694,0.0,0.0,0.0
2024-04-17,89.21210275154839,0.01269164382170779,0.6041222459132907,0.0,8.719159305513251,1.3694283683622703,0.08249568484110062,0.0,0.0,0.0
2024-04-30,89.26988481223252,0.01269986411145401,0.6045135317052108,0.0,8.724806644568902,1.305546030657472,0.08254911672445105,0.0,0.0,0.0
2024-05-02,89.28349147074141,0.012701799845038043,0.6401707121899174,0.0,8.726136493541135,1.2358851249222016,0.10161439876030434,0.0,0.0,0.0
2024-05-03,89.25741568468102,0.08634701340918326,0.6399837464445347,0.0,8.723587972368955,1.1910808614384396,0.10158472165786266,0.0,0.0,0.0
2024-05-06,89.224559221132,0.08631522829108541,0.5800891077797946,0.0,8.72037674058466,1.2871123748111855,0.10154732740127695,0.0,0.0,0.0
2024-05-08,89.23701916973467,0.06347594261774787,0.478608607337819,0.0,8.721594515678557,1.3977402564428083,0.10156150818839661,0.0,0.0,0.0
2024-05-09,89.224559221132,0.07742983714347368,0.47854178037851763,0.0,8.72037674058466,1.3975450933600742,0.10154732740127695,0.0,0.0,0.0
2024-05-13,87.01551107314839,1.9323850905534716,0.46669390079350337,0.0,8.504475062205222,1.9819016848021194,0.09903318849729516,0.0,0.0,0.0
2024-05-14,87.2509712895498,1.9239601305810359,0.46795675434132294,0.0,8.552313096582798,1.7054975609150602,0.09930116802998895,0.0,0.0,0.0
2024-05-17,87.01551107314839,1.9187680271350938,0.46669390079350337,0.0,8.529233359329545,1.9707604510961736,0.09903318849729516,0.0,0.0,0.0
2024-05-20,87.00689450296451,1.9185780242359725,0.46664768718513655,0.0,8.528388765797324,1.9804676379210042,0.09902338189605021,0.0,0.0,0.0
2024-05-21,87.00689450296451,2.661253388456349,0.46664768718513655,0.0,8.528388765797324,1.2377922737006275,0.09902338189605021,0.0,0.0,0.0
2024-05-22,87.12552213091386,2.6648818155901783,0.4672839276639522,0.0,8.542495568859307,1.100658163834455,0.09915839313823918,0.0,0.0,0.0
2024-05-23,87.1136448134837,2.6285785103482464,0.46722022555459164,0.0,8.875944974594125,0.815466600570083,0.09914487544925021,0.0,0.0,0.0
