date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF COMMUNICATIONS (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-03,17.16725167060354,18.104292548264148,15.049708784440236,5.512155134762309,7.141719979404929,4.549882328100627,6.442206092236205,0.0,4.929183649794379,1.666103523792856,80.56250371139923
2024-04-05,17.180069256554003,18.08841570791034,15.053007537554958,5.512155134762309,7.1462349633922955,4.541661466024923,6.496033640952187,0.0,4.920734430438794,1.6681467205075777,80.60645885809738
2024-04-08,17.230701546078265,18.087754673679107,15.073114996988659,5.512155134762309,7.180833639280708,4.544389734579287,6.505795445933722,0.0,4.920074550012765,1.6681467205075777,80.7229664418224
2024-04-09,17.240313236195288,18.087754673679107,15.077898481061949,5.512155134762309,7.1810259401479755,4.544389734579287,6.555723577757265,0.0,4.91926929013108,1.6659893451529157,80.78451941346718
2024-04-10,17.262991626017516,18.061565699318056,15.053151763205408,5.512155134762309,7.181194203406835,4.544600063652861,6.558053350839434,0.0,4.91258803687394,1.6675517896994678,80.75385166777582
2024-04-11,17.26005417017598,18.08666096249652,15.046914003823405,5.512155134762309,7.134441055052319,4.549473688757683,6.544100745076332,0.0,4.912707696088598,1.6687536701198924,80.71526112635303
2024-04-12,17.29437949038157,18.05686033747209,15.043026197095827,5.512155134762309,7.133599738758021,4.553391818928267,6.55452389677801,0.0,4.908536065299737,1.66685743934298,80.72333011881881
2024-04-15,17.30182739912129,18.059193187368138,15.047157637003428,5.512155134762309,7.133828096037903,4.579377675498267,6.537831147881993,0.0,4.907918430970485,1.666854506754754,80.74614321539858
2024-04-16,17.31145797077972,18.08533528839279,15.042930731734034,5.512155134762309,7.135108098685655,4.621305273964778,6.44479176969749,0.0,4.915173942692505,1.669053947924131,80.73731215863342
2024-04-17,17.278140114817745,18.1046134503364,15.041890143666029,5.512155134762309,7.163176177027627,4.6305357155936395,6.456741874416904,0.0,4.914996256691149,1.6693784556376459,80.77162732294944
2024-04-18,17.280000974253884,18.1355654768036,15.046535411490972,5.512155134762309,7.155468517891444,4.630012897610754,6.450637788175261,0.0,4.914965680853253,1.6705803360580702,80.79592221789954
2024-04-19,17.304046671317604,18.129839718480696,15.051415562806476,5.512155134762309,7.1471394865779025,4.6063659003389015,6.4822164630748595,0.0,4.91450295689139,1.670459330737342,80.81814122498749
2024-04-22,17.312574974404853,18.048793316090205,15.046830389002555,5.512155134762309,7.144218917156271,4.583710454413898,6.573147658870308,0.0,4.905187277903112,1.6647924645550403,80.79141058715855
2024-04-23,17.31840636599791,18.07369507652098,15.045267944456004,5.512155134762309,7.144429246229846,4.579990634512683,6.573944181081336,0.0,4.904725082768634,1.663475684366423,80.81608935069612
2024-04-24,17.619869957478382,18.05023196695345,14.749976477667776,5.512155134762309,7.144667603154824,4.581072326891065,6.631979465074007,0.0,4.904965458852719,1.660945726081429,80.85586411691595
2024-04-25,17.619309484581926,18.06588045002738,14.75483808396839,5.512155134762309,7.140226655001354,4.612537556297782,6.619407855970387,0.0,4.9019185477612925,1.6609501970765932,80.8872239654474
2024-04-26,17.665573515680542,18.039226347943625,14.764675859811302,5.512876263014563,7.150944303462449,4.614700941054545,6.624196051414925,0.0,4.9013862108854775,1.6564754039704852,80.93005489723791
2024-04-29,17.27780088406908,18.052789568488116,14.749359528410363,5.512876263014563,7.150879834596697,4.60973116551609,6.651405854929868,0.0,4.88932423513653,1.6587157090741564,80.55288304323545
2024-04-30,17.487671704676682,18.029575248167614,14.87138118325983,5.512865878767732,7.13764112176572,4.61126356305213,6.684384107560248,0.0,4.885830512980006,1.6566452537114997,80.87725857394146
2024-05-02,17.491806401680225,17.94614311314258,14.758941664287848,5.512865878767732,7.142592869097871,4.6069908781575215,6.542210223231418,0.0,5.072458023911367,1.6439173400592033,80.71792639233576
2024-05-03,17.49956910693966,17.940374087124543,14.871996546035085,5.512865878767732,7.171538860992942,4.619766867026635,6.486977832548415,0.0,5.071906889625778,1.644440158042088,80.81943622710288
2024-05-06,17.570613135963665,17.940374087124543,14.799150573753153,5.512865878767732,7.176723340449702,4.619766867026635,6.4464561457224985,0.0,5.090802420918742,1.6516252395714703,80.80837768929814
2024-05-07,17.560380061650477,17.940374087124543,14.798163228987773,5.512865878767732,7.189326498914358,4.619766867026635,6.4289573797601305,0.0,5.103248084973106,1.6505435471930883,80.80362563439785
2024-05-08,17.58986532527139,17.939106103280995,14.754279473986587,5.512865878767732,7.18986734510355,4.643678277990982,6.412684039055624,0.0,5.09203006965538,1.6505435471930883,80.78492006030532
2024-05-09,17.58070103514087,17.904600116410606,14.767044645931918,5.512865878767732,7.19080481183148,4.668809597582061,6.388985709471013,0.0,5.104374679603994,1.6517142748730154,80.76990074961269
2024-05-10,17.59824984740394,17.906120495142442,14.771581744519018,5.512865878767732,7.195191675366031,4.675395902285986,6.3673787840247895,0.0,5.1055454072839215,1.652928174097644,80.78525790889151
2024-05-13,17.59463926641414,17.90195597948567,14.770634542559682,5.512865878767732,7.204595187775433,4.688424286043389,6.342725332088872,0.0,5.098510801183177,1.6534985865451775,80.76784986086327
2024-05-14,17.54629964792347,17.852117604091923,14.768808201129218,5.512865878767732,7.20722249837448,4.619790904635043,6.421931355085587,0.0,5.075919583747841,1.6432875066436838,80.64824318039898
2024-05-16,17.563454652047987,17.83764696383001,14.764120867489563,5.512865878767732,7.214146964153498,4.674722849250549,6.374574466139479,0.0,5.080798340882057,1.6539923550783007,80.67632333763918
2024-05-17,17.564866525015468,17.838929370238603,14.764192980314789,5.512845110274067,7.215868489592498,4.672956085032525,6.314875743588527,0.0,5.081016313915105,1.655861279132061,80.62141189710364
2024-05-20,17.766410682013955,17.77485592314535,14.174306632592401,5.512845110274067,7.2137350556958095,4.661988926196151,6.7423615811046975,0.0,5.018704775442977,1.6517339256178893,80.5169426120833
2024-05-21,17.829196482499984,17.807511014168288,14.395174058106678,5.512845110274067,7.238115200024123,4.67648120030563,6.438575067260452,0.0,4.943124092527626,1.6630479952188149,80.50407022038566
2024-05-22,17.82138599047503,17.77760822930812,14.38136393526742,5.512845110274067,7.24840930582506,4.828813534192344,6.426352460193314,0.0,4.923451521505248,1.6639013303173165,80.58413141735792
2024-05-23,17.875717403519666,17.78722928207362,14.375612937455687,5.740481261902483,7.238593404205801,4.799619858780231,6.363930156421639,0.0,4.6522608099228,1.674201445520355,80.50764655980228
2024-05-24,17.863937965819954,17.75662580092835,14.447202944698276,5.512845110274067,7.235799032228314,4.748329611838612,6.356368225286434,0.0,4.650403471996293,1.655860750304676,80.22737291337498
2024-05-27,17.863773692804088,17.775813821840426,14.473926755846417,5.512845110274067,7.309654584063405,4.723721110230419,6.288799277253632,0.0,4.657927964556404,1.6603077078602468,80.26677002472911
2024-05-28,17.839051012555956,17.765952392990844,14.435813541232598,5.512845110274067,7.251203870103414,4.727326751491693,6.320062975351451,0.0,4.670622754384313,1.669540697475599,80.19241910585994
2024-05-29,17.805302246406846,17.83325168713252,14.44359571695485,5.512845110274067,7.199248214085831,4.742314200334387,6.324233127827394,0.0,4.680089437628612,1.6708043064744165,80.21168404711891
2024-05-30,17.779250382564157,17.813228359328246,14.435668822811177,5.512845110274067,7.189597114309822,4.771495856942296,6.360515818466885,0.0,4.670510931429996,1.673618773892533,80.20673117001917
2024-05-31,17.887152141914804,17.82983233733641,14.352952335463678,5.512845110274067,7.127243558098193,4.836715897956636,6.283940759785696,0.0,4.6990736196213865,1.6736668491093503,80.20342260956022
2024-06-03,17.805913979503234,17.88420540755642,14.315684727857258,5.512845110274067,7.1148521709636166,4.899442037098595,6.237144343736044,0.0,4.632627131750828,1.6857445454541968,80.08845945419426
2024-06-04,18.30664802262164,17.884680150322488,14.206212291079181,5.512845110274067,7.05439758581626,4.937018828443169,6.063265851477161,0.0,4.7197530779847785,1.6851436052439845,80.36996452326272
2024-06-05,18.396757721130925,17.90847137324479,14.140711214366133,5.512845110274067,7.034621172325559,4.946633871806566,5.647273127688149,0.0,4.724936307485901,1.6867060497905366,79.99895594811262
2024-06-06,18.400143911046232,17.949341316941332,14.126810613968823,5.512845110274067,6.9937434885191125,4.953478580800883,5.639214988202566,0.0,4.726818356073852,1.6870185386998466,79.98941490452671
2024-06-07,18.439630129814734,17.9362348109566,14.029516254588307,5.512845110274067,6.987980471903176,4.985400524767361,5.743008227505229,0.0,4.726732493736618,1.6874840390054813,80.04883206255157
2024-06-11,18.400146434995115,17.92969658146949,14.108382205520062,5.512845110274067,6.993021254536871,5.009762640889367,5.6761128012412305,0.0,4.730763841042806,1.6878405167381796,80.0485713867072
2024-06-12,18.369575560865652,17.909078322857106,13.649378544309979,5.512845110274067,6.9904071646224475,4.997737827283019,5.741060964885666,0.0,4.731740056395491,1.687526970174099,79.58935052166753
2024-06-13,18.626934888344202,17.93229865257971,13.735582732393093,5.512845110274067,6.990761719346474,5.016258804561762,5.873944914504825,0.0,4.732166723944742,1.6980674614612228,80.11886100741009
2024-06-14,18.720664205984047,17.946643095397476,13.629251217792927,5.512845110274067,6.989818243216439,5.007983857867139,5.9101789890813095,0.0,4.7339560594770616,1.7026901339342597,80.15403091302473
2024-06-17,18.743810163346236,17.935746847505907,13.629551687898033,5.512845110274067,6.991801345910139,4.962642919006621,6.127137779280323,0.0,4.748800292248859,1.6998096111682366,80.35214575663842
2024-06-18,18.731556487670233,17.899005363053526,13.67514543028618,5.512845110274067,6.975179339695668,4.932079099915224,6.206191668253423,0.0,4.748534772826378,1.7017630875095735,80.38230035948428
2024-06-19,18.745568514401317,17.926654622125398,13.675626182454351,5.512845110274067,6.976013012030492,4.922049407806782,6.207446828032884,0.0,4.758017609343528,1.6976045812549043,80.42182586772371
2024-06-20,18.75959471130256,17.89037465975446,13.672786247190128,5.512845110274067,6.98357937810445,4.880416270043273,6.296347014181074,0.0,4.754481340620122,1.6970965223635825,80.44752125383371
2024-06-21,18.79705625433362,17.895765093440062,13.651919007029848,5.512845110274067,6.977860999327327,4.894376111126505,6.288704689264544,0.0,4.751947007490397,1.6963032812861025,80.46677755357248
2024-06-24,18.780974769800626,17.872947393658304,13.664288640128817,5.512845110274067,6.975685595766359,4.909712105291122,6.439592362885908,0.0,4.753419311005418,1.6962191496566728,80.60568443846728
2024-06-25,18.84424748810138,17.843903953298742,13.627318654170907,5.512845110274067,6.923163421393805,4.929669329672273,6.51146787682237,0.0,4.754845173860992,1.696339337698715,80.64380034529324
2024-06-26,18.837504073588896,17.821236488569532,13.592340328295288,5.512845110274067,6.904101838301956,4.893222305922897,6.527900021986828,0.0,4.759619908244821,1.6969402779089273,80.54571035309321
2024-06-27,18.839740376430765,17.84301456178763,13.61107187502369,5.512845110274067,6.905772452086345,4.906320398744684,5.947030097046835,0.0,4.574802813828354,1.6882266448608494,79.82882433008322
2024-06-28,18.785393158658604,17.8109483921707,13.71191984626208,5.512845110274067,6.903488879287539,4.91587534808706,5.782859096793289,0.0,4.566796463370087,1.690379645370781,79.6805059402742
2024-07-02,18.81102047026158,17.826891335947632,13.682678095633152,5.512845110274067,6.880695217114187,4.943807049057727,5.745010692492503,0.0,4.5981354953326585,1.6947244430906159,79.69580790920412
2024-07-03,18.806926829493204,17.86303668771148,13.682732180252069,5.512845110274067,6.877819982622013,4.958325764536456,5.9470746747916285,0.0,4.607472663942853,1.7020499042531037,79.95828379787687
2024-07-04,18.84378826161154,17.86073869234763,13.550250151464304,5.512845110274067,6.874245494101237,4.91799907078995,5.99800369657289,0.0,4.599939854370234,1.6880179503446466,79.84582828187649
2024-07-05,18.87045052446335,17.875648018963,13.550196066845388,5.512845110274067,6.91164801278485,4.927373738069262,5.958852694272447,0.0,4.593265043192147,1.6884817800364968,79.88876098890101
2024-07-08,18.887676391457457,17.836634980516013,13.551277759223767,5.512845110274067,6.909124063901959,4.945672367470226,5.835669998899242,0.0,4.688262260543912,1.684087260523669,79.85125019281031
2024-07-09,18.888373349894458,17.867071400282846,13.551013345531276,5.512845110274067,6.906852509907356,4.96609231581324,5.846191560569744,0.0,4.693130164697933,1.6854273571924423,79.91699711416335
2024-07-10,18.941901462122495,17.881950679887705,13.559965972500956,5.512845110274067,6.8775266276489955,4.99601312887971,5.805113667522864,0.0,4.68918799691894,1.6851869811083577,79.94969162686408
2024-07-11,18.94751962811016,17.88494336213456,13.581401281441948,5.512845110274067,6.894010417615119,4.992683920115134,5.770158129300019,0.0,4.68480113338439,1.6849997762140725,79.95336275858946
2024-07-12,18.930275372345623,17.89216666346131,13.593924875422772,5.512843379566261,6.899127856182028,5.004005633675533,5.884274343571318,0.0,4.68468378178014,1.6818453208626258,80.08314722686761
2024-07-15,18.985198411027213,17.892833707094645,13.593924875422772,5.512843379566261,6.896760151753792,5.010525834956336,5.865629296176774,0.0,4.682245214482315,1.675227695154943,80.11518856563505
2024-07-16,19.12533710316492,17.885165710012338,13.598225479999549,5.512843379566261,6.892469438652876,5.048286514005236,5.8440191496910225,0.0,4.676944921828243,1.6738395232693528,80.2571312201898
2024-07-17,19.331639769161562,17.90985233384786,13.290589547488354,5.512843379566261,6.890060870290346,5.068045428117016,5.7704364968241935,0.0,4.677796381993288,1.6733467522969785,80.12461095958587
2024-07-18,19.352316114654666,17.915302861554487,13.29024340592727,5.512843379566261,6.880986673116139,5.105697937928078,5.7350625119141725,0.0,4.67801619390338,1.6709444216938298,80.14141350025828
2024-07-19,19.36511285999864,17.908509833418247,13.3170420822068,5.512843379566261,6.878685841314495,5.113147192773869,5.790603749808812,0.0,4.67851627230871,1.6697469161181353,80.23420812751397
2024-07-22,20.270414070877337,17.893858911093268,13.3170420822068,5.512843379566261,6.878269990689029,5.1061762863354065,5.785153426421859,0.0,4.677882544800628,1.6691459759079232,81.11078666789851
2024-07-23,20.264784402894044,17.93974670554508,13.317068271181162,5.512843379566261,6.878402197535276,5.11677086224145,5.726039502827073,0.0,4.677614669692525,1.6680670238168998,81.10133701529976
2024-07-24,20.308975622944384,17.93335390358884,13.315960389828419,5.512843379566261,6.870962557732847,5.117660253752564,5.746078983904197,0.0,4.676362887197043,1.6693835636294327,81.15158154214399
2024-07-25,20.26184729559783,17.94406866753693,13.322336365458773,5.512843379566261,6.859779060420797,5.120190212037557,5.751214018000461,0.0,4.673490392992228,1.668181683209008,81.11395107481984
2024-07-26,20.217588914469594,17.941827160552833,13.296496837829958,5.512843379566261,6.85741135599256,5.133032304329794,5.78644243115396,0.0,4.673807785573655,1.6682297584258252,81.08767992789444
2024-07-29,20.117664263826587,18.019480654516467,13.291923682830243,5.512843379566261,6.846534338187718,5.198516759036628,5.738318802593642,0.0,4.6886185579945465,1.67665133453174,81.09055177308383
2024-07-30,20.09210905303003,18.02707173125187,13.255509939149709,5.512843379566261,6.850554628194037,5.212572750553493,5.7707498030121895,0.0,4.693460501531486,1.6783760329350492,81.09324781922412
2024-07-31,20.037238969199763,18.02511867556868,13.237289227656401,5.512843379566261,6.848024669909044,5.2371331769448695,5.791266178221334,0.0,4.692949702352806,1.6786224184212364,81.06048639784039
2024-08-01,20.09224815866989,18.028087320207128,13.071392892002923,5.512843379566261,6.835933752879572,5.2656237523110345,5.7937293840677775,0.0,4.69373049194913,1.6786267932659669,80.97221592491968
2024-08-02,20.33973843737699,18.014746447540414,12.98218724794588,5.512843379566261,6.833956659587974,5.274553723834789,5.825748776498743,0.0,4.691218561870443,1.676569943189669,81.15156317741116
2024-08-05,20.35945886727771,18.0192354709107,12.983274949726367,5.512843379566261,6.832153838957337,5.304913223254714,5.755857326760317,0.0,4.69159196207946,1.6776876919806636,81.13701671051354
2024-08-06,20.31799964161104,18.039270817519178,12.983267401917326,5.512843379566261,6.829551767847118,5.324864438233762,5.824347576229394,0.0,4.691784262946729,1.7096997769786726,81.23362906284947
2024-08-07,20.308987148977618,18.09074134652386,12.994957239431699,5.512843379566261,6.82434762562668,5.307407125127095,5.81320937779039,0.0,4.695314185741515,1.7155925966800143,81.26340002546513
2024-08-08,20.332948185584524,18.105127855156343,12.982190456966606,5.512843379566261,6.819299727860896,5.310736333891671,5.786206526065039,0.0,4.696745072457247,1.7177260065390931,81.26382354408767
2024-08-09,20.318172868636033,18.12614513806831,12.982190456966606,5.512843379566261,6.824690161546501,5.320369405461374,5.761961641359241,0.0,4.697402837573737,1.7172452543709231,81.26102114354899
2024-08-12,24.768927885583363,18.14316376482152,12.982190456966606,5.512843379566261,6.8199908091026415,5.328391957267708,5.7753459259467395,0.0,4.697819120876156,1.7211633845415075,85.7498366846725
2024-08-13,24.699125951898655,18.12314644641935,12.9821904449478,5.512843379566261,6.815969317215901,5.337129627924194,5.796014735649607,0.0,4.696815550725101,1.7289756072742672,85.69221106162114
2024-08-14,24.687342596068767,18.114480888588087,12.982190456966606,5.5129635676083035,6.812964616164839,5.34198522482271,5.817446979795527,0.0,4.6971280396344115,1.729943121012709,85.69644549066197
2024-08-15,24.68961827251321,18.09297924786669,12.982190336778562,5.5129635676083035,6.809702712703807,5.349689278317631,5.827595874404068,0.0,4.683428141248509,1.7307229491046974,85.67889038054548
2024-08-16,24.723865242134195,18.065924919602935,12.982190336778562,5.5129635676083035,6.807669900235918,5.361810242357613,5.817761644108399,0.0,4.688222874922535,1.7307241509851177,85.69113287873358
2024-08-19,24.73547077975588,18.018023975446912,12.992286132310129,5.5129635676083035,6.8062974970214425,5.3969111600361135,5.816319339528672,0.0,4.674618694293315,1.731084715111245,85.68397586111202
2024-08-20,24.76915969226005,17.959997188748815,12.992286132310129,5.5129635676083035,6.810179570779414,5.402133330462858,5.823057501823719,0.0,4.70723542129323,1.734682712413045,85.71169511769958
2024-08-21,24.788007484862717,17.922955234191328,12.993752426423047,5.5129635676083035,6.806405666259281,5.404177729058,5.840959594817573,0.0,4.697453797303563,1.7406260110920446,85.70730151161587
2024-08-22,24.793407641760922,17.92567749334359,12.993752426423047,5.5129635676083035,6.804254300306721,5.414009110897074,5.8639702805384415,0.0,4.696721683864266,1.73599877147341,85.74075527621578
2024-08-23,24.98600931566048,17.919325555321645,12.993752426423047,5.5129635676083035,6.670611206957609,5.436940989318774,5.8390033060760524,0.0,4.694191292902321,1.7356382073472825,85.78843586761552
2024-08-26,25.51978528703394,17.89867124029665,12.994447437813767,5.5129635676083035,6.16835739806638,5.428137215239164,5.8376961529496025,0.0,4.694065095458176,1.7350733235496831,85.78919671801567
2024-08-27,25.543472403074226,17.908876406946476,12.993752426423047,5.5129635676083035,6.165359427545673,5.411136616692259,5.809417541214383,0.0,4.6948211743930575,1.7387854994914231,85.77858506338885
2024-08-28,25.945900476081047,17.878503686841928,12.613059170957989,5.5129635676083035,6.163857918336436,5.405133223992238,5.817942262697979,0.0,4.694824443507801,1.7396251812283485,85.77180993125206
2024-08-29,25.964472232807555,17.800681929619433,12.57992889247323,5.5129635676083035,6.1609854241316215,5.412701464999651,5.898447818899279,0.0,4.689143875888706,1.7339179799391373,85.75324318636692
2024-08-30,25.97777304679985,17.840390856829842,12.58034386572599,5.5129635676083035,6.158701851332815,5.4295338002876985,5.937300346216114,0.0,4.6816102490374005,1.7341343184148137,85.85275190225283
2024-09-02,26.2905059498544,17.874229800066896,12.58032602982055,5.5129635676083035,6.157390167117181,5.448000692947522,5.908862893964532,0.0,4.680342265193853,1.7349035218838855,86.18752488845712
2024-09-03,26.316074189034712,17.85776283642666,12.579525385159682,5.5129635676083035,6.15300210170221,5.461263443386907,5.775214656567221,0.0,4.692839081278909,1.735516480898302,86.0841617420629
2024-09-04,26.430688522646257,17.850317187222128,12.579525385159682,5.5129635676083035,6.147942185132223,5.452069058170659,5.8014202649532916,0.0,4.69522703739223,1.7237168876639373,86.19387009594871
2024-09-05,26.408535186304494,17.86388401340788,12.608839248613837,5.5129635676083035,6.1423534411772485,5.460728606599818,5.771796989403701,0.0,4.695758544970555,1.7256197167643577,86.1904793148502
2024-09-09,26.356687711543554,17.88576064082045,12.60396126068309,5.5129635676083035,6.1377004332424,5.461279067832373,5.788728587995671,0.0,4.697705591251642,1.7292854520466527,86.17407231302413
2024-09-10,26.33851613292183,17.900380314254495,12.60266322982903,5.5129635676083035,6.140320532558926,5.465419545880735,5.767132984263006,0.0,4.69929415265973,1.7302447809794312,86.15693524095549
2024-09-11,26.298802578471804,17.992375847275053,12.60266322982903,5.5129635676083035,6.142927459266043,5.38538031928256,5.774264053286295,0.0,4.698437548446485,1.735352772766236,86.14316737623182
2024-09-12,26.226591824029672,18.021022667095874,12.61030117990083,5.5129635676083035,6.14384761891592,5.392056765018018,5.739980065748361,0.0,4.703241248148447,1.736367796837697,86.08637273330312
2024-09-13,26.25059460194358,18.02436149090381,12.606881830104719,5.5129635676083035,6.030160548067539,5.397423161095214,5.680111625663241,0.0,4.7071300163803595,1.738325960512674,85.94795280227945
2024-09-16,26.294353938283642,18.00363506305359,12.607362582272891,5.5129635676083035,6.026122229854912,5.365248822240448,5.691786283427903,0.0,4.707025116257265,1.738331969914776,85.94682957291373
2024-09-17,26.30294363342277,17.9866825397235,12.607362582272891,5.5129635676083035,6.023381942496344,5.361114353594187,5.70581612202682,0.0,4.707505868425435,1.736277475524102,85.94404808509435
2024-09-19,26.30965273424925,17.9866825397235,12.607362582272891,5.5129635676083035,6.022901190328174,5.361114353594187,5.71314759259141,0.0,4.707733648802714,1.736277475524102,85.95783568469453
2024-09-20,26.301285555251162,17.9866825397235,12.607362582272891,5.5129635676083035,6.020839965407146,5.361114353594187,5.704084957506849,0.0,4.702176442189971,1.7348171908132863,85.9313271543673
2024-09-23,26.328950198392416,17.992379452916314,12.607362582272891,5.5129635676083035,6.017606907076204,5.327728519275634,5.735597625133758,0.0,4.4744309554997095,1.734821577676821,85.73184138585205
2024-09-24,26.404844524022273,17.949292039844092,12.590416068344904,5.5129635676083035,6.014912291173611,5.271486525001865,5.70081425628114,0.0,4.471235299687451,1.7321473937413763,85.64811196570503
2024-09-25,25.84405875405464,17.892915434963236,12.590416068344904,5.5129635676083035,6.607984619570874,5.230769220118721,5.724949048740426,0.0,4.461568719691626,1.7297256046942207,85.59535103778695
2024-09-26,25.969555177406395,17.807968930608467,12.597019271487541,5.5129635676083035,6.599761017207811,5.048474007350823,5.872068622924087,0.0,4.433761677758166,1.7249585142698654,85.56653078662147
2024-09-27,26.05376123929055,17.97812995865176,12.600036472094974,5.5129635676083035,6.5969310214946635,4.973194227217529,5.853408023196904,0.0,4.409438286223305,1.702339317058342,85.68020211283634
2024-09-30,25.998648724160685,18.25183899431673,12.601450364221561,5.512961836900498,6.5910630086051984,4.762285570848086,5.958663686557531,0.0,4.397268573913471,1.6929582076999767,85.76713896722374
2024-10-02,26.025797351962225,18.232101473676433,12.596461238408338,5.512961836900498,6.579817446188237,4.707239447592639,6.155816100386963,0.0,4.383442357895382,1.6980800691868332,85.89171732219756
2024-10-03,26.060258003903158,18.050962133346466,12.601268760090036,5.512941068406834,6.59845631591742,4.630424866162464,6.436362934233836,0.0,4.391792542304325,1.6934287919597897,85.97589541632433
2024-10-04,26.11113782070001,18.050962133346466,12.604604050369538,5.512941068406834,6.599074659356119,4.630424866162464,6.401251908741,0.0,4.352822783571281,1.6985067367360835,85.9617260273898
