date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,MORGAN STANLEY HONG KONG SECURITIES LTD,FIRST SECURITIES (HK) LTD,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,TOTAL_CCASS_PCT
2024-03-01,74.95156527515061,11.571470995845921,2.5814771148057094,0.7170650455627198,0.4949582386727133,0.0,0.2503895759976389,1.2444485673249108,0.0,0.0,91.81137481336023
2024-03-04,75.00107948443645,11.516036270023928,2.705281690773283,0.7192658293271319,0.5281119811882116,1.2473441243251429,0.25128195831759564,1.2709644620348437,0.0,0.0,93.23936580042658
2024-03-05,75.01775519573278,11.505807257814272,2.8561506890558124,0.7176329897599875,0.5375895499801152,1.2471666417634968,0.24356987955941076,1.2670598456786288,0.0,0.20156694526151697,93.59429899460602
2024-03-06,75.04414353372565,11.505827473078043,2.656320073443136,0.7450362972781508,0.5329750033773156,1.246935914433357,0.24281692753988318,1.2937709712063723,0.0,0.20156694526151697,93.46939313934342
2024-03-07,75.17341325922096,11.506643892861614,2.6463531142357493,0.7701323314949146,0.5337204301362295,1.241788920145619,0.24227858743389813,1.1235519366403726,0.0,0.20156694526151697,93.4394494174309
2024-03-08,75.14578596871002,11.50593396261503,2.6284099644701917,0.7695643872976469,0.5363471720485923,1.241788920145619,0.24319991715965938,1.1516391909580954,0.0,0.20156694526151697,93.42423642866636
2024-03-11,75.19810953171589,11.512542330567106,2.6376505230492735,0.7821656491745226,0.5478125455309326,1.2350220247694805,0.2056599416086632,1.3148166581355532,0.0,0.20156694526151697,93.63534614981293
2024-03-12,75.14339190643597,11.511971333669779,2.6449658572891543,0.8180171266270421,0.5604138074078083,1.2323597863447884,0.20840964343973442,1.272526361822098,0.0,0.20156694526151697,93.59362276829789
2024-03-13,75.09174041664627,11.49598363352367,2.6533228544315928,0.8473727423233132,0.562224129536599,1.2329987235667146,0.20370649754216114,1.3148246271025712,0.0,0.20156694526151697,93.60374056993442
2024-03-14,75.09103605935212,11.495121707211291,2.632870509454251,0.880952442986762,0.5622951225612574,1.2322532968078008,0.21328175273599487,1.3148026547614393,0.0,0.20156694526151697,93.62418049113245
2024-03-15,75.14229580963175,11.495104526899325,2.6298231871155555,0.8715103707071875,0.5610882411420637,1.2300855602963672,0.212476691836368,1.3148729023593388,0.0,0.1997921196450556,93.657049409633
2024-03-18,75.0969889664558,11.495104526899325,2.6087883088743786,0.8718653358304799,0.5422040965829148,1.2344318420072387,0.20894855148991676,1.3166477279758002,0.0,0.1997921196450556,93.5747714757609
2024-03-19,75.10756181563212,11.497203755141964,2.6940539131962185,0.8884067105758998,0.5112156413194994,1.2285567610068597,0.20759973726617462,1.2464363720153475,0.0,0.1997921196450556,93.58082682579915
2024-03-20,75.13995286233546,11.49751505955509,2.67534815635978,0.888122738477266,0.5107186901468902,1.2267819353903984,0.21062205231193437,1.2464363720153475,0.0,0.1997921196450556,93.59528998623722
2024-03-21,75.24760405818563,11.49044372834096,2.69196634555788,0.8860103410285536,0.5456472582788497,1.2188307166286514,0.20735033877054948,1.2930077961912938,0.0,0.1997921196450556,93.78065270262742
2024-03-22,75.24513524025662,11.490476970824757,2.668304743152597,0.8875721875710396,0.5966557464959493,1.2190436957026267,0.2078696527459261,1.2886062286624695,0.0,0.1997921196450556,93.80345658505703
2024-03-25,75.24970046445554,11.495923999382956,2.660169492722679,0.881076325814791,0.595342375539768,1.2194358966673524,0.21177643438939314,1.262794939722272,0.0,0.1997921196450556,93.77601204833981
2024-03-26,75.31732733710156,11.499580140152869,2.6200522219009947,0.8898084678477809,0.595342375539768,1.212798048861787,0.21492616416615862,1.2527613713094994,0.0,0.1997921196450556,93.80238824652547
2024-03-27,75.27344599836422,11.501081820106956,2.614456107991011,0.8894889992368179,0.6001344047042136,1.2130465244480915,0.21161506724434448,1.2625019337612504,0.0,0.1997921196450556,93.76556297550196
