date,HANTEC SECURITIES CO LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,EVERBRIGHT SECURITIES INVESTMENT,NANYANG COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CELESTIAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,45.07501813040336,2.5255150106087267,0.0,1.7998628858500125,1.6357449496226897,1.6184341743022956,0.0,0.6466044228012783,0.0,0.0,53.301179573588364
2024-03-04,45.073998269717954,2.5255150106087267,0.0,1.7996929090691127,1.6357449496226897,1.6185191626927455,0.0,0.6466044228012783,0.0,0.0,53.30007472451251
2024-03-05,45.07442321167021,2.5255150106087267,0.0,1.7996929090691127,1.6350650424990905,1.6192500628506146,0.0,0.6466894111917282,0.0,0.0,53.300635647889486
2024-03-06,45.07697286338371,2.5255150106087267,0.0,1.797908152869665,1.6175574340664147,1.6339530543984442,0.0,0.6470293647535277,0.0,0.672811017938452,53.971746898018935
2024-03-07,45.08113729451575,2.5255150106087267,0.0,1.792808849442672,1.6175574340664147,1.6336980892270945,0.0,0.6521286681805206,0.0,0.672811017938452,53.97565636397963
2024-03-08,45.08538671403824,2.5255150106087267,0.0,1.7909391048527745,1.599879848852839,1.6358227989883418,0.0,0.6521286681805206,0.0,0.672811017938452,53.96248316345989
2024-03-11,45.08793636575174,2.5255150106087267,0.0,1.78694465050163,1.6178973876282143,1.6358227989883418,0.0,0.6522986449614204,0.0,0.672811017938452,53.97922587637852
2024-03-12,45.09048601746524,2.5255150106087267,0.0,1.7831201729313855,1.616707550161916,1.634038042788894,0.0,0.6526385985232199,0.0,0.672811017938452,53.975316410417825
2024-03-13,45.09303566917873,2.5256849873896265,0.0,1.7831201729313855,1.616707550161916,1.6163604575753185,0.0,0.6378506185849403,0.0,0.672811017938452,53.94557047376038
2024-03-14,45.092610727226486,2.526024940951426,0.0,1.7831201729313855,1.6350650424990905,1.6165304343562183,0.0,0.6336861874528961,0.0,0.672811017938452,53.959848523355944
2024-03-15,45.090910959417485,2.526024940951426,0.0,1.7831201729313855,1.637614694212587,1.6165304343562183,1.1762393238263824,0.6334312222815464,0.0,0.672811017938452,55.13668276591548
2024-03-18,45.090910959417485,2.526024940951426,0.0,1.7806555096083385,1.6393144620215845,1.616190480794419,1.1762393238263824,0.6368307578995417,0.0,0.672811017938452,55.138977452457624
2024-03-19,45.092100796883784,2.526024940951426,0.0,1.7806555096083385,1.6395694271929342,1.616190480794419,1.1762393238263824,0.6370857230708914,0.0,0.672811017938452,55.14067722026663
2024-03-20,45.09465044859728,2.526024940951426,0.0,1.7806555096083385,1.6302207042434471,1.6335281124461947,1.1762393238263824,0.6381905721467398,0.0,0.672811017938452,55.152320629758265
2024-03-21,45.09550033250178,2.526024940951426,0.0,1.7704569027543526,1.6299573252214432,1.633443124055745,1.1762393238263824,0.6379356069753902,0.0,0.672811017938452,55.142368574224975
2024-03-22,45.09635021640628,2.526024940951426,0.0,1.7675672974790568,1.630042313611893,1.6329331937130456,1.1762393238263824,0.6375956534135907,0.0,0.672811017938452,55.13956395734012
2024-03-25,45.09550033250178,2.526024940951426,0.0,1.7636578315183622,1.6318270698113404,1.6348879266933931,1.1762393238263824,0.6374256766326909,0.0,0.672811017938452,55.13837411987382
2024-03-26,45.093800564692785,2.5258549641705264,0.0,1.7636578315183622,1.632846930496739,1.6370126364546402,1.1762393238263824,0.6372556998517911,0.0,0.672811017938452,55.139478968949675
2024-03-27,45.09167585493154,2.5255150106087267,0.0,1.7636578315183622,1.6404108972467788,1.6367576712832905,1.1762393238263824,0.637340688242241,0.0,0.6711962385199042,55.14279351617722
2024-03-28,45.09337562274053,2.5257699757800767,0.0,1.7636578315183622,1.6406658624181285,1.635652822207442,1.1762393238263824,0.6379356069753902,0.0,0.6711962385199042,55.144493283986215
2024-04-02,45.09507539054953,2.5257699757800767,0.0,1.7636578315183622,1.6366939299904528,1.635652822207442,1.1762393238263824,0.6407402238602363,0.0,0.6711962385199042,55.145025736252386
2024-04-03,45.096775158358525,2.5257699757800767,0.0,1.7638278082992616,1.6165249101108388,1.6348879266933931,1.1762393238263824,0.6427799452310335,0.0,0.6711962385199042,55.12800128681942
2024-04-05,45.09932481007202,2.5257699757800767,0.0,1.7638278082992616,1.6155050494254406,1.6344629847411436,1.1728397882083872,0.6484741673911757,0.0,0.6711962385199042,55.13140082243741
2024-04-08,45.098474926167526,2.5257699757800767,0.0,1.7638278082992616,1.6165516814538305,1.6343779963506937,1.1728397882083872,0.6527235869136698,0.0,0.6711962385199042,55.135762001693344
2024-04-09,45.09932481007202,2.5257699757800767,0.0,1.7638278082992616,1.6235207294707212,1.634038042788894,1.1728397882083872,0.6506286230890802,0.0,0.6711962385199042,55.14114601622835
2024-04-10,45.09932481007202,2.5257699757800767,0.0,1.7638278082992616,1.6226708455662222,1.6337001289484656,1.1728397882083872,0.65079859986998,0.0,0.6711962385199042,55.140128195264325
2024-04-11,45.098474926167526,2.5255150106087267,0.0,1.7638278082992616,1.6227558339566721,1.620101986476484,1.1728397882083872,0.6510535650413296,0.0,0.6711962385199042,55.125765157278295
2024-04-12,45.098474926167526,2.5255150106087267,0.0,1.7638278082992616,1.621396019709474,1.621119807440512,1.1728397882083872,0.6526683444598774,0.0,0.6711962385199042,55.12703794341367
2024-04-15,45.098474926167526,2.5255150106087267,0.0,1.7638278082992616,1.6220759268330731,1.6217997145641112,1.1728397882083872,0.6562378568587726,0.0,0.6711962385199042,55.13196727005977
2024-04-16,45.10017469397653,2.5255150106087267,0.0,1.7638278082992616,1.6224158803948725,1.6215447493927615,1.1728397882083872,0.6564928220301222,0.0,0.6711962385199042,55.13400699143056
2024-04-17,45.10102457788102,2.525345033827827,0.0,1.7638278082992616,1.6216509848808236,1.6206098770978128,1.1728397882083872,0.6596373924767678,0.0,0.6711962385199042,55.1361317011918
2024-04-18,45.10187446178552,2.525345033827827,0.0,1.7638278082992616,1.6220759268330731,1.6201849351455633,1.1728397882083872,0.6594674156958681,0.0,0.6711962385199042,55.136811608315405
2024-04-19,45.10187446178552,2.525345033827827,0.0,1.7638278082992616,1.6392435817039495,1.5902690217072044,1.1728397882083872,0.6597223808672177,0.0,0.6711962385199042,55.12431831491927
2024-04-22,45.10102457788102,2.525345033827827,0.0,1.7638278082992616,1.6371188719427023,1.590014056535855,1.1728397882083872,0.6614221486762154,0.0,0.6711962385199042,55.122788523891174
2024-04-23,45.10059963592877,2.525345033827827,0.0,1.7638278082992616,1.6368639067713526,1.5895891145836054,1.1728397882083872,0.6614221486762154,0.0,0.6711962385199042,55.12168367481532
2024-04-24,45.09932481007202,2.525345033827827,2.0245934372971157,1.7638278082992616,1.6571761320888747,1.5878893467746076,1.1728397882083872,0.6605722647717166,0.0,0.6703463546154054,57.16191497595522
2024-04-25,45.10433912510857,2.521095614305333,2.024508448906666,1.7638278082992616,1.6626153890776671,1.5878893467746076,1.1728397882083872,0.6608272299430662,0.0,0.6703463546154054,57.168289105238955
2024-04-26,45.11037330083051,2.516846194782839,2.0241684953448664,1.7638278082992616,1.6633802845917163,1.5872094396510086,1.1728397882083872,0.6599773460385674,0.0,0.6703463546154054,57.16896901236256
2024-04-29,45.11037330083051,2.516846194782839,2.0241684953448664,1.7638278082992616,1.6638902149344155,1.5872094396510086,1.1728397882083872,0.6595524040863179,0.0,0.6703463546154054,57.16905400075301
2024-04-30,45.111223184735,2.5080923905665005,2.0240835069544163,1.7638278082992616,1.6702643442181568,1.5872944280414585,1.1728397882083872,0.6594674156958681,0.0,0.6703463546154054,57.16743922133446
2024-05-02,45.111223184735,2.5080923905665005,2.0240835069544163,1.7638278082992616,1.661172201219438,1.6099499532604649,1.1728397882083872,0.6597223808672177,0.0,0.6703463546154054,57.181257568726096
2024-05-03,45.1188721398755,2.499933505083312,2.0240835069544163,1.7638278082992616,1.6621920619048367,1.6099499532604649,1.1728397882083872,0.6597223808672177,0.0,0.6703463546154054,57.181767499068805
2024-05-06,45.12142179158899,2.499933505083312,2.0240835069544163,1.7638278082992616,1.6686511795790275,1.610544871993614,1.1728397882083872,0.663206904875663,0.0,0.6703463546154054,57.19485571119808
2024-05-07,45.13077051453848,2.4917746196001236,2.0240835069544163,1.7638278082992616,1.6683962144076778,1.6102899068222642,1.1728397882083872,0.66533161463691,0.0,0.6703463546154054,57.197660328082925
2024-05-08,45.131620398442976,2.4917746196001236,2.0240835069544163,1.7638278082992616,1.6723056803683727,1.6085901390132666,1.1728397882083872,0.6661814985414088,0.0,0.6703463546154054,57.20156979404363
2024-05-09,45.131620398442976,2.4917746196001236,2.0240835069544163,1.7638278082992616,1.6768950534526663,1.6079952202801173,1.1728397882083872,0.6717057439206513,0.0,0.6703463546154054,57.21108849377401
2024-05-10,45.13332016625198,2.4917746196001236,2.0240835069544163,1.7638278082992616,1.690238230753298,1.604680673052572,1.1728397882083872,0.6730655581678494,0.0,0.6575980960479229,57.21142844733581
2024-05-13,45.13459499210873,2.4917746196001236,2.0240835069544163,1.7638278082992616,1.7141199684697153,1.590062669895192,1.1728397882083872,0.6671163708363576,0.0,0.6590428986855709,57.21746262305775
2024-05-14,45.135444876013224,2.4921145731619228,2.0240835069544163,1.7638278082992616,1.7153098059360135,1.5909125537996907,1.1728397882083872,0.6702609412830032,0.0,0.6598927825900698,57.22468663624599
2024-05-16,45.135444876013224,2.4921145731619228,2.0240835069544163,1.7636578315183622,1.7161596898405123,1.590062669895192,1.1728397882083872,0.6727256046060498,0.0,0.6592978638569206,57.226386404054985
2024-05-17,45.137144643822225,2.4923695383332727,2.0240835069544163,1.7636578315183622,1.7235536798096522,1.5910825305805905,1.1728397882083872,0.6734055117296489,0.0,0.6592978638569206,57.237434894813475
2024-05-20,45.13884441163122,2.4923695383332727,2.0240835069544163,1.7639977850801614,1.7256783895708991,1.603150882024474,1.1728397882083872,0.6787597803279916,0.0,0.6592978638569206,57.25902194598774
2024-05-21,45.14054417944022,2.492029584771473,2.0240835069544163,1.7639977850801614,1.725763377961349,1.6029809052435742,1.1728397882083872,0.677654931252143,0.0,0.6601477477614194,57.260041806673144
2024-05-22,45.13969429553572,2.492029584771473,2.0240835069544163,1.7618730753189145,1.7247435172759502,1.6059554989093203,1.1728397882083872,0.6710258367970522,0.0,0.6601477477614194,57.252392851532655
2024-05-23,45.13969429553572,2.492029584771473,2.0240835069544163,1.7618730753189145,1.7255934011804492,1.6040857543194227,1.1728397882083872,0.6731505465582993,0.0,0.6596378174187201,57.252987770265804
2024-05-24,45.13969429553572,2.4916896312096735,2.0240835069544163,1.7618730753189145,1.725763377961349,1.6040857543194227,1.1728397882083872,0.6737454652914484,0.0,0.6596378174187201,57.25341271221806
2024-05-27,45.142413924030116,2.4916896312096735,2.0240835069544163,1.7618730753189145,1.719899179020307,1.6000063115778285,1.1728397882083872,0.6723006626538004,0.0,0.6596378174187201,57.24474389639216
2024-05-28,45.14411369183911,2.491349677647874,2.0240835069544163,1.7618730753189145,1.720749062924806,1.5989864508924299,1.1728397882083872,0.6719607090920009,0.0,0.6596378174187201,57.245593780296666
2024-05-29,45.14666334355261,2.491349677647874,2.0240835069544163,1.7618730753189145,1.7193042602871582,1.5985615089401803,1.1728397882083872,0.6745103608054974,0.0,0.6596378174187201,57.24882333913376
2024-05-30,45.14904301848521,2.491349677647874,2.0234035998308175,1.7618730753189145,1.719389248677608,1.5964367991789332,1.1728397882083872,0.6729805697773995,0.0,0.6604877013232189,57.247803478448354
2024-05-31,45.151167728246456,2.491349677647874,2.0234035998308175,1.762213028880714,1.725654762798354,1.5983511626738172,1.1728397882083872,0.6721306858729007,0.0,0.6604877013232189,57.25759813548253
2024-06-03,45.1515926701987,2.491349677647874,2.0234035998308175,1.762213028880714,1.7242949485511558,1.5980112091120175,1.1728397882083872,0.6731505465582993,0.0,0.6604877013232189,57.25734317031118
2024-06-04,45.151167728246456,2.491349677647874,2.0234035998308175,1.762298017271164,1.725010380821963,1.597586267159768,1.1728397882083872,0.6730655581678494,0.0,0.6604877013232189,57.2572087186775
2024-06-05,45.150317844341956,2.491349677647874,2.0234035998308175,1.7624679940520638,1.726540171850061,1.5974162903788682,1.1728397882083872,0.6724706394347002,0.0,0.6604877013232189,57.257293707067944
2024-06-06,45.150317844341956,2.491349677647874,2.0234035998308175,1.7626379708329636,1.7268801254118604,1.5968213716457191,1.1728397882083872,0.6697510109403039,0.0,0.6604877013232189,57.2544890901831
2024-06-07,45.149467960437455,2.491349677647874,2.0234035998308175,1.7628079476138634,1.7273900557545598,1.5966513948648193,1.1728397882083872,0.6503736579177305,0.0,0.6604877013232189,57.234771783598724
2024-06-11,45.1534624147886,2.4871002581253796,2.0234035998308175,1.7628929360043133,1.72722007897366,1.5968081134568088,1.1728397882083872,0.6503736579177305,0.0,0.6604877013232189,57.23458854862892
2024-06-12,45.154737240645346,2.4828508386028854,2.0234035998308175,1.7628929360043133,1.7291748119540076,1.5960432179427597,1.1728397882083872,0.6503736579177305,0.0,0.6604877013232189,57.232803792429465
2024-06-13,45.154737240645346,2.4828508386028854,2.0234035998308175,1.7626379708329636,1.6905900826897604,1.5936635430101633,1.1728397882083872,0.6508835882604299,0.0,0.6604877013232189,57.192094353403974
2024-06-14,45.1549922058167,2.4828508386028854,2.0234035998308175,1.7628079476138634,1.6899101755661612,1.592983635886564,1.1728397882083872,0.6512235418222294,0.0,0.6604877013232189,57.191499434670824
2024-06-17,45.1549922058167,2.4828508386028854,2.0234035998308175,1.7628079476138634,1.6893938710941783,1.5921337519820653,1.1728397882083872,0.6531782748025767,0.0,0.6604877013232189,57.19208797927469
2024-06-18,45.15839174143469,2.4828508386028854,2.0234035998308175,1.7626379708329636,1.70384028269124,1.5901790190017178,1.1728397882083872,0.6553029845638239,0.0,0.6604877013232189,57.20993392648974
2024-06-19,45.16094139314819,2.4828508386028854,2.0234035998308175,1.7626379708329636,1.7021405148822424,1.5901072888001782,1.1728397882083872,0.6545380890497748,0.0,0.6604877013232189,57.209947184678654
2024-06-20,45.168250394726876,2.478601419080391,2.0234035998308175,1.7628079476138634,1.7029903987867412,1.5867927415726328,1.1728397882083872,0.6562378568587726,0.0,0.6596378174187201,57.2115619640972
2024-06-21,45.16910027863138,2.478601419080391,2.0234035998308175,1.7628079476138634,1.7034153407389907,1.5856878924967843,1.1728397882083872,0.6470591106901852,0.0,0.6596378174187201,57.202553194709516
2024-06-24,45.173774640106124,2.478601419080391,2.0234035998308175,1.761618110147565,1.6824232082978694,1.583515929190447,1.1728397882083872,0.6480789713755837,0.0,0.6588729219046711,57.183128588141855
2024-06-25,45.191622202100596,2.478601419080391,2.0234035998308175,1.761533121757115,1.6871844279076527,1.5818161613814492,1.1728397882083872,0.6480789713755837,0.0,0.6588729219046711,57.20395261354666
2024-06-26,45.21312426488442,2.478601419080391,2.0234035998308175,1.761533121757115,1.675866948893394,1.5796914516202025,1.1728397882083872,0.6485889017182831,0.0,0.6588729219046711,57.21252241789768
2024-06-27,45.22731732608955,2.478601419080391,2.0234035998308175,1.761533121757115,1.6733172971798975,1.5784166257634542,1.1728397882083872,0.647908994594684,0.0,0.658957910295121,57.22229608279942
2024-06-28,45.24762955140707,2.478601419080391,2.0234035998308175,1.761533121757115,1.6733172971798975,1.5755270204881582,1.1728397882083872,0.647908994594684,0.0,0.658957910295121,57.23971870284165
2024-07-02,45.25366372712901,2.4743519995578973,2.0234035998308175,1.761533121757115,1.6733172971798975,1.5743371830218598,1.1728397882083872,0.6481639597660336,0.0,0.658957910295121,57.24056858674614
