date,LEGO SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,SUNHIGH FINANCIAL HOLDINGS LTD,FUTU SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOSEN SECURITIES (HK) BROKERAGE CO LTD
2024-03-21,0.0,73.41012329656067,20.29255894440839,0.0,2.9653749884119773,0.0,0.576697259046383,1.1866135162695837,1.5686319953029881
2024-03-26,0.0,69.699636923754,19.25771078593171,0.0,2.8228261268199653,5.05629515531595,0.5475483184802142,1.1266365936846738,1.489346096013496
2024-03-28,0.0,69.69989254370684,19.2577814126285,0.0,2.8224697343665763,5.056313699027026,0.5475503265864473,1.126640725568363,1.4893515581162509
2024-04-02,0.0,69.69989254370684,19.25594768748923,0.0,2.824303459505848,5.056313699027026,0.5475503265864473,1.126640725568363,1.4893515581162509
2024-04-08,0.0,69.70091504226798,19.256230172556066,0.0,2.8573524288045773,5.056387875231511,0.5475583591586746,1.1266572534061945,1.4548988685749913
2024-04-09,0.0,69.7064490370034,19.232459835459082,0.0,2.8274518135398274,5.050146152775437,0.528567556281639,1.1252664815642375,1.5296591233763857
2024-04-10,0.0,69.70037439476506,19.221127136849887,0.0,2.844375478057832,5.04572886206682,0.5281052257896875,1.13196775008143,1.5283211523892826
2024-04-11,0.0,69.67334560101264,19.21367346266833,0.0,2.832297409519768,5.0437722016338205,0.5279004342465804,1.1315287894141879,1.577482101504681
2024-04-18,0.0,69.67334560101264,19.21367346266833,0.0,2.833394915620073,5.0437722016338205,0.5268029281462756,1.1315287894141879,1.577482101504681
2024-04-29,0.0,69.67487497301906,19.214095214402523,0.0,2.8312620499668912,5.0438829154792,0.526814491788645,1.1315536271543603,1.5775167281893314
2024-04-30,0.0,13.850909090909092,3.8196363636363637,0.0,0.5632,1.002690909090909,0.10472727272727272,0.22494545454545453,0.3136
2024-05-03,0.0,69.66926760388202,19.21254888188965,0.0,2.8328632624020074,5.043476988473202,0.5267720942483072,1.1314625607708433,1.5836086083339733
2024-05-07,0.0,69.66671909808211,19.21184608575097,0.0,2.8327596361015903,5.043292497796052,0.5267528248949238,1.1314211718055551,1.5872086855688017
2024-05-08,0.0,69.66494364512342,19.21297058425429,0.0,2.832925441821501,5.0435876893586045,0.5267836565370559,1.1314873956035514,1.5873015873015872
2024-05-16,0.0,69.65939401478923,19.21648549067532,0.0,2.8334437098208243,5.044510385756676,0.5268800286856904,1.131694394947806,1.587591975324452
2024-05-17,0.0,69.66474682201064,19.217962134906287,0.0,2.8336614389321078,5.044898018925228,0.5269205155039043,1.1240970997416626,1.5877139699801672
2024-05-22,0.0,69.66168797429911,19.21711831041574,0.0,2.837927829695058,5.044676506963095,0.5268973794173394,1.1240477427569906,1.5876442564526634
2024-05-31,0.0,13.846109090909092,3.8178181818181818,0.0,0.5640727272727273,1.002690909090909,0.10472727272727272,0.22341818181818182,0.3155636363636363
2024-06-03,0.0,69.76379453129007,19.089549941736472,0.0,2.8420875198792226,5.052070737051939,0.5276696787810831,1.13485624665626,1.589971344604944
2024-06-04,0.0,69.7814381902217,19.02950199575558,0.0,2.882391534624252,5.053348434367314,0.5278031294327216,1.1351432582313463,1.5903734573670687
2024-06-05,0.0,69.86822851149196,18.94898209917519,0.0,2.8712468230711963,5.056313699027026,0.5281128401101701,1.1358093512647203,1.591306675859742
2024-06-06,0.0,69.86515378775933,18.948148202478354,0.0,2.8755212134325454,5.056091183470795,0.5280895992019979,1.1357593671726303,1.5912366464843535
2024-06-11,0.0,69.8631041222785,18.947592312121134,0.0,2.878370598007254,5.055942850646708,0.5280741063995981,1.1357260468885801,1.5911899636582332
2024-06-13,0.0,69.92400641413752,18.874370236640576,0.0,2.8856280020401948,5.059022541216705,0.5283957684305545,1.1364178436315466,1.5921591939028998
2024-06-14,0.0,69.95480960195005,18.823948341244407,0.0,2.901583315895934,5.061251160963719,0.5286285393332673,1.1369184627188393,1.5928605778937823
2024-06-17,0.0,69.70174694211974,18.769751858137766,0.0,2.8731638087434894,5.042942002692105,0.8924913677064436,1.1328056417159245,1.587098378884532
2024-06-18,0.0,69.69639336827437,18.76831021202357,0.0,2.880623818179823,5.042554670041293,0.8924228182273702,1.1327186344467892,1.586976478806787
2024-06-19,0.0,69.66046923093795,18.776914247278416,0.0,2.857571082857498,5.039955548081914,0.8919628300079693,1.1321347887437214,1.6409922720925303
2024-06-20,0.0,69.65614045348374,18.775747429369343,0.0,2.8636076192286466,5.039642359753044,0.8919074024659046,1.13206443665447,1.6408902990448548
2024-06-21,0.0,69.60525402617516,18.83508479714798,0.0,2.8615156462883213,5.035960711689698,0.8912558306029492,1.1312374210562843,1.639691567039606
2024-06-26,0.0,69.61080413847002,18.83164549103246,0.0,2.8609931305487892,5.035041140014827,0.8910930863593369,1.1310308559241256,1.639392157650436
2024-06-28,0.0,69.61080413847002,18.82434144934099,0.0,2.868297172240259,5.035041140014827,0.8910930863593369,1.1310308559241256,1.639392157650436
2024-07-02,0.0,69.61080413847002,18.82434144934099,0.0,2.8693927784939794,5.035041140014827,0.8910930863593369,1.1299352496704052,1.639392157650436
2024-07-03,0.0,69.54730708466055,18.892549740760607,0.0,2.87261330093297,5.030448314487852,0.8902802558461129,1.1289045539294562,1.6378967493824594
2024-07-29,0.0,69.55745882765089,18.88071057654061,0.0,2.873032613098518,5.031182603428079,0.890410209063938,1.1290693388704198,1.6381358313475485
2024-08-01,0.0,69.57935416066066,18.88071057654061,0.0,2.851137280088749,5.031182603428079,0.890410209063938,1.1290693388704198,1.6381358313475485
2024-08-05,0.0,69.58544854693494,18.88236431915973,0.0,2.842628108041035,5.031623279697234,0.8904881992065896,1.1291682329283559,1.6382793140321232
2024-08-07,0.0,69.58433851465527,18.883053464089024,0.0,2.8427318547283367,5.031806917593988,0.8905206991317423,1.1292094438990208,1.6383391059026193
2024-08-08,0.0,69.63643934081347,18.82231767180926,0.0,2.844860331930809,5.035574450677887,0.8911874707807386,1.1300549322113136,1.639565801776531
2024-08-09,0.0,69.63694802585924,18.83523868658461,0.0,2.8313671061762666,5.035611234888053,0.8911939807881953,1.1300631871142117,1.6395777785894299
2024-08-14,0.0,69.62601293489097,18.832280988777832,0.0,2.8466254980225174,5.034820492782098,0.8910540365843416,1.1298857332753904,1.6393203156668479
2024-08-15,0.0,69.61281796676498,18.844002803656434,0.0,2.8511141613854734,5.033074384509798,0.8907450132881634,1.129493881603925,1.638751788791215
2024-08-16,0.0,69.54540653352905,18.932228021547754,0.0,2.850087232701883,5.021616955560493,0.888717296842504,1.1269226706683226,1.6350212891500002
2024-08-26,0.0,69.52590758475039,18.926919855805995,0.0,2.8773258566070714,5.020209008484143,0.8884681207442742,1.126606707206059,1.6345628664020684
2024-08-28,0.0,69.29302166915258,18.863521718144966,0.0,2.8767605506018805,5.003393176630267,1.184527114565982,1.1496880817846296,1.6290876891196973
2024-08-29,0.0,69.00378738598089,18.7847839599867,0.0,2.882822325339347,4.98250863726383,1.5789207395521632,1.1448891972765516,1.6222877546005174
2024-08-30,0.0,68.79866538393632,18.737951883199475,0.0,2.8742527915599227,4.967697535067902,1.8624812184496977,1.1414858773551253,1.6174653104315522
2024-09-02,0.0,68.68408178534942,18.706743981927797,0.0,2.8694657477086003,4.959423876602541,2.025928430624901,1.1395847422265069,1.6147714355602238
2024-09-03,0.0,68.53615988743556,18.67542965440997,0.0,2.8632859050381194,4.948742982670247,2.2279573288920154,1.1371304684920098,1.6112937730620682
2024-09-04,0.0,67.60123066465097,18.438372945204268,0.0,2.8242266745500957,4.881235196442544,3.544002634103856,1.1216184160680336,1.5893134689802406
2024-09-05,0.0,67.5653487804274,18.49157286473059,0.0,2.8128195782716854,4.878644298104381,3.5421215220152935,1.1210230750993457,1.588469881351314
2024-09-09,0.0,67.4696113074205,18.465371024734985,0.0,2.808833922261484,4.871731448763251,3.678798586572438,1.119434628975265,1.5862190812720847
2024-09-10,0.0,67.17291116974494,18.384168865435356,0.0,2.796481970096746,4.850307827616534,4.102374670184696,1.1145118733509234,1.5792436235708005
2024-09-11,0.0,67.17551074975636,18.33914417092658,0.0,2.828253687917562,4.850495533688199,4.112736112919057,1.114555004767115,1.57930474002512
2024-09-12,0.0,67.03400868560836,18.30051362348555,0.0,2.857403656100464,4.840278192241933,4.2796105870333765,1.1122072469008808,1.5759780086294362
2024-09-23,0.0,66.99872626662784,18.290881402440093,0.0,2.9085333118120347,4.837730579074981,4.277358073469503,1.1116218520714836,1.5751485145040687
2024-09-30,0.0,13.886472727272729,3.7910545454545455,0.0,0.6198545454545454,1.002690909090909,0.8873454545454545,0.2304,0.3264727272727273
2024-10-03,0.0,66.95103649471234,18.277861931610985,0.0,2.9930713343992816,4.834287076776348,4.288339083845269,1.0813767567112682,1.5740273219445144
2024-10-04,0.0,66.97757463720583,18.285106935270573,0.0,2.9942577320672514,4.836203298033177,4.290038901497479,1.0421672589001645,1.5746512370255261
2024-10-08,0.0,66.97591836877915,18.290881402440093,0.0,2.9952033236370528,4.837730579074981,4.291393702914849,1.0337241086498075,1.5751485145040687
2024-10-09,0.0,66.96017624607094,18.371127076784912,0.0,2.933458688819039,4.836593511450381,4.2903850471486304,1.0334811405478221,1.5747782891782667
2024-10-10,0.0,66.94373715480174,18.36661686412323,0.0,2.9572890581707734,4.835406101162293,4.289331734040389,1.0332274152479957,1.574391672453582
2024-10-15,0.0,66.91440170236038,18.356815576457226,0.0,3.0015670409569117,4.8332871751545134,4.287452103585965,1.0327746440853844,1.5737017573996235
2024-10-17,0.0,66.91346339240329,18.35831098490824,0.0,3.001174387828434,4.833219400185799,4.287391982612049,1.0327601619603513,1.5736796901018386
2024-10-18,0.0,66.91229054196171,18.357989202832503,0.0,3.002874570567202,4.833134684147795,4.287316833765688,1.0327420598752015,1.5736521068498914
2024-10-21,0.0,66.73612737882544,18.309657253341634,0.0,3.2582435064140443,4.820410261072049,4.276029411250538,1.0300231108376194,1.5695090782586807
2024-10-23,0.0,66.51032810191508,18.24770718925097,0.0,3.585565745825551,4.804100577035653,4.261561620160008,1.0265380648398517,1.5641987009728766
2024-10-28,0.0,66.37341085486968,18.384009792194064,0.0,3.610176092580744,4.794210921634629,4.252788827996773,1.024424847692436,1.5609786630316855
2024-10-29,0.0,66.37456489006193,18.019202214409656,0.0,3.973627382455115,4.79429427863032,4.252862771280832,1.024442659378032,1.561005803784109
2024-10-30,0.0,66.45393871486334,18.031303718447482,0.0,3.874339719811538,4.797514075538142,4.25571894856252,1.0251306641426972,1.5620541586342727
2024-10-31,0.0,13.896290909090908,3.743127272727273,0.0,0.828,1.002690909090909,0.8894545454545455,0.21425454545454548,0.3264727272727273
2024-11-01,0.0,66.91296978526104,17.150051128325092,0.0,4.222289148188096,4.8281247811287455,4.282872711482161,1.0316715460365042,1.5720208995783662
2024-11-04,0.0,67.02563526919137,16.810604891327223,0.0,4.429345157080919,4.836254191864626,4.290084047762702,1.033408634890345,1.57466780788281
2024-11-06,0.0,67.01881762859297,16.80889496852037,0.0,4.439066308903737,4.835762263025903,4.289647673664089,1.0333035197558795,1.5745076375370477
2024-11-07,0.0,67.02563526919137,16.635213065989422,0.0,4.604736982418724,4.836254191864626,4.290084047762702,1.033408634890345,1.57466780788281
2024-11-08,0.0,67.02563526919137,16.459821240651614,0.0,4.780128807756528,4.836254191864626,4.290084047762702,1.033408634890345,1.57466780788281
2024-11-11,0.0,67.02563526919137,16.284429415313813,0.0,4.955520633094332,4.836254191864626,4.290084047762702,1.033408634890345,1.57466780788281
2024-11-18,0.0,67.15331280240206,16.177042494823475,0.0,4.949496011183401,4.830374566870925,4.284868423357613,1.0321522792486941,1.5727534221138448
2024-11-27,0.0,67.15237170975415,16.17681578827511,0.0,4.950828057611929,4.830306873561366,4.284808374820883,1.0321378145725526,1.5727313814040016
2024-12-02,0.0,67.15190117332156,16.176702437383728,0.0,4.951494066825726,4.830273027618077,4.284778351183657,1.032130582386513,1.5727203612807388
2024-12-13,0.0,67.1406102768349,16.173982492459988,0.0,4.96747548839311,4.829460867250251,4.284057910094333,1.0319570403219873,1.572455924645418
2024-12-30,0.0,67.23057226538522,16.06166365597432,0.0,4.9741314298742525,4.835931882355005,4.289798137462951,1.0333397639383364,1.574562865009909
2025-01-02,0.0,67.3605229401325,15.900121246200074,0.0,4.983745980424889,4.8452793055579955,4.297387056528844,1.0353371171519443,1.5776063540037604
2025-01-03,0.0,67.3669152742533,15.813762222425295,0.0,5.064002980479267,4.845739109652113,4.296388980662032,1.0354353678853359,1.577756064642659
2025-01-15,0.0,67.4380229260638,15.724901308150784,0.0,5.069348176399806,4.850853921989459,4.300923938666798,1.0365282987002935,1.5794214300290623
2025-01-16,0.0,67.46532067595203,15.690788200054207,0.0,5.071400161209139,4.852817464088728,4.3026648785827675,1.0369478674987593,1.5800607526143688
2025-01-17,0.0,67.63195873014752,15.482546056322622,0.0,5.083926422797218,4.864803830587538,4.313292378697473,1.0395091089367436,1.5839634725108767
2025-01-20,0.0,67.72755059133648,15.363088023801868,0.0,5.091112108352208,4.871679805514429,4.319388840400985,1.040978364186952,1.5862022664070698
2025-01-21,0.0,67.78743284775051,15.288255120193242,0.0,5.095613485975392,4.8759871690132375,4.3232078881568015,1.0418987596948572,1.587604729215959
2025-01-22,0.0,67.78754677210578,15.288201051090347,0.0,5.095595464608812,4.8759699243865695,4.323192598513195,1.0418950748707356,1.5875991144245527
2025-01-23,0.0,67.83552878387849,15.228239557748251,0.0,5.099202276379029,4.879421278764413,4.326252680903473,1.0426325587321361,1.5887228635942157
2025-01-27,0.0,67.84801523529038,15.231042612087704,0.0,5.081733934627011,4.880319431366858,4.327049012042393,1.042824475578934,1.5890152990067328
2025-02-06,0.0,67.85450039826534,15.232498451190372,0.0,5.072661297459953,4.880785910257545,4.327462607310381,1.0429241525798743,1.589167182936543
2025-02-07,0.0,67.87804955786059,15.237784947074301,0.0,5.039716407497777,4.882479805366584,4.328964469485829,1.0432861033299454,1.5897187093849712
2025-02-11,0.0,67.90113397642774,15.09595048905169,0.0,5.154438307927207,4.884140271573361,4.3304366925156135,1.043640911007117,1.590259351497267
2025-02-12,0.0,67.89956813020574,15.097020133847753,0.0,5.1548035329004005,4.884486344199163,4.330034967636336,1.043714859651174,1.5903720315594432
2025-02-13,0.0,67.92004195635688,15.064954393723557,0.0,5.164458996874536,4.885576793598821,4.33029291490372,1.0439478663916824,1.5907270781508018
2025-02-14,0.0,67.90392007510673,15.061378491842772,0.0,5.186969691601863,4.884417125750624,4.329265052344429,1.0437000690840168,1.5903494942695693
2025-02-17,0.0,67.90437490478939,15.061165058862292,0.0,5.186896187679129,4.884347909263858,4.329203702850826,1.0436852789360505,1.590326957618442
2025-02-18,0.0,67.90437490478939,15.062936418806174,0.0,5.187250459667905,4.884347909263858,4.327078070918167,1.0436852789360505,1.590326957618442
2025-02-19,0.0,67.90124768848173,15.102982124258721,0.0,5.1508774913030235,4.884122969229352,4.326878794963902,1.0436372138499799,1.5902537179132925
2025-02-20,0.0,67.90124768848173,15.102982124258721,0.0,5.15371153669026,4.884122969229352,4.3240447495766645,1.0436372138499799,1.5902537179132925
2025-02-27,0.0,67.88874170308925,15.10020047178165,0.0,5.1385947140620685,4.883223416237506,4.318289685266387,1.0434449977686004,1.6275050117945413
2025-02-28,0.0,13.939854545454544,3.110690909090909,0.0,1.0525090909090908,1.002690909090909,0.8855272727272727,0.21425454545454548,0.33534545454545456
2025-03-03,0.0,67.86374354725639,15.152706080626544,0.0,5.115458967985894,4.8814253039605155,4.311034634149795,1.0430607779406453,1.632570688080216
2025-03-04,0.0,67.86134084858098,15.152169602900356,0.0,5.118818331161842,4.8812524783322955,4.31088200305897,1.0430238486376253,1.6325128873279329
2025-03-05,0.0,67.86326299391021,15.152598782042205,0.0,5.116838974649483,4.881390737855828,4.310295992069111,1.0430533918708398,1.6325591276023226
2025-03-07,0.0,67.86013956304234,15.155441790315557,0.0,5.032695705126162,4.881166070107239,4.2569914286624675,1.0430053849667025,1.7705600577795244
2025-03-10,0.0,67.96240089636491,15.178280170763186,0.0,5.066872792772348,4.888521707064547,4.086119108740975,1.0445771341852583,1.7732281901087836
2025-03-11,0.0,68.02269872026915,15.191746694206076,0.0,5.071368240245867,4.892858917303693,4.00102208121287,1.0455039073313033,1.7748014394310414
2025-03-12,0.0,68.00024122114658,15.24198383108844,0.0,5.069900921961412,4.890758746927091,3.998240504577881,1.0450551438635822,1.7538196304350142
2025-03-13,0.0,60.83710012529539,13.719687237315823,10.539087405433696,4.498897717720576,4.373285118396219,3.5745666206721545,0.9344816101251368,1.5228941650409986
2025-03-14,0.0,60.826626143289054,13.721689418766598,10.540625426304452,4.5049475110165,4.373923333407358,3.5744537751142893,0.9346179836235641,1.5231164084781843
2025-03-17,0.0,60.67304248041767,13.845680792993157,10.532138475827594,4.598954552514875,4.370401600187661,3.5715757473935135,0.9338654612426814,1.4743408894228482
2025-03-18,0.0,60.15803518388721,13.731585349371537,10.442957407820668,4.43711752373828,4.333395147678662,3.541019056629274,1.8940334488947281,1.4618568819796516
2025-03-19,16.666666666666664,11.602909090909092,2.6477575757575758,2.0136363636363637,0.8555757575757575,0.8355757575757575,0.6815757575757576,0.3652121212121212,0.2818787878787879
2025-03-20,46.31851982853726,32.22893138963981,7.455260520620163,5.596119350193274,2.3875091584346024,2.322157937731066,1.893164228628214,1.0149650926791476,0.7833724935364611
2025-03-21,46.29489342073809,32.200876067728586,7.502802945365292,5.593264850560084,2.3992538946631248,2.320973438515331,1.8820978488867341,1.0228646269978352,0.7829729065449196
2025-03-24,46.29130868054621,32.18138113065259,7.508955264079291,5.59283174876781,2.4172479732823398,2.320793719195238,1.8817837808720945,1.0227854237927225,0.7829122788117105
2025-03-25,46.28928276860408,32.179131108081265,7.508626639061422,5.596795098385766,2.418152131831877,2.320692151020889,1.8817014257099092,1.0227406621892305,0.7828780151155549
2025-03-27,46.289360685015204,32.17918527358695,7.508470953005358,5.596804519188202,2.4184928520810853,2.320696057324744,1.8813679431869637,1.0227423837169178,0.7828793328945662
2025-03-28,46.28858153270751,32.17864362673561,7.508344568834486,5.596710312590999,2.4201353646446133,2.320656994877958,1.8813362756038978,1.0227251687008394,0.7828661553040824
2025-03-31,16.363636363636363,11.583575757575758,2.7032727272727275,2.015151515151515,0.8757575757575757,0.8355757575757575,0.6773939393939393,0.3682424242424242,0.290969696969697
2025-04-01,45.81108526460992,32.4289885760727,7.560016763463794,5.641550314993629,2.4517414150874566,2.3392497501599148,1.8964092592686852,1.0309190891398885,0.8400395672040137
2025-04-02,45.801138243102265,32.41821528231313,7.5583752470292875,5.640325357715372,2.451209065232695,2.3387418257690773,1.895997489419089,1.0306952443151458,0.8653022451039432
2025-04-03,45.81870387371686,32.42301185007441,7.561274031485935,5.642488532596614,2.441288421952929,2.339638778914572,1.8768698697900315,1.0310905360618654,0.8656341054067768
2025-04-07,45.818859381920554,32.42312189343891,7.561299694371238,5.64250768314392,2.4412967076604044,2.3396467196242177,1.8765368409084355,1.0310940355724048,0.8656370433599139
2025-04-08,45.82601390055755,32.42818469580862,7.5624803754338625,5.6433887488649574,2.4482972241316396,2.340012050544396,1.854595755153305,1.0312550387399544,0.8657722107657186
2025-04-10,45.82033676250471,32.42263999809931,7.5615435004700835,5.642689619826969,2.4485030326274737,2.3397221590542685,1.8677726904004697,1.0311272821073283,0.8656649549093944
2025-04-11,45.82500280041684,32.425941703807545,7.564010740022878,5.643264233755037,2.4399268157733056,2.339960420775359,1.864907891744371,1.0312322852419729,0.8657531084626899
2025-04-14,45.75402635431918,32.37859931673987,7.552295157529418,5.634523615855973,2.5281641451114365,2.3363361531370317,1.884388048370479,1.0423445040941381,0.8893227048424706
2025-04-15,45.30613352233709,32.39797951366575,7.623792091345787,5.637896157583013,2.761806093675552,2.337734566153293,1.9143412817778107,1.0429683989561838,0.9773483745055184
2025-04-16,45.20487343510053,32.470922447429885,7.6718635058494105,5.635841579459433,2.6948645194533998,2.3368826422859312,1.9482214470468189,1.0595382169383736,0.9769922064362159
2025-04-17,44.80429761785395,32.60771661010266,7.859365520148058,5.650735275373501,2.6469233658328504,2.343058262904495,1.9248188790640683,1.0730448880814523,1.0900395806389664
2025-04-22,44.762685791709536,32.581677040779944,7.9870484883677495,5.6454871758301834,2.5556653524991257,2.3408821561855864,1.9654784826288785,1.0720483015997528,1.089027210399242
2025-04-23,44.76276179399455,32.581732361006175,7.9870620495275615,5.645496761267648,2.55125516796414,2.340886130754799,1.965481819802535,1.0762948562308456,1.0890290594517502
2025-04-24,44.76374984718619,32.582451541042396,7.987238348795827,5.645621374916801,2.5513114820902216,2.340937801382795,1.9633178934785858,1.0763186134014315,1.0890530977057553
2025-04-25,44.78846536091617,32.600441366094316,7.991648361356172,5.648738505029501,2.556967315464632,2.3422303088373453,1.9644019047716126,1.0769128837107371,1.0301939938195157
2025-04-28,44.79607562609702,32.60598069417376,7.993006268191603,5.649698314605787,2.548905997515832,2.3426282906306763,1.9647356875725326,1.07709586815898,1.0218732530538106
2025-04-30,15.978,11.63,2.850969696969697,2.015151515151515,0.909151515151515,0.8355757575757575,0.7001818181818182,0.3841818181818182,0.36448484848484847
2025-05-02,44.7854980583217,32.59828153825769,7.997064549336976,5.648364267683202,2.5683494545293937,2.342075132587919,1.9618935015781447,1.0768415366268818,1.0216319610780986
