date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,MERRILL LYNCH FAR EAST LTD,DBS BANK LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD
2024-04-17,36.38089225172502,14.948422685281987,9.403606538853785,9.085481878484766,0.8275201710953868,8.5053208125866,4.224965738405078,7.563469131365914,4.005971098531862,5.054349693669598
2024-04-18,36.39585927193098,14.392111742072771,9.19415736251278,8.94211011124495,0.7856091254376524,8.21211783799469,4.090566054712586,7.613154144720785,3.8667489953538277,6.507565354018978
2024-04-19,36.812721663158506,12.509154868660074,9.549551627692395,9.164672298953318,2.323981430754592,8.399469450131196,4.28246013667426,7.807156656382458,3.965283584671722,5.185548282921484
2024-04-22,36.84435644935986,12.520924487133605,9.58970688401196,9.104027891619815,2.2754874683968094,8.407372346197803,4.286489419424851,7.814502256958475,3.969014442225326,5.1881183546714995
2024-04-23,37.050466051027904,11.742757120424129,9.72002362669817,9.734199645599526,2.210479305029317,8.399060694682552,4.285076282540735,7.793352830161497,3.9623701612089954,5.102214282627174
2024-04-24,36.37312726517233,11.834010480389667,9.661695791684942,9.850181213786097,2.67671229714444,8.411493801795979,4.291419469516841,7.706779934901545,3.9682356471756037,5.226344098432559
2024-04-25,36.49321056143891,13.48563484332577,9.906138421085837,9.87870400756588,0.8125563953727288,8.435850643348573,4.258700731642239,7.719835601881514,3.9797263156798093,5.029642478658747
2024-04-26,37.879631816030034,13.19137589947362,9.41666544270089,10.566025798185743,0.5749061406551342,8.233580122494494,3.9758174490820823,7.370910212506822,3.8843024694356916,4.9067846494354885
2024-04-29,38.41675336420825,13.830519354959145,9.184125517608006,10.337950453399817,0.2453535783005573,8.121855414691012,3.9463866489315165,7.318814211672768,3.8315948316934634,4.766646624535469
2024-04-30,39.14175787660893,13.253877090210272,9.564548077155543,9.811148050505205,0.5431833886299758,8.194754381141456,3.957069339796884,7.471090847857487,3.865985902307953,4.1965850457862945
2024-05-02,39.804603054765735,12.07591458852134,9.923644868770399,9.674564487661721,0.4002436997068093,8.169152706339052,3.960400479104208,7.167506556295584,3.8539079669290306,4.970061591906121
2024-05-03,39.857801230680366,12.069768405074512,9.908689651157975,9.68122535197078,0.3771855098972716,8.157763058767955,3.9627146610367756,7.168707539344496,3.8485347470746993,4.967609844995169
2024-05-06,37.0991177538594,12.664021781084722,9.460600226600581,9.478055016875562,5.828497334767812,7.571586718359166,3.7153767871029877,6.6660675240639735,3.5719981527013625,3.944678704584428
2024-05-07,32.921321294240094,10.80070866822228,8.811101967813086,9.45626810654823,15.767445224756043,6.845778238700198,3.2408607726212084,5.839185670322734,3.229588213412091,3.0877418433640322
2024-05-08,33.78513514951802,13.295606570546564,10.361702137505397,10.131991224339732,2.196275110748518,6.744680762451429,3.2799978898433437,5.828845008530863,3.2744448460117805,11.101321300504354
2024-05-09,34.23493643610496,14.491664099267046,10.530058868782204,10.314950752048231,1.3875026980756493,6.722174768887913,3.4406229649130253,5.824153726665104,3.2985704349943643,9.755365250261505
2024-05-10,33.465068315258875,15.405558980830284,10.471304896480557,9.725870126901395,1.56232794576595,6.7718688045956394,3.401011289777777,5.894156997557499,3.3229552929632056,9.979877349868815
2024-05-13,33.78765238940776,15.09978885677811,11.014622441963754,10.348456665925648,1.2621224443087475,6.835703183844682,3.4330706002526967,5.941275732787044,3.3542788159846015,8.923028868746957
2024-05-14,34.16544656273589,14.607333212144955,11.261782399219886,10.802206004273534,2.0166591745944062,6.8462509341604205,3.4571568548703397,6.044387827237981,3.3594545959283524,7.439322434834238
2024-05-16,34.09110023339713,15.12740099824551,11.886870694294483,11.273164094080288,1.144768933922992,7.085579110251827,3.584816595357628,6.267352257573982,3.476892906156463,6.062054176719694
2024-05-17,31.11597403880944,12.85639691557099,10.094255868139344,9.508725062237037,1.1787815920041367,6.182389198135837,3.1499215913000063,5.452342059597399,3.0336977135709193,17.42751596063489
2024-05-20,31.28811492918524,12.824312609249263,10.846604247636385,9.558972326156782,1.234750905431255,6.068866905561167,3.1029081227738966,5.434669460338822,2.9779923368329184,16.662808156834267
2024-05-21,31.523293559550165,14.605813988011784,11.2366435633439,9.96722539100257,0.49743345286361346,6.0102315500559165,3.07705249545576,5.594940801171771,2.8667473798456773,14.620617818698847
2024-05-22,32.27350854766652,13.943169942688325,11.588780655411298,10.87961108106827,0.6328574910651095,6.138990356317437,3.2077085692302463,6.651191689324657,2.916556365849944,11.76762530137819
2024-05-23,32.590314501577296,14.627469610404765,11.266299116128467,11.266132426541983,0.29949951451657936,6.097963469977122,3.1946059249813517,6.609242104122651,2.938737409727171,11.10973592202261
2024-05-24,29.52878412764197,15.745466077272793,11.744279794858716,11.403496261196903,0.9390004186385605,6.138256433316918,3.2282989599474483,6.662141902531882,2.958155439910265,11.65212058468454
2024-05-27,29.27807334568217,15.640880572826465,11.993311913144181,11.093310101682006,1.1082357074581268,6.164490033377244,3.2631595354736955,6.789191721365101,2.9707979659386137,11.698549103052398
2024-05-28,31.722436394279818,14.522710925197932,12.420410968051126,9.81862195283782,0.5521469281359537,6.1926246863137715,3.2921734176648134,7.038235699331169,2.9802833044123576,11.46035572377524
2024-05-29,31.54212163313477,14.794693281319352,12.065957312935872,9.95966308815452,0.6567077121386555,6.229561582662611,3.3118101104163444,7.08701855463934,2.998059678903217,11.354407045695327
2024-05-30,31.351958862698503,13.984338238529997,12.207727800515231,11.066736402381846,0.704339186394088,6.200512185131397,3.2963666338299467,7.062433776459795,2.984079268519741,11.141507645539454
2024-05-31,31.291658430018902,13.322629915166754,12.21194964409234,11.072166550931206,1.1711668330891905,6.189355040912908,3.249040747330059,7.0970336241081196,2.978709743912061,11.416289470438459
2024-06-03,31.062322857028967,13.210129588409423,12.4496342279556,11.551641306331726,1.21129603094849,6.152396976480238,3.216528239028412,7.081732796545988,2.9589038796801934,11.105414097590959
2024-06-04,30.58455785814068,13.184072599703804,12.572773010387891,11.524866869032738,1.3146512336277794,6.16051340762759,3.199764723182119,7.153255537933136,2.9628073566019304,11.34273740376233
2024-06-05,30.437218370702602,12.408801268560861,12.509633447832947,12.183204957094025,1.1777282217136449,6.134905924831911,3.1864642213119896,7.0708042726067,2.9504918183681923,11.940747496977126
2024-06-06,29.393266659456813,17.187246216721093,12.314248099132064,11.719554686293439,1.2804943992586886,5.851596417792275,3.046496788088892,6.804135477720148,2.8142383219285914,9.588722933608
2024-06-07,30.45020543771497,14.687507348848877,12.796754253255877,12.258684431249636,1.375704509645609,6.049510509936881,3.211421173513697,7.05984572471305,2.898695422033303,9.2116711890881
2024-06-11,29.287586493185724,19.64618078245589,12.305367836492586,11.850176325722279,1.9175072365932064,5.864100018956315,3.167384260499759,6.859466519708568,2.809853764428195,6.292376761957476
2024-06-12,27.869770312036152,20.351168056121153,12.445435866575313,12.217371181920456,1.9819715309859025,5.906279190326061,3.195000138965588,7.9963619211730785,2.8300644196132407,5.206577382283055
2024-06-13,27.641532253732898,15.772644549390849,11.56306224044564,11.274795069897936,8.840193230129586,5.431624708889793,2.9219370872273047,7.433751707210642,2.7159790471032705,6.4044801059720795
2024-06-14,27.71077495885933,16.725120935387064,11.568155450498699,11.374347075096848,7.815280057184975,5.4420367471368545,2.9275382328031254,7.45022850979842,2.721185385764771,6.265332647469914
2024-06-17,26.201205043588814,16.778485157996002,11.598488911240224,11.414461264813632,7.799441760553403,5.438161592740365,2.9410303026257134,7.341078664586806,2.7192476896408238,7.768399612214213
2024-06-18,26.063598056564153,22.782583739752823,11.797471585679721,11.615168420163425,0.46759913518506424,5.409003533553263,2.925261235419343,7.301717641095899,2.7046677652073927,8.93292888737892
2024-06-19,26.052823679952077,22.37114531473221,11.85362404321032,11.748054882684333,0.7103970868518442,5.4087042547470165,2.8601791429717016,7.354430197648928,2.704518116619618,8.93612328058195
2024-06-20,27.58967647721267,22.00972908996427,11.908308957858276,10.5443373575562,0.7726301812298783,5.39637687453169,2.853660295920966,7.353125188612446,2.698354048193516,8.873801528920085
2024-06-21,27.92286280555273,20.72297087763412,12.420601912233977,10.836017409456979,0.5312922039950099,5.4719327923012075,2.903317656164344,7.445629032878021,2.7361343258350863,9.009240983948533
2024-06-24,29.385985391721974,19.59061986977806,12.384573480527855,10.80360352347812,0.3622052496414635,5.433856963390365,2.8831152467879946,7.395301782120979,2.717095242859843,9.043643249693345
2024-06-25,29.886729600918315,19.191483056331343,12.505847333484635,10.958737613687731,0.3416680890332721,5.500563632305416,2.9342641550485884,7.5175982699020345,2.7504506244970917,8.412657624791569
2024-06-26,30.06450160832013,19.01385124679977,12.281151238359607,11.092701133795355,0.43082347866045223,5.500398563296541,2.928924441776936,7.536878827379892,2.750368084926805,8.400401376684515
2024-06-27,30.15144168212786,18.72702117262929,12.371225893176419,11.193916122014555,0.46310563099452756,5.4904302860897936,2.9236164026562674,7.526964257965712,2.745383640404169,8.406894911941407
2024-06-28,30.181205571763158,18.609001632381673,12.39765863425312,11.30459793729712,0.4663680815219624,5.477294205978925,2.9166215302550924,7.508955686627544,2.738815197211877,8.39948152270953
2024-07-02,30.370050726706154,17.928144104284115,12.826408216180212,11.819456338162183,0.40617046076262514,5.449961642760294,2.9095007017293466,7.481148457384809,2.7251480767858416,8.084011275244416
2024-07-03,30.810817308414695,17.53935984469427,12.616111166205377,11.830567100308627,0.4103896767368968,5.508086836577384,2.955556957955061,7.5624393336999605,2.5964425131399826,8.17022926226774
2024-07-04,30.72149675711608,17.364101304938888,12.733260071505143,11.949039112234326,0.47864727124642925,5.48831154442721,2.944945832160545,7.592181146357969,2.5871206903779473,8.140896269635467
2024-07-05,30.80929403594942,17.373266532946676,12.7036721336882,11.778560294700576,0.5604988570219387,5.46271238976297,2.931209708905692,7.62382759062609,2.575053572439774,8.18190488395867
2024-07-08,31.00146998553093,17.23765560200728,12.84586444194711,11.721245478649847,0.4596450072419773,5.458228624627338,2.942949001664296,7.603424779660374,2.5543278585151024,8.175189220155739
2024-07-09,30.961467730555807,17.194200841674427,12.963003513595467,11.712553968596243,0.44629751212797253,5.442083201732785,2.934243767886695,7.586129852719965,2.5467721648417028,8.213247446268934
2024-07-10,30.907309170457964,17.254041903032828,12.81510295093814,11.916519722591305,0.3186801429469991,5.428483740759924,2.9439410974843594,7.567172539308388,2.5404079239106734,8.308340808569415
2024-07-11,29.72281843088456,16.99294451646868,12.587886816317623,13.233204978582963,0.33833008449700913,5.451613035151752,2.9564844306815568,7.629157509756733,2.551231911888436,8.536328285770692
2024-07-12,29.640154078257485,17.133809232311645,12.273833354776349,13.205844414181161,0.6476655601576673,5.436675563972917,2.94838363543266,7.578591738964231,2.5257028828681185,8.609339539077762
2024-07-15,29.22123731280304,17.93906064274267,12.089558656445245,12.9494130019218,0.761031402520568,5.343107281924511,2.897640274284681,7.411720721698997,2.4822340981422597,8.904996607516228
2024-07-16,29.130854982875892,17.92107626451328,12.149676221138996,12.905706047510854,0.6727380964510228,5.335583071219705,2.893559791745204,7.292119998311605,2.47873859423646,9.219946931996978
2024-07-17,29.175278131208533,17.933743191759767,12.147130008926096,12.91668758152247,0.5996198224819786,5.333506471965728,2.892433623522411,7.288554445188892,2.477773873671361,9.235272849752768
2024-07-18,28.531450870194085,19.46431953878008,11.369892540229376,12.978741007220352,0.47419608378189887,5.3207718060164995,2.881898758337803,7.290020908462158,2.4718577614954813,9.21685072548227
2024-07-19,28.88942620811892,19.309590569975228,11.432394277622485,12.93437019078206,0.36449760772467477,5.299618117826156,2.8704412499250043,7.2263412680685635,2.462030445037664,9.211290064919247
2024-07-22,32.45969205777816,17.639820644378183,11.224977219251373,12.399084670736109,0.27455014318086995,5.093959514710128,2.756965628601017,6.9486928557557395,2.366488137856619,8.835769127751798
2024-07-23,32.27140228721465,17.53484749926969,11.267143129048518,12.583340828168868,0.25458039030314694,5.111512694857009,2.7664658050743176,6.9984334050745955,2.374642775222562,8.837631185766645
2024-07-24,32.34664762132157,17.095850167310005,11.331352003077415,12.659813693519348,0.4791356429304978,5.11847140161313,2.773722729655934,7.0309996502302825,2.3778755643614677,8.78613152598035
2024-07-25,32.42748183187567,16.903043232759508,11.313779384894291,12.756173430471806,0.47233461226047146,5.113999596128272,2.771299438102124,7.022066811823327,2.3757981087782114,8.844023552906325
2024-07-26,33.59847327602396,16.016482284452195,10.961118569862968,13.049117515983374,0.26077213497506846,5.137347698982838,2.783951880306186,7.0492212222200425,2.386644879014062,8.75687053817931
2024-07-29,33.52632502185716,15.89485684473585,11.207537207744359,13.091978639091245,0.31885128445489264,5.113582269594811,2.7710732869720847,7.085661596362801,2.375604232425603,8.614529616761192
2024-07-30,34.0294806078044,14.366869237579118,11.333276688221188,13.648063918250527,0.4624568066329781,5.169665625783351,2.8078112434436515,7.166194291089359,2.401658738113781,8.614522843081641
2024-07-31,34.41163762268067,13.339907938871868,11.557200316979715,13.719256018208137,0.4978765142078914,5.231770901162199,2.8486785792144227,7.252998266316481,2.4305108318648108,8.7101630104938
2024-08-01,33.94334534918596,13.203691337834092,12.134006937881626,13.939072836439156,0.7525352128616781,5.18611603126008,2.823819682985213,7.190412594575324,2.4093010621862816,8.417698954790591
2024-08-02,34.00932194938266,13.331601394210994,11.95016700081025,13.996410485187837,0.731602316965444,5.204015685406035,2.846342574009343,7.216649613454612,2.417616660118659,8.296272320454165
2024-08-05,34.01619844354797,13.379119834582998,11.95833589472895,13.922502888010571,0.7930080828762204,5.210358390474664,2.849811724097006,7.228288041344301,2.420563274881397,8.221813425455926
2024-08-06,34.01760239255545,13.23458618248067,11.964695738242838,14.034378418399484,0.7820996038342563,5.209414327692415,2.8478742728878887,7.2674795566610095,2.420124693976085,8.2217448132699
2024-08-07,34.20994937581568,13.294614500811178,11.87067786356745,14.112814823713693,0.8083970339168846,5.227149335461776,2.895356841501493,7.325017530063123,2.4283638025496392,7.8276588925990875
2024-08-08,34.22624654176114,13.30406613039408,11.792607870878646,14.101459715990854,0.8757370068326147,5.221624636014685,2.8602470880284487,7.332232014754203,2.425797206629705,7.8599817887156265
2024-08-09,34.25633890305518,13.40035209095457,11.416889739618862,14.287247596535288,1.608728318360969,5.2286255580092496,2.8640819800676725,6.347193631126068,2.4290496075972343,8.161492574674911
2024-08-12,96.96885609138441,0.5780137262236726,0.565389047662418,0.6603387259434712,0.07348016503915902,0.2409749078515147,0.13199872195261345,0.29417045853483326,0.11194911528152425,0.37482904012639534
2024-08-13,96.96772928520927,0.6339676844558252,0.5696914187093397,0.6600666682617689,0.015057611674465577,0.24095958282642824,0.13199032737019264,0.2929028380286745,0.11194199577262852,0.3756925876914024
2024-08-14,96.96040038309435,0.6341110077778618,0.5696430224571205,0.6597805512014389,0.01975085852972703,0.2415963794080112,0.13194625124268558,0.29386385519603847,0.11193248611023339,0.37697520498252707
2024-08-15,96.94612339770138,0.6437742297601745,0.5643444565896094,0.6559276075894239,0.010418823566823719,0.24150875734725813,0.13488787502878194,0.2907020959887217,0.11189189048904805,0.4004208659387649
2024-08-16,96.94364656953776,0.6461608211939461,0.5641744077063089,0.6578262358789885,0.008262043912385606,0.24150627802822427,0.13817159719878278,0.29069911165288365,0.11189074181147268,0.39766219307923567
2024-08-19,96.94459138406788,0.6440664290767389,0.5610691770137822,0.6605384137918936,0.010757382120018678,0.24085596238211313,0.1381754441801758,0.29070720531392663,0.11189385707980949,0.3973447449736629
2024-08-20,96.94964810114111,0.6431360647169772,0.5577705041323564,0.6606270685867632,0.0066461872330159984,0.24086433024329432,0.13818024469631876,0.2907173051159593,0.11189774451632471,0.4005124496178845
2024-08-21,96.94519610535687,0.6375227342648648,0.5610305180635766,0.6586861665672332,0.0025392833790812224,0.24083936685514798,0.13813307385558268,0.29045722688015746,0.11188614733700704,0.4137093774404776
2024-08-22,96.94206473474658,0.6365562390411612,0.559934291477503,0.6626137125807946,0.004718759626811647,0.24083412559659542,0.138130067739248,0.29045090581460903,0.1118837124185205,0.4128134509581759
2024-08-23,96.95581618416364,0.6290646720273193,0.5543036429274869,0.6644566953174226,0.004198747344140355,0.24087109617317853,0.13815127216048664,0.29056120118605083,0.11190088774759037,0.41067560095269506
2024-08-26,96.96135143965076,0.6260543932406202,0.5537850601179621,0.661416112580149,0.004456973034524587,0.2408884677572336,0.13816123560763646,0.29123928476244704,0.1119089580213103,0.41073807522736355
2024-08-27,96.94484387839792,0.6243694781377401,0.5597770403912865,0.6519351151053795,0.008171975546676999,0.24080887186189612,0.13811558349588737,0.29311378528354315,0.11351425839757118,0.42535001338210265
2024-08-28,96.94408572266782,0.6243650356302682,0.562561659054827,0.6519647737012813,0.008364502588257614,0.24081982702116675,0.1381218668117937,0.2929628846835644,0.11351942252117934,0.42323430531984824
2024-08-29,96.93894074387534,0.6225921931694347,0.5603190116240315,0.6555052721867448,0.0087978465447279,0.2408582966206118,0.13814393099544744,0.2930096838402843,0.11353755660410614,0.4282954645392742
2024-08-30,96.86651223767815,0.6503245244718924,0.574313377242859,0.6728597832786771,0.012695064934280343,0.24072029825144975,0.14197196631534514,0.29953983549835655,0.11347250591716763,0.427590406411827
2024-09-02,96.89951796184911,0.6548677119154934,0.5601265136469421,0.6514505257889607,0.01498771601152335,0.240549889063669,0.14994278058813856,0.2983106698265549,0.11339217718000151,0.4168540541296063
2024-09-03,96.88795067270621,0.6618332744792844,0.5620099613006877,0.6514934880671516,0.015408791649875245,0.24054152330595732,0.14993756593192775,0.3022373867319296,0.11338823366755849,0.41519910215941913
2024-09-04,96.8896914681574,0.6631629993678162,0.5675742861817575,0.6509205706038075,0.011312312576256815,0.24053592015213354,0.14993407329899547,0.30774214607102357,0.11338559241166922,0.4057406311791416
2024-09-05,96.89518849818586,0.6608881352271581,0.5703170370709684,0.652100750223815,0.005566765742409096,0.24057189141620636,0.1499827459793899,0.3081819266295681,0.11504321068603768,0.4021590388385846
2024-09-09,96.89334794321911,0.6467397738455832,0.5781140201090897,0.6569100157211366,0.003496174453428659,0.24141978742209322,0.15457323899776376,0.3099799161101881,0.11504070984252351,0.400378420279085
2024-09-10,96.93543473407148,0.6054567826580028,0.5793168327539382,0.6661567467012101,0.015019884564366148,0.2415245365021356,0.1580542895869525,0.3104426801993458,0.1150906245933072,0.3735028883692668
2024-09-11,96.8785063188956,0.6003119797425773,0.5950575253662352,0.6867734277304347,0.028600111644441782,0.24175903712016922,0.1579715699732228,0.31447983263964036,0.11503039053047251,0.3815098063571975
2024-09-12,96.962382601666,0.5679333791819681,0.5590060421646357,0.7162229056714884,0.017694027867257874,0.24206918558327198,0.15375477467457102,0.3190301744974734,0.11494397202632223,0.3469629366670189
2024-09-13,96.97947787405664,0.5637477449147673,0.5581974719900133,0.7065894115446889,0.018157227757678755,0.2420597616867545,0.15325703407347954,0.3201651824167026,0.11493949718953095,0.3434087943697481
2024-09-16,96.9929389389592,0.5659388243939663,0.559609271341623,0.7038666432406484,0.015674585241598697,0.2422735688938791,0.1533924033649269,0.32077610492331765,0.11504102126239277,0.33048863837844267
2024-09-17,97.00127719678363,0.5673783438196417,0.5587524711000863,0.7017208156728925,0.012748508349879242,0.24225775016536066,0.15124970735110882,0.3291218305434016,0.11503350990780242,0.32045986630619117
2024-09-19,96.99975950745184,0.5459272696865589,0.5585915921823749,0.7051440965673207,0.016645194234884163,0.24221644440870901,0.15122391877013994,0.32906571417052227,0.11501389630962529,0.3364123662180239
2024-09-20,96.96788745190725,0.5865995196556573,0.5581813500220393,0.7114993522114245,0.01911552995792877,0.2422804415429834,0.1525764160988365,0.32931672587378447,0.11504428466654924,0.31749892806355695
2024-09-23,96.94238432301164,0.6392685167217527,0.5592799996956067,0.6449791707093898,0.03255171175951252,0.24218781878471246,0.15251808679905413,0.3232866496390119,0.11172020380179326,0.35182351907752046
2024-09-24,96.95327303433159,0.679612424183384,0.5600564145901752,0.6697445277365449,0.019957156472994085,0.24214060089750306,0.15248835127455082,0.31840281356716715,0.11169842239260185,0.29262625455348984
2024-09-25,96.98439174609081,0.6590943402707647,0.5571702710801336,0.6727984994322657,0.01636894782409353,0.24201230417818542,0.15240755625244312,0.31790633749676245,0.1116392396653235,0.2862107577092205
2024-09-26,96.9680133854832,0.6438650925088751,0.557669501847796,0.6721175911941569,0.04352119789939257,0.24187342648004218,0.15795454595708938,0.30609466950579517,0.11157517597781876,0.2973154131458259
2024-09-27,96.72334991377642,0.7206096572218929,0.5811626080369687,0.6701841629944226,0.07935006123562814,0.24141297319062266,0.15539782069335095,0.3053811743132255,0.11136277084698565,0.4117888576904928
2024-09-30,96.55896634006281,1.0192569647778795,0.5773714426545136,0.48389487298528117,0.08448309219694498,0.24228591828114304,0.15167254480354256,0.307151783344446,0.11138830643858423,0.463528734454856
2024-10-02,96.55485732028147,1.0632483796505723,0.6316921270250835,0.4671960821541853,0.019896290971305266,0.24206037683794007,0.15983032461356614,0.3038272596143652,0.142324071715257,0.4150677671362544
2024-10-03,96.55035511454057,0.9928867921669846,0.7388666519940585,0.4311275735877954,0.008687857488543378,0.24705645304751522,0.28556837210649283,0.2965899881529067,0.14237888344655739,0.3064823134685864
2024-10-04,96.43474400466482,0.9249143897131801,0.7676699050135897,0.44424382249023536,0.012022934188262675,0.2470797966522372,0.26611284023874054,0.310183856749387,0.1439613979475498,0.4490670523419976
2024-10-07,96.30457745377188,0.7331027313175108,0.7244793772520199,0.7164376666210338,0.02652686180509805,0.24698769561089412,0.2624061481148797,0.3162441100637336,0.15485439528745953,0.5143835601554837
2024-10-08,96.24396438007335,0.7642381108791957,0.7237759274294282,0.7098810456259739,0.02673073238970819,0.2470598890978587,0.2609792855128223,0.313558224277905,0.1530365481152039,0.5567758565985441
2024-10-09,96.42737913772356,0.7527300699887945,0.7724959198340363,0.5153564604803039,0.019715084199408896,0.24755785310315165,0.25924541485505637,0.30642798865299387,0.1459102917324805,0.5531817794302123
2024-10-10,96.37822290711046,0.7305287766889282,0.7361930087398774,0.4861122525066191,0.006209373459320698,0.24652669618048062,0.26151726638005873,0.3291475422438754,0.24916072779030055,0.5763814489000815
