date,WELL LINK SECURITIES LTD,CCB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,VC BROKERAGE LTD,CHINA INDUSTRIAL SECURITIES,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-06-13,8.589613034623218,6.011812627291242,3.079439918533605,2.729531568228106,1.9741344195519348,0.0,1.6393075356415476,0.0,24.023839103869655
2024-06-14,8.589613034623218,6.011812627291242,3.0706822810590633,2.729531568228106,1.9741344195519348,0.0,1.6393075356415476,0.0,24.01508146639511
2024-06-17,8.589613034623218,6.011812627291242,3.069052953156823,2.729531568228106,1.9741344195519348,0.0,1.6393075356415476,1.7645621181262732,25.778014256619148
2024-06-18,8.589613034623218,6.011812627291242,3.074348268839104,2.7283095723014257,1.9741344195519348,0.0,1.6393075356415476,1.7645621181262732,25.782087576374746
2024-06-19,8.589613034623218,6.011812627291242,3.1016395112016295,2.7334012219959267,1.9832993890020367,0.0,1.6393075356415476,1.7645621181262732,25.823635437881876
2024-06-20,8.589613034623218,6.011812627291242,3.097973523421589,2.736456211812627,1.9782077393075355,0.0,1.6393075356415476,1.7645621181262732,25.817932790224035
2024-06-21,8.589613034623218,6.011812627291242,3.1073421588594705,2.7384928716904278,1.9771894093686355,0.0,1.6393075356415476,1.7645621181262732,25.828319755600816
2024-06-24,8.589613034623218,6.009775967413442,3.10612016293279,2.7417515274949085,1.9670061099796334,0.0,1.6393075356415476,1.7645621181262732,25.81813645621181
2024-06-25,8.589613034623218,6.009775967413442,3.085549898167006,2.7423625254582484,1.9670061099796334,0.0,1.6393075356415476,1.7645621181262732,25.798177189409365
2024-06-26,8.589613034623218,6.009775967413442,3.0969551934826884,2.7423625254582484,1.975356415478615,0.0,1.6393075356415476,1.7645621181262732,25.817932790224035
2024-06-27,8.589613034623218,6.009775967413442,3.1026578411405294,2.7423625254582484,1.975356415478615,0.0,1.6393075356415476,1.7645621181262732,25.823635437881876
2024-06-28,8.589613034623218,6.009775967413442,3.1018431771894095,2.7423625254582484,1.975356415478615,0.0,1.6393075356415476,1.7645621181262732,25.822820773930754
2024-07-03,8.589613034623218,6.012627291242363,3.1794399185336046,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.5631466395112
2024-07-04,8.589613034623218,6.012627291242363,3.1655906313645623,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.549297352342162
2024-07-05,8.589613034623218,6.012627291242363,3.1651832993890023,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.5488900203666
2024-07-08,8.589613034623218,6.012627291242363,3.1657942973523423,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.54950101832994
2024-07-09,8.589613034623218,6.012627291242363,3.164164969450102,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.5478716904277
2024-07-10,8.589613034623218,6.012627291242363,3.1643686354378824,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.54807535641548
2024-07-11,8.589613034623218,6.012627291242363,3.167219959266802,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.550926680244398
2024-07-12,8.589613034623218,6.012627291242363,3.1668126272912427,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.550519348268836
2024-07-15,8.589613034623218,6.012627291242363,3.164572301425662,2.7460285132382896,1.9855397148676173,1.65071283095723,1.6393075356415476,1.759877800407332,27.54827902240326
2024-07-16,8.589613034623218,6.012627291242363,3.1649796334012223,2.7529531568228105,1.9804480651731162,1.65071283095723,1.6393075356415476,1.759877800407332,27.550519348268836
2024-07-18,8.589613034623218,6.012627291242363,3.164775967413442,2.7529531568228105,1.9804480651731162,1.65071283095723,1.6393075356415476,1.759877800407332,27.550315682281056
2024-07-19,8.589613034623218,6.012627291242363,3.164572301425662,2.7529531568228105,1.9804480651731162,1.65071283095723,1.6393075356415476,1.759877800407332,27.550112016293276
2024-07-22,8.589613034623218,6.012627291242363,3.164572301425662,2.9181262729124238,1.9810590631364562,1.65071283095723,1.6393075356415476,1.759877800407332,27.715896130346234
2024-07-23,8.589613034623218,6.012627291242363,3.164164969450102,2.9181262729124238,1.9810590631364562,1.65071283095723,1.6393075356415476,1.759877800407332,27.715488798370675
2024-07-24,8.589613034623218,6.012627291242363,3.1723116089613033,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.715488798370675
2024-07-26,8.589613034623218,6.012627291242363,3.169867617107943,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.713044806517313
2024-07-29,8.589613034623218,6.012627291242363,3.1680346232179226,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.71121181262729
2024-07-31,8.589613034623218,6.012627291242363,3.1676272912423626,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.71080448065173
2024-08-01,8.589613034623218,6.012627291242363,3.169052953156823,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.71223014256619
2024-08-02,8.589613034623218,6.012627291242363,3.1609063136456212,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.70408350305499
2024-08-05,8.589613034623218,6.012627291242363,3.0543890020366598,2.9181262729124238,1.9729124236252547,1.65071283095723,1.6393075356415476,1.759877800407332,27.597566191446028
2024-08-08,8.589613034623218,6.012627291242363,3.05561099796334,2.9181262729124238,1.9731160896130344,1.65071283095723,1.6393075356415476,1.759877800407332,27.598991853360488
2024-08-13,8.589613034623218,6.012627291242363,3.05520366598778,2.9181262729124238,1.9731160896130344,1.65071283095723,1.6393075356415476,1.759877800407332,27.59858452138493
2024-08-14,8.589613034623218,6.012627291242363,3.0531670061099794,2.9181262729124238,1.9731160896130344,1.65071283095723,1.6393075356415476,1.759877800407332,27.596547861507126
2024-08-16,8.589613034623218,6.012627291242363,3.0222097759674136,2.9181262729124238,1.971079429735234,1.65071283095723,1.6393075356415476,1.759877800407332,27.56355397148676
2024-08-20,8.589613034623218,6.012627291242363,3.035244399185336,2.9181262729124238,1.971079429735234,1.65071283095723,1.6393075356415476,1.759877800407332,27.57658859470468
2024-08-21,8.589613034623218,6.012627291242363,3.034429735234216,2.9181262729124238,1.971079429735234,1.65071283095723,1.6393075356415476,1.759877800407332,27.575773930753567
2024-08-28,8.589613034623218,6.012627291242363,3.0319857433808552,2.9181262729124238,1.971079429735234,1.65071283095723,1.6393075356415476,1.759877800407332,27.573329938900205
2024-08-29,8.589613034623218,6.007128309572302,3.028727087576375,2.9124236252545828,1.9936863543788188,1.65071283095723,1.6393075356415476,1.759877800407332,27.581476578411408
2024-08-30,8.589613034623218,6.007128309572302,3.040336048879837,2.9124236252545828,1.9936863543788188,1.65071283095723,1.6393075356415476,1.759877800407332,27.593085539714867
2024-09-02,8.589613034623218,6.007128309572302,3.264572301425662,2.9226069246435844,2.016089613034623,1.65071283095723,1.6393075356415476,1.759877800407332,27.849908350305498
2024-09-03,8.589613034623218,6.007128309572302,3.484938900203666,2.960285132382892,2.1126272912423625,1.65071283095723,1.6393075356415476,1.759877800407332,28.204490835030548
2024-09-19,8.559063136456212,6.007128309572302,3.3181364562118127,3.229327902240326,2.0857433808553973,1.65071283095723,1.6425661914460286,1.759877800407332,28.25255600814664
2024-09-23,8.438289205702649,6.015274949083503,3.4714969450101836,2.7384928716904278,2.110386965376782,1.65071283095723,1.6425661914460286,1.759877800407332,27.827097759674135
2024-09-24,8.433401221995927,6.015274949083503,3.5898268839103866,2.5723014256619146,2.103258655804481,1.65071283095723,1.6425661914460286,1.759877800407332,27.767219959266804
2024-09-25,8.433401221995927,6.015274949083503,3.542169042769858,2.5523421588594704,2.094501018329939,1.65071283095723,1.6425661914460286,1.759877800407332,27.690845213849286
2024-09-26,8.439511201629328,6.015274949083503,3.636466395112016,2.557433808553972,2.1124236252545825,1.65071283095723,1.6425661914460286,1.759877800407332,27.814266802443992
2024-09-27,8.433401221995927,6.015274949083503,3.636466395112016,2.5464358452138494,2.113849287169043,1.65071283095723,1.6425661914460286,1.759877800407332,27.798584521384928
2024-09-30,8.433401221995927,6.015274949083503,3.5672199592668026,2.5627291242362524,2.1360488798370674,1.65071283095723,1.6421588594704686,1.759877800407332,27.767423625254583
2024-10-02,8.433401221995927,6.015274949083503,3.6112118126272916,2.5464358452138494,2.1360488798370674,1.65071283095723,1.6421588594704686,1.7600814663951119,27.795325865580452
2024-10-03,8.433401221995927,6.015274949083503,3.6289307535641546,2.5403258655804484,2.1364562118126273,1.65071283095723,1.6421588594704686,1.7600814663951119,27.80734215885947
2024-10-04,8.433401221995927,6.015274949083503,3.681476578411405,2.5403258655804484,2.122199592668024,1.65071283095723,1.6421588594704686,1.7600814663951119,27.845631364562117
2024-10-07,8.433401221995927,6.015274949083503,3.6926782077393074,2.5403258655804484,2.121181262729124,1.65071283095723,1.6421588594704686,1.7600814663951119,27.855814663951122
2024-10-08,8.433401221995927,6.015274949083503,3.7140631364562116,2.530142566191446,2.121792260692464,1.65071283095723,1.6421588594704686,1.7600814663951119,27.867627291242364
2024-10-09,8.433401221995927,6.015274949083503,3.613655804480652,2.530142566191446,2.140529531568228,1.65071283095723,1.6421588594704686,1.7600814663951119,27.785957230142564
2024-10-10,8.433401221995927,6.015274949083503,3.6765885947046844,2.5272912423625256,2.129531568228106,1.65071283095723,1.6421588594704686,1.7600814663951119,27.83504073319756
2024-10-14,8.229735234215886,6.015274949083503,3.85357433808554,2.428920570264766,2.3020366598778,1.65071283095723,1.6189409368635437,1.5564154786150712,27.655610997963343
2024-10-15,8.229735234215886,6.015274949083503,3.7723116089613034,2.4435845213849285,2.3835030549898164,1.65071283095723,1.6189409368635437,1.5564154786150712,27.670478615071282
2024-10-16,8.229735234215886,6.015274949083503,3.844816700610998,2.4079429735234217,2.325254582484725,1.65071283095723,1.6189409368635437,1.5564154786150712,27.64909368635438
2024-10-17,8.229735234215886,6.015274949083503,3.820580448065173,2.4079429735234217,2.3680244399185337,1.65071283095723,1.6189409368635437,1.5564154786150712,27.667627291242365
2024-10-18,8.229735234215886,6.015274949083503,3.8158961303462324,2.4,2.3617107942973523,1.65071283095723,1.6189409368635437,1.5564154786150712,27.64868635437882
2024-10-21,8.229735234215886,6.015274949083503,3.815692464358452,2.394908350305499,2.3617107942973523,1.65071283095723,1.6189409368635437,1.5564154786150712,27.643391038696535
2024-10-22,8.229735234215886,6.015274949083503,3.7653869653767824,2.393890020366599,2.3615071283095723,1.65071283095723,1.6189409368635437,1.559063136456212,27.59451120162933
2024-10-24,8.229735234215886,5.995926680244399,3.7847352342158858,2.393890020366599,2.3615071283095723,1.65071283095723,1.6189409368635437,1.559063136456212,27.59451120162933
2024-11-18,8.229735234215886,5.995926680244399,3.7847352342158858,2.613849287169043,2.3615071283095723,1.65071283095723,1.6189409368635437,1.559063136456212,27.81447046843177
2025-01-10,8.229735234215886,5.995926680244399,3.7847352342158858,2.644399185336049,2.3615071283095723,1.65071283095723,1.6189409368635437,1.559063136456212,27.845020366598778
2025-01-13,8.121181262729124,5.995926680244399,3.685957230142566,2.6010183299389,2.4248472505091647,1.65071283095723,1.6189409368635437,1.5564154786150712,27.655
2025-01-14,8.121181262729124,5.995926680244399,3.5733299389002036,2.6183299389002035,2.4869653767820776,1.65071283095723,1.6189409368635437,1.5564154786150712,27.621802443991854
2025-01-15,8.121181262729124,5.995926680244399,3.6552036659877802,2.634623217922607,2.4800407331975562,1.65071283095723,1.6189409368635437,1.5564154786150712,27.713044806517313
2025-01-16,8.121181262729124,5.995926680244399,3.6552036659877802,2.634623217922607,2.479022403258656,1.65071283095723,1.6189409368635437,1.5564154786150712,27.712026476578412
2025-01-17,8.121181262729124,5.995926680244399,3.643391038696538,2.6431771894093687,2.479022403258656,1.65071283095723,1.6189409368635437,1.5564154786150712,27.708767820773932
2025-01-20,8.121181262729124,5.995926680244399,3.648482688391039,2.6431771894093687,2.479022403258656,1.65071283095723,1.6189409368635437,1.5564154786150712,27.71385947046843
2025-01-21,8.121181262729124,5.995926680244399,3.668034623217922,2.6678207739307536,2.4688391038696538,1.65071283095723,1.6189409368635437,1.5564154786150712,27.7478716904277
2025-01-22,8.121181262729124,5.995926680244399,3.6729226069246437,2.6678207739307536,2.489205702647658,1.65071283095723,1.6189409368635437,1.5564154786150712,27.773126272912425
2025-01-23,8.121181262729124,5.995926680244399,3.6702749490835034,2.6678207739307536,2.5024439918533607,1.65071283095723,1.6189409368635437,1.5564154786150712,27.783716904276982
2025-01-24,8.121181262729124,5.995926680244399,3.6702749490835034,2.6678207739307536,2.5169042769857435,1.65071283095723,1.6189409368635437,1.5564154786150712,27.79817718940937
2025-01-27,8.121181262729124,5.995926680244399,3.6831059063136453,2.6678207739307536,2.515478615071283,1.65071283095723,1.6189409368635437,1.5564154786150712,27.80958248472505
2025-02-03,8.121181262729124,5.995926680244399,3.698584521384929,2.6678207739307536,2.515478615071283,1.65071283095723,1.6189409368635437,1.5564154786150712,27.825061099796333
2025-02-04,8.121181262729124,5.995926680244399,3.699399185336049,2.6678207739307536,2.511405295315682,1.65071283095723,1.6189409368635437,1.5564154786150712,27.821802443991857
2025-02-05,8.121181262729124,5.995926680244399,3.698380855397149,2.6678207739307536,2.511405295315682,1.65071283095723,1.6189409368635437,1.5564154786150712,27.820784114052955
2025-02-06,8.121181262729124,5.995926680244399,3.6867718940936864,2.7663951120162933,2.511405295315682,1.65071283095723,1.6189409368635437,1.5564154786150712,27.90774949083503
2025-02-10,8.121181262729124,5.995926680244399,3.648686354378819,2.8824847250509165,2.4924643584521387,1.65071283095723,1.6189409368635437,1.5564154786150712,27.966812627291244
2025-02-11,8.121181262729124,5.995926680244399,3.65377800407332,2.8824847250509165,2.4924643584521387,1.65071283095723,1.6189409368635437,1.5564154786150712,27.971904276985743
2025-02-12,8.042158859470469,5.995926680244399,3.65438900203666,3.084928716904277,2.4319755600814665,1.65071283095723,1.6189409368635437,1.5564154786150712,28.035448065173117
2025-02-13,8.042158859470469,5.995926680244399,3.611008146639511,3.095112016293279,2.421792260692464,1.65071283095723,1.6189409368635437,1.5564154786150712,27.992067209775968
2025-02-14,8.021384928716904,5.995926680244399,3.60652749490835,3.115885947046843,2.421792260692464,1.65071283095723,1.6189409368635437,1.5564154786150712,27.987586558044807
2025-02-18,7.970672097759674,5.995926680244399,3.6816802443991854,3.115885947046843,2.421792260692464,1.65071283095723,1.6189409368635437,1.5564154786150712,28.012026476578413
2025-02-19,7.937881873727087,5.995926680244399,3.744002036659878,3.1668024439918536,2.421792260692464,1.65071283095723,1.6189409368635437,1.5564154786150712,28.09247454175153
2025-02-20,7.937881873727087,5.995926680244399,3.7152851323828924,3.1651731160896133,2.421792260692464,1.65071283095723,1.6189409368635437,1.5564154786150712,28.062128309572305
2025-02-21,7.937881873727087,5.995926680244399,3.715488798370672,3.1651731160896133,2.421792260692464,1.65071283095723,1.6189409368635437,1.5564154786150712,28.062331975560085
2025-02-24,7.937881873727087,5.995926680244399,3.721395112016293,3.164969450101833,2.475967413441955,1.65071283095723,1.6189409368635437,1.5564154786150712,28.122209775967416
2025-02-25,7.937881873727087,5.995926680244399,3.700824847250509,3.164969450101833,2.473523421588595,1.65071283095723,1.6189409368635437,1.5564154786150712,28.099195519348267
2025-02-26,7.927698574338085,5.995926680244399,3.751741344195519,3.1645621181262724,2.473523421588595,1.65071283095723,1.6189409368635437,1.5564154786150712,28.139521384928717
2025-02-28,7.927698574338085,5.995926680244399,3.731374745417515,3.1645621181262724,2.4531568228105907,1.65071283095723,1.6189409368635437,1.5564154786150712,28.09878818737271
2025-03-03,7.927698574338085,5.995926680244399,3.7519450101832996,3.152749490835031,2.445213849287169,1.65071283095723,1.6189409368635437,1.5564154786150712,28.09960285132383
2025-03-05,7.927698574338085,5.995926680244399,3.7582586558044806,3.1517311608961305,2.445213849287169,1.65071283095723,1.6189409368635437,1.5564154786150712,28.10489816700611
2025-03-10,7.927698574338085,5.995926680244399,3.740132382892057,3.1517311608961305,2.4635437881873727,1.65071283095723,1.6189409368635437,1.5564154786150712,28.10510183299389
2025-03-11,7.927698574338085,5.995926680244399,3.740336048879837,3.1517311608961305,2.4635437881873727,1.65071283095723,1.6189409368635437,1.5564154786150712,28.10530549898167
2025-03-13,7.927698574338085,5.995926680244399,3.7405397148676167,3.1496945010183297,2.4718940936863545,1.65071283095723,1.6189409368635437,1.5564154786150712,28.11182281059063
2025-03-14,7.927698574338085,5.995926680244399,3.741558044806517,3.1496945010183297,2.4820773930753566,1.65071283095723,1.6189409368635437,1.5564154786150712,28.12302443991853
2025-03-17,7.927698574338085,5.995926680244399,3.741558044806517,3.1205702647657843,2.4637474541751527,1.65071283095723,1.6189409368635437,1.5564154786150712,28.075570264765787
2025-03-19,7.927698574338085,5.995926680244399,3.760498981670061,3.119551934826884,2.4725050916496945,1.65071283095723,1.6189409368635437,1.5564154786150712,28.10225050916497
2025-03-20,7.927698574338085,5.995926680244399,3.775162932790224,3.1177189409368635,2.505091649694501,1.65071283095723,1.6189409368635437,1.5564154786150712,28.14766802443992
2025-03-21,7.927698574338085,5.995926680244399,3.799806517311609,3.1114052953156826,2.540529531568228,1.65071283095723,1.6189409368635437,1.5564154786150712,28.20143584521385
2025-03-24,7.927698574338085,5.995926680244399,3.794918533604888,3.1114052953156826,2.540529531568228,1.65071283095723,1.6189409368635437,1.5564154786150712,28.196547861507128
2025-03-26,7.927698574338085,5.995926680244399,3.7945112016293283,3.108961303462322,2.534419551934827,1.65071283095723,1.6189409368635437,1.5564154786150712,28.187586558044806
2025-03-28,7.927698574338085,5.995926680244399,3.794307535641548,3.108961303462322,2.533604887983707,1.65071283095723,1.6189409368635437,1.5564154786150712,28.18656822810591
2025-03-31,7.927698574338085,5.995926680244399,3.662331975560081,3.105906313645621,2.6175152749490835,1.65071283095723,1.6189409368635437,1.5564154786150712,28.13544806517312
2025-04-01,7.927698574338085,5.995926680244399,3.693492871690428,3.0916496945010183,2.6209775967413442,1.65071283095723,1.6189409368635437,1.5564154786150712,28.15581466395112
