date,TFI SECURITIES AND FUTURES LTD,ASTRUM CAPITAL MANAGEMENT LTD,HEAD & SHOULDERS SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,EVERBRIGHT SECURITIES INVESTMENT,FUTU SECURITIES INTERNATIONAL,CELESTIAL SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-06-21,0.0,0.0,0.0,60.92657342657343,0.0,23.40909090909091,7.36013986013986,8.304195804195805
2024-06-26,0.0,0.0,0.0,60.78841793127508,0.0,23.582766439909296,7.3434502005930575,8.28536542822257
2024-06-28,0.0,0.0,0.0,60.83086053412463,0.0,23.52941176470588,7.34857741316111,8.291150288008378
2024-07-03,0.0,0.0,0.0,60.86273140062871,0.0,23.48934683898009,7.352427523576669,8.29549423681453
2024-07-04,0.0,0.0,0.0,60.58762169680111,0.0,23.835187760778858,7.319193324061196,8.257997218358831
2024-07-05,0.0,0.0,0.0,60.5981568422883,0.0,23.821944009737436,7.3204660059120155,8.25943314206225
2024-07-08,0.0,0.0,0.0,60.61923812837016,0.0,23.691076708992867,7.427378674552096,8.262306488084885
2024-07-10,0.0,0.0,0.0,60.724864959052105,0.0,23.55811116919324,7.440320613347273,8.276703258407387
2024-07-15,0.0,0.0,0.0,60.703710155025256,0.0,23.584741334262326,7.437728618707543,8.273819892004877
2024-07-17,0.0,0.0,0.0,60.90527787486892,0.0,23.331003145753233,7.462425725270884,8.301293254106955
2024-07-24,0.0,0.0,0.0,61.043965668243125,0.0,23.156419688211596,7.479418462077421,8.320196181467859
2024-07-25,0.0,0.0,0.0,61.07606028741676,0.0,23.11601822642832,7.4833508587451805,8.324570627409745
2024-07-29,0.0,0.0,0.0,61.12962638133661,0.0,23.04858796702333,7.489914050166638,8.331871601473425
2024-07-30,0.0,0.0,0.0,61.15107913669065,0.0,23.021582733812952,7.492542551324793,8.33479557817161
2024-08-05,0.0,0.0,0.0,61.140350877192986,0.0,23.035087719298243,7.491228070175439,8.333333333333332
2024-08-06,0.0,0.0,0.0,61.19402985074627,0.0,22.967515364354696,7.497805092186129,8.340649692712907
2024-08-12,0.0,47.08778448676266,0.0,32.37343241987924,0.0,12.159777055271714,3.966558290757083,4.412447747329308
2024-08-13,0.0,47.05281722825582,0.0,32.349391998514804,0.0,12.280701754385964,3.9079179430056623,4.409171075837742
2024-08-14,0.0,47.06155417324297,0.0,32.35539875591867,0.0,12.264413703463003,3.908643579983288,4.409989787392071
2024-08-15,0.0,47.057185295209806,0.0,32.35239509840327,0.0,12.27255848496101,3.908280727812848,4.409580393613071
2024-08-20,0.0,47.06592386258124,0.0,32.35840297121634,0.0,12.256267409470752,3.9090064995357476,4.410399257195915
2024-08-23,0.0,47.05281722825582,0.0,32.349391998514804,0.0,12.280701754385964,3.9079179430056623,4.409171075837742
2024-08-30,0.0,47.04844997215519,0.0,32.34638945609801,0.0,12.2888435121589,3.907555225542974,4.408761834044923
2024-09-04,0.0,47.057185295209806,0.0,32.35239509840327,0.0,12.27255848496101,3.908280727812848,4.409580393613071
2024-09-16,0.0,47.06155417324297,0.0,32.35539875591867,0.0,12.264413703463003,3.908643579983288,4.409989787392071
2024-09-17,0.0,47.05281722825582,0.0,32.349391998514804,0.0,12.280701754385964,3.9079179430056623,4.409171075837742
2024-09-20,0.0,46.90912456042939,0.0,32.25060151767536,0.0,12.54858411993337,3.895983712752175,4.395706089209699
2024-09-23,0.0,47.092159048680784,0.0,32.37643998513563,0.0,12.160906726124116,3.9111854329245634,4.459308807134894
2024-09-24,0.0,47.16665115846283,0.0,32.42765422908719,0.0,12.0219596166372,3.9173722899413788,4.466362705871406
2024-09-25,0.0,47.17104038712079,0.0,32.430671877908054,0.0,12.013772566536387,3.9177368323096964,4.46677833612507
2024-09-26,0.0,47.23257547521431,0.0,32.47297800969064,0.0,11.89899366380917,3.9228475587029443,4.47260529258293
2024-09-27,0.0,47.241379310344826,0.0,32.479030754892825,0.0,11.882572227399814,3.923578751164958,4.473438956197577
2024-09-30,0.0,47.23697698257385,0.0,32.476004100270245,0.0,11.890783710744572,3.9232131208647845,4.473022085546548
2024-10-02,0.0,47.2193758733116,0.0,32.46390312063344,0.0,11.92361434559851,3.9217512808570096,4.471355379599442
2024-10-03,0.0,39.01031245190087,0.0,26.820070801908575,17.531168231491456,9.704478990303217,3.2399569031860858,3.6940126212097892
2024-10-04,0.0,38.95634798647402,0.0,26.78296956655395,17.506916692284044,9.829388256993544,3.2354749462035044,3.6889025514909317
2024-10-07,0.0,38.95335433796972,0.0,26.780911396296013,17.505571351725198,9.836317528625221,3.235226312149389,3.688619073234458
2024-10-08,0.0,38.718301252673385,0.0,26.619309501985946,17.399938893981055,10.38038496791934,3.2157042468683166,3.666361136571952
2024-10-09,0.0,38.676941858690675,0.0,26.590874408667787,17.381352052495043,10.476117808637266,3.2122691896841147,3.662444681825118
2024-10-14,0.0,38.6445071281543,0.0,26.56857513150873,17.36677593962034,10.551193108180223,3.2095753602195622,3.6593733323168407
2024-10-15,0.0,38.63861574815154,0.0,26.564524735117008,17.364128363442337,10.564829636405214,3.2090860583885967,3.6588154584953116
2024-10-17,0.0,38.635670731707314,0.0,26.5625,17.36280487804878,10.571646341463413,3.2088414634146343,3.6585365853658534
2024-10-18,0.0,38.635670731707314,0.0,26.5625,17.36280487804878,10.579268292682926,3.2088414634146343,3.6509146341463414
2024-10-21,0.0,38.64156121359964,0.0,26.566549778929716,17.36545205061747,10.56563500533618,3.209330690654063,3.6514712608629365
2024-10-22,0.0,38.68874980918944,0.0,26.598992520225917,17.386658525415967,10.456418867348496,3.213249885513662,3.655930392306518
2024-10-23,0.0,38.68284493284494,0.0,26.594932844932845,17.384004884004884,10.47008547008547,3.2127594627594624,3.6553724053724057
2024-10-24,0.0,38.676941858690675,0.0,26.590874408667787,17.381352052495043,10.483747901724401,3.2122691896841147,3.654814588737983
2024-10-25,0.0,38.673990997177086,0.0,26.588845654993516,17.380025940337223,10.49057755397879,3.2120241092545965,3.6545357442587934
2024-10-30,0.0,38.75974919712494,0.0,26.64780547484325,17.41856552989754,10.2920935922924,3.2191466585104758,3.662639547331396
2024-10-31,0.0,38.7419749312137,0.0,26.635585447875265,17.410577804952617,10.333231427697951,3.2176704371751756,3.660959951085295
2024-11-01,0.0,38.89656230816452,0.0,26.741866175567836,17.480049109883364,9.975445058317986,3.230509515039902,3.675567833026397
2024-11-04,0.0,39.16705300571782,0.0,26.92783186524494,17.60160717045279,9.349405037861228,3.252974810693865,3.7011281100293623
2024-11-05,0.0,39.130770418403586,0.0,26.902887139107612,17.585301837270343,9.433379651073027,3.249961401883588,3.6976995522618497
2024-11-06,0.0,39.20946782178218,0.0,26.956992574257427,17.620668316831683,9.251237623762377,3.2564975247524752,3.7051361386138613
2024-11-07,0.0,39.21250096696836,0.0,26.959077898971145,17.622031407132358,9.244217529202444,3.2567494391583502,3.705422758567339
2024-11-08,0.0,39.197339931951745,0.0,26.948654500463963,17.615218063717908,9.279307145066502,3.2554902567274975,3.703990102072378
2024-11-13,0.0,39.20037120098987,0.0,26.950738535302758,17.616580310880828,9.272291392777047,3.255742015312041,3.7042765447374526
2024-11-14,0.0,39.18824893699265,0.0,26.942404329339002,17.61113258600696,9.300347893312717,3.254735214534209,3.703131039814457
2024-11-15,0.0,39.23678303274247,0.0,26.975772118585027,17.632943726294606,9.1880176484248,3.2587661583713907,3.707717315581702
2024-11-19,0.0,39.3067617866005,0.0,27.023883374689827,17.66439205955335,9.02605459057072,3.264578163771712,3.7143300248138957
2024-11-20,0.0,39.30371404202528,0.0,27.021788012716137,17.66302240831201,9.03310847483911,3.2643250368302708,3.7140420252771964
2024-11-21,0.0,39.36475887240817,0.0,27.06375708627786,17.690455851518212,8.891822629494447,3.269395045429836,3.7198105148714764
2024-11-26,0.0,39.34337162371934,0.0,27.049053089102763,17.68084445824278,8.94132257063024,3.267618751940391,3.7177895063644826
2024-11-27,0.0,39.34947989442633,0.0,27.053252600527866,17.683589504735288,8.927185219686384,3.2681260673808414,3.7183667132432854
2024-11-28,0.0,39.049379862876506,0.0,26.846930128649564,17.54872505970264,9.62175487250597,3.2432016023418844,3.6900084739234265
2024-11-29,0.0,39.04637189955323,0.0,26.844862116777072,17.54737328608843,9.62871668464027,3.2429517793868436,3.689724233554152
2024-12-05,0.0,39.040357362908196,0.0,26.840727048675294,17.544670363524336,9.6426370918053,3.2424522489217495,3.689155884165126
2024-12-06,0.0,39.04637189955323,0.0,26.844862116777072,17.54737328608843,9.62871668464027,3.2429517793868436,3.689724233554152
2024-12-11,55.802948285840735,17.25734518094849,0.0,11.864637592346714,7.755421645729071,4.255608892520342,1.4332890750008511,1.6307493276137948
2024-12-13,55.806748152939974,17.25852030914848,0.0,11.865445507473359,7.755949746348439,4.24908923768343,1.433386673930067,1.6308603724762523
2024-12-16,55.81054853757364,17.25969559739862,0.0,11.866253532636453,7.756477918894072,4.242568694882358,1.4334842861520651,1.6309714324628009
2024-12-19,65.93553810186766,13.315295910058053,0.0,9.154430113740839,5.983871391420841,3.2467361895505533,1.1058866794504714,1.2582416139115817
2024-12-30,65.96504120518608,13.303763581964201,0.0,9.146501495984463,5.978688782741064,3.2439242034538873,1.1049288751246655,1.2571518555456407
2025-01-02,65.96157883686752,13.303065294982156,0.0,9.146021415074532,5.978374973756036,3.238505143816922,1.1048708796976696,1.2675834558051648
2025-01-03,65.96677252565549,13.304112752946118,0.0,9.146741555339755,5.9788456995879375,3.230886328442823,1.1049578751213878,1.2676832629064854
2025-01-07,65.96157883686752,13.303065294982156,0.0,9.146021415074532,5.978374973756036,3.2122611799286167,1.1048708796976696,1.2938274196934705
2025-01-08,65.96677252565549,13.304112752946118,0.0,9.146741555339755,5.9788456995879375,3.204640298154904,1.1049578751213878,1.2939292931944044
2025-01-10,65.97369871643437,13.305509620180068,0.0,9.147701918786257,5.979473449352968,3.1944772554269365,1.105073890332572,1.2940651494868363
2025-01-13,65.96677252565549,13.304112752946118,0.0,9.146741555339755,5.9788456995879375,3.1757696648381932,1.1049578751213878,1.3227999265111152
2025-01-17,65.36631036904112,13.183012145327819,0.0,9.06348339445008,5.924423291982003,4.0571116485917145,1.0949000026007125,1.3107591480065537
2025-01-21,65.36801040312093,13.183355006501952,0.0,9.06371911573472,5.924577373211964,4.054616384915475,1.094928478543563,1.3107932379713914
2025-01-22,65.37141073657928,13.184040782355389,0.0,9.064190595089471,5.924885559717021,4.049625468164794,1.0949854348730752,1.3108614232209739
2025-01-23,65.36971052563135,13.183697885510675,0.0,10.02366771567531,5.92473146245676,3.092408125048766,1.0949569559676453,1.3108273297094852
2025-01-24,65.36801040312093,13.183355006501952,0.0,10.023407022106632,5.924577373211964,3.094928478543563,1.094928478543563,1.3107932379713914
2025-01-27,65.39522297965344,13.188843211739606,0.0,10.027579747098923,5.927043763334548,3.0545870843523963,1.0953842951553312,1.3113389186657647
2025-02-05,65.98062636179876,13.330533168823669,0.0,9.185414643110283,5.980101330953193,3.095056834589032,1.105189929908382,1.3230777308166854
2025-02-06,66.22575885328837,13.380059021922428,0.0,9.222175379426645,6.0023187183811135,2.930016863406408,1.109295952782462,1.13037521079258
2025-02-07,66.2275038865906,13.3856815367184,0.0,9.222418381597324,6.002476878079629,2.922189138626123,1.109325182472135,1.130404995915786
2025-02-10,66.22575885328837,13.385328836424959,0.0,9.222175379426645,6.0023187183811135,2.9247470489038787,1.109295952782462,1.13037521079258
2025-02-11,66.18913438495774,13.385826771653544,0.0,9.243409791167409,5.998999288968478,2.9441971927422115,1.1086824849234982,1.1297500855871276
2025-02-12,66.18739137304472,13.385474271870226,0.0,9.243166376994786,5.993574551008585,2.9520198030231213,1.108653289092537,1.1297203349660294
2025-02-17,66.19262068420637,13.386531826920544,0.0,9.243896657975824,5.994048089331332,2.944352268836744,1.1087408811988098,1.1298095915303785
2025-02-18,66.20308178585539,13.388647438430132,0.0,9.245357566179376,5.994995390491241,2.9290135651257736,1.108916106940603,1.1299881469774793
2025-02-19,66.19959438459715,13.3879421602971,0.0,9.2448705454737,5.994679590170411,2.9341270050306845,1.1088576922063897,1.1299286222245635
2025-02-21,66.19785082174462,13.387589549093972,0.0,9.244627054361567,5.98662031184155,2.9445849136114624,1.1088284871470713,1.1298988621997472
2025-02-25,66.11426767676768,13.370686026936026,0.0,9.232954545454545,5.979061447811448,3.0671296296296298,1.1074284511784513,1.128472222222222
2025-02-26,66.1125286056238,13.370334324118158,0.0,9.23271168161612,5.978904174448274,3.0696793539732226,1.1073993213562354,1.1284425388641923
2025-02-27,66.24146746435443,13.396410405081305,0.0,9.250718182536962,5.990564794560262,2.9465250507339955,1.1095590754552882,1.0647550272777588
2025-02-28,66.24321332560224,13.396763481102736,0.0,9.250961994623372,5.990722681988299,2.9439671076906855,1.1095883190132307,1.0647830899794424
2025-03-03,66.2118018967334,13.39041095890411,0.0,9.246575342465754,5.987881981032666,2.9899894625922023,1.1090621707060064,1.0642781875658587
2025-03-04,66.1943639715565,13.386884382407164,0.0,9.244140110613642,5.986304977613906,3.0155385830919146,1.1087700816434027,1.063997893073479
2025-03-05,66.19610735073348,13.387236956464484,0.0,9.24438357607522,5.986462640575206,3.012984276646738,1.108799283626116,1.0640259158787433
2025-03-07,66.19785082174462,13.387589549093972,0.0,9.244627054361567,5.98662031184155,3.010429835651075,1.1088284871470713,1.0640539401601348
2025-03-10,66.1943639715565,13.386884382407164,0.0,9.244140110613642,5.986304977613906,3.0155385830919146,1.1087700816434027,1.063997893073479
2025-03-11,66.18739137304472,13.385474271870226,0.0,9.243166376994786,5.985674408806025,3.0257544635803444,1.108653289092537,1.0638858166113656
2025-03-12,58.710581639803785,11.87339406680682,11.5253445456669,8.199018920812893,5.309507124503621,2.4550338705909835,0.9834150899322589,0.9437047418827376
2025-03-14,58.919780580430405,11.915701626892963,11.566411927422758,8.228233860002813,5.32842608654883,2.4590932533170804,0.6352852923250035,0.9470673730601528
2025-03-18,58.92254313578395,11.91626031507877,11.56695423855964,8.228619654913729,5.328675918979745,2.4545198799699923,0.6353150787696924,0.9471117779444861
2025-03-19,59.06933019976498,11.945945945945946,11.36075205640423,8.249118683901292,5.341950646298472,2.446533490011751,0.6368977673325499,0.9494712103407755
2025-03-25,59.07488365533775,11.947069054670239,11.361820147604945,8.249894232125229,5.342452874535796,2.4373619141634935,0.6369576458421473,0.9495604757203967
2025-03-27,59.07627218239511,11.947349864848983,11.362087201786345,8.250088141967328,5.342578446350923,2.4350687507345166,0.6369726172288166,0.9495827946879775
2025-03-31,59.07349519355066,11.946788257691495,11.36155310597692,8.249700331398218,5.342327308623405,2.4396549697981054,0.6369426751592357,0.9495381578019602
2025-04-02,59.05267609604812,11.94257788637752,11.357548987359618,8.24679291386683,5.340444527982707,2.474037874160049,0.6367181993327381,0.9492035148724215
2025-04-03,59.072106797029235,11.946507473911817,11.361286076901383,8.249506439785653,5.342201748613331,2.441947917645953,0.6369277051800319,0.9495158409325938
2025-04-09,59.084604715672675,11.949035003173558,11.363689790545147,8.25125179247279,5.343332001222407,2.4213075060532687,0.6370624603305202,0.9497167305296317
2025-04-11,59.07904943233905,11.947911524810193,11.362621347812802,8.250475988999366,5.342829607691042,2.430482100463061,0.6370025621136262,0.9496274357708671
2025-04-14,58.091804188046034,11.748254980816347,11.17274534276337,8.112605741228679,5.253547820459483,2.7319373179864095,1.955345999167938,0.933758609531734
2025-04-15,58.05825691252223,11.741470513501651,11.166293224919729,8.10792081494999,5.250513963641403,2.7881083828047397,1.9542168118084589,0.9332193758517937
2025-04-23,58.2439227863648,11.779018839941603,11.20200217829583,8.133849326813895,5.267304706509397,2.477232173892893,1.9604662480012975,0.9362037401802888
2025-04-25,58.257422988665596,11.781749067056069,11.204598660269337,8.135734649885265,5.268525600908607,2.454627633683332,1.9609206592031154,0.9364207403286744
2025-04-28,58.25607268681624,11.781475987391063,11.2043389579084,8.135546078249583,5.268403486000371,2.4568885592434637,1.9608752086037455,0.9363990357871315
2025-05-02,58.26417543696972,11.783114655292318,11.20589735268209,8.136677639204413,5.269136260373684,2.443321433538875,1.9611479438082433,0.9365292781306505
