date,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,MIRAE ASSET SECURITIES (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,INTERACTIVE BROKERS HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-03-01,0.0,0.0,2.011412268188302,0.0,0.0,91.30290061816453,0.0,2.3870660960532573,4.298621017593914,0.0
2024-03-04,0.0,0.0,1.6902421481659076,0.0,0.0,73.52753136737793,0.0,2.1257891792535766,3.612243267002318,19.04419403820027
2024-03-05,0.0,0.0,1.7469755997539471,0.0,0.0,72.7783473446791,0.0,2.222677875743285,3.7071970473651836,19.54480213245848
2024-03-06,0.0,0.0,1.7512413193662206,0.0,0.0,72.72194036587894,0.0,2.302001266510305,3.702863247198071,19.521953801046468
2024-03-07,99.45595028490374,0.0,0.00962460453948793,0.0,0.0,0.3926021031217418,0.0,0.014182300743503289,0.02035047598750313,0.10729023070402646
2024-03-08,99.45089060250089,0.0,0.009624114901189936,0.0,0.0,0.3910289094554203,0.007293383608517424,0.013731370374060583,0.020146846696367578,0.10728477246356187
2024-03-11,99.44815948347912,0.0,0.009623850603875803,0.0,0.0,0.3930890749297917,0.007293183317714742,0.014406288034992082,0.02014629342393424,0.10728182621058166
2024-03-12,99.44444361161203,0.0,0.009623491009531398,0.0,0.0,0.39636069885119146,0.007743090488091877,0.014405749745287211,0.020145540659425084,0.1072778176344357
2024-03-13,99.44444361161203,0.0,0.00946592812169232,0.0,0.0,0.3965182617390305,0.007743090488091877,0.014405749745287211,0.020145540659425084,0.1072778176344357
2024-03-14,71.75977342477468,0.0,0.006001767431873729,27.871120419133522,0.0,0.2671155694949829,0.00515667122577187,0.006217899217162603,0.013377451440770502,0.0712367972812427
2024-03-15,71.75846489587732,0.0,0.006225856998990988,27.87061219335842,0.0,0.26512280080689044,0.0051565771946317064,0.006815649857252342,0.016366527617744108,0.07123549828873829
2024-03-18,71.75846489587732,0.0,0.006225856998990988,27.87061219335842,0.0,0.2678131889084374,0.0051565771946317064,0.007114581868535339,0.013377207504914135,0.07123549828873829
2024-03-19,71.75836836694711,0.0,0.006420154169971742,27.87057470202714,0.0,0.2667366748552305,0.005156570258044072,0.007981473964624739,0.013526655314579378,0.0712354024632987
2024-03-20,71.75906552616733,0.0,0.006494950172504197,27.87084547501945,0.0,0.26569299550429093,0.005156620356040751,0.007981551507610901,0.013526786731063417,0.07123609454171077
2024-03-21,71.75950527971958,0.0,0.006494989974825883,27.871016272997544,0.0,0.2663971241343069,0.005156651956816242,0.006666280500695778,0.0135268696258513,0.07123653109039481
2024-03-22,71.76032044690103,0.0,0.006495063756029513,27.871332879664372,0.0,0.2652342853379291,0.005156710534887887,0.00669625020182543,0.013527023287169673,0.07123734031674107
2024-03-25,71.75912988000904,0.0,0.006494955997203728,27.87087046971476,0.0,0.26614163595114276,0.0051566249805202885,0.007443476058837982,0.013526798861944526,0.07123615842654984
2024-03-26,71.75915133131527,0.0,0.00649495793877256,27.870878801289823,0.0,0.250791409892449,0.005530295110567145,0.022091286955184433,0.013825737776417863,0.07123617972152166
2024-03-27,71.75915133131527,0.0,0.00653979816939878,27.870878801289823,0.0,0.25246544516916125,0.005530295110567145,0.020372411447846,0.013825737776417863,0.07123617972152166
2024-03-28,71.75949455395904,0.0,0.006539829449127928,27.87101210716829,0.0,0.251794046030098,0.005679789712183143,0.020417349333795194,0.013825803904656337,0.07123652044280226
2024-04-02,71.75949455395904,0.0,0.006689297599448537,27.87101210716829,0.0,0.2508972371281743,0.005679789712183143,0.021164690085398237,0.013825803904656337,0.07123652044280226
2024-04-03,71.75193355913908,0.0,0.006691240846972644,27.879108663565493,0.0,0.25167282740557384,0.005681439696674274,0.01982523430997391,0.013829820314272904,0.0712572147219726
2024-04-05,71.75955890857027,0.0,0.0067640377406581,27.87103710216247,0.0,0.25174943135613287,0.005829263090238783,0.019998856448049978,0.013825816303771473,0.07123658432840524
2024-04-08,71.16199422848437,0.0,0.005941987932673585,28.469033640933723,0.0,0.25146653161769983,0.006053491756132218,0.02044734993182438,0.013825876233141486,0.07123689311043493
2024-04-09,71.16215176064091,0.0,0.005941998590403802,28.469084703858034,0.0,0.2510634158147926,0.006247812574303941,0.0204473866068129,0.013825901031653461,0.07123702088309232
2024-04-10,71.16206666834331,0.0,0.006001779093891707,28.46905066188814,0.0,0.2505250271273569,0.006845681189924794,0.020447362156805936,0.01382588449930226,0.07123693570126981
2024-04-11,71.16183266557421,0.0,0.006001759358195524,28.468957046890704,0.0,0.2508081935312071,0.006845658679218883,0.020492135478622463,0.013825839035540318,0.07123670145230829
2024-04-12,71.16183266557421,0.0,0.006225962153366448,28.468957046890704,0.0,0.2542310228708165,0.006845658679218883,0.016845103343842097,0.013825839035540318,0.07123670145230829
2024-04-15,71.11943177267989,0.0,0.006222242035881982,28.511698052540417,0.0,0.2500757524432234,0.006841568282599386,0.020718897833985474,0.013817577863328451,0.07119413632067395
2024-04-16,76.49710655202342,0.0,0.0062222438948298636,23.134053038846734,0.0,0.24974719277298815,0.006841570326576264,0.02101766255347774,0.013817581991447695,0.07119415759052942
2024-04-17,76.49708369786717,0.0,0.006461248788112528,23.134046127353127,0.0,0.248492332709696,0.0074390851631757505,0.02146579393470593,0.013817577863328451,0.07119413632067395
2024-04-18,76.49699228137877,0.0,0.006461241066711315,23.134018481420014,0.0,0.24861153898662877,0.007439076273228451,0.021465768282388123,0.013817561350876141,0.07119405124137912
2024-04-19,76.49699228137877,0.0,0.006595682204179299,23.134018481420014,0.0,0.24444386372512125,0.007439076273228451,0.02176452636565031,0.013817561350876141,0.07492852728215646
2024-04-22,76.49699228137877,0.0,0.006640495916668627,23.134018481420014,0.0,0.24493681456250388,0.007439076273228451,0.021226761815778376,0.013817561350876141,0.07492852728215646
2024-04-23,76.49711797910666,0.0,0.006640506828146632,23.134056494595082,0.0,0.23834959047534005,0.007439088496911466,0.02167493455626212,0.013817584055508245,0.08090382188608934
2024-04-24,76.49700370842788,0.0,0.006685310627803249,23.13402193715804,0.0,0.23896168859312816,0.007439077384470702,0.021167013361034107,0.01381756341493052,0.08090370103271752
2024-04-25,74.77949075825843,0.0,0.006685341585955365,24.85199625593385,0.0,0.23938105848624647,0.007439111833145131,0.020285770822110617,0.01381762740092218,0.08090407567934545
2024-04-26,74.77676524533713,0.0,0.0068792845276412495,24.85109046697717,0.0,0.24827504263239936,0.007438840697366877,0.020285031459887994,0.008364961426757935,0.0809011269416446
2024-04-29,74.77693279162956,0.0,0.0068792999415016026,24.85114614881974,0.0,0.24824572399317132,0.0074388573649798026,0.02009088987128079,0.0083649801694552,0.08090130821030243
2024-04-30,74.17876601613116,0.0,0.006685049991504098,25.44840524752136,0.0,0.2571161583406177,0.0074387873615074426,0.012562289500055742,0.0083649014506911,0.08066154970309275
2024-05-02,74.17756073759647,0.0,0.006669984142573508,25.44791488788349,0.0,0.2657597479837593,0.007737384749077524,0.020269558116791892,0.008364740269272999,0.06572295925857356
2024-05-03,74.17770912535133,0.0,0.006655055058922241,25.447945297233886,0.0,0.2654314503682009,0.007737393994976256,0.020433889932678608,0.008364750264839196,0.06572303779516511
2024-05-06,74.17738829926635,0.0,0.006879076961049944,25.447819859131908,0.0,0.26565419670880547,0.007737355855786406,0.02043378920987607,0.0083647090332826,0.06572271383293472
2024-05-07,72.89332278537897,0.0,0.007252567553654653,26.732643750992924,0.0,0.26419277983583195,0.007737426355795836,0.02043397539522916,0.00869340181288258,0.06572331267471367
2024-05-08,72.89320148439765,0.0,0.007790282802680799,26.732571875635564,0.0,0.262892543864674,0.007737405552380747,0.021240522578157183,0.008842749202720853,0.0657231359661685
2024-05-09,75.35611908639923,0.0,0.00801431859723691,24.270073460982335,0.0,0.2592024278112575,0.008110811865470687,0.022749109523226254,0.010007815745608398,0.06572296907563724
2024-05-10,75.35615187603429,0.0,0.008148904093690415,24.270526623218334,0.0,0.25719072970847523,0.008484396240818558,0.023914645037941037,0.009858629434753957,0.06572419623169305
2024-05-13,75.3562601183692,0.0,0.008477523808534249,24.270522997853295,0.0,0.2586097362250298,0.00900720100177283,0.021479859105388605,0.009918377222516017,0.06572418641426277
2024-05-14,75.35438037952304,0.0,0.00840262762686037,24.269917577085014,0.0,0.2601716642454829,0.009006976319900458,0.022390476788608272,0.010007751466556063,0.0657225469445473
2024-05-16,75.3548303958269,0.0,0.00852216899301287,24.270048084397477,0.0,0.26405668920405495,0.00900702475336832,0.01798417546112016,0.009828561007821483,0.06572290035625307
2024-05-17,75.35431263404709,0.0,0.0071329768609451035,24.26988132530286,0.0,0.26976077838226864,0.009006962866251826,0.014339443369157137,0.009843430396119327,0.06572244877530355
2024-05-20,73.71222032418939,0.0,0.007162944854552771,25.913283161570483,0.0,0.26683664945933744,0.009007081259739168,0.015922966207101083,0.009843559784690068,0.06572331267471367
2024-05-21,73.65979270140906,0.0,0.007396674109384029,25.954558377224213,0.0,0.2804389416941259,0.009000674996889392,0.012478547756881482,0.010657515667958585,0.06567656714148148
2024-05-22,73.66161143029248,0.0,0.007695453219518405,25.95539908528745,0.0,0.27614905644778387,0.009374140943200446,0.013583548182026126,0.010508591121039992,0.06567869450649995
2024-05-23,73.65899460590192,0.0,0.01909898438761541,25.95447702126965,0.0,0.27245241417004873,0.009970865757168277,0.023747975179123842,0.010508217803961776,0.050749915530497215
2024-05-24,73.65799410453404,0.0,0.015008934386346342,25.954124484693473,0.0,0.27192629497628906,0.011164829764093984,0.028524050373240108,0.010508075072088455,0.05074922620042719
2024-05-27,73.65723550073493,0.0,0.00969509202750495,25.953857183123898,0.0,0.2822971264528761,0.011761758348483389,0.023896668928834904,0.01050796684940648,0.05074870353406538
2024-05-28,78.13793758330934,0.0,0.010516158788319747,21.476299668725922,0.0,0.26258305476498284,0.011761905818258667,0.024717913750046137,0.010508098599053429,0.06567561624408393
2024-05-29,78.1401069772646,0.0,0.009352168870716458,21.47689592908451,0.0,0.2629635122983558,0.01235930000471355,0.02168848177155651,0.01095619106698037,0.06567743963857442
