date,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,FB SECURITIES (HONG KONG) LTD,NEW HARVEST WEALTH SECURITIES COMPANY,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD
2024-04-17,25.538793103448278,0.0,0.0,7.5969827586206895,11.045258620689655,55.81896551724138,0.0,0.0,0.0,0.0
2024-04-19,15.055744369977447,38.125337483721374,0.0,4.478607502461646,9.433662611568149,32.906648032271384,0.0,0.0,0.0,0.0
2024-04-26,13.7852174189245,38.125337483721374,0.0,4.478607502461646,10.704189562621098,32.906648032271384,0.0,0.0,0.0,0.0
2024-04-29,13.7852174189245,38.125337483721374,0.0,4.478607502461646,13.88050694025347,29.73033065463901,0.0,0.0,0.0,0.0
2024-04-30,13.78828313635786,35.18871521158978,0.0,4.479603507434236,15.472105731350872,31.071292413267248,0.0,0.0,0.0,0.0
2024-05-02,14.259429622815087,36.39111578394007,0.0,4.632671835983704,5.1912209225916675,39.52556183466947,0.0,0.0,0.0,0.0
2024-05-07,13.62808515983169,34.77987816366262,0.0,4.42755762105131,4.96137662500785,42.20310243044653,0.0,0.0,0.0,0.0
2024-05-08,13.62808515983169,34.77987816366262,0.0,4.42755762105131,2.0724737800665705,45.092005275387805,0.0,0.0,0.0,0.0
2024-05-10,19.866337086880893,50.70035704476792,0.0,6.454270804723977,3.0211480362537766,19.957887027373435,0.0,0.0,0.0,0.0
2024-05-13,12.588116817724067,50.70035704476792,0.0,6.454270804723977,5.309896548567243,24.947358784216792,0.0,0.0,0.0,0.0
2024-05-14,12.582357247437775,50.67715959004392,0.0,6.451317715959004,5.353221083455344,24.935944363103953,0.0,0.0,0.0,0.0
2024-05-16,10.635829207920793,42.837252475247524,0.0,5.453279702970297,19.99535891089109,21.0782797029703,0.0,0.0,0.0,0.0
2024-05-17,10.635829207920793,40.90346534653465,0.0,5.453279702970297,15.16089108910891,27.846534653465348,0.0,0.0,0.0,0.0
2024-05-24,11.249284136464043,43.26270146445226,0.0,0.08181297553792032,16.03534320543238,29.370858218113394,0.0,0.0,0.0,0.0
2024-05-31,11.25665165779779,38.23168235775686,0.0,0.08186655751125665,21.03970528039296,29.39009414654114,0.0,0.0,0.0,0.0
2024-06-03,11.252045826513912,38.216039279869065,0.0,0.08183306055646482,21.07201309328969,29.378068739770868,0.0,0.0,0.0,0.0
2024-07-03,11.252045826513912,38.175122749590834,0.0,0.08183306055646482,21.07201309328969,29.4189852700491,0.0,0.0,0.0,0.0
2024-07-08,9.863701578192252,33.4648493543759,12.266857962697273,0.07173601147776185,18.472022955523673,25.86083213773314,0.0,0.0,0.0,0.0
2024-07-10,9.860164933667981,33.45285048404446,12.262459662961636,0.07171029042667623,18.501254930082467,25.85155969881678,0.0,0.0,0.0,0.0
2024-07-11,9.860164933667981,33.45285048404446,12.262459662961636,0.07171029042667623,14.915740408748658,29.437074220150595,0.0,0.0,0.0,0.0
2024-07-31,9.86724076067456,33.47685683530678,12.271259418729818,0.07176175098672408,14.854682454251883,29.458198780050232,0.0,0.0,0.0,0.0
2024-08-02,9.853099247581513,33.42887853815837,12.253672518810463,0.07165890361877462,14.833393049086348,29.559297742744533,0.0,0.0,0.0,0.0
2024-08-05,9.860164933667981,33.45285048404446,12.262459662961636,0.07171029042667623,14.772319827895302,29.580494801003944,0.0,0.0,0.0,0.0
2024-08-06,9.895645915797049,33.5732277797769,12.306585102554877,0.07196833393306945,14.46563512054696,29.686937747391145,0.0,0.0,0.0,0.0
2024-08-09,9.902772776377386,33.597407274036726,12.315448325531149,0.07202016564638099,14.404033129276197,29.708318329132155,0.0,0.0,0.0,0.0
2024-08-12,14.08811475409836,47.79713114754098,17.520491803278688,0.10245901639344263,15.368852459016393,5.122950819672131,0.0,0.0,0.0,0.0
2024-08-15,14.08811475409836,47.79713114754098,17.520491803278688,0.20491803278688525,15.266393442622949,5.122950819672131,0.0,0.0,0.0,0.0
2024-08-16,14.095335725269093,47.821629933367504,17.529472065607383,0.20502306509482315,17.837006663249618,2.511532547411584,0.0,0.0,0.0,0.0
2024-08-27,14.08090117767537,47.77265745007681,17.51152073732719,0.2048131080389145,17.921146953405017,2.5089605734767026,0.0,0.0,0.0,0.0
2024-09-10,14.066496163682865,47.723785166240404,17.493606138107417,0.20460358056265981,18.005115089514067,2.506393861892583,0.0,0.0,0.0,0.0
2024-09-12,14.059304703476483,47.95501022494887,17.484662576687114,0.2044989775051125,17.791411042944784,2.505112474437628,0.0,0.0,0.0,0.0
2024-09-20,14.030612244897958,47.85714285714286,17.448979591836736,0.20408163265306123,17.755102040816325,2.7040816326530615,0.0,0.0,0.0,0.0
2024-09-23,14.030612244897958,47.85714285714286,17.448979591836736,0.20408163265306123,20.30612244897959,0.15306122448979592,0.0,0.0,0.0,0.0
2024-09-24,14.030612244897958,47.85714285714286,17.448979591836736,0.20408163265306123,20.30612244897959,0.15306122448979592,0.0,0.0,0.0,0.0
2024-09-26,13.208453410182516,45.05283381364073,16.42651296829971,0.19212295869356388,23.919308357348704,1.2007684918347743,0.0,0.0,0.0,0.0
2024-09-30,13.208453410182516,45.05283381364073,16.42651296829971,0.19212295869356388,23.87127761767531,1.2007684918347743,0.0,0.0,0.0,0.04803073967339097
2024-10-02,13.208453410182516,45.05283381364073,16.42651296829971,0.19212295869356388,16.666666666666664,8.405379442843419,0.0,0.0,0.0,0.04803073967339097
2024-10-07,13.208453410182516,45.05283381364073,16.42651296829971,0.19212295869356388,16.618635926993274,8.405379442843419,0.0,0.0,0.0,0.09606147934678194
2024-10-09,13.208453410182516,42.603266090297794,16.42651296829971,0.19212295869356388,19.020172910662826,8.405379442843419,0.0,0.0,0.0,0.1440922190201729
2024-10-15,13.208453410182516,42.603266090297794,16.42651296829971,0.19212295869356388,14.217098943323728,13.208453410182516,0.0,0.0,0.0,0.1440922190201729
2024-10-18,13.23387872954764,42.685274302213664,16.45813282001925,0.4812319538017324,8.950914340712224,18.046198267564968,0.0,0.0,0.0,0.14436958614051973
2024-10-21,13.23387872954764,42.685274302213664,16.45813282001925,0.5293551491819056,8.902791145332051,18.046198267564968,0.0,0.0,0.0,0.14436958614051973
2024-10-25,13.002364066193852,41.93853427895981,16.170212765957448,0.5200945626477541,8.794326241134751,17.73049645390071,0.0,0.0,1.702127659574468,0.14184397163120568
2024-11-04,12.983947119924458,41.87913125590179,16.147308781869686,0.5193578847969783,8.923512747875353,17.70538243626062,0.0,0.0,1.69971671388102,0.141643059490085
2024-11-14,12.983947119924458,41.87913125590179,16.147308781869686,0.5193578847969783,8.923512747875353,15.816808309726158,0.0,1.8885741265344664,1.69971671388102,0.141643059490085
2024-12-06,12.398557258791703,39.990982867448146,15.419296663660957,0.49594229035166815,13.0297565374211,15.103697024346257,0.0,1.8034265103697025,1.6230838593327321,0.1352569882777277
2024-12-11,12.398557258791703,39.990982867448146,15.419296663660957,0.49594229035166815,12.984670874661857,15.103697024346257,0.0,1.8034265103697025,1.6681695220919748,0.1352569882777277
2024-12-16,12.398557258791703,39.76555455365194,15.419296663660957,0.49594229035166815,17.493237150586115,10.820559062218214,0.0,1.8034265103697025,1.6681695220919748,0.1352569882777277
2024-12-30,12.398557258791703,39.76555455365194,15.419296663660957,0.49594229035166815,17.40306582506763,10.820559062218214,0.0,1.8034265103697025,1.6681695220919748,0.2254283137962128
2025-01-03,12.5,40.090909090909086,15.545454545454545,0.5,16.727272727272727,10.909090909090908,0.0,1.8181818181818181,1.6818181818181819,0.22727272727272727
2025-02-05,12.620468104635155,40.47728315741166,15.695273061037174,0.5048187241854061,15.23634694814135,11.01422670949977,0.0,1.8357044515832952,1.698026617714548,0.9178522257916476
2025-02-06,12.603116406966086,40.421631530705774,15.673693858845098,0.5041246562786434,15.215398716773601,11.136571952337306,0.0,1.833180568285976,1.6956920256645278,0.916590284142988
2025-02-18,12.562814070351758,40.29237094563728,15.623572407492006,0.5025125628140703,15.486523526724532,11.100959342165373,0.0,1.827318410232983,1.6902695294655095,0.9136592051164915
2025-02-20,12.51137397634213,40.12738853503185,15.559599636032756,0.5004549590536852,16.287534121929028,11.05550500454959,0.0,1.8198362147406733,1.6833484986351228,0.4549590536851683
2025-02-26,12.522768670309652,40.16393442622951,15.573770491803279,0.5009107468123861,16.16575591985428,11.065573770491802,0.0,1.8214936247723135,1.6848816029143898,0.5009107468123861
2025-02-27,12.568306010928962,40.16393442622951,15.573770491803279,0.5009107468123861,16.120218579234972,11.065573770491802,0.0,1.8214936247723135,1.6848816029143898,0.5009107468123861
2025-02-28,12.614259597806216,40.31078610603291,15.63071297989031,0.5027422303473492,15.813528336380255,11.106032906764169,0.0,1.8281535648994516,1.6910420475319927,0.5027422303473492
2025-03-03,14.899451553930529,40.31078610603291,15.63071297989031,0.5027422303473492,15.813528336380255,8.820840950639854,0.0,1.8281535648994516,1.6910420475319927,0.5027422303473492
2025-03-04,14.990859232175502,40.31078610603291,15.63071297989031,0.5027422303473492,15.722120658135283,8.820840950639854,0.0,1.8281535648994516,1.6910420475319927,0.5027422303473492
2025-03-06,14.91587085038654,40.10914051841746,15.552523874488402,0.5002273760800363,15.643474306502956,9.27694406548431,0.0,1.8190086402910415,1.682582992269213,0.5002273760800363
2025-03-10,14.91587085038654,40.10914051841746,15.552523874488402,4.365620736698499,11.778080945884494,9.27694406548431,0.0,1.8190086402910415,1.682582992269213,0.5002273760800363
2025-03-11,14.267072640278384,38.36450630709004,14.87603305785124,9.090909090909092,10.700304480208786,8.873423227490212,0.0,1.7398869073510224,1.6093953892996955,0.4784688995215311
2025-03-12,15.213600697471666,38.44812554489974,14.908456843940716,9.11072362685266,10.50566695727986,7.977332170880558,0.0,1.7436791630340016,1.6129032258064515,0.4795117698343505
2025-03-13,19.79075850043592,42.545771578029644,14.908456843940716,9.11072362685266,3.792502179598954,5.797733217088056,0.0,1.7436791630340016,1.6129032258064515,0.6974716652136007
2025-03-14,22.885789014821274,42.545771578029644,14.908456843940716,9.11072362685266,1.176983435047951,5.3182214472537055,0.0,1.7436791630340016,1.6129032258064515,0.6974716652136007
2025-03-18,23.321708805579775,42.545771578029644,14.908456843940716,9.11072362685266,0.7410636442894507,5.3182214472537055,0.0,1.7436791630340016,1.6129032258064515,0.6974716652136007
2025-03-19,23.342059336823734,42.582897033158815,14.921465968586386,9.118673647469459,0.7417102966841187,5.2356020942408374,0.0,1.7452006980802792,1.6143106457242582,0.6980802792321117
2025-03-20,23.95104895104895,42.65734265734265,14.947552447552448,9.134615384615383,0.5681818181818182,4.676573426573427,0.0,1.7482517482517483,1.617132867132867,0.6993006993006993
2025-03-24,23.95104895104895,42.65734265734265,14.947552447552448,9.134615384615383,0.5681818181818182,4.326923076923077,0.0,1.7482517482517483,1.617132867132867,1.048951048951049
2025-03-25,36.449963476990504,35.64645726807889,12.490869247626005,7.998539079620161,0.1095690284879474,3.6157779401022645,0.0,1.460920379839299,1.3513513513513513,0.8765522279035792
2025-03-26,36.449963476990504,35.64645726807889,12.490869247626005,10.153396639883127,0.1095690284879474,1.460920379839299,0.0,1.460920379839299,1.3513513513513513,0.8765522279035792
2025-03-27,36.449963476990504,35.64645726807889,12.490869247626005,10.153396639883127,0.1095690284879474,1.4974433893352812,0.0,1.460920379839299,1.3148283418553688,0.8765522279035792
2025-04-03,32.73204329288291,32.01049524434241,11.216792390947852,9.445719908166613,9.97048212528698,1.3447031813709411,0.0,1.3119055428009183,1.1807149885208266,0.787143325680551
2025-04-07,31.69260082565894,30.993966338520163,10.860590663702762,9.14576055890759,9.653858367735788,4.477611940298507,0.0,1.2702445220704985,1.1432200698634487,0.7621467132422992
2025-04-08,31.70266836086404,31.003811944091485,10.864040660736975,9.148665819567979,11.499364675984753,2.6048284625158833,0.0,1.2706480304955527,1.1435832274459974,0.7623888182973316
2025-04-09,30.380517503805176,34.277016742770165,10.41095890410959,7.00152207001522,11.750380517503805,1.6133942161339423,0.0,1.21765601217656,2.617960426179604,0.730593607305936
2025-04-10,33.84198033231604,38.182434723635126,11.597151576805697,7.799253984401493,3.1875211936249577,1.6615801966768398,0.0,1.356391997287216,1.5598507968802984,0.8138351983723295
2025-04-15,33.72761067928354,38.05339641770868,11.55795876985468,7.77289624873268,3.1767489016559645,1.6559648529908753,0.0,1.3518080432578574,1.8925312605610003,0.8110848259547144
2025-04-16,33.27775925308436,37.545848616205404,11.40380126708903,9.003001000333445,3.1343781260420136,1.6338779593197732,0.0,1.333777925975325,1.8672890963654554,0.8002667555851951
2025-04-17,33.222370173102526,37.48335552596538,11.384820239680426,9.154460719041278,3.129161118508655,1.6311584553928096,0.0,1.3315579227696404,1.8641810918774968,0.7989347536617843
2025-04-25,33.739012846517916,38.066260987153484,11.561866125760648,9.296822177146721,3.2792427315753887,0.676132521974307,0.0,1.352265043948614,1.2170385395537524,0.8113590263691683
2025-04-28,33.40094658553077,38.066260987153484,11.561866125760648,9.296822177146721,3.6173089925625423,0.676132521974307,0.0,1.352265043948614,1.2170385395537524,0.8113590263691683
2025-04-29,33.40094658553077,32.99526707234618,11.561866125760648,9.296822177146721,8.688302907369845,0.676132521974307,0.0,1.352265043948614,1.2170385395537524,0.8113590263691683
2025-05-02,30.798004987531176,30.423940149625935,10.66084788029925,9.03990024937656,8.011221945137157,5.548628428927681,2.4002493765586035,1.2468827930174564,1.1221945137157108,0.7481296758104738
