date,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE CORE SECURITIES COMPANY LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,MERRILL LYNCH FAR EAST LTD
2024-06-20,51.26481952524165,13.806648195387316,4.38226681029541,2.7936589217230305,5.510545854766373,4.720165518149991,2.545188355763762,2.439616917075828,0.5404343653663157,11.99665553623033
2024-06-21,51.266046512646,13.806978647802618,4.373885900642376,2.8226645266243127,5.498928181937523,4.72016969973426,2.5406799982193755,2.4348884482372104,0.540447300282801,11.995310783873524
2024-06-24,51.24296668310119,13.800762784957769,4.369959410505028,2.875765411053611,5.4954738904589835,4.718044692648613,2.5359476630076285,2.429768766962579,0.5402039924325377,11.991106704872067
2024-06-25,51.245652377365204,13.801603250658125,4.370225540794614,2.8775717935482192,5.491023568807402,4.718332021312884,2.5361021020818932,2.429046740527585,0.5402368908261925,11.990205714077884
2024-06-26,51.236458643557,13.799127171995327,4.362808945911321,2.900432576689334,5.4890598773855634,4.7174855282620545,2.5356471123109516,2.4286109570395413,0.5401399695472702,11.99022921730164
2024-06-27,51.24586987717027,13.801603250658125,4.340754317207462,2.9071517670379077,5.489718569976974,4.718332021312884,2.5350146030565375,2.429046740527585,0.5402368908261925,11.99227196222606
2024-06-28,51.20661044421061,13.791029849936201,4.3364508683891625,2.9662125560171106,5.498987556647539,4.714717309725079,2.5358978610735776,2.4271858491446463,0.5398230156388152,11.98308468921726
2024-07-02,51.199878347666285,13.789216753080341,4.335772105984141,2.9689735069547587,5.508477925156152,4.714097469203846,2.535455816087915,2.4268667487526123,0.5397520454920587,11.981509281621895
2024-07-03,51.19576206995218,13.7881081518991,4.337270466860336,2.976991723795927,5.50673134142928,4.713718473491731,2.5349260442700765,2.4266716377907236,0.5397086514570003,11.980111439053651
2024-07-04,51.198821402393826,13.788932095227075,4.315799639441299,2.9868394768180613,5.4956521538080585,4.713565553438948,2.5548518361187598,2.4268166497012134,0.5397409031145532,11.978980289938205
2024-07-05,51.185251877514744,13.785277533422779,4.316285116627314,2.9889806313014415,5.498540459336341,4.712316289426719,2.570467898281322,2.426064834941832,0.5395978524072819,11.977217506740226
2024-07-08,51.188699189859136,13.786205967994627,4.3144032456290295,2.9870093667186937,5.498910784492637,4.711330119652403,2.569554732778072,2.4262282297273807,0.5396341941711569,11.978024168976866
2024-07-09,51.1741346791446,13.782283435331925,4.3146960535673395,3.0225397052472833,5.492242111376612,4.709989624209203,2.5644797210322157,2.425429307284534,0.5394806542663083,11.974724708539975
2024-07-10,51.19058984861846,13.786715162631017,4.272630418081198,3.0358957258087487,5.495746276867233,4.711504133012769,2.562697153624259,2.426100577480646,0.5396541256039181,11.978466578271748
2024-07-11,51.21451845931529,13.793218188421061,4.2529089993945375,3.1215576909421636,5.389437353516338,4.7137264921842945,2.563362527527903,2.4272449396030575,0.5399086738886334,11.984116675206716
2024-07-12,51.2224236693296,13.795347238733996,4.246826018874117,3.133344381808086,5.372224938420942,4.714454078794336,2.561801584053527,2.4276195966647847,0.5399920114183815,11.985966481902228
2024-07-15,51.24091579945602,13.800327584020364,4.257275860085626,3.132626992753731,5.336214191252132,4.7148511953751155,2.5594642406684143,2.4284960069215265,0.5401869573390752,11.989641172127993
2024-07-16,51.280395455153396,13.810960340539788,4.204076504084008,3.2132847832805775,5.236834317328583,4.718483852968243,2.5661156506127365,2.430367093429639,0.540603155893594,11.998878846709436
2024-07-17,51.318527262173006,13.821112770432132,4.151299357392144,3.1686004999717645,5.1721835295255065,4.72195240803858,2.6684111459665885,2.432153655038702,0.5410005529973767,12.004758818464202
2024-07-18,51.34749345090888,13.82891394833817,4.142854968847783,3.1302898264342254,5.159194008448635,4.7246176631023955,2.6800510559015422,2.4335264579144855,0.5413059149194809,12.011752705184401
2024-07-19,51.353312998417756,13.83048126966799,4.135805061857266,3.2008260786919562,5.09602692703692,4.725153134945398,2.6681493295379424,2.4338022653957108,0.5413672646617369,12.015075669787324
2024-07-22,51.28929786647368,13.813240705590749,4.134350135333754,3.2009720286295984,5.092395449213413,4.719262934611121,2.6638437393191694,2.4333805763200598,0.6540291744292587,11.999227390079199
2024-07-23,51.299236480413725,13.815917374454326,4.110871190078249,3.215526723300914,5.085109102090794,4.720177412569287,2.6632745661828845,2.4338521060762326,0.6541559093182233,12.001879135515363
2024-07-24,51.29945986430333,13.815977536233978,4.12242858645511,3.218697757179522,5.06422951767367,4.720197966707366,2.663286163482815,2.43974131525432,0.6541587578575282,12.001822534852364
2024-07-25,51.2963326668752,13.815135318995578,4.113904188450228,3.233523747422922,5.066097934556879,4.719910225062898,2.6606201103157723,2.439592589462927,0.6541188805646567,12.000764338292939
2024-07-26,51.31130199505113,13.819166860504165,4.0910403973245035,3.2513450421222063,5.049827534333639,4.7212875922438755,2.654536571557118,2.4403045129121996,0.6543097659492481,12.006879728001916
2024-07-29,51.44268543778453,13.854551067243168,3.900124534777284,3.366326427295605,4.983829884497752,4.733376527700304,2.617043806921066,2.44655295323155,0.6559851369946522,11.999524223554094
2024-07-30,51.45085024560678,13.856867637664003,3.8678026823855385,3.3631769966119522,4.971997711404998,4.734167978827195,2.6458695868759685,2.4508774196589234,0.656094821946369,12.002294919018269
2024-07-31,51.462369066947,13.859969914533893,3.857092367266558,3.357268146997688,4.964483268267443,4.735227864813186,2.6464619444155475,2.4544839968278835,0.6562417085187028,12.0064017214121
2024-08-01,51.44349213784394,13.854885934254888,3.8993454435417796,3.3560366663266685,4.949671044923621,4.7334909342693425,2.647674589691412,2.456094570832295,0.6560009922743716,12.003307686041685
2024-08-02,51.4354062640433,13.852708227133325,3.8977501722449617,3.372100358309514,4.946710005307523,4.732528620309844,2.647695039274366,2.4601837785479526,0.655897882220676,11.999019652608538
2024-08-05,51.43018548799708,13.85130215508023,3.901501921580274,3.3717580847268827,4.946317047831588,4.7320482610815695,2.6515736712060978,2.4600432074631415,0.6558313075360184,11.999438855497118
2024-08-06,51.411949160990254,13.846390703309766,3.9086285298128955,3.37307187739107,4.938998919262518,4.730370351918258,2.6792184004168806,2.460589251685588,0.6555987601696799,11.995184045043086
2024-08-07,51.422216024721315,13.849155799923253,3.972701339327166,3.3619600170283253,4.930600512463059,4.6487076802168215,2.6972133699382033,2.4675189774651956,0.6557296819348094,11.994196596981855
2024-08-08,51.409084932673,13.84561930240022,3.971686876882722,3.379866149617709,4.932396150841403,4.6464296266354985,2.6981610649057255,2.46688887589959,0.6555622358875959,11.99430478425654
2024-08-09,51.432427148160365,13.851905884426257,3.9463127957387574,3.407705021938955,4.791326654683703,4.648539330819766,2.783537929349009,2.493549188462719,0.6478922157254317,11.996803830695033
2024-08-12,51.44174750781405,13.854416066268538,3.918972256561796,3.3967509509219194,4.758790109178465,4.64938171880007,2.8282545968417403,2.4940010585481738,0.648009623921043,12.00967611114421
2024-08-13,51.44815019345462,13.856140453076987,3.932998304577927,3.382543656473686,4.750320501714285,4.6499604030596595,2.8260954834507714,2.4943114738341774,0.6480902782944855,12.0113892520634
2024-08-14,51.443713075099595,13.854945437611846,3.9316765733140024,3.386291228674044,4.753840940515009,4.649559369697391,2.8274893015429297,2.4940963532675076,0.6480343840930668,12.010353336184613
2024-08-15,51.427543730105576,13.850590670444726,3.9369889565536074,3.399851089303639,4.7447072411924704,4.647988824326734,2.846899866757945,2.4933124303744334,0.6478306995046489,12.004286491436218
2024-08-16,51.44152288111663,13.85435556926219,3.9252867466635277,3.4032860524971653,4.732678759284185,4.649252251139687,2.8437437571624753,2.4939901681867793,0.648006794307572,12.007877020379786
2024-08-19,51.440792857897975,13.854158957640319,3.9241394014963618,3.406294347813222,4.732284104268062,4.649186272103637,2.8434850726472005,2.4939547751690787,0.6479975982344546,12.007706612729688
2024-08-20,51.44236524134722,13.854582435760268,3.9244776848165124,3.405197626651973,4.729262902100231,4.6493283831237155,2.8465195075760277,2.4940310075324184,0.6480174054855097,12.006217805606127
2024-08-21,51.436637735743595,13.853039890075127,3.9370302087163753,3.4053642737206404,4.726116629242334,4.648810734795485,2.8468575121160797,2.493753326354576,0.6479452563278311,12.004444432907952
2024-08-22,51.4433761100401,13.854854685365659,3.9299041081986403,3.4059195575079033,4.72531656310517,4.649419744795819,2.846793782130726,2.496263406470121,0.6480301393577679,12.000121903028102
2024-08-23,51.42962047272557,13.85114998379845,3.9124822304028313,3.4597972698285995,4.705608331163315,4.648176519009167,2.8484336540081454,2.4999615334989285,0.6478568601478882,11.99691314541711
2024-08-26,51.42557939820263,13.850061631817656,3.9097739096321913,3.474694727391435,4.701528109859876,4.647811289253698,2.850610736852449,2.4978007282487,0.6478059548946901,11.994333513846675
2024-08-27,51.42412027735549,13.849668657856103,3.9058434736697234,3.4934753921007657,4.694192221433593,4.6476794148358485,2.846710352997979,2.496529442057659,0.6477875744080772,11.993993193284759
2024-08-28,51.42296998729802,13.84935885895103,3.9049053572750325,3.500272197829341,4.6919046946476906,4.647466326155695,2.8446053612502813,2.4953823360372724,0.647773084250498,11.995361796305144
2024-08-29,51.52834673763067,13.877739180645937,3.782343669161098,3.5106161547671517,4.662372184443974,4.656989986474259,2.82265971742459,2.4933881742783606,0.6491005109352682,12.016443684238688
2024-08-30,51.62273006858551,13.903158728000351,3.649814414006667,3.556594062360366,4.590392817291813,4.665520091842956,2.827829920684537,2.4967502069368717,0.650289453958387,12.036920236332541
2024-09-02,51.256007802580996,13.804392198865239,4.49830365687704,3.674907283612522,4.253221906783292,4.632376743982487,2.807741324149425,2.475315320864053,0.6456698683262899,11.95206389395866
2024-09-03,51.252774383475405,13.803521366598147,4.506503558471566,3.666300550569818,4.246210166754216,4.632084516473743,2.824966604028024,2.468633267810242,0.6456291370758932,11.953376448742949
2024-09-04,51.25533878584558,13.804212017657239,4.506729038722061,3.672575137425274,4.232173693334719,4.632316280093485,2.829458767901589,2.463644572879055,0.6456614407493877,11.957890265391608
2024-09-05,51.27491474372974,13.807308022039862,4.508450294301426,3.6406813321769724,4.225520375876346,4.634085501223485,2.832715663460132,2.461321152923738,0.6459080383033391,11.969094875964961
2024-09-09,51.28775040605853,13.810764408936382,4.509578895799702,3.6168861973728483,4.226578151456847,4.635245553014769,2.835601562685945,2.4597605112682377,0.6460697286253327,11.971764584781413
2024-09-10,51.28641073230661,13.81040366161512,4.5030397548579435,3.6419329293613605,4.213189709689315,4.634906804198606,2.838901422996275,2.4566488413980254,0.6460528528089732,11.968513290767767
2024-09-11,51.2780951568522,13.8081644436222,4.5036154572751705,3.6571211453770665,4.212506583371166,4.634155300696915,2.8384411236956706,2.4549446955035688,0.6459481018394987,11.967007991766547
2024-09-12,51.278820569484516,13.8083597827214,4.503679168291227,3.657172881344807,4.211477973278168,4.634220858412838,2.8384812780937807,2.4546529638474754,0.6459572398332457,11.96717728469254
2024-09-13,51.29824693901342,13.81359091512164,4.488511798600415,3.6549659276739157,4.20621516602977,4.635976477708956,2.8387945722641437,2.4500309425793,0.6462019530287035,11.967465307979742
2024-09-16,51.306178019954,13.813222394486639,4.485395012968478,3.633319829369863,4.21067621949594,4.636693233287896,2.8440241177033454,2.4508452485113184,0.6463018605362548,11.973344063686271
2024-09-17,51.31003274047974,13.81426020540816,4.477129972780677,3.633810579927939,4.209794822984895,4.637041595946501,2.846088865020382,2.4497227463765516,0.6463504182956472,11.975768052779511
2024-09-19,51.309753393439905,13.814184996477474,4.489300822473381,3.6356418572492437,4.206614211550708,4.637016350516433,2.8437867654714464,2.4457895157646123,0.6463468993722242,11.97156518768457
2024-09-20,51.30813324058926,13.813748800828085,4.472173399432441,3.6636187422121527,4.2059369713469055,4.636869932442637,2.8375995505574503,2.4403770454464078,0.6463264903719412,11.975215826772724
2024-09-23,51.350458367412784,13.825144044290985,4.444914449301282,3.6332954079166964,4.183689068440973,4.640694981134909,2.8448440985186614,2.4478387780238706,0.6468596582918522,11.982261146667978
2024-09-24,51.46250597526647,13.855310752975683,4.343678154638077,3.665031123194931,4.096331052384417,4.650821059614955,2.8181022580327073,2.453070795412804,0.648271117500455,12.006877710979497
2024-09-25,51.490397400100875,13.862819993948317,4.3460323224046675,3.6627559787573345,4.048942909505072,4.65334169135537,2.8189739851209943,2.4542910307545873,0.648622464657058,12.013822223395726
2024-09-26,51.48336546205445,13.86092677703277,4.345329539316884,3.672744182282877,4.049154734193121,4.652706194017328,2.818589003621166,2.453846598897993,0.648533883616373,12.014803624967033
2024-09-27,51.502553117747276,13.866092692046175,4.363780469396921,3.6475542959263683,4.009022413705841,4.654440240027907,2.8283830874188953,2.4601165971270897,0.6487755897432409,12.019281496860287
2024-09-30,51.517699515259274,13.870170574386725,4.393488892238383,3.639771501033761,3.9432931683050296,4.6558090654123525,2.842334153851625,2.4607307661526194,0.6489663883033797,12.027735975056846
2024-10-02,51.575608121564265,13.885761376280687,4.397442354038284,3.6333555851246953,3.8476882356834254,4.661042439897956,2.8464046879601623,2.4633873069628933,0.6496958606874152,12.039614031800221
2024-10-03,51.57981797660264,13.886688515038873,4.592132343441882,3.7417421108860665,3.620602082443162,4.656318611878173,2.8464852822087443,2.46344232751412,0.5731190468216764,12.039651703164667
2024-10-04,51.57614502156589,13.885670188991824,4.69785205873585,3.8040727773841514,3.469953114375679,4.655977158944978,2.8458387487615857,2.4535206846590114,0.5730770193755502,12.037893227205481
2024-10-07,51.55611313387662,13.880277071968447,4.690119467458583,3.861565606631692,3.4635726872788624,4.654168803328389,2.844733440829535,2.4430493520576477,0.5728544394505746,12.03354599711965
2024-10-08,51.54263563920968,13.876648571896549,4.719081810094547,4.077781408018668,3.2434270247721555,4.652952138001757,2.851974402034289,2.4328947939433254,0.5727046872256041,12.029899524803426
2024-10-09,51.727534795332986,13.926428343127562,4.780357940944695,3.747071170713572,3.4917334287770156,4.669643696613948,2.8579242485789167,2.4270228324588614,0.5747591536311855,11.797524389821259
2024-10-10,51.7025062019048,13.919689980004593,4.828953883737473,3.7606185899637703,3.4926771593473385,4.656412514858663,2.8623564592268833,2.411036638597862,0.5744810539066908,11.791267518451933
2024-10-14,51.139853797865776,14.7574852843271,4.832292428334624,3.779490138428853,3.454451061163378,4.605739116446381,2.830230159809641,2.370364906893334,0.5682292651676073,11.661863841563305
2024-10-15,50.61339898582623,14.605565625498096,5.8478619046412,3.7298418677707468,3.427804240316995,4.558325732543567,2.773276353545634,2.344137481853696,0.5623796780301159,11.53740812997372
