date,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,MERRILL LYNCH FAR EAST LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CITIC SECURITIES BROKERAGE (HK) LTD,INTERACTIVE BROKERS HONG KONG LTD,CLSA LTD
2024-04-12,17.281773558862337,21.418717467694556,11.782516419113662,25.585642783734887,9.682187056367539,5.509337765670699,3.6933214112840695,3.5481550580638217,1.4983484792084323,0.0
2024-04-15,17.381472144804373,21.372649672036662,11.756051537504154,25.57926849794463,9.660397695210156,5.507965195369054,3.6937853594734618,3.5472710875277125,1.5011388101297962,0.0
2024-04-16,17.465141939290547,21.36353814111796,11.708248432486315,25.56339718446128,9.673373610041896,5.504547637033556,3.6895174184363255,3.552974240686243,1.4792613964458778,0.0
2024-04-17,17.48696544642141,21.674774137294165,11.60261397326895,25.460812015704747,9.654038906116881,5.469468539080703,3.669200791852248,3.5465886878916617,1.4355375023692323,0.0
2024-04-18,17.518761180713454,21.781379261757237,11.426068992601142,25.462114932270076,9.66929449670425,5.4764403378614155,3.67942641850699,3.5467701789277286,1.4397442006577101,0.0
2024-04-19,17.61516659228949,21.840314304792848,11.404716561481793,25.408405236044562,9.614330729194313,5.4674416269936295,3.672254266183232,3.5392886343113985,1.4380820487087345,0.0
2024-04-22,17.703549864625124,21.81868061346608,11.375948561755932,25.382780685481123,9.605615648643594,5.461927674696268,3.6687469801817514,3.543567539786699,1.4391824313634327,0.0
2024-04-23,17.79452378289487,21.812883883854592,11.367627342711549,25.381286685404103,9.59445568914618,5.415892522178463,3.6630375538878086,3.5433589696444847,1.4269335702779449,0.0
2024-04-24,18.042276196995477,21.893826856954,10.85688794388589,25.464019434831464,9.649940511874531,5.43236513250333,3.687181380484917,3.5499880013982805,1.4235145410721097,0.0
2024-04-25,18.08866363401075,21.87356150113312,10.780084739606847,25.435418565384655,9.652668215607061,5.425083880981734,3.7933153247478137,3.529288471257,1.421915667271018,0.0
2024-04-26,18.080342194734342,21.872339479847124,10.753960065415043,25.495604344996575,9.668501111599292,5.394813256848243,3.794319106049248,3.5185653260075127,1.4215551145026182,0.0
2024-04-29,18.07345774812484,21.89667757056945,10.688180000500829,25.554499418575126,9.669902101824157,5.39465341519237,3.7822956638596534,3.518717490164844,1.4216165911887264,0.0
2024-04-30,18.072523254343942,21.889688209692668,10.55318417242616,25.623314784753553,9.559908948512719,5.386408588873538,3.9863474218761783,3.5033505546160053,1.4252740649052371,0.0
2024-05-02,18.07979468032715,21.824750283888,10.5381475644276,25.725368271366765,9.583639824590238,5.386661097494231,3.99291328070987,3.4507432437774948,1.417981753418653,0.0
2024-05-03,18.149223318320836,21.718125863238924,10.447989619413406,25.904057598561074,9.573608098564806,5.380621698145265,4.003641842087747,3.449590739752225,1.3731412219157155,0.0
2024-05-06,18.131717985346132,21.62432343512927,10.304411699146238,26.075899636262633,9.571175410540091,5.374074409383074,4.115832054174515,3.444563918424871,1.3580014515931786,0.0
2024-05-07,18.105148998604534,21.46187031993837,10.271905892733722,26.182459432384942,9.611905218845422,5.37630732223153,4.154930644486346,3.4400647215025266,1.3954074492726074,0.0
2024-05-08,18.100285302986297,21.475773334265263,10.264771699544932,26.225280492710144,9.581267150409252,5.368414864143995,4.15203609956313,3.4379988060527404,1.3941722503242444,0.0
2024-05-09,18.110200123669234,21.54819645572499,10.186970670914512,26.317545578190483,9.543985209499299,5.366942339723027,4.093747725840697,3.440384119786281,1.392027776651473,0.0
2024-05-10,18.099822237822806,21.5377805850894,10.175463969349224,26.33713548999071,9.543523544964819,5.365374596587085,4.1135395930060135,3.4408343361035154,1.3865256470864313,0.0
2024-05-13,18.11900799999662,21.53544544718418,10.167882114518264,26.343057366073612,9.53736760007805,5.370080180171943,4.100747641402756,3.4394612156486364,1.3869504349259425,0.0
2024-05-14,18.15459993733167,21.48765740974663,10.157533768656151,26.383060520796757,9.548297642363487,5.36874637832314,4.075478175755241,3.4386069342274284,1.3860192327994945,0.0
2024-05-16,18.20345295600807,21.475847291278335,10.140700315888585,26.41785026371078,9.545960879730357,5.370292389273738,4.020467298851266,3.4395971326090438,1.3858314726498238,0.0
2024-05-17,18.199488434283943,21.446765631695957,10.109611139796455,26.47761397399903,9.554707559015863,5.3653172457292095,4.029446724337622,3.4364106227824545,1.3806386683594631,0.0
2024-05-20,18.2257297704051,21.420760696101507,10.133220163796382,26.484132397730665,9.545353681235143,5.3656519796524424,4.020025026907577,3.4348732629068603,1.3702530212643225,0.0
2024-05-21,18.219465721558244,21.423732283364195,10.138924400984964,26.48780639939723,9.543356281136818,5.3663963277783076,4.014525712207111,3.4353497644551396,1.3704431091179903,0.0
2024-05-22,18.258329010778624,21.42787988198602,10.160780233988284,26.49486748329925,9.532024174400323,5.367826894513453,3.9629446596033455,3.4362655553875348,1.3590821060431688,0.0
2024-05-23,18.29946582635542,21.419449016566,10.180071296916784,26.492175130493894,9.511904484270142,5.364350141625844,3.9355741260705206,3.438065978728333,1.3589439989730652,0.0
2024-05-24,18.316913264961244,21.41387937296974,10.18490067650424,22.61757120335684,9.515356771668955,5.364032679935236,7.799259830883691,3.4381130098202184,1.3499731898998415,0.0
2024-05-27,18.36251720116661,21.401024579291406,10.18827972491958,22.624640935732675,9.51813557047078,5.36570935313597,7.749718824386946,3.439187684843401,1.3507861260526324,0.0
2024-05-28,18.455297460167603,21.38122831957085,10.17510577612777,22.609701985438075,9.510483311629079,5.361775691552854,7.717642905925192,3.4369168044336913,1.351847745154883,0.0
2024-05-29,18.487632601249285,21.38773144595208,10.140955742903879,22.60934863980827,9.515413798640495,5.355831377414078,7.7081454621546115,3.436863092114369,1.3580778397629354,0.0
2024-05-30,18.571683619266977,21.39498759030908,10.048476358161288,22.609171971134913,9.528623187107717,5.355789527131735,7.709061976675525,3.436836236584266,1.345369533628501,0.0
2024-05-31,18.680550880514918,21.392328352134985,10.045634423399383,22.61420811052009,9.53426273308375,5.356982516534918,7.604290155231375,3.437601783697338,1.334141044883244,0.0
2024-06-03,18.758260115574007,21.397267721467298,10.070855009489113,22.625215904995574,9.524437579452826,5.3595901056338855,7.534097278926436,3.442989353857536,1.2872869306033252,0.0
2024-06-04,18.895384585848262,21.42055702688735,10.120672813089808,22.645703866754506,9.547150171154053,5.364443410795209,7.26487579983998,3.446107106833439,1.2951052187973924,0.0
2024-06-05,18.958178625644056,21.435473462725668,10.1515775091147,22.658782768107123,9.552859852863671,5.367541615496388,7.125762245657094,3.453970720718701,1.2958531996725986,0.0
2024-06-06,19.033904547419898,21.44081789308789,10.132888209502559,22.66339723755247,9.554217843302423,5.176145956187294,7.043207633028836,3.6475545195826533,1.307866160335979,0.0
2024-06-07,19.064930918609182,21.42470833129228,10.165364420903183,22.65989681444385,9.760157101603538,5.189938897449672,6.784375639596043,3.634532492849427,1.3160953832528255,0.0
2024-06-11,19.128154375025787,21.418523097049203,10.162592407477472,22.650666081518217,9.755985641109731,5.187824724545222,6.776977089513019,3.6330519301166944,1.2862246536446547,0.0
2024-06-12,19.244318911761436,21.43041155019648,10.154752263627024,22.662410755575664,9.764174897460451,5.19051468122189,6.633350634462594,3.634935716253466,1.2851305894409937,0.0
2024-06-13,19.38409741355912,21.406886841845086,10.124421352387834,22.665470801555763,9.730268794154957,5.1912155428273135,6.56653693588109,3.6354265321047183,1.2956757856841175,0.0
2024-06-14,19.49869934410753,21.44220034729524,10.096450694051212,22.693608212436274,9.759106251379011,5.196358947827607,6.346834135503096,3.6488227640769346,1.3179193033230963,0.0
2024-06-17,19.623767529916385,21.471762195869545,10.100323985204795,22.71886830829171,9.568954913999475,5.201783774130314,6.325748350231492,3.6526320139580957,1.3361589283981865,0.0
2024-06-18,19.744511643058544,21.505770348028072,10.040229878474825,22.72486657259694,9.583682229802722,5.202753003391393,6.155903861726916,3.6533125954627494,1.3889698674578348,0.0
2024-06-19,19.86456204046094,21.506632719458736,10.004807250916345,22.71479831714342,9.59061045158588,5.200447922913478,6.076132419705904,3.6477731970313476,1.3942356807839538,0.0
2024-06-20,20.05139551599062,21.29313320599313,9.96833183772386,22.721026708030475,9.797569768749964,5.202266071457884,5.905825350088283,3.648773415348113,1.4116781266176683,0.0
2024-06-21,20.211197908376082,21.33191562878071,9.83317979360111,22.732259276600544,9.841259118053049,5.20483790991916,5.756107554636865,3.6466534436959517,1.4425893663365292,0.0
2024-06-24,20.339276082424124,21.307323362595287,9.800987654327757,22.689980047104658,9.5753907761935,5.195157546264814,5.985278971883149,3.63987111308983,1.466734446116885,0.0
2024-06-25,20.3825962408987,21.209126980813416,9.72166470428188,22.574970873025343,9.523717158346608,5.168406880508622,6.3290787372299855,3.621265356117012,1.4691730687784303,0.0
2024-06-26,20.789900108710853,21.620841913390816,9.908422114384965,23.010029269735938,9.704078248841409,5.268010943062204,4.548106147859852,3.683110176428321,1.467501077585644,0.0
2024-06-27,18.204766885042556,22.26081857577277,10.156979345530047,23.680851204665316,9.985414779213416,5.41874783250334,5.010840592150846,3.769918578914419,1.5116622062072906,0.0
2024-06-28,18.249201371184263,22.268071292466878,10.100821068868635,23.68573982111102,9.985227702732294,5.419866465424942,5.00962759887722,3.7706968315964935,1.510747847738251,0.0
2024-07-02,18.264837303633428,22.259890839169312,10.109535250084054,23.682690679158156,9.984964159050662,5.418964371071777,5.008571485972281,3.7610144345830756,1.509531477277249,0.0
2024-07-03,18.4021996050551,22.217342918315136,10.092620997728732,23.64306719531927,9.964381652777545,5.410101943173702,5.060995032687439,3.7567622400166445,1.452528414926439,0.0
2024-07-04,18.443004086156026,22.20923163105057,10.088936302017549,23.63443539310324,9.918727816810206,5.408126779394981,5.060982768412891,3.7645689343222912,1.4719862887322461,0.0
2024-07-05,18.44762213481218,22.21532575187892,10.091797343346686,23.64113769495412,9.917435731704622,5.412720709201194,5.031023966609303,3.7656364985317428,1.477300168961234,0.0
2024-07-08,18.48426562640979,22.17818228146669,10.095805419452734,23.623305228665753,9.908120244109316,5.408841768929826,5.003580540648692,3.7627960859094416,1.5351028044077568,0.0
2024-07-09,18.57255014796914,22.277721395388937,10.141116956396118,23.729330277992776,9.956070679099698,5.43434616710006,4.565139896806129,3.7796840969965593,1.5440403822505826,0.0
2024-07-10,18.545790475364363,22.232876044942355,10.12295079697392,23.681562819495,9.940729432305675,5.423406755748856,4.734362365000927,3.7720755424725647,1.54624576769634,0.0
2024-07-11,18.543089009135745,22.239807758546075,10.119026423309252,23.68959947545058,9.944716263227173,5.427087194765356,4.716956595775553,3.774377832007288,1.5453394477829758,0.0
2024-07-12,18.491633158831352,22.168560675689992,10.082274587579768,23.61501033419677,9.911773954263461,5.399809785826415,5.016557474471747,3.762493815076203,1.5518862140642864,0.0
2024-07-15,18.557199905859285,22.16900548775113,9.973133649069235,23.59526148203607,9.911343935698048,5.396106749279189,5.08206132217626,3.7668456969862167,1.5490417711445685,0.0
2024-07-16,18.574013362267376,22.12945415058247,9.932850234159396,23.556192857175915,9.90326258800194,5.387171969283068,5.147598278108905,3.7606086191918604,1.608847941229067,0.0
2024-07-17,18.631560037858762,22.142924970711995,9.93974683408931,23.57175848884483,9.9064771296883,5.39429296327606,5.042571589258311,3.763450622688971,1.6072173635834617,0.0
2024-07-18,18.561404337809545,22.058939844313034,9.897863363624596,23.483000853154863,9.866541892561226,5.376006679645256,5.403772368223952,3.749279640092832,1.6031910205746933,0.0
2024-07-19,18.72143495493849,22.23559126900881,9.94348885641519,23.690634406822376,9.96706276091435,5.4245623214413135,4.612729075940604,3.782430269360094,1.6220660851587676,0.0
2024-07-22,18.497661788944423,21.948602762281926,11.044290058931603,23.440616293687224,9.833349109480745,5.355631809949683,4.546851787656866,3.732349057751229,1.6006473313162985,0.0
2024-07-23,18.505326104437756,21.956629350563155,11.024504954368293,23.435165825585813,9.83414924234623,5.356507179861768,4.551226165809635,3.73295910455476,1.6035320724725874,0.0
2024-07-24,18.507687220656322,21.95791903341554,11.023335582007716,23.436111605291693,9.83434433549311,5.3567233539576895,4.550602695214981,3.7331097566555496,1.6001664173074,0.0
2024-07-25,18.145127133420004,21.518946891178814,12.807689511987991,22.962734680414265,9.632343149412264,5.248524977391543,4.460268522072824,3.6478205897844442,1.576544544337849,0.0
2024-07-26,18.147496639348628,21.5241803753446,12.786855969865615,22.964732398538644,9.633972057886341,5.248981589969248,4.462831761541441,3.648137943854337,1.582811263651144,0.0
2024-07-29,18.170944206571505,21.523758415787636,12.75400027387897,22.955636215705407,9.618692431961549,5.2469025021139215,4.459286995839486,3.644716444779925,1.626062513361601,0.0
2024-07-30,18.17281255464967,21.525752678190155,12.751119080181802,22.952940485647986,9.620437258720676,5.2470995485776575,4.458663835818815,3.6448533214393404,1.626321236773895,0.0
2024-07-31,18.209498319181254,21.529018046657725,12.735175354761266,22.947361795122486,9.60742814037131,5.245824245983801,4.454417431469231,3.6439674432790303,1.6273092231738957,0.0
2024-08-01,18.25102789909646,21.52739840070436,12.72316039206833,22.939950340883573,9.618745958697064,5.244129969025447,4.3754413329686965,3.646741429494353,1.673404277061716,0.0
2024-08-02,18.231032456335917,21.529618171549476,12.71073052411196,22.928218990245284,9.610470441930417,5.241448152955874,4.433030686822637,3.64290206772388,1.672548508324552,0.0
2024-08-05,18.283728068344356,21.533966741097466,12.734447662641182,22.93537408190333,9.623344815166915,5.1733643265536315,4.409330268535292,3.6408787989092994,1.6655652368485314,0.0
2024-08-06,18.317876291452503,21.508057518849714,12.715658220325826,22.916816838641015,9.61299297335473,5.163258129418852,4.4000388155619,3.637932927029526,1.7273682853659298,0.0
2024-08-07,18.30763957855478,21.478486049669883,12.719970346791165,22.88551844825847,9.61227994303816,5.156206466453693,4.425955877076222,3.6345410708439796,1.7794022193136472,0.0
2024-08-08,18.311306204125373,21.452442648479042,12.691976402194808,22.88443600777791,9.628773063991547,5.086397932464343,4.535907195105619,3.63436916412523,1.7743913817361276,0.0
2024-08-09,18.194550307870223,21.459347622904872,12.685557255740859,22.879611618984317,9.669891748967062,5.085325642058025,4.573370725772353,3.633602983570846,1.818742094131447,0.0
2024-08-12,18.14805307590059,21.473840134368658,12.579380379730676,22.975373452948777,9.744925751998789,5.072849732656986,4.556279497723858,3.623846196086839,1.825451778584827,0.0
2024-08-13,18.172595380846968,21.499455296882527,12.54087543378622,22.980069574502256,9.754385986152023,5.083713442627356,4.507093962574095,3.624586903186238,1.837224019442311,0.0
2024-08-14,18.182082712976623,21.50116112492386,12.529080495156464,22.97790189525818,9.569039575067924,5.083233902734029,4.696204576577555,3.6242450007488713,1.8370507165564887,0.0
2024-08-15,18.241701866848732,21.513349467821453,12.481584674171287,23.00228021408585,9.562169063903537,5.088626940676367,4.620574361478658,3.628090129888189,1.861623281125925,0.0
2024-08-16,18.29392976324798,21.468225946940972,12.438724276600412,22.992509931689845,9.563023580624261,5.0864655322526975,4.648108600476628,3.626549088530669,1.8824632796365321,0.0
2024-08-19,18.35833906944697,21.470923859826627,12.275505260398676,22.985503982471144,9.590186881631874,5.085898572452508,4.710581987958316,3.625444058291306,1.8976163275225784,0.0
2024-08-20,18.334084793594503,21.492620965612602,12.266518467393187,23.0066251873825,9.59899923146852,5.090571965996068,4.721993408990473,3.628775451281785,1.859810528280361,0.0
2024-08-21,18.34776986926187,21.49030301718461,12.257665381057118,23.001827571330523,9.589325349372531,5.089510419177319,4.727697883596704,3.6280187357177986,1.8678817733015256,0.0
2024-08-22,18.3963409616852,21.488896487507887,12.235626873696505,22.995901509137735,9.583904729381958,5.088199186181534,4.727659307881296,3.6270840332643606,1.8563869112635296,0.0
2024-08-23,18.49829907282462,21.467090725382214,12.19540961600823,22.977192972258205,9.575321603556509,5.084059632788193,4.727939826866731,3.6241331841587274,1.850553366156573,0.0
2024-08-26,18.542001656005304,21.45184390008894,12.178061325373188,22.974122982705087,9.567754698664436,5.08338035007603,4.724950296675178,3.6236489626514308,1.8542358277604052,0.0
2024-08-27,18.543230290242175,21.452275105647296,12.175226044944914,22.97248064944988,9.565302490878413,5.019556604709105,4.789720296604892,3.6233899216773295,1.8588185958459964,0.0
2024-08-28,18.668311004873665,21.425555938157586,12.166306551931791,22.939144730861756,9.555067278853377,4.972247686745044,4.798429069893503,3.618843785565997,1.8560939531172802,0.0
2024-08-29,18.643274068027875,21.42946618526099,12.182231710529269,22.931019229591595,9.559480750219379,4.948621317499246,4.812305908696857,3.6182118853668026,1.8753889448079861,0.0
2024-08-30,18.68485914314395,21.43069882600655,12.206685542712314,22.891256376703556,9.55637984511978,4.94732068754821,4.822024909654244,3.617260922574264,1.843513746537133,0.0
2024-09-02,18.706920088156824,21.40637510866063,12.226465572533893,22.872389445931017,9.559783545161372,4.939429232721699,4.82432005763929,3.617658279053668,1.8466586701416072,0.0
2024-09-03,18.78725442481261,21.408761494443745,12.245882130465079,22.76245899440447,9.558838919814344,4.941489366347604,4.829461989571049,3.6194546101609064,1.8463980699801943,0.0
2024-09-04,18.8265539696113,21.40541504562649,12.259637615004767,22.709231453548465,9.557954428685642,4.948671553258368,4.8378414778995324,3.6188224966454867,1.8358719597199487,0.0
2024-09-05,18.840104762126806,21.41272528557809,12.242905820075123,22.696643315012818,9.557229574403118,4.950633887377787,4.845255529855523,3.6202574956711566,1.8342443298995765,0.0
2024-09-09,18.907076770408395,21.379353739381614,12.255755285973642,22.674901248377118,9.544532845936326,4.9478171686302055,4.839164515791597,3.618197709512231,1.8332007159888717,0.0
2024-09-10,18.931579725762937,21.377615223291702,12.260115906625579,22.656315476680565,9.53844197097791,4.9479142806615615,4.836511994553404,3.6182687247735967,1.8332366966727465,0.0
2024-09-11,18.973576152365787,21.377483702451727,12.281600915470452,22.59097753298837,9.537667941178597,4.947447740826273,4.837211548843544,3.6186449874767734,1.8353894783984783,0.0
2024-09-12,18.980053074431215,21.36531310557364,12.304303445983077,22.577908839061887,9.533915387051003,4.9504687098547775,4.8375502878424745,3.6165516312375017,1.833935518964424,0.0
2024-09-13,19.008807374369425,21.37662434932111,12.282293066305805,22.592972590242614,9.538510232911518,4.918842364997949,4.8405814242432745,3.6189645577088383,1.8224040398994672,0.0
2024-09-16,19.01949377325457,21.380304905808753,12.2808709278303,22.595410634527905,9.54248334253452,4.878356308784833,4.856218000203891,3.619355086038979,1.8275070210162483,0.0
2024-09-17,19.03382512235999,21.399808252899735,12.263515613647575,22.60357352665584,9.546127015153873,4.829859786798007,4.869160081547567,3.6206626261239063,1.8334679748135094,0.0
2024-09-19,19.035779453745313,21.363407038224867,12.273294390607976,22.570508361006613,9.528045893676556,4.822794527239615,4.949432218571006,3.610857373299861,1.8458807436281917,0.0
2024-09-20,19.04846977548306,21.38131610916176,12.269237411193199,22.57927685717878,9.531159139420838,4.824668151646954,4.905053403890446,3.612260167979963,1.8485589840450043,0.0
2024-09-23,19.07474219781325,21.410549426981852,12.231142333957088,22.581358425927377,9.531449418187933,4.825112934644672,4.884322681120971,3.612593179879549,1.8487294014873108,0.0
2024-09-24,19.082786347327204,21.417020667555114,12.218811888303788,22.583218584718686,9.532234579518562,4.825510407466065,4.88060653268079,3.612890770344933,1.84692022208486,0.0
2024-09-25,18.019198583681607,21.52820605885573,12.289759356098404,22.765509326849152,9.610167007161534,4.858529805242182,5.423758865213168,3.642053864936247,1.8628171319619775,0.0
2024-09-26,18.131646383179458,21.638191704284864,12.274823902558824,22.878454131146942,9.658640048999024,4.882634062702431,4.993691016157632,3.657937087968431,1.8839816630023976,0.0
2024-09-27,18.02367386264598,21.5285368128833,12.13321419712972,22.760423846173783,9.62166057968017,4.857444480987824,5.549066398599006,3.636891188751722,1.8799950712894726,0.009093561859023736
2024-09-30,18.186614433738825,21.611157678220433,12.083746438579377,22.86636738219585,9.665850954172699,4.880054553973491,5.00376463210829,3.6538199206271904,2.0279689509632,0.020655055420641742
2024-10-02,18.200842097096082,21.41431156087461,12.0645351014561,22.68164231269808,9.577127648058243,4.838267198512349,5.455394070540829,3.6243026769177353,2.0279372368909527,0.11564009695502131
2024-10-03,18.34431186008891,21.389762041193546,11.898704544428613,22.653972666523888,9.56682170964712,4.832168168533755,5.3853809565371185,3.6198813404326633,2.0890173070155007,0.21997940559888202
2024-10-04,18.489533158876835,21.396849825872504,11.730825317489952,22.47930045732063,9.56786503664413,4.827174552956481,5.356703022156268,3.6193828316860044,2.1129279567860353,0.4194378402111571
2024-10-07,18.56854297145152,21.385849338771784,11.65452335762572,22.47063596781084,9.598002451900301,4.826493903907369,5.313732539443475,3.6179877658281225,2.1001173678290375,0.46411433543183156
2024-10-08,18.510839264358793,21.31369835353769,11.498437163663727,22.359158393850258,9.587550107877101,4.815213291744314,5.753210877207837,3.608502491534388,2.090492488804391,0.4628975674215014
2024-10-09,18.653987810066525,21.310911213912707,11.565287979330805,22.200680524012554,9.585012062819374,4.821193965219115,5.668545237835539,3.6075472379178346,2.124058941098261,0.4627750277872873
2024-10-10,18.562105198078775,21.328527831276908,11.573559835413993,22.20607434110164,9.535398600583171,4.824462100707857,5.750409415130898,3.61381941752238,2.1425921988865526,0.46305106129782636
2024-10-14,18.649995727423548,21.297413277173828,11.435267972565539,22.19283761201748,9.588791394762195,4.833180954021859,5.742074115772612,3.6248713523494986,2.1728089061940943,0.46275868771934503
2024-10-15,18.639363872999233,21.300276920261467,11.428511580038183,22.194186927653544,9.609768385038981,4.833474809487627,5.73124477273949,3.6250917430755494,2.1752941654437556,0.462786823262171
2024-10-16,18.6943884644817,21.29296277994228,11.416459124680607,22.18677009177354,9.615182345754107,4.799122455777172,5.700317768119077,3.6238803127764356,2.208284487168447,0.4626321695266342
2024-10-17,18.7728738482044,21.27640885017179,11.403183334521705,22.169725385804185,9.605053283576396,4.8344157070250064,5.640347440238139,3.621096312485095,2.2146190797692022,0.46227675820407904
2024-10-18,18.806191520711682,21.265499166694244,11.329870935920555,22.184762494541744,9.608672894452058,4.831803362703871,5.656683979684807,3.6191396023133873,2.235349082502457,0.462026960475197
2024-10-21,18.88752133182552,21.292315598585155,11.18293425584604,22.203981915682377,9.613809586601446,4.838903339879823,5.528015757348688,3.6224028538065793,2.367671806411942,0.4624435540124293
2024-10-22,18.91487983961903,21.3732141276413,11.080588705790976,22.346146630672038,9.691557332461558,4.856169998583878,5.224178328307697,3.6382753020027336,2.410519870845416,0.4644698640753741
2024-10-23,19.142479125310803,21.34181247695431,11.051858096057083,22.302434254299314,9.722395788232294,4.761608118666689,5.116076263203397,3.6333983265892495,2.4640902915326017,0.4638472591542586
2024-10-24,19.29895390322345,21.33945860383764,10.92091032165271,22.27434024310558,9.632197225167744,4.760251503524846,5.225277464930919,3.632663037937869,2.452194305958053,0.46375339066119126
