date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,SPDB INTERNATIONAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG BANK LTD,FULBRIGHT SECURITIES LTD,CHINA PA SECURITIES (HONG KONG) CO LTD
2024-03-01,23.889170125099735,31.028115260021004,3.741428304569441,18.669376208696416,10.09486628680804,0.0,4.810226559859486,0.0,2.340207367284626,5.4266098876612485
2024-03-04,23.639436917652993,30.789469652060642,3.569788599865107,18.54695868260448,10.728439189314622,0.0,4.973096843184252,0.0,2.361783213937904,5.391026901379998
2024-03-05,22.83585005382615,30.21776620914432,3.446302460497256,18.028499897356166,11.39593038669277,0.0,6.330857051048932,0.0,2.4285680428958045,5.316225898538603
2024-03-06,22.672433603493285,30.153877921155125,3.4539065227851387,17.73189627028154,11.81675180924438,0.0,6.409251502423681,0.0,2.4339265344618286,5.327955836155021
2024-03-07,22.629847954379034,30.033787985181903,3.423941848348646,17.725083911563416,12.077253498647842,0.0,6.378529929857521,0.0,2.424416611477919,5.307138260543722
2024-03-08,22.61935484464029,30.036937246633833,3.4505730351488952,17.138223702652915,12.746330825417584,0.0,6.297704342441474,0.0,2.408194698433138,5.302681304631874
2024-03-11,22.694322787424674,29.94975813497252,3.4598395019087382,17.18709296319624,12.539322319114543,0.0,6.4665287866668875,0.0,2.3862139238620697,5.316921582854326
2024-03-12,22.78913974033044,30.117171333040833,3.457438022519839,17.29746888188491,11.993220572221954,0.0,6.571332118544204,0.0,2.2588061083747024,5.515423223083113
2024-03-13,22.46161321603055,29.591407450997725,3.4336086065061693,17.32825471009792,12.88274408999707,0.0,6.195350976903411,0.0,2.629611224708018,5.477409724759139
2024-03-14,22.428180205296844,29.444906079609005,3.422524018523699,17.130157767199925,12.981612930056738,0.0,6.494778784709805,0.0,2.6381130031910294,5.45972721141295
2024-03-15,22.205565408683924,29.190557907433544,3.3959409911185476,17.753600173720898,12.896619167682047,0.0,6.5107882288862315,0.0,2.6215268705055013,5.425401251969307
2024-03-18,22.20332739640378,28.23267044367756,3.4330460834720946,17.595251602962094,13.079353999700839,0.0,7.343211652586762,0.0,2.6283906405018107,5.484748180695063
2024-03-19,22.12515038930833,28.16214988085187,3.0623902517371793,17.6772101633817,12.99013375068265,0.0,7.655156251296556,0.0,2.623136041300438,5.70467327144127
2024-03-20,22.18772878469769,28.30172829748529,3.0690989367922827,18.560160227056432,12.319323907867874,0.0,6.961936014022317,0.0,2.6966080764975224,5.903415755580595
2024-03-21,22.147135371868305,28.200186056252374,3.0673850774327605,18.58928032791892,12.443307561554622,0.0,6.957484234998688,0.0,2.69510222507792,5.900119144896409
2024-03-22,21.689982847614512,28.196468001894953,3.073359843607268,19.707421009694308,11.537720942735735,0.0,7.233385103559654,0.0,2.710307324768331,5.851354926125231
2024-03-25,21.590490826838483,28.44175646940663,3.1127529350388228,19.81093608500917,11.11388616324442,0.0,7.277598981836007,0.0,2.7881340680742195,5.8644444705522485
2024-03-26,21.54635651012638,28.689329485152786,3.258490526035841,19.93291903302797,10.817413586028149,0.0,7.073121334713275,0.0,2.7977336647058424,5.884635860209755
2024-03-27,21.22197727962371,28.8508696254199,3.1718786061106745,19.586914380948993,11.507392675374023,0.0,6.755393670213708,0.0,3.0991596531179377,5.806414109191049
2024-03-28,21.038014631377656,28.80968459877157,3.2818709843028837,19.69395859718351,11.537758894167519,0.0,6.6729973466370245,0.0,3.209784280925339,5.755930666634502
2024-04-02,20.87433197660888,28.489107892879318,3.2026204163567105,19.894021554760467,11.604071649063277,0.0,6.735958905705018,0.0,3.4871642834989087,5.71272332112742
2024-04-03,20.830276947697346,28.464656479440166,3.2128977861661197,19.87313729332015,11.547698310087235,0.0,6.659599491804571,0.0,3.705007448778081,5.706726242706336
2024-04-05,20.47775735336379,28.808068468813673,3.3409597456380133,20.541501153404763,10.950195837359491,0.0,6.163159909027351,0.0,3.9790836057426295,5.739273926650291
2024-04-08,19.908194547008446,28.693915924150744,3.333880447808202,21.327477387931225,10.865122675945795,0.0,6.152838160102614,0.0,3.991458115375561,5.727112741677416
2024-04-09,19.752385901613327,28.72720738906485,3.3366024895827406,21.455033219510838,10.767139243794857,0.0,6.235125895028617,0.0,3.99471705519103,5.731788806213741
2024-04-10,19.4324475381234,28.751618974388887,3.3113843040022095,21.464260087736932,10.955731968121068,0.0,6.302292517029818,0.0,4.0466991494512845,5.7355654611463995
2024-04-11,19.40949536596311,28.8748234277343,3.2704268233881555,21.660327562041356,10.869800244284264,0.0,6.005562133004951,0.0,4.134000612309154,5.77556383127471
2024-04-12,19.106194902765537,28.620760361683406,3.8604678523194513,21.605514772860136,10.923003897528123,0.0,6.006998450025455,0.0,4.128128422376338,5.748931340441551
2024-04-15,18.585566587667042,28.585246441265493,3.936127308863888,22.283540088378512,11.107221528937462,0.0,5.6422278096502225,0.0,4.1210276298963855,5.739042605340991
2024-04-16,18.777608420334296,28.74165430729954,3.957056723117421,22.49524500946282,10.62352380865441,0.0,5.492412933927274,0.0,4.142940207322965,5.76955858988127
2024-04-17,18.807757102600807,28.800959272427683,3.9674070510104005,22.621835963130952,9.918828921495342,0.0,5.937853604008005,0.0,4.156673784368688,5.788684300958124
2024-04-18,18.572948445175356,28.40676478387037,3.9125794723944707,22.86924341142547,10.216729287130914,0.0,6.21381638290187,0.0,4.099230634280216,5.708687582821337
2024-04-19,18.49309885080645,28.468810986006165,3.90424805769922,22.941447361774763,9.973865663859273,0.0,6.43149576350419,0.0,4.090501766129006,5.6965315502209295
2024-04-22,18.044451218315153,27.88505343205992,3.8213695972272075,23.864291633723386,10.08687587557568,0.0,6.416066983449753,0.0,4.165139831302709,5.7167514283461935
2024-04-23,17.788689928672394,28.02361695802537,3.835738813164414,24.066045106355197,10.004590199639003,0.0,6.350907556453793,0.0,4.185590706633161,5.7448207310566675
2024-04-24,17.735575317644376,28.001503132125265,3.8414925326790694,24.07723741105991,10.064744734659632,0.0,6.35687165992171,0.0,4.182287798792456,5.7402874131175805
2024-04-25,17.432147262660767,27.877419206604543,3.8466608373113402,23.93864039068848,10.73740128138329,0.0,6.232979173725357,0.0,4.227507541487697,5.707244306138527
2024-04-26,17.375601911083876,27.804400336139068,3.8847950282640484,23.514198925828307,10.604386204264484,0.0,6.876160724116644,0.0,4.243701508514435,5.696755361789142
2024-04-29,17.480249261948664,27.777169132295448,3.885175900290384,23.515959622297718,10.676778469225553,0.0,6.696002350082061,0.0,4.2713513823184055,5.697313881541765
2024-04-30,2.5997260539147895,4.103496235102732,0.6590963273192678,3.3635164278586496,1.5605962441090584,0.0,0.990412749289204,0.0,0.6435353333433718,0.8390102937519218
2024-05-02,18.04767600690272,27.786042610865678,4.471034941767755,22.522515226419976,10.635438249443876,0.0,6.417085474777434,0.0,4.417607137317902,5.70260035250466
2024-05-03,18.14279542774933,27.800726348066462,4.516218169484773,22.516745639349086,10.367823350660746,0.0,6.538076065878857,0.0,4.4164754800066515,5.701139518804094
2024-05-06,18.26589400501535,27.969143126206575,4.542241634345245,22.642654913374326,10.88420124789126,0.0,5.513920091713154,0.0,4.447954214467453,5.733990766986636
2024-05-07,18.135369126957148,27.94371481410835,4.538112028465562,22.655477951277923,10.960839929722795,0.0,5.45413864959155,0.0,4.583569824550844,5.728777675325825
2024-05-08,16.550425159516887,25.515886133939336,4.144884160717358,20.700414640985425,10.105625014490963,0.0,4.883992640954761,8.634470014206707,4.231923726728078,5.232378508460483
2024-05-09,16.60826645592615,25.46617944273563,4.13437806462458,20.69135448207921,10.117432104154195,0.0,4.8945652512608895,8.612584101799504,4.256124172248089,5.2191159251717485
2024-05-10,16.624283116628057,25.36130677264019,4.137619336374495,20.717563112988792,10.167808777270817,0.0,4.889414183560343,8.619336199722476,4.259460890571379,5.223207610243449
2024-05-13,16.538842886706714,25.28067645197849,4.123165820060038,20.72132636362725,10.358701493368763,0.0,4.9385161385044345,8.589227166905639,4.244581757797746,5.204961921050929
2024-05-14,16.448575965287294,25.24334998472834,4.115521005774924,20.71568781152668,10.371321541700096,0.0,5.174721312709547,8.573301771369959,4.162209272072636,5.195311334830522
2024-05-16,16.426405706005763,25.202578473954894,4.079347479579623,20.678948640412628,10.405505316745002,0.0,5.302182103475082,8.560970697422132,4.156222720836139,5.1878388615687365
2024-05-17,16.4478561985595,25.153547570728975,4.074742173792809,20.385162607800925,10.665415403812153,0.0,5.415382010666851,8.572150077834651,4.091130533541153,5.194613423262984
2024-05-20,16.35722004501218,25.027215290366023,4.3403429402030005,20.327986270175423,10.68996251411415,0.5192389298408512,4.97309491780606,8.535837999511065,4.056492325223336,5.172608767747908
2024-05-21,16.526215351571842,25.112743527374004,4.355950292120638,20.068295017530353,9.937313721336723,1.0173975274976992,5.153264882761511,8.566531847763542,4.071078984421281,5.1912088476224065
2024-05-22,16.582358501401874,24.969431929810256,4.233899617531281,20.07317646926369,10.320975459495758,1.0176450012825802,4.969356624080159,8.568615587896943,4.072069241717564,5.192471567519897
2024-05-23,16.61700381146682,25.004686967713656,4.242745449987552,20.115115100774233,10.320153721398142,1.0197711540009944,4.81010881137295,8.58651788712928,4.080576964034224,5.203320132122148
2024-05-24,16.656858613646925,25.044716942482147,4.2531760463718165,20.162073833281106,10.342034643023988,1.022278214921119,4.663855125643628,8.607627450142818,4.031266872888939,5.216112257597515
2024-05-27,16.905436039087252,25.021153726918975,4.252985170241128,20.1596730400343,10.291206866146116,1.0222323366155832,4.493107546112128,8.607241152796039,4.031085955707501,5.215878166340977
2024-05-28,16.99798723247044,24.93746573743341,4.238760255511216,20.092245193827836,10.30499323771378,1.018813286879821,4.6152465537596905,8.578452603916297,4.0176032249446205,5.198432673542891
2024-05-29,17.04064058566452,24.92062199758,4.235897231024424,20.08115733751316,10.316408759344787,1.01812514053231,4.604679539549577,8.57265838145895,4.014889578567411,5.194921448764859
2024-05-30,17.1650322095693,25.036134846894214,4.2555315948298436,19.84393425387798,10.152174596602897,1.0228443861415384,4.641490697599529,8.612394636675047,4.051461666082581,5.219001111727069
2024-05-31,2.762029426894387,4.02482666752188,0.7575958149605069,3.190124844029861,1.6424179958227032,0.2021324990683406,0.6849680840303781,1.384534626326803,0.6513158303313198,0.8390102937519218
2024-06-03,16.77914926039611,24.974204465219614,4.949768337403524,19.794847506671037,10.178824055888056,1.2542399406995357,4.230344768560728,8.591090673813232,4.0414398089207255,5.206091182427437
2024-06-04,16.97491465641624,25.309147542530418,5.0466707243774795,19.820482777859198,9.499894664536654,1.275076220716989,4.1943657579616715,8.73381166772056,4.095929367739693,5.049706620141092
2024-06-05,17.073761898179555,25.520736596466165,5.081297581975139,20.09148832965067,8.790937110653072,1.2922464331998538,4.160082277945757,8.851421422873678,4.1126255532789004,5.02540279577721
2024-06-06,16.99626204045586,25.689936084167908,5.130611357429482,20.148372602531182,8.453678484511693,1.3127363814318502,4.368778863498165,8.99177016911488,4.177835626620412,4.7300183902385715
2024-06-07,16.977945598653893,25.738974543460568,4.947234361627031,20.19328919269009,8.477840869756884,1.3149489074253897,4.391274485372699,9.006925173202905,4.148350719853908,4.803216147956632
2024-06-11,17.366112058316606,26.303513240057924,5.061035182930927,18.60820844437427,8.467134795442522,1.344062457686367,4.493832825415509,9.206342479264116,4.24019703912961,4.909561477382146
2024-06-12,17.358603162293644,26.394536717658696,5.067639338018913,18.68522460204086,8.618647520220076,1.348658900813989,4.107814318590599,9.237826454861642,4.2546977228060365,4.926351262695543
2024-06-13,17.33833367848486,26.45148009839446,5.058746153746495,18.672153205509744,8.620640392927506,1.3477154358220917,4.104940664621856,9.231364060362838,4.251721315391123,4.92290499473903
2024-06-14,16.870416067887547,25.790819739344307,4.9494635129508255,20.84224836862307,8.404115133557244,1.3116676887828458,3.891564484218627,8.984450010385988,4.164024408834431,4.791230585415117
2024-06-17,16.830197077560697,25.730731151997404,4.938231020901106,20.790793639652964,8.56836312611108,1.3086909425460918,3.9341456850596557,8.959761168057561,4.158728995202025,4.780357192911419
2024-06-18,16.827288256641417,25.598757347508883,4.936615894774025,20.783993683582054,8.547390389923738,1.3082629145893938,4.104698256361983,8.956830737242623,4.157368817472962,4.778793701902924
2024-06-19,16.905302538347975,25.580527721256647,4.930600527207145,20.79237171957597,8.397493513744191,1.3844466723780708,4.138067029593053,8.94591665555847,4.152302978428311,4.772970643910166
2024-06-20,16.91564714899344,25.509990943434257,4.921993150489319,20.91149319174964,8.38801010439799,1.3820298361348704,4.1308431830026064,8.930299719180077,4.145054280062937,4.764638442554863
2024-06-21,16.9350497632088,25.484663795045137,4.91607223513242,20.88969738090137,8.455695954454429,1.3806577119810206,4.115882841988753,8.921433427277094,4.140938935409742,4.759907954601234
2024-06-24,16.9438780891631,25.440754583058723,4.9136838199516575,21.04235581756299,8.332712576101336,1.3799869358652492,4.133006603767258,8.917099055035855,4.138927109516448,4.757595409977386
2024-06-25,16.90935672925598,25.386342755710096,4.903672708757057,21.050032252080033,8.420442146275185,1.3771753584076305,4.175649845273446,8.89893140863363,4.130494483194122,4.7479023124128235
2024-06-26,16.885612596003167,25.34451044379507,4.895592302364696,21.170344199094526,8.192864091042876,1.3749060110774942,4.388136121410998,8.884267505369632,4.123688141089353,4.740078588752185
2024-06-27,16.924329502002085,25.362403013417236,4.899048464057225,21.153340719351863,8.257393336997785,1.3758766592019345,4.267044416094114,8.89053956871188,4.126599358385428,4.743424961780453
2024-06-28,16.526923731932975,24.32045308992754,5.341761972788161,19.869958430067992,9.968398644203596,1.3169440874740896,5.132898093177173,8.509733369749057,4.515095946343752,4.497832634335665
2024-07-02,16.399229903938544,24.035532146700117,5.8219924489334565,20.242357221438123,10.067121161609954,1.304743985114347,5.011558296936148,8.43089963705492,4.406320791676429,4.280244406597964
2024-07-03,16.361797132021323,24.023873017123304,5.824497145676183,20.265243219663713,10.128650939543357,1.3053053029171906,4.965804252104867,8.43452671954333,4.408216448091501,4.282085823315233
2024-07-04,16.254413181217277,24.010590730867705,6.310783963319616,20.194862485285732,10.07220472183177,1.3047694890865242,4.815207818479804,8.431064436764462,4.369756094161685,4.236347078985423
2024-07-05,16.19048942108764,23.73620117148601,6.768041459988829,20.100083057595477,10.134619185329283,1.2987401680444282,4.813386433030412,8.39210460926923,4.34956351410235,4.216770980066347
2024-07-08,16.178236976336223,23.60338136133201,6.778129663463366,19.972056926574968,10.569354796560688,1.342731829206431,4.394438924405493,8.363140485324458,4.334551630600688,4.463977406195676
2024-07-09,16.180026739827944,23.14370738405673,7.021002265090133,19.9748648894604,10.623200150046411,1.453457035681551,4.414449114064365,8.364316297519203,4.3167383074411365,4.508237816812121
2024-07-10,16.04410091150578,22.994167000128428,7.246683605938734,19.927907832284035,10.777707825606173,1.4501106294623098,4.27900898549588,8.34505848707791,4.306799547942764,4.6284551745579865
2024-07-11,15.934918046227917,23.00059934283899,7.4849565885329605,19.683774652874746,10.834448071498905,1.4494186702248943,4.339817183827193,8.341076418269102,4.304744442856057,4.626246582849237
2024-07-12,16.212465478511476,23.403673134239035,7.738296936308784,18.003996811676064,11.003482445130853,1.474664010618722,4.590516423942529,8.486357638772118,4.379722598582089,4.706824522218329
2024-07-15,16.160033046015744,23.449133818974175,7.712802644955941,17.948603642234264,11.02851355775834,1.51883184554243,4.667071691760558,8.458398815797501,4.365293335283988,4.691317601677053
2024-07-16,16.213343258123594,23.15477058684324,7.737307416133909,18.00562914197328,11.088143841836846,1.52365741006756,4.706490687612966,8.485272461741063,4.379162549787461,4.706222645880078
2024-07-17,16.209755733431088,23.013443222713942,7.981450817207975,18.0252471600661,10.985381352289167,1.5233202705587916,4.694631643825771,8.4833949264299,4.378193572968199,4.705181300509063
2024-07-18,16.204428737346703,23.00937019804875,8.061647781436546,18.01861560230113,10.925425495642992,1.523050666355069,4.693800766399292,8.481893496311619,4.377418700201916,4.704348555955989
2024-07-19,15.864073384808172,22.56786308123604,8.135192396987259,19.582374809592903,10.509669129670225,1.4914679870911665,4.649906607288396,8.306009050861308,4.2866465322981755,4.606797020166356
2024-07-22,15.933954662590978,22.430993546060915,8.23088206434741,19.588494713065725,10.466979293781264,1.491970782010899,4.651474156467869,8.308809123802979,4.288091621376709,4.608350036495253
2024-07-23,15.981386458930652,22.468532886961214,8.462299452423785,19.57662408921165,10.225084949769583,1.4928650819206701,4.577643326221463,8.313789494289663,4.290661939774579,4.611112320496737
2024-07-24,15.948139486174135,22.4955737703551,8.489234061020122,19.318711291149004,10.359630682787413,1.4976167143693604,4.620734911895313,8.340251411318244,4.3043186651855345,4.625789005745775
2024-07-25,15.961874311925172,22.51107672179232,8.519285170140705,19.28406289490008,10.290655894118949,1.498906488930935,4.648905890795639,8.347434186459733,4.308025622156567,4.629772818779895
2024-07-26,15.95587730369991,22.51968433049717,8.590788875240596,19.281756275921822,10.22828064803802,1.4994796290210923,4.596957796388358,8.35062601277948,4.34500601346751,4.63154311494604
2024-07-29,15.93836558396311,22.49496877314794,8.676606786790481,19.248507269843135,10.243646646421492,1.4978339365583926,4.5919125936057075,8.34146112515975,4.340237330046705,4.626459954463286
2024-07-30,16.201235436236384,22.551847521458427,8.720777707398055,19.021589875879087,10.12728187895914,1.5019440369979529,4.602088882725865,8.364350340179053,4.3521470691189865,4.556737251047049
2024-07-31,2.656970859975344,3.7303709516171657,1.4380283505147662,3.1466153824432004,1.6836466087279127,0.2484946357594124,0.7951784228081161,1.3838705970039709,0.7240674877340916,0.753906094739418
2024-08-01,16.04001250241342,22.442643392168307,8.655182754741471,18.93879990904044,10.158610399980796,1.4956356634420502,5.04429197323406,8.329218907050722,4.358006176207678,4.537598321721056
2024-08-02,15.96691393076259,22.40780968649764,8.641748860911044,18.909404593601913,10.159231862862656,1.4933142554162437,5.230718799803377,8.316290948663429,4.344011642934534,4.53055541854657
2024-08-05,16.018806897699488,22.394100643323195,8.636461860088811,18.897835866108974,10.150126087501766,1.4924006494062438,5.220292703460292,8.311203062196098,4.341353987233399,4.537418242981733
2024-08-06,15.996844325894394,22.363397230358014,8.624620846275768,18.871926004043658,10.073189611060172,1.4903544947435479,5.36996420707783,8.299807994185981,4.335401777478649,4.574493508881988
2024-08-07,15.96268362802619,22.419610790514753,8.984994244934311,18.816422626752303,9.560381856487787,1.48900781912948,5.447781191502567,8.292308336173987,4.331484333762064,4.695325172716556
2024-08-08,15.958925121730944,22.41433196332901,8.982878676009985,18.779316693600524,9.558130809218426,1.4886572236160764,5.502719556428199,8.290355864158009,4.330464460693377,4.6942196312154465
2024-08-09,15.961686300769221,22.418210043030623,8.984432874435907,18.78256585074689,9.552575459125414,1.4889147878999913,5.510400097428278,8.291790243770507,4.3143925277528155,4.695031815040354
2024-08-12,15.957647272488643,22.42942092629765,8.988925803531602,18.791958623533112,9.543407985038204,1.48965936339686,5.489113459499099,8.295936796609434,4.316550066240675,4.697379703364727
2024-08-13,15.915614557585576,22.41764705649089,8.98555568558885,18.73684664122498,9.573476546895748,1.4891008619853567,5.578381879699757,8.292826493325007,4.314931710149305,4.695618567054535
2024-08-14,15.985456764177929,22.50536300697756,9.02226203823691,18.35034637518026,9.612584579664594,1.495183898280622,5.654741584080158,8.3267030196484,4.332558377942267,4.714800355811296
2024-08-15,15.728829783284038,22.6565519312944,9.039642942130858,18.342660625089763,9.629168474198334,1.4980642898642023,5.697550002652681,8.342743966400402,4.340904819274029,4.723883165811295
2024-08-16,15.732414025548492,22.638051800783977,9.032261652396029,18.326233496859352,9.621788973063328,1.4968410505575531,5.7590911103834825,8.335931727156693,4.337360268190818,4.720025895060276
2024-08-19,15.54212005947922,22.524900179759914,9.180255471105871,18.754212624798296,9.28619149036515,1.490823056533312,5.898108418153028,8.302417422279882,4.319922071820381,4.701049205704947
2024-08-20,15.529938524171937,22.507245711400213,9.173060210374185,18.739513529541345,9.252947625761907,1.4896545857178394,5.997828763527382,8.295910189638631,4.316536222075224,4.697364637791341
2024-08-21,15.527770321738194,22.497834096969545,9.16922440980772,18.731196784525984,9.273110564021477,1.489031672777917,6.009259359370943,8.292441177523267,4.314731222248986,4.695400391015968
2024-08-22,15.62490554765598,22.426153936915995,9.255476296749398,18.664809914697333,9.299142520462295,1.4842874814851246,5.997779092933571,8.26602070041078,4.300984093380233,4.680440415309291
2024-08-23,15.620879532085203,22.185731747724397,9.393017820588712,18.471986159374502,9.432407284000583,1.5615548641511345,6.151249347292215,8.173911322241393,4.253057650329107,4.756204272212755
2024-08-26,15.630901877101794,22.140992264442303,9.719152705067264,18.422460693985634,9.26276975831651,1.5574081052020858,6.074432639499438,8.152205238963518,4.241763519538569,4.797913197882883
2024-08-27,15.647942629213752,22.15235849063186,10.073641102605144,17.987740427027163,9.272867996061375,1.5591059858276934,6.095718885357384,8.161092743327327,4.246387874628399,4.803143865319902
2024-08-28,15.630181462582998,22.109744240823005,10.17663862201984,17.957501868734035,9.28212786268175,1.5567716002124472,6.102178623685292,8.14887347300325,4.240029931767943,4.79595231448944
2024-08-29,15.587485767320263,22.04601785710758,10.265046771390944,17.892085549802154,9.419739290747764,1.5522845548956026,6.080822780139425,8.12538617110899,4.249002200930863,4.782129056556416
2024-08-30,16.152225144723907,21.80796390339698,10.293966707091311,17.235946761883252,9.915741697550255,1.5355229121367198,6.057090485642175,8.03764786317533,4.210109392287481,4.753785132112587
2024-09-02,16.051684773464554,21.829625725815436,10.337767985375864,17.251201855881177,9.88082259841491,1.5370481450649065,6.142384347660481,8.045631648431275,4.207296227177059,4.71653669271434
2024-09-03,16.009577294788873,21.77236130075848,10.366928308932621,17.19152921446002,10.010716019701201,1.5330160934201589,6.222549997435012,8.024525997040168,4.21765471332949,4.651141060133977
2024-09-04,16.5283076369986,21.732536760429003,10.342042384972263,17.068227371730433,9.954530266776583,1.529885180237358,5.8853907729528805,8.008137327451053,4.4262697447643955,4.52467255368743
2024-09-05,16.26030763646312,21.687434338489307,10.305326216280879,17.47285427454223,9.965007120621921,1.5305675562753145,5.763564350804338,8.011709204015062,4.7226553541626055,4.280573948345221
2024-09-09,16.16551953053076,21.509256831230513,10.2451670461339,17.42353583419668,10.204101344310658,1.5232112672676863,5.952144436068322,7.973202933508953,4.7438603332836164,4.260000443468911
2024-09-10,16.108579563316297,21.12150965552232,10.10195329922015,18.07564149244085,10.684182128886022,1.5025966006692366,6.057591003713444,7.865296089771576,4.690599643290588,3.7920505231695123
2024-09-11,16.188271654626575,21.244641163779903,9.629155923633034,18.18859209940567,10.837390637161807,1.5106715181253025,5.923768815603394,7.907563998978967,4.716265146089006,3.853679042596342
