date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,BNP PARIBAS,TOTAL_CCASS_PCT
2024-03-15,25.30449092055746,4.657024598214454,4.24465723744159,5.3701137692954255,5.011363325695914,4.129054950949876,3.68205110637244,3.0212433704216206,2.0264114060386285,0.6730796625435295,58.119490347530935
2024-03-18,25.318029910419305,4.657555966762241,4.245640235431409,5.355404832137889,5.05246600198713,4.123889603039629,3.679154137307346,3.019378401267645,2.0256330301787546,0.6688021097962823,58.14595422832763
2024-03-19,25.35099890196715,4.636081160139487,4.253143131421704,5.35253747985094,5.046078766435797,4.1350199201604205,3.6900973571440754,3.0220950906153803,2.026120005268937,0.6703007060865682,58.18247251909045
2024-03-20,25.369308645320356,4.627890757469086,4.259513381190569,5.387354919844607,5.022234469583261,4.118833114229353,3.664617785001184,3.019709470762668,2.0250761776723283,0.666691084618597,58.161229805692
2024-03-21,25.36244114654684,4.642780249160623,4.274107201884587,5.398350386552988,5.016409889397455,4.109775707331932,3.6659321801520233,3.019490959822415,2.0251387090283255,0.6601347734130146,58.174561203290196
2024-03-22,25.381136183671554,4.651723608441941,4.280429770393987,5.399049309778283,5.005835765005484,4.100216333247575,3.6626053715439033,3.0171412890374065,2.0216776424747627,0.6593877579843598,58.17920303157925
2024-03-25,25.337070446281444,4.683462401978495,4.30698294422073,5.380232430813494,5.00094935530212,4.091154896065444,3.658154374187313,3.0189082830732343,2.019004706056608,0.6611561895261353,58.15707602750501
2024-03-26,25.312862977400197,4.712079180564673,4.322591305249322,5.373123843523722,4.994613024409879,4.078596283814983,3.6714641492425564,3.018311967212653,2.02773880022938,0.6686164350618478,58.17999796670921
2024-03-27,25.277956965602023,4.716628693334987,4.326755589049645,5.422209182327775,4.994469250348391,4.085359549590124,3.66399223878316,3.0200895000973476,2.303058504514008,0.6699800063659608,58.480499480013414
2024-03-28,25.28741951639702,4.732883557659076,4.326285167088785,5.3506361365647175,4.996225540951473,4.083548175091827,3.6689311039484753,3.020947971824263,2.294641554273381,0.6799171854515019,58.441435909250515
2024-04-02,25.29965853382412,4.756655164447286,4.33298469961615,5.413261357959766,4.9960471083049445,4.064935452451845,3.6711883597012123,3.0205579461218783,2.2916189341216286,0.6655791478742654,58.5124867044231
2024-04-03,25.18179948566196,4.786715799226626,4.350715027436206,5.476557692876677,5.024562886078706,4.063602839525584,3.6727806851184117,3.0182584470233063,2.287825821508255,0.6666440237034087,58.529462708159144
2024-04-05,25.176915798103742,4.7925168546319865,4.345282083819558,5.443869998035961,5.007080857637382,4.0597113025947005,3.665624884059477,3.0230161367995203,2.284899485502969,0.6651197168676088,58.4640371180529
2024-04-08,25.274740317302136,4.8101185696667095,4.3555793328505965,5.447900862524025,5.014057354735564,4.062713360479886,3.6668420625098017,3.0233881615823814,2.2882306804170667,0.6714203986843952,58.614991100752555
2024-04-09,25.282429539510066,4.810098065699715,4.355560766436152,5.424027681793871,5.0134692624291555,4.052917090297767,3.6662521429963997,3.019738195141255,2.287911892634344,0.6688401233752505,58.58124476031398
2024-04-10,25.242583694341945,4.822852059881773,4.351686325179017,5.422122094347123,5.000036055300122,4.050269712082553,3.6607985825710636,3.0257903245744044,2.280106646177221,0.6612104049163571,58.517455899371576
2024-04-11,25.20732575995337,4.826840233125462,4.349309050083955,5.422208369586275,5.003794898815591,4.043566531490892,3.652159899728137,3.019955888739629,2.27970277557372,0.6641226415476948,58.46898604864472
2024-04-12,25.2193767349063,4.822263378801569,4.341496953695998,5.430342232702456,5.013957378764992,4.045660714964935,3.636603147530627,3.02619780541923,2.275010901713916,0.6637312850358218,58.47464053353585
2024-04-15,25.252866042773086,4.830325545277729,4.339534295230666,5.408987168257848,5.014002279156358,4.046541211533755,3.615967548069674,3.025893359379586,2.2736181849529977,0.66369881403834,58.471434448670045
2024-04-16,25.262663210766796,4.827223490415595,4.341013329579608,5.386443180410824,5.0009259533184895,4.045691502594762,3.5965500503838346,3.022255379544343,2.273291442232331,0.6487957166776492,58.40485325592423
2024-04-17,25.25359137307549,4.841284374587608,4.345112192187065,5.360952198095902,4.994373079460201,4.040462581516744,3.5990068143113367,3.0207389829032216,2.2733255542485966,0.6607399089502368,58.3895870593364
2024-04-18,25.242530821775453,4.86577065109261,4.347471024348441,5.3523265798799375,5.010579696270502,4.0396481068391195,3.5957400858610606,3.0143953865823376,2.2735831624359872,0.6562144026334483,58.398259917718896
2024-04-19,25.219697517023253,4.883841973427682,4.3577255707452185,5.354726659842484,5.010619927698747,4.02562871397429,3.598552379154861,3.013514646507505,2.2739655303998125,0.6557784421723121,58.394051360946165
2024-04-22,25.222751685898558,4.908232806162779,4.3660174798511,5.307790431160375,5.011147499356887,4.030440149286511,3.5826027141244374,3.0123646628927436,2.273174347601699,0.653972622753832,58.368494399088924
2024-04-23,25.264803321592343,4.9267519678175375,4.368032788551345,5.262993466326379,5.028547062712428,4.022606941985943,3.577863346004867,3.0265380997788838,2.2733661138806,0.6483741760073737,58.3998772846577
2024-04-24,25.167415166760314,4.937794033835013,4.383405429028539,5.259574250175833,5.032635719241772,4.0204436239786245,3.7255151333154095,3.1710198093519026,2.266103377645344,0.6344499092959106,58.598356452628664
2024-04-25,25.276452490449273,4.940553285166837,4.392698698383465,5.19872153638746,5.007004032800167,4.034139630270881,3.73075114782946,3.171753090654996,2.261346604139448,0.6348121509583948,58.648232667040375
2024-04-26,25.369906646831915,4.962934134572323,4.380289229643211,5.175924577554512,5.005822774543554,4.029536233791565,3.6319225172962954,3.167937107924199,2.2578552360985076,0.6392421288075347,58.621370587063616
2024-04-29,25.36853076374755,4.978163424118346,4.3717765770428745,5.183544928838003,4.997568323014813,4.0247794920473225,3.6174032171738544,3.1590542414862552,2.256897622234071,0.6444683289705369,58.602186918673624
2024-04-30,25.475014033636363,4.998790184753328,4.376340628100386,5.212021090051635,5.01352979071689,4.0405985933486175,3.6383738648315207,3.172062516570314,2.2487382726914453,0.6507340650825709,58.82620303978307
2024-05-02,25.501615510746234,4.9906653410513675,4.374238699454429,5.200850094806212,5.012021726370453,4.066664627568727,3.6492514896903994,3.1612507232872824,2.247022490136166,0.6514471184003193,58.8550278215116
2024-05-03,25.471198934040938,4.99387948466969,4.368583511236709,5.212855689202616,5.021969067512456,4.069004403436952,3.6659187686176153,3.1601215541096876,2.2469572212233606,0.6625604247595702,58.8730490588096
2024-05-06,25.47528417559395,4.99387948466969,4.368583511236709,5.180406295858906,5.032725114689251,4.101711432755933,3.6537189493090803,3.1658448245554207,2.2428151825520177,0.6645096700119072,58.879478641232865
2024-05-07,25.452639302526276,4.99387948466969,4.368583511236709,5.195629441700732,5.037164239446469,4.091875934163769,3.7107693297084228,3.156422777135869,2.2403790426757353,0.6659099047637821,58.91325296802745
2024-05-08,25.484890001502375,4.979746801034722,4.366344271576076,5.204004564293291,5.022748217813147,4.091468120237854,3.7163175482505686,3.1512426145368053,2.237360111283938,0.6820824860984602,58.93620473662724
2024-05-09,25.47410026885708,4.97609483125618,4.3630262900859,5.206307788296391,5.018091820191667,4.089382519436383,3.6918825255595906,3.1496288863177013,2.2373205868593486,0.6863809344790366,58.89221645133927
2024-05-10,25.480854964355455,4.960231258094085,4.355229585099931,5.239020943211125,5.010686187252059,4.0769005511532805,3.6407633249079314,3.155234496490073,2.2351567228136995,0.6990415960510704,58.853119629428704
2024-05-13,25.481393401037256,4.95880655280805,4.356595444324859,5.305736600708173,5.011671495167873,4.010333213757209,3.635721046602869,3.154509595399603,2.233548536294739,0.6989930477852505,58.84730893388588
2024-05-14,25.47135810398396,4.964588711780025,4.36390856696743,5.338278292023245,5.010059561100731,3.9990203637276434,3.6382074758155145,3.147890990043266,2.232504966213428,0.756013182392045,58.92183021404729
2024-05-16,25.55237527587726,4.964216080218625,4.350672662057662,5.2797423219502715,4.989958498259642,3.999576009405481,3.738846034998939,3.2975829165973143,2.231423050115029,0.8188020357555231,59.223194885235756
2024-05-17,25.563121556072954,4.948095274500043,4.345750867957452,4.89763157629165,4.97358268940417,4.324472862661666,3.7476657887896327,3.181854785654842,2.2296414253676193,0.9184128855856346,59.13022971228566
2024-05-20,25.66319331651719,4.95082083294509,4.372852684372867,4.901418749706472,4.902062236394444,4.315121484648113,3.7506405796867535,3.1742796616239524,2.226519131875536,0.8918548742413152,59.148763552011744
2024-05-21,25.670509623003447,4.959953012664889,4.386706873358821,5.061864707314727,4.887285439770819,4.143107777382501,3.7494743609148014,3.177258452118957,2.22452188788074,0.81759459323767,59.07827672764737
2024-05-22,25.68627436744827,4.957708155383223,4.383012451271338,5.260150295783137,4.869600681198812,5.024094503717,3.724609974144577,3.153334072265168,2.22415809539509,0.8172126159048431,60.10015521251147
2024-05-23,25.699264662707904,4.964820723065971,4.352566591368278,5.457968816254264,4.875835269387578,4.846734293634429,3.6162394242374276,3.1531395924135,2.2216676828644504,0.8202242036871229,60.00846125962093
2024-05-24,25.694836254277252,4.967788182608752,4.352878506885719,5.316049187841243,4.870573500994322,5.038927690853363,3.5960831829957707,3.144338305282711,2.221900629606265,0.6826497262632635,59.88602516760866
2024-05-27,25.67311226652385,4.964840405329054,4.348935763196417,5.33639193369817,4.869730711548802,5.025185307471431,3.5874145555688206,3.141578591385178,2.220113852397288,0.675714037126002,59.84301742424501
2024-05-28,25.661165456203456,4.960050642839103,4.347148773435442,5.3402693517989634,4.867880859784054,5.011435850374157,3.5605884870051665,3.155444708407478,2.218976915994054,0.671294089414251,59.79425513525612
2024-05-29,25.611352597893223,4.952812379033543,4.352647593434536,5.3334710297350565,4.8391911820576,5.01395531358826,3.5592554305652726,3.152844014352809,2.2193075251318843,0.6712250350125345,59.70606210080472
2024-05-30,25.61128695370346,4.964251876925975,4.357532438303537,5.344535791018962,4.830504844369239,4.9911819811709455,3.5707322726135264,3.144409128728999,2.2182294275896712,0.67326269053242,59.70592740495674
2024-05-31,25.688335891135377,4.968177503800239,4.376350638652471,5.330176027058391,4.763318014445382,5.0065497542870725,3.5820393627586986,3.1528352225149576,2.2217755657291196,0.692686181598764,59.78224416198047
2024-06-03,25.64540819360697,4.981567192389895,4.386776232775854,5.299210925495341,4.7474749220804,5.0080881919541484,3.5845360459694433,3.1554496777414474,2.2204986086375853,0.7010468287873662,59.730056819438445
2024-06-04,25.60003391597213,5.01318426201404,4.4086651334560845,5.348896059640981,4.665452995515018,4.995118881935458,3.5805843856533777,3.1593605999756496,2.220958051809552,0.7215927602244964,59.71384704619679
2024-06-05,25.591038928994564,5.016485064898117,4.3995851007583395,5.333982880564828,4.689794222520574,4.9986726188893815,3.585168742479815,3.1670518861913437,2.2205309703738645,0.6858709774377059,59.68818139310853
2024-06-06,25.614328827220323,5.028136232928239,4.413480862057213,5.294622141446399,4.700115605323608,5.004005813487637,3.571313451980842,3.15375055770519,2.2199455098109784,0.6949218301328126,59.694620832093236
2024-06-07,25.611240597962787,5.04503786801135,4.42800974102324,5.286292746935171,4.681676728312581,4.470046517438252,4.098730638442569,3.1509501420637602,2.2175347917221475,0.6954665328688486,59.68498630478071
2024-06-11,25.611498643844033,5.052427880774173,4.430307400328286,5.26605467259246,4.686732673909791,4.461137195515709,4.097750830280026,3.1570483900607815,2.2166411287203194,0.7038612811882099,59.68346009721379
2024-06-12,25.486499535173696,5.048758685519171,4.424527575381985,5.394276357970621,4.697876317718424,4.462024728346515,4.1099142182182895,3.1374996662286962,2.2163844587372443,0.7066424262220949,59.68440396951673
2024-06-13,25.45453724006375,5.055345346872116,4.432030522546188,5.392156305581533,4.686383178335351,4.449581880842155,4.121320527630525,3.1286159439356824,2.213491993801505,0.7068353380096546,59.64029827761846
2024-06-14,25.41384289871661,5.049030826465968,4.442972502098456,5.393470820768102,4.690753177263094,4.450677864722345,4.10937398654738,3.127247574607063,2.213274610589745,0.7160528581827241,59.60669711996148
2024-06-17,25.421752212299264,5.04910420193239,4.443709630972876,5.380322815353227,4.702266468040193,4.442863662827235,4.09828123806424,3.128810810786568,2.207064792909691,0.7186340634020855,59.592809896587774
2024-06-18,25.425407719745373,5.061973102588511,4.426684099750382,5.374539345105613,4.683119216491549,4.443773063007537,4.1154131882066,3.1491606585307084,2.205657263470449,0.7154441842413511,59.601171841138076
2024-06-19,25.422145219687835,5.066858336257451,4.433751186209094,5.399780946735967,4.657804632452723,4.431675194828974,4.094053535586582,3.171741412295452,2.205198984008173,0.7187933440087743,59.60180279207103
2024-06-20,25.418062192862028,5.058816843364226,4.434002316770366,5.406796434426883,4.6543022832637675,4.432234761553881,4.1091371758722115,3.172345348076983,2.2039605834727514,0.7222628788043912,59.61192081846749
2024-06-21,25.41327552212073,5.0555864273824,4.43766440094109,5.417475845255171,4.647162117885944,4.436032344614108,4.092575963088044,3.179058703114226,2.1998093766926576,0.7289228187698709,59.60756351986425
2024-06-24,25.41371450724238,5.061264150313407,4.447986680026121,5.401885876417873,4.6523678581433074,4.433483512264627,4.08792867053127,3.181161487402459,2.198378783244648,0.7129174833063548,59.59108900889245
2024-06-25,25.557756768456414,5.084377106004142,4.480235161324521,5.431173859465718,4.678505201204212,4.445939244193461,4.108129999673552,3.189326441814927,2.2086237446014576,0.7173486901942162,59.901416216932624
2024-06-26,25.514804836483606,5.076163267402247,4.482776500776684,5.428203548272814,4.674998594240701,4.463112623650256,4.107160649404759,3.1794329540793207,2.186800485015116,0.7135530758051652,59.827006535130664
2024-06-27,25.54715707880738,5.079008009081932,4.481136559075698,5.428406251257732,4.678712273565817,4.482840949602219,4.099356851509062,3.1838954638169983,2.163958642069291,0.6969763871417837,59.84144846592792
2024-06-28,25.58673323880608,5.082083544365719,4.487364058233374,5.407777853954824,4.687654707526996,4.441836217579899,4.062404200008205,3.191507652515952,2.1645035671507418,0.7031863611667635,59.81505140130855
2024-07-02,25.579666091041048,5.065407054046896,4.490341617024087,5.376084636634257,4.693196691055447,4.435248459318185,4.068494955271403,3.188963224930636,2.164981225404078,0.7053916374142032,59.76777559214024
2024-07-03,25.5817886247671,5.058785797061343,4.497034933986755,5.404958329472815,4.674651988219078,4.421620111672842,4.094552851868119,3.205210771758514,2.165168454280548,0.7119453046973561,59.81571716778446
2024-07-04,25.56137925280133,5.045649239213803,4.496593457048384,5.313227182266578,4.703082376163229,4.416253708283353,4.070452529596795,3.210624337284858,2.166294060130681,0.796052369657718,59.77960851244673
2024-07-05,25.562365627728408,5.036188260150332,4.493715390853686,5.2897706466802505,4.7455217252811,4.430055656324181,4.0415199162048125,3.2084704322327746,2.165008250530539,0.7820260166443176,59.754641922630405
2024-07-08,25.601343498582736,5.038335610885687,4.488499746661461,5.303291953081114,4.758924020585022,4.405123250587753,4.0315665148466815,3.186477655195588,2.1636786253020195,0.7522706306458052,59.72951150637387
2024-07-09,25.62443303071687,5.042287085520929,4.4905262220733055,5.342396329695875,4.758352687780772,4.399032546016091,4.052426226163528,3.1939823450625746,2.163138637774453,0.704120424801913,59.77069553560631
2024-07-10,25.630610068264232,5.04140108963917,4.491552976963188,5.320913061704475,4.750102312190899,4.394124112417364,4.056092382038275,3.200044692009861,2.1628773500839853,0.6978987275313635,59.745616772842816
2024-07-11,25.629370458516192,5.0443078536575126,4.4926283052030875,5.304849004632965,4.739233693890229,4.3861850046409465,4.061858129585573,3.206391127495853,2.16323054089614,0.6948236308179718,59.72287774933647
2024-07-12,25.633956476919824,5.0443827952707325,4.49023282448863,5.2890728918171845,4.740445447719849,4.381424817267725,4.050392458261368,3.2027540381627695,2.1631413827167263,0.6931550976476404,59.68895823027245
2024-07-15,25.631686721958424,5.043531778791413,4.476313694513851,5.279007659154514,4.74838268489545,4.37297830634797,4.051494936935953,3.197525249251685,2.1610795637419153,0.6967175660419289,59.658718161633104
2024-07-16,25.615354452797494,5.041734580352456,4.4710805871871715,5.302924872567281,4.784569147675077,4.365275054611447,4.044945151107656,3.1900014148561833,2.1329621353267374,0.6973397385621236,59.646187135043625
2024-07-17,25.630892176245418,5.0443998658393125,4.470438244245618,5.321251405290733,4.776502881799835,4.3479129181549965,4.026412980564332,3.186236996397915,2.131015556051274,0.6967609532916879,59.631823977881126
2024-07-18,25.596998856281957,5.061212708383319,4.489729974922133,5.32729276181753,4.777545340911129,4.347602409108864,4.0220539782756015,3.1855580217478314,2.132674928622186,0.6961052382265946,59.63677421829714
2024-07-19,25.629754495722658,5.108811495346851,4.512416730423404,5.358025531316962,4.809800018691139,4.360945301388802,3.993279414926592,3.1971326820058663,2.1434036880363037,0.6974495904445704,59.81101894830315
2024-07-22,29.39062140387932,5.135110756170008,4.526715666814337,5.365707980350487,4.819058655103723,4.359776002861455,3.9799171189488303,3.2011834500971483,2.1414784062010432,0.6994894204069659,63.61905886083332
2024-07-23,29.36593296201286,5.148226339706858,4.538236019895828,5.339817689706819,4.823902570005063,4.368894364219035,3.9682738173296443,3.2046888673971456,2.141234719195353,0.6990462799750726,63.59825362944368
2024-07-24,29.374400790427007,5.1690664387009955,4.54652757915864,5.334409509679817,4.8176296197441255,4.346697625740724,3.9745107091232876,3.1936568646199612,2.138755160462058,0.6979981919694431,63.59365248962606
2024-07-25,29.348452662473857,5.176486264937466,4.551546368507139,5.354515135995891,4.817679614524724,4.332400813591543,3.9640565859302574,3.1991113273687435,2.1391275464780612,0.6670156110670025,63.55039193087468
2024-07-26,29.328308638878863,5.179669205174109,4.540973437974978,5.358616049066684,4.819478546889789,4.335715950327442,3.9795544422196167,3.2006204831192235,2.1358638850548894,0.6719192514927185,63.550719890198316
2024-07-29,29.29451523554344,5.1781477652983545,4.559167450556754,5.331704395095169,4.821912337869,4.350386178428021,3.9760705140924815,3.187768348473441,2.1367730712527058,0.6721283605632434,63.508573657172604
2024-07-30,29.28588273547963,5.188847077486191,4.564395445532219,5.290709211429045,4.824755238498117,4.370875680976841,3.9751227589598472,3.1844538125331883,2.136502294800447,0.6813849049195583,63.50292916061508
2024-07-31,29.264792587483047,5.2047510609042105,4.568740485476944,5.3233070957985404,4.833152730907632,4.334012211886894,3.968226397387532,3.187233844189278,2.1361020790718097,0.6826494724708783,63.502967965576765
2024-08-01,29.250785659233387,5.209932998456263,4.56924517527714,5.302457738114349,4.840416275176511,4.346429252471052,3.9691286529784238,3.190147316849893,2.135091229667781,0.6823530871041795,63.49598738532898
2024-08-02,29.202178351809877,5.249364504166971,4.5934246574029185,5.308588954245139,4.846955624664282,4.33953740759458,3.959921910289821,3.1897350101088664,2.1339437421681073,0.681955703697877,63.50560586614844
2024-08-05,29.23163260514361,5.25916927455088,4.602836292864025,5.32794223421266,4.852210580344393,4.335074257662816,3.9360856648626887,3.189122048350343,2.1329396946290777,0.6859777408830554,63.55299039350355
2024-08-06,29.26650408262453,5.265120370001098,4.605928437858564,5.321574229497624,4.856033121189394,4.327666543895721,3.9512996881229676,3.2046510816423672,2.111636961530011,0.682110462219365,63.59252497858164
2024-08-07,29.25109495097799,5.278290668855771,4.6131357326350235,5.325574455655128,4.860575661974469,4.3084716164950745,3.9462691725308656,3.1883552507207895,2.111012563197214,0.680645422034941,63.56342549507726
2024-08-08,29.239722651109435,5.2906572318771135,4.623554580540799,5.329648804975543,4.851075484254933,4.282423702822103,3.916984311384012,3.2200715854922164,2.1114212973498416,0.6773658931696006,63.542925542975595
2024-08-09,29.255638071101725,5.3187272627693964,4.6279414616109165,5.294563884112648,4.856123562391206,4.296346069084493,3.9364314763998203,3.2005571850064487,2.11085842692836,0.6695887759077489,63.56677617531277
2024-08-12,35.07610735168444,5.338872777625013,4.6291984870311715,5.292213786112719,4.843760807985124,4.292308711610325,3.938855890675545,3.250830509486688,2.109645152305375,0.6714025672365755,69.44319604175297
2024-08-13,35.10633398146445,5.3534785596639916,4.646355773082136,5.30298836941229,4.843515511705379,4.279845506317816,3.937947197988439,3.2008686009928082,2.109015550653138,0.6717259025794251,69.45207495385988
2024-08-14,35.10682228885479,5.360248668322556,4.651020919093108,5.29004252137412,4.843106691724803,4.288868233882636,3.937672237423641,3.1981294448976794,2.108328047320452,0.6717130283869963,69.45595208128077
2024-08-15,35.014282033292076,5.35499186498326,4.6479523289787315,5.287057064864312,4.830189754203728,4.290663269760929,3.929727013833187,3.1928992550061186,2.1013487925018772,0.6657341828363578,69.31484556026058
2024-08-16,35.03320683686758,5.344789414106975,4.65409040773971,5.295632527378081,4.825279706507865,4.279790998354501,3.9257159045294245,3.184261613297765,2.10047876545503,0.665954737545334,69.30920091178227
2024-08-19,35.06255206863739,5.3612437076835295,4.661833775939998,5.314247895828247,4.8087583740210125,4.2789764013832485,3.889518715092847,3.186928141841514,2.100416804708133,0.664486852348512,69.32896273748442
2024-08-20,35.092453471654736,5.362246210889881,4.662541368258403,5.309399806643815,4.797226047606455,4.303086376481382,3.8805036798532164,3.1856832430789637,2.099632882486352,0.6685300745889202,69.36130316154212
2024-08-21,35.10198218521447,5.363182919802114,4.659443034912058,5.309291156797161,4.789099666754618,4.320072606441362,3.8719914442775907,3.182679537753326,2.327935333588772,0.6656598365507841,69.59133772209225
2024-08-22,35.08825199956285,5.362965632260921,4.660886552045325,5.289031705312911,4.789273346934096,4.352883892170946,3.865360267376982,3.178411175546348,2.3274348871995625,0.667661921814575,69.58216138022453
2024-08-23,35.09046108599705,5.367037365298848,4.659225319218074,5.268202628652321,4.784541648481029,4.397374458166409,3.869247124039959,3.1848456697588077,2.3278636501078176,0.6647395435351824,69.61353849325549
2024-08-26,35.100373889181114,5.363979629882324,4.649327439551501,5.281578640954684,4.795144209160672,4.40584778229456,3.8697768838473916,3.1784471925210847,2.326325909043606,0.6654418851599953,69.63624346159693
2024-08-27,35.09394202746355,5.36122994420698,4.648779852530844,5.284913269112809,4.778698799864918,4.429692405147454,3.8647802642225324,3.186437270590963,2.3248688244733695,0.679009347290128,69.65235200490355
2024-08-28,35.0993708873926,5.356023083179739,4.646558774802548,5.368834246177426,4.779031210852663,4.451930016767962,3.8660282313762915,3.209486531835222,2.3223400770859195,0.6756593163203126,69.77526237579067
2024-08-29,35.0757168368989,5.353132131038629,4.648471540495144,5.363780798425566,4.783221762582842,4.486490363957246,3.8609467611253647,3.1899698780944794,2.3203842821930754,0.659344720119982,69.74145907493123
2024-08-30,35.078155211765164,5.339916964524987,4.644494101047783,5.3432849520808805,4.7839732750578134,4.5473703456691,3.8566087112908543,3.1830813741012154,2.3209734076041264,0.6616011414103768,69.7594594845523
2024-09-02,35.35995359653397,5.336728033748985,4.645492047921121,5.369613393830732,4.79748900597993,4.5400014061330065,3.8585352511313253,3.1912603055616504,2.320825641896522,0.6622824146053847,70.08218109734263
2024-09-03,35.299787457335526,5.3533074425767,4.64790405893619,5.406124945155096,4.771141708569043,4.570766625325276,3.856884803340041,3.2014623970959195,2.3161794872112087,0.671407436185043,70.09496636173004
2024-09-04,35.31508302342022,5.349060181153761,4.646717894834175,5.398782501961123,4.770617056139935,4.590370928475332,3.857758615988311,3.2008344596028553,2.3155596940419545,0.6670372923379817,70.11182164795565
2024-09-05,35.25373169126081,5.350334997459844,4.654000670993516,5.39024893940844,4.774463040997796,4.617157837522879,3.853690581892249,3.1989487162146064,2.315309055094656,0.7150486512471205,70.12293418209191
2024-09-09,35.253634480830755,5.343569632166776,4.652437923297569,5.339107584481742,4.774545895436106,4.668323668499386,3.852287131714856,3.2008322799368347,2.315694480178799,0.7078497128572642,70.10828278940009
2024-09-10,35.30087788070901,5.344442494071744,4.650263749117097,5.336341902680695,4.7884209087414105,4.663303378544832,3.852675282072833,3.1988487639889076,2.3143347645562313,0.6552745844250055,70.10478370890776
2024-09-11,35.31237028505414,5.324758459810248,4.6364167656576925,5.31119951134331,4.798027067710749,4.699222057203525,3.8419037597211823,3.1989348973939054,2.314931915335703,0.6753591526406609,70.11312387187112
2024-09-12,35.31959284584324,5.3203196199696485,4.63081293105401,5.322433640189176,4.7913807640243675,4.717630708465682,3.8336339773900376,3.198249012614195,2.3149851985397696,0.6742697155588765,70.12330841364901
2024-09-13,35.34155640091581,5.3035934570557535,4.623981334971967,5.352732152649054,4.789525024984859,4.763007543488696,3.8310059958186273,3.144292329399169,2.3148410084951765,0.6567954256331203,70.12133067341225
2024-09-16,35.33469266151079,5.308593172728634,4.623615128009183,5.338581330326737,4.78081394897407,4.792085851308717,3.8300349848858577,3.144708308740199,2.313358219772924,0.6541042170857313,70.12058782334285
2024-09-17,35.33711622310806,5.307458576579362,4.6192412598537365,5.32574819157948,4.7786808653984885,4.804245136276942,3.8294256318275375,3.136311494455285,2.31236236546598,0.6514685609347075,70.10205830547957
2024-09-19,35.25176176432057,5.307458576579362,4.6192412598537365,5.314634608222607,4.778382905464458,4.827286814581019,3.8353567974202853,3.1374801606002487,2.310601065500293,0.7357108371987426,70.11791478974132
2024-09-20,35.243619538426316,5.307458576579362,4.6192412598537365,5.301542192847767,4.775821201434145,4.853944086885762,3.8352375791947133,3.14284191948212,2.3084804624823527,0.7373637618247,70.12555057901098
2024-09-23,35.193766351316675,5.307872479345666,4.614726501397581,5.2967252057125425,4.768254426021961,4.875191045034147,3.823102100418892,3.1455252408150844,2.302182969184186,0.8018385482151544,70.12918486746189
