date,FUTU SECURITIES INTERNATIONAL,ELSTONE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,VALUABLE CAPITAL LTD,PHILLIP SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CNI SECURITIES GROUP LTD,TOTAL_CCASS_PCT
2024-03-01,4.689910986685699,0.0,0.0,0.0,0.0,0.8247930478138712,0.0,0.0,0.0,5.51470403449957
2024-03-04,4.714539176413231,0.0,0.0,1.1288757985313556,0.0,0.8348453701516392,0.0,0.0,0.0,6.678260345096226
2024-03-06,4.71805748923145,0.0,0.0,1.1288757985313556,0.0,0.8348453701516392,0.0,0.0,0.0,6.681778657914444
2024-03-07,4.719062721465226,0.0,0.0,1.1288757985313556,0.0,0.844395076372519,0.0,0.0,0.0,6.692333596369101
2024-03-11,4.720067953699003,0.0,0.0,1.1288757985313556,0.0,0.8524369342427335,0.0,0.0,0.0,6.701380686473092
2024-03-12,4.714539176413231,0.0,0.0,1.1288757985313556,0.0,0.8599761759960596,0.0,0.0,0.0,6.7033911509406465
2024-03-13,4.697450228439025,0.0,0.0,1.1288757985313556,0.38349609718585237,0.8609814082298363,0.0,0.0,0.0,7.070803532386069
2024-03-14,4.696444996205249,0.0,0.0,1.1288757985313556,0.38349609718585237,0.8710337305676044,0.0,0.0,0.0,7.079850622490061
2024-03-18,4.697450228439025,0.0,0.0,1.1288757985313556,0.38349609718585237,0.8710337305676044,0.0,0.0,0.0,7.080855854723837
2024-03-19,4.710015631361236,0.0,2.615614272287255,1.1288757985313556,0.38349609718585237,0.8715363466844928,0.0,0.0,0.0,9.70953814605019
2024-03-21,4.710518247478124,0.0,2.615614272287255,1.1288757985313556,0.38349609718585237,0.8715363466844928,0.0,0.0,0.0,9.710040762167079
2024-03-22,4.704486854075462,0.0,2.615614272287255,1.1288757985313556,0.38349609718585237,0.880583436788484,0.0,0.5594117380967938,0.0,10.272468196965203
2024-03-27,4.708005166893681,0.0,2.615614272287255,1.1288757985313556,0.38751702612095956,0.880583436788484,0.0,0.5594117380967938,0.0,10.280007438718531
