date,CHINA SECURITIES DEPOSITORY AND CLEARING,CLSA LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,BNP PARIBAS
2024-03-01,37.56244332536991,0.0,18.26993164032908,4.886880731737992,9.886381124416632,12.181587077198477,4.034954502724416,8.416375352623925,4.100448857809124,0.660997387790437
2024-03-04,37.472179483647615,0.0,18.23397400481665,5.024886358802974,9.87661184783509,12.1761848141937,4.032905951138884,8.412102348043225,4.098367054655362,0.6727881368665001
2024-03-05,37.36252490291558,0.0,18.61565427355988,5.0318395495547446,9.567705445019929,12.187883046883906,4.049198219119229,8.419960508175766,4.102304548393083,0.6629295063778826
2024-03-06,37.72316242076227,0.0,17.980066941338453,5.148907725295637,9.672602023551116,12.215721639804142,4.0577021740383685,8.438652705565195,4.094104163552367,0.6690802060924503
2024-03-07,37.68762892650416,0.0,17.986624598463642,5.186809246317127,9.68649836731131,12.214160662463899,4.05830457828072,8.43757437830431,4.080130023252078,0.662269219102749
2024-03-08,37.52980213852342,0.0,18.05704402432168,5.169257317331424,9.765200722178733,12.204098625853716,4.05473404977696,8.448508778938287,4.077779215717744,0.6935751273580351
2024-03-11,37.4311343698421,0.0,17.998188048271288,5.19265988067583,9.927216723533782,12.18789549615817,4.058405462148763,8.452179444908143,4.079442722392252,0.6728778520696722
2024-03-12,37.33998471043417,0.0,17.789082467926605,5.337935904036995,10.041413059846114,12.19194340865535,4.062929333739124,8.444665745311173,4.103274649379926,0.6887707206705406
2024-03-13,37.368824545454515,0.0,17.76040920156729,5.4762620326085,9.95249650134237,12.166073767088664,4.058115691193165,8.438286528750448,4.097620290076124,0.6819114419189232
2024-03-14,36.72680108728103,0.0,17.654170105900725,5.497778656892032,10.994654742970496,12.048777977397009,4.007915729781319,8.34053357890019,4.049614080744041,0.6797540401331577
2024-03-15,35.778520730992334,0.0,17.528126859588337,5.492175479716412,12.368426870682537,11.926865982570838,3.9685275322079265,8.263478812842239,4.01092382476495,0.6629539066344333
2024-03-18,35.647953301680765,0.0,17.761645373532627,5.612428847109427,11.830485330887573,12.035207790079198,4.0203848048834905,8.370326257144537,4.058961973856888,0.6626063208254956
2024-03-19,34.31917562602071,0.0,17.918658920859766,6.303971688100838,12.452618529585258,11.951914916966789,4.0027114635070316,8.337240088868588,4.041899828411657,0.6718089376793612
2024-03-20,34.94350679210944,0.0,18.82587851074272,6.252324072050293,10.436948414739486,12.174057998188898,4.078396657531067,8.48102547395136,4.123665250856946,0.6841968298297948
2024-03-21,34.93782032193104,0.0,18.751762303948556,6.331080664142092,10.252878902422276,12.251135921701021,4.104856784219944,8.53437590911731,4.143620189921313,0.6924690025964398
2024-03-22,22.933148847602222,33.61589828384157,12.574953318742821,4.231267347173595,6.981709747407418,8.108008137400088,2.7167856531860415,5.647801892948935,2.7418366927922855,0.4485900789050306
2024-03-25,22.521213504272577,33.68087980125604,12.734560343456655,4.343469974673777,6.934187091449571,8.146760875110648,2.726037615839915,5.681883595677082,2.755575152160612,0.4754320461031212
2024-03-26,22.663835310720483,33.64406149830301,12.836716447900152,4.243230804018242,6.85921475062849,8.145443430703029,2.7232079052073566,5.676423743170689,2.7525628911579076,0.4553032181906431
2024-03-27,22.344602108819547,33.06712490811375,12.676401580019592,4.176669600338561,8.248992610877636,8.000151359044589,2.6734821350803593,5.608398444455889,2.7053612698915144,0.49881598335856275
2024-03-28,22.232799108634747,32.94402144917644,12.601327372000304,4.129707258055518,8.688389098991808,7.971692326990968,2.662793527265681,5.588622812246291,2.6952896555336245,0.48535739110462955
2024-04-02,22.012776006133056,32.735089478853794,12.573866550545858,3.9038780942528573,9.520234742286341,7.908635369279981,2.6462715152740977,5.537170511672743,2.6876991590778743,0.4743785726233945
2024-04-03,21.998559946314657,32.74733466192696,12.633780738951822,3.903217696321881,9.414519766095152,7.903769027375461,2.704813297199627,5.53712107784731,2.68870454408743,0.4681792438796956
2024-04-05,21.834403395673576,32.772274933154065,12.701686241898457,3.99232781910032,9.377848292021497,7.912130398636033,2.699188819539513,5.543606833278892,2.690752253352058,0.475781013345583
2024-04-08,21.67197829165002,32.784961276648765,12.771893070277867,4.083411823671181,9.368919688145912,7.914021836008669,2.6945235042107045,5.545679584391655,2.691793859630987,0.47281706536423723
2024-04-09,21.69746485068703,20.875890187061646,12.730429312896607,4.088213974869186,9.310390611235377,7.928019932511448,2.7013572188722157,5.552274681889126,14.642586124925014,0.4733731050523516
2024-04-10,22.1448276428326,21.2048794541566,12.090316040999706,4.269086536512719,8.488893300437972,8.055416884344986,2.743110008225826,5.643943997982991,14.87334292784207,0.4861832066645323
2024-04-11,26.22203000091457,22.257733820114858,12.55077425957939,6.790156501291047,11.13663691351005,8.512039407546897,2.9046302309757235,5.989507911694027,3.1739913926689525,0.46249956170448675
2024-04-12,26.11389599939462,21.837410817335307,11.93386248197864,6.990708429631447,11.813106339861237,8.36271949243252,2.8391206487435694,5.8839906649913045,3.1371315879348347,1.0880535376965204
2024-04-15,26.11943909159111,21.612582664729803,12.676935248310103,7.279492336788539,11.2441323681918,8.285726891723657,2.803213754113589,5.860519490428676,3.1100691553137922,1.0078889988089264
2024-04-16,26.43565585324809,21.72208037245397,13.509972606677985,7.478750660382599,10.215353789302666,8.319926109696363,2.8143651429609444,5.87877073693495,3.1268937411338897,0.4982309872085411
2024-04-17,26.28215341401615,21.490482384406416,13.327868193317777,7.47809134286843,10.791517452001425,8.236049342354969,2.9926827315742672,5.81684661248559,3.0977807576824636,0.48652776929251323
2024-04-18,26.786930944644187,21.434431080380236,13.390435376649798,7.464683059763215,10.347062659295124,8.214944441639483,2.984952575145682,5.801298862528862,3.089701150722068,0.485559849231344
2024-04-19,26.812888607839287,21.474689954617112,13.377583743946408,7.312520123011907,10.413088975806788,8.230901834033386,2.9741216403347237,5.812195058487656,3.0955043320423465,0.49650572988038505
2024-04-22,27.0971202678624,21.476937651589704,13.230531376913508,7.315773991208703,10.177101507055248,8.218038958531407,3.084743780536951,5.807901840219586,3.0957529213120742,0.4960977047704162
2024-04-23,27.039423529444733,21.538017670126454,13.3437590029833,7.297482750196845,10.050980333372467,8.237629753766319,3.085425058451061,5.832359837780902,3.1044815629451477,0.47044050093276846
2024-04-24,26.374730234102188,21.49988684574025,13.486407923031004,7.708963975233049,10.243380621121357,8.230594812178412,3.0724891962270675,5.821807782353584,3.098985400619537,0.4627532093935496
2024-04-25,26.33468900470845,21.53368716193339,13.492843889070585,7.54658022341744,10.356543079025887,8.222288429411526,3.0813267267584656,5.82476048803607,3.1298664983026927,0.4774144993354943
2024-04-26,26.520220092177667,21.562263334259608,13.432479251844839,7.277155612471763,10.464099912132744,8.238499355953067,3.0852643694878177,5.759204592090588,3.141590800086643,0.5192226794952723
2024-04-29,26.748603960427893,21.542424581085864,13.444050624135015,7.244516085012043,10.305851785967416,8.225927225389073,3.0831821020367256,5.7614695933455735,3.1387003222416396,0.505273720358758
2024-04-30,26.949192175991726,21.513617791655378,13.622918686202073,7.330610153847893,8.71350476401961,8.197704871363504,4.228286434124649,5.748024438483353,3.134503214393918,0.5616374699178978
2024-05-02,26.858863043997367,21.460154884330294,13.808686693755467,7.42858238744089,8.627476000354674,8.17002405064958,4.216497888372636,5.733363430238744,3.126713745580062,0.5696378752802834
2024-05-03,25.950819155040435,20.540380201134166,12.839013001062696,7.221477581745704,7.973204975395901,7.808897410802827,8.614106621287267,5.48489292074307,2.9921990531308738,0.5750090796570655
2024-05-06,25.92988273914527,20.523808780403037,12.850241184399525,7.215651489816747,8.028313455181873,7.807137317666422,8.599878720615923,5.4816208519577385,2.989785028223098,0.5736804325903664
2024-05-07,25.888303510811472,20.49089832954815,12.853162020055281,7.204081008612091,8.166004430597235,7.790013794004596,8.580476764053696,5.464485132137955,2.9849908316735787,0.5775841785059426
2024-05-08,25.662954357950408,20.522302230076193,12.928992615375307,7.1220964653306895,8.322237885494236,7.804906927749484,8.593843184672673,5.472931938802731,2.9895655630322238,0.5801688315160609
2024-05-09,25.748696030946817,20.521263785471543,12.95168362776613,7.120078858571488,8.167106136049908,7.801629866224298,8.589157191977627,5.473087323215962,2.989414288667663,0.6378828911085644
2024-05-10,25.691615815350232,20.47708977938232,13.057566363804504,7.125602641946002,8.20312638459967,7.784764204916943,8.564053576956686,5.461305973135867,2.982979285133217,0.6518959747745542
