date,CMB INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.,LIVERMORE HOLDINGS LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,USMART SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,TAI FUNG KUENTAI SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-03-01,65.3825991069976,0.0,3.1993134037458772,0.0,0.0,1.6001406717074027,0.0,0.0,0.16975919830273667,0.0,70.35181238075361
2024-03-04,65.3825991069976,0.05653162073198588,3.2229778031220575,0.0,0.5219314751301953,1.6032630577362044,0.0,0.0,0.16975919830273667,0.0,70.95706226202077
2024-03-05,65.38539282081284,0.06064002340146161,3.229551247393218,2.2676739374438175,0.5219314751301953,1.6042490743768785,0.0,0.0,0.16975919830273667,0.0,73.23919777686115
2024-03-06,65.38194176257048,0.06064002340146161,3.2292225751796604,2.2676739374438175,0.5219314751301953,1.6042490743768785,0.0,0.1520108987706016,0.16975919830273667,0.0,73.38742894517584
2024-03-07,62.259555733768934,0.06064002340146161,3.225278508616964,2.2676739374438175,0.5219314751301953,1.6039204021633204,0.0,0.1520108987706016,0.16975919830273667,0.0,70.26077017759803
2024-03-08,62.26004874208927,0.06064002340146161,3.2233064753356153,2.2680026096573753,0.5219314751301953,1.5993189911735077,0.0,0.1520108987706016,0.16975919830273667,0.0,70.25501841386075
2024-03-11,62.26037741430282,0.06064002340146161,3.22084143373393,2.277205431637001,0.5219314751301953,1.5989903189599495,0.00262937770846446,0.1520108987706016,0.16975919830273667,0.0,70.26438557194717
2024-03-12,62.26103475872995,0.06064002340146161,3.2247855002966266,2.277205431637001,0.5219314751301953,1.5924168746887883,0.00262937770846446,0.1520108987706016,0.16975919830273667,0.0,70.26241353866583
2024-03-13,62.261199094836726,0.06064002340146161,3.2237994836559523,2.277205431637001,0.5219314751301953,1.5922525385820094,0.00262937770846446,0.1520108987706016,0.16975919830273667,0.0,70.26142752202514
2024-03-14,63.682213410154986,0.06129736782857772,3.2234708114423944,2.277205431637001,0.5137146697912438,0.3613750988070842,0.005423091523707948,0.1520108987706016,0.15299691541127577,0.0,70.42970769536687
2024-03-15,63.682377746261764,0.06129736782857772,3.2244568280830688,2.277205431637001,0.5137146697912438,0.3613750988070842,0.005423091523707948,0.1520108987706016,0.15053187380959032,0.0,70.42839300651264
2024-03-18,63.68270641847532,0.06129736782857772,3.2247855002966266,2.277205431637001,0.5137146697912438,0.3613750988070842,0.00262937770846446,0.1520108987706016,0.15053187380959032,0.0,70.42625663712452
2024-03-19,63.6828707545821,0.06129736782857772,3.2261001891508587,2.277205431637001,0.5206167862759631,0.3613750988070842,0.00525875541692892,0.1520108987706016,0.15053187380959032,0.0,70.43726715627871
2024-03-20,63.68336376290243,0.06129736782857772,3.222320458694941,2.277205431637001,0.5206167862759631,0.3620324432342003,0.00525875541692892,0.1520108987706016,0.14593046281977753,0.0,70.43003636758043
2024-03-21,63.68336376290243,0.06277639278958898,3.2231421392288366,2.277205431637001,0.5206167862759631,0.37107092910704687,0.005423091523707948,0.1520108987706016,0.15003886548925324,0.0,70.44564829772443
2024-03-22,63.69486729037697,0.061626040042135774,3.215582678317001,2.315331408409736,0.5206167862759631,0.37485065956296454,0.005423091523707948,0.1520108987706016,0.13015419656899077,0.0,70.47046304984808
2024-03-25,63.69470295427019,0.061626040042135774,3.2122959561814204,2.315331408409736,0.5206167862759631,0.38405348154259017,0.005423091523707948,0.1520108987706016,0.13015419656899077,0.0,70.47621481358533
