date,CCB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,CMB INTERNATIONAL SECURITIES LTD,ZHESHANG INTERNATIONAL FINANCIAL,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,ZINVEST GLOBAL LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,13.965247446447629,7.786550533664354,3.003811730009892,0.0,2.6980794786845115,6.037366540035313,0.0,0.01869372340398585,1.021252489346981,34.53100194159266
2024-03-04,0.0,13.998752350702464,7.792877640047241,2.970019230010379,0.0,2.710302297833272,6.04196807195014,1.9045309201853124,0.015098776595527035,1.0140625957300633,36.4476118830544
2024-03-05,0.0,14.011837957085255,7.792877640047241,2.968006059797642,0.0,2.711740276556655,6.04196807195014,1.9127273989085984,0.020850691489061143,1.0140625957300633,36.474070691564656
2024-03-06,0.0,13.99141865921321,7.792877640047241,2.9671432725636118,0.0,2.711740276556655,6.039667305992726,1.9176165265681024,0.02142588297841455,1.029880361687282,36.47176992560725
2024-03-07,0.0,13.989117893255795,7.792877640047241,2.925545208356765,0.0,2.711740276556655,6.029457657056703,1.890438728696154,0.020131702127369377,1.0341942978574326,36.393503403954114
2024-03-08,0.0,13.91635616985259,7.789857884728136,2.9259766019737796,0.0,2.729139819109596,6.021692571950432,1.892595696781229,0.015098776595527035,1.0362074680701696,36.32692498906146
2024-03-11,0.0,13.931023552831101,7.789857884728136,2.9259766019737796,0.0,2.729139819109596,6.021692571950432,1.892595696781229,0.017111946808263973,1.0357760744531546,36.34317414863569
2024-03-12,0.0,13.944828148575583,7.789857884728136,2.9265517934631333,0.0,2.729139819109596,6.021692571950432,1.8879941648664018,0.015098776595527035,1.0357760744531546,36.35093923374196
2024-03-13,0.0,13.928866584746025,7.789857884728136,2.9271269849524866,3.901291351124615,2.729139819109596,6.02888246556735,1.8861247925260032,0.015098776595527035,1.0356322765808161,40.242020935930555
2024-03-14,0.0,13.93188634006513,7.789857884728136,2.882837240272274,3.901291351124615,2.729139819109596,6.025718912375906,1.8865561861430185,0.017255744680602324,1.0428221701977336,40.207365648697014
