date,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,OSHIDORI SECURITIES LTD,GUOYUAN SECURITIES BROKERAGE (HONG KONG),THE HONGKONG AND SHANGHAI BANKING,CCB INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,ORIENT SECURITIES (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2025-03-13,28.32202946460654,2.7309361121092346,0.0,0.0,0.5543277039166368,0.0,0.0,0.0,0.0,0.0
2025-03-14,28.3260538986705,2.7294413223140497,0.0,0.0,0.5554775422206252,3.6946776859504133,0.0,6.052461372619476,0.0,17.2639046784046
2025-03-17,28.328066115702477,2.7265954725116783,0.0,0.0,0.557690980955803,0.0,30.21493927416457,0.0,0.0,0.0
2025-03-18,28.346118577075096,2.7196964426877472,0.0,0.0,0.5581796622349983,0.0,0.0,0.0,0.0,0.0
2025-03-19,28.348964426877473,2.706502048149479,0.0,0.0,0.5897714696370823,3.6944189723320155,30.214364355012574,0.0,4.116878189004671,0.0
2025-03-20,28.35143657923104,2.715581171397772,0.0,0.0,0.611302191879267,0.0,30.213501976284583,0.0,0.0,0.0
2025-03-21,28.350910528206967,2.709113330937837,0.0,0.0,0.6214207689543658,0.0,0.0,0.0,4.11498095580309,0.0
2025-03-24,28.35321020481495,2.698304850880345,0.0,0.0,0.6129694574200503,0.0,0.0,0.0,0.0,17.2639621703198
2025-03-25,28.363587495508447,2.6939642112827884,0.0,0.0,0.6142917714696371,0.0,30.2117772188286,6.049586776859504,0.0,0.0
2025-03-26,28.363348904060366,2.6836444125044916,0.0,0.0,0.620702120014373,0.0,30.208471433704638,0.0,0.0,0.0
2025-03-27,28.367660797700324,2.6686390226374415,0.0,0.0,0.6265662953647143,0.0,30.206804168163853,0.0,0.0,0.0
2025-03-28,28.369673014732307,2.655904563420769,0.0,0.0,0.641197987782968,0.0,30.20473445921667,0.0,0.0,17.26597438735178
2025-03-31,28.369586776859506,2.6498679123248294,0.0,0.0,0.6415141933165649,0.0,30.20387208048868,6.051311534315487,0.0,0.0
2025-04-01,28.382522457779373,2.579541760689903,0.0,0.0,0.6624699964067553,0.0,30.21973984908372,6.053323751347467,0.0,17.267124225655767
2025-04-02,28.385339561624146,2.542550312612289,0.0,0.0,0.6679317283507007,0.0,0.0,6.055134746676249,0.0,17.268216572044555
2025-04-03,28.388242903341716,2.5392157815307224,0.0,0.0,0.692710743801653,0.0,0.0,6.056227093065038,0.0,17.26907895077255
2025-04-07,28.389306503772904,2.5021909881422926,0.0,0.0,0.708607258354294,0.0,30.221838303988502,0.0,0.0,17.271177405677328
2025-04-08,28.39186489399928,2.4904913833992093,0.0,0.0,0.737698167445203,0.0,30.20781027667984,6.058268056054617,0.0,17.27474190441969
2025-04-09,28.398246496586417,2.4911669134028025,0.0,0.0,0.7562393100970176,0.0,30.201486166007907,6.060424002874596,4.115038447718289,17.27686910528207
2025-04-10,28.400845131153428,2.4655103126122886,0.0,0.0,0.7583377650017966,0.0,0.0,0.0,0.0,17.277156564858068
2025-04-11,28.403518505210208,2.4717625583902265,0.0,0.0,0.7594301113905857,0.0,0.0,6.0810636004311895,0.0,17.277501516349265
2025-04-14,28.407542939274165,2.4655246855910886,0.0,0.0,0.7506051024074739,0.0,30.207235357527846,0.0,0.0,17.276984089112467
2025-04-15,28.409526410348544,2.4852590729428674,0.0,0.0,0.7519274164570607,0.0,30.206574200503056,6.0813223140495865,0.0,17.26067938196191
2025-04-16,28.407916636722963,2.497459662234998,0.0,0.0,0.7643169241825368,0.0,30.206372978799855,0.0,0.0,0.0
2025-04-17,28.408060366510963,2.4939239094502335,0.0,0.0,0.7753266259432268,0.0,30.206171757096655,0.0,0.0,0.0
2025-04-22,28.40584692777578,2.4821955587495506,0.0,0.0,0.7900445562342796,0.0,30.20588429752066,0.0,0.0,0.0
2025-04-23,28.407505569529285,2.4777399353215954,0.0,0.0,0.7930341358246498,0.0,30.205596837944665,0.0,0.0,17.261484268774705
2025-04-24,28.405435860582106,2.4692886237872798,0.0,0.0,0.7970298239310096,0.0,30.20881638519583,6.079310097017607,0.0,17.261168063241104
2025-04-25,28.40365361121092,2.4971542651814587,1.9182091268415378,0.0,0.7992720086237872,3.6940395256916996,30.210541142651813,0.0,0.0,17.26085185770751
2025-04-28,28.40407617678764,2.4821891196550485,1.8894631692418253,0.0,0.8048487243981315,0.0,30.213846927775784,6.078447718289615,0.0,0.0
2025-04-29,28.406490837226016,2.4722142723679483,1.860717211642113,0.0,0.8138174631692419,0.0,30.214421846927774,6.078735177865613,0.0,17.260621890046714
2025-04-30,28.408503054257995,2.465832669780812,1.8510298239310097,0.0,0.8181581027667985,0.0,30.215715415019762,0.0,0.0,0.0
2025-05-02,28.409077973409993,2.4709018756737335,1.8280330578512396,1.7051728350700683,0.7981221703197988,0.0,0.0,0.0,0.0,0.0
