date,HAITONG INTERNATIONAL SECURITIES CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,ABCI SECURITIES CO LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,GOLDMAN SACHS (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,CHINA CONSTRUCTION BANK (ASIA)
2024-05-06,0.36915320881890623,29.271593189194107,0.0,17.240458836605765,15.407707484410071,12.259282644486245,12.962127074768743,3.905142186868629,4.514341287367288,4.070194087480247
2024-05-07,0.25618647557057084,29.178299597140082,0.0,17.18568769843111,15.712218853842474,12.190269572147699,12.920814550792006,3.8926958283892708,4.499953306783719,4.163874116903061
2024-05-08,0.2562927249560314,29.18189347080332,0.0,17.192815197072907,15.720862097932153,12.195325298246257,12.92617325914152,3.8943102638844707,4.395300160841861,4.2370275271214775
2024-05-09,0.2562627482585395,29.178303060534766,0.0,17.19080427842399,15.731074048737486,12.193190034625836,12.924661378593278,3.8936775584521492,4.394786074523842,4.237240817850118
2024-05-10,0.25631362195348073,29.183918332971636,0.0,17.19421702467212,15.592041349708197,12.179658016548885,12.927227203258242,4.031643154483334,4.395658534557955,4.2393227618461475
2024-05-13,0.2562359568432886,29.17507536857554,0.0,17.189007037197747,15.628072313384184,12.227354824164372,12.923310148372247,3.971769083775441,4.391137055085549,4.238038212601634
2024-05-14,0.25652778527717934,29.19890083430675,0.0,17.20858368469718,15.661482364417855,12.448483290178567,12.938028571999224,3.6777291162676526,4.473484345351066,4.136780007504521
2024-05-16,0.25811761224270313,29.330237853266016,0.0,17.315233614843514,15.397976225250057,12.840504766927033,13.018211803153918,3.371369672342233,4.3833993704974175,4.08494908147711
2024-05-17,0.2575718733739133,29.268224840328617,0.0,17.278623962663286,15.30058398274837,12.872670532563516,12.990687357528566,3.3523074294039,4.505941501654087,4.17338851973575
2024-05-20,0.20439865824415218,29.224790524027494,0.0,17.422525265972528,15.08496601164124,13.199714348508307,13.098877503090547,3.0046722977519082,4.607766864518922,4.152288526244901
2024-05-21,0.20156560859972456,29.050995945476437,0.0,17.39503199690316,14.823022395479512,13.414513385635434,13.078207080278617,3.1946740929846484,4.6677412700888965,4.174248224553566
2024-05-22,0.2005109011501241,28.888281392052555,0.0,17.30401116274089,14.693371878330536,13.576754342068021,13.017504304793048,3.239499950642534,4.65259288812569,4.427473180096603
2024-05-23,0.17795853264933983,28.96756678121026,0.0,17.383705901475434,14.650652966534505,13.400223699254552,13.069751451676307,3.192235596085818,4.68298094668308,4.474924124430705
2024-05-24,0.17764909083739486,28.894477312087467,0.0,17.353478379521928,14.74449957928605,13.476029675820941,13.047025215902904,3.1950927840012855,4.642100519888544,4.469647442653484
2024-05-27,0.17717397939826762,28.817022415697025,0.0,17.30706758142612,14.873846728550403,13.48869611199383,13.01213175882166,3.186726121961794,4.629685510905491,4.507649791245413
2024-05-28,0.1749743120091353,28.76045249902258,0.0,17.301264394536265,15.027060277792481,13.413009619663352,13.007768695461754,3.1856575892848666,4.585327950298111,4.544484661931458
2024-05-29,0.17491035993816587,28.678089941899305,0.0,17.294940885241008,15.115704982193416,13.408107244376025,13.00301443332342,3.1844932503719434,4.596132325022674,4.544606577634043
2024-05-30,0.17473714454526265,28.649689756691544,0.0,17.27781354080164,15.11640971926706,13.496709830830532,12.990137424467052,3.1813396164204963,4.5915807314704375,4.521582235505975
2024-05-31,0.025492300601384833,4.179114944148134,0.0,2.520650189534838,2.209066056640872,1.9687153458018878,1.895123609462639,0.469320757105834,0.6698370631555914,0.6597549473784027
2024-06-03,0.1747402569002671,28.646281493970776,0.0,17.278121286985655,15.08942715905853,13.492853552302059,12.990368800110316,3.197961105915284,4.607514874096314,4.5227314706608
2024-06-04,0.1720439959087887,28.642200177646504,0.0,17.275659624431785,15.050946758441446,13.57997669600682,12.988518025717369,3.1618872799930067,4.606324155437308,4.522443286416973
2024-06-05,0.17200172380133577,28.634984592359945,0.0,17.27141490472444,15.06505338820658,13.576640024877618,12.985326679069454,3.1238985106313537,4.644718849086564,4.525961327242705
2024-06-06,0.17182234978549632,28.425126343262235,0.0,17.22731684190325,15.118886498476677,13.551987633279566,12.971784778779538,3.329450211878912,4.681850382525479,4.521774960108849
2024-06-07,0.1718217385757767,28.425025228863998,0.0,17.227255560565226,15.111718279376227,13.547848624093556,12.971738635300836,3.329438368295507,4.687169556591661,4.52798400833721
2024-06-11,0.17254261362039724,28.54410330889625,0.0,17.299532204509408,15.120286826143522,13.627371491100401,13.026161333761685,2.902247281965762,4.68897377698247,4.618781163020099
2024-06-12,18.983307407511717,23.14351170710889,0.0,14.030119241036626,12.334862742234012,11.063542937453255,10.56436640049828,2.3537558675916124,3.802811569205871,3.7237221273597423
2024-06-13,18.999159359081883,23.162837624288077,0.0,14.04183504829604,12.34313330302139,11.02943446299467,10.573188141670945,2.3219425581072684,3.8016378926458554,3.726831609893872
2024-06-14,19.152477047522044,23.12737743240743,0.0,14.020426031656783,12.285810094696004,11.012618331404484,10.557067630350561,2.32636376738121,3.7958416894701204,3.7220179751113607
2024-06-17,19.142806373378182,23.11266144381113,0.0,14.013346687759185,12.294074540800178,11.007057722033203,10.551737042525575,2.325478473417115,3.826043855009267,3.7267938612661635
2024-06-18,19.163767231337662,23.13796918626748,0.0,14.028690925366243,12.322019992771942,10.96204409592998,10.563290910702488,2.3281696474917775,3.839647721315991,3.654400288816438
2024-06-19,19.163906014151806,23.138136750005785,0.0,14.02879252027615,12.32993052111719,10.963137353693734,10.563367409400342,2.317758117231457,3.8396755278067323,3.6552957863168047
2024-06-20,19.16471099411493,23.13910866754984,0.0,14.029381799772583,12.32581340490054,10.963597860330335,10.563811123698535,2.3178554746721773,3.8398368133955105,3.655883861565549
2024-06-21,19.16237951374364,23.13614885513443,0.0,14.02767505719256,12.332713888634455,10.962264085288389,10.56252598465895,2.3175734962721726,3.839369678557832,3.659349440517569
2024-06-24,19.166654327853685,23.14131015232652,0.0,14.030804402544614,12.295194166065523,10.964709587484824,10.564882311809477,2.3180905090928308,3.854712132415704,3.6636424104068235
2024-06-25,19.167181872160953,23.138904961442623,0.0,14.031190587366558,12.283943498344883,10.965011380902952,10.565173100354269,2.3181543123748685,3.8664073112641013,3.664032975788794
2024-06-26,19.174237096689474,23.14742213266456,0.0,14.03635531114581,12.251076535043428,10.96904747852889,10.56906202199663,2.319007598959962,3.8678304924016116,3.665961332569636
2024-06-27,19.171903298089777,23.144459837333606,0.0,14.034646871524206,12.27523255008269,10.962930703606261,10.567775605122641,2.3042354199215214,3.867359718136043,3.6714559961832545
2024-06-28,19.169347884724257,23.141374923901356,0.0,14.03277620048867,12.27359639049876,10.96146946007662,10.566367031617691,2.3018999710920194,3.8668442397007863,3.686323897899843
2024-07-02,19.16987557731927,23.13954893229063,0.0,14.033162493863541,12.264082153624734,10.971333542617772,10.56665790190041,2.3019633376486963,3.8669506859442175,3.6864253747907334
2024-07-03,19.169681160877904,23.139314256340853,0.0,14.03302017277741,12.263957774141971,10.971367156300177,10.56655073730155,2.3019399916693004,3.8669114682253403,3.68725728236549
2024-07-04,19.168959077191158,23.138442644486343,0.0,14.032491576873413,12.258425122024832,11.020067172990103,10.566152716392985,2.3015635282762292,3.866765809376564,3.6471323523883714
2024-07-05,19.168931305828036,23.138119368783556,0.0,14.032471247056987,12.258407362418064,11.020051207475968,10.56613740849532,2.301560193846006,3.866760207332292,3.6475616987637736
2024-07-08,19.20251001036828,22.814808775091556,0.0,14.057052283863728,12.278864812719545,11.227009080170628,10.58464638014903,2.3055918953789574,3.8735337095405513,3.6559830527177226
2024-07-09,19.17145882943416,22.776612308598192,0.0,14.034321501605005,12.271470469013858,11.360560532236203,10.567530608841205,2.3018636665659016,3.8658211014065498,3.650360982298921
2024-07-10,19.175487579679558,22.757775671421193,0.0,14.037270717765162,12.261295720433642,11.362947875914077,10.569751302733746,2.302347387387256,3.866633477128685,3.6664902675366795
2024-07-11,19.165682611722485,22.74613897846591,0.0,14.030093065096851,12.283127498246362,11.378720655901828,10.564346690600317,2.3011701321928015,3.864511506122983,3.6662088616504627
2024-07-12,19.165016349033216,22.743610081417387,0.0,14.029605332532057,12.285597439034374,11.378325093835075,10.563979438873412,2.301090135887332,3.8643771628866403,3.668398966500508
2024-07-15,19.155000233545305,22.720141987515365,0.0,14.022273110910053,12.329991458754627,11.372378497384371,10.55845843977043,2.2998875287969236,3.8334032527967694,3.7084654905261543
2024-07-16,19.160797760820756,22.727018554535398,0.0,14.026517146923268,12.295781701927421,11.375386060127084,10.561654104090188,2.3005836217499955,3.857444297984933,3.694816751840958
2024-07-17,19.160326060502154,22.726459061030646,0.0,14.026171842271046,12.296782309830153,11.37510602099219,10.561394097400067,2.30052698600649,3.8573493354616044,3.6958842865056525
2024-07-18,19.159687914683463,22.725702143075406,0.0,14.025704692448798,12.296227951453444,11.37791291782249,10.561042344018547,2.3004503656153616,3.8572208641954124,3.696050806687078
2024-07-19,19.160659023022028,22.726853994762614,0.0,14.026415584966557,12.253696548043367,11.41758944636601,10.56157763020535,2.297670679497011,3.8572715531260564,3.6982655400110085
2024-07-22,19.160631275703377,22.726821083094023,0.0,14.026395272751705,12.253678802974036,11.417283284077133,10.561562335561279,2.297667352147966,3.8572659672564478,3.698694626434034
2024-07-23,19.162351761441748,22.728861786815592,0.0,14.027654741329762,12.246379127706977,11.417294684227599,10.562510687268055,2.29787366601383,3.8576123217679608,3.699461223428472
2024-07-24,19.156858388890488,22.722345984005194,0.0,14.023633359483009,12.270956779537553,11.41402162808038,10.559482676562263,2.29721492243787,3.8565064396765756,3.6989798213266685
2024-07-25,19.156470087830428,22.721885412086067,0.0,14.023349106627514,12.27273500850333,11.4137902709023,10.559268640511373,2.2971683589058203,3.856428269994039,3.698904844639124
2024-07-26,19.159188525866774,22.72510980767035,0.0,14.025339118640876,12.257100223357439,11.432786340824205,10.56076707510693,2.297494343276328,3.8424952137553716,3.6997193515017237
2024-07-29,19.15430698434123,22.71931971029494,0.0,14.021765623071111,12.250213333280008,11.44406048670493,10.558076312763362,2.29690896806452,3.8415161900392922,3.7138323914406093
2024-07-30,19.156719708133394,22.722036707444,0.0,14.023531839283196,12.24104235133864,11.445502008814701,10.559406234119438,2.2971982923882983,3.8398283102016886,3.7147345482766383
2024-07-31,3.438105419359245,4.07798196836252,0.0,2.5168390804781686,2.196931138939977,2.0541534815632185,1.895123609462639,0.41228404542818164,0.6891437951722181,0.6667448678527939
2024-08-01,19.157755239597023,22.715735766704295,0.0,14.024289892262617,12.241704050454956,11.447423834833701,10.559928766989428,2.297322469238312,3.8400358751235917,3.7158041047960757
2024-08-02,19.141486303831964,22.696445362300302,0.0,14.01238034082748,12.229138247022862,11.52435950014414,10.550961181766361,2.2953715626098354,3.8367748825800194,3.713082618917038
2024-08-05,19.145086922406577,22.700714688174585,0.0,14.015016146434675,12.241567371922429,11.526527295383136,10.55294587544208,2.2958033345920517,3.837496600982109,3.6848417646623575
2024-08-06,19.145363949174342,22.70104316438582,0.0,14.015218941785722,12.241744505714257,11.525247096433096,10.553098575113706,2.295836554549725,3.837552129028756,3.684895083814573
2024-08-07,19.15980814180518,22.71816993414887,0.0,14.025792703804346,12.175680222327143,11.535390380617851,10.561060345340472,2.2958309517118116,3.8404473647803306,3.687819955463998
2024-08-08,19.15978039695086,22.71755780620086,0.0,14.02577239339349,12.177400281967774,11.53537367649831,10.561045052124665,2.294524358963299,3.840441803521478,3.688104230379266
2024-08-09,19.159697162870025,22.7163006607935,0.0,14.025711462513858,12.17850583640164,11.535323564429948,10.560999172742996,2.294514391071078,3.840425119841556,3.6885226293353988
2024-08-12,19.159697162870025,22.715142205193832,0.0,14.025711462513858,12.17850583640164,11.535323564429948,10.560999172742996,2.294514391071078,3.840425119841556,3.6896810849350645
2024-08-13,19.15958618522051,22.71501063353751,0.0,14.025630222164509,12.178435295518824,11.535256749016074,10.560938000854172,2.2945011006828357,3.840402875160478,3.690238937845089
2024-08-14,19.159281003313204,22.714648819341598,0.0,14.025406816056416,12.173317982945866,11.538258694321623,10.560769781813798,2.2944645529090244,3.838314450350861,3.695537898947611
2024-08-15,19.158254553697635,22.713431892540203,0.0,14.024655411375203,12.169480290035827,11.546183504215772,10.560203993458755,2.294341628032153,3.838108814430008,3.6953399122144424
2024-08-16,19.158337775244867,22.71353055742326,0.0,14.02471633307971,12.169533153044611,11.546233659685477,10.560249865931793,2.2943515944233837,3.837111910060985,3.6959351511059113
2024-08-19,19.15842099751512,22.713629223163505,0.0,14.024777255313492,12.164083718928879,11.545849423676415,10.560295738803362,2.2943615609012,3.837128578164873,3.7014535035331564
2024-08-20,19.158199073067816,22.713366116427707,0.0,14.024614797199572,12.164666792575796,11.545715680595379,10.56017341203147,2.2943349838194362,3.8370841302096346,3.7018450140731893
2024-08-21,19.152902153178083,22.70346736278229,0.0,14.020737227038527,12.190254585561917,11.54252348435624,10.557253701657238,2.293700638776713,3.8351547074059815,3.7040061392430075
2024-08-22,19.152791254231094,22.703335905387302,0.0,14.020656044302768,12.190184001668872,11.542456650949491,10.557192573149964,2.2936873578136763,3.8351325011306505,3.7045637113661813
2024-08-26,19.151626892819703,22.70137671082193,0.0,14.019803682334025,12.189442920138724,11.541754946903401,10.556550766559914,2.2935479169868125,3.83707054010035,3.7088256233351413
2024-08-27,19.165442011518763,22.717752458722995,0.0,14.029916935536635,12.198235833751731,11.463170426316575,10.56416578551934,2.2952023788710423,3.8398384294950643,3.726275740267853
2024-08-28,19.16355443492666,22.71551502022611,0.0,14.02853514936229,12.197034447193001,11.471745454172146,10.563125336150112,2.2949763277169963,3.8394602493762524,3.726053580876437
2024-08-30,19.176063567591175,22.71191849392634,0.0,14.026314024480593,12.195103302108706,11.469929143417428,10.561452886370944,2.294612966256222,3.838852351217152,3.725753264631442
2024-09-02,19.178313158189592,22.688803115876823,0.0,14.027959485450653,12.207685861576717,11.474026481696436,10.562691876064267,2.294882152877224,3.839302696311575,3.7263351719567126
2024-09-03,19.17547653841855,22.684617223140698,0.0,14.025460974459383,12.205656362733093,11.47183804573328,10.560810561695124,2.294473412868488,3.8386188805366936,3.7430480004146887
2024-09-04,19.178781372188755,22.68809235843777,0.0,14.027878219057097,12.205297871216386,11.473815181357727,10.562630684564827,2.29486885822832,3.824797522527245,3.7438379324218745
2024-09-05,19.2128122996713,22.679026895412406,0.0,14.022273110910053,12.198394209734943,11.469230598148036,10.558410182620074,2.2939518993031864,3.823269251222096,3.74263155297791
2024-09-09,19.281214306151067,22.66039321233212,0.0,14.010752043695888,12.20182437202655,11.459807177596254,10.549735116000951,2.2920671282814773,3.8220084355090793,3.7221982084066165
2024-09-11,19.280433396524888,22.659475442376788,0.0,14.010184593380403,12.203644531511525,11.459053749964065,10.549307840541276,2.2919742971321573,3.8218536401143886,3.7240725084545097
2024-09-16,19.279959303683704,22.65891826117285,0.0,14.009840092399392,12.210287320340846,11.45877197956825,10.549048440183213,2.2871447171372505,3.8217596633134745,3.7242702222010196
2024-09-19,19.28509190132394,22.66495038544064,0.0,14.013569709825745,12.213537871387139,11.461822466610053,10.551856745962187,2.237259711169395,3.8227770697467833,3.749134138534115
2024-09-20,19.288998969681508,22.669542197132788,0.0,14.01640879273341,12.189385469742366,11.473840208273185,10.55399450220502,2.2349634621942913,3.8221044372353803,3.750761960802053
2024-09-23,19.28023817900189,22.65924601150367,0.0,14.010042737983442,12.200049483308902,11.45474301496469,10.54920102708415,2.2339483733812506,3.8633281098551673,3.749203062916842
2024-09-24,19.281242196950522,22.64321231844291,0.0,14.010772310628731,12.207917436212668,11.454905562300272,10.549750376478935,2.2340647061901286,3.8635292925754094,3.7546058002204243
2024-09-25,19.279624663950763,22.641312744609877,0.0,14.009596925436579,12.233941083210429,11.457415966543918,10.548865341728638,2.23865042611924,3.8198130020276757,3.7707798463728848
2024-09-26,19.277951740751522,22.642065985753064,0.0,14.010063002864277,12.255032377983197,11.381569016828049,10.549216286017025,2.2387249025254974,3.819650790467187,3.8257258968101877
2024-09-27,19.27945763046304,22.643834661942005,0.0,14.011157393493399,12.21432854892203,11.398804289418747,10.55004033394926,2.2417929134123527,3.8177793106843416,3.8428049177148207
2024-09-30,3.4631894462413224,4.061117810786759,0.0,2.5168390804781686,2.2016863636493214,2.050671513743262,1.8951149478511466,0.404358670912608,0.6883902349723767,0.6831153135734869
2024-10-02,19.181718743889363,22.64066733145907,0.0,14.03214597800526,12.255805241589288,11.534530893284911,10.565844197037366,2.2735462814690246,3.82190470166319,3.6938366316025304
2024-10-03,16.85829199693236,19.061740917162812,12.664105982612314,12.33247225648911,10.626398421550153,10.394201243272827,9.285960275131094,2.449653577399718,3.234571510460988,3.0926038189886214
2024-10-04,16.95462432642539,19.17124346007396,12.73685651546337,12.403317678129,10.76517351862674,10.324873537906534,9.339304629559036,2.6720742002978435,3.180886233518028,2.451645900000106
2024-10-07,16.967877416655377,19.1427097156505,12.717899466103095,12.384857055198216,10.449944314089429,10.507059554828373,9.325404366284637,2.7146404569297684,3.4291989857710106,2.3604086684895913
2024-10-08,16.962725182614648,19.141657260747856,12.717200243482926,12.384176143053597,10.494248324669735,10.533460151939481,9.324891661046443,2.5409864156147086,3.4558608603913825,2.444793756439224
2024-10-09,16.903097268482124,19.07436989487885,12.67249633441402,12.340642890954644,10.38715589528081,10.60192777836332,9.292112503613073,2.863574143910523,3.4075283698056666,2.457094920296967
2024-10-10,16.943076601788817,18.493828594115396,12.702469418443185,12.369831072713279,10.317089830578558,10.810779653931226,9.314090278277948,3.0764726304342043,3.507284373114148,2.465077546603241
2024-10-14,16.95895224267573,18.416690432871203,12.714371615877793,12.381421588447678,10.181669135921736,10.762107238764983,9.32281756883571,3.1635956835831465,3.48053048989322,2.6178440031288
2024-10-15,16.965545141638124,18.3293464573641,12.71931440752166,12.386234943681856,10.203786333434572,10.776265742769212,9.32644187258966,3.1178934624448598,3.5652615567295416,2.6099100818264165
2024-10-16,16.96747626970749,18.27797275095836,12.720762202147204,12.387644825048698,10.26889524792788,10.809082409079117,9.327503468520538,3.1566168333682283,3.535100495064559,2.548945498177926
2024-10-17,16.966545150721036,18.268017564054418,12.720064128784944,12.386965032066481,10.241731044079877,10.716537850454058,9.327107983954775,3.2574750406962707,3.517769523362947,2.5977866818251893
2024-10-18,16.971211537404862,18.264598978554815,12.723562586328347,12.390371875838456,10.330128402944274,10.640045047338825,9.329673261217076,3.258370958988284,3.5187370316396627,2.5733003197453996
2024-10-21,16.991022478056717,18.28621491992532,12.738799217344809,12.405209506663,10.248875125492313,10.657525460427507,9.34084566580273,3.2498495040003808,3.50860622462025,2.5730518976669723
2024-10-22,17.013224425214183,18.310109278130458,12.755444839904506,12.421419231904665,10.135818999947887,10.669143124820241,9.352934525153614,3.255378475975114,3.5089588355076917,2.577568263441643
2024-10-23,17.013158970347835,18.310038833767553,12.755395765965533,12.421371443060213,10.132317440402188,10.659099114609969,9.352898541670179,3.2553659515789315,3.5225391055895194,2.5778148330080795
2024-10-24,17.011391879315727,18.299417414860088,12.75407091233263,12.420081283242052,10.150243045255172,10.64234796035916,9.351927092266452,3.2677225788931565,3.5221732330743327,2.580624600401234
2024-10-25,16.997682136971886,18.284669632927837,12.743792210431945,12.410071748720078,10.151416039233926,10.633771128462916,9.344390230393952,3.3419649418780617,3.484612391154391,2.607629539825009
2024-10-28,16.9955916555168,18.282420869686362,12.742224899014504,12.408545480336079,10.227290192060092,10.627338892913249,9.34324099873235,3.341553926089072,3.4756004152135906,2.556192670437901
2024-10-29,16.985951612064714,18.25386952580933,12.734997401190803,12.401507248303197,10.226482669589815,10.621310976334394,9.337941433348766,3.352462371234662,3.4601850322785364,2.625291729845787
2024-10-30,16.982298653608254,18.225365877349844,12.73225864286203,12.398840209575535,10.218010872349307,10.61902678239367,9.335933237817308,3.4029455956814445,3.4594408930943885,2.6258792352682185
2024-10-31,3.447234757872266,3.698967172676763,2.58451964808474,2.5168390804781686,2.072489766628234,2.1642339020205132,1.8950999632632648,0.6954667715616921,0.7022314901372801,0.533416682149817
2024-11-01,16.97421554858531,18.21374826671525,12.726198439476802,12.392938704153863,10.204830659840717,10.649030599304368,9.331489591501358,3.424484758517953,3.455875051348825,2.6271883805555576
2024-11-04,16.980342357817065,18.198307214443123,12.730791935409558,12.397411910650145,10.185346843022677,10.652362362664777,9.33485777404927,3.4337845514757483,3.457122442552725,2.6296726079149098
2024-11-05,16.98406458140371,18.189768269537904,12.733774595647896,12.400316464251508,10.08288006213379,10.767648745386854,9.337044810743803,3.4137208482256245,3.457932401721077,2.632849220947832
